time_s,BUSA2_v_pu,BUSAS2_v_pu,BUSB2_v_pu,BUSBS2_v_pu,BUSC2_v_pu,BUSCS2_v_pu,BUSMG_v_pu,BUSMGR_v_pu,BUSMS_v_pu,UM1TLA_v_pu,UM1TLB_v_pu,UM1TLC_v_pu,UM1MCC_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,branch_current_branch_fixed_1_pu,branch_current_branch_fixed_7_pu,branch_current_branch_fixed_9_pu,branch_current_branch_fixed_10_pu,torque_Nm_pu,mechanical_speed_rad_s_pu,mechanical_angle_rad_pu,phase_a_current_A_pu,phase_b_current_A_pu,phase_c_current_A_pu,shorted_rotor_axis_current_1_A_pu,shorted_rotor_axis_current_2_A_pu
0.0356,1723.33408118,1969.75726726,-112.25381633,974.723936042,-1611.08026485,-2944.4812033,184.725066133,92.3625330665,184.721101062,1693.76774515,-242.694049226,-1451.07369592,184.725066133,1969.75726726,1723.33408118,184.725066133,-370.52455075,203.083845793,-1.26632654667,-3965.07077005,-4166.88828903,184.725648031,7.3616312333,-370.52455075,241.884283231,128.640267519,85.6079873605,-368.036430564
0.0358,1653.12845073,1793.71494917,33.1423169654,1185.67464061,-1686.27076769,-2979.38958979,184.725063503,92.3625317514,184.721098432,1636.26256364,-105.164195737,-1531.0983679,184.725063503,1793.71494917,1653.12845073,184.725063503,-374.393902677,203.083842901,-1.31126129627,-3965.07077005,-4166.84335137,184.725648031,7.39857636291,-374.393902677,219.488721098,154.905181579,85.0527374935,-368.161007181
0.036,1573.77769669,1607.48038494,178.221000392,1389.88810536,-1751.99869708,-2997.3684903,184.72506078,92.3625303902,184.72109571,1569.73788773,32.8185976397,-1602.55648537,184.72506078,1607.48038494,1573.77769669,184.72506078,-376.136044014,203.083839908,-1.35671749711,-3965.07077008,-4166.79789213,184.725648031,7.43552149252,-376.136044014,195.846311477,180.289732537,84.4970633107,-368.284752608
0.0362,1485.23661269,1412.1117965,322.401322538,1586.20394864,-1807.63793523,-2998.31574513,184.725057966,92.362528983,184.721092895,1494.01609953,170.742954311,-1664.75905384,184.725057966,1412.1117965,1485.23661269,184.725057966,-375.741070857,203.083836814,-1.40147995949,-3965.07077008,-4166.75312657,184.725648031,7.47246662212,-375.741070857,171.091247228,204.649823629,83.9408233885,-368.407811537
0.0364,1388.50292959,1208.71930714,464.650090524,1773.50666467,-1853.15302012,-2982.22597181,184.72505506,92.36252753,184.721089989,1410.08144282,307.585557255,-1717.66700008,184.72505506,1208.71930714,1388.50292959,184.72505506,-373.211237518,203.083833619,-1.44625818729,-3965.07077002,-4166.70834521,184.725648031,7.50941175173,-373.211237518,145.36433877,227.846898748,83.3841779503,-368.530080365
0.0366,1283.63537813,998.458633569,604.342491117,1950.73196205,-1887.97786924,-2949.19059562,184.725052064,92.362526032,184.721086993,1317.8610102,442.774328866,-1760.63533907,184.725052064,998.458633569,1283.63537813,184.725052064,-368.560892076,203.083830325,-1.48981571198,-3965.07077005,-4166.66478432,184.725648031,7.54635688133,-368.560892076,118.811614144,249.749277932,82.826990238,-368.651704184
0.0368,1171.71486435,782.524518869,740.5326015,2116.8728113,-1912.24746585,-2899.39733016,184.72504898,92.3625244898,184.721083909,1218.42204761,575.370677316,-1793.79272493,184.72504898,782.524518869,1171.71486435,184.72504898,-361.816490798,203.083826935,-1.53290775418,-3965.07077002,-4166.62168894,184.725648031,7.58330201094,-361.816490798,91.5841069407,270.232383858,82.2694215773,-368.772575505
0.037,1052.90039268,562.143943757,872.56675871,2270.98516696,-1925.46715139,-2833.12911071,184.725045809,92.3625229045,184.721080738,1111.79540274,704.755783684,-1816.55118643,184.725045809,562.143943757,1052.90039268,184.725045809,-353.016308021,203.083823449,-1.57428249717,-3965.07077002,-4166.58031072,184.725648031,7.62024714055,-353.016308021,63.8363653398,289.179942682,81.7113395925,-368.892839403
0.0372,928.333814086,338.56915462,999.607056412,2412.19333188,-1927.9408705,-2750.7624865,184.725042555,92.3625212775,184.721077484,999.109679746,830.096274641,-1829.20595439,184.725042555,338.56915462,928.333814086,184.725042555,-342.210401711,203.083819871,-1.61474528909,-3965.07077005,-4166.53984435,184.725648031,7.65719227015,-342.210401711,35.7262189401,306.484182771,81.1529063476,-369.012384167
0.0374,798.268533698,113.070548009,1120.98638842,2539.69493312,-1919.25492212,-2652.76548113,184.72503922,92.3625196102,184.72107415,880.496245502,950.741274098,-1831.2375196,184.72503922,113.070548009,798.268533698,184.72503922,-329.460103589,203.083816205,-1.65303424001,-3965.07077002,-4166.5015517,184.725648031,7.69413739976,-329.460103589,7.41322759895,322.04687599,80.5939935172,-369.131354495
0.0376,663.88364706,-113.07054801,1235.99346588,2652.76548113,-1899.87711294,-2539.69493312,184.725035809,92.3625179046,184.721070738,757.121928523,1065.98107535,-1823.10300387,184.725035809,-113.07054801,663.88364706,184.725035809,-314.837937483,203.083812455,-1.69000938535,-3965.07077005,-4166.4645728,184.725648031,7.73108252937,-314.837937483,-20.9415644722,335.779501955,80.034763495,-369.249634167
0.0378,525.519051498,-338.569154621,1343.96314038,2750.7624865,-1869.48219188,-2412.19333188,184.725032325,92.3625161626,184.721067254,629.213217355,1175.14780897,-1804.36102633,184.725032325,-338.569154621,525.519051498,184.725032325,-298.426900206,203.083808625,-1.72440314293,-3965.07077002,-4166.43017519,184.725648031,7.76802765897,-298.426900206,-49.1772079672,347.604108174,79.475091633,-369.367367208
0.038,384.366414816,-562.143943757,1444.32678142,2833.12911071,-1828.69319623,-2270.98516695,184.725028773,92.3625143863,184.721063702,497.951021689,1277.6714275,-1775.62244919,184.725028773,-562.143943757,384.366414816,184.725028773,-280.320335812,203.083804719,-1.75713384151,-3965.07077002,-4166.39744061,184.725648031,7.80497278858,-280.320335812,-77.1330984111,357.453434223,78.9151402116,-369.484432671
0.0382,240.842400705,-782.52451887,1536.43623965,2899.39733016,-1777.27864036,-2116.87281129,184.725025156,92.3625125781,184.721060085,363.649558506,1372.8821646,-1736.5317231,184.725025156,-782.52451887,240.842400705,184.725025156,-260.621022089,203.083800743,-1.78693211079,-3965.07077002,-4166.36763837,184.725648031,7.84191791818,-260.621022089,-104.650550826,365.271572915,78.3547878567,-369.60097367
0.0384,96.1261274504,-998.458633569,1619.87866144,2949.19059562,-1716.00478889,-1950.73196205,184.725021481,92.3625107405,184.72105641,227.479172065,1460.36280821,-1687.84198028,184.725021481,-998.458633569,96.1261274504,184.725021481,-239.441005221,203.083796703,-1.81477740407,-3965.07077002,-4166.33978899,184.725648031,7.87886304779,-239.441005221,-131.573044849,371.01405007,77.7941962668,-369.716864379
0.0386,-49.3002612118,-1208.71930714,1694.0372377,2982.22597181,-1644.73697649,-1773.50666467,184.725017752,92.3625088761,184.721052681,89.8326271058,1539.45648258,-1629.28910969,184.725017752,-1208.71930714,-49.3002612118,184.725017752,-216.90051081,203.083792604,-1.83940193057,-3965.07076996,-4166.31516042,184.725648031,7.9158081774,-216.90051081,-157.747762211,374.648273021,77.2332469178,-369.832246833
0.0388,-194.295232151,-1412.1117965,1758.66478625,2998.31574513,-1564.3695541,-1586.20394864,184.725013975,92.3625069877,184.721048905,-48.1549268966,1609.90886749,-1561.7539406,184.725013975,-1412.1117965,-194.295232151,184.725013975,-193.127744679,203.083788451,-1.86184829473,-3965.07077002,-4166.29270984,184.725648031,7.952753307,-193.127744679,-183.025818367,376.153563047,76.6721004432,-369.946990242
0.039,-338.323719369,-1607.48038494,1813.18916048,2997.3684903,-1474.86544111,-1389.88810536,184.725010156,92.3625050781,184.721045086,-186.022900409,1671.09012807,-1485.06722765,184.725010156,-1607.48038494,-338.323719369,184.725010156,-168.257650995,203.083784253,-1.88085252047,-3965.07077002,-4166.27370145,184.725648031,7.98969843661,-168.257650995,-207.263730965,375.52138196,76.1106407346,-370.061235462
0.0392,-480.306187167,-1793.71494917,1857.53528636,2979.38958979,-1377.2290992,-1185.67464061,184.725006301,92.3625031504,184.72104123,-322.695426547,1722.91553384,-1400.22010729,184.725006301,-1793.71494917,-480.306187167,184.725006301,-142.43168603,203.083780014,-1.89752194285,-3965.07076996,-4166.25702778,184.725648031,8.02664356622,-142.43168603,-230.32362971,372.75531574,75.5490268729,-370.174846725
0.0394,-619.66816252,-1969.75726726,1891.18769283,2944.4812033,-1271.51953031,-974.723936041,184.725002415,92.3625012075,184.721037344,-457.656080394,1764.79549647,-1307.13941607,184.725002415,-1969.75726726,-619.66816252,184.725002415,-115.796449134,203.083775742,-1.9105977118,-3965.07076999,-4166.24394772,184.725648031,8.06358869582,-115.796449134,-252.07462545,367.871074585,74.9871447307,-370.287963678
0.0396,-755.415368871,-2134.60703163,1914.24623187,2892.84168726,-1158.830863,-758.234655628,184.724998505,92.3624992525,184.721033434,-589.911307299,1796.81804594,-1206.90673864,184.724998505,-2134.60703163,-755.415368871,184.724998505,-88.5034371595,203.083771443,-1.92125245929,-3965.07077002,-4166.23328866,184.725648031,8.10053382543,-88.5034371595,-272.392990641,360.896427801,74.4251513542,-370.400445626
0.0398,-886.948067489,-2287.32753303,1926.26255662,2824.76446768,-1039.31448913,-537.43693465,184.724994577,92.3624972884,184.721029506,-718.901803132,1818.44582126,-1099.54401812,184.724994577,-2287.32753303,-886.948067489,184.724994577,-60.7075766655,203.083767125,-1.92823332548,-3965.07077002,-4166.22630345,184.725648031,8.13747895503,-60.7075766655,-291.16340075,351.870977415,73.8629341725,-370.51243104
0.04,-1013.37884641,-2427.05098312,1927.51056019,2740.63637293,-914.131713776,-313.585389803,184.724990637,92.3624953185,184.721025566,-843.737799202,1829.93916201,-986.201362806,184.724990637,-2427.05098312,-1013.37884641,184.724990637,-32.5669673683,203.083762794,-1.93277779222,-3965.07077002,-4166.22175468,184.725648031,8.17442408464,-32.5669673683,-308.279078545,340.846045913,73.3006477303,-370.62377442
0.0402,-1134.09712785,-2552.98344538,1917.61768955,2640.9354356,-783.520561704,-87.9519902164,184.724986692,92.3624933459,184.721021621,-963.830718847,1830.82344374,-866.992724893,184.724986692,-2552.98344538,-1134.09712785,184.724986692,-4.24134601751,203.083758456,-1.93363893032,-3965.07076999,-4166.2208892,184.725648031,8.21136921425,-4.24134601751,-323.642882211,327.884228229,72.7381806077,-370.73461316
0.0404,-1248.34184051,-2664.40934644,1897.02728648,2526.22817632,-648.68544597,138.181170123,184.724982747,92.3624913735,184.721017676,-1078.4140291,1821.52722571,-743.113196612,184.724982747,-2664.40934644,-1248.34184051,184.724982747,24.1081723503,203.083754119,-1.93211787939,-3965.07076996,-4166.22240595,184.725648031,8.24831434385,24.1081723503,-337.16740776,313.059235409,72.1756844055,-370.844797135
0.0406,-1355.50593747,-2760.6955421,1865.44931269,2397.16638461,-509.943375216,363.529157489,184.724978809,92.3624894046,184.721013738,-1186.88381277,1801.64744937,-614.763636603,184.724978809,-2760.6955421,-1355.50593747,184.724978809,52.3206670269,203.08374979,-1.92697283626,-3965.07076996,-4166.22754662,184.725648031,8.28525947346,52.3206670269,-348.775901434,296.455234407,71.6130484776,-370.954462818
0.0408,-1454.97160474,-2841.29491498,1823.48833373,2254.48341532,-368.516728988,586.811499666,184.724974884,92.3624874421,184.721009813,-1288.61377034,1771.77322476,-483.159454427,184.724974884,-2841.29491498,-1454.97160474,184.724974884,80.2356636193,203.083745475,-1.91956675053,-3965.07076999,-4166.23494842,184.725648031,8.32220460307,80.2356636193,-358.402315791,278.166652171,71.0504210715,-371.0634557
0.041,-1546.14930407,-2905.74948339,1770.94147673,2098.99002154,-224.792172667,806.759461846,184.724970978,92.3624854889,184.721005907,-1382.99857488,1731.58004326,-348.581468376,184.724970978,-2905.74948339,-1546.14930407,184.724970978,107.694710585,203.083741181,-1.90866139531,-3965.07077002,-4166.24584943,184.725648031,8.35914973267,107.694710585,-365.99202766,258.297317076,70.4876919731,-371.171911543
0.0412,-1628.57845837,-2953.69300359,1708.56282741,1931.56974776,-79.9843690419,1022.12325583,184.724967096,92.3624835479,184.721002025,-1469.56632745,1681.80645499,-212.24012755,184.724967096,-2953.69300359,-1628.57845837,184.724967096,134.541615594,203.083736913,-1.89567890763,-3965.07076996,-4166.25882771,184.725648031,8.39609486228,134.541615594,-371.501844818,236.960229224,69.9250057074,-371.279671742
0.0414,-1701.70030304,-2984.85305094,1636.23918803,1753.17390936,65.4611150089,1231.67914159,184.724963244,92.3624816219,184.720998173,-1547.72390078,1622.21152028,-74.4876194984,184.724963244,-2984.85305094,-1701.70030304,184.724963244,160.623993359,203.083732678,-1.8793823421,-3965.07076999,-4166.27511999,184.725648031,8.43303999188,160.623993359,-374.900514832,214.276521473,69.3622521941,-371.386871608
0.0416,-1765.22222397,-2999.05256785,1554.85921143,1564.81618708,210.36301254,1434.23638076,184.724959427,92.3624797134,184.720994356,-1617.16481223,1553.66888838,63.4959238499,184.724959427,-2999.05256785,-1765.22222397,184.724959427,185.79347786,203.083728482,-1.86124968529,-3965.07076994,-4166.29324847,184.725648031,8.46998512149,185.79347786,-376.168680733,190.375202873,68.7995719132,-371.493348774
0.0418,-1818.62848321,-2996.21086982,1464.39972434,1367.56686709,354.228758874,1628.64400273,184.72495565,92.362477825,184.720990579,-1677.32111571,1476.0241708,201.296944909,184.72495565,-2996.21086982,-1818.62848321,184.72495565,209.907209464,203.083724329,-1.8400427103,-3965.07076994,-4166.31445129,184.725648031,8.5069302511,209.907209464,-375.299170449,165.391960985,68.2368546682,-371.599238396
0.042,-1861.80165388,-2976.34410394,1365.86604494,1162.54675936,495.935608932,1813.79734459,184.724951918,92.362475959,184.720986847,-1728.05935381,1390.26882678,337.790527027,184.724951918,-2976.34410394,-1861.80165388,184.724951918,232.828015095,203.083720226,-1.81729125977,-3965.07076996,-4166.33719861,184.725648031,8.5438753807,232.828015095,-372.296901424,139.468886329,67.6742366236,-371.704374714
0.0422,-1894.27999538,-2939.56515715,1259.3232453,950.920829032,634.956750079,1988.64432812,184.724948235,92.3624741176,184.720983165,-1768.84882908,1296.3359414,472.512887676,184.724948235,-2939.56515715,-1894.27999538,184.724948235,254.42580396,203.083716178,-1.79175251722,-3965.07076996,-4166.3627333,184.725648031,8.58082051031,254.42580396,-367.17894493,112.75314097,67.1116072701,-371.808893061
0.0424,-1916.12481597,-2886.08301476,1145.87282393,733.891576869,770.251992032,2152.19143789,184.724944606,92.362472303,184.720979535,-1799.73312704,1195.31489327,604.418233769,184.724944606,-2886.08301476,-1916.12481597,184.724944606,274.577708562,203.083712188,-1.76500409842,-3965.07076994,-4166.38947778,184.725648031,8.61776563992,274.577708562,-359.974381143,85.3966725816,66.5490982423,-371.91262468
0.0426,-1926.93782507,-2816.20157296,1025.66427247,512.69220637,901.273552599,2303.50936659,184.724941034,92.3624705169,184.720975963,-1820.22969335,1087.22512909,733.004564263,184.724941034,-2816.20157296,-1926.93782507,184.724941034,293.169360282,203.08370826,-1.73579454422,-3965.07076994,-4166.41868335,184.725648031,8.65471076952,293.169360282,-350.724137313,57.5547770316,65.9865985783,-372.015705432
0.0428,-1926.95884129,-2730.31791205,899.872624578,288.579616483,1027.08621671,2441.73829557,184.724937522,92.362468761,184.720972451,-1830.55947393,973.231859319,857.327614612,184.724937522,-2730.31791205,-1926.95884129,184.724937522,310.094985204,203.0837044,-1.70574471354,-3965.07076994,-4166.44872935,184.725648031,8.69165589913,310.094985204,-339.480796366,29.3858111624,65.4242352263,-372.117963984
0.043,-1915.86076251,-2628.92004013,768.726048051,62.82725965,1147.13471446,2566.09278048,184.724934074,92.3624670368,184.720969003,-1830.2975523,853.437818358,976.859733941,184.724934074,-2628.92004013,-1915.86076251,184.724934074,325.258533334,203.083700609,-1.6735907495,-3965.07076994,-4166.48087952,184.725648031,8.72860102873,325.258533334,-326.308212612,1.04967927807,64.8618966909,-372.219537086
0.0432,-1894.05790442,-2512.58412013,633.44877806,-163.282094205,1260.60912635,2675.86621433,184.724930691,92.3624653457,184.720965621,-1819.83882142,729.060218107,1090.77860331,184.724930691,-2512.58412013,-1894.05790442,184.724930691,338.573724435,203.08369689,-1.64099144936,-3965.07076994,-4166.51347502,184.725648031,8.76554615834,338.573724435,-311.281278416,-27.2924460192,64.2997051382,-372.320251258
0.0434,-1861.30022531,-2381.97119594,494.340170029,-388.46364663,1366.96005529,2770.43484257,184.724927377,92.3624636887,184.720962307,-1798.82390842,600.280161852,1198.54374657,184.724927377,-2381.97119594,-1861.30022531,184.724927377,349.96500776,203.083693247,-1.60666662455,-3965.07076994,-4166.54779627,184.725648031,8.80249128795,349.96500776,-294.48532576,-55.4796819997,63.7375485168,-372.420244515
0.0436,-1818.16880156,-2237.82343627,352.648148871,-611.437871124,1465.52065268,2849.2613074,184.724924134,92.3624620668,184.720959063,-1767.8145578,468.34178346,1299.47277434,184.724924134,-2237.82343627,-1818.16880156,184.724924134,359.367554481,203.083689681,-1.5723080039,-3965.07076996,-4166.58215131,184.725648031,8.83943641755,359.367554481,-276.015856893,-83.3516975883,63.1755441746,-372.519341653
0.0438,-1764.49455199,-2080.95991744,208.734235476,-830.937783665,1555.76031651,2911.8977011,184.724920961,92.3624604806,184.72095589,-1726.52310887,333.497949506,1393.02515937,184.724920961,-2080.95991744,-1764.49455199,184.724920961,366.728028387,203.083686193,-1.53661432862,-3965.07076994,-4166.61784149,184.725648031,8.87638154716,366.728028387,-255.977744508,-110.750283879,62.6135795417,-372.61768232
0.044,-1701.01399978,-1912.27196925,63.8438928012,-1045.71614197,1637.17010697,2957.98811121,184.724917861,92.3624589307,184.720952791,-1675.66750749,196.993910792,1478.6735967,184.724917861,-1912.27196925,-1701.01399978,184.724917861,372.004523004,203.083682785,-1.50130549073,-3965.07076996,-4166.6531469,184.725648031,8.91332667676,372.004523004,-234.484933506,-137.519589498,62.0517671699,-372.715090014
0.0442,-1627.6408959,-1732.71811027,-81.6095038468,-1254.55253255,1709.25039975,2987.27064282,184.724914834,92.3624574172,184.720949764,-1615.03613218,59.146199511,1555.88993267,184.724914834,-1732.71811027,-1627.6408959,184.724914834,375.16712767,203.083679457,-1.46505501866,-3965.07076991,-4166.68939408,184.725648031,8.95027180637,375.16712767,-211.659456727,-163.507670943,61.4899940642,-372.811706371
0.0444,-1545.25254215,-1543.31860134,-226.409190537,-1456.26030539,1771.66173268,2999.57890673,184.724911881,92.3624559403,184.72094681,-1545.48912942,-78.8248051819,1624.3139346,184.724911881,-1543.31860134,-1545.25254215,184.724911881,376.197809041,203.08367621,-1.42960566282,-3965.07076991,-4166.7248402,184.725648031,8.98721693598,376.197809041,-187.631116001,-188.56669304,60.9283680596,-372.907353993
