time_s,phase_a_grid_voltage_v,phase_a_grid_current_a,phase_b_grid_current_a,phase_c_grid_current_a,neutral_current_a,dc_link_voltage_v,active_power_w,reactive_power_var,positive_sequence_voltage_v,negative_sequence_voltage_v,zero_sequence_voltage_v,controller_frequency_hz,phase_a_duty,operating_mode,request_disposition
0.00204,268.403911952,25.4519718,2.99663841322,-28.4486102133,0,797.233542746,15203.214083,-361.160744481,337.538332261,316.377938682,3.35005708977e-14,50,0.918783197992,0,0
0.00206,267.366164589,25.7698808557,4.63483845036,-30.4047193061,0,797.182558806,15914.6293828,-1005.70697811,337.224094384,315.000925295,3.43747833599e-14,50,0.915721893279,0,0
0.00208,266.507229464,28.3637195594,1.71704419013,-30.0807637496,0,797.137630709,16445.2619443,550.598926565,337.224094384,315.000925295,3.43747833599e-14,50,0.915721893279,0,0
0.0021,265.460831418,28.6445631748,-0.12066819811,-28.5238949767,0,797.110222915,16005.8005579,1504.97473251,337.224094384,315.000925295,3.43747833599e-14,50,0.915721893279,0,0
0.00212,264.234067448,26.7063012074,0.79566506471,-27.5019662721,0,797.069572409,15209.7278275,1084.24163273,336.932586512,313.624369832,3.27625197488e-14,50,0.91154296301,0,0
0.00214,263.156204466,26.6834656619,3.11776340834,-29.8012290702,0,797.022108856,15967.8479513,128.269546917,336.932586512,313.624369832,3.27625197488e-14,50,0.91154296301,0,0
0.00216,262.084047743,26.7852165372,5.18671226472,-31.9719288012,0,796.970182233,16726.4932785,-697.455110545,336.662202429,312.236822412,3.20179170273e-14,50,0.90870128208,0,0
0.00218,261.209948825,29.429097135,2.16748178248,-31.5965789175,0,796.921855466,17206.898937,931.196191436,336.662202429,312.236822412,3.20179170273e-14,50,0.90870128208,0,0
0.0022,260.144829727,29.7406186238,0.231584376797,-29.9722030006,0,796.894029395,16723.586585,1924.51101513,336.662202429,312.236822412,3.20179170273e-14,50,0.90870128208,0,0
0.00222,258.886959573,27.7033229607,0.908649948627,-28.6119729093,0,796.855833101,15803.6850496,1582.70968996,336.414114143,310.848907215,3.130640776e-14,50,0.90412284483,0,0
0.00224,257.787927689,27.7320180888,3.12829636363,-30.8603144525,0,796.806915275,16589.3868557,701.823624634,336.414114143,310.848907215,3.130640776e-14,50,0.90412284483,0,0
0.00226,256.683440843,27.7715158874,5.32275094418,-33.0942668315,0,796.753685715,17386.8178302,-158.27007604,336.186371586,309.449746266,2.84195987322e-14,50,0.902375983914,0,0
0.00228,255.750885016,30.0518753226,3.03198700869,-33.0838623313,0,796.702594123,17872.1345996,1143.2019897,336.186371586,309.449746266,2.84195987322e-14,50,0.902375983914,0,0
0.0023,254.430224501,27.5546678884,2.43398349058,-29.988651379,0,796.667006026,16254.2099607,1302.37455935,336.186371586,309.449746266,2.84195987322e-14,50,0.902375983914,0,0
0.00232,253.067129053,24.620519948,3.27184110664,-27.8923610546,0,796.624111237,14905.9742776,778.091558617,335.977159362,308.044691069,2.85242013894e-14,50,0.904518869299,0,0
0.00234,251.937159656,24.7107652862,5.383699669,-30.0944649552,0,796.577447117,15726.6080333,-34.0609193497,335.977159362,308.044691069,2.85242013894e-14,50,0.904518869299,0,0
0.00236,250.799625758,24.8120607173,7.47049911659,-32.2825598339,0,796.526556159,16557.8032442,-825.204171496,335.785457618,306.625696491,2.93221091304e-14,50,0.908296394419,0,0
0.00238,249.799738225,26.7508772358,5.87943768725,-32.630314923,0,796.479395709,17076.01751,154.416538365,335.785457618,306.625696491,2.93221091304e-14,50,0.908296394419,0,0
0.0024,248.631934622,26.7001943085,3.96201962131,-30.6622139298,0,796.461591906,16344.2618321,1074.80159294,335.785457618,306.625696491,2.93221091304e-14,50,0.908296394419,0,0
0.00242,247.30892721,24.8246332818,4.35758122406,-29.1822145059,0,796.423889744,15443.2613982,808.779987772,335.613672385,305.202504879,2.872369874e-14,50,0.903853259435,0,0
0.00244,246.137084858,24.9716955412,6.36398593031,-31.3356814715,0,796.375365643,16288.5746213,73.9238131416,335.613672385,305.202504879,2.872369874e-14,50,0.903853259435,0,0
0.00246,244.955641345,25.1301566956,8.34548045857,-33.4756371542,0,796.322717062,17143.2406241,-639.683681536,335.460317086,303.767396714,2.61882928247e-14,50,0.901825556362,0,0
0.00248,243.901979843,27.0279998937,6.84629412903,-33.8742940227,0,796.275210033,17647.1555127,318.673446411,335.460317086,303.767396714,2.61882928247e-14,50,0.901825556362,0,0
0.0025,242.718288617,27.4367132164,4.63387336701,-32.0705865834,0,796.252791386,17030.0587593,1400.75889918,335.460317086,303.767396714,2.61882928247e-14,50,0.901825556362,0,0
0.00252,241.141147983,23.0573502382,2.36768873686,-25.4250389751,0,796.20047038,13701.8083359,1900.36060321,335.325450823,302.327390489,2.63041954714e-14,50,0.895754876941,0,0
0.00254,239.917930298,23.2678708709,4.27478764218,-27.5426585131,0,796.16022587,14562.548622,1228.31593092,335.325450823,302.327390489,2.63041954714e-14,50,0.895754876941,0,0
0.00256,238.683248524,23.4902584321,6.15719636657,-29.6474547987,0,796.115901752,15431.5823387,577.779888301,335.199616395,300.870850476,2.64153752229e-14,50,0.913855141856,0,0
0.00258,237.552219275,25.17268522,5.11879665817,-30.2914818782,0,796.072426853,15963.7635484,1326.85561048,335.199616395,300.870850476,2.64153752229e-14,50,0.913855141856,0,0
0.0026,236.281096984,25.262457824,2.99050456786,-28.2529623918,0,796.057649338,15163.6586832,2303.91040814,335.199616395,300.870850476,2.64153752229e-14,50,0.913855141856,0,0
0.00262,234.853180123,23.5542497999,3.22045570364,-26.7747055035,0,796.024490805,14300.4348013,2063.80641349,335.089960075,299.407010103,2.47245960364e-14,50,0.908437747137,0,0
0.00264,233.569435611,23.8266752243,5.02247867928,-28.8491539036,0,795.982181899,15178.9786985,1471.64729663,335.089960075,299.407010103,2.47245960364e-14,50,0.908437747137,0,0
0.00266,232.272622018,24.1114933206,6.80007359259,-30.9115669132,0,795.935884128,16064.5818895,901.274112155,334.994983996,297.929140477,2.42667331469e-14,50,0.905632942149,0,0
0.00268,231.023449331,25.173771987,7.02336668985,-32.1971386769,0,795.887156074,16750.7518026,1077.02270183,334.994983996,297.929140477,2.42667331469e-14,50,0.905632942149,0,0
0.0027,229.720018565,25.7390197058,4.58349494595,-30.3225146518,0,795.86799204,16055.1978738,2233.56135697,334.994983996,297.929140477,2.42667331469e-14,50,0.905632942149,0,0
0.00272,228.223528184,24.0697473919,4.65851307587,-28.7282604678,0,795.832572347,15156.6924781,2038.15267857,334.914449225,296.441985497,2.43848421618e-14,50,0.897645338414,0,0
0.00274,226.871920928,24.4074499265,6.35457177168,-30.7620216982,0,795.787042331,16051.2442531,1529.0490133,334.914449225,296.441985497,2.43848421618e-14,50,0.897645338414,0,0
0.00276,225.505972874,24.7581343533,8.02653942775,-32.7846737811,0,795.737614494,16951.5777796,1042.00701837,334.845893111,294.939501618,2.28705587493e-14,50,0.894748610068,0,0
