time_s,rms_value,stored_energy_j,kcl_residual_a,valid
0.00342,0,3.5247836264e-06,4.49943901581e-18,0
0.00343,0,3.53681995554e-06,7.1054273576e-15,0
0.00344,0,3.54882179323e-06,7.1054273576e-15,0
0.00345,0,3.56076014632e-06,7.1054273576e-15,0
0.00346,0,3.57266310195e-06,7.1054273576e-15,0
0.00347,0,3.58450161707e-06,2.98155597434e-18,0
0.00348,0,3.59630383593e-06,7.1054273576e-15,0
0.00349,0,3.60804066698e-06,7.1054273576e-15,0
0.0035,0,3.61974031033e-06,7.1054273576e-15,0
0.00351,0,3.63137362737e-06,5.96311194867e-19,0
0.00352,0,3.64296887275e-06,4.17417836407e-18,0
0.00353,0,3.65449686222e-06,8.67361737988e-19,0
0.00354,0,3.66598590374e-06,2.65629532259e-18,0
0.00355,0,3.67740676879e-06,5.42101086243e-19,0
0.00356,0,3.68878781738e-06,7.1054273576e-15,0
0.00357,0,3.70009977816e-06,4.77048955894e-18,0
0.00358,0,3.71137106189e-06,1.62630325873e-18,0
0.00359,0,3.72257235579e-06,2.43945488809e-18,0
0.0036,0,3.73373212014e-06,1.73472347598e-18,0
0.00361,0,3.74482100211e-06,7.1054273576e-15,0
0.00362,0,3.75586751021e-06,7.1054273576e-15,0
0.00363,0,3.766842253e-06,7.1054273576e-15,0
0.00364,0,3.77777378597e-06,7.1054273576e-15,0
0.00365,0,3.78863268043e-06,7.1054273576e-15,0
0.00366,0,3.79944753759e-06,1.5720931501e-18,0
0.00367,0,3.81018889291e-06,4.87890977618e-19,0
0.00368,0,3.82088539207e-06,1.89735380185e-18,0
0.00369,0,3.83150753608e-06,1.19262238973e-18,0
0.0037,0,3.84208401381e-06,7.1054273576e-15,0
0.00371,0,3.85258529321e-06,5.20417042793e-18,0
0.00372,0,3.8630401051e-06,1.7889335846e-18,0
0.00373,0,3.87341888574e-06,7.1054273576e-15,0
0.00374,0,3.88375040666e-06,7.1054273576e-15,0
0.00375,0,3.89400507379e-06,7.1054273576e-15,0
0.00376,0,3.90421169812e-06,7.1054273576e-15,0
0.00377,0,3.91434065666e-06,3.25260651746e-19,0
0.00378,0,3.92442079857e-06,6.50521303491e-19,0
0.00379,0,3.93442247333e-06,7.1054273576e-15,0
0.0038,0,3.94437456704e-06,7.1054273576e-15,0
0.00381,0,3.95424740299e-06,2.16840434497e-18,0
0.00382,0,3.96406990298e-06,2.05998412772e-18,0
0.00383,0,3.97381236548e-06,7.1054273576e-15,0
0.00384,0,3.98350374676e-06,4.87890977618e-19,0
0.00385,0,3.99311432184e-06,1.35525271561e-18,0
0.00386,0,4.00267308017e-06,7.1054273576e-15,0
0.00387,0,4.01215027471e-06,4.87890977618e-19,0
0.00388,0,4.02157492687e-06,1.62630325873e-19,0
0.00389,0,4.03091726886e-06,7.1054273576e-15,0
0.0039,0,4.04020635284e-06,4.87890977618e-19,0
0.00391,0,4.04941239164e-06,2.71050543121e-19,0
0.00392,0,4.0585644669e-06,1.84314369323e-18,0
0.00393,0,4.06763277343e-06,3.7947076037e-19,0
0.00394,0,4.07664642111e-06,7.1054273576e-15,0
0.00395,0,4.08557558808e-06,7.1054273576e-15,0
0.00396,0,4.09444941124e-06,1.42108547152e-14,0
0.00397,0,4.10323805339e-06,7.1054273576e-15,0
0.00398,0,4.11197067721e-06,7.1054273576e-15,0
0.00399,0,4.12061743151e-06,0,0
0.004,0,4.12920750353e-06,2.71050543121e-18,0
0.00401,0,4.1377110294e-06,2.16840434497e-19,0
0.00402,0,4.1461572197e-06,1.08420217249e-18,0
0.00403,0,4.15451619923e-06,1.08420217249e-19,0
0.00404,0,4.16281720066e-06,7.1054273576e-15,0
0.00405,1.93653378473e-06,4.1710303388e-06,6.50521303491e-19,1
0.00406,1.93653378473e-06,4.17918486719e-06,7.5894152074e-19,1
0.00407,1.93653378473e-06,4.18725089197e-06,7.1054273576e-15,1
0.00408,1.93653378473e-06,4.19525768633e-06,1.08420217249e-18,1
0.00409,1.93653378473e-06,4.20317534904e-06,1.30104260698e-18,1
0.0041,1.98612003326e-06,4.21103317173e-06,1.19262238973e-18,1
0.00411,1.98612003326e-06,4.21880124714e-06,2.16840434497e-19,1
0.00412,1.98612003326e-06,4.2265088841e-06,2.81892564846e-18,1
0.00413,1.98612003326e-06,4.23412617063e-06,7.1054273576e-15,1
0.00414,1.98612003326e-06,4.24168243156e-06,1.95156391047e-18,1
0.00415,2.03625389504e-06,4.24914775149e-06,7.1054273576e-15,1
0.00416,2.03625389504e-06,4.25655147002e-06,8.67361737988e-19,1
0.00417,2.03625389504e-06,4.26386366966e-06,7.1054273576e-15,1
0.00418,2.03625389504e-06,4.27111370357e-06,1.73472347598e-18,1
0.00419,2.03625389504e-06,4.27827165343e-06,4.23516473627e-22,1
0.0042,2.08692546679e-06,4.28536688478e-06,1.42108547152e-14,1
0.00421,2.08692546679e-06,4.29236947979e-06,7.1054273576e-15,1
0.00422,2.08692546679e-06,4.29930881515e-06,1.08420217249e-19,1
0.00423,2.08692546679e-06,4.30615497478e-06,1.08420217249e-19,1
0.00424,2.08692546679e-06,4.31293734534e-06,9.75781955237e-19,1
0.00425,2.13812159737e-06,4.31962601381e-06,2.81892564846e-18,1
0.00426,2.13812159737e-06,4.32625037561e-06,7.1054273576e-15,1
0.00427,2.13812159737e-06,4.33278052205e-06,7.1054273576e-15,1
0.00428,2.13812159737e-06,4.33924585609e-06,7.1054273576e-15,1
0.00429,2.13812159737e-06,4.34561647468e-06,7.1054273576e-15,1
0.0043,2.18983669244e-06,4.35192178712e-06,1.62630325873e-18,1
0.00431,2.18983669244e-06,4.35813189725e-06,3.25260651746e-19,1
0.00432,2.18983669244e-06,4.36427621956e-06,3.14418630021e-18,1
0.00433,2.18983669244e-06,4.37032486602e-06,2.81892564846e-18,1
0.00434,2.18983669244e-06,4.37630725509e-06,7.1054273576e-15,1
0.00435,2.24206521363e-06,4.38219350818e-06,7.1054273576e-15,1
0.00436,2.24206521363e-06,4.38801304653e-06,1.40946282423e-18,1
0.00437,2.24206521363e-06,4.39373600222e-06,3.25260651746e-19,1
0.00438,2.24206521363e-06,4.3993917981e-06,1.73472347598e-18,1
0.00439,2.24206521363e-06,4.40495057817e-06,2.27682456222e-18,1
0.0044,2.29479319439e-06,4.41044176572e-06,7.1054273576e-15,1
0.00441,2.29479319439e-06,4.41583551792e-06,7.5894152074e-19,1
0.00442,2.29479319439e-06,4.42116125728e-06,2.27682456222e-18,1
0.00443,2.29479319439e-06,4.42638915542e-06,7.1054273576e-15,1
0.00444,2.29479319439e-06,4.43154863291e-06,1.08420217249e-18,1
0.00445,2.3480089001e-06,4.43660987702e-06,7.1054273576e-15,1
0.00446,2.3480089001e-06,4.44160230521e-06,1.51788304148e-18,1
0.00447,2.3480089001e-06,4.44649612166e-06,4.33680868994e-19,1
0.00448,2.3480089001e-06,4.45132073955e-06,1.40946282423e-18,1
0.00449,2.3480089001e-06,4.45604638117e-06,7.1054273576e-15,1
