time_s,source_value,secondary_value,held_value
0.00616,60.743123771,5.91490619647e-06,5.97716165482e-06
0.00617,60.6465925886,5.88514377248e-06,5.97716165482e-06
0.00618,60.5963479881,5.93896759276e-06,5.97716165482e-06
0.00619,60.4986542727,6.04375637216e-06,5.97716165482e-06
0.0062,60.4471804523,6.12928155494e-06,5.82518508509e-06
0.00621,60.3483270866,6.1364860216e-06,5.82518508509e-06
0.00622,60.2956270517,6.06371301477e-06,5.82518508509e-06
0.00623,60.1956169658,5.97091961326e-06,5.82518508509e-06
0.00624,60.1416937688,5.93327464748e-06,5.82518508509e-06
0.00625,60.0405299396,5.98188177038e-06,6.00361418484e-06
0.00626,59.9853866798,6.08200514222e-06,6.00361418484e-06
0.00627,59.8830721315,6.16368764639e-06,6.00361418484e-06
0.00628,59.8267119548,6.17476919436e-06,6.00361418484e-06
0.00629,59.7232497581,6.11500450085e-06,6.00361418484e-06
0.0063,59.6656758573,6.03239893565e-06,6.12928155494e-06
0.00631,59.5610691298,5.98958363987e-06,6.12928155494e-06
0.00632,59.502284744,6.02170201408e-06,6.12928155494e-06
0.00633,59.3965366499,6.11090730904e-06,6.12928155494e-06
0.00634,59.3365450647,6.19671102633e-06,6.12928155494e-06
0.00635,59.2296588145,6.21970067051e-06,5.98188177038e-06
0.00636,59.1684633616,6.16756099041e-06,5.98188177038e-06
0.00637,59.0604422123,6.08514689867e-06,5.98188177038e-06
0.00638,58.9980462698,6.03891382268e-06,5.98188177038e-06
0.00639,58.8888935246,6.0656964787e-06,5.98188177038e-06
0.0064,58.8253005162,6.14742671986e-06,6.03239893565e-06
0.00641,58.7150195243,6.22808061921e-06,6.03239893565e-06
0.00642,58.65023292,6.25525151085e-06,6.03239893565e-06
0.00643,58.5388270765,6.21547205155e-06,6.03239893565e-06
0.00644,58.4728503917,6.14198339523e-06,6.03239893565e-06
0.00645,58.3603231375,6.09174251915e-06,6.21970067051e-06
0.00646,58.2931599334,6.10569399023e-06,6.21970067051e-06
0.00647,58.1795147553,6.17833545369e-06,6.21970067051e-06
0.00648,58.1111686384,6.26027238172e-06,6.21970067051e-06
0.00649,57.9964090684,6.29490723263e-06,6.21970067051e-06
0.0065,57.9268836905,6.26175978223e-06,6.14742671986e-06
0.00651,57.8110133062,6.19140676995e-06,6.14742671986e-06
0.00652,57.7403123645,6.14064479945e-06,6.14742671986e-06
0.00653,57.6233347886,6.14946835314e-06,6.14742671986e-06
0.00654,57.551462025,6.2135080148e-06,6.14742671986e-06
0.00655,57.4333809254,6.28974588034e-06,6.09174251915e-06
0.00656,57.360340127,6.32801420014e-06,6.09174251915e-06
0.00657,57.2411592164,6.3056818416e-06,6.09174251915e-06
0.00658,57.1669542148,6.2432031388e-06,6.09174251915e-06
0.00659,57.0466772509,6.19007339054e-06,6.09174251915e-06
0.0066,56.9713119223,6.18938152998e-06,6.26175978223e-06
0.00661,56.8499427074,6.24560699857e-06,6.26175978223e-06
0.00662,56.7734209725,6.32075500211e-06,6.26175978223e-06
0.00663,56.6509633533,6.36317212791e-06,6.26175978223e-06
0.00664,56.5732891771,6.34666182489e-06,6.26175978223e-06
0.00665,56.4497470446,6.28908102339e-06,6.28974588034e-06
0.00666,56.3709244362,6.23727759681e-06,6.28974588034e-06
0.00667,56.2463017258,6.23203405129e-06,6.28974588034e-06
0.00668,56.1663347383,6.27964964349e-06,6.28974588034e-06
0.00669,56.0406354291,6.3489511753e-06,6.28974588034e-06
0.0067,55.9595281593,6.39396333716e-06,6.18938152998e-06
0.00671,55.8327562747,6.38635788532e-06,6.18938152998e-06
0.00672,55.7505128631,6.33577909294e-06,6.18938152998e-06
0.00673,55.6226724698,6.28328331357e-06,6.18938152998e-06
0.00674,55.5392971005,6.27134820697e-06,6.18938152998e-06
0.00675,55.410392309,6.31214678993e-06,6.28908102339e-06
0.00676,55.3258892093,6.37860706901e-06,6.28908102339e-06
0.00677,55.1959241734,6.42534310388e-06,6.28908102339e-06
0.00678,55.1102976137,6.42273597681e-06,6.28908102339e-06
0.00679,54.9792765304,6.37787621212e-06,6.28908102339e-06
0.0068,54.8925308244,6.32785806612e-06,6.39396333716e-06
0.00681,54.7604579337,6.31222854959e-06,6.39396333716e-06
0.00682,54.6725974376,6.34509062663e-06,6.39396333716e-06
0.00683,54.5394770225,6.40578058242e-06,6.39396333716e-06
0.00684,54.4505061352,6.45388101068e-06,6.39396333716e-06
0.00685,54.3163425215,6.45822089495e-06,6.31214678993e-06
0.00686,54.2262656845,6.41959702251e-06,6.31214678993e-06
0.00687,54.0910632402,6.37034383267e-06,6.31214678993e-06
0.00688,53.9998849373,6.35033424054e-06,6.31214678993e-06
0.00689,53.863648073,6.37726998698e-06,6.31214678993e-06
0.0069,53.77137283,6.43398939329e-06,6.32785806612e-06
