time_s,B26  A_v_pu,EQUL A_v_pu,B26  B_v_pu,EQUL B_v_pu,B26  C_v_pu,EQUL C_v_pu,FAULTA_v_pu,LINE A_v_pu,EQUR A_v_pu,LINE B_v_pu,EQUR B_v_pu,LINE C_v_pu,EQUR C_v_pu,B500 A_v_pu,B500 B_v_pu,B500 C_v_pu,SEND A_v_pu,REC  A_v_pu,SEND B_v_pu,REC  B_v_pu,SEND C_v_pu,REC  C_v_pu,X_saturated_transformer_internal_top_v_pu,Y_saturated_transformer_internal_top_v_pu,Z_saturated_transformer_internal_top_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,switch_current_switch_fixed_4_pu
0.0027972,10455.0835413,9311.63716409,9816.81412646,9550.85719885,-20271.8976677,-18862.4943629,21.6384407226,13002.8322564,-2784.39460957,360579.659263,330716.37586,-365737.732669,-327931.98125,16603.870314,366281.651845,-375743.295396,16603.870314,21.6384407226,366281.651845,344777.44206,-375743.295396,-420842.272426,12035.3756415,358522.481102,-366989.760287,16603.870314,366281.651845,-375743.295396,16603.870314,366281.651845,-375743.295396,21.6384407226,344777.44206,-420842.272426,2163.84407226
0.0028638,10092.9298622,8896.86893702,10169.1515584,9956.21301375,-20262.0814205,-18853.0819508,21.5553914594,4991.95196845,-12330.2044492,364707.667833,335324.947534,-361243.017311,-322994.743085,9966.31714195,370735.730492,-370934.721189,9966.31714195,21.5553914594,370735.730492,352247.159994,-370934.721189,-413033.34046,4551.60276444,362746.495365,-362417.674259,9966.31714195,370735.730492,-370934.721189,9966.31714195,370735.730492,-370934.721189,21.5553914594,352247.159994,-413033.34046,2155.53914594
0.0029304,9724.40393875,8476.49248954,10515.1081081,10355.2928413,-20239.5120468,-18831.7853308,21.4587557205,-3021.94043162,-21868.2418349,368607.119788,339722.144148,-356521.210377,-317853.902313,3322.62432083,374957.971909,-365891.584399,3322.62432083,21.4587557205,374957.971909,359494.770955,-365891.584399,-404963.825516,-2935.19655659,366743.059261,-357616.822605,3322.62432083,374957.971909,-365891.584399,3322.62432083,374957.971909,-365891.584399,21.4587557205,359494.770955,-404963.825516,2145.87557205
0.002997,9349.75532225,8050.77280967,10854.4089234,10747.8451179,-20204.1642456,-18798.6179276,21.3485867414,-11033.9622674,-31392.4943799,372274.158695,343905.193889,-351574.589079,-312512.699509,-3323.29444217,378942.101934,-360618.373019,-3323.29444217,21.3485867414,378942.101934,366514.488094,-360618.373019,-396637.700501,-10420.0117688,370507.298,-352590.744435,-3323.29444217,378942.101934,-360618.373019,-3323.29444217,378942.101934,-360618.373019,21.3485867414,366514.488094,-396637.700501,2134.85867414
0.0030636,8969.24220183,7619.97825361,11186.8495659,11133.6223949,-20156.0917678,-18753.6006485,21.2249577359,-19038.7395668,-40896.9583871,375706.475942,347871.459934,-346406.295532,-306974.501547,-9967.3068674,382686.145524,-355119.725881,-9967.3068674,21.2249577359,382686.145524,373303.881604,-355119.725881,-388062.604214,-17898.0762845,374037.327432,-347343.586303,-9967.3068674,382686.145524,-355119.725881,-9967.3068674,382686.145524,-355119.725881,21.2249577359,373303.881604,-388062.604214,2122.49577359
0.0031302,8583.06998232,7184.38037652,11512.2553063,11512.381494,-20095.3252886,-18696.7618705,21.0879547133,-27031.2234129,-50375.6426331,378902.403743,351618.442112,-341019.119305,-301242.799479,-16605.0690339,386189.902335,-349396.948047,-16605.0690339,21.0879547133,386189.902335,379858.887031,-349396.948047,-379243.686054,-25365.0038034,377332.218362,-341877.377178,-16605.0690339,386189.902335,-349396.948047,-16605.0690339,386189.902335,-349396.948047,21.0879547133,379858.887031,-379243.686054,2108.79547133
0.0031968,8191.48073864,6744.25376141,11830.409301,11883.8836611,-20021.8900397,-18628.1374225,20.9377158874,-35006.6145896,-59822.5721449,381859.786643,355143.778479,-335416.667072,-295321.206334,-23232.3589898,389450.522701,-343453.535481,-23232.3589898,20.9377158874,389450.522701,386175.947608,-343453.535481,-370184.089535,-32816.0080601,380389.426846,-336195.420278,-23232.3589898,389450.522701,-343453.535481,-23232.3589898,389450.522701,-343453.535481,20.9377158874,386175.947608,-370184.089535,2093.77158874
0.0032634,7794.71700301,6299.87584598,12141.1133914,12247.8947165,-19935.8303944,-18547.7705625,20.7742131918,-42959.8548479,-69231.7919667,384576.73174,358445.24681,-329602.426346,-289213.454843,-29845.4933078,392465.597775,-337293.475492,-29845.4933078,20.7742131918,392465.597775,392246.858535,-337293.475492,-360893.752712,-40246.6780104,383206.85151,-330301.382139,-29845.4933078,392465.597775,-337293.475492,-29845.4933078,392465.597775,-337293.475492,20.7742131918,392246.858535,-360893.752712,2077.42131918
0.00333,7393.04219367,5851.52674783,12444.1510746,12604.1852026,-19837.1932682,-18455.7119504,20.5975943206,-50886.354213,-78597.3709131,387050.930039,361520.765992,-323580.658109,-282923.395079,-36439.0055227,395233.317953,-330920.133347,-36439.0055227,20.5975943206,395233.317953,398070.149534,-330920.133347,-351376.190341,-47651.4845726,385782.598926,-324198.753719,-36439.0055227,395233.317953,-330920.133347,-36439.0055227,395233.317953,-330920.133347,20.5975943206,398070.149534,-351376.190341,2059.75943206
0.0033966,6986.71143197,5399.48908777,12739.3504801,12952.5305286,-19726.061912,-18352.0196163,20.4080050327,-58781.3817538,-87913.405308,389281.348364,364368.397347,-317354.671975,-276454.992039,-43009.3118782,397752.490496,-324338.208319,-43009.3118782,20.4080050327,397752.490496,403643.205187,-324338.208319,-341636.372518,-55026.1446243,388115.553693,-317891.856028,-43009.3118782,397752.490496,-324338.208319,-43009.3118782,397752.490496,-324338.208319,20.4080050327,403643.205187,-341636.372518,2040.80050327
0.0034632,6575.9742973,4944.04781178,13026.5251815,13292.7111117,-19602.4994788,-18236.7589235,20.2055599992,-66640.294634,-97174.0227066,391266.315934,366986.345844,-310927.433438,-269812.323137,-49552.3803872,400021.389696,-317551.575437,-49552.3803872,20.2055599992,400021.389696,408961.851989,-317551.575437,-331680.232749,-62366.100198,390204.138422,-311384.449825,-49552.3803872,400021.389696,-317551.575437,-49552.3803872,400021.389696,-317551.575437,20.2055599992,408961.851989,-331680.232749,2020.55599992
0.0035298,6161.09145569,4485.49001131,13305.486349,13624.5125163,-19466.5778047,-18110.0025276,19.9903826881,-74454.0002875,-106373.385596,393002.452369,369372.961235,-304305.230367,-262999.575639,-56065.0820036,402037.137341,-310565.612474,-56065.0820036,19.9903826881,402037.137341,414022.620322,-310565.612474,-321514.293157,-69667.1681919,392046.228931,-304681.162591,-56065.0820036,402037.137341,-310565.612474,-56065.0820036,402037.137341,-310565.612474,19.9903826881,414022.620322,-321514.293157,1999.03826881
0.0035964,5742.32110389,4024.10474233,13576.0589936,13947.7255884,-19318.3800975,-17971.8303307,19.7626106566,-82221.2460183,-115505.695077,394492.553348,371526.739098,-297492.471825,-256021.044021,-62542.3145045,403799.510185,-303383.530007,-62542.3145045,19.7626106566,403799.510185,418823.598919,-303383.530007,-311146.639485,-76924.2718178,393641.178461,-297785.590152,-62542.3145045,403799.510185,-303383.530007,-62542.3145045,403799.510185,-303383.530007,19.7626106566,418823.598919,-311146.639485,1976.26106566
0.003663,5319.91901733,3560.18284317,13838.0635941,14262.1465876,-19157.9826114,-17822.3294307,19.5223803744,-89937.5156409,-124565.194516,395733.993273,373446.321778,-290492.034662,-248881.127262,-68980.0271963,405306.840622,-296009.411239,-68980.0271963,19.5223803744,405306.840622,423360.58731,-296009.411239,-300582.751309,-84132.8478493,394987.55243,-290701.708277,-68980.0271963,405306.840622,-296009.411239,-68980.0271963,405306.840622,-296009.411239,19.5223803744,423360.58731,-300582.751309,1952.23803744
0.0037296,4894.17179737,3094.0167511,14091.3545857,14567.5773159,-18985.5263831,-17661.594067,19.2698440905,-97597.2193871,-133546.173177,396726.060281,375130.49925,-283308.281219,-241584.326073,-75374.1770884,406559.314123,-288449.110242,-75374.1770884,19.2698440905,406559.314123,427630.828114,-288449.110242,-289829.20358,-91288.35562,396085.412148,-283434.933704,-75374.1770884,406559.314123,-288449.110242,-75374.1770884,406559.314123,-288449.110242,19.2698440905,427630.828114,-289829.20358,1926.98440905
0.0037962,4465.33968247,2625.90031807,14335.7732763,14863.8252424,-18801.1129588,-17489.7255605,19.0051697181,-105195.456715,-142442.969821,397468.335929,376578.209877,-275945.510124,-234135.240056,-81720.7802018,407556.140808,-280706.954168,-81720.7802018,19.0051697181,407556.140808,431631.789812,-280706.954168,-278892.510443,-98386.360457,396934.035011,-275989.54374,-81720.7802018,407556.140808,-280706.954168,-81720.7802018,407556.140808,-280706.954168,19.0051697181,431631.789812,-278892.510443,1900.51697181
0.0038628,4033.66746834,2156.12862544,14571.1786464,15150.7036246,-18604.8461148,-17306.83225,18.7285552589,-112727.616671,-151249.976273,397960.160071,377788.541082,-268408.616036,-226538.564809,-88016.7083157,408296.582075,-272787.216071,-88016.7083157,18.7285552589,408296.582075,435361.987299,-272787.216071,-267778.527793,-105423.050038,397532.83257,-268369.70384,-88016.7083157,408296.582075,-272787.216071,-88016.7083157,408296.582075,-272787.216071,18.7285552589,435361.987299,-267778.527793,1872.85552589
0.0039294,3599.46972142,1684.99779796,14797.3755848,15428.031626,-18396.8453062,-17113.029424,18.4400438757,-120189.319705,-159961.640958,398200.72727,378760.729923,-260702.83181,-218799.088965,-94256.3392638,408779.100199,-264695.708662,-94256.3392638,18.4400438757,408779.100199,438815.590438,-264695.708662,-256497.471202,-112392.642595,397880.595475,-260580.850378,-94256.3392638,408779.100199,-264695.708662,-94256.3392638,408779.100199,-264695.708662,18.4400438757,438815.590438,-256497.471202,1844.00438757
0.003996,3163.02881257,1212.80481715,15014.2019289,15695.6344306,-18177.2307414,-16908.4392478,18.1399172147,-127574.733575,-168572.472401,398190.856472,379494.163571,-252831.980901,-210921.69117,-100435.494378,409002.496322,-256437.794323,-100435.494378,18.1399172147,409002.496322,441990.965484,-256437.794323,-245055.276022,-119290.457586,397976.479079,-252628.01012,-100435.494378,409002.496322,-256437.794323,-100435.494378,409002.496322,-256437.794323,18.1399172147,441990.965484,-245055.276022,1813.99172147
0.0040626,2724.6046043,739.847334039,15221.5713493,15953.3433525,-17946.1759536,-16693.1906866,17.8283752141,-134879.639342,-177077.042687,397930.02836,379988.379699,-244801.478323,-202911.337012,-106551.379534,408968.47872,-248018.880454,-106551.379534,17.8283752141,408968.47872,444888.806327,-248018.880454,-233458.829358,-126113.075682,397821.841289,-244516.41398,-106551.379534,408968.47872,-248018.880454,-106551.379534,408968.47872,-248018.880454,17.8283752141,444888.806327,-233458.829358,1782.83752141
0.0041292,2284.44402515,266.423481583,15419.362182,16200.9959427,-17703.8062071,-16467.4194243,17.5056026966,-142099.66905,-185469.990886,397417.361095,380243.066775,-236616.050412,-194773.07589,-112600.888106,408676.829055,-239443.311419,-112600.888106,17.5056026966,408676.829055,447506.80163,-239443.311419,-221714.954548,-132856.798147,397416.599653,-236250.404917,-112600.888106,408676.829055,-239443.311419,-112600.888106,408676.829055,-239443.311419,17.5056026966,447506.80163,-221714.954548,1750.56026966
0.0041958,1842.8327119,-207.168313281,15607.438819,16438.436091,-17450.2715309,-16231.2677777,17.1718067738,-149230.058861,-193746.026427,396653.633604,380258.064255,-228281.448691,-186512.037827,-118579.886485,408127.421647,-230716.655995,-118579.886485,17.1718067738,408127.421647,449842.699992,-230716.655995,-209831.104532,-139517.102998,396760.771166,-227835.303683,-118579.886485,408127.421647,-230716.655995,-118579.886485,408127.421647,-230716.655995,17.1718067738,449842.699992,-209831.104532,1717.18067738
0.0042624,1400.06150297,-680.629517758,15785.6898812,16665.514125,-17185.7513841,-15984.8846073,16.8271894424,-156266.433139,-201899.932439,395641.515122,380033.362683,-219804.424206,-178133.430244,-124484.221165,407321.40257,-221844.750548,-124484.221165,16.8271894424,407321.40257,451895.125771,-221844.750548,-197814.743245,-146089.567911,395855.327735,-219276.771942,-124484.221165,407321.40257,-221844.750548,-124484.221165,407321.40257,-221844.750548,16.8271894424,451895.125771,-197814.743245,1682.71894424
0.004329,956.40291032,-1153.66168137,15953.9928683,16882.0869041,-16910.3957786,-15728.4252227,16.4719771503,-163205.625096,-209926.569033,394380.531681,379569.103703,-211188.097458,-169642.53467,-130310.241324,406258.619172,-212832.877156,-130310.241324,16.4719771503,406258.619172,453663.310524,-212832.877156,-185673.018767,-152570.064904,394700.352475,-210579.912332,-130310.241324,406258.619172,-212832.877156,-130310.241324,406258.619172,-212832.877156,16.4719771503,453663.310524,-185673.018767,1647.19771503
0.0043956,512.136752233,-1625.96662408,16112.2419933,17088.0179096,-16624.3787456,-15462.0512856,16.1063610254,-170040.830443,-217820.876549,392870.258623,378865.579965,-202439.142746,-161044.703416,-136054.189078,404939.845306,-203686.63877,-136054.189078,16.1063610254,404939.845306,455145.137503,-203686.63877,-173414.55205,-158954.467069,393296.629485,-201750.172315,-136054.189078,404939.845306,-203686.63877,-136054.189078,404939.845306,-203686.63877,16.1063610254,455145.137503,-173414.55205,1610.63610254
0.0044622,67.5382552397,-2097.24662429,16260.3409789,17283.1773312,-16327.8792342,-15185.9307069,15.730565291,-176766.990406,-225577.878739,391111.262872,377923.234941,-193563.486824,-152345.356202,-141712.586475,403365.973525,-194411.661418,-141712.586475,15.730565291,403365.973525,456339.303401,-194411.661418,-161047.34639,-165238.868879,391645.08674,-192793.01201,-141712.586475,403365.973525,-194411.661418,-141712.586475,403365.973525,-194411.661418,15.730565291,456339.303401,-161047.34639,1573.0565291
0.0045288,-377.120757537,-2567.20460644,16398.2048025,17467.4421483,-16021.084045,-14900.2375419,15.3448588391,-183382.473324,-233192.685909,389106.001218,376742.662647,-184565.465886,-143549.976739,-147282.313116,401538.027826,-185013.753838,-147282.313116,15.3448588391,401538.027826,457246.251731,-185013.753838,-148578.057189,-171419.632285,389746.830379,-183714.007879,-147282.313116,401538.027826,-185013.753838,-147282.313116,401538.027826,-185013.753838,15.3448588391,457246.251731,-148578.057189,1534.48588391
0.0045954,-821.510096879,-3035.54432834,16525.6881893,17640.696208,-15704.1780924,-14605.1518797,14.9494520085,-189883.083258,-240660.497995,386855.431932,375324.607267,-175450.592564,-134664.109272,-152757.891543,399455.727398,-175499.776085,-152757.891543,14.9494520085,399455.727398,457865.570178,-175499.776085,-136013.744617,-177491.245996,387601.951089,-174519.593692,-152757.891543,399455.727398,-175499.776085,-152757.891543,399455.727398,-175499.776085,14.9494520085,457865.570178,-136013.744617,1494.94520085
0.004662,-1265.38550833,-3501.9705679,16642.7358996,17802.830298,-15377.3503912,-14300.8597301,14.5446877222,-196264.561319,-247976.607598,384360.40534,373669.962685,-166224.554382,-125693.355086,-158136.638984,397121.091455,-165874.399245,-158136.638984,14.5446877222,397121.091455,458193.834913,-165874.399245,-123364.494995,-183450.62027,385212.234408,-165214.630615,-158136.638984,397121.091455,-165874.399245,-158136.638984,397121.091455,-165874.399245,14.5446877222,458193.834913,-123364.494995,1454.46877222
0.0047286,-1708.45282503,-3966.18930919,16749.317667,17953.7422158,-15040.8648419,-13987.5529066,14.1307764062,-202522.530676,-255136.402943,381623.987382,371779.77192,-156894.455999,-116643.368977,-163415.927936,394537.360802,-156145.298715,-163415.927936,14.1307764062,394537.360802,458234.182871,-156145.298715,-110638.837109,-189294.550929,382580.662921,-155806.206185,-163415.927936,394537.360802,-156145.298715,-163415.927936,394537.360802,-156145.298715,14.1307764062,458234.182871,-110638.837109,1413.07764062
0.0047952,-2150.45287539,-4427.90792779,16845.3586423,18093.3368325,-14694.9057669,-13665.4289047,13.7079382328,-208653.023568,-262135.370788,378647.113067,369655.226471,-147465.738022,-107519.855684,-168592.755578,391705.386198,-146317.749734,-168592.755578,13.7079382328,391705.386198,457986.673135,-146317.749734,-97843.0166643,-195019.589334,379708.303037,-146299.548292,-168592.755578,391705.386198,-146317.749734,-168592.755578,391705.386198,-146317.749734,13.7079382328,457986.673135,-97843.0166643,1370.79382328
0.0048618,-2591.11004384,-4886.83537527,16930.789446,18221.5261535,-14339.6794022,-13334.6907783,13.2764485213,-214652.135616,-268969.099271,375431.332617,367297.665565,-137944.165935,-98328.5662934,-173663.831878,388626.458394,-136397.760305,-173663.831878,13.2764485213,388626.458394,457450.555365,-136397.760305,-84985.2589074,-200622.081889,376596.598077,-136700.464782,-173663.831878,388626.458394,-136397.760305,-173663.831878,388626.458394,-136397.760305,13.2764485213,457450.555365,-84985.2589074,1327.64485213
0.0049284,-3030.10327549,-5342.68236263,17005.5138964,18338.2293736,-13975.4106209,-12995.547011,12.8365738244,-220515.856338,-275633.280693,371979.265504,364708.57531,-128335.069347,-89075.2946174,-178624.568728,385301.453092,-126392.704204,-178624.568728,12.8365738244,385301.453092,456625.872558,-126392.704204,-72073.9201222,-206097.300096,373246.733164,-127015.827317,-178624.568728,385301.453092,-126392.704204,-178624.568728,385301.453092,-126392.704204,12.8365738244,456625.872558,-72073.9201222,1283.65738244
0.004995,-3467.1972685,-5795.16154268,17069.5278548,18443.3729278,-13602.3305863,-12648.2113851,12.3885994665,-226241.57925,-282123.714226,368293.414969,361889.587764,-118644.174918,-79765.8735378,-183473.050608,381733.762904,-116307.681655,-183473.050608,12.3885994665,381733.762904,455513.419751,-116307.681655,-59116.8984244,-211442.888303,369661.727106,-117250.905448,-183473.050608,381733.762904,-116307.681655,-183473.050608,381733.762904,-116307.681655,12.3885994665,455513.419751,-59116.8984244,1238.85994665
0.0050616,-3902.10758923,-6243.98769115,17122.7806404,18536.8905379,-13220.6730512,-12292.9028467,11.9328119075,-231823.056264,-288436.308568,364374.586639,358842.479899,-108878.990155,-70406.1713307,-188205.892517,377925.349897,-106149.25247,-188205.892517,11.9328119075,377925.349897,454113.878011,-106149.25247,-46122.4227117,-216655.204486,365843.63061,-107411.997442,-188205.892517,377925.349897,-106149.25247,-188205.892517,377925.349897,-106149.25247,11.9328119075,454113.878011,-46122.4227117,1193.28119075
0.0051282,-4334.55969115,-6688.87788646,17165.2304849,18618.7232543,-12830.6707938,-11929.8453678,11.4695007165,-237256.722816,-294567.084519,360224.75753,355569.172487,-99045.6339921,-61002.0879678,-192820.013414,373878.245488,-95923.7349513,-192820.013414,11.4695007165,373878.245488,452427.999127,-95923.7349513,-33098.7554824,-221730.860705,361794.570499,-97505.2215362,-192820.013414,373878.245488,-95923.7349513,-192820.013414,373878.245488,-95923.7349513,11.4695007165,452427.999127,-33098.7554824,1146.95007165
0.0051948,-4764.28636587,-7129.55168815,17196.8697498,18688.819493,-12432.5833839,-11559.2678048,10.9989586775,-242541.510638,-300512.17749,355848.318492,352071.728887,-89149.8575083,-51559.5513965,-197312.851824,369595.766218,-85637.6152307,-197312.851824,10.9989586775,369595.766218,450456.734185,-85637.6152307,-20054.1916964,-226666.975404,357517.672536,-87536.889139,-197312.851824,369595.766218,-85637.6152307,-197312.851824,369595.766218,-85637.6152307,10.9989586775,450456.734185,-20054.1916964,1099.89586775
0.0052614,-5191.01065543,-7565.73131357,17217.6734367,18747.1350682,-12026.6627813,-11181.4037547,10.5214796003,-247673.916898,-306267.839939,351248.358942,348352.353743,-79198.1178414,-42084.5138037,-201681.355768,365080.531135,-75297.5062057,-201681.355768,10.5214796003,365080.531135,448200.873371,-75297.5062057,-6996.63321372,-231460.262227,353015.571912,-77513.3922896,-201681.355768,365080.531135,-75297.5062057,-201681.355768,365080.531135,-75297.5062057,10.5214796003,448200.873371,-6996.63321372,1052.14796003
0.005328,-5614.4707098,-7997.141813,17227.6191148,18793.6332202,-11613.148405,-10796.4914072,10.0373760502,-252650.44422,-311830.443733,346427.048563,344413.391597,-69196.101149,-32582.9478636,-205922.769768,360334.850795,-64909.511721,-205922.769768,10.0373760502,360334.850795,445661.761511,-64909.511721,6065.95765954,-236107.685837,348290.686083,-67440.7027228,-205922.769768,360334.850795,-64909.511721,-205922.769768,360334.850795,-64909.511721,10.0373760502,445661.761511,6065.95765954,1003.73760502
0.0053946,-6034.38691676,-8423.51124301,17226.7182155,18828.2846385,-11192.3312987,-10404.7733955,9.54694856461,-257467.878676,-317196.482435,341387.303478,340257.325408,-59150.3266326,-23060.8429726,-210034.486251,355362.682032,-54480.9845674,-210034.486251,9.54694856461,355362.682032,442843.166909,-54480.9845674,19123.3846793,-240606.37898,343346.756285,-57325.8232613,-210034.486251,355362.682032,-54480.9845674,-210034.486251,355362.682032,-54480.9845674,9.54694856461,442843.166909,19123.3846793,954.694856461
0.0054612,-6450.50826589,-8844.57083783,17214.969002,18851.0674802,-10764.4607361,-10006.4966423,9.05048088582,-262123.262798,-322362.573515,336132.625368,335886.774989,-49066.8975268,-13524.2014743,-214013.892541,350167.044086,-44017.6749829,-214013.892541,9.05048088582,350167.044086,439746.110224,-44017.6749829,32168.9693607,-244953.561646,338186.735757,-47174.5476215,-214013.892541,350167.044086,-44017.6749829,-214013.892541,350167.044086,-44017.6749829,9.05048088582,439746.110224,32168.9693607,905.048088582
0.0055278,-6862.56419463,-9260.05517881,17192.3652389,18861.9673839,-10329.8010443,-9601.91220509,8.54829971443,-266613.474342,-327325.460481,330666.084045,331304.495357,-38952.4633808,-3979.03487541,-217858.31278,344750.574998,-33526.5055447,-217858.31278,8.54829971443,344750.574998,436371.71077,-33526.5055447,45194.4036021,-249146.284034,332813.450739,-36993.4501398,-217858.31278,344750.574998,-33526.5055447,-217858.31278,344750.574998,-33526.5055447,8.54829971443,436371.71077,45194.4036021,854.829971443
0.0055944,-7270.25993251,-9669.7023617,17158.8826865,18860.9774788,-9888.62275399,-9191.27511714,8.04080044987,-270935.020327,-332082.014934,324989.755277,326513.374991,-28814.6630588,5568.63994351,-221564.869991,339114.912495,-23015.6637056,-221564.869991,8.04080044987,339114.912495,432720.45949,-23015.6637056,58189.7968099,-253181.245952,327229.1514,-26789.9241606,-221564.869991,339114.912495,-23015.6637056,-221564.869991,339114.912495,-23015.6637056,8.04080044987,432720.45949,58189.7968099,804.080044987
0.005661,-7673.37601323,-10073.2541618,17114.5831535,18848.098389,-9441.20714028,-8774.84422722,7.52822246085,-275085.802117,-336629.238537,319108.775659,321516.434017,-18658.392219,15112.8045207,-225131.449037,333265.762568,-12489.8100723,-225131.449037,7.52822246085,333265.762568,428796.451588,-12489.8100723,71148.6691578,-257056.470032,321438.689186,-16569.2182134,-225131.449037,333265.762568,-12489.8100723,-225131.449037,333265.762568,-12489.8100723,7.52822246085,428796.451588,71148.6691578,752.822246085
0.0057276,-8071.65869535,-10470.4561965,17059.5093067,18823.3382328,-8987.85061136,-8352.88203625,7.01087182653,-279063.291112,-340964.264908,313026.719859,316316.822301,-8489.89761128,24647.4426073,-228556.084428,327207.38152,-1955.84539223,-228556.084428,7.01087182653,327207.38152,424602.330171,-1955.84539223,84063.2109857,-260769.743754,315446.171138,-6337.98819586,-228556.084428,327207.38152,-1955.84539223,-228556.084428,327207.38152,-1955.84539223,7.01087182653,424602.330171,84063.2109857,701.087182653
