time_s,receiving_voltage_phase_1_minimum_v,receiving_voltage_phase_1_maximum_v,sending_current_phase_1_minimum_a,sending_current_phase_1_maximum_a,receiving_current_phase_1_minimum_a,receiving_current_phase_1_maximum_a,receiving_voltage_phase_2_minimum_v,receiving_voltage_phase_2_maximum_v,sending_current_phase_2_minimum_a,sending_current_phase_2_maximum_a,receiving_current_phase_2_minimum_a,receiving_current_phase_2_maximum_a,receiving_voltage_phase_3_minimum_v,receiving_voltage_phase_3_maximum_v,sending_current_phase_3_minimum_a,sending_current_phase_3_maximum_a,receiving_current_phase_3_minimum_a,receiving_current_phase_3_maximum_a,terminal_power_minimum_w,terminal_power_maximum_w,cumulative_supplied_energy_minimum_j,cumulative_supplied_energy_maximum_j,maximum_kcl_residual_a
0.00154,94234.6312653,94363.494207,1883.98433452,1886.55857887,-1887.26988414,-1884.69262531,15508.1323625,15640.5921687,310.492110835,313.139215587,-312.811843373,-310.162647251,-78361.8315616,-78232.7181927,-1567.60940546,-1565.0299124,1564.65436385,1567.23663123,-6090718.86872,-5926448.36006,74312.1723097,74624.476038,2.18278728426e-11
0.00155,93226.54265,93345.1606278,1864.4193382,1866.79007774,-1866.90321256,-1864.530853,15064.9295257,15186.9138426,301.367004426,303.804158523,-303.738276852,-301.298590513,-79320.8407547,-79201.9738837,-1586.85513463,-1584.48061788,1584.03947767,1586.41681509,-5013932.38492,-4874439.31393,74256.6490534,74570.4715996,2.18278728426e-11
0.00156,92316.9264427,92426.1599743,1845.80078115,1847.98302707,-1848.52319949,-1846.33852885,14695.5998422,14807.9109539,294.21936047,296.463764647,-296.158219079,-293.911996844,-80203.3020904,-80093.873948,-1604.41882525,-1602.23267796,1601.87747896,1604.06604181,-4243585.09778,-4124582.01458,74210.361466,74525.476493,2.18278728426e-11
0.00157,91461.0020609,91561.5662572,1829.03902566,1831.04889679,-1831.23132514,-1829.22004122,14406.2267811,14509.655586,288.274280694,290.340754587,-290.19311172,-288.124535622,-81012.9156376,-80912.1572676,-1620.64478043,-1618.63201803,1618.24314535,1620.25831275,-3505887.06647,-3404394.43546,74171.6141052,74487.8316107,2.18278728426e-11
0.00158,90677.619383,90770.2499241,1813.1217616,1814.97243541,-1815.40499848,-1813.55238766,14176.2293968,14271.4775847,283.824717669,285.72811372,-285.429551693,-283.524587936,-81761.4269011,-81668.6383349,-1635.56095111,-1633.70727845,1633.3727667,1635.22853802,-2960202.1837,-2873256.39323,74139.2836589,74456.4433566,2.18278728426e-11
0.00159,89939.2887758,90024.6090726,1798.56961221,1800.27480539,-1800.49218145,-1798.78577552,14007.7806221,14095.5271407,280.361195071,282.114385419,-281.910542814,-280.155612441,-82452.7066361,-82367.2294491,-1649.40239925,-1647.69491135,1647.34458898,1649.05413272,-2445961.09828,-2371473.72923,74112.2528425,74430.2197059,2.18278728426e-11
0.0016,89255.428929,89334.0619209,1784.7464219,1786.31754172,-1786.68123842,-1785.10857858,13887.0599259,13967.9096823,278.04199202,279.657644803,-279.358193646,-277.741198517,-83095.0341372,-83016.2689698,-1662.21402916,-1660.64054857,1660.3253794,1661.90068274,-2053971.38425,-1989885.94308,74089.7531801,74408.4129076,2.18278728426e-11
0.00161,88608.8107592,88681.2927479,1771.94378268,1773.39239771,-1773.62585496,-1772.17621518,13814.2141784,13888.7443591,276.528905399,278.018070983,-277.774887182,-276.284283567,-83691.9910176,-83619.3789165,-1674.15923456,-1672.70875662,1672.38757833,1673.83982035,-1689474.62037,-1634319.29333,74071.0359501,74390.2918814,2.18278728426e-11
0.00162,88003.7591763,88070.6142927,1759.75759864,1761.09348194,-1761.41228585,-1760.07518353,13779.7963322,13848.5230809,275.90127116,277.274663632,-276.970461618,-275.595926645,-84249.5317747,-84182.5639013,-1685.28687019,-1683.94909794,1683.65127803,1684.99063549,-1404110.47398,-1356450.8242,74055.5680246,74375.3380308,2.18278728426e-11
0.00163,87429.2295282,87490.9147421,1748.34599738,1749.57884911,-1749.81829484,-1748.58459056,13782.9779859,13846.3886151,275.932001169,277.199026137,-276.927772303,-275.659559719,-84770.7790698,-84708.9838429,-1695.71267467,-1694.4782912,1694.17967686,1695.4155814,-1141606.10188,-1100398.32561,74042.8394417,74363.0537851,2.18278728426e-11
0.00164,86886.8513381,86943.8057783,1737.44899901,1738.58712784,-1738.87611557,-1737.73702676,13817.1830586,13875.7147469,276.655181871,277.824848173,-277.514294939,-276.343661172,-85260.0967416,-85203.0448112,-1705.48314035,-1704.34348419,1704.06089622,1705.20193483,-931206.05967,-895443.429454,74032.4753809,74353.0745763,2.18278728426e-11
0.00165,86369.3719878,86421.982358,1727.14786222,1728.19937135,-1728.43964716,-1727.38743976,13881.1825351,13935.2447351,277.916305546,278.996569003,-278.704894702,-277.623650702,-85720.1197441,-85667.4149907,-1714.68182298,-1713.62904696,1713.34829981,1714.40239488,-739273.071991,-708210.257732,74024.1229852,74345.0563079,2.18278728426e-11
0.00166,85877.0446063,85925.6777997,1717.27281709,1718.24473024,-1718.51355599,-1717.54089213,13970.3140848,14020.2751587,279.724368183,280.722773992,-280.405503174,-279.406281696,-86154.1017523,-86105.3834607,-1723.35017358,-1722.37701825,1722.10766921,1723.08203505,-582254.63392,-555180.187843,74017.5153467,74338.7393556,2.18278728426e-11
0.00167,85404.9856693,85449.9673382,1707.8615893,1708.76066024,-1708.99934676,-1708.09971339,14083.2521389,14129.4549853,281.972670031,282.895917497,-282.589099705,-281.665042777,-86564.2246309,-86519.1610761,-1731.5496401,-1730.64952028,1730.38322152,1731.28449262,-439901.748677,-416279.649265,74012.4045648,74333.8820564,2.18278728426e-11
0.00168,84952.7899451,84994.4261064,1698.80140989,1699.63355184,-1699.88852213,-1699.0557989,14216.6305642,14259.3844338,284.657013741,285.511406086,-285.187688676,-284.332611283,-86952.9522382,-86911.2412597,-1739.31585669,-1738.48270254,1738.22482519,1739.05904476,-321365.524538,-300689.229646,74008.5982284,74330.297212,2.18278728426e-11
0.00169,84517.0843547,84555.6483344,1690.10596514,1690.8768003,-1691.11296669,-1690.34168709,14369.179022,14408.7704639,287.702505673,288.493666445,-288.175409277,-287.38358044,-87322.0717729,-87283.436118,-1746.69480887,-1745.92310776,1745.66872236,1746.44143546,-214360.86562,-196242.051374,74005.9195965,74327.8125556,2.18278728426e-11
0.0017,84097.1893747,84132.9361863,1681.6989066,1682.41339918,-1682.65872373,-1681.94378749,14538.4238425,14575.1118559,291.098646444,291.831833405,-291.502237118,-290.76847685,-87673.4749467,-87637.6619781,-1753.71647658,-1753.00116064,1752.75323956,1753.46949893,-123896.016765,-107971.185894,74004.2283121,74326.2914895,2.18278728426e-11
0.00171,83690.7160146,83723.8745736,1673.58116699,1674.24399519,-1674.47749147,-1673.81432029,14723.2174545,14757.2412046,294.791948987,295.47187293,-295.144824093,-294.464349089,-88008.6171873,-87975.395438,-1760.41583136,-1759.75229273,1759.50790876,1760.17234375,-42451.3697006,-28437.1134546,74003.3965751,74325.609448,2.18278728426e-11
0.00172,83296.9098177,83327.6925809,1665.69997383,1666.31529758,-1666.55385162,-1665.93819635,14921.7110042,14953.287091,298.769498333,299.400541939,-299.06574182,-298.434220083,-88328.9687944,-88298.1272484,-1766.81777349,-1766.20178372,1765.96254497,1766.57937589,27301.478239,39668.1338645,74003.3208257,74325.6656031,2.18278728426e-11
0.00173,82914.0376532,82942.6361113,1658.04994849,1658.62166121,-1658.85272223,-1658.28075306,15132.9019118,15162.2298517,302.992404778,303.578509515,-303.244597033,-302.658038236,-88635.7120509,-88607.057548,-1772.9492874,-1772.37699765,1772.14115096,1772.71424102,90012.1991265,100939.625213,74003.9073941,74326.3686419,2.18278728426e-11
0.00174,82541.3682446,82567.9594469,1650.59381051,1651.12539472,-1651.35918894,-1650.82736489,15355.3861101,15382.6469231,307.447442015,307.992260971,-307.652938461,-307.107722203,-88930.0021659,-88903.3585117,-1778.83090251,-1778.29878497,1778.06717023,1778.60004332,144313.803037,153993.828433,74005.0790241,74327.6433091,2.18278728426e-11
0.00175,82177.6158272,82202.3598866,1643.32347202,1643.81817013,-1644.04719773,-1643.55231654,15588.3050028,15613.6651439,312.105819417,312.61264878,-312.273302877,-311.766100056,-89212.7993127,-89188.005291,-1784.48371167,-1783.98855174,1783.76010582,1784.25598625,193115.276906,201702.229089,74006.7661695,74329.4217894,2.18278728426e-11
0.00176,81822.1157738,81845.1603363,1636.21200605,1636.67273266,-1636.90320673,-1636.44231548,15830.5763786,15854.1871267,316.955063354,317.426949538,-317.083742533,-316.611527572,-89485.0199216,-89461.9283775,-1789.92457833,-1789.46343142,1789.23856755,1789.70039843,235767.028036,243402.006593,74008.910581,74331.6473106,2.18278728426e-11
0.00177,81473.8946145,81495.3735798,1629.2505668,1629.68002498,-1629.9074716,-1629.47789229,16081.4737199,16103.4740274,321.973479656,322.413179505,-322.069480547,-321.629474399,-89747.4448336,-89725.9211291,-1795.17018033,-1794.74036037,1794.51842258,1794.94889667,274113.770434,280911.906616,74011.459985,74334.2688802,2.18278728426e-11
0.00178,81132.3691062,81152.4057316,1622.41927639,1622.81990609,-1623.04811463,-1622.64738212,16340.1514286,16360.6677808,327.149817638,327.559873954,-327.213355616,-326.803028573,-90000.8073621,-89980.7285077,-1800.23435395,-1799.83340101,1799.61457015,1800.01614724,307891.377618,313957.320278,74014.3700107,74337.2432263,2.18278728426e-11
0.00179,80796.7887406,80815.49508,1615.70953442,1616.08359221,-1616.3099016,-1615.93577481,16605.9989881,16625.147493,332.467451527,332.85017145,-332.502949861,-332.119979763,-90245.7440766,-90226.9975162,-1805.1304207,-1804.75608838,1804.53995032,1804.91488153,338287.849266,343708.103278,74017.6009069,74340.5315534,2.18278728426e-11
0.0018,80466.651949,80484.1310418,1609.10635852,1609.45588855,-1609.68262084,-1609.33303898,16878.3473807,16896.233891,337.916495935,338.274004604,-337.924677821,-337.566947614,-90482.8463709,-90465.3291978,-1809.86974052,-1809.51997123,1809.30658396,1809.65692742,365238.712356,370091.530124,74021.1185397,74344.1005516,2.18278728426e-11
0.00181,80141.3708305,80157.7165519,1602.60186218,1602.92875136,-1603.15433104,-1602.82741661,17156.6853577,17173.4070219,343.484005591,343.818235763,-343.468140438,-343.133707154,-90712.6348901,-90696.2528808,-1814.46305052,-1814.13596318,1813.92505762,1814.2526978,389522.426588,393873.261542,74024.8923454,74347.9203755,2.18278728426e-11
0.00182,79820.5191085,79835.8177387,1596.18453353,1596.49049643,-1596.71635477,-1596.41038217,17440.4775492,17456.1230671,349.161430889,349.474161433,-349.122461342,-348.809550983,-90935.5900024,-90920.2569291,-1818.91969548,-1818.61356641,1818.40513858,1818.71180005,411171.636797,415079.475116,74028.8958157,74351.9651392,2.18278728426e-11
0.00183,79503.629832,79517.9601307,1589.8473744,1590.13399181,-1590.35920261,-1590.07259664,17729.2963002,17743.9470887,354.938543654,355.231395916,-354.878941773,-354.585926005,-91152.139162,-91137.7760178,-1823.2483997,-1822.96165126,1822.75552036,1823.04278324,430706.277216,434220.985717,74033.1052053,74356.2116415,2.18278728426e-11
0.00184,79190.3430924,79203.7774428,1583.58138458,1583.85009676,-1584.07554886,-1583.80686185,18022.7087214,18036.4392257,360.808018558,361.082484283,-360.728784515,-360.454174429,-91362.6751495,-91349.2095573,-1827.45687211,-1827.18805772,1826.98419115,1827.25350299,448200.730061,451367.122337,74037.4997403,74360.6395821,2.18278728426e-11
0.00185,78880.2835255,78892.888121,1577.38047367,1577.63260772,-1577.85776242,-1577.60567051,18320.356855,18333.2354356,366.761665627,367.019107198,-366.664708713,-366.4071371,-91567.5503771,-91554.915964,-1831.5522535,-1831.30004759,1831.09831928,1831.35100754,464009.449603,466865.774479,74042.0607912,74365.2307465,2.18278728426e-11
0.00186,78573.1482355,78584.9839278,1571.23749611,1571.47426405,-1571.69967856,-1571.46296471,18621.8873386,18633.9765937,372.793240679,373.03491162,-372.679531874,-372.437746772,-91767.0880041,-91755.2238988,-1835.54092541,-1835.30411151,1835.10447798,1835.34176008,478219.624669,480800.189032,74046.7719366,74369.9690764,2.18278728426e-11
0.00187,78268.6323272,78279.7548588,1565.14721258,1565.36973103,-1565.59509718,-1565.37264654,18926.9999825,18938.3574298,378.896106058,379.123153356,-378.767148595,-378.539999649,-91961.5798607,-91950.4301865,-1839.42877171,-1839.20623373,1839.00860373,1839.23159721,491078.116712,493412.452309,74051.6184253,74374.8401396,2.18278728426e-11
0.00188,77966.481138,77976.9417822,1559.10387336,1559.31316436,-1559.53883564,-1559.32962276,19235.4038159,19246.0822014,385.064951001,385.278430354,-384.921644027,-384.708076318,-92151.293382,-92140.8068332,-1843.2210957,-1843.01180842,1842.81613666,1843.02586764,502670.623802,504785.188907,74056.587169,74379.8311278,2.18278728426e-11
0.00189,77666.4447635,77676.2905654,1553.10300131,1553.30000663,-1553.52581131,-1553.32889527,19546.8463802,19556.8942086,391.294336948,391.49521607,-391.137884172,-390.936927605,-92336.471334,-92326.6007624,-1846.92277556,-1846.72579715,1846.53201525,1846.72942668,513172.831651,515090.575071,74061.6663862,74384.9305066,2.18278728426e-11
0.0019,77368.3089829,77377.5832494,1547.1399159,1547.3254993,-1547.55166499,-1547.36617966,19861.0861409,19870.5479576,397.579747778,397.768917888,-397.410959152,-397.221722818,-92517.3362658,-92508.0383267,-1850.53823698,-1850.35270133,1850.16076653,1850.34672532,522662.583803,524404.056954,74066.8455633,74390.1279798,2.18278728426e-11
0.00191,77071.8673401,77080.6098703,1541.21080455,1541.38576237,-1541.61219741,-1541.4373468,20177.9100323,20186.8268406,403.91668328,404.094962732,-403.736536812,-403.558200647,-92694.0910623,-92685.3258757,-1854.07154767,-1853.89665808,1853.70651751,1853.88182125,531267.593306,532850.742058,74072.1152142,74395.4142538,2.18278728426e-11
0.00192,76776.9393581,76785.1868231,1535.31181887,1535.47688284,-1535.70373646,-1535.53878716,20497.1160456,20505.5255568,410.301298016,410.469441076,-410.110511137,-409.942320912,-92866.9219012,-92858.6527567,-1857.52641695,-1857.36143991,1857.17305513,1857.33843802,539055.655419,540496.553299,74077.4668305,74400.7809902,2.18278728426e-11
0.00193,76483.3532859,76491.1394394,1529.43971652,1529.59556177,-1529.82278879,-1529.66706572,20818.5236366,20826.4606012,416.729834774,416.888535204,-416.529212024,-416.370472732,-93035.9991227,-93028.1922014,-1860.90625507,-1860.75051493,1860.56384403,1860.71998245,546121.507534,547434.274509,74082.8927163,74406.2206444,2.18278728426e-11
0.00194,76190.9567402,76198.3127169,1523.59130598,1523.73855398,-1523.96625434,-1523.8191348,21141.9626588,21149.4590844,423.199011363,423.348909201,-422.989181688,-422.839253176,-93201.4792662,-93194.1033954,-1864.21418467,-1864.06705856,1863.88206791,1864.02958532,552522.786687,553720.077654,74088.3859377,74411.7264161,2.18278728426e-11
0.00195,75899.6059588,75906.5604607,1517.76382954,1517.90305424,-1518.13120921,-1517.99211918,21467.2794533,21474.3648693,429.705665172,429.847350085,-429.487297386,-429.345589065,-93363.5060035,-93356.5324277,-1867.45307946,-1867.31399287,1867.13064855,1867.27012007,558331.102733,559424.093985,74093.9402072,74417.292137,2.18278728426e-11
0.00196,75609.1719425,75615.7514758,1511.95462076,1512.08635137,-1512.31502952,-1512.18343885,21794.3297523,21801.0313978,436.246985856,436.381002436,-436.020627956,-435.886595045,-93522.2115934,-93515.6137705,-1870.62557978,-1870.49400236,1870.31227541,1870.44423187,563594.774235,564593.492835,74099.5498366,74422.9122249,2.18278728426e-11
0.00197,75319.5336943,75325.7627318,1506.16133158,1506.28605739,-1506.51525464,-1506.39067389,22122.9821702,22129.325207,442.820291213,442.947142,-442.58650414,-442.459643403,-93677.7177607,-93671.4711731,-1873.734119,-1873.60956091,1873.42942346,1873.55435521,568368.862792,569282.206586,74105.2096548,74428.5816034,2.18278728426e-11
0.00198,75030.5816984,75036.4828695,1500.38171988,1500.49989278,-1500.72965739,-1500.61163397,22453.1136038,22459.1212767,449.42316591,449.543315581,-449.182425534,-449.062272076,-93830.1367709,-93824.2187564,-1876.78093942,-1876.66294782,1876.48437513,1876.60273542,572693.559149,573529.521859,74110.9149669,74434.2956621,2.18278728426e-11
0.00199,74742.2136163,74747.8078461,1494.61378303,1494.72582132,-1494.95615692,-1494.84427233,22784.6111705,22790.3049801,456.053319235,456.167197267,-455.806099601,-455.69222341,-93979.5722085,-93973.9618041,-1879.7681111,-1879.65626715,1879.47923608,1879.59144417,576611.852976,577377.558573,74116.6614939,74440.0501975,2.18278728426e-11
0.002,74454.3361983,74459.6428615,1488.85562511,1488.96191575,-1489.19285723,-1489.08672397,23117.3691873,23122.7690256,462.708666753,462.816670765,-462.455380511,-462.347383746,-94126.1197953,-94120.7975963,-1882.69754647,-1882.59146243,1882.41595193,1882.52239591,580157.047185,580858.905979,74122.4453384,74445.8413798,2.18278728426e-11
