time_s,SWITCH_v_pu,CAP_v_pu,output_fixed_1_pu
0.00525,0.0506880705086,0.0506880704938,0.0506880704938
0.00526,0.0801808748365,0.0801808748218,0.0801808748218
0.00527,0.109260758165,0.109260758151,0.109260758151
0.00528,0.137813002816,0.137813002802,0.137813002802
0.00529,0.165725358063,0.16572535805,0.16572535805
0.0053,0.192888480198,0.192888480185,0.192888480185
0.00531,0.219196359609,0.219196359596,0.219196359596
0.00532,0.244546733215,0.244546733202,0.244546733202
0.00533,0.268841480643,0.268841480631,0.268841480631
0.00534,0.291987002636,0.291987002625,0.291987002625
0.00535,0.313894580228,0.313894580218,0.313894580218
0.00536,0.334480713307,0.334480713297,0.334480713297
0.00537,0.353667437301,0.353667437292,0.353667437292
0.00538,0.371382616769,0.371382616761,0.371382616761
0.00539,0.387560214819,0.387560214812,0.387560214812
0.0054,0.402140537336,0.402140537329,0.402140537329
0.00541,0.415070451141,0.415070451135,0.415070451135
0.00542,0.426303575279,0.426303575273,0.426303575273
0.00543,0.435800444772,0.435800444768,0.435800444768
0.00544,0.443528646258,0.443528646255,0.443528646255
0.00545,0.449462925068,0.449462925065,0.449462925065
0.00546,0.453585263403,0.453585263402,0.453585263402
0.00547,0.455884929401,0.4558849294,0.4558849294
0.00548,0.456358496966,0.456358496966,0.456358496966
0.00549,0.455009836398,0.455009836399,0.455009836399
0.0055,0.451850075936,0.451850075938,0.451850075938
0.00551,0.446897534471,0.446897534474,0.446897534474
0.00552,0.440177625775,0.440177625779,0.440177625779
0.00553,0.43172273473,0.431722734735,0.431722734735
0.00554,0.421572066137,0.421572066143,0.421572066143
0.00555,0.40977146679,0.409771466796,0.409771466796
0.00556,0.396373221606,0.396373221613,0.396373221613
0.00557,0.381435824725,0.381435824733,0.381435824733
0.00558,0.365023726546,0.365023726554,0.365023726554
0.00559,0.347207057803,0.347207057812,0.347207057812
0.0056,0.328061331851,0.32806133186,0.32806133186
0.00561,0.307667126408,0.307667126419,0.307667126419
0.00562,0.286109746107,0.286109746118,0.286109746118
0.00563,0.26347886724,0.263478867252,0.263478867252
0.00564,0.239868166192,0.239868166204,0.239868166204
0.00565,0.215374933081,0.215374933093,0.215374933093
0.00566,0.190099672204,0.190099672216,0.190099672216
0.00567,0.164145690914,0.164145690927,0.164145690927
0.00568,0.137618678615,0.137618678629,0.137618678629
0.00569,0.110626277582,0.110626277595,0.110626277595
0.0057,0.0832776473331,0.0832776473468,0.0832776473468
0.00571,0.0556830243391,0.0556830243529,0.0556830243529
0.00572,0.0279532788102,0.0279532788241,0.0279532788241
0.00573,0.000199470360366,0.000199470374235,0.000199470374235
0.00574,-0.0274675956859,-0.0274675956721,-0.0274675956721
0.00575,-0.0549378095709,-0.0549378095572,-0.0549378095572
0.00576,-0.0821021942157,-0.0821021942022,-0.0821021942022
0.00577,-0.108853336433,-0.10885333642,-0.10885333642
0.00578,-0.135085810542,-0.135085810529,-0.135085810529
0.00579,-0.160696592715,-0.160696592702,-0.160696592702
0.0058,-0.185585464438,-0.185585464426,-0.185585464426
0.00581,-0.209655403504,-0.209655403492,-0.209655403492
0.00582,-0.23281296102,-0.232812961009,-0.232812961009
0.00583,-0.254968622971,-0.25496862296,-0.25496862296
0.00584,-0.276037154942,-0.276037154932,-0.276037154932
0.00585,-0.295937928682,-0.295937928672,-0.295937928672
0.00586,-0.314595229256,-0.314595229247,-0.314595229247
0.00587,-0.331938541628,-0.33193854162,-0.33193854162
0.00588,-0.347902815597,-0.347902815589,-0.347902815589
0.00589,-0.362428708087,-0.36242870808,-0.36242870808
0.0059,-0.37546280191,-0.375462801904,-0.375462801904
0.00591,-0.386957800195,-0.386957800189,-0.386957800189
0.00592,-0.396872695779,-0.396872695775,-0.396872695775
0.00593,-0.405172914984,-0.40517291498,-0.40517291498
0.00594,-0.411830435253,-0.41183043525,-0.41183043525
0.00595,-0.416823876298,-0.416823876296,-0.416823876296
0.00596,-0.420138564445,-0.420138564444,-0.420138564444
0.00597,-0.421766570027,-0.421766570027,-0.421766570027
0.00598,-0.421706717749,-0.42170671775,-0.42170671775
0.00599,-0.419964570073,-0.419964570075,-0.419964570075
0.006,-0.416552383774,-0.416552383776,-0.416552383776
0.00601,-0.411489039923,-0.411489039926,-0.411489039926
0.00602,-0.404799947667,-0.404799947671,-0.404799947671
0.00603,-0.396516922262,-0.396516922266,-0.396516922266
0.00604,-0.386678037932,-0.386678037937,-0.386678037937
0.00605,-0.375327456226,-0.375327456232,-0.375327456232
0.00606,-0.362515230626,-0.362515230633,-0.362515230633
0.00607,-0.348297088264,-0.348297088271,-0.348297088271
0.00608,-0.33273418969,-0.332734189698,-0.332734189698
0.00609,-0.315892867727,-0.315892867735,-0.315892867735
0.0061,-0.297844346505,-0.297844346514,-0.297844346514
0.00611,-0.278664441872,-0.278664441882,-0.278664441882
0.00612,-0.258433244428,-0.258433244438,-0.258433244438
0.00613,-0.237234786504,-0.237234786515,-0.237234786515
0.00614,-0.215156694467,-0.215156694478,-0.215156694478
0.00615,-0.192289827779,-0.192289827791,-0.192289827791
0.00616,-0.168727906299,-0.168727906311,-0.168727906311
0.00617,-0.144567127345,-0.144567127357,-0.144567127357
0.00618,-0.119905774084,-0.119905774096,-0.119905774096
0.00619,-0.0948438168273,-0.0948438168399,-0.0948438168399
0.0062,-0.0694825088643,-0.0694825088771,-0.0694825088771
0.00621,-0.0439239784397,-0.0439239784526,-0.0439239784526
0.00622,-0.018270818535,-0.0182708185479,-0.0182708185479
0.00623,0.00737432391314,0.00737432390033,0.00737432390033
0.00624,0.0329091577139,0.0329091577012,0.0329091577012
0.00625,0.0582321544114,0.0582321543988,0.0582321543988
0.00626,0.0832429509475,0.0832429509351,0.0832429509351
0.00627,0.107842746405,0.107842746392,0.107842746392
0.00628,0.131934691265,0.131934691253,0.131934691253
0.00629,0.155424267655,0.155424267644,0.155424267644
0.0063,0.178219659093,0.178219659082,0.178219659082
0.00631,0.200232108285,0.200232108274,0.200232108274
0.00632,0.221376261592,0.221376261581,0.221376261581
0.00633,0.241570498831,0.241570498821,0.241570498821
0.00634,0.260737247141,0.260737247132,0.260737247132
0.00635,0.278803277706,0.278803277697,0.278803277697
0.00636,0.295699984218,0.295699984209,0.295699984209
0.00637,0.311363642013,0.311363642005,0.311363642005
0.00638,0.325735646919,0.325735646913,0.325735646913
0.00639,0.33876273292,0.338762732913,0.338762732913
0.0064,0.350397167827,0.350397167821,0.350397167821
0.00641,0.360596926269,0.360596926264,0.360596926264
0.00642,0.369325839359,0.369325839355,0.369325839355
0.00643,0.376553720525,0.376553720522,0.376553720522
0.00644,0.382256467075,0.382256467072,0.382256467072
0.00645,0.386416137173,0.386416137172,0.386416137172
0.00646,0.38902100199,0.389021001989,0.389021001989
0.00647,0.390065572899,0.390065572899,0.390065572899
0.00648,0.389550603692,0.389550603693,0.389550603693
0.00649,0.387483067887,0.387483067888,0.387483067888
0.0065,0.383876111281,0.383876111283,0.383876111283
0.00651,0.378748980042,0.378748980045,0.378748980045
0.00652,0.372126924676,0.372126924679,0.372126924679
0.00653,0.364041080347,0.364041080351,0.364041080351
0.00654,0.3545283241,0.354528324105,0.354528324105
0.00655,0.343631109618,0.343631109624,0.343631109624
0.00656,0.331397280259,0.331397280265,0.331397280265
0.00657,0.31787986117,0.317879861177,0.317879861177
0.00658,0.303136831394,0.303136831402,0.303136831402
0.00659,0.287230876926,0.287230876934,0.287230876934
0.0066,0.270229125763,0.270229125772,0.270229125772
0.00661,0.252202866078,0.252202866087,0.252202866087
0.00662,0.233227248677,0.233227248687,0.233227248687
0.00663,0.213380974988,0.213380974998,0.213380974998
0.00664,0.192745971867,0.192745971877,0.192745971877
0.00665,0.171407054557,0.171407054568,0.171407054568
0.00666,0.149451579198,0.149451579209,0.149451579209
0.00667,0.12696908628,0.126969086291,0.126969086291
0.00668,0.104050936516,0.104050936527,0.104050936527
0.00669,0.0807899406018,0.0807899406135,0.0807899406135
0.0067,0.057279984352,0.0572799843638,0.0572799843638
0.00671,0.0336156507335,0.0336156507453,0.0336156507453
0.00672,0.00989184030932,0.00989184032118,0.00989184032118
0.00673,-0.0137966083886,-0.0137966083767,-0.0137966083767
0.00674,-0.0373552970409,-0.0373552970292,-0.0373552970292
0.00675,-0.0606906427741,-0.0606906427625,-0.0606906427625
0.00676,-0.0837102489555,-0.0837102489441,-0.0837102489441
0.00677,-0.106323270087,-0.106323270076,-0.106323270076
0.00678,-0.128440769361,-0.12844076935,-0.12844076935
0.00679,-0.149976067468,-0.149976067457,-0.149976067457
0.0068,-0.170845081303,-0.170845081293,-0.170845081293
0.00681,-0.190966651243,-0.190966651234,-0.190966651234
0.00682,-0.210262855731,-0.210262855722,-0.210262855722
0.00683,-0.228659311942,-0.228659311933,-0.228659311933
0.00684,-0.24608546139,-0.246085461382,-0.246085461382
0.00685,-0.262474839373,-0.262474839366,-0.262474839366
0.00686,-0.277765327234,-0.277765327227,-0.277765327227
0.00687,-0.291899386488,-0.291899386482,-0.291899386482
0.00688,-0.304824273939,-0.304824273933,-0.304824273933
0.00689,-0.316492236982,-0.316492236976,-0.316492236976
0.0069,-0.326860688383,-0.326860688378,-0.326860688378
0.00691,-0.335892359897,-0.335892359893,-0.335892359893
0.00692,-0.34355543418,-0.343555434176,-0.343555434176
0.00693,-0.349823654538,-0.349823654535,-0.349823654535
0.00694,-0.354676412145,-0.354676412143,-0.354676412143
0.00695,-0.358098810452,-0.358098810451,-0.358098810451
0.00696,-0.360081706603,-0.360081706602,-0.360081706602
0.00697,-0.360621729763,-0.360621729763,-0.360621729763
0.00698,-0.359721276364,-0.359721276365,-0.359721276365
0.00699,-0.357388482351,-0.357388482353,-0.357388482353
0.007,-0.35363717262,-0.353637172622,-0.353637172622
0.00701,-0.348486787916,-0.348486787919,-0.348486787919
0.00702,-0.34196228956,-0.341962289563,-0.341962289563
0.00703,-0.334094042445,-0.33409404245,-0.33409404245
0.00704,-0.32491767685,-0.324917676854,-0.324917676854
0.00705,-0.314473929672,-0.314473929677,-0.314473929677
0.00706,-0.302808465797,-0.302808465803,-0.302808465803
0.00707,-0.289971680366,-0.289971680373,-0.289971680373
0.00708,-0.276018482792,-0.276018482799,-0.276018482799
0.00709,-0.261008063448,-0.261008063456,-0.261008063456
0.0071,-0.245003644019,-0.245003644027,-0.245003644027
0.00711,-0.228072212543,-0.228072212551,-0.228072212551
0.00712,-0.210284244274,-0.210284244284,-0.210284244284
0.00713,-0.191713409509,-0.191713409519,-0.191713409519
0.00714,-0.172436269584,-0.172436269594,-0.172436269594
0.00715,-0.152531962299,-0.152531962309,-0.152531962309
0.00716,-0.132081878059,-0.132081878069,-0.132081878069
0.00717,-0.111169328041,-0.111169328052,-0.111169328052
0.00718,-0.0898792057538,-0.0898792057645,-0.0898792057645
0.00719,-0.0682976433416,-0.0682976433525,-0.0682976433525
0.0072,-0.0465116640405,-0.0465116640514,-0.0465116640514
0.00721,-0.0246088321687,-0.0246088321797,-0.0246088321797
0.00722,-0.00267690206515,-0.00267690207611,-0.00267690207611
0.00723,0.0191965326239,0.019196532613,0.019196532613
0.00724,0.0409243879105,0.0409243878997,0.0409243878997
0.00725,0.0624204352962,0.0624204352855,0.0624204352855
0.00726,0.0835996431006,0.0835996430901,0.0835996430901
0.00727,0.104378511937,0.104378511926,0.104378511926
0.00728,0.124675403016,0.124675403006,0.124675403006
0.00729,0.144410857995,0.144410857986,0.144410857986
0.0073,0.163507909112,0.163507909103,0.163507909103
0.00731,0.18189237841,0.181892378401,0.181892378401
0.00732,0.199493164887,0.199493164878,0.199493164878
0.00733,0.216242518459,0.21624251845,0.21624251845
0.00734,0.232076299698,0.23207629969,0.23207629969
0.00735,0.246934224339,0.246934224332,0.246934224332
0.00736,0.260760091637,0.26076009163,0.26076009163
0.00737,0.273501995709,0.273501995703,0.273501995703
0.00738,0.285112519079,0.285112519074,0.285112519074
0.00739,0.295548907705,0.2955489077,0.2955489077
0.0074,0.304773226841,0.304773226836,0.304773226836
0.00741,0.312752497186,0.312752497182,0.312752497182
0.00742,0.319458810836,0.319458810833,0.319458810833
0.00743,0.324869426626,0.324869426624,0.324869426624
0.00744,0.32896684457,0.328966844568,0.328966844568
0.00745,0.331738859144,0.331738859143,0.331738859143
0.00746,0.33317859129,0.333178591289,0.333178591289
0.00747,0.333284499053,0.333284499053,0.333284499053
0.00748,0.332060366907,0.332060366908,0.332060366908
0.00749,0.329515273849,0.329515273851,0.329515273851
0.0075,0.325663540483,0.325663540486,0.325663540486
0.00751,0.32052465535,0.320524655353,0.320524655353
0.00752,0.314123180873,0.314123180877,0.314123180877
0.00753,0.306488639359,0.306488639363,0.306488639363
0.00754,0.297655379568,0.297655379572,0.297655379572
0.00755,0.28766242445,0.287662424455,0.287662424455
0.00756,0.276553300712,0.276553300718,0.276553300718
0.00757,0.264375850954,0.26437585096,0.26437585096
0.00758,0.251182029177,0.251182029183,0.251182029183
0.00759,0.237027680536,0.237027680544,0.237027680544
0.0076,0.221972306263,0.221972306271,0.221972306271
0.00761,0.206078814739,0.206078814747,0.206078814747
0.00762,0.189413259763,0.189413259772,0.189413259772
0.00763,0.1720445671,0.172044567109,0.172044567109
0.00764,0.154044250424,0.154044250434,0.154044250434
0.00765,0.135486117841,0.135486117851,0.135486117851
0.00766,0.116445970178,0.116445970187,0.116445970187
0.00767,0.097001292273,0.0970012922828,0.0970012922828
0.00768,0.0772309385279,0.0772309385378,0.0772309385378
0.00769,0.0572148139776,0.0572148139877,0.0572148139877
0.0077,0.0370335521817,0.0370335521918,0.0370335521918
0.00771,0.0167681912217,0.0167681912318,0.0167681912318
0.00772,-0.00350015089221,-0.00350015088208,-0.00350015088208
0.00773,-0.0236906001099,-0.0236906000999,-0.0236906000999
0.00774,-0.0437228482356,-0.0437228482257,-0.0437228482257
0.00775,-0.0635174715486,-0.0635174715388,-0.0635174715388
0.00776,-0.0829962448906,-0.082996244881,-0.082996244881
0.00777,-0.10208244998,-0.102082449971,-0.102082449971
0.00778,-0.120701176744,-0.120701176735,-0.120701176735
0.00779,-0.138779616481,-0.138779616472,-0.138779616472
0.0078,-0.15624734572,-0.156247345712,-0.156247345712
0.00781,-0.173036599666,-0.173036599658,-0.173036599658
0.00782,-0.189082534175,-0.189082534167,-0.189082534167
0.00783,-0.20432347525,-0.204323475243,-0.204323475243
0.00784,-0.218701155106,-0.218701155099,-0.218701155099
0.00785,-0.232160933892,-0.232160933885,-0.232160933885
0.00786,-0.244652006251,-0.244652006245,-0.244652006245
0.00787,-0.256127591921,-0.256127591915,-0.256127591915
0.00788,-0.266545109677,-0.266545109672,-0.266545109672
0.00789,-0.275866333977,-0.275866333973,-0.275866333973
0.0079,-0.284057533731,-0.284057533727,-0.284057533727
0.00791,-0.291089592698,-0.291089592695,-0.291089592695
0.00792,-0.296938111102,-0.2969381111,-0.2969381111
0.00793,-0.301583488101,-0.301583488099,-0.301583488099
0.00794,-0.305010984848,-0.305010984847,-0.305010984847
0.00795,-0.307210767968,-0.307210767968,-0.307210767968
0.00796,-0.30817793331,-0.30817793331,-0.30817793331
0.00797,-0.307912509969,-0.30791250997,-0.30791250997
0.00798,-0.306419444611,-0.306419444612,-0.306419444612
0.00799,-0.303708566226,-0.303708566227,-0.303708566227
0.008,-0.299794531511,-0.299794531513,-0.299794531513
0.00801,-0.294696751173,-0.294696751176,-0.294696751176
0.00802,-0.288439297486,-0.288439297489,-0.288439297489
0.00803,-0.281050793549,-0.281050793553,-0.281050793553
0.00804,-0.272564284736,-0.27256428474,-0.27256428474
0.00805,-0.263017092903,-0.263017092908,-0.263017092908
0.00806,-0.252450654,-0.252450654006,-0.252450654006
0.00807,-0.240910339776,-0.240910339782,-0.240910339782
0.00808,-0.228445264345,-0.228445264351,-0.228445264351
0.00809,-0.215108076432,-0.215108076438,-0.215108076438
0.0081,-0.200954738171,-0.200954738178,-0.200954738178
0.00811,-0.186044291384,-0.186044291392,-0.186044291392
0.00812,-0.170438612307,-0.170438612315,-0.170438612315
0.00813,-0.154202155781,-0.154202155789,-0.154202155789
0.00814,-0.137401689965,-0.137401689973,-0.137401689973
0.00815,-0.120106022652,-0.120106022661,-0.120106022661
0.00816,-0.102385720318,-0.102385720327,-0.102385720327
0.00817,-0.0843128210294,-0.0843128210385,-0.0843128210385
0.00818,-0.0659605423969,-0.0659605424061,-0.0659605424061
0.00819,-0.0474029857345,-0.0474029857438,-0.0474029857438
0.0082,-0.0287148376322,-0.0287148376415,-0.0287148376415
0.00821,-0.00997107013183,-0.00997107014121,-0.00997107014121
0.00822,0.0087533592889,0.00875335927955,0.00875335927955
0.00823,0.0273838067288,0.0273838067195,0.0273838067195
0.00824,0.0458462386809,0.0458462386717,0.0458462386717
0.00825,0.064067525479,0.06406752547,0.06406752547
0.00826,0.0819757302123,0.0819757302034,0.0819757302034
0.00827,0.0995003919702,0.0995003919615,0.0995003919615
0.00828,0.116572802305,0.116572802297,0.116572802297
0.00829,0.133126273831,0.133126273822,0.133126273822
0.0083,0.149096399911,0.149096399903,0.149096399903
0.00831,0.164421304428,0.164421304421,0.164421304421
0.00832,0.179041880672,0.179041880665,0.179041880665
0.00833,0.192902018418,0.192902018411,0.192902018411
0.00834,0.205948818343,0.205948818337,0.205948818337
0.00835,0.21813279295,0.218132792944,0.218132792944
0.00836,0.229408053244,0.229408053239,0.229408053239
0.00837,0.239732480471,0.239732480466,0.239732480466
0.00838,0.249067882261,0.249067882257,0.249067882257
0.00839,0.257380132626,0.257380132622,0.257380132622
0.0084,0.264639295283,0.26463929528,0.26463929528
0.00841,0.270819729877,0.270819729874,0.270819729874
0.00842,0.275900180729,0.275900180727,0.275900180727
0.00843,0.279863847811,0.279863847809,0.279863847809
0.00844,0.282698439717,0.282698439715,0.282698439715
0.00845,0.284396208482,0.284396208482,0.284396208482
0.00846,0.284953966168,0.284953966168,0.284953966168
0.00847,0.284373083194,0.284373083194,0.284373083194
0.00848,0.282659468494,0.282659468495,0.282659468495
0.00849,0.279823531627,0.279823531628,0.279823531628
0.0085,0.27588012705,0.275880127052,0.275880127052
0.00851,0.270848480835,0.270848480837,0.270848480837
0.00852,0.264752100171,0.264752100175,0.264752100175
0.00853,0.257618666079,0.257618666083,0.257618666083
0.00854,0.249479909804,0.249479909808,0.249479909808
0.00855,0.240371473443,0.240371473447,0.240371473447
0.00856,0.230332755409,0.230332755414,0.230332755414
0.00857,0.219406741397,0.219406741403,0.219406741403
0.00858,0.207639821567,0.207639821573,0.207639821573
0.00859,0.195081594722,0.195081594728,0.195081594728
0.0086,0.181784660306,0.181784660313,0.181784660313
0.00861,0.167804399083,0.16780439909,0.16780439909
0.00862,0.15319874341,0.153198743417,0.153198743417
0.00863,0.138027938057,0.138027938065,0.138027938065
0.00864,0.122354292556,0.122354292564,0.122354292564
0.00865,0.10624192609,0.106241926098,0.106241926098
0.00866,0.0897565059709,0.0897565059792,0.0897565059792
0.00867,0.0729649807613,0.0729649807697,0.0729649807697
0.00868,0.0559353091302,0.0559353091388,0.0559353091388
0.00869,0.0387361855315,0.0387361855401,0.0387361855401
0.0087,0.0214367638128,0.0214367638215,0.0214367638215
0.00871,0.00410637986351,0.00410637987217,0.00410637987217
0.00872,-0.0131857255893,-0.0131857255807,-0.0131857255807
0.00873,-0.0303706829303,-0.0303706829217,-0.0303706829217
0.00874,-0.0473802672546,-0.0473802672462,-0.0473802672462
0.00875,-0.0641471685317,-0.0641471685234,-0.0641471685234
0.00876,-0.0806052572663,-0.0806052572581,-0.0806052572581
0.00877,-0.0966898446122,-0.0966898446043,-0.0966898446043
0.00878,-0.112337935917,-0.11233793591,-0.11233793591
0.00879,-0.127488476711,-0.127488476703,-0.127488476703
0.0088,-0.14208259017,-0.142082590163,-0.142082590163
0.00881,-0.156063805158,-0.156063805151,-0.156063805151
0.00882,-0.169378273932,-0.169378273925,-0.169378273925
0.00883,-0.181974978711,-0.181974978705,-0.181974978705
0.00884,-0.193805926295,-0.193805926289,-0.193805926289
0.00885,-0.204826329999,-0.204826329994,-0.204826329994
0.00886,-0.214994778231,-0.214994778226,-0.214994778226
0.00887,-0.224273389062,-0.224273389058,-0.224273389058
0.00888,-0.232627950234,-0.23262795023,-0.23262795023
0.00889,-0.240028044079,-0.240028044076,-0.240028044076
0.0089,-0.246447156912,-0.246447156909,-0.246447156909
0.00891,-0.251862772493,-0.251862772491,-0.251862772491
0.00892,-0.25625644926,-0.256256449258,-0.256256449258
0.00893,-0.259613881046,-0.259613881044,-0.259613881044
0.00894,-0.261924941116,-0.261924941115,-0.261924941115
0.00895,-0.263183709387,-0.263183709387,-0.263183709387
0.00896,-0.263388482782,-0.263388482782,-0.263388482782
0.00897,-0.262541768718,-0.262541768719,-0.262541768719
0.00898,-0.260650261827,-0.260650261828,-0.260650261828
0.00899,-0.257724804036,-0.257724804038,-0.257724804038
0.009,-0.253780328234,-0.253780328236,-0.253780328236
0.00901,-0.248835785785,-0.248835785788,-0.248835785788
0.00902,-0.242914058251,-0.242914058254,-0.242914058254
0.00903,-0.236041853696,-0.2360418537,-0.2360418537
0.00904,-0.228249588068,-0.228249588072,-0.228249588072
0.00905,-0.219571252148,-0.219571252152,-0.219571252152
0.00906,-0.210044264663,-0.210044264668,-0.210044264668
0.00907,-0.199709312186,-0.199709312191,-0.199709312191
0.00908,-0.188610176499,-0.188610176505,-0.188610176505
0.00909,-0.176793550156,-0.176793550162,-0.176793550162
0.0091,-0.164308841011,-0.164308841018,-0.164308841018
0.00911,-0.151207966534,-0.151207966541,-0.151207966541
0.00912,-0.137545138757,-0.137545138764,-0.137545138764
0.00913,-0.123376640747,-0.123376640754,-0.123376640754
0.00914,-0.108760595526,-0.108760595533,-0.108760595533
0.00915,-0.0937567283666,-0.0937567283742,-0.0937567283742
0.00916,-0.078426123458,-0.0784261234658,-0.0784261234658
0.00917,-0.0628309759097,-0.0628309759176,-0.0628309759176
0.00918,-0.047034340108,-0.0470343401159,-0.0470343401159
0.00919,-0.0310998754376,-0.0310998754456,-0.0310998754456
0.0092,-0.0150915903916,-0.0150915903996,-0.0150915903996
0.00921,0.00092641390491,0.000926413896907,0.000926413896907
0.00922,0.0168901997311,0.0168901997231,0.0168901997231
0.00923,0.0327362473473,0.0327362473394,0.0327362473394
0.00924,0.0484017071021,0.0484017070943,0.0484017070943
0.00925,0.0638246480694,0.0638246480617,0.0638246480617
0.00926,0.0789443022373,0.0789443022298,0.0789443022298
0.00927,0.0937013032861,0.0937013032788,0.0937013032788
0.00928,0.108037919021,0.108037919014,0.108037919014
0.00929,0.121898276553,0.121898276546,0.121898276546
0.0093,0.135228579349,0.135228579342,0.135228579342
0.00931,0.147977315317,0.14797731531,0.14797731531
0.00932,0.160095455116,0.16009545511,0.16009545511
0.00933,0.171536639942,0.171536639936,0.171536639936
0.00934,0.182257358056,0.182257358051,0.182257358051
0.00935,0.192217109411,0.192217109407,0.192217109407
0.00936,0.201378557729,0.201378557725,0.201378557725
0.00937,0.209707669486,0.209707669483,0.209707669483
0.00938,0.217173839279,0.217173839276,0.217173839276
0.00939,0.223750001118,0.223750001115,0.223750001115
0.0094,0.229412725249,0.229412725246,0.229412725246
0.00941,0.234142300161,0.234142300158,0.234142300158
0.00942,0.237922799502,0.237922799501,0.237922799501
0.00943,0.240742133686,0.240742133685,0.240742133685
0.00944,0.242592086016,0.242592086015,0.242592086015
0.00945,0.24346833326,0.24346833326,0.24346833326
0.00946,0.243370450613,0.243370450613,0.243370450613
0.00947,0.242301901099,0.2423019011,0.2423019011
0.00948,0.240270009492,0.240270009493,0.240270009493
0.00949,0.237285920907,0.237285920909,0.237285920909
0.0095,0.233364544293,0.233364544295,0.233364544295
0.00951,0.228524481072,0.228524481074,0.228524481074
0.00952,0.222787939281,0.222787939285,0.222787939285
0.00953,0.216180633597,0.2161806336,0.2161806336
0.00954,0.208731671673,0.208731671677,0.208731671677
0.00955,0.200473427316,0.20047342732,0.20047342732
0.00956,0.191441401016,0.191441401021,0.191441401021
0.00957,0.181674068452,0.181674068457,0.181674068457
0.00958,0.1712127176,0.171212717605,0.171212717605
0.00959,0.160101275133,0.160101275139,0.160101275139
0.0096,0.148386122851,0.148386122857,0.148386122857
0.00961,0.13611590488,0.136115904886,0.136115904886
0.00962,0.123341326467,0.123341326474,0.123341326474
0.00963,0.110114945177,0.110114945184,0.110114945184
0.00964,0.0964909553611,0.096490955368,0.096490955368
0.00965,0.0825249667762,0.0825249667833,0.0825249667833
0.00966,0.0682737782542,0.0682737782614,0.0682737782614
0.00967,0.0537951473404,0.0537951473477,0.0537951473477
0.00968,0.0391475568347,0.039147556842,0.039147556842
0.00969,0.0243899791746,0.024389979182,0.024389979182
0.0097,0.00958163960919,0.0095816396166,0.0095816396166
0.00971,-0.00521822089014,-0.00521822088275,-0.00521822088275
0.00972,-0.0199505820326,-0.0199505820253,-0.0199505820253
0.00973,-0.0345568789856,-0.0345568789783,-0.0345568789783
0.00974,-0.0489792345942,-0.0489792345871,-0.0489792345871
0.00975,-0.0631606881251,-0.0631606881181,-0.0631606881181
0.00976,-0.0770454196319,-0.0770454196251,-0.0770454196251
0.00977,-0.0905789690626,-0.090578969056,-0.090578969056
0.00978,-0.103708449249,-0.103708449243,-0.103708449243
0.00979,-0.116382751951,-0.116382751945,-0.116382751945
0.0098,-0.12855274615,-0.128552746144,-0.128552746144
0.00981,-0.140171467834,-0.140171467828,-0.140171467828
0.00982,-0.151194300531,-0.151194300526,-0.151194300526
0.00983,-0.161579145916,-0.161579145911,-0.161579145911
0.00984,-0.171286583822,-0.171286583818,-0.171286583818
0.00985,-0.180280021075,-0.180280021071,-0.180280021071
0.00986,-0.188525828567,-0.188525828563,-0.188525828563
0.00987,-0.195993466079,-0.195993466076,-0.195993466076
0.00988,-0.202655594388,-0.202655594385,-0.202655594385
0.00989,-0.20848817424,-0.208488174237,-0.208488174237
0.0099,-0.213470551857,-0.213470551855,-0.213470551855
0.00991,-0.217585530657,-0.217585530655,-0.217585530655
0.00992,-0.220819428962,-0.220819428961,-0.220819428961
0.00993,-0.223162123495,-0.223162123494,-0.223162123494
0.00994,-0.224607078547,-0.224607078547,-0.224607078547
0.00995,-0.225151360736,-0.225151360736,-0.225151360736
0.00996,-0.224795639348,-0.224795639348,-0.224795639348
0.00997,-0.223544172305,-0.223544172306,-0.223544172306
0.00998,-0.221404777858,-0.221404777859,-0.221404777859
0.00999,-0.218388792163,-0.218388792165,-0.218388792165
0.01,-0.214511012959,-0.214511012961,-0.214511012961
