time_s,phase_a_voltage_pu
0.0137037037037,-0.8987940454
0.01375,-0.891006523297
0.0137962962963,-0.882947591976
0.0138425925926,-0.874619706265
0.0138888888889,-0.866025402918
0.0139351851852,-0.857167299845
0.0139814814815,-0.848048095308
0.0140277777778,-0.838670567107
0.0140740740741,-0.829037571726
0.0141203703704,-0.81915204347
0.0141666666667,-0.809016993566
0.014212962963,-0.798635509249
0.0142592592593,-0.788010752819
0.0143055555556,-0.77714596068
0.0143518518519,-0.766044442353
0.0143981481481,-0.754709579468
0.0144444444444,-0.743144824734
0.0144907407407,-0.731353700888
0.014537037037,-0.719339799619
0.0145833333333,-0.707106780479
0.0146296296296,-0.694658369764
0.0146759259259,-0.681998359381
0.0147222222222,-0.66913060569
0.0147685185185,-0.656059028334
0.0148148148148,-0.642787609044
0.0148611111111,-0.629320390421
0.0149074074074,-0.61566147471
0.0149537037037,-0.60181502255
0.015,-0.587785251705
0.0150462962963,-0.573576435777
0.0150925925926,-0.559192902912
0.0151388888889,-0.54463903447
0.0151851851852,-0.529919263703
0.0152314814815,-0.515038074395
0.0152777777778,-0.4999999995
0.0153240740741,-0.484809619762
0.0153703703704,-0.469471562316
0.0154166666667,-0.453990499286
0.015462962963,-0.438371146351
0.0155092592593,-0.422618261318
0.0155555555556,-0.406736642669
0.0156018518519,-0.390731128099
0.0156481481481,-0.374606593041
0.0156944444444,-0.358367949187
0.0157407407407,-0.342020142984
0.015787037037,-0.325568154132
0.0158333333333,-0.309016994066
0.0158796296296,-0.29237170443
0.0159259259259,-0.275637355541
0.0159722222222,-0.258819044844
0.0160185185185,-0.241921895358
0.0160648148148,-0.224951054119
0.0161111111111,-0.20791169061
0.0161574074074,-0.190808995186
0.0162037037037,-0.173648177493
0.01625,-0.156434464884
0.0162962962963,-0.139173100821
0.0163425925926,-0.121869343283
0.0163888888889,-0.104528463163
0.0164351851852,-0.0871557426605
0.0164814814815,-0.0697564736744
0.0165277777778,-0.0523359561906
0.0165740740741,-0.0348994966676
0.0166203703704,-0.0174524064198
0.0166666666667,-1.1331077784e-15
