time_s,source_value,secondary_value,held_value
0.00198,55.3949235298,-1.27690775909,1.12487365846
0.00199,55.6227834222,-1.28892503488,1.12487365846
0.002,55.8499623308,-1.30098717682,1.18241685646
0.00201,56.0764583031,-1.31309391253,1.18241685646
0.00202,56.3022689887,-1.32524519411,1.18241685646
0.00203,56.5273918302,-1.33744109204,1.18241685646
0.00204,56.7518244099,-1.34968160234,1.18241685646
0.00205,56.9755646926,-1.36196651209,1.24112918252
0.00206,57.1986109836,-1.3742954224,1.24112918252
0.00207,57.4209616396,-1.38666790915,1.24112918252
0.00208,57.642614751,-1.39908369973,1.24112918252
0.00209,57.863568032,-1.41154273368,1.24112918252
0.0021,58.0838189985,-1.42404506424,1.30098717682
0.00211,58.3033652951,-1.43659067657,1.30098717682
0.00212,58.5222049263,-1.4491793593,1.30098717682
0.00213,58.7403362211,-1.46181072433,1.30098717682
0.00214,58.9577575613,-1.47448435751,1.30098717682
0.00215,59.1744670804,-1.48719998606,1.36196651209
0.00216,59.3904625576,-1.49995753776,1.36196651209
0.00217,59.6057415815,-1.5127570495,1.36196651209
0.00218,59.8203018593,-1.52559849599,1.36196651209
0.00219,60.0341414371,-1.53848166717,1.36196651209
0.0022,60.2472586696,-1.55140618498,1.42404506424
0.00221,60.4596519659,-1.5643716447,1.42404506424
0.00222,60.671319504,-1.57737777353,1.42404506424
0.00223,60.8822591275,-1.59042448814,1.42404506424
0.00224,61.0924684975,-1.60351180998,1.42404506424
0.00225,61.3019453841,-1.61663970372,1.48719998606
0.00226,61.5106878765,-1.62980796033,1.48719998606
0.00227,61.7186943576,-1.64301621116,1.48719998606
0.00228,61.9259632659,-1.65626406039,1.48719998606
0.00229,62.1324928247,-1.66955123528,1.48719998606
0.0023,62.3382809417,-1.68287764212,1.55140618498
0.00231,62.5433253505,-1.69624328769,1.55140618498
0.00232,62.7476238842,-1.70964812705,1.55140618498
0.00233,62.9511746768,-1.72309195197,1.55140618498
0.00234,63.1539761415,-1.7365744026,1.55140618498
0.00235,63.3560267481,-1.75009509154,1.61663970372
0.00236,63.5573247662,-1.76365374619,1.61663970372
0.00237,63.7578681679,-1.77725026309,1.61663970372
0.00238,63.9576547584,-1.79088463516,1.61663970372
0.00239,64.1566824346,-1.80455680824,1.61663970372
