time_s,load_voltage_v,series_current_a,nonlinear_device_power_w,stored_energy_j,energy_defect_j
0.00023,333.090735499,3.33094431122,0.0123097778092,0.0626575378607,4.55678947603e-05
0.000235,334.213183146,3.34216916255,0.0124765441319,0.0634860925997,4.55844313783e-05
0.00024,335.237506961,3.352412745,0.0126302052793,0.0642984499916,4.55982031288e-05
0.000245,336.168601747,3.36172400678,0.0127711083959,0.065095948504,4.56095828188e-05
0.00025,337.011122996,3.37014950579,0.012899620676,0.0658798828127,4.56189011648e-05
0.000255,337.769499121,3.37773352615,0.0130161252596,0.066651502923,4.56264511683e-05
0.00026,338.447942144,3.38451818917,0.0131210173949,0.0674120136465,4.56324935115e-05
0.000265,339.050458354,3.39054355879,0.0132147010672,0.068162574387,4.56372591043e-05
0.00027,339.580858348,3.39584774201,0.0132975859774,0.0689042991896,4.56409521731e-05
0.000275,340.042766572,3.40046698433,0.013370084858,0.0696382570163,4.56437530423e-05
0.00028,340.439630407,3.40443576057,0.0134326111052,0.0703654722139,4.56458206386e-05
0.000285,340.774728806,3.40778686124,0.0134855766988,0.0710869251439,4.56472947454e-05
0.00029,341.05118051,3.4105514747,0.0135293903905,0.0718035529496,4.56482980317e-05
0.000295,341.271951865,3.41275926537,0.0135644561345,0.0725162504339,4.56489378767e-05
0.0003,341.439864255,3.41443844799,0.0135911717407,0.073225871031,4.56493080112e-05
0.000305,341.557601177,3.41561585841,0.0136099277298,0.0739332278509,4.56494899931e-05
0.00031,341.627714965,3.41631702085,0.0136211063708,0.0746390947823,4.56495545337e-05
0.000315,341.652633191,3.41656621183,0.0136250808836,0.0753442076393,4.56495626883e-05
0.00032,341.634664749,3.41638652112,0.0136222147894,0.0760492653409,4.56495669269e-05
0.000325,341.576005648,3.41579990957,0.0136128613932,0.0767549311107,4.56496120936e-05
0.00033,341.478744518,3.41482726423,0.0135973633855,0.07746183369,4.56497362683e-05
0.000335,341.344867847,3.4134884507,0.013576052548,0.0781705685545,4.56499715398e-05
0.00034,341.176264966,3.41180236298,0.0135492495527,0.0788816991289,4.56503446974e-05
0.000345,340.97473279,3.40978697086,0.0135172638428,0.0795957579933,4.56508778519e-05
0.00035,340.741980322,3.40745936504,0.013480393585,0.080313248076,4.56515889904e-05
0.000355,340.479632947,3.40483579997,0.0134389256847,0.0810346438292,4.56524924735e-05
0.00036,340.189236511,3.40193173469,0.0133931358547,0.081760392384,4.56535994793e-05
0.000365,339.872261197,3.39876187159,0.0133432887312,0.0824909146816,4.56549184003e-05
0.00037,339.530105223,3.39534019337,0.0132896380293,0.0832266065778,4.56564551975e-05
0.000375,339.164098346,3.39167999814,0.0132324267319,0.0839678399207,4.56582137166e-05
0.00038,338.775505208,3.3877939328,0.0131718873073,0.084714963598,4.56601959697e-05
