time_s,B26  A_v_pu,EQUL A_v_pu,B26  B_v_pu,EQUL B_v_pu,B26  C_v_pu,EQUL C_v_pu,FAULTA_v_pu,LINE A_v_pu,EQUR A_v_pu,LINE B_v_pu,EQUR B_v_pu,LINE C_v_pu,EQUR C_v_pu,B500 A_v_pu,B500 B_v_pu,B500 C_v_pu,SEND A_v_pu,REC  A_v_pu,SEND B_v_pu,REC  B_v_pu,SEND C_v_pu,REC  C_v_pu,X_saturated_transformer_internal_top_v_pu,Y_saturated_transformer_internal_top_v_pu,Z_saturated_transformer_internal_top_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,switch_current_switch_fixed_4_pu
0.0037629,10970.6451133,2860.18391126,16575.3140209,14716.8609379,-27545.9591342,-17577.0448491,9.7950753802,-41048.0773571,-138005.446047,544839.564677,375883.973456,-415315.816965,-237878.527408,-16541.8244811,606733.357006,-428494.208562,-16541.8244811,9.7950753802,606733.357006,713697.796205,-428494.208562,-490377.334448,-41978.3643667,559452.984387,-520113.167203,-16541.8244811,606733.357006,-428494.208562,-16541.8244811,606733.357006,-428494.208562,9.7950753802,713697.796205,-490377.334448,979.50753802
0.0037962,2849.38342785,2625.90031807,16770.9827171,14863.8252424,-19620.3661449,-17489.7255605,9.7790860815,-44328.1092177,-142442.969821,544913.149361,376578.209877,-400916.327769,-234135.240056,-18785.208719,612332.334845,-408628.607896,-18785.208719,9.7790860815,612332.334845,727242.268895,-408628.607896,-470395.939198,-89177.6569768,519664.956974,-191449.767736,-18785.208719,612332.334845,-408628.607896,-18785.208719,612332.334845,-408628.607896,9.7790860815,727242.268895,-470395.939198,977.90860815
0.0038295,11256.4508373,2391.20289368,16959.6770172,15008.4470686,-28216.1278545,-17399.6499623,9.71802161363,-48206.072272,-146858.045162,544472.30732,377213.099104,-386362.122601,-230355.053942,-22190.1929741,616687.328222,-390962.957151,-22190.1929741,9.71802161363,616687.328222,738694.773555,-390962.957151,-450981.182956,-46037.3986307,569918.614404,-542953.157594,-22190.1929741,616687.328222,-390962.957151,-22190.1929741,616687.328222,-390962.957151,9.71802161363,738694.773555,-450981.182956,971.802161363
0.0038628,609.516633531,2156.12862544,17149.3868736,15150.7036246,-17758.9035071,-17306.83225,9.63937833748,-52834.5548573,-151249.976273,543302.612972,377788.541082,-371565.286528,-226538.564809,-26479.7371137,620008.004954,-371482.565759,-26479.7371137,9.63937833748,620008.004954,748874.611699,-371482.565759,-431620.231165,-107523.896747,515620.382289,-110846.826744,-26479.7371137,620008.004954,-371482.565759,-26479.7371137,620008.004954,-371482.565759,9.63937833748,748874.611699,-431620.231165,963.937833748
0.0038961,11876.4419217,1920.7145601,17330.4857163,15290.5724913,-29206.927638,-17211.2870514,9.58089303331,-58063.6652755,-155618.071003,541519.654887,378304.445123,-356955.676298,-222686.37412,-32607.39683,621301.864375,-355564.163022,-32607.39683,9.58089303331,621301.864375,759041.256269,-355564.163022,-411526.318839,-50657.9535438,579300.957255,-581950.936488,-32607.39683,621301.864375,-355564.163022,-32607.39683,621301.864375,-355564.163022,9.58089303331,759041.256269,-411526.318839,958.089303331
0.0039294,-2112.40678228,1684.99779796,17511.4419093,15428.031626,-15399.035127,-17113.029424,9.55555117896,-63854.5923556,-159961.640958,539147.656893,378760.729923,-342556.942454,-218799.088965,-39530.9710436,621595.947725,-337256.485846,-39530.9710436,9.55555117896,621595.947725,770012.67287,-337256.485846,-390836.129698,-131024.686878,505770.24789,-12942.2070016,-39530.9710436,621595.947725,-337256.485846,-39530.9710436,621595.947725,-337256.485846,9.55555117896,770012.67287,-390836.129698,955.555117896
0.0039627,12965.4176887,1449.01548703,17683.3927044,15563.0593657,-30648.810393,-17012.0748528,9.55753608413,-70126.6959152,-164280.001609,536257.819625,379157.323573,-328377.686975,-214877.321963,-47181.4074921,620940.686064,-322387.920183,-47181.4074921,9.55753608413,620940.686064,782046.654053,-322387.920183,-370167.599485,-54797.6335862,588441.8145,-642344.600411,-47181.4074921,620940.686064,-322387.920183,-47181.4074921,620940.686064,-322387.920183,9.55753608413,782046.654053,-370167.599485,955.753608413
0.003996,-5444.16850363,1212.80481715,17854.3411164,15695.6344306,-12410.1726128,-16908.4392478,9.57545626689,-76807.6430361,-168572.472401,532917.756901,379494.163571,-314440.959041,-210921.69117,-54078.7206119,620797.097662,-302911.244458,-54078.7206119,9.57545626689,620797.097662,794614.514297,-302911.244458,-349444.91265,-158405.772576,491260.002551,109498.60418,-54078.7206119,620797.097662,-302911.244458,-54078.7206119,620797.097662,-302911.244458,9.57545626689,794614.514297,-349444.91265,957.545626689
0.0040293,14707.6450873,976.403014164,18016.053555,15825.7359274,-32723.6986423,-16802.1389415,9.59582416971,-83690.4885111,-172838.376856,529360.623406,379771.196833,-300642.60651,-206932.819976,-61344.7343228,620038.799687,-287730.232405,-61344.7343228,9.59582416971,620038.799687,806610.157793,-287730.232405,-327732.619798,-55172.9284212,600517.405114,-729437.155788,-61344.7343228,620038.799687,-287730.232405,-61344.7343228,620038.799687,-287730.232405,9.59582416971,806610.157793,-327732.619798,959.582416971
0.0040626,-9559.06333781,739.847334039,18178.0375757,15953.3433525,-8618.97423788,-16693.1906866,9.61585463584,-91473.0917809,-177077.042687,525063.956142,379988.379699,-286186.937904,-202911.337012,-67914.4219191,619822.666637,-267079.761015,-67914.4219191,9.61585463584,619822.666637,817587.778094,-267079.761015,-305143.842745,-189462.790765,472293.785102,264761.921947,-67914.4219191,619822.666637,-267079.761015,-67914.4219191,619822.666637,-267079.761015,9.61585463584,817587.778094,-305143.842745,961.585463584
0.0040959,17342.4304975,503.175056981,18339.1835423,16078.4365957,-35681.6140398,-16581.6116527,9.6288935164,-101390.121429,-181287.801897,519283.660661,380145.677943,-269012.464237,-198857.876047,-75464.7195087,618862.909362,-253162.615392,-75464.7195087,9.6288935164,618862.909362,827416.484999,-253162.615392,-281928.166943,-50751.1492421,617061.858968,-853348.198366,-75464.7195087,618862.909362,-253162.615392,-75464.7195087,618862.909362,-253162.615392,9.6288935164,827416.484999,-281928.166943,962.88935164
0.0041292,-14678.3918201,266.423481583,18520.3658774,16200.9959427,-3841.97405733,-16467.4194243,9.62990668745,-110493.25963,-185469.990886,515649.130578,380243.066775,-254884.606843,-194773.07589,-82494.113707,619437.376792,-233260.4113,-82494.113707,9.62990668745,619437.376792,836012.786688,-233260.4113,-258317.474691,-226295.131173,448537.832278,461068.198459,-82494.113707,619437.376792,-233260.4113,-82494.113707,619437.376792,-233260.4113,9.62990668745,836012.786688,-258317.474691,962.990668745
0.0041625,21205.8002984,29.6299189275,18722.4267716,16321.0020786,-39928.2270701,-16350.6319975,9.6158933195,-120128.841587,-189622.950559,513055.071732,380280.530847,-240866.242769,-190657.580288,-91079.2432099,619945.622437,-223179.64674,-91079.2432099,9.6158933195,619945.622437,843347.10425,-223179.64674,-234489.435913,-40907.2813334,641948.645438,-1029113.79206,-91079.2432099,619945.622437,-223179.64674,-91079.2432099,619945.622437,-223179.64674,9.6158933195,843347.10425,-234489.435913,961.58933195
0.0041958,-21115.3131613,-207.168313281,18939.5756872,16438.436091,2175.73747407,-16231.2677777,9.58520174781,-129972.328448,-193746.026427,511329.145536,380258.064255,-227471.999863,-186512.037827,-99046.1824159,621793.438724,-204352.956403,-99046.1824159,9.58520174781,621793.438724,849412.829095,-204352.956403,-210553.432514,-271499.45894,420112.721685,710422.792017,-99046.1824159,621793.438724,-204352.956403,-99046.1824159,621793.438724,-204352.956403,9.58520174781,849412.829095,-210553.432514,958.520174781
0.0042291,26645.7790402,-443.933896608,19145.905444,16553.2794728,-45791.6844842,-16109.3455762,9.5250078256,-141002.21295,-197838.56871,509024.638274,380175.670538,-212946.738831,-182337.101828,-108973.394612,621310.832537,-196367.396854,-108973.394612,9.5250078256,621310.832537,853872.37663,-196367.396854,-185508.742106,-24101.9178203,675792.306895,-1271414.92533,-108973.394612,621310.832537,-196367.396854,-108973.394612,621310.832537,-196367.396854,9.5250078256,853872.37663,-185508.742106,952.50078256
0.0042624,-29393.64575,-680.629517758,19347.5194472,16665.514125,10046.1263029,-15984.8846073,9.39713759302,-149989.92017,-201899.932439,509208.655322,380033.362683,-196956.916801,-178133.430244,-117823.829787,621495.234261,-175622.563621,-117823.829787,9.39713759302,621495.234261,855653.06464,-175622.563621,-155886.64002,-327500.343871,380486.448384,1034823.46158,-117823.829787,621495.234261,-175622.563621,-117823.829787,621495.234261,-175622.563621,9.39713759302,855653.06464,-155886.64002,939.713759302
0.0042957,34131.2981273,-917.217874465,19536.5941562,16775.1223601,-53667.8922834,-15857.9044856,9.24554183041,-161042.245812,-205929.47756,507585.905926,379831.163116,-180820.641097,-173901.685556,-128957.200684,618917.66447,-169499.441384,-128957.200684,9.24554183041,618917.66447,856026.537935,-169499.441384,-129619.699544,2638.08531622,718163.464208,-1599135.16715,-128957.200684,618917.66447,-169499.441384,-128957.200684,618917.66447,-169499.441384,9.24554183041,856026.537935,-129619.699544,924.554183041
0.004329,-40103.1618539,-1153.66168137,19678.7108541,16882.0869041,20424.4509998,-15728.4252227,8.98176012412,-172416.721405,-209926.569033,505752.286994,379569.103703,-166529.293806,-169642.53467,-138417.592599,617381.966838,-146632.265869,-138417.592599,8.98176012412,617381.966838,852420.731527,-146632.265869,-105351.971046,-396827.989236,324077.69823,1459236.90527,-138417.592599,617381.966838,-146632.265869,-138417.592599,617381.966838,-146632.265869,8.98176012412,852420.731527,-105351.971046,898.176012412
0.0043623,44360.5408177,-1389.92367588,19900.4052267,16986.3908999,-64260.9460444,-15596.467224,8.6611120076,-185862.79996,-213890.576934,501871.166065,379247.225744,-151931.277986,-165356.648811,-150766.113966,612391.78634,-143288.945261,-150766.113966,8.6611120076,612391.78634,846374.862571,-143288.945261,-83945.3239993,43112.9532266,773139.58455,-2041018.04675,-150766.113966,612391.78634,-143288.945261,-150766.113966,612391.78634,-143288.945261,8.6611120076,846374.862571,-83945.3239993,866.11120076
0.0043956,-54019.0186746,-1625.96662408,19975.8135018,17088.0179096,34043.2051729,-15462.0512856,8.35828680794,-198701.113801,-217820.876549,498547.12228,378865.579965,-139159.314807,-161044.703416,-160728.179515,609160.450058,-117974.809945,-160728.179515,8.35828680794,609160.450058,839992.584843,-117974.809945,-60750.0883672,-483773.525266,248585.779459,2015510.98515,-160728.179515,609160.450058,-117974.809945,-160728.179515,609160.450058,-117974.809945,8.35828680794,839992.584843,-60750.0883672,835.828680794
0.0044289,58260.8577506,-1861.75332656,20230.6033703,17186.9519173,-78491.461121,-15325.1985907,8.1430848176,-213672.357078,-221716.848481,492954.713391,378424.226513,-125718.273355,-156707.378032,-174092.075445,601805.451099,-118802.413542,-174092.075445,8.1430848176,601805.451099,835372.834836,-118802.413542,-36841.2831365,102426.583015,845512.135835,-2635186.52706,-174092.075445,601805.451099,-118802.413542,-174092.075445,601805.451099,-118802.413542,8.1430848176,835372.834836,-36841.2831365,814.30848176
0.0044622,-72147.4872155,-2097.24662429,20201.4000793,17283.1773312,51946.0871362,-15185.9307069,7.97514522225,-227244.229416,-225577.878739,488542.550242,377923.234941,-114419.453282,-152345.356202,-183376.744072,597141.526466,-90479.9624861,-183376.744072,7.97514522225,597141.526466,831533.552276,-90479.9624861,-9727.3280679,-592730.719409,147873.68536,2746164.75852,-183376.744072,597141.526466,-90479.9624861,-183376.744072,597141.526466,-90479.9624861,7.97514522225,831533.552276,-9727.3280679,797.514522225
0.0044955,77091.5262192,-2332.40940448,20480.6099188,17376.6789867,-97572.1361381,-15044.2695822,7.92664579475,-243133.83472,-229403.358842,481524.614369,377362.684206,-101965.624979,-147959.325364,-196287.904594,587372.819588,-96845.2681794,-196287.904594,7.92664579475,587372.819588,830587.073856,-96845.2681794,18658.2135715,188857.550184,941389.805853,-3432062.33207,-196287.904594,587372.819588,-96845.2681794,-196287.904594,587372.819588,-96845.2681794,7.92664579475,830587.073856,18658.2135715,792.664579475
0.0045288,-95837.1534973,-2567.20460644,20162.6821034,17467.4421483,75674.4713939,-14900.2375419,7.86974666123,-256745.072605,-233192.685909,476493.479277,376742.662647,-92156.9781421,-143549.976739,-204271.406919,581582.29947,-64190.6210004,-204271.406919,7.86974666123,581582.29947,828813.648987,-64190.6210004,49361.7994517,-728637.501469,8017.69224992,3709130.8204,-204271.406919,581582.29947,-64190.6210004,-204271.406919,581582.29947,-64190.6210004,7.86974666123,828813.648987,49361.7994517,786.974666123
0.0045621,102410.155422,-2801.59522739,20847.3320895,17555.4525121,-123257.487512,-14753.8572847,7.8419684233,-273055.89026,-236945.262757,468721.165501,376063.267978,-80825.7767702,-139118.005221,-218805.177296,570088.298759,-76423.2823786,-218805.177296,7.8419684233,570088.298759,827305.932304,-76423.2823786,78035.8388662,308775.796584,1076323.1568,-4497883.17381,-218805.177296,570088.298759,-76423.2823786,-218805.177296,570088.298759,-76423.2823786,7.8419684233,827305.932304,78035.8388662,784.19684233
0.0045954,-127063.592149,-3035.54432834,19951.2787827,17640.696208,107112.313366,-14605.1518797,7.76931452624,-285954.891568,-240660.497995,465135.420776,375324.607267,-73562.5920032,-134664.109272,-228100.603047,564508.569766,-35995.7652954,-228100.603047,7.76931452624,564508.569766,823991.204283,-35995.7652954,108692.669965,-904907.535143,-180123.49699,4983094.3656,-228100.603047,564508.569766,-35995.7652954,-228100.603047,564508.569766,-35995.7652954,7.76931452624,823991.204283,108692.669965,776.931452624
0.0046287,136290.603354,-3269.01503986,21538.6708366,17723.159802,-157829.27419,-14454.1447621,7.7253078812,-302119.541219,-244337.806119,460274.391344,374526.796925,-65477.9791851,-130188.990806,-244975.016035,553546.395476,-57504.669224,-244975.016035,7.7253078812,553546.395476,821042.103113,-57504.669224,136188.153809,470255.502161,1268079.40392,-5921248.51983,-244975.016035,553546.395476,-57504.669224,-244975.016035,553546.395476,-57504.669224,7.7253078812,821042.103113,136188.153809,772.53078812
0.004662,-168192.2446,-3501.9705679,19700.4595221,17802.830298,148491.785078,-14300.8597301,7.60965812167,-313720.796082,-247976.607598,462190.80316,373669.962685,-63264.5688851,-125693.355086,-253714.39087,550954.045019,-10189.2000222,-253714.39087,7.60965812167,550954.045019,815612.528526,-10189.2000222,165835.696711,-1134242.48925,-423037.657148,6665627.00216,-253714.39087,550954.045019,-10189.2000222,-253714.39087,550954.045019,-10189.2000222,7.60965812167,815612.528526,165835.696711,760.965812167
0.0046953,181634.542685,-3734.37419964,22433.0987336,17879.6951405,-204067.641419,-14145.3209409,7.52656528693,-329872.670226,-251576.328973,460020.470837,372754.239578,-57545.1189196,-121177.910604,-272433.248076,539392.869606,-42752.6748955,-272433.248076,7.52656528693,539392.869606,810747.330354,-42752.6748955,191050.389831,690593.525514,1528291.38898,-7820125.42914,-272433.248076,539392.869606,-42752.6748955,-272433.248076,539392.869606,-42752.6748955,7.52656528693,810747.330354,191050.389831,752.656528693
0.0047286,-222521.188209,-3966.18930919,19292.9016596,17953.7422158,203228.28655,-13987.5529066,7.34596061261,-340166.075912,-255136.402943,462459.924326,371779.77192,-55644.7980053,-116643.368977,-279913.6894,537663.292026,17353.5988162,-279913.6894,7.34596061261,537663.292026,802758.519541,17353.5988162,219052.133291,-1432831.55375,-742382.022259,8894289.51515,-279913.6894,537663.292026,17353.5988162,-279913.6894,537663.292026,17353.5988162,7.34596061261,802758.519541,219052.133291,734.596061261
0.0047619,242153.86618,-4197.37936344,23495.2034699,18024.9598543,-265649.06965,-13827.5804908,7.19977590078,-356545.647872,-258656.268453,457509.259536,370746.713282,-47564.6449207,-112090.444829,-300265.705662,523667.84511,-28726.4009384,-300265.705662,7.19977590078,523667.84511,795548.992955,-28726.4009384,241061.394244,990071.816402,1875591.39347,-10347265.9347,-300265.705662,523667.84511,-28726.4009384,-300265.705662,523667.84511,-28726.4009384,7.19977590078,795548.992955,241061.394244,719.977590078
0.0047952,-294362.884068,-4427.90792779,12772.4809787,18093.3368325,281590.40309,-13665.4289047,6.90396678084,-365046.551772,-262135.370788,459020.470597,369655.226471,-45200.8552122,-107519.855684,-306193.853426,513342.239064,46967.228153,-306193.853426,6.90396678084,513342.239064,783946.269259,46967.228153,266543.45287,-1788756.15614,-1403893.70213,11882037.9872,-306193.853426,513342.239064,46967.228153,-306193.853426,513342.239064,46967.228153,6.90396678084,783946.269259,266543.45287,690.396678084
0.0048285,323016.348521,-4657.73867186,35811.583311,18158.8623744,-358827.931832,-13501.1237026,6.65138541514,-381480.606606,-265573.161654,451069.580375,368505.4835,-35119.6921739,-102932.321846,-326808.62562,505788.197158,-16732.1751477,-326808.62562,6.65138541514,505788.197158,773607.791357,-16732.1751477,284432.905303,1333277.23915,2791391.5717,-13778986.0556,-326808.62562,505788.197158,-16732.1751477,-326808.62562,505788.197158,-16732.1751477,6.65138541514,773607.791357,284432.905303,665.138541514
0.0048618,-389864.255069,-4886.83537527,-4421.90720005,18221.5261535,394286.162269,-13334.6907783,6.25340609914,-387489.729976,-268969.099271,452181.162796,367297.665565,-33003.0930744,-98328.5662934,-329778.027056,488796.191788,80219.9796145,-329778.027056,6.25340609914,488796.191788,759126.818403,80219.9796145,308595.836689,-2208348.99722,-2626529.50273,15909094.3603,-329778.027056,488796.191788,80219.9796145,-329778.027056,488796.191788,80219.9796145,6.25340609914,759126.818403,308595.836689,625.340609914
0.0048951,431460.729742,-5115.16193331,57931.4217072,18281.3182942,-489392.151449,-13166.1563609,5.99233587408,-404137.806309,-272322.648453,441220.650186,366031.963012,-20945.9935203,-93709.3145588,-351310.817782,485079.123263,-7606.63799644,-351310.817782,5.99233587408,485079.123263,748641.508589,-7606.63799644,324771.011239,1769316.4834,4257166.84474,-18403624.2475,-351310.817782,485079.123263,-7606.63799644,-351310.817782,485079.123263,-7606.63799644,5.99233587408,748641.508589,324771.011239,599.233587408
0.0049284,-517322.031748,-5342.68236263,-32220.9964617,18338.2293736,549543.02821,-12995.547011,5.58170337819,-406664.410187,-275633.280693,442574.200855,364708.57531,-19856.613298,-89075.2946174,-349618.926717,460457.585076,120040.18887,-349618.926717,5.58170337819,460457.585076,733898.316584,120040.18887,350321.337445,-2737238.40504,-4452687.81762,21316602.5647,-349618.926717,460457.585076,120040.18887,-349618.926717,460457.585076,120040.18887,5.58170337819,733898.316584,350321.337445,558.170337819
0.0049617,577036.159232,-5569.36080696,92738.3497443,18392.2504226,-669774.508976,-12822.8896156,5.35134382183,-422524.024823,-278900.474249,427777.219411,363327.711021,-6255.49836403,-84427.2367721,-371096.681055,463754.936972,-547.165632867,-371096.681055,5.35134382183,463754.936972,724373.05165,-547.165632867,365105.32347,2335160.85203,6444315.71508,-24629358.7845,-371096.681055,463754.936972,-547.165632867,-371096.681055,463754.936972,-547.165632867,5.35134382183,724373.05165,365105.32347,535.134382183
0.004995,-687650.603368,-5795.16154268,-75751.4233229,18443.3729278,763402.026691,-12648.2113851,4.9045232587,-419472.379593,-282123.714226,429221.191781,361889.587764,-7768.71134649,-79765.8735378,-363037.118816,427686.740172,162628.553656,-363037.118816,4.9045232587,427686.740172,708509.140351,162628.553656,391869.99648,-3404120.84806,-7150052.79994,28584665.8287,-363037.118816,427686.740172,162628.553656,-363037.118816,427686.740172,162628.553656,4.9045232587,708509.140351,391869.99648,490.45232587
0.0050283,772721.564062,-6020.04898453,146286.412726,18491.5888324,-919007.976788,-12471.5398479,4.68287329443,-435792.046637,-285302.492653,410173.507727,360394.432179,7739.38772888,-75091.9395264,-385267.891914,440892.449434,-4931.21434636,-385267.891914,4.68287329443,440892.449434,699115.042918,-4931.21434636,403981.485315,3067447.15595,9671697.38641,-33024588.4868,-385267.891914,440892.449434,-4931.21434636,-385267.891914,440892.449434,-4931.21434636,4.68287329443,699115.042918,403981.485315,468.287329443
0.0050616,-915805.61846,-6243.98769115,-142281.481387,18536.8905379,1058087.09985,-12292.9028467,4.17281549257,-429726.125394,-288436.308568,414828.858916,358842.479899,3809.51006717,-70406.1713307,-372414.69534,389668.596645,208264.616434,-372414.69534,4.17281549257,389668.596645,681305.846309,208264.616434,431524.846874,-4250250.52596,-11098704.1,38369221.108,-372414.69534,389668.596645,208264.616434,-372414.69534,389668.596645,208264.616434,4.17281549257,681305.846309,431524.846874,417.281549257
0.0050949,1035720.75631,-6466.94237071,227536.224301,18579.2709048,-1263256.98061,-12112.3285341,3.96591235927,-450514.749855,-291524.668094,393772.868904,357233.975503,22581.980498,-65709.3074091,-400615.076398,422952.846374,-19420.8782522,-400615.076398,3.96591235927,422952.846374,672253.961573,-19420.8782522,439295.023108,4005495.35797,14396349.6974,-44351980.6169,-400615.076398,422952.846374,-19420.8782522,-400615.076398,422952.846374,-19420.8782522,3.96591235927,672253.961573,439295.023108,396.591235927
0.0051282,-1222155.81398,-6688.87788646,-242057.721091,18618.7232543,1464213.53507,-11929.8453678,3.37775639421,-441089.197211,-294567.084519,405126.479873,355569.172487,15016.2208665,-61002.0879678,-384260.472849,352681.218907,262017.061954,-384260.472849,3.37775639421,352681.218907,652133.140257,262017.061954,467624.633704,-5331851.92299,-16832529.2102,51563577.1229,-384260.472849,352681.218907,262017.061954,-384260.472849,352681.218907,262017.061954,3.37775639421,652133.140257,467624.633704,337.775639421
0.0051615,1389503.49852,-6909.75926228,349150.18398,18655.2413687,-1738653.6825,-11745.4821064,3.19666782103,-466172.671508,-297563.07837,381482.349719,353848.333216,38038.6332334,-56285.2548457,-419531.711704,417901.070831,-45614.4376563,-419531.711704,3.19666782103,417901.070831,643771.506075,-45614.4376563,469937.930667,5204261.07391,21263512.297,-59650666.7795,-419531.711704,417901.070831,-45614.4376563,-419531.711704,417901.070831,-45614.4376563,3.19666782103,643771.506075,469937.930667,319.666782103
0.0051948,-1634098.82169,-7129.55168815,-390029.033281,18688.819493,2024127.85497,-11559.2678048,2.51191132712,-450575.172727,-300512.17749,398715.754279,352071.728887,26989.6676231,-51559.5513965,-396768.371062,317150.900143,329127.208365,-396768.371062,2.51191132712,317150.900143,620612.769687,329127.208365,500324.131848,-6712874.09761,-25112349.4014,69380984.1534,-396768.371062,317150.900143,329127.208365,-396768.371062,317150.900143,329127.208365,2.51191132712,620612.769687,500324.131848,251.191132712
0.0052281,1866003.04594,-7348.22052569,528819.85344,18719.4523354,-2394822.89938,-11371.2318097,2.34874611503,-480430.190467,-303413.917114,368168.801534,350239.639486,56949.0111907,-46825.7223718,-438859.880863,422464.936688,-85722.4912107,-438859.880863,2.34874611503,422464.936688,613176.234144,-85722.4912107,497954.587598,6739605.52634,31173774.9314,-80333415.85,-438859.880863,422464.936688,-85722.4912107,-438859.880863,422464.936688,-85722.4912107,2.34874611503,613176.234144,497954.587598,234.874611503
0.0052614,-2188745.02329,-7565.73131357,-607653.337461,18747.1350682,2796398.36075,-11181.4037547,1.5109551397,-454948.02485,-306267.839939,389203.834015,348352.353743,42171.4478023,-42084.5138037,-406213.086776,271845.363978,414856.616569,-406213.086776,1.5109551397,271845.363978,586426.881379,414856.616569,533807.270878,-8472825.86432,-37017977.3361,93471912.1946,-406213.086776,271845.363978,414856.616569,-406213.086776,271845.363978,414856.616569,1.5109551397,586426.881379,533807.270878,151.09551397
0.0052947,2508556.76565,-7782.04977298,791762.204604,18771.8633289,-3300318.97026,-10989.8135559,1.40606232367,-487586.471974,-309073.496199,342980.884465,346410.169086,83295.020181,-37336.6728875,-456045.378114,435527.955746,-144494.319755,-456045.378114,1.40606232367,435527.955746,582977.094722,-144494.319755,521964.091965,8707283.26135,45398432.819,-108324729.175,-456045.378114,435527.955746,-144494.319755,-456045.378114,435527.955746,-144494.319755,1.40606232367,582977.094722,521964.091965,140.606232367
0.005328,-2936511.59277,-7997.141813,-925114.2753,18793.6332202,3861625.86807,-10796.4914072,0.427282718533,-453722.706609,-311830.443733,379287.64055,344413.391597,57615.271908,-32582.9478636,-410312.464248,212825.029005,524960.273757,-410312.464248,0.427282718533,212825.029005,554578.424738,524960.273757,559574.15013,-10715901.4714,-54060678.4018,126082468.84,-410312.464248,212825.029005,524960.273757,-410312.464248,212825.029005,524960.273757,0.427282718533,554578.424738,559574.15013,42.7282718533
0.0053613,3376024.592,-8210.97353601,1173815.81734,18812.4413115,-4549840.40934,-10601.4677754,0.406623090469,-492138.330711,-314538.248058,315053.525789,342362.335958,111951.043154,-27824.0878996,-470032.280064,461721.580123,-230227.334349,-470032.280064,0.406623090469,461721.580123,555635.999572,-230227.334349,537395.430413,11227767.4576,65728647.4831,-146248005.402,-470032.280064,461721.580123,-230227.334349,-470032.280064,461721.580123,-230227.334349,0.406623090469,555635.999572,537395.430413,40.6623090469
0.0053946,-3945944.60076,-8423.51124301,-1385051.57183,18828.2846385,5330996.17259,-10404.7733955,-0.763995867512,-445930.104809,-317196.482435,366981.104999,340257.325408,74225.7572271,-23060.8429726,-407866.659481,134937.324531,666547.960063,-407866.659481,-0.763995867512,134937.324531,522567.970294,666547.960063,582583.544134,-13576402.8908,-78362491.3415,170273769.146,-407866.659481,134937.324531,666547.960063,-407866.659481,134937.324531,666547.960063,-0.763995867512,522567.970294,582583.544134,-76.3995867512
0.0054279,4548423.28324,-8634.7214389,1725601.20709,18841.1607045,-6274024.49032,-10206.4392656,-0.624153464915,-493638.326922,-319804.727937,278597.237137,338098.691688,146840.339692,-18293.9637506,-480251.203834,506985.042776,-353960.018898,-480251.203834,-0.624153464915,506985.042776,525931.010091,-353960.018898,549390.127576,14454486.6805,94677625.6026,-197679956.01,-480251.203834,506985.042776,-353960.018898,-480251.203834,506985.042776,-353960.018898,-0.624153464915,525931.010091,549390.127576,-62.4153464915
0.0054612,-5310278.65171,-8844.57083783,-2047643.00944,18851.0674802,7357921.66115,-10006.4966423,-1.92498567873,-434981.390979,-322362.573515,347950.881556,335886.774989,84162.3172419,-13524.2014743,-396573.432278,29907.4950041,849213.85259,-396573.432278,-1.92498567873,29907.4950041,477774.428695,849213.85259,607555.42935,-17225292.2278,-112899687.17,230221173.985,-396573.432278,29907.4950041,849213.85259,-396573.432278,29907.4950041,849213.85259,-1.92498567873,477774.428695,607555.42935,-192.498567873
0.0054945,5675713.53256,-9053.02636838,2518426.4105,18858.0034043,-8194139.94306,-9804.97703595,-1.66269311503,-488183.077908,-324869.616063,232768.826876,333621.923902,178819.243113,-8752.30783894,-412498.873819,651502.107822,215796.307249,-412498.873819,-1.66269311503,651502.107822,495621.15251,215796.307249,556026.077213,15963887.0808,133145982.039,-248726340.753,-412498.873819,651502.107822,215796.307249,-412498.873819,651502.107822,215796.307249,-1.66269311503,495621.15251,556026.077213,-166.269311503
0.0055278,-6190725.8105,-9260.05517881,-2986144.14248,18861.9673839,9176869.95297,-9601.91220509,-3.15595779101,-409876.056585,-327325.460481,332011.913118,331304.495357,85422.3932553,-3979.03487541,-405588.209226,-124706.465854,946252.212452,-405588.209226,-3.15595779101,-124706.465854,431488.640974,946252.212452,630938.266938,-16411800.4564,-155836452.676,272073657.642,-405588.209226,-124706.465854,946252.212452,-405588.209226,-124706.465854,946252.212452,-3.15595779101,431488.640974,630938.266938,-315.595779101
0.0055611,6620940.26659,-9465.62464222,3616185.05475,18862.9587941,-10237125.3213,-9397.33415192,-2.65101467013,-480471.636528,-329729.719739,180922.912895,328934.854571,213323.759866,794.865167796,-403518.213855,758045.413582,226690.661449,-403518.213855,-2.65101467013,758045.413582,464908.868174,226690.661449,556640.060343,14615371.9232,182971650.973,-294143315.269,-403518.213855,758045.413582,226690.661449,-403518.213855,758045.413582,226690.661449,-2.65101467013,464908.868174,556640.060343,-265.101467013
