time_s,type_1_current_rms_A,type_2_current_rms_A,type_3_current_rms_A,type_4_current_rms_A,type_5_current_rms_A,type_6_current_rms_A,type_7_current_rms_A,type_8_current_rms_A,type_9_current_rms_A,type_10_current_rms_A,type_11_current_rms_A,type_12_current_rms_A
0.00321,0.00941508316836,0.00768738321612,0.00926498737081,0.00845773762999,0.00756483051061,0,0,0,0,0,0,0
0.00322,0.00943545945891,0.00770402038768,0.00928373382064,0.00847485071906,0.00758013692279,0,0,0,0,0,0,0
0.00323,0.00945578604213,0.00772061697338,0.00930241925676,0.0084919081105,0.0075953935175,0,0,0,0,0,0,0
0.00324,0.00947606297548,0.00773717302013,0.00932104371501,0.00850890983701,0.00761060032399,0,0,0,0,0,0,0
0.00325,0.00949629031629,0.00775368857475,0.00933960723144,0.00852585593149,0.00762575737168,0,0,0,0,0,0,0
0.00326,0.00951646812175,0.00777016368392,0.00935810984228,0.00854274642705,0.00764086469017,0,0,0,0,0,0,0
0.00327,0.00953659644893,0.00778659839424,0.00937655158403,0.00855958135697,0.00765592230925,0,0,0,0,0,0,0
0.00328,0.00955667535473,0.00780299275217,0.00939493249334,0.00857636075474,0.00767093025886,0,0,0,0,0,0,0
0.00329,0.00957670489593,0.00781934680408,0.00941325260712,0.00859308465403,0.00768588856912,0,0,0,0,0,0,0
0.0033,0.00959668512917,0.0078356605962,0.00943151196247,0.00860975308871,0.00770079727034,0,0,0,0,0,0,0
0.00331,0.00961661611092,0.00785193417466,0.0094497105967,0.00862636609285,0.00771565639296,0,0,0,0,0,0,0
0.00332,0.00963649789752,0.00786816758544,0.00946784854734,0.0086429237007,0.00773046596765,0,0,0,0,0,0,0
0.00333,0.00965633054516,0.00788436087443,0.00948592585212,0.00865942594671,0.00774522602519,0,0,0,0,0,0,0
0.00334,0.00967611410988,0.00790051408739,0.00950394254899,0.00867587286553,0.00775993659659,0,0,0,0,0,0,0
0.00335,0.00969584864756,0.00791662726993,0.00952189867611,0.00869226449197,0.00777459771298,0,0,0,0,0,0,0
0.00336,0.00971553421393,0.00793270046756,0.00953979427183,0.00870860086107,0.0077892094057,0,0,0,0,0,0,0
0.00337,0.00973517086456,0.00794873372566,0.00955762937474,0.00872488200803,0.00780377170625,0,0,0,0,0,0,0
0.00338,0.00975475865487,0.00796472708948,0.00957540402361,0.00874110796826,0.00781828464628,0,0,0,0,0,0,0
0.00339,0.00977429764011,0.00798068060412,0.00959311825744,0.00875727877736,0.00783274825764,0,0,0,0,0,0,0
0.0034,0.00979378787538,0.00799659431458,0.00961077211543,0.00877339447111,0.00784716257233,0,0,0,0,0,0,0
0.00341,0.0098132294156,0.0080124682657,0.00962836563698,0.00878945508547,0.00786152762252,0,0,0,0,0,0,0
0.00342,0.00983262231555,0.0080283025022,0.00964589886171,0.00880546065662,0.00787584344056,0,0,0,0,0,0,0
0.00343,0.00985196662983,0.00804409706867,0.00966337182944,0.00882141122091,0.00789011005897,0,0,0,0,0,0,0
0.00344,0.00987126241287,0.00805985200955,0.0096807845802,0.00883730681488,0.00790432751043,0,0,0,0,0,0,0
0.00345,0.00989050971892,0.00807556736913,0.00969813715422,0.00885314747525,0.00791849582779,0,0,0,0,0,0,0
0.00346,0.00990970860209,0.0080912431916,0.00971542959195,0.00886893323894,0.00793261504407,0,0,0,0,0,0,0
0.00347,0.0099288591163,0.00810687952097,0.00973266193402,0.00888466414306,0.00794668519246,0,0,0,0,0,0,0
0.00348,0.00994796131529,0.00812247640114,0.0097498342213,0.0089003402249,0.0079607063063,0,0,0,0,0,0,0
0.00349,0.00996701525263,0.00813803387583,0.00976694649483,0.00891596152194,0.00797467841913,0,0,0,0,0,0,0
0.0035,0.00998602098173,0.00815355198865,0.00978399879588,0.00893152807185,0.00798860156464,0,0,0,0,0,0,0
0.00351,0.0100049785558,0.00816903078305,0.00980099116592,0.00894703991247,0.00800247577668,0,0,0,0,0,0,0
0.00352,0.0100238880278,0.00818447030233,0.00981792364661,0.00896249708185,0.00801630108927,0,0,0,0,0,0,0
0.00353,0.0100427494507,0.00819987058964,0.00983479627983,0.00897789961822,0.0080300775366,0,0,0,0,0,0,0
0.00354,0.0100615628772,0.008215231688,0.00985160910765,0.00899324755997,0.00804380515303,0,0,0,0,0,0,0
0.00355,0.0100803283596,0.00823055364026,0.00986836217235,0.00900854094572,0.00805748397308,0,0,0,0,0,0,0
0.00356,0.0100990459504,0.00824583648912,0.00988505551642,0.00902377981423,0.00807111403144,0,0,0,0,0,0,0
0.00357,0.0101177157016,0.00826108027714,0.00990168918254,0.00903896420447,0.00808469536295,0,0,0,0,0,0,0
0.00358,0.0101363376651,0.00827628504672,0.00991826321359,0.00905409415559,0.00809822800264,0,0,0,0,0,0,0
0.00359,0.0101549118928,0.00829145084009,0.00993477765266,0.00906916970693,0.00811171198567,0,0,0,0,0,0,0
0.0036,0.0101734384361,0.00830657769935,0.00995123254304,0.009084190898,0.00812514734741,0,0,0,0,0,0,0
0.00361,0.0101919173464,0.00832166566643,0.00996762792822,0.0090991577685,0.00813853412335,0,0,0,0,0,0,0
0.00362,0.0102103486749,0.0083367147831,0.00998396385188,0.00911407035832,0.00815187234917,0,0,0,0,0,0,0
0.00363,0.0102287324724,0.00835172509098,0.0100002403579,0.00912892870752,0.00816516206071,0,0,0,0,0,0,0
0.00364,0.0102470687899,0.00836669663151,0.0100164574904,0.00914373285635,0.00817840329396,0,0,0,0,0,0,0
0.00365,0.0102653576779,0.008381629446,0.0100326152937,0.00915848284523,0.00819159608508,0,0,0,0,0,0,0
0.00366,0.0102835991867,0.00839652357558,0.0100487138122,0.00917317871479,0.00820474047041,0,0,0,0,0,0,0
0.00367,0.0103017933665,0.0084113790612,0.0100647530907,0.00918782050581,0.00821783648642,0,0,0,0,0,0,0
0.00368,0.0103199402674,0.00842619594369,0.0100807331739,0.00920240825927,0.00823088416977,0,0,0,0,0,0,0
0.00369,0.010338039939,0.00844097426367,0.0100966541071,0.00921694201632,0.00824388355727,0,0,0,0,0,0,0
0.0037,0.0103560924309,0.00845571406162,0.0101125159355,0.0092314218183,0.00825683468588,0,0,0,0,0,0,0
0.00371,0.0103740977926,0.00847041537785,0.0101283187045,0.00924584770673,0.00826973759274,0,0,0,0,0,0,0
0.00372,0.0103920560731,0.0084850782525,0.0101440624598,0.00926021972329,0.00828259231515,0,0,0,0,0,0,0
0.00373,0.0104099673215,0.00849970272554,0.0101597472473,0.00927453790987,0.00829539889055,0,0,0,0,0,0,0
0.00374,0.0104278315864,0.00851428883677,0.0101753731132,0.00928880230852,0.00830815735656,0,0,0,0,0,0,0
0.00375,0.0104456489164,0.00852883662582,0.0101909401035,0.00930301296147,0.00832086775097,0,0,0,0,0,0,0
0.00376,0.0104634193599,0.00854334613215,0.0102064482649,0.00931716991114,0.00833353011169,0,0,0,0,0,0,0
0.00377,0.0104811429649,0.00855781739505,0.0102218976439,0.00933127320011,0.00834614447683,0,0,0,0,0,0,0
0.00378,0.0104988197794,0.00857225045364,0.0102372882874,0.00934532287115,0.00835871088463,0,0,0,0,0,0,0
0.00379,0.010516449851,0.00858664534686,0.0102526202424,0.0093593189672,0.00837122937351,0,0,0,0,0,0,0
0.0038,0.0105340332273,0.00860100211347,0.0102678935563,0.00937326153139,0.00838369998203,0,0,0,0,0,0,0
0.00381,0.0105515699555,0.00861532079207,0.0102831082763,0.00938715060703,0.00839612274893,0,0,0,0,0,0,0
0.00382,0.0105690600826,0.00862960142108,0.0102982644502,0.00940098623757,0.0084084977131,0,0,0,0,0,0,0
0.00383,0.0105865036556,0.00864384403874,0.0103133621258,0.00941476846668,0.00842082491356,0,0,0,0,0,0,0
0.00384,0.0106039007209,0.0086580486831,0.010328401351,0.00942849733818,0.00843310438954,0,0,0,0,0,0,0
0.00385,0.010621251325,0.00867221539206,0.0103433821741,0.00944217289608,0.00844533618037,0,0,0,0,0,0,0
0.00386,0.0106385555142,0.00868634420333,0.0103583046435,0.00945579518455,0.00845752032559,0,0,0,0,0,0,0
0.00387,0.0106558133342,0.00870043515441,0.0103731688077,0.00946936424795,0.00846965686485,0,0,0,0,0,0,0
0.00388,0.010673024831,0.00871448828268,0.0103879747155,0.00948288013081,0.00848174583799,0,0,0,0,0,0,0
0.00389,0.01069019005,0.00872850362528,0.010402722416,0.00949634287783,0.00849378728499,0,0,0,0,0,0,0
0.0039,0.0107073090365,0.00874248121921,0.0104174119582,0.00950975253389,0.00850578124599,0,0,0,0,0,0,0
0.00391,0.0107243818355,0.00875642110127,0.0104320433915,0.00952310914403,0.00851772776128,0,0,0,0,0,0,0
0.00392,0.010741408492,0.00877032330808,0.0104466167655,0.00953641275349,0.00852962687132,0,0,0,0,0,0,0
0.00393,0.0107583890506,0.00878418787607,0.0104611321299,0.00954966340766,0.00854147861671,0,0,0,0,0,0,0
0.00394,0.0107753235556,0.0087980148415,0.0104755895346,0.0095628611521,0.0085532830382,0,0,0,0,0,0,0
0.00395,0.0107922120512,0.00881180424043,0.0104899890297,0.00957600603256,0.00856504017671,0,0,0,0,0,0,0
0.00396,0.0108090545814,0.00882555610876,0.0105043306655,0.00958909809496,0.0085767500733,0,0,0,0,0,0,0
0.00397,0.0108258511899,0.00883927048217,0.0105186144925,0.00960213738538,0.0085884127692,0,0,0,0,0,0,0
0.00398,0.0108426019202,0.00885294739618,0.0105328405613,0.00961512395007,0.00860002830578,0,0,0,0,0,0,0
0.00399,0.0108593068155,0.00886658688612,0.0105470089229,0.00962805783547,0.00861159672456,0,0,0,0,0,0,0
0.004,0.010875965919,0.00888018898713,0.0105611196283,0.00964093908817,0.00862311806724,0,0,0,0,0,0,0
0.00401,0.0108925792733,0.00889375373415,0.0105751727286,0.00965376775495,0.00863459237562,0,0,0,0,0,0,0
0.00402,0.0109091469211,0.00890728116194,0.0105891682754,0.00966654388274,0.00864601969171,0,0,0,0,0,0,0
0.00403,0.0109256689048,0.0089207713051,0.0106031063202,0.00967926751865,0.00865740005764,0,0,0,0,0,0,0
0.00404,0.0109421452663,0.00893422419798,0.0106169869148,0.00969193870995,0.00866873351569,0,0,0,0,0,0,0
0.00405,0.0109585760477,0.00894763987481,0.0106308101112,0.00970455750411,0.0086800201083,0,0,0,0,0,0,0
0.00406,0.0109749612906,0.00896101836958,0.0106445759616,0.00971712394874,0.00869125987807,0,0,0,0,0,0,0
0.00407,0.0109913010363,0.0089743597161,0.0106582845183,0.00972963809161,0.00870245286772,0,0,0,0,0,0,0
0.00408,0.0110075953261,0.00898766394801,0.0106719358338,0.00974209998068,0.00871359912016,0,0,0,0,0,0,0
0.00409,0.0110238442009,0.00900093109874,0.0106855299608,0.00975450966408,0.00872469867843,0,0,0,0,0,0,0
0.0041,0.0110400477015,0.00901416120153,0.0106990669523,0.0097668671901,0.00873575158571,0,0,0,0,0,0,0
0.00411,0.0110562058682,0.00902735428944,0.0107125468614,0.00977917260718,0.00874675788534,0,0,0,0,0,0,0
0.00412,0.0110723187414,0.00904051039532,0.0107259697412,0.00979142596395,0.00875771762082,0,0,0,0,0,0,0
0.00413,0.0110883863611,0.00905362955185,0.0107393356452,0.0098036273092,0.00876863083578,0,0,0,0,0,0,0
0.00414,0.011104408767,0.0090667117915,0.0107526446272,0.00981577669189,0.00877949757401,0,0,0,0,0,0,0
0.00415,0.0111203859987,0.00907975714656,0.0107658967407,0.00982787416113,0.00879031787944,0,0,0,0,0,0,0
0.00416,0.0111363180955,0.00909276564911,0.01077909204,0.00983991976621,0.00880109179616,0,0,0,0,0,0,0
0.00417,0.0111522050964,0.00910573733104,0.0107922305791,0.00985191355659,0.0088118193684,0,0,0,0,0,0,0
0.00418,0.0111680470403,0.00911867222407,0.0108053124123,0.00986385558189,0.00882250064054,0,0,0,0,0,0,0
0.00419,0.0111838439658,0.0091315703597,0.0108183375943,0.00987574589187,0.00883313565709,0,0,0,0,0,0,0
0.0042,0.0111995959112,0.00914443176925,0.0108313061798,0.00988758453649,0.00884372446275,0,0,0,0,0,0,0
0.00421,0.0112153029146,0.00915725648384,0.0108442182235,0.00989937156586,0.00885426710232,0,0,0,0,0,0,0
0.00422,0.0112309650139,0.00917004453439,0.0108570737806,0.00991110703025,0.00886476362077,0,0,0,0,0,0,0
0.00423,0.0112465822468,0.00918279595164,0.0108698729064,0.0099227909801,0.00887521406321,0,0,0,0,0,0,0
0.00424,0.0112621546506,0.00919551076612,0.0108826156563,0.009934423466,0.0088856184749,0,0,0,0,0,0,0
0.00425,0.0112776822626,0.00920818900818,0.0108953020858,0.00994600453872,0.00889597690124,0,0,0,0,0,0,0
0.00426,0.0112931651195,0.00922083070796,0.0109079322508,0.00995753424918,0.00890628938778,0,0,0,0,0,0,0
0.00427,0.0113086032582,0.00923343589542,0.0109205062072,0.00996901264847,0.00891655598021,0,0,0,0,0,0,0
0.00428,0.0113239967151,0.00924600460031,0.0109330240112,0.00998043978783,0.00892677672437,0,0,0,0,0,0,0
0.00429,0.0113393455263,0.0092585368522,0.0109454857191,0.00999181571868,0.00893695166625,0,0,0,0,0,0,0
0.0043,0.0113546497279,0.00927103268044,0.0109578913874,0.0100031404926,0.00894708085195,0,0,0,0,0,0,0
0.00431,0.0113699093555,0.00928349211422,0.0109702410726,0.0100144141613,0.00895716432777,0,0,0,0,0,0,0
0.00432,0.0113851244447,0.0092959151825,0.0109825348318,0.0100256367766,0.0089672021401,0,0,0,0,0,0,0
0.00433,0.0114002950306,0.00930830191408,0.0109947727219,0.0100368083907,0.0089771943355,0,0,0,0,0,0,0
0.00434,0.0114154211484,0.00932065233752,0.0110069548001,0.0100479290557,0.00898714096067,0,0,0,0,0,0,0
0.00435,0.0114305028327,0.00933296648122,0.0110190811237,0.010058998824,0.00899704206246,0,0,0,0,0,0,0
0.00436,0.0114455401182,0.00934524437337,0.0110311517503,0.0100700177482,0.00900689768784,0,0,0,0,0,0,0
0.00437,0.011460533039,0.00935748604198,0.0110431667377,0.0100809858809,0.00901670788393,0,0,0,0,0,0,0
0.00438,0.0114754816293,0.00936969151483,0.0110551261437,0.0100919032749,0.00902647269802,0,0,0,0,0,0,0
0.00439,0.0114903859229,0.00938186081955,0.0110670300263,0.0101027699833,0.0090361921775,0,0,0,0,0,0,0
0.0044,0.0115052459532,0.00939399398353,0.0110788784438,0.0101135860593,0.00904586636992,0,0,0,0,0,0,0
0.00441,0.0115200617537,0.009406091034,0.0110906714547,0.010124351556,0.00905549532297,0,0,0,0,0,0,0
0.00442,0.0115348333575,0.00941815199798,0.0111024091175,0.0101350665272,0.00906507908448,0,0,0,0,0,0,0
0.00443,0.0115495607974,0.00943017690229,0.0111140914909,0.0101457310262,0.00907461770243,0,0,0,0,0,0,0
0.00444,0.011564244106,0.00944216577355,0.0111257186339,0.010156345107,0.00908411122491,0,0,0,0,0,0,0
0.00445,0.0115788833157,0.00945411863822,0.0111372906055,0.0101669088235,0.00909355970019,0,0,0,0,0,0,0
0.00446,0.0115934784586,0.00946603552252,0.0111488074651,0.0101774222298,0.00910296317665,0,0,0,0,0,0,0
0.00447,0.0116080295667,0.00947791645251,0.011160269272,0.0101878853802,0.00911232170281,0,0,0,0,0,0,0
0.00448,0.0116225366716,0.00948976145404,0.0111716760859,0.010198298329,0.00912163532735,0,0,0,0,0,0,0
0.00449,0.0116369998046,0.00950157055275,0.0111830279665,0.0102086611308,0.00913090409907,0,0,0,0,0,0,0
0.0045,0.0116514189971,0.00951334377412,0.0111943249738,0.0102189738403,0.00914012806691,0,0,0,0,0,0,0
0.00451,0.01166579428,0.00952508114342,0.0112055671679,0.0102292365125,0.00914930727995,0,0,0,0,0,0,0
0.00452,0.0116801256839,0.00953678268572,0.0112167546091,0.0102394492023,0.00915844178741,0,0,0,0,0,0,0
0.00453,0.0116944132394,0.0095484484259,0.0112278873578,0.0102496119649,0.00916753163865,0,0,0,0,0,0,0
0.00454,0.0117086569766,0.00956007838865,0.0112389654746,0.0102597248557,0.00917657688315,0,0,0,0,0,0,0
0.00455,0.0117228569256,0.00957167259847,0.0112499890203,0.0102697879302,0.00918557757055,0,0,0,0,0,0,0
0.00456,0.0117370131162,0.00958323107967,0.0112609580559,0.0102798012439,0.00919453375061,0,0,0,0,0,0,0
0.00457,0.0117511255778,0.00959475385634,0.0112718726425,0.0102897648527,0.00920344547323,0,0,0,0,0,0,0
0.00458,0.0117651943398,0.00960624095242,0.0112827328413,0.0102996788125,0.00921231278845,0,0,0,0,0,0,0
0.00459,0.0117792194313,0.00961769239163,0.0112935387139,0.0103095431794,0.00922113574644,0,0,0,0,0,0,0
0.0046,0.011793200881,0.0096291081975,0.0113042903217,0.0103193580097,0.00922991439751,0,0,0,0,0,0,0
0.00461,0.0118071387175,0.00964048839338,0.0113149877267,0.0103291233597,0.0092386487921,0,0,0,0,0,0,0
0.00462,0.0118210329692,0.00965183300243,0.0113256309907,0.010338839286,0.00924733898079,0,0,0,0,0,0,0
0.00463,0.0118348836643,0.0096631420476,0.0113362201759,0.0103485058453,0.00925598501429,0,0,0,0,0,0,0
0.00464,0.0118486908306,0.00967441555167,0.0113467553445,0.0103581230945,0.00926458694344,0,0,0,0,0,0,0
0.00465,0.0118624544958,0.00968565353722,0.011357236559,0.0103676910905,0.00927314481923,0,0,0,0,0,0,0
0.00466,0.0118761746873,0.00969685602665,0.011367663882,0.0103772098905,0.00928165869275,0,0,0,0,0,0,0
0.00467,0.0118898514322,0.00970802304216,0.0113780373761,0.0103866795517,0.00929012861527,0,0,0,0,0,0,0
0.00468,0.0119034847577,0.00971915460578,0.0113883571044,0.0103961001317,0.00929855463816,0,0,0,0,0,0,0
0.00469,0.0119170746903,0.00973025073932,0.01139862313,0.010405471688,0.00930693681292,0,0,0,0,0,0,0
0.0047,0.0119306212567,0.00974131146443,0.011408835516,0.0104147942783,0.0093152751912,0,0,0,0,0,0,0
0.00471,0.011944124483,0.00975233680256,0.011418994326,0.0104240679606,0.00932356982478,0,0,0,0,0,0,0
0.00472,0.0119575843954,0.00976332677499,0.0114290996234,0.0104332927928,0.00933182076555,0,0,0,0,0,0,0
0.00473,0.0119710010196,0.00977428140279,0.011439151472,0.0104424688332,0.00934002806557,0,0,0,0,0,0,0
0.00474,0.0119843743813,0.00978520070686,0.0114491499357,0.01045159614,0.00934819177699,0,0,0,0,0,0,0
0.00475,0.0119977045057,0.00979608470791,0.0114590950785,0.0104606747718,0.00935631195211,0,0,0,0,0,0,0
0.00476,0.0120109914181,0.00980693342646,0.0114689869647,0.0104697047872,0.00936438864338,0,0,0,0,0,0,0
0.00477,0.0120242351434,0.00981774688285,0.0114788256586,0.0104786862448,0.00937242190333,0,0,0,0,0,0,0
0.00478,0.0120374357062,0.00982852509725,0.0114886112248,0.0104876192037,0.00938041178467,0,0,0,0,0,0,0
0.00479,0.012050593131,0.00983926808963,0.011498343728,0.0104965037229,0.00938835834021,0,0,0,0,0,0,0
0.0048,0.0120637074421,0.00984997587978,0.0115080232329,0.0105053398616,0.00939626162291,0,0,0,0,0,0,0
0.00481,0.0120767786634,0.00986064848731,0.0115176498047,0.0105141276791,0.00940412168583,0,0,0,0,0,0,0
0.00482,0.0120898068188,0.00987128593165,0.0115272235084,0.0105228672349,0.00941193858218,0,0,0,0,0,0,0
0.00483,0.0121027919319,0.00988188823204,0.0115367444094,0.0105315585887,0.00941971236531,0,0,0,0,0,0,0
0.00484,0.0121157340259,0.00989245540756,0.0115462125732,0.0105402018001,0.00942744308866,0,0,0,0,0,0,0
0.00485,0.012128633124,0.0099029874771,0.0115556280654,0.0105487969292,0.00943513080584,0,0,0,0,0,0,0
0.00486,0.0121414892492,0.00991348445935,0.0115649909517,0.010557344036,0.00944277557055,0,0,0,0,0,0,0
0.00487,0.0121543024241,0.00992394637286,0.0115743012983,0.0105658431807,0.00945037743665,0,0,0,0,0,0,0
0.00488,0.0121670726713,0.00993437323598,0.011583559171,0.0105742944236,0.00945793645811,0,0,0,0,0,0,0
0.00489,0.0121798000129,0.00994476506688,0.0115927646363,0.0105826978252,0.00946545268901,0,0,0,0,0,0,0
0.0049,0.012192484471,0.00995512188356,0.0116019177604,0.0105910534462,0.0094729261836,0,0,0,0,0,0,0
0.00491,0.0122051260674,0.00996544370385,0.0116110186101,0.0105993613472,0.00948035699621,0,0,0,0,0,0,0
0.00492,0.0122177248239,0.0099757305454,0.0116200672519,0.0106076215893,0.00948774518132,0,0,0,0,0,0,0
0.00493,0.0122302807617,0.00998598242568,0.0116290637528,0.0106158342335,0.00949509079355,0,0,0,0,0,0,0
0.00494,0.012242793902,0.009996199362,0.0116380081798,0.0106239993408,0.0095023938876,0,0,0,0,0,0,0
0.00495,0.0122552642659,0.0100063813715,0.0116469006,0.0106321169728,0.00950965451835,0,0,0,0,0,0,0
0.00496,0.0122676918741,0.0100165284711,0.0116557410809,0.0106401871908,0.00951687274075,0,0,0,0,0,0,0
0.00497,0.0122800767471,0.0100266406776,0.0116645296899,0.0106482100564,0.00952404860991,0,0,0,0,0,0,0
0.00498,0.0122924189054,0.0100367180076,0.0116732664946,0.0106561856314,0.00953118218106,0,0,0,0,0,0,0
0.00499,0.012304718369,0.0100467604776,0.0116819515627,0.0106641139777,0.00953827350955,0,0,0,0,0,0,0
0.005,0.0123169751579,0.0100567681038,0.0116905849624,0.0106719951572,0.00954532265084,0,0,0,0,0,0,0
0.00501,0.0123291892918,0.0100667409024,0.0116991667616,0.0106798292322,0.00955232966053,0,0,0,0,0,0,0
0.00502,0.0123413607902,0.0100766788892,0.0117076970285,0.0106876162649,0.00955929459433,0,0,0,0,0,0,0
0.00503,0.0123534896725,0.0100865820801,0.0117161758317,0.0106953563178,0.0095662175081,0,0,0,0,0,0,0
0.00504,0.0123655759578,0.0100964504907,0.0117246032395,0.0107030494535,0.00957309845778,0,0,0,0,0,0,0
0.00505,0.0123776196649,0.0101062841364,0.0117329793207,0.0107106957345,0.00957993749947,0,0,0,0,0,0,0
0.00506,0.0123896208126,0.0101160830325,0.0117413041442,0.0107182952238,0.00958673468937,0,0,0,0,0,0,0
0.00507,0.0124015794195,0.0101258471941,0.0117495777789,0.0107258479844,0.0095934900838,0,0,0,0,0,0,0
0.00508,0.0124134955037,0.0101355766361,0.0117578002939,0.0107333540794,0.00960020373922,0,0,0,0,0,0,0
0.00509,0.0124253690835,0.0101452713734,0.0117659717586,0.0107408135719,0.00960687571219,0,0,0,0,0,0,0
0.0051,0.0124372001767,0.0101549314206,0.0117740922423,0.0107482265255,0.0096135060594,0,0,0,0,0,0,0
0.00511,0.0124489888011,0.0101645567921,0.0117821618147,0.0107555930035,0.00962009483766,0,0,0,0,0,0,0
0.00512,0.0124607349742,0.0101741475023,0.0117901805455,0.0107629130697,0.0096266421039,0,0,0,0,0,0,0
0.00513,0.0124724387134,0.0101837035653,0.0117981485045,0.0107701867878,0.00963314791517,0,0,0,0,0,0,0
0.00514,0.0124841000357,0.0101932249951,0.0118060657617,0.0107774142218,0.00963961232863,0,0,0,0,0,0,0
0.00515,0.0124957189582,0.0102027118056,0.0118139323873,0.0107845954357,0.00964603540158,0,0,0,0,0,0,0
0.00516,0.0125072954975,0.0102121640104,0.0118217484517,0.0107917304936,0.00965241719142,0,0,0,0,0,0,0
0.00517,0.0125188296703,0.010221581623,0.0118295140253,0.0107988194599,0.00965875775567,0,0,0,0,0,0,0
0.00518,0.0125303214929,0.0102309646569,0.0118372291786,0.0108058623991,0.00966505715197,0,0,0,0,0,0,0
0.00519,0.0125417709816,0.0102403131253,0.0118448939824,0.0108128593757,0.00967131543809,0,0,0,0,0,0,0
0.0052,0.0125531781523,0.0102496270412,0.0118525085076,0.0108198104544,0.0096775326719,0,0,0,0,0,0,0
0.00521,0.0125645430209,0.0102589064175,0.0118600728253,0.0108267157001,0.00968370891139,0,0,0,0,0,0,0
0.00522,0.0125758656031,0.0102681512671,0.0118675870065,0.0108335751777,0.00968984421468,0,0,0,0,0,0,0
0.00523,0.0125871459142,0.0102773616026,0.0118750511227,0.0108403889524,0.00969593864,0,0,0,0,0,0,0
0.00524,0.0125983839695,0.0102865374363,0.0118824652452,0.0108471570893,0.00970199224569,0,0,0,0,0,0,0
0.00525,0.0126095797843,0.0102956787808,0.0118898294457,0.0108538796538,0.00970800509021,0,0,0,0,0,0,0
0.00526,0.0126207333733,0.0103047856481,0.0118971437959,0.0108605567115,0.00971397723214,0,0,0,0,0,0,0
0.00527,0.0126318447513,0.0103138580503,0.0119044083677,0.0108671883279,0.00971990873016,0,0,0,0,0,0,0
0.00528,0.012642913933,0.0103228959992,0.0119116232331,0.0108737745688,0.0097257996431,0,0,0,0,0,0,0
0.00529,0.0126539409326,0.0103318995068,0.0119187884642,0.0108803155,0.00973165002985,0,0,0,0,0,0,0
0.0053,0.0126649257645,0.0103408685844,0.0119259041335,0.0108868111876,0.00973745994948,0,0,0,0,0,0,0
0.00531,0.0126758684426,0.0103498032437,0.0119329703133,0.0108932616977,0.00974322946111,0,0,0,0,0,0,0
0.00532,0.0126867689809,0.0103587034959,0.0119399870762,0.0108996670966,0.00974895862403,0,0,0,0,0,0,0
0.00533,0.0126976273931,0.0103675693523,0.0119469544949,0.0109060274506,0.00975464749761,0,0,0,0,0,0,0
0.00534,0.0127084436926,0.010376400824,0.0119538726424,0.0109123428263,0.00976029614133,0,0,0,0,0,0,0
0.00535,0.012719217893,0.0103851979217,0.0119607415915,0.0109186132902,0.00976590461481,0,0,0,0,0,0,0
0.00536,0.0127299500073,0.0103939606564,0.0119675614155,0.0109248389093,0.00977147297776,0,0,0,0,0,0,0
0.00537,0.0127406400487,0.0104026890386,0.0119743321875,0.0109310197503,0.00977700129001,0,0,0,0,0,0,0
0.00538,0.01275128803,0.0104113830789,0.0119810539811,0.0109371558803,0.00978248961151,0,0,0,0,0,0,0
0.00539,0.012761893964,0.0104200427878,0.0119877268698,0.0109432473664,0.00978793800231,0,0,0,0,0,0,0
0.0054,0.0127724578632,0.0104286681753,0.0119943509273,0.0109492942758,0.00979334652258,0,0,0,0,0,0,0
0.00541,0.01278297974,0.0104372592518,0.0120009262273,0.0109552966761,0.00979871523259,0,0,0,0,0,0,0
0.00542,0.0127934596067,0.0104458160271,0.0120074528439,0.0109612546347,0.00980404419273,0,0,0,0,0,0,0
0.00543,0.0128038974753,0.0104543385111,0.0120139308512,0.0109671682192,0.00980933346351,0,0,0,0,0,0,0
0.00544,0.0128142933578,0.0104628267137,0.0120203603233,0.0109730374974,0.00981458310552,0,0,0,0,0,0,0
0.00545,0.0128246472661,0.0104712806443,0.0120267413347,0.0109788625372,0.0098197931795,0,0,0,0,0,0,0
0.00546,0.0128349592116,0.0104797003126,0.0120330739599,0.0109846434066,0.00982496374628,0,0,0,0,0,0,0
0.00547,0.012845229206,0.0104880857279,0.0120393582734,0.0109903801737,0.00983009486679,0,0,0,0,0,0,0
0.00548,0.0128554572605,0.0104964368995,0.0120455943501,0.0109960729068,0.00983518660208,0,0,0,0,0,0,0
0.00549,0.0128656433863,0.0105047538364,0.0120517822648,0.0110017216743,0.00984023901331,0,0,0,0,0,0,0
0.0055,0.0128757875946,0.0105130365477,0.0120579220927,0.0110073265446,0.00984525216174,0,0,0,0,0,0,0
0.00551,0.0128858898961,0.0105212850424,0.0120640139088,0.0110128875865,0.00985022610877,0,0,0,0,0,0,0
0.00552,0.0128959503017,0.0105294993291,0.0120700577884,0.0110184048685,0.00985516091586,0,0,0,0,0,0,0
0.00553,0.0129059688219,0.0105376794166,0.0120760538071,0.0110238784597,0.00986005664461,0,0,0,0,0,0,0
0.00554,0.0129159454672,0.0105458253134,0.0120820020404,0.0110293084289,0.00986491335671,0,0,0,0,0,0,0
0.00555,0.012925880248,0.010553937028,0.0120879025639,0.0110346948453,0.00986973111399,0,0,0,0,0,0,0
0.00556,0.0129357731745,0.0105620145687,0.0120937554535,0.011040037778,0.00987450997834,0,0,0,0,0,0,0
