time_s,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSFD_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,branch_current_branch_fixed_4,branch_current_branch_fixed_6,branch_current_branch_fixed_7,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,power_zero_axis_current_A,orthogonal_dummy_current_A,armature_current_A,separate_field_current_A
0.004,0.0411011388228,10,1,7.32316083612e-10,3.66158041806e-10,1.00073131535e-12,10,0.0411011388228,1,7.32316083612e-10,8.05096837744e-10,1.82587507702e-05,-0.000731315352297,-0.000749574908164,0,0,0,0,-0.0995887037333,-0.1595993669
0.00402,0.0410971998923,10,1,7.36042180535e-10,3.68021090268e-10,1.00073504145e-12,10,0.0410971998923,1,7.36042180535e-10,8.09193250369e-10,1.82569990781e-05,-0.000735041445494,-0.000753299253765,0,0,0,0,-0.0995887591103,-0.160392264769
0.00404,0.0410934820259,10,1,7.39767920656e-10,3.69883960328e-10,1.00073876718e-12,10,0.0410934820259,1,7.39767920656e-10,8.1328927073e-10,1.82552541053e-05,-0.000738767181889,-0.000757023249283,0,0,0,0,-0.0995888113794,-0.161185092248
0.00406,0.0410899728023,10,1,7.43493305312e-10,3.71746652656e-10,1.00074249256e-12,10,0.0410899728023,1,7.43493305312e-10,8.17384900299e-10,1.82535155264e-05,-0.00074249256282,-0.000760746895731,0,0,0,0,-0.0995888607151,-0.161977849341
0.00408,0.0410866605273,10,1,7.47218335777e-10,3.73609167889e-10,1.00074621759e-12,10,0.0410866605273,1,7.47218335777e-10,8.21480140476e-10,1.82517830317e-05,-0.00074621758956,-0.000764470194072,0,0,0,0,-0.0995889072821,-0.162770536055
0.0041,0.041083534133,10,1,7.50943013263e-10,3.75471506631e-10,1.00074994226e-12,10,0.041083534133,1,7.50943013263e-10,8.25574992593e-10,1.82500563264e-05,-0.000749942263321,-0.000768193145222,0,0,0,0,-0.0995889512356,-0.163563152396
0.00412,0.0410805832023,10,1,7.54667338922e-10,3.77333669461e-10,1.00075366659e-12,10,0.0410805832023,1,7.54667338922e-10,8.29669457918e-10,1.82483351304e-05,-0.000753666585255,-0.000771915750055,0,0,0,0,-0.0995889927225,-0.164355698371
0.00414,0.0410777978735,10,1,7.58391313851e-10,3.79195656926e-10,1.00075739056e-12,10,0.0410777978735,1,7.58391313851e-10,8.33763537655e-10,1.82466191769e-05,-0.000757390556461,-0.000775638009401,0,0,0,0,-0.099589031881,-0.165148173986
0.00416,0.0410751688675,10,1,7.62114939095e-10,3.81057469547e-10,1.00076111418e-12,10,0.0410751688675,1,7.62114939095e-10,8.37857232954e-10,1.82449082125e-05,-0.000761114177981,-0.00077935992405,0,0,0,0,-0.099589068842,-0.165940579248
0.00418,0.0410726873962,10,1,7.65838215647e-10,3.82919107823e-10,1.00076483745e-12,10,0.0410726873962,1,7.65838215647e-10,8.41950544906e-10,1.82432019959e-05,-0.000764837450809,-0.000783081494756,0,0,0,0,-0.0995891037287,-0.166732914161
0.0042,0.0410703451953,10,1,7.69561144452e-10,3.84780572226e-10,1.00076856038e-12,10,0.0410703451953,1,7.69561144452e-10,8.46043474552e-10,1.82415002978e-05,-0.000768560375892,-0.000786802722233,0,0,0,0,-0.0995891366575,-0.167525178733
0.00422,0.0410681344333,10,1,7.73283726411e-10,3.86641863206e-10,1.00077228295e-12,10,0.0410681344333,1,7.73283726411e-10,8.5013602288e-10,1.82398029e-05,-0.000772282954128,-0.000790523607164,0,0,0,0,-0.0995891677383,-0.16831737297
0.00424,0.0410660477492,10,1,7.7700596238e-10,3.8850298119e-10,1.00077600519e-12,10,0.0410660477492,1,7.7700596238e-10,8.54228190831e-10,1.8238109595e-05,-0.000776005186375,-0.000794244150198,0,0,0,0,-0.0995891970748,-0.169109496878
0.00426,0.041064078164,10,1,7.80727853174e-10,3.90363926587e-10,1.00077972707e-12,10,0.041064078164,1,7.80727853174e-10,8.58319979303e-10,1.82364201857e-05,-0.000779727073447,-0.000797964351953,0,0,0,0,-0.0995892247649,-0.169901550464
0.00428,0.0410622191218,10,1,7.84449399569e-10,3.92224699784e-10,1.00078344862e-12,10,0.0410622191218,1,7.84449399569e-10,8.62411389148e-10,1.82347344845e-05,-0.00078344861612,-0.000801684213016,0,0,0,0,-0.099589250901,-0.170693533733
0.0043,0.0410604644028,10,1,7.88170602303e-10,3.94085301152e-10,1.00078716982e-12,10,0.0410604644028,1,7.88170602303e-10,8.66502421178e-10,1.82330523131e-05,-0.000787169815134,-0.000805403733949,0,0,0,0,-0.0995892755704,-0.171485446692
0.00432,0.0410588081685,10,1,7.9189146208e-10,3.9594573104e-10,1.00079089067e-12,10,0.0410588081685,1,7.9189146208e-10,8.70593076166e-10,1.82313735019e-05,-0.00079089067119,-0.000809122915285,0,0,0,0,-0.0995892988552,-0.172277289347
0.00434,0.0410572448757,10,1,7.95611979569e-10,3.97805989785e-10,1.00079461118e-12,10,0.0410572448757,1,7.95611979569e-10,8.74683354848e-10,1.82296978897e-05,-0.000794611184958,-0.000812841757531,0,0,0,0,-0.0995893208333,-0.173069061704
0.00436,0.0410557693242,10,1,7.99332155407e-10,3.99666077704e-10,1.00079833136e-12,10,0.0410557693242,1,7.99332155407e-10,8.78773257924e-10,1.82280253234e-05,-0.000798331357076,-0.000816560261173,0,0,0,0,-0.099589341578,-0.17386076377
0.00438,0.0410543765745,10,1,8.03051990201e-10,4.01525995101e-10,1.00080205119e-12,10,0.0410543765745,1,8.03051990201e-10,8.82862786061e-10,1.82263556573e-05,-0.00080205118815,-0.00082027842667,0,0,0,0,-0.0995893611585,-0.174652395551
0.0044,0.0410530619948,10,1,8.06771484529e-10,4.03385742265e-10,1.00080577068e-12,10,0.0410530619948,1,8.06771484529e-10,8.86951939896e-10,1.8224688753e-05,-0.000805770678758,-0.000823996254463,0,0,0,0,-0.09958937964,-0.175443957052
0.00442,0.0410518211831,10,1,8.1049063894e-10,4.0524531947e-10,1.00080948983e-12,10,0.0410518211831,1,8.1049063894e-10,8.91040720031e-10,1.82230244788e-05,-0.000809489829451,-0.00082771374497,0,0,0,0,-0.0995893970844,-0.176235448281
0.00444,0.0410506500144,10,1,8.1420945396e-10,4.0710472698e-10,1.00081320864e-12,10,0.0410506500144,1,8.1420945396e-10,8.95129127045e-10,1.82213627098e-05,-0.000813208640751,-0.00083143089859,0,0,0,0,-0.0995894135498,-0.177026869244
0.00446,0.0410495445655,10,1,8.17927930086e-10,4.08963965043e-10,1.00081692711e-12,10,0.0410495445655,1,8.17927930086e-10,8.99217161484e-10,1.8219703327e-05,-0.000816927113159,-0.000835147715703,0,0,0,0,-0.0995894290911,-0.177818219946
0.00448,0.0410485011629,10,1,8.21646067795e-10,4.10823033897e-10,1.00082064525e-12,10,0.0410485011629,1,8.21646067795e-10,9.03304823873e-10,1.82180462175e-05,-0.000820645247149,-0.000838864196672,0,0,0,0,-0.0995894437603,-0.178609500394
0.0045,0.0410475163095,10,1,8.25363867539e-10,4.12681933769e-10,1.00082436304e-12,10,0.0410475163095,1,8.25363867539e-10,9.07392114708e-10,1.82163912739e-05,-0.000824363043175,-0.000842580341841,0,0,0,0,-0.0995894576061,-0.179400710595
0.00452,0.0410465867348,10,1,8.2908132975e-10,4.14540664875e-10,1.0008280805e-12,10,0.0410465867348,1,8.2908132975e-10,9.11479034465e-10,1.82147383942e-05,-0.000828080501669,-0.000846296151542,0,0,0,0,-0.099589470675,-0.180191850554
0.00454,0.0410457093208,10,1,8.32798454839e-10,4.16399227419e-10,1.00083179762e-12,10,0.0410457093208,1,8.32798454839e-10,9.15565583596e-10,1.82130874816e-05,-0.000831797623041,-0.000850011626088,0,0,0,0,-0.0995894830104,-0.180982920277
0.00456,0.0410448811561,10,1,8.36515243199e-10,4.18257621599e-10,1.00083551441e-12,10,0.0410448811561,1,8.36515243199e-10,9.19651762532e-10,1.82114384438e-05,-0.000835514407684,-0.00085372676578,0,0,0,0,-0.0995894946535,-0.181773919772
0.00458,0.041044099461,10,1,8.40231695202e-10,4.20115847601e-10,1.00083923086e-12,10,0.041044099461,1,8.40231695202e-10,9.23737571683e-10,1.82097911935e-05,-0.000839230855972,-0.000857441570903,0,0,0,0,-0.0995895056432,-0.182564849044
0.0046,0.041043361643,10,1,8.43947811207e-10,4.21973905603e-10,1.00084294697e-12,10,0.041043361643,1,8.43947811207e-10,9.27823011441e-10,1.82081456473e-05,-0.00084294696826,-0.00086115604173,0,0,0,0,-0.0995895160162,-0.183355708099
0.00462,0.0410426652248,10,1,8.47663591551e-10,4.23831795775e-10,1.00084666274e-12,10,0.0410426652248,1,8.47663591551e-10,9.3190808218e-10,1.82065017265e-05,-0.000846662744888,-0.000864870178523,0,0,0,0,-0.099589525807,-0.184146496944
0.00464,0.0410420078971,10,1,8.51379036559e-10,4.2568951828e-10,1.00085037819e-12,10,0.0410420078971,1,8.51379036559e-10,9.35992784256e-10,1.82048593558e-05,-0.000850378186181,-0.00086858398153,0,0,0,0,-0.0995895350483,-0.184937215584
0.00466,0.0410413874529,10,1,8.55094146541e-10,4.2754707327e-10,1.00085409329e-12,10,0.0410413874529,1,8.55094146541e-10,9.40077118009e-10,1.82032184641e-05,-0.000854093292448,-0.000872297450989,0,0,0,0,-0.0995895437711,-0.185727864027
0.00468,0.0410408018348,10,1,8.58808921791e-10,4.29404460895e-10,1.00085780806e-12,10,0.0410408018348,1,8.58808921791e-10,9.44161083763e-10,1.82015789835e-05,-0.000857808063983,-0.000876010587127,0,0,0,0,-0.0995895520042,-0.186518442278
0.0047,0.041040249076,10,1,8.6252336259e-10,4.31261681295e-10,1.0008615225e-12,10,0.041040249076,1,8.6252336259e-10,9.48244681827e-10,1.81999408499e-05,-0.000861522501067,-0.000879723390162,0,0,0,0,-0.0995895597754,-0.187308950344
0.00472,0.0410397273447,10,1,8.66237469208e-10,4.33118734604e-10,1.0008652366e-12,10,0.0410397273447,1,8.66237469208e-10,9.52327912497e-10,1.8198304002e-05,-0.000865236603971,-0.000883435860301,0,0,0,0,-0.0995895671104,-0.188099388231
0.00474,0.0410392348874,10,1,8.699512419e-10,4.3497562095e-10,1.00086895037e-12,10,0.0410392348874,1,8.699512419e-10,9.56410776055e-10,1.81966683819e-05,-0.000868950372949,-0.000887147997742,0,0,0,0,-0.0995895740337,-0.188889755944
0.00476,0.0410387700733,10,1,8.73664680912e-10,4.36832340456e-10,1.00087266381e-12,10,0.0410387700733,1,8.73664680912e-10,9.6049327277e-10,1.81950339344e-05,-0.000872663808248,-0.000890859802676,0,0,0,0,-0.0995895805685,-0.189680053491
0.00478,0.0410383313391,10,1,8.77377786477e-10,4.38688893239e-10,1.00087637691e-12,10,0.0410383313391,1,8.77377786477e-10,9.64575402899e-10,1.81934006072e-05,-0.0008763769101,-0.000894571275283,0,0,0,0,-0.0995895867366,-0.190470280877
0.0048,0.041037917233,10,1,8.8109055882e-10,4.4054527941e-10,1.00088008968e-12,10,0.041037917233,1,8.8109055882e-10,9.68657166688e-10,1.81917683505e-05,-0.00088008967873,-0.000898282415738,0,0,0,0,-0.0995895925585,-0.191260438109
0.00482,0.041037526361,10,1,8.84802998153e-10,4.42401499077e-10,1.00088380211e-12,10,0.041037526361,1,8.84802998153e-10,9.72738564372e-10,1.81901371172e-05,-0.000883802114351,-0.000901993224207,0,0,0,0,-0.0995895980537,-0.192050525193
0.00484,0.041037157431,10,1,8.88515104682e-10,4.44257552341e-10,1.00088751422e-12,10,0.041037157431,1,8.88515104682e-10,9.76819596176e-10,1.81885068623e-05,-0.000887514217167,-0.000905703700849,0,0,0,0,-0.0995896032405,-0.192840542135
0.00486,0.0410368092,10,1,8.92226878601e-10,4.461134393e-10,1.00089122599e-12,10,0.0410368092,1,8.92226878601e-10,9.80900262314e-10,1.81868775434e-05,-0.000891225987375,-0.000909413845818,0,0,0,0,-0.0995896081362,-0.193630488942
0.00488,0.0410364805177,10,1,8.95938320097e-10,4.47969160048e-10,1.00089493743e-12,10,0.0410364805177,1,8.95938320097e-10,9.84980562991e-10,1.818524912e-05,-0.000894937425159,-0.00091312365926,0,0,0,0,-0.0995896127571,-0.194420365619
0.0049,0.0410361702756,10,1,8.99649429349e-10,4.49824714675e-10,1.00089864853e-12,10,0.0410361702756,1,8.99649429349e-10,9.89060498405e-10,1.81836215536e-05,-0.000898648530701,-0.000916833141315,0,0,0,0,-0.0995896171188,-0.195210172173
0.00492,0.0410358774506,10,1,9.03360206529e-10,4.51680103265e-10,1.0009023593e-12,10,0.0410358774506,1,9.03360206529e-10,9.93140068743e-10,1.81819948079e-05,-0.00090235930417,-0.000920542292118,0,0,0,0,-0.0995896212356,-0.19599990861
0.00494,0.0410356010531,10,1,9.070706518e-10,4.535353259e-10,1.00090606975e-12,10,0.0410356010531,1,9.070706518e-10,9.97219274187e-10,1.81803688483e-05,-0.00090606974573,-0.000924251111798,0,0,0,0,-0.0995896251214,-0.196789574936
0.00496,0.0410353401735,10,1,9.1078076532e-10,4.5539038266e-10,1.00090977986e-12,10,0.0410353401735,1,9.1078076532e-10,1.00129811491e-09,1.81787436418e-05,-0.00090977985554,-0.00092795960048,0,0,0,0,-0.0995896287891,-0.197579171158
0.00498,0.0410350939285,10,1,9.14490547238e-10,4.57245273619e-10,1.00091348963e-12,10,0.0410350939285,1,9.14490547238e-10,1.00537659107e-09,1.81771191572e-05,-0.000913489633748,-0.000931667758282,0,0,0,0,-0.099589632251,-0.198368697282
0.005,0.0410348615091,10,1,9.18199997699e-10,4.5909999885e-10,1.00091719908e-12,10,0.0410348615091,1,9.18199997699e-10,1.00945470284e-09,1.81754953651e-05,-0.0009171990805,-0.00093537558532,0,0,0,0,-0.0995896355186,-0.199158153314
0.00502,0.0410346421273,10,1,9.21909116842e-10,4.60954558421e-10,1.0009209082e-12,10,0.0410346421273,1,9.21909116842e-10,1.01353245035e-09,1.81738722371e-05,-0.000920908195934,-0.000939083081704,0,0,0,0,-0.0995896386028,-0.19994753926
0.00504,0.0410344350635,10,1,9.256179048e-10,4.628089524e-10,1.00092461698e-12,10,0.0410344350635,1,9.256179048e-10,1.01760983377e-09,1.81722497467e-05,-0.000924616980183,-0.000942790247539,0,0,0,0,-0.099589641514,-0.200736855126
0.00506,0.0410342396141,10,1,9.29326361699e-10,4.6466318085e-10,1.00092832543e-12,10,0.0410342396141,1,9.29326361699e-10,1.02168685323e-09,1.81706278685e-05,-0.000928325433374,-0.000946497082929,0,0,0,0,-0.0995896442617,-0.201526100919
0.00508,0.0410340551399,10,1,9.33034487663e-10,4.66517243832e-10,1.00093203356e-12,10,0.0410340551399,1,9.33034487663e-10,1.02576350886e-09,1.81690065784e-05,-0.00093203355563,-0.000950203587972,0,0,0,0,-0.0995896468553,-0.202315276644
0.0051,0.0410338810121,10,1,9.36742282809e-10,4.68371141405e-10,1.00093574135e-12,10,0.0410338810121,1,9.36742282809e-10,1.0298398008e-09,1.81673858536e-05,-0.000935741347068,-0.000953909762762,0,0,0,0,-0.0995896493033,-0.203104382309
0.00512,0.041033716663,10,1,9.40449747251e-10,4.70224873625e-10,1.00093944881e-12,10,0.041033716663,1,9.40449747251e-10,1.03391572917e-09,1.81657656725e-05,-0.000939448807802,-0.00095761560739,0,0,0,0,-0.0995896516139,-0.203893417919
0.00514,0.0410335615308,10,1,9.44156881096e-10,4.72078440548e-10,1.00094315594e-12,10,0.0410335615308,1,9.44156881096e-10,1.03799129408e-09,1.81641460144e-05,-0.000943155937941,-0.000961321121946,0,0,0,0,-0.0995896537948,-0.204682383481
0.00516,0.0410334151114,10,1,9.47863684451e-10,4.73931842226e-10,1.00094686274e-12,10,0.0410334151114,1,9.47863684451e-10,1.04206649566e-09,1.81625268599e-05,-0.000946862737588,-0.000965026306515,0,0,0,0,-0.0995896558533,-0.205471279001
0.00518,0.0410332769025,10,1,9.51570157415e-10,4.75785078708e-10,1.00095056921e-12,10,0.0410332769025,1,9.51570157415e-10,1.04614133401e-09,1.81609081904e-05,-0.000950569206846,-0.000968731161178,0,0,0,0,-0.0995896577964,-0.206260104484
0.0052,0.0410331464568,10,1,9.55276300087e-10,4.77638150043e-10,1.00095427535e-12,10,0.0410331464568,1,9.55276300087e-10,1.05021580924e-09,1.81592899882e-05,-0.000954275345811,-0.000972435686015,0,0,0,0,-0.0995896596303,-0.207048859938
0.00522,0.041033023325,10,1,9.58982112559e-10,4.79491056279e-10,1.00095798115e-12,10,0.041033023325,1,9.58982112559e-10,1.05428992146e-09,1.81576722368e-05,-0.000957981154577,-0.000976139881104,0,0,0,0,-0.0995896613614,-0.207837545367
0.00524,0.0410329071103,10,1,9.62687594922e-10,4.81343797461e-10,1.00096168663e-12,10,0.0410329071103,1,9.62687594922e-10,1.05836367076e-09,1.81560549203e-05,-0.000961686633235,-0.000979843746519,0,0,0,0,-0.0995896629953,-0.20862616078
0.00526,0.0410327974108,10,1,9.66392747263e-10,4.83196373631e-10,1.00096539178e-12,10,0.0410327974108,1,9.66392747263e-10,1.06243705724e-09,1.81544380237e-05,-0.000965391781871,-0.000983547282332,0,0,0,0,-0.0995896645375,-0.209414706181
0.00528,0.0410326938748,10,1,9.70097569666e-10,4.85048784833e-10,1.0009690966e-12,10,0.0410326938748,1,9.70097569666e-10,1.06651008099e-09,1.81528215326e-05,-0.00096909660057,-0.000987250488613,0,0,0,0,-0.0995896659931,-0.210203181578
0.0053,0.0410325961423,10,1,9.73802062214e-10,4.86901031107e-10,1.00097280109e-12,10,0.0410325961423,1,9.73802062214e-10,1.0705827421e-09,1.81512054335e-05,-0.000972801089413,-0.000990953365429,0,0,0,0,-0.0995896673671,-0.210991586976
0.00532,0.0410325039014,10,1,9.77506224984e-10,4.88753112492e-10,1.00097650525e-12,10,0.0410325039014,1,9.77506224984e-10,1.07465504066e-09,1.81495897137e-05,-0.000976505248479,-0.000994655912848,0,0,0,0,-0.0995896686639,-0.211779922381
0.00534,0.0410324168307,10,1,9.81210058053e-10,4.90605029026e-10,1.00098020908e-12,10,0.0410324168307,1,9.81210058053e-10,1.07872697675e-09,1.81479743608e-05,-0.000980209077844,-0.000998358130932,0,0,0,0,-0.099589669888,-0.2125681878
0.00536,0.0410323346528,10,1,9.84913561494e-10,4.92456780747e-10,1.00098391258e-12,10,0.0410323346528,1,9.84913561494e-10,1.08279855046e-09,1.81463593634e-05,-0.000983912577582,-0.00100206001974,0,0,0,0,-0.0995896710434,-0.213356383238
0.00538,0.0410322570806,10,1,9.88616735379e-10,4.9430836769e-10,1.00098761575e-12,10,0.0410322570806,1,9.88616735379e-10,1.08686976185e-09,1.81447447105e-05,-0.000987615747764,-0.00100576157934,0,0,0,0,-0.0995896721339,-0.214144508703
0.0054,0.041032183868,10,1,9.92319579777e-10,4.96159789889e-10,1.00099131859e-12,10,0.041032183868,1,9.92319579777e-10,1.09094061101e-09,1.81431303916e-05,-0.000991318588459,-0.00100946280979,0,0,0,0,-0.0995896731633,-0.2149325642
0.00542,0.0410321147579,10,1,9.96022094756e-10,4.98011047378e-10,1.0009950211e-12,10,0.0410321147579,1,9.96022094756e-10,1.09501109802e-09,1.81415163968e-05,-0.000995021099735,-0.00101316371114,0,0,0,0,-0.0995896741348,-0.215720549736
0.00544,0.0410320495327,10,1,9.9972428038e-10,4.9986214019e-10,1.00099872328e-12,10,0.0410320495327,1,9.9972428038e-10,1.09908122293e-09,1.81399027169e-05,-0.000998723281656,-0.00101686428345,0,0,0,0,-0.0995896750519,-0.216508465316
0.00546,0.0410319879615,10,1,1.00342613671e-09,5.01713068356e-10,1.00100242513e-12,10,0.0410319879615,1,1.00342613671e-09,1.10315098583e-09,1.81382893428e-05,-0.00100242513429,-0.00102056452678,0,0,0,0,-0.0995896759174,-0.217296310948
0.00548,0.0410319298522,10,1,1.00712766382e-09,5.03563831908e-10,1.00100612666e-12,10,0.0410319298522,1,1.00712766382e-09,1.10722038678e-09,1.81366762662e-05,-0.00100612665769,-0.00102426444118,0,0,0,0,-0.0995896767344,-0.218084086636
0.0055,0.0410318749979,10,1,1.01082886175e-09,5.05414430874e-10,1.00100982785e-12,10,0.0410318749979,1,1.01082886175e-09,1.11128942584e-09,1.8135063479e-05,-0.00100982785192,-0.00102796402669,0,0,0,0,-0.0995896775056,-0.218871792388
0.00552,0.0410318232279,10,1,1.01452973057e-09,5.07264865285e-10,1.00101352872e-12,10,0.0410318232279,1,1.01452973057e-09,1.11535810309e-09,1.81334509737e-05,-0.00101352871704,-0.00103166328337,0,0,0,0,-0.0995896782335,-0.21965942821
0.00554,0.0410317743576,10,1,1.01823027034e-09,5.09115135169e-10,1.00101722925e-12,10,0.0410317743576,1,1.01823027034e-09,1.11942641858e-09,1.8131838743e-05,-0.00101722925311,-0.00103536221128,0,0,0,0,-0.0995896789205,-0.220446994107
0.00556,0.0410317282356,10,1,1.0219304811e-09,5.10965240552e-10,1.00102092946e-12,10,0.0410317282356,1,1.0219304811e-09,1.12349437237e-09,1.81302267801e-05,-0.00102092946018,-0.00103906081045,0,0,0,0,-0.0995896795689,-0.221234490086
0.00558,0.0410316846963,10,1,1.02563036293e-09,5.12815181464e-10,1.00102462934e-12,10,0.0410316846963,1,1.02563036293e-09,1.12756196452e-09,1.81286150786e-05,-0.0010246293383,-0.00104275908094,0,0,0,0,-0.099589680181,-0.222021916154
0.0056,0.0410316436063,10,1,1.02932991586e-09,5.14664957928e-10,1.00102832889e-12,10,0.0410316436063,1,1.02932991586e-09,1.13162919509e-09,1.81270036322e-05,-0.00102832888753,-0.00104645702279,0,0,0,0,-0.0995896807587,-0.222809272316
0.00562,0.0410316048165,10,1,1.03302913995e-09,5.16514569973e-10,1.00103202811e-12,10,0.0410316048165,1,1.03302913995e-09,1.13569606414e-09,1.81253924351e-05,-0.00103202810792,-0.00105015463605,0,0,0,0,-0.099589681304,-0.223596558578
0.00564,0.0410315682094,10,1,1.03672803524e-09,5.18364017622e-10,1.001035727e-12,10,0.0410315682094,1,1.03672803524e-09,1.13976257173e-09,1.81237814819e-05,-0.00103572699952,-0.00105385192076,0,0,0,0,-0.0995896818187,-0.224383774948
0.00566,0.0410315336509,10,1,1.0404266018e-09,5.202133009e-10,1.00103942556e-12,10,0.0410315336509,1,1.0404266018e-09,1.1438287179e-09,1.81221707672e-05,-0.00103942556237,-0.00105754887697,0,0,0,0,-0.0995896823045,-0.22517092143
0.00568,0.0410315010377,10,1,1.04412483966e-09,5.22062419831e-10,1.0010431238e-12,10,0.0410315010377,1,1.04412483966e-09,1.14789450271e-09,1.8120560286e-05,-0.00104312379654,-0.00106124550472,0,0,0,0,-0.0995896827631,-0.225957998032
0.0057,0.041031470249,10,1,1.04782274888e-09,5.23911374439e-10,1.0010468217e-12,10,0.041031470249,1,1.04782274888e-09,1.15195992621e-09,1.81189500337e-05,-0.00104682170206,-0.00106494180405,0,0,0,0,-0.0995896831959,-0.226745004759
0.00572,0.0410314411939,10,1,1.05152032949e-09,5.25760164747e-10,1.00105051928e-12,10,0.0410314411939,1,1.05152032949e-09,1.15602498845e-09,1.81173400057e-05,-0.00105051927897,-0.00106863777501,0,0,0,0,-0.0995896836044,-0.227531941618
0.00574,0.0410314137636,10,1,1.05521758156e-09,5.27608790778e-10,1.00105421653e-12,10,0.0410314137636,1,1.05521758156e-09,1.16008968949e-09,1.81157301979e-05,-0.00105421652734,-0.00107233341763,0,0,0,0,-0.09958968399,-0.228318808614
0.00576,0.0410313878788,10,1,1.05891450511e-09,5.29457252554e-10,1.00105791345e-12,10,0.0410313878788,1,1.05891450511e-09,1.16415402936e-09,1.81141206061e-05,-0.00105791344719,-0.00107602873195,0,0,0,0,-0.099589684354,-0.229105605755
0.00578,0.0410313634403,10,1,1.06261110019e-09,5.31305550096e-10,1.00106161004e-12,10,0.0410313634403,1,1.06261110019e-09,1.16821800813e-09,1.81125112265e-05,-0.00106161003858,-0.00107972371803,0,0,0,0,-0.0995896846975,-0.229892333046
0.0058,0.0410313403799,10,1,1.06630736685e-09,5.33153683427e-10,1.0010653063e-12,10,0.0410313403799,1,1.06630736685e-09,1.17228162583e-09,1.81109020556e-05,-0.00106530630155,-0.00108341837588,0,0,0,0,-0.0995896850218,-0.230678990493
0.00582,0.0410313186071,10,1,1.07000330513e-09,5.35001652567e-10,1.00106900224e-12,10,0.0410313186071,1,1.07000330513e-09,1.17634488251e-09,1.81092930899e-05,-0.00106900223613,-0.00108711270557,0,0,0,0,-0.0995896853278,-0.231465578103
0.00584,0.0410312980625,10,1,1.07369891507e-09,5.36849457537e-10,1.00107269784e-12,10,0.0410312980625,1,1.07369891507e-09,1.18040777823e-09,1.8107684326e-05,-0.00107269784238,-0.00109080670711,0,0,0,0,-0.0995896856167,-0.232252095882
0.00586,0.0410312786649,10,1,1.07739419672e-09,5.38697098358e-10,1.00107639312e-12,10,0.0410312786649,1,1.07739419672e-09,1.18447031301e-09,1.8106075761e-05,-0.00107639312032,-0.00109450038055,0,0,0,0,-0.0995896858894,-0.233038543836
0.00588,0.0410312603618,10,1,1.0810891501e-09,5.40544575049e-10,1.00108008807e-12,10,0.0410312603618,1,1.0810891501e-09,1.18853248692e-09,1.81044673919e-05,-0.00108008807001,-0.00109819372593,0,0,0,0,-0.0995896861467,-0.233824921971
0.0059,0.04103124308,10,1,1.08478377526e-09,5.42391887631e-10,1.00108378269e-12,10,0.04103124308,1,1.08478377526e-09,1.19259429998e-09,1.81028592159e-05,-0.00108378269148,-0.00110188674329,0,0,0,0,-0.0995896863896,-0.234611230293
0.00592,0.0410312267739,10,1,1.08847807225e-09,5.44239036123e-10,1.00108747698e-12,10,0.0410312267739,1,1.08847807225e-09,1.19665575225e-09,1.81012512303e-05,-0.00108747698477,-0.00110557943266,0,0,0,0,-0.0995896866189,-0.235397468809
0.00594,0.0410312113771,10,1,1.09217204109e-09,5.46086020545e-10,1.00109117095e-12,10,0.0410312113771,1,1.09217204109e-09,1.20071684377e-09,1.80996434327e-05,-0.00109117094992,-0.00110927179407,0,0,0,0,-0.0995896868354,-0.236183637525
0.00596,0.0410311968502,10,1,1.09586568183e-09,5.47932840915e-10,1.00109486459e-12,10,0.0410311968502,1,1.09586568183e-09,1.20477757457e-09,1.80980358207e-05,-0.00109486458697,-0.00111296382756,0,0,0,0,-0.0995896870396,-0.236969736447
0.00598,0.0410311831328,10,1,1.09955899451e-09,5.49779497253e-10,1.0010985579e-12,10,0.0410311831328,1,1.09955899451e-09,1.20883794471e-09,1.8096428392e-05,-0.00109855789595,-0.00111665553318,0,0,0,0,-0.0995896872324,-0.237755765582
0.006,0.0410311701909,10,1,1.10325197915e-09,5.51625989576e-10,1.00110225088e-12,10,0.0410311701909,1,1.10325197915e-09,1.21289795421e-09,1.80948211445e-05,-0.0011022508769,-0.00112034691094,0,0,0,0,-0.0995896874144,-0.238541724934
0.00602,0.0410311579698,10,1,1.10694463581e-09,5.53472317903e-10,1.00110594353e-12,10,0.0410311579698,1,1.10694463581e-09,1.21695760313e-09,1.80932140761e-05,-0.00110594352986,-0.0011240379609,0,0,0,0,-0.0995896875862,-0.239327614512
0.00604,0.04103114644,10,1,1.11063696451e-09,5.55318482253e-10,1.00110963585e-12,10,0.04103114644,1,1.11063696451e-09,1.2210168915e-09,1.8091607185e-05,-0.00110963585487,-0.00112772868307,0,0,0,0,-0.0995896877483,-0.24011343432
0.00606,0.0410311355518,10,1,1.11432896529e-09,5.57164482644e-10,1.00111332785e-12,10,0.0410311355518,1,1.11432896529e-09,1.22507581936e-09,1.80900004693e-05,-0.00111332785196,-0.00113141907751,0,0,0,0,-0.0995896879014,-0.240899184365
