time_s,node_BUS2 A_voltage,node_BUS1 A_voltage,node_BUS2 B_voltage,node_BUS1 B_voltage,node_BUS2 C_voltage,node_BUS1 C_voltage,node_BUSC A_voltage,node_BUSC B_voltage,node_BUSC C_voltage,node_BUS0 A_voltage,node_BUS0 B_voltage,node_BUS0 C_voltage,node_GEN1 A_voltage,node_GEN1 B_voltage,node_GEN1 C_voltage,node_GEN2 A_voltage,node_GEN2 B_voltage,node_GEN2 C_voltage,node_GEN3 A_voltage,node_GEN3 B_voltage,node_GEN3 C_voltage,node_WNDG1_saturated_transformer_internal_top_voltage,node_WNDG2_saturated_transformer_internal_top_voltage,node_WNDG3_saturated_transformer_internal_top_voltage,node_WNDG4_saturated_transformer_internal_top_voltage,node_WNDG5_saturated_transformer_internal_top_voltage,node_WNDG6_saturated_transformer_internal_top_voltage,node_WNDG7_saturated_transformer_internal_top_voltage,node_WNDG8_saturated_transformer_internal_top_voltage,node_WNDG9_saturated_transformer_internal_top_voltage,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase1_history_i_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase2_history_i_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase3_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase1_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase2_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase3_history_i_pu,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,output_fixed_5,output_fixed_6,output_fixed_7,output_fixed_8,output_fixed_9,output_fixed_10,output_fixed_11,output_fixed_12,branch_voltage_branch_fixed_1,branch_voltage_branch_fixed_2,branch_voltage_branch_fixed_3,FCTRL1,TORQIN,MACHV,FCTR2,TQ2,MACH2V,synchronous_machine_1_d_axis_current,synchronous_machine_1_q_axis_current,synchronous_machine_1_zero_sequence_current,synchronous_machine_1_field_current,synchronous_machine_1_d_axis_damper_current,synchronous_machine_1_generator_field_current,synchronous_machine_1_q_axis_damper_current,synchronous_machine_1_phase_a_current,synchronous_machine_1_phase_b_current,synchronous_machine_1_phase_c_current,synchronous_machine_1_electromagnetic_torque,synchronous_machine_1_mechanical_angle_2,synchronous_machine_1_mechanical_speed_2,synchronous_machine_1_shaft_torque_1,synchronous_machine_1_shaft_torque_2,synchronous_machine_1_shaft_torque_3,synchronous_machine_2_d_axis_current,synchronous_machine_2_q_axis_current,synchronous_machine_2_zero_sequence_current,synchronous_machine_2_field_current,synchronous_machine_2_d_axis_damper_current,synchronous_machine_2_generator_field_current,synchronous_machine_2_q_axis_damper_current,synchronous_machine_2_phase_a_current,synchronous_machine_2_phase_b_current,synchronous_machine_2_phase_c_current,synchronous_machine_2_electromagnetic_torque,synchronous_machine_2_mechanical_angle_2,synchronous_machine_2_mechanical_speed_2,synchronous_machine_2_shaft_torque_1,synchronous_machine_2_shaft_torque_2,synchronous_machine_2_shaft_torque_3,synchronous_machine_3_d_axis_current,synchronous_machine_3_q_axis_current,synchronous_machine_3_zero_sequence_current,synchronous_machine_3_field_current,synchronous_machine_3_d_axis_damper_current,synchronous_machine_3_generator_field_current,synchronous_machine_3_q_axis_damper_current,synchronous_machine_3_phase_a_current,synchronous_machine_3_phase_b_current,synchronous_machine_3_phase_c_current,synchronous_machine_3_electromagnetic_torque,synchronous_machine_3_mechanical_angle_2,synchronous_machine_3_mechanical_speed_2,synchronous_machine_3_shaft_torque_1,synchronous_machine_3_shaft_torque_2
0.1556,-10804880.8632,27687.1741308,2888511.00144,-85981.1922042,7917371.10677,77518.2488625,28185.4648904,-86363.0539001,76501.1628643,3.05701496563e-09,-3.97045815673e-09,8.6917957531e-10,-596799.943594,445969.720798,150830.222796,-596803.37457,445956.538113,150846.836457,-480445.083989,335012.098232,145432.985757,-487146.104743,408470.066086,78714.195862,-487154.409116,408471.780343,78720.7859764,-484445.044204,350291.695975,134191.505434,604.120925537,1440.641593,-2010.62255116,596.164026447,1337.28959267,-1921.23833897,-596799.943594,445969.720798,150830.222796,-596803.37457,445956.538113,150846.836457,-480445.083989,335012.098232,145432.985757,-10804880.8632,2888511.00144,7917371.10677,498.290759689,-381.861695835,-1017.08599821,1.05,0.5,0.50711134082,0.95,0.75,0.507076553205,-41837.2221248,99732.1838936,2.09170592479e-10,5499.9770506,371.657535792,-1503.96139911,-8397.31673522,48504.0672705,39653.7362397,-88157.8035102,5.02772740581,48.4806131281,-1.62433757854,-0.0261789685514,0.730597350589,0.50711134082,-41705.7072747,99750.3943586,4.80592668751e-10,5471.07064645,381.851869468,-1504.79695707,-8398.68243451,48346.960574,39792.7776107,-88139.7381847,5.01161883488,48.5227201575,-1.613178261,-0.0253238098101,0.732424588257,0.507076553205,9741.79154041,37698.4901823,6.74192798283e-12,2442.97548564,-3527.52564521,-94.0020572474,-5641.7143792,-16753.5408051,31776.0969974,-15022.5561923,0.607802811122,76.3525861191,-0.233941610777,0.509855398649,-0.475131793891
0.1558,2687708.86903,20312.6256338,8314597.66771,-74934.5896372,-11001318.7485,73706.58475,20825.8056644,-75334.8289646,72692.7176139,-1.55382635463e-10,5.05643426363e-10,-3.9898793781e-10,443942.481876,172613.23567,-616555.717547,443933.97992,172606.827289,-616540.807209,337107.67306,159232.093775,-496339.766835,410695.749248,94864.200175,-505522.304519,410688.296406,94868.4501584,-505519.101661,350586.945976,148281.159773,-498830.460845,-482.763623641,-1971.31769931,2490.57577676,-407.825480699,-1814.42056255,2236.52323146,443942.481876,172613.23567,-616555.717547,443933.97992,172606.827289,-616540.807209,337107.67306,159232.093775,-496339.766835,2687708.86903,8314597.66771,-11001318.7485,513.180030567,-400.23932739,-1013.86713605,1.05,0.5,0.510283705765,0.95,0.75,0.510236397623,-114740.0314,-53308.9031534,-1.50331875009e-10,9529.80672116,3976.61536085,932.871490668,5168.44981824,88381.5191619,-90505.8465773,2124.32741531,-0.629610913091,48.4615405862,-1.7044489462,-0.0241396286469,0.769563680016,0.510283705765,-114494.814949,-53343.9640954,-1.48589816883e-10,9494.61318378,3981.18125967,932.887289616,5171.80229576,88218.7772853,-90373.9115356,2155.13425037,-0.627992736214,48.5037764551,-1.6931215337,-0.0233668731727,0.771373012815,0.510236397623,-42470.886088,-53772.8528731,6.72500514821e-12,6133.42437129,1856.93852888,2175.633936,7946.56629091,48419.4900079,-48485.5081462,66.0181382223,-0.0333626006291,76.3499992917,-0.217544956472,0.498424113602,-0.4729708863
0.156,8300077.03448,40577.6415957,-10776320.0804,-77953.2795803,2477216.80784,56309.0628237,41111.3411401,-78353.0237051,55273.8659603,4.12310763828e-09,-3.97888797098e-10,-3.77834395687e-09,177104.455857,-606542.603186,429438.147329,177098.217932,-606553.408323,429455.190391,165960.993704,-491008.779401,325047.785697,101562.645298,-499194.503052,397668.968642,101554.126144,-499191.384989,397674.369732,153757.388305,-493620.342189,339900.064771,-3828.90075826,2376.95251061,1490.76194788,-3498.36466359,2201.82826344,1312.84413659,177104.455857,-606542.603186,429438.147329,177098.217932,-606553.408323,429455.190391,165960.993704,-491008.779401,325047.785697,8300077.03448,-10776320.0804,2477216.80784,533.699544414,-399.744124787,-1035.19686333,1.05,0.5,0.512850013373,0.95,0.75,0.512791029018,51979.2115235,-28216.293573,2.3815732363e-11,331.809229594,-4287.27968386,538.918725219,2936.71249328,-43203.1900364,2917.05315032,40286.136886,-2.02115402877,48.4420883273,-1.69061070149,-0.0219713482133,0.8075441177,0.512850013373,52205.778847,-28127.9436709,-3.22686146243e-10,297.619105478,-4281.76966745,536.965257078,2929.13165438,-43369.7022278,3040.44239201,40329.2598358,-2.01607894909,48.4844533179,-1.67940213816,-0.0212751537306,0.809335514338,0.512791029018,64666.3285858,-46851.5588421,1.19889985796e-11,-1454.35634366,-9174.34389525,2012.77868971,6906.0669072,-30739.0242033,-34427.431606,65166.4558093,-2.99320279205,76.3478431796,-0.158767579257,0.485996264698,-0.469915251453
0.1562,-10893117.7597,46381.6172726,2655819.98345,-94014.9951139,8238256.95566,66404.2078012,46952.7607213,-94435.407073,65351.8750369,3.04911218479e-09,-3.5014775022e-09,3.94910290543e-10,-610398.609971,441864.313525,168534.296446,-610399.594674,441850.230996,168549.363678,-490284.259547,330609.112431,159675.147116,-499360.48306,406402.400938,92994.637798,-499368.01428,406402.892557,93001.677399,-494928.488514,346344.422574,148620.621616,629.776623471,1244.60045668,-1833.28068584,620.237743321,1155.49053572,-1757.42249697,-610398.609971,441864.313525,168534.296446,-610399.594674,441850.230996,168549.363678,-490284.259547,330609.112431,159675.147116,-10893117.7597,2655819.98345,8238256.95566,571.143448756,-420.411959144,-1052.33276431,1.05,0.5,0.514814307212,0.95,0.75,0.51474450466,-62839.4142439,97778.8380474,1.63479748862e-10,6658.23093181,1412.68764934,-1473.1603141,-8223.77650859,48002.3905984,46897.1435307,-94899.534129,5.25501939354,48.4223351197,-1.75697440619,-0.0196882396065,0.844706947432,0.514814307212,-62704.7542456,97783.4250419,5.35360729496e-10,6629.09707238,1422.76078999,-1473.78361929,-8223.92737991,47831.6501223,47012.6046684,-94844.2547907,5.23832122418,48.4648292745,-1.74563954802,-0.0190653430421,0.846479823789,0.51474450466,1161.44909985,38790.5310237,1.71352071644e-11,3017.38668779,-2606.7899536,-112.195120703,-5817.11834985,-16782.535296,31667.5863503,-14885.0510543,0.890506761513,76.3462955397,-0.111346555109,0.472329027354,-0.465799764768
0.1564,2391237.88802,38189.2146659,8630717.88475,-81548.2179252,-11021011.718,61956.0326052,38774.2888736,-81981.8596657,60902.5949294,-3.28136456482e-10,1.00970536563e-09,-7.43283358582e-10,435292.189902,191822.756371,-627114.946273,435285.629298,191814.30316,-627099.932458,329241.690703,175858.349151,-505100.039853,404678.099469,111235.318353,-515877.438024,404670.59481,111238.598137,-515873.213149,343669.766993,164260.196894,-507893.984089,-329.827742649,-2296.79904886,2669.96804957,-266.170978386,-2115.75512047,2402.19631147,435292.189902,191822.756371,-627114.946273,435285.629298,191814.30316,-627099.932458,329241.690703,175858.349151,-505100.039853,2391237.88802,8630717.88475,-11021011.718,585.074207775,-433.641740455,-1053.43767583,1.05,0.5,0.516181293419,0.95,0.75,0.516101543191,-104681.239044,-68638.3966689,-1.94567566664e-10,8975.86612533,3476.46139124,1177.99822874,6525.87316306,91380.2581293,-85337.7263524,-6042.53177689,-1.45628225849,48.4017726379,-1.83185568119,-0.0172489426019,0.87985912248,0.516181293419,-104422.745332,-68664.7626143,-2.15972682556e-10,8939.88466549,3480.40549217,1177.87090242,6528.46214202,91207.1726938,-85232.0914998,-5975.08119401,-1.45210186623,48.4443974651,-1.82038391844,-0.0166938431735,0.881616295604,0.516101543191,-32509.902743,-62485.1258136,1.70921962812e-11,5396.56771568,866.476705186,2401.38924287,9226.7485342,50813.2824611,-48733.6664652,-2079.61599597,-0.545552104057,76.3451223752,-0.0934092676066,0.457765242427,-0.46085017337
0.1566,8579312.86171,57899.6431608,-10803144.3043,-82671.4024319,2224759.84493,43183.981671,58503.3048126,-83098.6136208,42105.0787049,3.93092403571e-09,2.20243541837e-10,-4.2170685954e-09,193405.751694,-616063.548138,422657.796444,193406.145805,-616079.646013,422673.500208,180476.159063,-499126.489949,318650.330887,115593.411962,-508367.42165,392809.393484,115585.562399,-508367.619125,392817.440522,167596.596775,-501900.063364,334338.850385,-3783.1273008,2062.69089269,1765.98345652,-3455.68280163,1910.89352303,1566.98922512,193405.751694,-616063.548138,422657.796444,193406.145805,-616079.646013,422673.500208,180476.159063,-499126.489949,318650.330887,8579312.86171,-10803144.3043,2224759.84493,603.661651825,-427.211188907,-1078.90296614,1.05,0.5,0.516956272116,0.95,0.75,0.516867456161,55784.5889357,-10281.5750045,9.75901464711e-13,121.332721903,-4475.79140706,253.694438653,1346.4801274,-43126.7215746,6938.72443899,36187.9971356,-1.2866110274,48.3808518786,-1.8195056334,-0.0147109983756,0.914032752154,0.516956272116,55999.8731802,-10187.614182,-3.10689215133e-10,87.7094231214,-4469.68552219,251.646083382,1338.41033426,-43301.2839638,7034.35843325,36266.9255306,-1.28371699336,48.4236074277,-1.80816212505,-0.0142170038262,0.91577365939,0.516867456161,72448.8488482,-33994.8331468,2.23301671474e-11,-2040.13197395,-9936.95678921,1703.00969547,4982.47709804,-28601.6976054,-36578.4137767,65180.1113821,-2.90829143771,76.3444102198,-0.0308852994997,0.442193275833,-0.454989657864
0.1568,-10975333.7228,63504.3805384,2406584.28217,-97611.933768,8569661.67684,52324.1677414,64143.7935748,-98053.8514012,51223.7299451,2.92173919758e-09,-2.99241455079e-09,6.62920061177e-13,-623822.364194,436568.886319,187253.477875,-623822.774668,436555.803707,187266.970961,-500871.544634,326469.955666,174401.588967,-511852.955904,403616.820518,108270.903605,-511859.700255,403617.025564,108277.44291,-505424.653656,342140.75718,163318.664696,715.548370918,1032.09025463,-1699.92606772,699.880945481,958.573350281,-1634.36036219,-623822.364194,436568.886319,187253.477875,-623822.774668,436555.803707,187266.970961,-500871.544634,326469.955666,174401.588967,-10975333.7228,2406584.28217,8569661.67684,639.413036386,-441.91763311,-1100.43779631,1.05,0.5,0.517145170915,0.95,0.75,0.517048181354,-83275.3866802,91603.7579107,1.18958232021e-10,7786.70196042,2424.0636366,-1374.88491333,-7676.35552055,45943.0441217,55002.4913518,-100945.535473,5.28730164294,48.3595474997,-1.89880994911,-0.0120793357471,0.947155515544,0.517145170915,-83135.1109035,91594.9795696,5.34443303587e-10,7757.20355523,2433.89399353,-1375.30012574,-7675.31436823,45767.0426687,55088.1198416,-100855.16251,5.27062151866,48.402433904,-1.88731490803,-0.0116423141949,0.948879791515,0.517048181354,-7741.89495573,38242.0532394,3.80121660623e-11,3611.92349182,-1649.74841487,-90.6685636179,-5747.51113225,-16778.1518805,31842.5618505,-15064.40997,1.14139369288,76.3442967905,0.0110881502617,0.425429589067,-0.448093884556
0.157,2091655.42672,54191.4561893,8938376.32703,-83683.6772609,-11029136.1823,47502.637946,54842.5963141,-84133.3261422,46397.6726134,-6.17066776774e-10,1.54028103042e-09,-9.97260717629e-10,425882.193036,211114.993208,-636997.186244,425880.608033,211102.448286,-636983.056319,321589.490593,191743.787344,-513333.277937,398203.402394,127663.847075,-525833.115842,398196.339534,127664.639551,-525826.845456,336370.516617,179809.885705,-516146.268694,-116.67566739,-2633.38403315,2799.89631534,-68.8643651764,-2427.24395476,2522.05947535,425882.193036,211114.993208,-636997.186244,425880.608033,211102.448286,-636983.056319,321589.490593,191743.787344,-513333.277937,2091655.42672,8938376.32703,-11029136.1823,651.140124835,-449.648881236,-1104.96533257,1.05,0.5,0.516754526424,0.95,0.75,0.51665026429,-91652.7188045,-81818.113164,-8.09961157112e-11,8259.17894615,2827.91257517,1389.18252719,7692.35062168,92866.2423855,-79282.9008249,-13583.3415606,-2.23210591662,48.3374027845,-1.96617197363,-0.00931980129567,0.978154961636,0.516754526424,-91382.7272956,-81833.2117973,-1.92461807043e-10,8222.50684403,2831.32407067,1388.87084641,7693.94846206,92691.1283201,-79208.9898577,-13482.1384624,-2.22549954054,48.3804214881,-1.95457642677,-0.00893300758512,0.979865283793,0.51665026429,-21009.9989847,-69085.7079769,4.82693562286e-11,4547.96735246,-279.390353322,2573.73683948,10194.5599243,53197.7691238,-48613.0975207,-4584.67160309,-1.05146518241,76.3445347854,0.0304497970894,0.407838308634,-0.44040405869
0.1572,8856637.65278,73039.4635075,-10825396.3753,-82866.0186088,1969637.14525,27620.4014006,73706.0335123,-83303.050388,26486.8163954,3.6229715797e-09,8.59641562349e-10,-4.5606140897e-09,209957.888323,-625548.569659,415590.681337,209962.937687,-625566.834599,415603.896912,194577.508308,-506842.343149,312264.834841,129694.761035,-517491.535117,387830.254672,129688.155351,-517494.059688,387839.384926,181356.997632,-509798.657758,328475.140715,-3677.6496937,1737.38965151,1992.17812664,-3357.83204221,1609.87119903,1775.7314692,209957.888323,-625548.569659,415590.681337,209962.937687,-625566.834599,415603.896912,194577.508308,-506842.343149,312264.834841,8856637.65278,-10825396.3753,1969637.14525,666.570004817,-437.031779168,-1133.58500524,1.05,0.5,0.51579141994,0.95,0.75,0.515680794026,55970.2851788,8205.85748447,1.00266666585e-10,111.651850995,-4486.08300687,-40.1956328993,-292.927489429,-44509.5042161,11569.1315901,32940.372626,-0.474002042343,48.3149264304,-1.95669184059,-0.00649663785192,1.00819797512,0.51579141994,56173.2798607,8303.06084191,-2.10259480692e-10,78.6503201972,-4479.33071151,-42.301370195,-301.276013126,-44683.8840293,11632.0411808,33051.8428484,-0.473511000212,48.3580772552,-1.94522790105,-0.00615278590035,1.00989326171,0.515680794026,77498.4405873,-19543.322466,4.28673220936e-11,-2435.34055964,-10414.8620294,1352.29109439,2823.79849643,-26523.3087339,-38375.1585051,64898.4672391,-2.7011793881,76.345252304,0.0947808305966,0.389251112886,-0.431806834447
0.1574,-11047130.0829,78164.9021952,2138657.8039,-96673.2968156,8909333.08427,36075.5196494,78864.3391569,-97118.8990368,34917.0252772,2.68452629869e-09,-2.47132168723e-09,-2.95078402545e-10,-637091.886716,430087.23167,207004.655046,-637091.470403,430074.848581,207016.621822,-511549.5853,321994.678645,189554.906655,-524464.358697,400041.893044,124455.275333,-524470.340188,400041.685236,124461.464632,-515737.21126,337270.239178,178499.781763,855.404011931,818.037996266,-1619.48613918,829.491458519,760.348318444,-1560.28838488,-637091.886716,430087.23167,207004.655046,-637091.470403,430074.848581,207016.621822,-511549.5853,321994.678645,189554.906655,-11047130.0829,2138657.8039,8909333.08427,699.436961705,-445.602221237,-1158.49437214,1.05,0.5,0.514263515857,0.95,0.75,0.514147441372,-102300.310285,81378.0392456,8.51218157366e-11,8838.69695136,3364.00068053,-1211.67708639,-6770.46487223,42331.1370667,63686.8062357,-106017.943302,5.11946767298,48.291987353,-2.04693244675,-0.00360519090573,1.03696799894,0.514263515857,-102152.016489,81356.5962134,3.75018800041e-10,8808.70076891,3373.46995935,-1211.89550628,-6768.2935985,42158.6409748,63737.8467222,-105896.487697,5.10342288366,48.3352705346,-2.03529574988,-0.00329943357593,1.03864813171,0.514147441372,-16666.6783644,35901.1436015,2.70216717231e-11,4205.7770403,-688.056678361,-26.0381736812,-5409.80801079,-16782.0639681,32309.787941,-15527.7239728,1.34746038432,76.346540082,0.129978825713,0.369553507808,-0.422225170373
0.1576,1789631.8154,67467.0398587,9238366.37959,-81318.912838,-11027155.4606,31182.3535256,68174.8708994,-81766.6957157,30016.9935717,-1.00994248743e-09,2.06893523901e-09,-1.1446557233e-09,415862.287848,230517.305321,-646379.593169,415867.446903,230500.401818,-646367.848721,314066.361533,206835.52951,-520901.891044,391385.777838,144105.126244,-535458.782596,391379.907483,144102.547191,-535450.333189,328645.942981,195002.812443,-523616.633939,150.083896799,-2966.56044589,2872.42545737,177.959309618,-2735.4617978,2588.79502164,415862.287848,230517.305321,-646379.593169,415867.446903,230500.401818,-646367.848721,314066.361533,206835.52951,-520901.891044,1789631.8154,9238366.37959,-11027155.4606,707.83104068,-447.782877728,-1165.3599539,1.05,0.5,0.512179030782,0.95,0.75,0.512058428038,-76126.7129459,-92312.7012193,-1.26291392116e-10,7405.66393948,2054.52346342,1558.02995945,8620.25333625,92882.8545303,-72671.8888679,-20210.9656624,-2.92635700217,48.2681996043,-2.10481292297,-0.000620049745289,1.06355775833,0.512179030782,-75847.3251897,-92314.1863315,-3.47018565629e-10,7368.41636945,2057.50737498,1557.49619755,8620.65257169,92713.9759526,-72633.4387551,-20080.5371975,-2.9175534004,48.3116164779,-2.09311596273,-0.000344646360036,1.06522517222,0.512058428038,-8370.40596613,-73262.3210236,1.66012408808e-11,3616.38665007,-1540.09436186,2684.53075996,10804.1431231,55432.0810101,-48067.4282974,-7364.65271272,-1.53078552847,76.3481475534,0.150577856595,0.34911652082,-0.411906127104
0.1578,9132451.16865,85182.1884349,-10843647.1391,-78589.4731527,1712020.19609,10491.4301008,85901.2010821,-79018.5002416,9295.44215959,3.21247031449e-09,1.49216538685e-09,-4.79400223972e-09,226926.001123,-635262.654629,408336.653507,226932.831165,-635280.014412,408347.183248,207978.63439,-513718.953658,305740.319268,143831.999924,-526671.161648,382870.578322,143826.736795,-526674.576012,382879.255813,195129.309555,-517194.669642,322096.776684,-3519.52444777,1415.67181569,2161.7488121,-3211.36127295,1312.28697755,1932.06745892,226926.001123,-635262.654629,408336.653507,226932.831165,-635280.014412,408347.183248,207978.63439,-513718.953658,305740.319268,9132451.16865,-10843647.1391,1712020.19609,719.012647217,-429.027088908,-1195.98794117,1.05,0.5,0.509546675865,0.95,0.75,0.509422469063,52490.1755016,26519.1835175,-1.23708079087e-11,305.236079904,-4315.78650149,-331.016935626,-1917.30124106,-47299.3342299,16485.6915865,30813.6426434,0.385145596034,48.2441103333,-2.09955800063,0.00239024643542,1.08922440639,0.509546675865,52680.1612147,26616.8667311,-1.08640556247e-10,272.895554936,-4308.35162846,-333.136325711,-1925.68324796,-47465.0377867,16512.3297668,30952.7080198,0.383097875274,48.2876605075,-2.08798963098,0.00264289071047,1.09087753584,0.509422469063,79449.7324062,-4135.83793807,2.18404440883e-11,-2613.48123457,-10571.1274717,976.105104349,525.425850643,-24533.238,-39822.4656758,64355.7036758,-2.37734646172,76.3502399818,0.214619799626,0.327721253207,-0.400703885085
0.158,-11104282.2572,89594.8299625,1850755.64363,-91328.6936904,9254331.90831,18562.2206525,90342.7855998,-91760.2805216,17339.1213331,2.35303321565e-09,-1.96679907576e-09,-4.7921675192e-10,-650247.786088,422565.838887,227681.947201,-650244.349908,422552.544209,227691.805699,-521576.482207,316394.955319,205181.526888,-536980.777754,395648.96837,141362.504996,-536985.705456,395647.251138,141369.14993,-525728.381225,331312.949462,194446.127375,1040.31081166,617.434879831,-1597.948991,1000.69498985,574.679123305,-1540.72168361,-650247.786088,422565.838887,227681.947201,-650244.349908,422552.544209,227691.805699,-521576.482207,316394.955319,205181.526888,-11104282.2572,1850755.64363,9254331.90831,747.955637318,-431.586831161,-1223.09931941,1.05,0.5,0.506375698338,0.95,0.75,0.506248814154,-119133.192997,67417.7670339,9.8136730839e-11,9770.98299763,4193.94546059,-988.398198867,-5534.35348442,37262.4876727,72624.2587487,-109886.746421,4.75373701321,48.2194852902,-2.19832280647,0.00543996125257,1.11341325371,0.506375698338,-118974.461039,67384.9435901,3.51236098346e-10,9740.35491662,4202.93437324,-988.44050112,-5531.16561589,37102.023019,72637.8387794,-109739.861798,4.73893670559,48.2631691118,-2.18656530501,0.00567522319732,1.11505224967,0.506248814154,-25214.5935629,31724.1514296,2.69619246749e-11,4771.43515328,236.504021642,82.4827972315,-4797.12544598,-16880.2521846,33085.4414864,-16205.1893018,1.4956633697,76.3528559741,0.241956982674,0.305329404933,-0.388593432174
0.1582,1484616.64341,77298.3559322,9532208.35647,-74657.7695294,-11016039.0423,13922.7708128,78050.4181357,-75086.2344686,12691.6782793,-1.48929008201e-09,2.56748817176e-09,-1.17470747632e-09,405530.505243,249864.762319,-655395.267563,405541.609127,249845.439821,-655387.048948,306137.398175,221644.3376,-527781.735775,384270.803466,160468.076027,-544708.920354,384266.695679,160462.525061,-544699.261602,320462.992601,210164.366442,-530597.399905,461.411476918,-3282.13857988,2882.37662769,465.919726914,-3027.28743965,2597.63722573,405530.505243,249864.762319,-655395.267563,405541.609127,249845.439821,-655387.048948,306137.398175,221644.3376,-527781.735775,1484616.64341,9532208.35647,-11016039.0423,752.0622035,-428.464939182,-1231.09253348,1.05,0.5,0.502675838832,0.95,0.75,0.50254720507,-58642.4385693,-99682.0938919,-1.48193336138e-11,6444.88745388,1183.22014251,1677.65297702,9270.41209923,91537.2010881,-65854.2505144,-25682.9505737,-3.51149370647,48.1940260677,-2.2451497707,0.00854454170165,1.13542121708,0.502675838832,-58356.2057576,-99668.0130621,-3.44973064412e-10,6407.20453601,1185.90362786,1676.86559913,9269.44027501,91382.5103472,-65853.2836199,-25529.2267273,-3.50080715518,48.2378447214,-2.23337463541,0.00877086389363,1.13704817798,0.50254720507,4902.92936119,-74796.4215393,2.6894247863e-11,2638.27476297,-2864.22036091,2728.03692878,11023.451318,57410.1541561,-47071.5504885,-10338.6036676,-1.96255741879,76.3557522503,0.263538569017,0.282303737707,-0.375817535595
0.1584,9408532.76617,93661.1745553,-10859052.6577,-70118.2175162,1451286.12177,-7253.56427851,94419.2691006,-70522.130925,-8516.04113465,2.71779795423e-09,2.09016063145e-09,-4.90790371517e-09,244272.011982,-645258.63662,400986.624638,244278.931594,-645273.660279,400994.728685,220989.839158,-519911.965933,298922.126776,158027.471079,-535931.310555,377933.047261,158023.420336,-535934.769188,377940.556638,209058.671058,-524287.302669,315257.839396,-3318.7214151,1111.98644629,2270.18871574,-3025.50986485,1031.49942185,2031.85407285,244272.011982,-645258.63662,400986.624638,244278.931594,-645273.660279,400994.728685,220989.839158,-519911.965933,298922.126776,9408532.76617,-10859052.6577,1451286.12177,758.094545341,-403.913408764,-1262.47685614,1.05,0.5,0.498457282394,0.95,0.75,0.498327826715,45431.7080984,43950.7739773,-1.29907227767e-11,697.133205374,-3969.09750834,-607.347575448,-3464.12396585,-51369.479323,21356.0259341,30013.4533889,1.25815329183,48.1682971229,-2.24539823208,0.0116337779905,1.15654678941,0.498457282394,45608.4243331,44045.8516982,1.4297888795e-11,665.467752049,-3960.96679511,-609.431783647,-3472.2655627,-51518.2102176,21344.5583639,30173.6518537,1.25351773214,48.2122500276,-2.23374214186,0.0118587599955,1.15815972328,0.498327826715,78116.148926,11486.2857938,2.68267409258e-11,-2560.57088114,-10387.3912939,592.583082832,-1802.15565884,-22646.2564033,-40949.1784757,63595.434879,-1.95022031098,76.3591251026,0.325135220343,0.258383289919,-0.362203532656
0.1586,-11143811.4666,97187.3312503,1542971.29249,-81928.2194013,9601586.30293,747.602476536,97969.6115764,-82329.0993245,-542.928842465,1.9478728819e-09,-1.50648010695e-09,-5.44680957484e-10,-663172.446424,414092.699976,249079.746448,-663163.581483,414077.303393,249086.278091,-530627.122263,309237.908711,221389.213552,-549185.905588,390382.807723,158831.540036,-549189.170253,390378.376575,158839.235848,-535338.531641,324109.889764,211257.084048,1258.91294302,444.451205907,-1638.15564812,1202.97251112,414.664539434,-1578.26301965,-663172.446424,414092.699976,249079.746448,-663163.581483,414077.303393,249086.278091,-530627.122263,309237.908711,221389.213552,-11143811.4666,1542971.29249,9601586.30293,782.280326124,-400.879923231,-1290.531319,1.05,0.5,0.493730701158,0.95,0.75,0.493601349618,-133057.957639,50162.7393947,5.31480046938e-11,10543.8473144,4878.62917868,-711.897506852,-4007.21250449,30913.8429842,81463.7212593,-112377.564243,4.19876651775,48.1419677387,-2.34994621284,0.0147311931294,1.17601278208,0.493730701158,-132886.437724,50120.5290864,2.59980688616e-10,10512.457193,4887.02181663,-711.795733474,-4003.18433885,30773.1587385,81439.0159526,-112212.174691,4.18579858687,48.1860553578,-2.33809019377,0.0149605302244,1.17761212434,0.493601349618,-32969.7420076,25812.4551022,2.6759403437e-11,5280.23264871,1080.23843258,232.184439069,-3924.26064701,-17187.6409257,34188.3924027,-17000.751477,1.5761634346,76.3629580184,0.343834773147,0.233609984082,-0.34778107272
