time_s,node_BUSA2_voltage,node_BUSAS2_voltage,node_BUSB2_voltage,node_BUSBS2_voltage,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,branch_current_branch_fixed_1,branch_current_branch_fixed_7,branch_current_branch_fixed_9,branch_current_branch_fixed_10,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,power_zero_axis_current_A,armature_axis_1_current_A,armature_axis_2_current_A,shorted_rotor_axis_current_1_A,shorted_rotor_axis_current_2_A
0.077,-2186.90588226,-2186.90588226,-1801.37764891,-2186.90588226,688.022892633,2053.64131779,184.724863658,92.3624318289,184.722287972,-2186.90588226,-1755.1186059,524.147455206,184.724863658,-2186.90588226,-2186.90588226,184.724863658,-8.38308241231e-15,203.083623195,-0.931477546692,-2575.68568455,-2777.8378299,184.725648031,15.0092730618,0,362.082330613,102.200765733,-25.7899759614,-307.452515928
0.0772,-2025.99842436,-2025.99842436,-1744.39928161,-2025.99842436,821.64037697,2212.53935207,184.724861764,92.3624308821,184.722286079,-2025.99842436,-1710.61180951,654.731604333,184.724861764,-2025.99842436,-2025.99842436,184.724861764,-1.56186220407e-15,203.083621113,-0.924303531647,-2575.68568449,-2777.84500186,184.725648031,15.0462181914,0,368.752873539,74.6354148942,-26.2537783447,-307.414156764
0.0774,-1853.57883927,-1853.57883927,-1677.57761439,-1853.57883927,950.8275764,2358.86529641,184.724859886,92.3624299429,184.7222842,-1853.57883927,-1656.46194734,781.862490248,184.724859886,-1853.57883927,-1853.57883927,184.724859886,-1.56185908034e-15,203.083619048,-0.916463315487,-2575.68568452,-2777.85283997,184.725648031,15.083163321,0,373.328135134,46.6459266618,-26.7174190914,-307.375181452
0.0776,-1670.62684946,-1670.62684946,-1601.1710868,-1670.62684946,1074.36945174,2491.78769759,184.724858023,92.3624290115,184.722282337,-1670.62684946,-1592.84090466,904.279041541,184.724858023,-1670.62684946,-1670.62684946,184.724858023,-3.83559043733e-15,203.083617,-0.909167349339,-2575.68568458,-2777.86013388,184.725648031,15.1201084506,0,375.7819559,18.391301966,-27.1809771177,-307.335448472
0.0778,-1478.18202464,-1478.18202464,-1515.7026167,-1478.18202464,1192.05203503,2610.55126401,184.724856176,92.3624280878,184.72228049,-1478.18202464,-1520.20960095,1021.83224717,184.724856176,-1478.18202464,-1478.18202464,184.724856176,7.11886195242e-16,203.083614969,-0.901300370693,-2575.68568452,-2777.86799886,184.725648031,15.1570535802,0,376.100555723,-9.96788120576,-27.6443698785,-307.295089582
0.078,-1277.3378747,-1277.3378747,-1421.60199305,-1277.33787469,1302.71376605,2714.4811574,184.724854344,92.3624271718,184.722278658,-1277.3378747,-1438.91817864,1133.30213834,184.724854344,-1277.3378747,-1277.3378747,184.724854344,7.11884771471e-16,203.083612955,-0.894057631493,-2575.68568452,-2777.87523954,184.725648031,15.1939987098,0,374.281958237,-38.2704991706,-28.1076788484,-307.253964422
0.0782,-1069.23563614,-1069.23563614,-1319.42662962,-1069.23563614,1406.22134923,2802.98682737,184.724852527,92.3624262634,184.722276841,-1069.23563614,-1349.45399287,1238.61028812,184.724852527,-1069.23563614,-1069.23563614,184.724852527,-1.56185113299e-15,203.083610957,-0.886336684227,-2575.68568455,-2777.8829585,184.725648031,15.2309438394,0,370.3366625,-66.3557232392,-28.5708203081,-307.212203723
0.0784,-855.05778741,-855.05778741,-1209.76764459,-855.05778741,1501.49072698,2875.56536705,184.724850725,92.3624253626,184.722275039,-855.05778741,-1252.3371989,1336.60289894,184.724850725,-855.05778741,-855.05778741,184.724850725,-4.24980768947e-16,203.083608977,-0.879316657782,-2575.68568455,-2777.88997655,184.725648031,15.267888969,0,364.286919369,-94.0639640017,-29.0338782517,-307.169668413
0.0786,-636.021329766,-636.021329766,-1093.20440435,-636.021329766,1588.47465349,2931.8043707,184.724848938,92.3624244691,184.722273253,-636.021329766,-1148.07064731,1427.27654227,184.724848938,-636.021329766,-636.021329766,184.724848938,-4.24979918986e-16,203.083607012,-0.871906995773,-2575.68568452,-2777.89738422,184.725648031,15.3048340986,0,356.167269598,-121.237792273,-29.4967677716,-307.126488265
0.0788,-413.370872054,-413.370872054,-970.47598976,-413.370872054,1666.18882396,2971.38427709,184.724847166,92.3624235828,184.72227148,-413.370872054,-1037.33275617,1509.56714226,184.724847166,-413.370872054,-413.370872054,184.724847166,-9.93412689201e-16,203.083605063,-0.86526954174,-2575.68568452,-2777.90401974,184.725648031,15.3417792282,0,346.023685484,-147.722775016,-29.9595753285,-307.082525613
0.079,-188.371558588,-188.371558588,-842.17036281,-188.371558588,1734.67546004,2994.08018528,184.724845407,92.3624227034,184.722269721,-188.371558588,-920.630226284,1583.54897343,184.724845407,-188.371558588,-188.371558588,184.724845407,1.43456537971e-16,203.08360313,-0.858325272799,-2575.68568449,-2777.91096204,184.725648031,15.3787243579,0,333.913966327,-173.368455708,-30.4222147985,-307.03790934
0.0792,37.6981196498,37.6981196498,-709.158156534,37.6981196501,1793.07002362,2999.76313261,184.724843661,92.3624218307,184.722267976,37.6981196498,-798.784748557,1648.26922689,184.724843661,37.6981196498,37.6981196498,184.724843661,1.43456251058e-16,203.083601211,-0.852217525244,-2575.68568452,-2777.91706787,184.725648031,15.4156694875,0,319.906761702,-198.029062653,-30.8847750435,-306.992503294
0.0794,263.553589652,263.553589652,-572.022064761,263.553589652,1841.50554209,2988.40082743,184.724841929,92.3624209643,184.722266243,263.553589652,-672.294792272,1703.88076662,184.724841929,263.553589652,263.553589652,184.724841929,1.43455964146e-16,203.083599306,-0.845878452063,-2575.68568446,-2777.92340507,184.725648031,15.4526146171,0,304.081818407,-221.564527003,-31.3471686839,-306.946435525
0.0796,487.911495585,487.911495585,-431.745184172,487.911495585,1879.25460924,2960.05783262,184.724840208,92.3624201039,184.722264522,487.911495585,-542.107424089,1749.56114852,184.724840208,487.911495585,487.911495585,184.724840208,1.43455677234e-16,203.083597414,-0.840431749821,-2575.68568449,-2777.92884988,184.725648031,15.4895597467,0,286.528904455,-243.841046684,-31.8094869053,-306.899571499
0.0798,709.496991071,709.496991071,-288.890893832,709.496991071,1906.54024548,2914.89519874,184.724838498,92.3624192492,184.722262813,709.496991071,-408.700648195,1785.54082788,184.724838498,709.496991071,709.496991071,184.724838498,1.84875625085e-15,203.083595535,-0.834820389748,-2575.68568452,-2777.93445934,184.725648031,15.5265048763,0,267.347904932,-264.732119878,-32.2716410232,-306.852038477
0.08,927.050983125,927.050983125,-144.533408728,927.050983125,1922.78653936,2853.16954889,184.724836799,92.3624183997,184.722261114,927.050983125,-273.126495522,1811.14398764,184.724836799,927.050983125,927.050983125,184.724836799,-4.2498192736e-16,203.083593667,-0.830147773027,-2575.68568452,-2777.93913009,184.725648031,15.5634500059,0,246.647668168,-284.118950655,-32.7337244593,-306.803703636
0.0802,1139.33728657,1139.33728657,0.797102706441,1139.33728657,1928.30351945,2775.2316205,184.72483511,92.3624175551,184.722259424,1139.33728657,-135.830413908,1826.67577002,184.72483511,1139.33728657,1139.33728657,184.72483511,-4.24981077397e-16,203.08359181,-0.825367420912,-2575.68568449,-2777.94390858,184.725648031,15.6003951355,0,224.545951218,-301.89147575,-33.1956471664,-306.754693485
0.0804,1345.14964827,1345.14964827,145.958442256,1345.14964827,1922.67784211,2681.52427245,184.72483343,92.3624167148,184.722257744,1345.14964827,2.0530835158,1831.62008586,184.72483343,1345.14964827,1345.14964827,184.72483343,-4.24980227436e-16,203.083589962,-0.821561574936,-2575.68568452,-2777.94771262,184.725648031,15.6373402651,0,201.168211605,-317.948601224,-33.6575047066,-306.704876985
0.0806,1543.31860134,1543.31860134,290.467061941,1543.31860134,1906.30141752,2572.57996858,184.724831757,92.3624158785,184.722256071,1543.31860134,140.122757444,1826.35197778,184.724831757,1543.31860134,1543.31860134,184.724831757,1.84875510322e-15,203.083588123,-0.81769412756,-2575.68568455,-2777.95157814,184.725648031,15.6742853947,0,176.647406335,-332.19920089,-34.1192056055,-306.65437992
0.0808,1732.71811027,1732.71811027,433.137202423,1732.71811027,1878.93103772,2449.01775215,184.724830091,92.3624150455,184.722254405,1732.71811027,277.185680008,1810.52476673,184.724830091,1732.71811027,1732.71811027,184.724830091,-4.24983074983e-16,203.083586292,-0.814825773239,-2575.68568452,-2777.95444473,184.725648031,15.7112305243,0,151.122754092,-344.562176784,-34.5808474638,-306.603073103
0.081,1912.27196925,1912.27196925,573.544530872,1912.27196925,1841.0333082,2311.53972833,184.724828431,92.3624142156,184.722252745,1912.27196925,412.895741395,1784.5767974,184.724828431,1912.27196925,1912.27196925,184.724828431,1.84875225568e-15,203.083584467,-0.811930865049,-2575.68568446,-2777.95733778,184.725648031,15.7481756539,0,124.739394768,-354.9674086,-35.0423373104,-306.5510816
0.0812,2080.95991744,2080.95991744,710.48490863,2080.95991744,1792.5390802,2160.92707466,184.724826776,92.362413388,184.72225109,2080.95991744,546.026735807,1748.33688113,184.724826776,2080.95991744,2080.95991744,184.724826776,1.84874855818e-15,203.083582647,-0.810047715902,-2575.68568449,-2777.95921912,184.725648031,15.7851207835,0,97.6471479097,-363.355634422,-35.5037746786,-306.49827813
0.0814,2237.82343627,2237.82343627,843.604682647,2237.82343627,1733.98054103,1998.0356023,184.724825125,92.3624125624,184.722249439,2237.82343627,676.297592212,1702.29836983,184.724825125,2237.82343627,2237.82343627,184.724825125,1.84874486069e-15,203.083580832,-0.808161586523,-2575.68568446,-2777.96110345,184.725648031,15.8220659131,0,70.0000426382,-369.679331945,-35.9650650291,-306.444787039
0.0816,2381.97119594,2381.97119594,971.706735981,2381.97119594,1665.46281977,1823.79089308,184.724823476,92.3624117382,184.722247791,2381.97119594,802.474497324,1646.4679378,184.724823476,2381.97119594,2381.97119594,184.724823476,1.8487411632e-15,203.08357902,-0.807288050652,-2575.68568449,-2777.96197515,184.725648031,15.8590110427,0,41.9550985472,-373.902419709,-36.4263097187,-306.390482991
0.0818,2512.58412013,2512.58412013,1094.51813679,2512.58412013,1587.57282516,1639.1830402,184.72482183,92.3624109149,184.722246144,2512.58412013,924.350054734,1581.38411137,184.72482183,2512.58412013,2512.58412013,184.72482183,1.84873746572e-15,203.083577209,-0.806423455477,-2575.68568452,-2777.96283794,184.725648031,15.8959561723,0,13.6717384874,-376.001052689,-36.8874125673,-306.335489595
0.082,2628.92004013,2628.92004013,1210.87386825,2628.92004013,1500.58649731,1445.2610223,184.724820184,92.3624100919,184.722244498,2628.92004013,1040.7085039,1507.23006587,184.724820184,2628.92004013,2628.92004013,184.724820184,1.84873376825e-15,203.0835754,-0.806560605764,-2575.68568449,-2777.96269898,184.725648031,15.9329013019,0,-14.6893820471,-375.963148125,-37.3484766469,-306.279683484
0.0822,2730.31791205,2730.31791205,1320.59007388,2730.31791205,1405.13308368,1243.12674298,184.724818538,92.3624092688,184.722242852,2730.31791205,1151.4232489,1424.57833003,184.724818538,2730.31791205,2730.31791205,184.724818538,1.84873007079e-15,203.08357359,-0.806707233191,-2575.68568452,-2777.96255052,184.725648031,15.9698464316,0,-42.9670644912,-373.789080216,-37.8094040652,-306.223187505
0.0824,2816.20157296,2816.20157296,1422.55806107,2816.20157296,1301.65228118,1033.92876952,184.72481689,92.3624084451,184.722241204,2816.20157296,1255.32169165,1333.78353647,184.72481689,2816.20157296,2816.20157296,184.72481689,6.39619533473e-15,203.083571779,-0.807833373547,-2575.68568446,-2777.9614226,184.725648031,16.0067915612,0,-71.0006640242,-369.491038412,-38.2702995021,-306.165880267
0.0826,2886.08301476,2886.08301476,1516.68948717,2886.08301476,1190.80203517,818.855806552,184.72481524,92.3624076202,184.722239555,2886.08301476,1352.36344743,1235.43993973,184.72481524,2886.08301476,2886.08301476,184.72481524,-2.69875538044e-15,203.083569965,-0.808958649635,-2575.68568446,-2777.96029549,184.725648031,16.0437366908,0,-98.6308647875,-363.093608425,-38.7310632855,-306.107883816
0.0828,2939.56515715,2939.56515715,1601.95484368,2939.56515715,1073.17533208,599.129941543,184.724813587,92.3624067937,184.722237902,2939.56515715,1441.44311448,1130.06503454,184.724813587,2939.56515715,2939.56515715,184.724813587,1.84871897846e-15,203.083568148,-0.811030328274,-2575.68568449,-2777.95822199,184.725648031,16.0806818204,0,-125.700678867,-354.632974507,-39.1918015992,-306.049078737
0.083,2976.34410394,2976.34410394,1678.36563778,2976.34410394,949.444214361,375.999700693,184.72481193,92.362405965,184.722236244,2976.34410394,1522.61004652,1018.26168589,184.72481193,2976.34410394,2976.34410394,184.72481193,1.84871528102e-15,203.083566326,-0.813080757856,-2575.68568446,-2777.95616974,184.725648031,16.11762695,0,-152.056288906,-344.157376674,-39.6524129286,-305.989586218
0.0832,2996.21086982,2996.21086982,1744.9925632,2996.21086982,820.341323827,150.732954539,184.724810268,92.3624051339,184.722234582,2996.21086982,1594.84849699,900.698308856,184.724810268,2996.21086982,2996.21086982,184.724810268,-2.6987573778e-15,203.083564498,-0.816034525633,-2575.68568449,-2777.95321417,184.725648031,16.1545720796,0,-177.547927029,-331.726171961,-40.113004863,-305.929288809
0.0834,2999.05256785,2999.05256785,1801.94907018,2999.05256785,686.537564669,-75.3902863301,184.724808599,92.3624042997,184.722232914,2999.05256785,1658.29907483,777.972715711,184.724808599,2999.05256785,2999.05256785,184.724808599,6.3961859425e-15,203.083562664,-0.818937301636,-2575.68568449,-2777.95030952,184.725648031,16.1915172092,0,-202.030765494,-317.410160622,-40.573473989,-305.868306777
0.0836,2984.85305094,2984.85305094,1848.42479624,2984.85305094,548.888745826,-301.085144554,184.724806924,92.3624034621,184.722231239,2984.85305094,1712.05611007,650.889228158,184.724806924,2984.85305094,2984.85305094,184.724806924,1.84870418875e-15,203.083560823,-0.822691470385,-2575.68568446,-2777.94655354,184.725648031,16.2284623388,0,-225.365655621,-301.290524507,-41.03392921,-305.80652461
0.0838,2953.69300359,2953.69300359,1884.63489537,2953.69300359,408.049108729,-525.069176926,184.724805242,92.3624026208,184.722229556,2953.69300359,1756.35089143,520.026704516,184.724805242,2953.69300359,2953.69300359,184.724805242,6.39616945274e-15,203.083558973,-0.826356858015,-2575.68568446,-2777.94288625,184.725648031,16.2654074684,0,-247.420046464,-283.459017997,-41.4942651657,-305.744061582
0.084,2905.74948339,2905.74948339,1909.90403068,2905.74948339,264.978658716,-746.069661495,184.724803551,92.3624017753,184.722227865,2905.74948339,1790.40579318,386.307625342,184.724803551,2905.74948339,2905.74948339,184.724803551,6.39615666041e-15,203.083557114,-0.830813914537,-2575.68568446,-2777.9384274,184.725648031,16.302352598,0,-268.068566585,-264.016804463,-41.9545919901,-305.680804085
0.0842,2841.29491498,2841.29491498,1924.54645155,2841.29491498,120.299518552,-962.830829422,184.724801851,92.3624009253,184.722226165,2841.29491498,1814.54008227,250.278077203,184.724801851,2841.29491498,2841.29491498,184.724801851,1.84867490672e-15,203.083555245,-0.835137605667,-2575.68568443,-2777.93410184,184.725648031,16.3392977276,0,-287.193950484,-243.07451069,-42.4148023373,-305.616870317
0.0844,2760.6955421,2760.6955421,1928.03494517,2760.6955421,-24.945140788,-1174.12100051,184.724800141,92.3624000705,184.722224455,2760.6955421,1828.11932979,112.95861139,184.724800141,2760.6955421,2760.6955421,184.724800141,1.84867120937e-15,203.083553365,-0.840186655521,-2575.68568443,-2777.92905088,184.725648031,16.3762428572,0,-304.687449206,-220.750984787,-42.875007498,-305.552148534
0.0846,2664.40934644,2664.40934644,1920.77789732,2664.40934644,-170.180340828,-1378.73958186,184.724798421,92.3623992107,184.722222736,2664.40934644,1831.54596882,-25.1508658251,184.724798421,2664.40934644,2664.40934644,184.724798421,-2.69880144937e-15,203.083551475,-0.845052391291,-2575.68568443,-2777.92418326,184.725648031,16.4131879868,0,-320.449744529,-197.173215856,-43.3350981126,-305.486755766
0.0848,2552.98344538,2552.98344538,1902.40607722,2552.98344538,-314.302372044,-1575.52388988,184.724796691,92.3623983456,184.722221006,2552.98344538,1824.34080573,-162.953720203,184.724796691,2552.98344538,2552.98344538,184.724796691,6.39614187102e-15,203.083549573,-0.850572347641,-2575.68568446,-2777.91866135,184.725648031,16.4501331164,0,-334.391177861,-172.475038619,-43.7951865645,-305.420582085
0.085,2427.05098312,2427.05098312,1873.41477083,2427.05098312,-456.797638303,-1763.35575688,184.72479495,92.362397475,184.722219264,2427.05098312,1806.98258255,-300.008902511,184.72479495,2427.05098312,2427.05098312,184.72479495,1.84866011736e-15,203.083547658,-0.855854988098,-2575.68568443,-2777.91337682,184.725648031,16.487078246,0,-346.432632842,-146.796922982,-44.2551614634,-305.353743263
0.0852,2287.32753303,2287.32753303,1833.59916098,2287.32753303,-596.525620221,-1941.16788471,184.724793197,92.3623965987,184.722217512,2287.32753303,1779.1560344,-435.167105067,184.724793197,2287.32753303,2287.32753303,184.724793197,6.39612538144e-15,203.083545731,-0.861717283726,-2575.68568446,-2777.90751256,184.725648031,16.5240233756,0,-356.505575747,-120.28465207,-44.7151362326,-305.286131132
0.0854,2134.60703163,2134.60703163,1783.5320482,2134.60703163,-733.047210008,-2107.9499094,184.724791433,92.3623957165,184.722215747,2134.60703163,1741.40742483,-568.057769013,184.724791433,2134.60703163,2134.60703163,184.724791433,1.8486436278e-15,203.083543792,-0.867285788059,-2575.68568446,-2777.90194213,184.725648031,16.5609685053,0,-364.552888244,-93.0889890578,-45.1749974457,-305.217860106
0.0856,1969.75726726,1969.75726726,1723.17592303,1969.75726726,-865.209393895,-2262.75414221,184.724789657,92.3623948284,184.722213971,1969.75726726,1693.59060806,-697.503239725,184.724789657,1969.75726726,1969.75726726,184.724789657,4.12237441122e-15,203.083541839,-0.873357564211,-2575.68568441,-2777.89586843,184.725648031,16.5979136349,0,-370.528716438,-65.3643561274,-45.6348595244,-305.148823722
0.0858,1793.71494917,1793.71494917,1653.16974522,1793.71494917,-992.659202886,-2404.70095461,184.724787869,92.3623939343,184.722212183,1793.71494917,1636.30881354,-823.213745458,184.724787869,1793.71494917,1793.71494917,184.724787869,6.39610064717e-15,203.083539873,-0.879078090191,-2575.68568443,-2777.89014589,184.725648031,16.6348587645,0,-374.399236992,-37.2683884943,-46.0946070128,-305.079134939
0.086,1607.48038494,1607.48038494,1573.64263559,1607.48038494,-1114.25550741,-2532.98377651,184.724786068,92.3623930342,184.722210383,1607.48038494,1569.58661938,-944.008007588,184.724786068,1607.48038494,1607.48038494,184.724786068,1.84861889359e-15,203.083537894,-0.885225147009,-2575.68568443,-2777.88399688,184.725648031,16.6718038941,0,-376.142315984,-8.96064205702,-46.5543553009,-305.00868894
0.0862,1412.1117965,1412.1117965,1485.28661624,1412.1117965,-1229.74137751,-2646.8736793,184.724784256,92.362392128,184.72220857,1412.1117965,1494.07210359,-1059.68573407,184.724784256,1412.1117965,1412.1117965,184.724784256,1.84861519636e-15,203.083535901,-0.890964329243,-2575.68568443,-2777.87825572,184.725648031,16.7087490237,0,-375.748193389,19.3979532146,-47.0139869223,-304.937597128
0.0864,1208.71930714,1208.71930714,1388.39323202,1208.71930714,-1338.01148834,-2745.72351786,184.724782431,92.3623912157,184.722206746,1208.71930714,1409.95858163,-1169.08661655,184.724782431,1208.71930714,1208.71930714,184.724782431,4.12234597983e-15,203.083533896,-0.897054314613,-2575.68568443,-2777.87216373,184.725648031,16.7456941533,0,-373.218956976,47.6463294836,-47.4736182162,-304.865756276
0.0866,998.458633569,998.458633569,1283.69300097,998.458633569,-1438.91284041,-2828.97160768,184.724780595,92.3623902975,184.722204909,998.458633569,1317.92554788,-1272.10669582,184.724780595,998.458633569,998.458633569,184.724780595,1.84860325445e-15,203.083531877,-0.902681857347,-2575.68568446,-2777.86653414,184.725648031,16.7826392829,0,-368.569132265,75.6239141813,-47.933129736,-304.793276135
0.0868,782.52451887,782.52451887,1171.63227538,782.52451887,-1531.3988687,-2896.1449165,184.724778747,92.3623893734,184.722203061,782.52451887,1218.32954806,-1367.63058102,184.724778747,782.52451887,782.52451887,184.724778747,1.84859955724e-15,203.083529845,-0.908587217331,-2575.68568446,-2777.86062673,184.725648031,16.8195844125,0,-361.824980632,103.171783536,-48.3926387624,-304.720055009
0.087,562.143943757,562.143943757,1052.96434344,562.143943757,-1615.42617067,-2946.86175219,184.724776887,92.3623884435,184.722201201,562.143943757,1111.8670277,-1455.65546249,184.724776887,562.143943757,562.143943757,184.724776887,7.11728619698e-16,203.0835278,-0.913979172707,-2575.68568438,-2777.85523277,184.725648031,16.8565295421,0,-353.02498422,130.133366524,-48.8520239105,-304.646200904
0.0872,338.569154621,338.569154621,928.279528694,338.56915462,-1690.02844812,-2980.83393156,184.724775016,92.362387508,184.72219933,338.569154621,999.04888021,-1535.13366638,184.724775016,338.569154621,338.569154621,184.724775016,7.11727196242e-16,203.083525743,-0.919579863548,-2575.68568441,-2777.84963002,184.725648031,16.8934746717,0,-342.218981239,156.355490685,-49.3114034051,-304.571613605
0.0874,113.07054801,113.07054801,798.337345892,113.07054801,-1755.27516901,-2997.86841792,184.724773134,92.3623865671,184.722197448,113.07054801,880.57331526,-1606.16615941,184.724773134,113.07054801,113.07054801,184.724773134,1.1837475713e-18,203.083523674,-0.924620807171,-2575.68568443,-2777.84458696,184.725648031,16.9304198013,0,-329.468537831,181.689139964,-49.7706539748,-304.496399282
0.0876,-113.07054801,-113.07054801,663.858292661,-113.07054801,-1810.29991296,-2997.86841792,184.724771242,92.3623856209,184.722195556,-113.07054801,757.093531693,-1667.79416425,184.724771242,-113.07054801,-113.07054801,184.724771242,-2.83033064883e-16,203.083521594,-0.929806739092,-2575.68568438,-2777.83939898,184.725648031,16.9673649309,0,-314.845937131,205.990369823,-50.2298948007,-304.420459154
0.0878,-338.56915462,-338.56915462,525.591114477,-338.569154621,-1855.28578368,-2980.83393156,184.72476934,92.3623846698,184.722193654,-338.56915462,629.293927982,-1720.22275539,184.72476934,-338.56915462,-338.56915462,184.72476934,-9.93574524036e-16,203.083519503,-0.934392660856,-2575.68568441,-2777.83481098,184.725648031,17.0043100605,0,-298.434432753,229.12110124,-50.689000787,-304.343897474
0.088,-562.143943757,-562.143943757,384.370045246,-562.143943757,-1889.48355031,-2946.86175219,184.724767428,92.362383714,184.722191742,-562.143943757,497.955087851,-1762.60117748,184.724767428,-562.143943757,-562.143943757,184.724767428,-9.93572536889e-16,203.083517401,-0.939065814018,-2575.68568443,-2777.83013567,184.725648031,17.0412551901,0,-280.327111411,250.949884666,-51.1480920916,-304.266616853
0.0882,-782.52451887,-782.52451887,240.915994453,-782.52451887,-1913.18814975,-2896.1449165,184.724765507,92.3623827537,184.722189822,-782.52451887,363.731983576,-1795.23659398,184.724765507,-782.52451887,-782.52451887,184.724765507,-3.26730503044e-15,203.08351529,-0.943105727434,-2575.68568441,-2777.82609371,184.725648031,17.0782003197,0,-260.627025433,271.35271205,-51.6070418646,-304.188719552
0.0884,-998.458633569,-998.458633569,96.1582284233,-998.458633569,-1925.78220231,-2828.97160768,184.724763579,92.3623817893,184.722187893,-998.458633569,227.515125214,-1817.40295623,184.724763579,-998.458633569,-998.458633569,184.724763579,-2.13043125549e-15,203.083513169,-0.947182416916,-2575.68568438,-2777.82201491,184.725648031,17.1151454493,0,-239.445951607,290.213612205,-52.0659712689,-304.110109539
0.0886,-1208.71930714,-1208.71930714,-49.2269282567,-1208.71930714,-1927.66810651,-2745.72351786,184.724761642,92.362380821,184.722185956,-1208.71930714,89.9147600622,-1829.50514625,184.724761642,-1208.71930714,-1208.71930714,184.724761642,-3.26729423498e-15,203.08351104,-0.95060005784,-2575.68568441,-2777.8185951,184.725648031,17.152090579,0,-216.904402848,307.425462733,-52.5247517778,-304.030887017
0.0888,-1412.1117965,-1412.1117965,-194.235726381,-1412.1117965,-1918.3720547,-2646.8736793,184.724759699,92.3623798493,184.722184013,-1412.1117965,-48.0882804033,-1830.95573443,184.724759699,-1412.1117965,-1412.1117965,184.724759699,-9.93553219702e-16,203.083508903,-0.954011976719,-2575.68568441,-2777.81518104,184.725648031,17.1890357086,0,-193.130308324,322.890402777,-52.9835055937,-303.95095729
0.089,-1607.48038494,-1607.48038494,-338.252470285,-1607.48038494,-1898.39702387,-2532.98377651,184.724757749,92.3623788744,184.722182063,-1607.48038494,-185.94310142,-1822.2506518,184.724757749,-1607.48038494,-1607.48038494,184.724757749,-9.93551232598e-16,203.08350676,-0.956747561693,-2575.68568441,-2777.81244329,184.725648031,17.2259808382,0,-168.258907087,336.520627138,-53.4421025967,-303.870418441
0.0892,-1793.71494917,-1793.71494917,-480.220866415,-1793.71494917,-1867.42133374,-2404.70095461,184.724755793,92.3623778967,184.722180108,-1793.71494917,-322.599867308,-1802.9519581,184.724755793,-1793.71494917,-1793.71494917,184.724755793,-9.93549245497e-16,203.08350461,-0.959443211555,-2575.68568441,-2777.80974551,184.725648031,17.2629259678,0,-142.431376422,348.238606114,-53.900666067,-303.789177094
0.0894,-1969.75726726,-1969.75726726,-619.600810564,-1969.75726726,-1826.03926082,-2262.75414221,184.724753833,92.3623769167,184.722178148,-1969.75726726,-457.580646225,-1773.63777079,184.724753833,-1969.75726726,-1969.75726726,184.724753833,-3.2672817391e-15,203.083502455,-0.961453914642,-2575.68568443,-2777.80773263,184.725648031,17.2998710974,0,-115.794612802,357.97784492,-54.3590643798,-303.707329168
0.0896,-2134.60703163,-2134.60703163,-755.306309572,-2134.60703163,-1774.08648722,-2107.9499094,184.724751869,92.3623759346,184.722176184,-2134.60703163,-589.789160927,-1734.02726476,184.724751869,-2134.60703163,-2134.60703163,184.724751869,3.55392823755e-15,203.083500296,-0.963399142027,-2575.68568438,-2777.80578526,184.725648031,17.336816227,0,-88.4998367198,365.682904295,-54.8174219353,-303.624782597
0.0898,-2287.32753303,-2287.32753303,-886.886374389,-2287.32753303,-1712.23708656,-1941.16788471,184.724749902,92.3623749509,184.722174216,-2287.32753303,-718.832706925,-1684.7698465,184.724749902,-2287.32753303,-2287.32753303,184.724749902,-9.93547831693e-16,203.083498133,-0.964659810066,-2575.68568438,-2777.80452242,184.725648031,17.3737613566,0,-60.7022687107,371.310109505,-55.2756056944,-303.541631102
0.09,-2427.05098312,-2427.05098312,-1013.24856499,-2427.05098312,-1640.48593634,-1763.35575688,184.724747932,92.362373966,184.722172246,-2427.05098312,-843.591884096,-1625.7460558,184.724747932,-2427.05098312,-2427.05098312,184.724747932,-5.541014806e-15,203.083495967,-0.965838223696,-2575.68568438,-2777.80334185,184.725648031,17.4107064862,0,-32.5597396808,374.827369555,-55.7337412211,-303.457783929
0.0902,-2552.98344538,-2552.98344538,-1134.04276268,-2552.98344538,-1559.57340671,-1575.52388988,184.72474596,92.3623729802,184.722170275,-2552.98344538,-963.769829971,-1557.66386331,184.72474596,-2552.98344538,-2552.98344538,184.72474596,-9.93534762581e-16,203.0834938,-0.966341435909,-2575.68568435,-2777.80283652,184.725648031,17.4476516158,0,-4.23227188047,376.21482155,-56.1916941545,-303.373332574
0.0904,-2664.40934644,-2664.40934644,-1248.19323861,-2664.40934644,-1469.65199401,-1378.73958186,184.724743988,92.3623719939,184.722168302,-2664.40934644,-1078.24759511,-1480.56598904,184.724743988,-2664.40934644,-2664.40934644,184.724743988,-9.93532775513e-16,203.083491631,-0.966754198074,-2575.68568441,-2777.8024215,184.725648031,17.4845967454,0,24.1192761378,375.464450581,-56.6495912663,-303.28818761
