time_s,node_BUSA2_voltage,node_BUSAS2_voltage,node_BUSB2_voltage,node_BUSBS2_voltage,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSFD_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,branch_current_branch_fixed_1,branch_current_branch_fixed_8,branch_current_branch_fixed_10,branch_current_branch_fixed_11,torque_Nm,mechanical_speed_rad_s,synchronous_torque_angle_rad,power_zero_axis_current_A,armature_axis_1_current_A,armature_axis_2_current_A,field_current_A,q_axis_damper_current_A
0.0504,2965.95523421,2965.95523421,2581.06390968,2965.95523421,-350.040109153,-450.676767362,36.7013768846,188.527598835,94.2637994175,188.527806064,2965.95523421,2534.87726793,-337.962477662,188.527598835,2965.95523421,2965.95523421,36.7013768846,188.527598835,2.98560681057e-15,207.264290716,137.824107915,207.22906649,-137.85933187,188.495559215,-7.1054273576e-15,0,-26.4326822705,-102.708874114,-181.541163564,-9.28928782621
0.0506,2923.58061836,2923.58061836,2548.16480387,2923.58061836,-544.150433023,-672.812282848,36.1770241469,188.527879392,94.263939696,188.528086621,2923.58061836,2503.11531456,-528.709806056,188.527879392,2923.58061836,2923.58061836,36.1770241469,188.527879392,7.53306980075e-15,207.264599156,137.121671051,207.22906649,-137.157203425,188.495559215,-3.5527136788e-15,0,-34.0356931924,-100.415685909,-181.69607721,-9.22890128886
0.0508,2864.59363424,2864.59363424,2500.59549212,2864.59363424,-735.424315232,-891.124744731,35.4471063415,188.528158286,94.2640791428,188.528365515,2864.59363424,2456.91621222,-716.739092829,188.528158286,2864.59363424,2864.59363424,35.4471063415,188.528158286,2.98558577323e-15,207.264905767,136.194148123,207.229066461,-136.2299871,188.495559215,-7.1054273576e-15,0,-41.4297572931,-97.5718651279,-181.839651745,-9.15271340773
0.051,2789.32945766,2789.32945766,2438.57804593,2789.32945766,-922.738323032,-1104.37365805,34.515771007,188.528435062,94.2642175308,188.528642291,2789.32945766,2396.48845944,-900.940952449,188.528435062,2789.32945766,2789.32945766,34.515771007,188.528435062,2.98557980207e-15,207.26521005,135.046392769,207.22906649,-135.082536034,188.495559215,-1.06581410364e-14,0,-48.5771628248,-94.1983157125,-181.968531754,-9.06116152669
0.0512,2698.2157547,2698.2157547,2362.42313568,2698.2157547,-1104.98382556,-1311.34729995,33.3883101764,188.528709277,94.2643546385,188.528916506,2698.2157547,2322.12868671,-1080.21912482,188.528709277,2698.2157547,2698.2157547,33.3883101764,188.528709277,7.53304279231e-15,207.265511518,133.684580684,207.229066461,-133.721025367,188.495559215,-1.42108547152e-14,0,-55.4424991127,-90.3181431019,-182.079455262,-8.9547710104
0.0514,2591.77025158,2591.77025158,2272.52939545,2591.77025158,-1281.07439261,-1510.86960491,32.0711303071,188.528980502,94.2644902511,188.529187731,2591.77025158,2234.22123662,-1253.49793565,188.528980502,2591.77025158,2591.77025158,32.0711303071,188.528980502,7.53302772624e-15,207.265809699,132.116188705,207.229066518,-132.152931628,188.495559215,-1.06581410364e-14,0,-61.992716429,-85.9563799605,-182.16927214,-8.83415252022
0.0516,2470.59779289,2470.59779289,2169.38213745,2470.59779289,-1449.95323664,-1701.80684738,30.5717158779,188.529248325,94.2646241624,188.529455554,2470.59779289,2133.23707716,-1419.72982967,188.529248325,2470.59779289,2470.59779289,30.5717158779,188.529248325,7.5330126602e-15,207.266104139,130.349965364,207.229066461,-130.387002709,188.495559215,-1.42108547152e-14,0,-68.1971513549,-81.1397246339,-182.234961835,-8.69999879135
0.0518,2335.3869047,2335.3869047,2053.5513387,2335.3869047,-1610.60061371,-1883.07408387,28.8985868606,188.529512351,94.2647561756,188.52971958,2335.3869047,2019.73195911,-1577.90288653,188.529512351,2335.3869047,2335.3869047,28.8985868606,188.529512351,2.98552863279e-15,207.266394405,128.395890832,207.229066461,-128.433218418,188.495559215,-1.7763568394e-14,0,-74.0275213445,-75.8962967888,-182.273650366,-8.55308093294
0.052,2186.90588226,2186.90588226,1925.68895387,2186.90588226,-1762.04112551,-2053.64131779,27.0612503082,188.529772209,94.2648861047,188.529979438,2186.90588226,1894.34387596,-1727.04825937,188.529772209,2186.90588226,2186.90588226,27.0612503082,188.529772209,2.98552266174e-15,207.266680089,126.265128255,207.22906649,-126.302741576,188.495559215,-1.42108547152e-14,0,-79.457892803,-70.2554140126,-182.28262646,-8.39424426636
0.0522,2025.99842436,2025.99842436,1786.525497,2025.99842436,-1903.35082514,-2212.53935207,25.0701463334,188.530027551,94.2650137757,188.53023478,2025.99842436,1757.78975929,-1866.24743094,188.530027551,2025.99842436,2025.99842436,25.0701463334,188.530027551,2.9855166907e-15,207.266960808,123.969965875,207.229066461,-124.00785985,188.495559215,-1.7763568394e-14,0,-84.4646274381,-64.2473923176,-182.25935675,-8.22440372884
0.0524,1853.57883927,1853.57883927,1636.86596186,1853.57883927,-2033.66407471,-2358.86529641,22.9365887861,188.530278055,94.2651390276,188.530485284,1853.57883927,1610.86148489,-1994.63923326,188.530278055,1853.57883927,1853.57883927,22.9365887861,188.530278055,7.11776238977e-16,207.267236208,121.523749053,207.22906649,-121.561918502,188.495559215,-2.13162820728e-14,0,-89.0263119949,-57.9033726804,-182.20149995,-8.04453886303
0.0526,1670.62684946,1670.62684946,1477.58504582,1670.62684946,-2152.18004959,-2491.78769759,20.672700966,188.530523427,94.2652617136,188.530730656,1670.62684946,1454.42114687,-2111.42651677,188.530523427,1670.62684946,1670.62684946,20.672700966,188.530523427,2.98550929612e-15,207.267505966,118.940805286,207.229066461,-118.979244462,188.495559215,-1.7763568394e-14,0,-93.1236766554,-51.2551748249,-182.106919934,-7.85568842485
0.0528,1478.18202465,1478.18202465,1309.62176208,1478.18202465,-2258.16884788,-2610.55126401,18.2913467353,188.530763404,94.2653817019,188.530970633,1478.18202465,1289.39569144,-2215.88242592,188.530763404,1478.18202465,1478.18202465,18.2913467353,188.530763404,7.11768844413e-16,207.267769793,116.236359119,207.229066433,-116.27506213,188.495559215,-2.13162820728e-14,0,-96.7395074543,-44.3351785933,-181.973697621,-7.6589446346
0.053,1277.3378747,1277.3378747,1133.97342827,1277.3378747,-2350.9770978,-2714.4811574,15.8060574236,188.530997754,94.2654988768,188.531204983,1277.3378747,1116.77089301,-2307.35616453,188.530997754,1277.3378747,1277.3378747,15.8060574236,188.530997754,-1.56196705982e-15,207.268027434,113.426440865,207.229066461,-113.465401537,188.495559215,-2.48689957516e-14,0,-99.8585579461,-37.1762323246,-181.800141636,-7.45544710847
0.0532,1069.23563614,1069.23563614,951.689129301,1069.23563614,-2430.03303642,-2802.98682737,13.2309549407,188.531226278,94.2656131392,188.531433507,1069.23563614,937.584778089,-2385.27822377,188.531226278,1069.23563614,1069.23563614,13.2309549407,188.531226278,2.98550502551e-15,207.26827867,110.527787566,207.22906649,-110.566999443,188.495559215,-2.13162820728e-14,0,-102.467465153,-29.8115868313,-181.584797658,-7.24637649912
0.0534,855.05778741,855.05778741,763.862664743,855.05778741,-2494.85095608,-2875.56536705,10.5806715326,188.531448815,94.2657244073,188.531656044,855.05778741,752.92050468,-2449.16495946,188.531448815,855.05778741,855.05778741,10.5806715326,188.531448815,1.84863181415e-15,207.268523323,107.557737708,207.229066461,-107.597194234,188.495559215,-2.48689957516e-14,0,-104.554674426,-22.2748527257,-181.326456419,-7.03294788657
0.0536,636.021329766,636.021329766,571.625088383,636.021329766,-2545.03501043,-2931.8043707,7.87026663811,188.531665235,94.2658326174,188.531872464,636.021329766,563.898812742,-2498.62251199,188.531665235,636.021329766,636.021329766,7.87026663811,188.531665235,1.84862811689e-15,207.268761252,104.534120888,207.229066461,-104.573815345,188.495559215,-2.84217094304e-14,0,-106.110377401,-14.5999781383,-181.024160304,-6.81640395097
0.0538,413.370872054,413.370872054,376.136870464,413.370872054,-2580.28228526,-2971.38427709,5.11514131869,188.531875448,94.2659377242,188.532082677,413.370872054,371.670075791,-2533.34996438,188.531875448,413.370872054,413.370872054,5.11514131869,188.531875448,7.11757179291e-16,207.268992358,101.475142658,207.22906649,-101.515068245,188.495559215,-2.48689957516e-14,0,-107.126466594,-6.82124319596,-180.677208521,-6.59800797174
0.054,188.371558588,188.371558588,178.579795361,188.371558588,-2600.38514771,-2994.08018528,2.33095074593,188.532079402,94.2660397009,188.532286631,188.371558588,177.406074932,-2553.14175552,188.532079402,188.371558588,188.371558588,2.33095074593,188.532079402,4.27538945691e-16,207.269216581,98.399266094,207.229066461,-98.4394158477,188.495559215,-2.84217094304e-14,0,-107.596509519,1.02673289265,-180.285160805,-6.37903668674
0.0542,-37.6981196499,-37.6981196499,-19.8513578438,-37.69811965,-2605.23279171,-2999.76313261,-0.466484753948,188.53227708,94.2661385399,188.532484309,-37.6981196499,-17.7084562381,-2557.88925771,188.53227708,-37.6981196499,-37.6981196499,-0.466484753948,188.53227708,-6.98413270388e-17,207.269433905,95.3250903785,207.22906649,-95.3654574758,188.495559215,-3.19744231092e-14,0,-107.515744421,8.90897674173,-179.847839647,-6.16077305832
0.0544,-263.553589652,-263.553589652,-217.957239256,-263.553589652,-2594.81201691,-2988.40082743,-3.2612695944,188.532468505,94.2662342523,188.532675734,-263.553589652,-212.484394635,-2547.58156113,188.532468505,-263.553589652,-263.553589652,-3.2612695944,188.532468505,-8.51437415096e-16,207.269644354,92.2712287903,207.229066461,-92.3118063582,188.495559215,-2.84217094304e-14,0,-106.881098902,16.7901425568,-179.365331023,-5.94449898127
0.0546,-487.911495585,-487.911495585,-414.542396524,-487.911495585,-2569.20717463,-2960.05783262,-6.03752325046,188.532653737,94.2663268683,188.532860966,-487.911495585,-405.736836342,-2522.30539128,188.532653737,-487.911495585,-487.911495585,-6.03752325046,188.532653737,-2.83002092049e-16,207.269847995,89.2561856508,207.229066461,-89.2969668244,188.495559215,-3.19744231092e-14,0,-105.691231835,24.6344958174,-178.837983641,-5.73148798056
0.0548,-709.496991071,-709.496991071,-608.423680768,-709.496991071,-2528.59934193,-2914.89519874,-8.77947049506,188.532832874,94.2664164369,188.533040103,-709.496991071,-596.293636172,-2482.24422798,188.532832874,-709.496991071,-709.496991071,-8.77947049506,188.532832874,8.53865714304e-16,207.270044936,86.2982340753,207.229066461,-86.3392122041,188.495559215,-2.84217094304e-14,0,-103.946598104,32.4059039251,-178.266406687,-5.52299793459
0.055,-927.050983125,-927.050983125,-798.438522405,-927.050983125,-2473.26467486,-2853.16954889,-11.471531037,188.533006051,94.2665030254,188.53321328,-927.050983125,-783.003807325,-2427.67657079,188.533006051,-927.050983125,-927.050983125,-11.471531037,188.533006051,-2.83003233775e-16,207.270235324,83.4152960479,207.229066461,-83.4564646028,188.495559215,-3.19744231092e-14,0,-101.649534798,40.0678387598,-177.651466102,-5.32026387204
0.0552,-1139.33728657,-1139.33728657,-983.452981442,-1139.33728657,-2403.57202445,-2775.2316205,-14.0984080512,188.533173439,94.2665867194,188.533380668,-1139.33728657,-964.745679175,-2358.97344392,188.533173439,-1139.33728657,-1139.33728657,-14.0984080512,188.533173439,3.12759905328e-15,207.270419348,80.6248249412,207.22906649,-80.6661775193,188.495559215,-3.5527136788e-14,0,-98.8043666852,47.5833958095,-176.994279407,-5.12449087737
0.0554,-1345.14964827,-1345.14964827,-1162.36950184,-1345.14964827,-2319.97978429,-2681.52427245,-16.6451750986,188.533335243,94.2666676217,188.533542472,-1345.14964827,-1140.43473926,-2276.59510469,188.533335243,-1345.14964827,-1345.14964827,-16.6451750986,188.533335243,-3.69361064401e-15,207.270597233,77.9436919987,207.229066461,-77.9852224204,188.495559215,-3.90798504668e-14,0,-95.4175279478,54.9153341529,-176.296209106,-4.93684715263
0.0556,-1543.31860134,-1543.31860134,-1334.13429133,-1543.31860134,-2223.03207315,-2572.57996858,-19.0973609407,188.533491704,94.2667458522,188.533698933,-1543.31860134,-1309.03107616,-2181.08707001,188.533491704,-1543.31860134,-1543.31860134,-19.0973609407,188.533491704,-1.4198687761e-15,207.270769244,75.3880776465,207.22906649,-75.4297801428,188.495559215,-3.5527136788e-14,0,-91.4976964681,62.0261410474,-175.558854704,-4.75845726892
0.0558,-1732.71811027,-1732.71811027,-1497.74425815,-1732.71811027,-2113.35423794,-2449.01775215,-21.4410317684,188.533643094,94.2668215468,188.533850323,-1732.71811027,-1469.54635122,-2073.07544277,188.533643094,-1732.71811027,-1732.71811027,-21.4410317684,188.533643094,8.53868544337e-16,207.270935679,72.973369211,207.22906649,-73.0152381236,188.495559215,-3.90798504668e-14,0,-87.0559362932,68.8781242396,-174.784043396,-4.59039565367
0.056,-1912.27196925,-1912.27196925,-1652.25344746,-1912.27196925,-1991.64779627,-2311.53972833,-23.6628703766,188.533789713,94.2668948567,188.533996942,-1912.27196925,-1621.05023958,-1953.26166962,188.533789713,-1912.27196925,-1912.27196925,-23.6628703766,188.533789713,-5.96733660549e-15,207.271096871,70.7140640914,207.22906649,-70.7560941857,188.495559215,-3.5527136788e-14,0,-82.1058433924,75.4335343907,-173.97381946,-4.43368034459
0.0562,-2080.95991744,-2080.95991744,-1796.77891476,-2080.95991744,-1858.68481826,-2160.92707466,-25.7502518351,188.533931895,94.2669659474,188.534139124,-2080.95991744,-1762.67627447,-1822.41672735,188.533931895,-2080.95991744,-2080.95991744,-25.7502518351,188.533931895,8.53878771263e-16,207.271253183,68.6236813366,207.229066461,-68.6658677184,188.495559215,-3.90798504668e-14,0,-76.6636893782,81.6547191871,-173.130432445,-4.28926705402
0.0564,-2237.82343627,-2237.82343627,-1930.50600361,-2237.82343627,-1715.30187721,-1998.0356023,-27.691315226,188.534069995,94.2670349976,188.534277224,-2237.82343627,-1893.62706271,-1681.37488025,188.534069995,-2237.82343627,-2237.82343627,-27.691315226,188.534069995,8.53877063507e-16,207.271405008,66.7146805525,207.229066461,-66.757018793,188.495559215,-4.26325641456e-14,0,-70.7485576125,87.5043098431,-172.256324196,-4.15804357095
0.0566,-2381.97119594,-2381.97119594,-2052.69297403,-2381.97119594,-1562.39357999,-1823.79089308,-29.4750310399,188.534204396,94.2671021981,188.534411625,-2381.97119594,-2013.17881481,-1531.02701777,188.534204396,-2381.97119594,-2381.97119594,-29.4750310399,188.534204396,-3.69359360564e-15,207.271552766,64.9983898699,207.22906649,-65.0408758608,188.495559215,-4.61852778244e-14,0,-64.3824659357,92.9454397752,-171.354114801,-4.04082454141
0.0568,-2512.58412013,-2512.58412013,-2162.67497527,-2512.58412013,-1400.90581131,-1639.1830402,-31.0912638479,188.534335502,94.2671677509,188.534542731,-2512.58412013,-2120.6851868,-1372.31371914,188.534335502,-2512.58412013,-2512.58412013,-31.0912638479,188.534335502,8.53882742934e-16,207.271696902,63.4849422276,207.229066433,-63.5275723591,188.495559215,-4.26325641456e-14,0,-57.5904702951,97.9419943076,-170.426587543,-3.93834665016
0.057,-2628.92004013,-2628.92004013,-2259.86731992,-2628.92004013,-1231.82870987,-1445.26102231,-32.5308298926,188.534463735,94.2672318673,188.534670964,-2628.92004013,-2215.58038869,-1206.21806189,188.534463735,-2628.92004013,-2628.92004013,-32.5308298926,188.534463735,8.53881035171e-16,207.271837879,62.1832215488,207.229066461,-62.22599266,188.495559215,-4.61852778244e-14,0,-50.4007436531,102.45888932,-169.476672944,-3.85126424024
0.0572,-2730.31791205,-2730.31791205,-2343.76808021,-2730.31791205,-1056.18950912,-1243.12674298,-33.7855492727,188.534589535,94.2672947673,188.534796764,-2730.31791205,-2297.38158625,-1033.75831861,188.534589535,-2730.31791205,-2730.31791205,-33.7855492727,188.534589535,-3.69358963399e-15,207.271976181,61.1008180976,207.22906649,-61.1437274609,188.495559215,-4.26325641456e-14,0,-42.8446248873,106.462375862,-168.507431976,-3.78014538839
0.0574,-2816.20157296,-2816.20157296,-2413.95997425,-2816.20157296,-875.045263694,-1033.92876952,-34.8482924223,188.534713356,94.2673566779,188.534920585,-2816.20157296,-2365.69056293,-855.980562039,188.534713356,-2816.20157296,-2816.20157296,-34.8482924223,188.534713356,-3.69358224681e-15,207.272112308,60.2439933717,207.229066405,-60.2870388353,188.495559215,-4.61852778244e-14,0,-34.9566327805,109.920366876,-167.522038559,-3.72546846821
0.0576,-2886.08301476,-2886.08301476,-2470.11158885,-2886.08301476,-689.475586555,-818.855806552,-35.7130206228,188.534835664,94.2674178318,188.535042893,-2886.08301476,-2420.19469645,-673.951313788,188.534835664,-2886.08301476,-2886.08301476,-35.7130206228,188.534835664,-3.69357485966e-15,207.272246772,59.6176548302,207.229066461,-59.6608348204,188.495559215,-4.97379915032e-14,0,-26.7744408032,112.802781411,-166.523761432,-3.68761921352
0.0578,-2939.56515715,-2939.56515715,-2511.97791708,-2939.56515715,-500.575417492,-599.129941543,-36.3748203162,188.534956932,94.267478466,188.535164161,-2939.56515715,-2460.6672282,-488.750255588,188.534956932,-2939.56515715,-2939.56515715,-36.3748203162,188.534956932,-3.69356747251e-15,207.272380092,59.2253402472,207.229066461,-59.2686535535,188.495559215,-4.61852778244e-14,0,-18.3388090302,115.081900967,-165.515945497,-3.6668883083
0.058,-2976.34410394,-2976.34410394,-2539.40027988,-2976.34410394,-309.447934605,-375.999700693,-36.8299310246,188.535077641,94.2675388203,188.53528487,-2976.34410394,-2486.96690467,-301.463123467,188.535077641,-2976.34410394,-2976.34410394,-36.8299310246,188.535077641,-8.24102904678e-15,207.272512798,59.0692106485,207.229066461,-59.1126566333,188.495559215,-4.97379915032e-14,0,-9.69347035652,116.732732054,-164.501992752,-3.66346950971
0.0582,-2996.21086982,-2996.21086982,-2552.30561853,-2996.21086982,-117.197625765,-150.732954539,-37.0757667181,188.535198273,94.2675991363,188.535405502,-2996.21086982,-2499.03697775,-113.174799112,188.535198273,-2996.21086982,-2996.21086982,-37.0757667181,188.535198273,8.53925358051e-16,207.272645418,59.1500529051,207.22906649,-59.1936315339,188.495559215,-5.3290705182e-14,0,-0.884969024551,117.733368536,-163.485342919,-3.6774583249
0.0584,-2999.05256785,-2999.05256785,-2550.70524599,-2999.05256785,75.0763861258,75.39028633,-37.1109305092,188.535319311,94.2676596554,188.53552654,-2999.05256785,-2496.90366382,75.0373013172,188.535319311,-2999.05256785,-2999.05256785,-37.1109305092,188.535319311,8.53923650202e-16,207.272778486,59.4672909081,207.229066461,-59.5110025791,188.495559215,-4.97379915032e-14,0,8.03754955434,118.065347023,-162.469453865,-3.7088512415
0.0586,-2984.85305094,-2984.85305094,-2534.69304964,-2984.85305094,266.286753199,301.085144554,-36.9352225904,188.535441235,94.2677206177,188.535648465,-2984.85305094,-2480.67405376,262.109533668,188.535441235,-2984.85305094,-2984.85305094,-36.9352225904,188.535441235,-3.69354701904e-15,207.272912528,60.0190044641,207.229066433,-60.0628501593,188.495559215,-5.3290705182e-14,0,17.0225977258,117.713988328,-161.457781951,-3.75754552647
0.0588,-2953.69300359,-2953.69300359,-2504.44324736,-2953.69300359,455.363975233,525.069176926,-36.549641369,188.535564522,94.2677822611,188.535771751,-2953.69300359,-2450.53358882,446.997951005,188.535564522,-2953.69300359,-2953.69300359,-36.549641369,188.535564522,-3.69353963195e-15,207.273048067,60.801956296,207.22906649,-60.845937569,188.495559215,-5.68434188608e-14,0,26.0166522618,116.668718015,-160.453762393,-3.82333958662
0.059,-2905.74948339,-2905.74948339,-2460.20769177,-2905.74948339,641.262131302,746.069661495,-35.9563777945,188.535689638,94.267844819,188.535896867,-2905.74948339,-2406.74309635,628.683848598,188.535689638,-2905.74948339,-2905.74948339,-35.9563777945,188.535689638,-3.69353224488e-15,207.273185618,61.8116262257,207.22906649,-61.8557450482,188.495559215,-5.3290705182e-14,0,34.964506759,114.923359104,-159.46078977,-3.90593389922
0.0592,-2841.29491498,-2841.29491498,-2402.31283302,-2841.29491498,822.964220567,962.830829422,-35.1588029088,188.53581704,94.26790852,188.536024269,-2841.29491498,-2349.6355089,806.178877787,188.53581704,-2841.29491498,-2841.29491498,-35.1588029088,188.53581704,5.40141306497e-15,207.273325682,63.0422514379,207.229066461,-63.0865103223,188.495559215,-5.68434188608e-14,0,43.8096667206,112.476390314,-158.48219877,-4.00493249916
0.0594,-2760.6955421,-2760.6955421,-2331.15633369,-2760.6955421,999.487116096,1174.12100051,-34.1614486916,188.535947172,94.2679735859,188.536154401,-2760.6955421,-2279.61225862,978.529737992,188.535947172,-2760.6955421,-2760.6955421,-34.1614486916,188.535947172,-8.24100462203e-15,207.273468746,64.4868731797,207.229066461,-64.5312751716,188.495559215,-6.03961325396e-14,0,52.4947833199,109.331163574,-157.521245304,-4.11984502499
0.0596,-2664.40934644,-2664.40934644,-2247.20344915,-2664.40934644,1169.88610504,1378.73958186,-32.9699823084,188.536080462,94.2680402309,188.536287691,-2664.40934644,-2197.13947302,1144.82242187,188.536080462,-2664.40934644,-2664.40934644,-32.9699823084,188.536080462,8.53949782749e-16,207.273615283,66.1373887956,207.229066433,-66.1819372922,188.495559215,-5.68434188608e-14,0,60.96212092,105.496075134,-156.581088065,-4.25008930356
0.0598,-2552.98344538,-2552.98344538,-2150.98316234,-2552.98344538,1333.25902526,1575.52388988,-31.5911739089,188.536217321,94.2681086605,188.53642455,-2552.98344538,-2102.74395823,1304.18602969,188.536217321,-2552.98344538,-2552.98344538,-31.5911739089,188.536217321,8.53948074851e-16,207.273765744,67.9846079946,207.229066433,-68.0293069749,188.495559215,-6.03961325396e-14,0,69.1540526071,100.984685239,-155.664770671,-4.39499446948
0.06,-2427.05098312,-2427.05098312,-2043.08418382,-2427.05098312,1488.74999383,1763.35575688,-30.0328581575,188.53635814,94.2681790702,188.536565369,-2427.05098312,-1997.00909207,1455.79615248,188.53635814,-2427.05098312,-2427.05098312,-30.0328581575,188.53635814,-3.69352259444e-15,207.273920559,70.0183141232,207.229066461,-70.0631678745,188.495559215,-6.39488462184e-14,0,77.0135772629,95.8157821616,-154.775204467,-4.55380459264
0.0602,-2287.32753303,-2287.32753303,-1924.15079896,-2287.32753303,1635.55274152,1941.16788471,-28.3038897152,188.536503289,94.2682516445,188.536710518,-2287.32753303,-1880.57060469,1598.87784417,188.536503289,-2287.32753303,-2287.32753303,-28.3038897152,188.536503289,-3.6935152074e-15,207.274080133,72.2273280919,207.229066461,-72.2723414357,188.495559215,-6.03961325396e-14,0,84.4848510982,90.0133872701,-153.91515209,-4.72568280429
0.0604,-2134.60703163,-2134.60703163,-1794.87866598,-2134.60703163,1772.91356831,2107.9499094,-26.4140929254,188.536653112,94.2683265562,188.536860341,-2134.60703163,-1754.11236027,1732.7082041,188.536653112,-2134.60703163,-2134.60703163,-26.4140929254,188.536653112,8.53961141018e-16,207.274244846,74.599576205,207.229066461,-74.6447542974,188.495559215,-6.39488462184e-14,0,91.5137260968,83.6066988072,-153.087211894,-4.90971588877
0.0606,-1969.75726726,-1969.75726726,-1656.01053767,-1969.75726726,1900.13393507,2262.75414221,-24.3742059906,188.53680793,94.2684039652,188.537015159,-1969.75726726,-1618.3621067,1856.61859066,188.53680793,-1969.75726726,-1969.75726726,-24.3742059906,188.53680793,3.1276939138e-15,207.274415051,77.1221600473,207.229066461,-77.1675083157,188.495559215,-6.75015598972e-14,0,98.0482874871,76.6299730884,-152.293803319,-5.104919326
0.0608,-1793.71494917,-1793.71494917,-1508.3319998,-1793.71494917,2016.57272261,2404.70095461,-22.1958199552,188.536968036,94.2684840181,188.537175265,-1793.71494917,-1474.08729435,1969.9965053,188.536968036,-1793.71494917,-1793.71494917,-22.1958199552,188.536968036,-3.69351578368e-15,207.274591069,79.7814282775,207.22906649,-79.8269526049,188.495559215,-6.39488462184e-14,0,104.039382189,69.1223429446,-151.537153287,-5.31024274618
0.061,-1607.48038494,-1607.48038494,-1352.6671894,-1607.48038494,2121.64817056,2532.98377651,-19.8913128433,188.537133694,94.2685668469,188.537340923,-1607.48038494,-1322.09091923,2072.28716431,188.537133694,-1607.48038494,-1607.48038494,-19.8913128433,188.537133694,-5.96724287735e-15,207.27477319,82.5630508959,207.229066433,-82.6087573326,188.495559215,-6.75015598972e-14,0,109.441130158,61.1275743151,-150.819283697,-5.52457577716
0.0612,-1412.1117965,-1412.1117965,-1189.87457274,-1412.1117965,2214.83953979,2646.8736793,-17.4737793239,188.537305138,94.2686525689,188.537512367,-1412.1117965,-1163.20747643,2162.99481072,188.537305138,-1412.1117965,-1412.1117965,-17.4737793239,188.537305138,-1.41976198148e-15,207.274961673,85.4520939291,207.229066461,-85.4979887659,188.495559215,-7.1054273576e-14,0,114.211410698,52.6937630392,-150.1420001,-5.74675424074
0.0614,-1208.71930714,-1208.71930714,-1020.84273709,-1208.71930714,2295.68850401,2745.72351786,-14.9569563047,188.537482572,94.2687412858,188.537689801,-1208.71930714,-998.29896843,2241.68377587,188.537482572,-1208.71930714,-1208.71930714,-14.9569563047,188.537482572,-1.41975914196e-15,207.275156741,88.4330954254,207.229066461,-88.4791854079,188.495559215,-6.75015598972e-14,0,118.312316112,43.8729749387,-149.506881601,-5.97556667434
0.0616,-998.458633569,-998.458633569,-846.486261782,-998.458633569,2363.80032248,2828.97160768,-12.3551448762,188.537666167,94.2688330834,188.537873396,-998.458633569,-828.251037694,2307.97935161,188.537666167,-998.458633569,-998.458633569,-12.3551448762,188.537666167,-1.41975630245e-15,207.275358583,91.4901429713,207.229066461,-91.5364348223,188.495559215,-7.1054273576e-14,0,121.710565508,34.7208333544,-148.915272064,-6.20976113007
0.0618,-782.52451887,-782.52451887,-667.741615407,-782.52451887,2418.84478958,2896.1449165,-9.68312904988,188.537856062,94.2689280309,188.538063291,-782.52451887,-653.969159526,2361.56847079,188.537856062,-782.52451887,-782.52451887,-9.68312904988,188.537856062,-1.41975346294e-15,207.27556735,94.6069504917,207.229066461,-94.6534510864,188.495559215,-6.75015598972e-14,0,124.377872172,25.2960592163,-148.368272645,-6.44805222423
0.062,-562.143943757,-562.143943757,-485.563130584,-562.143943757,2460.55701681,2946.86175219,-6.95609175276,188.538052362,94.2690261808,188.538259591,-562.143943757,-476.374948499,2402.20026065,188.538052362,-562.143943757,-562.143943757,-6.95609175276,188.538052362,8.53983857264e-16,207.275783159,97.766936183,207.229066461,-97.8136525619,188.495559215,-7.1054273576e-14,0,126.291258669,15.6599696373,-147.866735722,-6.6891283859
0.0622,-338.56915462,-338.56915462,-300.918998555,-338.56915462,2488.73803038,2980.83393156,-4.18952855471,188.538255137,94.2691275687,188.538462366,-338.56915462,-296.402509027,2429.68645173,188.538255137,-338.56915462,-338.56915462,-4.18952855471,188.538255137,-2.82885091051e-16,207.276006088,100.953300685,207.229066518,-101.00024001,188.495559215,-7.46069872548e-14,0,127.433314637,5.87594173587,-147.41126023,-6.93165927507
0.0624,-113.07054801,-113.07054801,-114.787322518,-113.07054801,2503.25524004,2997.86841792,-1.39915961969,188.538464426,94.2692322128,188.538671655,-113.07054801,-114.994868967,2443.90170658,188.538464426,-113.07054801,-113.07054801,-1.39915961969,188.538464426,1.33228480596e-18,207.276236176,104.14910543,207.229066461,-104.196274806,188.495559215,-7.81597009336e-14,0,127.792393227,-3.99115093955,-147.00218844,-7.17430331663
0.0626,113.07054801,113.07054801,71.8478288899,113.07054801,2504.04274762,2997.86841792,1.39915961939,188.538680228,94.269340114,188.538887457,113.07054801,66.8995742426,2444.78383369,188.538680228,113.07054801,113.07054801,1.39915961939,188.538680228,1.43440687185e-16,207.276473426,107.337350726,207.229066433,-107.384757348,188.495559215,-7.46069872548e-14,0,127.362743135,-13.8755215547,-146.639604203,-7.41571531894
