time_s,node_BUSA2_voltage,node_BUSAS2_voltage,node_BUSB2_voltage,node_BUSBS2_voltage,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,branch_current_branch_fixed_1,branch_current_branch_fixed_7,branch_current_branch_fixed_9,branch_current_branch_fixed_10,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,phase_a_current_A,phase_b_current_A,phase_c_current_A,shorted_rotor_axis_current_1_A,shorted_rotor_axis_current_2_A
0.006,-573.65874311,-1912.27196925,1881.22994396,2957.98811121,-1307.57120085,-1045.71614197,184.725539796,92.3627698981,184.721574725,-413.023658486,1752.02190234,-1338.99824385,184.725539796,-1912.27196925,-573.65874311,184.725539796,-124.790625087,203.084366531,-3.22777181864,-3965.07077065,-4164.92736511,184.725648031,1.89375205158,-124.790625087,-244.870438391,369.661063478,164.829876551,-339.792503019
0.0062,-710.711974608,-2080.95991744,1907.80241097,2911.8977011,-1197.09043636,-830.937783665,184.72553318,92.3627665901,184.721568109,-546.281049047,1787.3141643,-1241.03311525,184.72553318,-2080.95991744,-710.711974608,184.72553318,-97.7017909048,203.084359257,-3.25591623783,-3965.0707707,-4164.89921328,184.725648031,1.93069718119,-97.7017909048,-265.678462416,363.380253321,164.306462113,-340.04313451
0.0064,-843.726628744,-2237.82343627,1923.53419764,2849.2613074,-1079.80756889,-611.437871123,184.725526516,92.3627632581,184.721561445,-676.434171143,1812.45036418,-1136.01619304,184.725526516,-2237.82343627,-843.726628744,184.725526516,-70.0581756413,203.084351931,-3.27485114336,-3965.07077068,-4164.88027115,184.725648031,1.9676423108,-70.0581756413,-284.976135761,355.034311402,163.782943489,-340.293772616
0.0066,-971.946900858,-2381.97119594,1928.33592025,2770.43484257,-956.389019393,-388.463646629,184.725519823,92.3627599114,184.721554752,-802.743481245,1827.28768142,-1024.54420017,184.725519823,-2381.97119594,-971.946900858,184.725519823,-42.0168525401,203.084344572,-3.284589082,-3965.07077065,-4164.87052583,184.725648031,2.0045874404,-42.0168525401,-302.653808451,344.670660992,163.25937624,-340.544389017
0.0068,-1094.6442289,-2512.58412013,1922.18030125,2675.86621433,-827.536072354,-163.282094205,184.725513119,92.3627565595,184.721548048,-924.491277105,1831.74181502,-907.25053791,184.725513119,-2512.58412013,-1094.6442289,184.725513119,-13.7371549229,203.084337202,-3.28519529104,-3965.0707707,-4164.8699122,184.725648031,2.04153257001,-13.7371549229,-318.611035541,332.348190464,162.735813346,-340.794951692
0.007,-1211.1214332,-2628.92004013,1905.10232419,2566.09278048,-693.980890988,62.8272596502,184.725506423,92.3627532116,184.721541352,-1040.98577581,1825.78746252,-784.801686707,184.725506423,-2628.92004013,-1211.1214332,184.725506423,14.6202291755,203.084329841,-3.27678608894,-3965.07077068,-4164.8783141,184.725648031,2.07847769962,14.6202291755,-332.757147866,318.136918691,162.212304954,-341.045425149
0.0072,-1320.71667796,-2730.31791205,1877.19903493,2441.73829557,-556.482356972,288.579616484,184.725499753,92.3627498767,184.721534683,-1151.5650446,1809.45846379,-657.893419198,184.725499753,-2730.31791205,-1320.71667796,184.725499753,42.8941700714,203.084322508,-3.25952711701,-3965.07077068,-4164.89556572,184.725648031,2.11542282922,42.8941700714,-345.011767267,302.117597195,161.688898159,-341.295770666
0.0074,-1422.80723183,-2816.20157296,1838.6289902,2303.50936659,-415.821758368,512.69220637,184.725493128,92.3627465639,184.721528057,-1255.60076198,1782.84760869,-527.246846712,184.725493128,-2816.20157296,-1422.80723183,184.725493128,70.9240120055,203.084315224,-3.23363226652,-3965.07077065,-4164.92145328,184.725648031,2.15236795883,70.9240120055,-355.30526332,284.381251314,161.165636793,-341.545946548
0.0076,-1516.8130064,-2886.08301476,1789.61135663,2152.19143789,-272.79835023,733.891576869,184.725486563,92.3627432817,184.721521493,-1352.501788,1746.10610982,-393.604321825,184.725486563,-2886.08301476,-1516.8130064,184.725486563,98.5504860259,203.084308007,-3.19936138391,-3965.07077065,-4164.95571697,184.725648031,2.18931308843,98.5504860259,-363.579149012,265.028662986,160.642561244,-341.795908396
0.0078,-1602.19985228,-2939.56515715,1730.42466539,1988.64432812,-128.224813114,950.920829032,184.725480077,92.3627400387,184.721515007,-1441.71752309,1699.4427433,-257.725220209,184.725480077,-2939.56515715,-1602.19985228,184.725480077,125.616614991,203.084300877,-3.15701812506,-3965.07077068,-4164.99805312,184.725648031,2.22625821804,125.616614991,-369.786413086,244.169798095,160.119708289,-342.045609386
