time_s,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSFD_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,branch_current_branch_fixed_4,branch_current_branch_fixed_6,branch_current_branch_fixed_7,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,power_zero_axis_current_A,orthogonal_dummy_current_A,single_phase_stator_current_A,field_current_A
0.00188,8.62094049578e+20,-16450.5141885,-2434.84440523,35043881.7487,17521940.8744,35043881.7489,9.65742733887e+20,-9.751047475e-10,35043881.7487,-16450.5141885,8.62094049578e+20,-2434.84440523,35043881.7487,38526694.9744,1.70461832035e+12,203.08047533,-1.70465684684e+12,35043881.7487,10322.8813484,0,0,-1.64498633083e+16,-0.00243484440523
0.0019,-8.30032762608e+20,15686.9888624,2455.13659972,33788271.4811,16894135.7405,33788271.4813,-9.29824945866e+20,-9.75066406498e-10,33788271.4811,15686.9888624,-8.30032762608e+20,2455.13659972,33788271.4811,37146296.703,-1.40095989434e+13,203.08047533,1.40095617973e+13,33788271.4811,11011.2028807,0,0,1.56876454482e+16,0.00245513659972
0.00192,7.97035773063e+20,-17162.5792005,-2475.32847469,32543534.3821,16271767.191,32543534.3823,8.92886008834e+20,-9.7503786377e-10,32543534.3821,-17162.5792005,7.97035773063e+20,-2475.32847469,32543534.3821,35777852.223,1.81117537323e+12,203.08047533,-1.81121115088e+12,32543534.3821,11674.5209393,0,0,-1.71619169466e+16,-0.00247532847469
0.00194,-7.63586671762e+20,16366.0376147,2495.4205261,31240090.5563,15620045.2781,31240090.5565,-8.55413472839e+20,-9.74999397656e-10,31240090.5563,16366.0376147,-7.63586671762e+20,2495.4205261,31240090.5563,34344866.4867,-1.45849248658e+13,203.08047533,1.45848905212e+13,31240090.5563,12312.3571887,0,0,1.63667054992e+16,0.0024954205261
0.00196,7.29161364789e+20,-17905.4662259,-2515.41324746,29948100.8791,14974050.4396,29948100.8793,8.16875586077e+20,-9.74970890953e-10,29948100.8791,-17905.4662259,7.29161364789e+20,-2515.41324746,29948100.8791,32924473.262,1.92342602938e+12,203.087925911,-1.92345895365e+12,29948100.8791,12924.239103,0,0,-1.79047927488e+16,-0.00251541324746
0.00198,-6.94264375817e+20,17074.4805126,2535.30712982,28594967.9671,14297483.9836,28594967.9673,-7.77781002829e+20,-9.74932300526e-10,28594967.9671,17074.4805126,-6.94264375817e+20,2535.30712982,28594967.9671,31436860.1222,-1.51841285666e+13,203.087925911,1.518409713e+13,28594967.9671,13509.6697915,0,0,1.7075159544e+16,0.00253530712982
0.002,6.58348924846e+20,-18680.5094393,-2555.10266182,27253898.9723,13626949.4862,27253898.9725,7.37574953726e+20,-9.74903829059e-10,27253898.9723,-18680.5094393,6.58348924846e+20,-2555.10266182,27253898.9723,29962509.864,2.04165241751e+12,203.08047533,-2.04168237982e+12,27253898.9723,14068.1584609,0,0,-1.86798248922e+16,-0.00255510266182
0.00202,-6.21941374509e+20,17813.5899158,2574.80032969,25849148.2217,12924574.1108,25849148.2219,-6.96788110809e+20,-9.74865115111e-10,25849148.2217,17813.5899158,-6.21941374509e+20,2574.80032969,25849148.2217,28418148.8805,-1.58082097738e+13,203.08047533,1.58081813558e+13,25849148.2217,14599.1889328,0,0,1.78142799397e+16,0.00257480032969
0.00204,5.84471276727e+20,-19489.1007672,-2594.40061723,24457101.3117,12228550.6558,24457101.3119,6.54841690798e+20,-9.74836678099e-10,24457101.3117,-19489.1007672,5.84471276727e+20,-2594.40061723,24457101.3117,26887754.3005,2.16615005576e+12,203.087925911,-2.16617694331e+12,24457101.3117,15102.2514282,0,0,-1.94884053058e+16,-0.00259440061723
0.00206,-5.46487778421e+20,18584.6932595,2613.90400588,22998727.8099,11499363.905,22998727.8101,-6.12289336561e+20,-9.74797841414e-10,22998727.8099,18584.6932595,-5.46487778421e+20,2613.90400588,22998727.8099,25284441.3038,-1.64582103728e+13,203.07675004,1.64581850886e+13,22998727.8099,15576.8097194,0,0,1.8585394119e+16,0.00261390400588
0.00208,5.07395738927e+20,-20332.6923874,-2633.31097467,21553729.6566,10776864.8283,21553729.6568,5.68527211432e+20,-9.74769438082e-10,21553729.6566,-20332.6923874,5.07395738927e+20,-2633.31097467,21553729.6566,23695832.9558,2.29722847008e+12,203.087925911,-2.29725216571e+12,21553729.6566,16022.3342941,0,0,-2.03319861698e+16,-0.00263331097467
0.0021,-4.67768075702e+20,19389.1754385,2652.62200028,20039649.2765,10019824.6383,20039649.2767,-5.2413292343e+20,-9.74730479436e-10,20039649.2765,19389.1754385,-4.67768075702e+20,2652.62200028,20039649.2765,22031276.6892,-1.71352161948e+13,203.084200621,1.71351941637e+13,20039649.2765,16438.2680834,0,0,1.93898869742e+16,0.00265262200028
0.00212,4.26983886649e+20,-21212.7993373,-2671.83755703,18539648.8322,9269824.41612,18539648.8324,4.78476498037e+20,-9.74702109018e-10,18539648.8322,-21212.7993373,4.26983886649e+20,-2671.83755703,18539648.8322,20382199.6836,2.43521184071e+12,203.08047533,-2.43523222271e+12,18539648.8322,16824.0610645,0,0,-2.1212082524e+16,-0.00267183755703
0.00214,-3.85640888698e+20,20228.4812945,2690.95811689,16967695.0527,8483847.52633,16967695.0529,-4.32160545782e+20,-9.7466302918e-10,16967695.0527,20228.4812945,-3.85640888698e+20,2690.95811689,16967695.0527,18654018.3077,-1.78403588804e+13,203.084200621,1.78403402266e+13,16967695.0527,17179.1345033,0,0,2.02292033446e+16,0.00269095811689
0.00216,3.43091303201e+20,-22131.0022347,-2709.98414951,15410560.4402,7705280.22009,15410560.4404,3.84527822884e+20,-9.74634690917e-10,15410560.4402,-22131.0022347,3.43091303201e+20,-2709.98414951,15410560.4402,16942128.892,2.58043967799e+12,203.082337976,-2.58045661991e+12,15410560.4402,17502.9170582,0,0,-2.21302749888e+16,-0.00270998414951
0.00218,-2.99958720038e+20,21104.1182109,2728.9161222,13778481.0376,6889240.51878,13778481.0378,-3.3620702465e+20,-9.74595490648e-10,13778481.0376,21104.1182109,-2.99958720038e+20,2728.9161222,13778481.0376,15147846.3474,-1.85748178236e+13,203.082337976,1.8574802676e+13,13778481.0376,17794.807473,0,0,2.11048506112e+16,0.0027289161222
0.0022,2.55567320624e+20,-23088.9501168,-2747.75449997,12161996.3136,6080998.15679,12161996.3138,2.8651245765e+20,-9.74567183788e-10,12161996.3136,-23088.9501168,2.55567320624e+20,-2747.75449997,12161996.3136,13370708.3483,2.73326752868e+12,203.082337976,-2.73328089919e+12,12161996.3136,18054.2122465,0,0,-2.30882126036e+16,-0.00274775449997
0.00222,-2.10567687737e+20,22017.6588197,2766.49974554,10467449.9187,5233724.95937,10467449.9189,-2.36100031082e+20,-9.74527863843e-10,10467449.9187,22017.6588197,-2.10567687737e+20,2766.49974554,10467449.9187,11507750.5703,-1.93398221981e+13,203.082337976,1.93398106906e+13,10467449.9187,18280.5067089,0,0,2.20184014037e+16,0.00276649974554
0.00224,1.64254749106e+20,-24088.3634015,-2785.15231931,8789311.70612,4394655.85306,8789311.70632,1.84254370388e+20,-9.74499587643e-10,8789311.70612,-24088.3634015,1.64254749106e+20,-2785.15231931,8789311.70612,9662831.69098,2.89406771444e+12,203.086063266,-2.89407737707e+12,8789311.70612,18473.0743251,0,0,-2.40876157888e+16,-0.00278515231931
0.00226,-1.17307248828e+20,22970.7438267,2803.71267945,7029864.22085,3514932.11042,7029864.22105,-1.31659776644e+20,-9.74460148766e-10,7029864.22085,22970.7438267,-1.17307248828e+20,2803.71267945,7029864.22085,7728522.67024,-2.013665307e+13,203.084200621,2.01366453417e+13,7029864.22085,18631.2660844,0,0,2.29714964255e+16,0.00280371267945
0.00228,6.89895946661e+19,-25131.0369774,-2822.18128183,5287678.20386,2643839.10193,5287678.20406,7.75699093793e+19,-9.7443190249e-10,5287678.20386,-25131.0369774,6.89895946661e+19,-2822.18128183,5287678.20386,5813190.63749,3.06323010354e+12,203.084200621,-3.06323591653e+12,5287678.20386,18754.4415086,0,0,-2.51302794352e+16,-0.00282218128183
0.0023,-2.00099110347e+19,23965.0849572,2840.55858008,3460799.07147,1730399.53573,3460799.07167,-2.26986905277e+19,-9.74392345422e-10,3460799.07147,23965.0849572,-2.00099110347e+19,2840.55858008,3460799.07147,3804748.31956,-2.0966645601e+13,203.084200621,2.09666417964e+13,3460799.07147,18841.9262814,0,0,2.39658473997e+16,0.00284055858008
0.00232,-3.03992353657e+19,-26218.8434274,-2858.84502558,1652076.34868,826038.174341,1652076.34889,-3.37325266961e+19,-9.7436412834e-10,1652076.34868,-26218.8434274,-3.03992353657e+19,-2858.84502558,1652076.34868,1816266.8741,3.24116291766e+12,203.084433451,-3.24116473373e+12,1652076.34868,18893.0550356,0,0,-2.62180761279e+16,-0.00285884502558
0.00234,8.14990680389e+19,25002.4680309,2877.04106748,-244865.327543,-122432.663771,-244865.32734,9.09789173219e+19,-9.74324453811e-10,-244865.327543,25002.4680309,8.14990680389e+19,2877.04106748,-244865.327543,-269201.107677,-2.18311913447e+13,203.084200621,2.18311916141e+13,-244865.327543,18907.1271458,0,0,2.50032401437e+16,0.00287704106748
0.00236,-1.34090239629e+20,-27353.7363916,-2895.14715273,-2122712.03873,-1061356.01936,-2122712.03853,-1.4985283287e+20,-9.74296265202e-10,-2122712.03873,-27353.7363916,-1.34090239629e+20,-2895.14715273,-2122712.03873,-2333676.38383,3.42829357505e+12,203.084666282,-3.42829124117e+12,-2122712.03873,18883.4513721,0,0,-2.73529595093e+16,-0.00289514715273
0.00238,1.87401994741e+20,26084.7561686,2913.16372604,-4092451.53534,-2046225.76767,-4092451.53514,2.09577207656e+20,-9.74256473938e-10,-4092451.53534,26084.7561686,1.87401994741e+20,2913.16372604,-4092451.53534,-4499177.14967,-2.27317406419e+13,203.084666282,2.27317451412e+13,-4092451.53534,18821.2997364,0,0,2.60855377762e+16,0.00291316372604
0.0024,-2.42269643306e+20,-28537.7540762,-2931.09122993,-6042111.84861,-3021055.92431,-6042111.84841,-2.70999556889e+20,-9.74228313085e-10,-6042111.84861,-28537.7540762,-2.42269643306e+20,-2931.09122993,-6042111.84861,-6642603.1757,3.62506957182e+12,203.086063266,-3.62506292901e+12,-6042111.84861,18719.9541025,0,0,-2.85369677878e+16,-0.00293109122993
0.00242,2.97889066785e+20,27213.8931388,2948.93010475,-8087493.0267,-4043746.51335,-8087493.0265,3.3330917859e+20,-9.74188405803e-10,-8087493.0267,27213.8931388,2.97889066785e+20,2948.93010475,-8087493.0267,-8891263.22197,-2.36698051171e+13,203.085131943,2.36698140085e+13,-8087493.0267,18578.6580538,0,0,2.72146840634e+16,0.00294893010475
0.00244,-3.06234937017e+20,14678.6094156,-2966.68078865,-9201243.63374,-4600621.81687,-9201243.63354,-3.43159282318e+20,-9.74160272e-10,-9201243.63374,14678.6094156,-3.06234937017e+20,-2966.68078865,-9201243.63374,-10115703.2033,1.27550491681e+13,203.084200621,-1.27550390521e+13,-9201243.63374,18405.7706872,0,0,1.46794049314e+16,-0.00296668078865
0.00246,2.75358654618e+20,-16059.7254811,2984.34371762,-8111982.82701,-4055991.41351,-8111982.82681,3.08594400277e+20,-9.74120249411e-10,-8111982.82701,-16059.7254811,2.75358654618e+20,2984.34371762,-8111982.82701,-8918186.92503,-2.08029326207e+12,203.085131943,2.08030218046e+12,-8111982.82701,18232.6384226,0,0,-1.60589254193e+16,0.00298434371762
0.00248,-2.44059317556e+20,15314.0174236,-3001.91932551,-6968980.69342,-3484490.34671,-6968980.69322,-2.73530213526e+20,-9.74092141957e-10,-6968980.69342,15314.0174236,-2.44059317556e+20,-3001.91932551,-6968980.69342,-7661588.27333,1.32817141712e+13,203.085131943,-1.32817065094e+13,-6968980.69342,18081.8287874,0,0,1.53148219858e+16,-0.00300191932551
0.0025,2.11846515283e+20,-16754.8658218,3019.40804402,-5837994.4931,-2918997.24655,-5837994.49289,2.37469145799e+20,-9.74052004763e-10,-5837994.4931,-16754.8658218,2.11846515283e+20,3019.40804402,-5837994.4931,-6418199.75055,-2.19804940804e+12,203.084200621,2.19805582645e+12,-5837994.4931,17953.7590355,0,0,-1.67540568048e+16,0.00301940804402
0.00252,-1.7919234588e+20,15976.9304646,-3036.81030268,-4651026.39426,-2325513.19713,-4651026.39405,-2.00887160312e+20,-9.74023922965e-10,-4651026.39426,15976.9304646,-1.7919234588e+20,-3036.81030268,-4651026.39426,-5113265.60494,1.38303367767e+13,203.084200621,-1.38303316632e+13,-4651026.39426,17848.8688266,0,0,1.59777438904e+16,-0.00303681030268
0.00254,1.4558517074e+20,-17480.0956408,3054.12652896,-3476687.6348,-1738343.8174,-3476687.6346,1.63265142564e+20,-9.73983671862e-10,-3476687.6348,-17480.0956408,1.4558517074e+20,3054.12652896,-3476687.6348,-3822215.95735,-2.32181693404e+12,203.084666282,2.32182075646e+12,-3476687.6348,17767.5916864,0,0,-1.74792778525e+16,0.00305412652896
0.00256,-1.11517523322e+20,16668.5391239,-3071.35714816,-2244032.24662,-1122016.12331,-2244032.24642,-1.25099658456e+20,-9.73955615033e-10,-2244032.24662,16668.5391239,-1.11517523322e+20,-3071.35714816,-2244032.24662,-2467053.92109,1.44018397382e+13,203.085131943,-1.4401837271e+13,-2244032.24662,17710.3844875,0,0,1.66693612282e+16,-0.00307135714816
0.00258,7.6455618081e+19,-18236.7174061,3088.5025835,-1024649.23395,-512324.616976,-1024649.23375,8.58491229431e+19,-9.73915250712e-10,-1024649.23395,-18236.7174061,7.6455618081e+19,3088.5025835,-1024649.23395,-1126483.32668,-2.45188621407e+12,203.084666282,2.45188734076e+12,-1024649.23395,17677.6976727,0,0,-1.82358910326e+16,0.0030885025835
0.0026,-4.09133084217e+19,17390.0855223,-3105.56325612,255483.278683,127741.639341,255483.278886,-4.60315964257e+19,-9.73887218171e-10,255483.278683,17390.0855223,-4.09133084217e+19,-3105.56325612,255483.278683,280874.316933,1.49971848379e+13,203.084666282,-1.49971851186e+13,255483.278683,17670.0060132,0,0,1.73909161182e+16,-0.00310556325612
0.00262,4.33370320181e+18,-19026.089965,3122.53958506,1521669.36554,760834.682771,1521669.36574,5.08205064835e+18,-9.73846741316e-10,1521669.36554,-19026.089965,4.33370320181e+18,3122.53958506,1521669.36554,1672899.47839,-2.58856118669e+12,203.084200621,2.58855951399e+12,1521669.36554,17687.7775396,0,0,-1.9025255194e+16,0.00312253958506
0.00264,3.27471013636e+19,18142.8655475,-3139.43198729,2851140.11642,1425570.05821,2851140.11663,3.64590290739e+19,-9.73818732389e-10,2851140.11642,18142.8655475,3.27471013636e+19,-3139.43198729,2851140.11642,3134498.80873,1.56173745453e+13,203.084200621,-1.56173776796e+13,2851140.11642,17731.5056344,0,0,1.81437044462e+16,-0.00313943198729
0.00266,-7.09101021713e+19,-19849.6309842,3156.24087773,4165957.92973,2082978.96486,4165957.92993,-7.91811289758e+19,-9.73778143675e-10,4165957.92973,-19849.6309842,-7.09101021713e+19,3156.24087773,4165957.92973,4579988.9289,-2.73215997492e+12,203.083269298,2.73215539513e+12,4165957.92973,17801.6766149,0,0,-1.98487880056e+16,0.00315624087773
0.00268,1.09595997387e+20,18928.2311813,-3172.96666923,5546702.19225,2773351.09613,5546702.19245,1.22520368136e+20,-9.73750157697e-10,5546702.19225,18928.2311813,1.09595997387e+20,-3172.96666923,5546702.19225,6097957.55524,1.62634537476e+13,203.083269298,-1.62634598454e+13,5546702.19225,17898.8032161,0,0,1.89290781919e+16,-0.00317296666923
0.0027,-1.49410933112e+20,-20708.819496,3189.60977263,6912053.03035,3456026.51518,6912053.03056,-1.67091749463e+20,-9.73709457793e-10,6912053.03035,-20708.819496,-1.49410933112e+20,3189.60977263,6912053.03035,7599002.89177,-2.88301553422e+12,203.084200621,2.88300793542e+12,6912053.03035,18023.3907683,0,0,-2.07079685015e+16,0.00318960977263
0.00272,1.89771397406e+20,19747.5929273,-3206.1705967,8346083.23639,4173041.6182,8346083.2366,2.12306983721e+20,-9.73681494103e-10,8346083.23639,19747.5929273,1.89771397406e+20,-3206.1705967,8346083.23639,9175553.25021,1.69365115534e+13,203.084200621,-1.69365207288e+13,8346083.23639,18175.972131,0,0,1.97484478573e+16,-0.0032061705967
0.00274,-2.31309774189e+20,-21605.1985548,3222.64954821,9763943.97352,4881971.98676,9763943.97372,-2.58807695015e+20,-9.73640683673e-10,9763943.97352,-21605.1985548,-2.31309774189e+20,3222.64954821,9763943.97352,10734327.1477,-3.04147632957e+12,203.084200621,3.04146559545e+12,9763943.97352,18357.0724031,0,0,-2.16043397379e+16,0.00322264954821
0.00276,2.73417293453e+20,20602.422345,-3239.04703193,11253352.8352,5626676.41758,11253352.8354,3.05980129248e+20,-9.73612741618e-10,11253352.8352,20602.422345,2.73417293453e+20,-3239.04703193,11253352.8352,12371759.9331,1.76376831736e+13,203.084200621,-1.76376955452e+13,11253352.8352,18567.2453712,0,0,2.06032849999e+16,-0.00323904703193
0.00278,-3.16753712674e+20,-22540.3780082,3255.3634506,12725778.9709,6362889.48547,12725778.9711,-3.54493684056e+20,-9.73571821317e-10,12725778.9709,-22540.3780082,-3.16753712674e+20,3255.3634506,12725778.9709,13990522.1756,-3.20790704299e+12,203.084200621,3.20789305267e+12,12725778.9709,18807.0366893,0,0,-2.25395115642e+16,0.0032553634506
0.0028,3.60683910445e+20,21494.2546917,-3271.599205,14272742.7301,7136371.36506,14272742.7303,4.037080382e+20,-9.73543900251e-10,14272742.7301,21494.2546917,3.60683910445e+20,-3271.599205,14272742.7301,15691229.9144,1.8368151883e+13,203.084200621,-1.8368167574e+13,14272742.7301,19077.0219063,0,0,2.14951248754e+16,-0.003271599205
0.00282,-4.05896202698e+20,-23516.0373883,3287.75469391,15801871.5638,7900935.7819,15801871.564,-4.5432156506e+20,-9.7350287073e-10,15801871.5638,-23516.0373883,-4.05896202698e+20,3287.75469391,15801871.5638,17372330.2153,-3.38268931292e+12,203.08047533,3.3826719408e+12,15801871.5638,19377.7680492,0,0,-2.35151635143e+16,0.00328775469391
0.00284,4.51727975976e+20,22424.6916803,-3303.83031414,17408653.3752,8704326.6876,17408653.3754,5.05666226263e+20,-9.73474970011e-10,17408653.3752,22424.6916803,4.51727975976e+20,-3303.83031414,17408653.3752,19138800.9842,1.91291510646e+13,203.08047533,-1.91291702032e+13,17408653.3752,19709.8732986,0,0,2.2425569195e+16,-0.00330383031414
0.00286,-4.98897340856e+20,-24533.928928,3319.82646054,18996707.3097,9498353.65483,18996707.3099,-5.58470625185e+20,-9.73433831914e-10,18996707.3097,-24533.928928,-4.98897340856e+20,3319.82646054,18996707.3097,20884682.6184,-3.56622250686e+12,203.084200621,3.56620162238e+12,18996707.3097,20073.9269054,0,0,-2.45330478225e+16,0.00331982646054
0.00288,5.46713001798e+20,23395.4043559,-3335.74352601,20665660.7623,10332830.3812,20665660.7625,6.12037806546e+20,-9.73405950908e-10,20665660.7623,23395.4043559,5.46713001798e+20,-3335.74352601,20665660.7623,22719503.9164,1.99219663429e+13,203.084200621,-1.99219890622e+13,20665660.7623,20470.5505862,0,0,2.3396289002e+16,-0.00333574352601
0.0029,-5.95924153729e+20,-25595.8807079,3351.5819015,22314950.7434,11157475.3717,22314950.7436,-6.67127912265e+20,-9.73364704872e-10,22314950.7434,-25595.8807079,-5.95924153729e+20,3351.5819015,22314950.7434,24532707.5015,-3.75892452866e+12,203.084200621,3.75889999616e+12,22314950.7434,20900.3567012,0,0,-2.55949925714e+16,0.0033515819015
0.00292,6.45809577483e+20,24408.1360967,-3367.34197605,24048523.5268,12024261.7634,24048523.527,7.23013818449e+20,-9.73336842951e-10,24048523.5268,24408.1360967,6.45809577483e+20,-3367.34197605,24048523.5268,26438570.2802,2.07479378066e+13,203.084200621,-2.07479642449e+13,24048523.5268,21363.9914439,0,0,2.4409027673e+16,-0.00336734197605
0.00294,-6.97150897861e+20,-26703.7999396,3383.02413674,25761452.6232,12880726.3116,25761452.6234,-7.80488570744e+20,-9.73295489607e-10,25761452.6232,-26703.7999396,-6.97150897861e+20,3383.02413674,25761452.6232,28321737.7124,-3.96123266212e+12,203.08047533,3.96120434058e+12,25761452.6232,21862.0912054,0,0,-2.67029049741e+16,0.00338302413674
0.00296,7.49195676791e+20,25464.7057453,-3398.62876877,27562190.3441,13781095.1721,27562190.3443,8.38793570758e+20,-9.7326764615e-10,27562190.3441,25464.7057453,7.49195676791e+20,-3398.62876877,27562190.3441,30301440.5718,2.16084623272e+13,203.08047533,-2.16084926284e+13,27562190.3441,22395.3276351,0,0,2.54656040491e+16,-0.00339862876877
0.00298,-8.02759372716e+20,-27859.6763911,3414.15625542,29341257.4742,14670628.7371,29341257.4744,-8.98756192144e+20,-9.73226186123e-10,29341257.4742,-27859.6763911,-8.02759372716e+20,3414.15625542,29341257.4742,32257319.1229,-4.17360445246e+12,203.084200621,4.17357219535e+12,29341257.4742,22964.3621133,0,0,-2.78587748001e+16,0.00341415625542
0.003,8.57056977308e+20,26567.010875,-3429.60697807,31211807.6298,15605903.8149,31211807.63,9.59584999596e+20,-9.73198360514e-10,31211807.6298,26567.010875,8.57056977308e+20,-3429.60697807,31211807.6298,34313772.68,2.25049959769e+13,203.084200621,-2.25050302905e+13,31211807.6298,23569.8927643,0,0,2.6567915702e+16,-0.00342960697807
0.00302,-8.6520450444e+20,14329.6347154,3444.98131623,32270613.6878,16135306.8439,32270613.688,-9.69201011485e+20,-9.73156794423e-10,32270613.6878,14329.6347154,-8.6520450444e+20,3444.98131623,32270613.6878,35477807.4844,-1.21286966083e+13,203.084200621,1.21286611307e+13,32270613.6878,24204.7169775,0,0,1.4330542727e+16,0.00344498131623
0.00304,8.35062009819e+20,-15678.1894775,-3460.27964753,31276124.9754,15638062.4877,31276124.9756,9.35457578338e+20,-9.73128986052e-10,31276124.9754,-15678.1894775,8.35062009819e+20,-3460.27964753,31276124.9754,34384482.1629,2.38270722662e+12,203.08047533,-2.3827416109e+12,31276124.9754,24840.1843641,0,0,-1.5677278333e+16,-0.00346027964753
0.00306,-8.04506514608e+20,14949.9446034,3475.50234772,30230260.4755,15115130.2377,30230260.4757,-9.01226706666e+20,-9.7308731451e-10,30230260.4755,14949.9446034,-8.04506514608e+20,3475.50234772,30230260.4755,33234675.105,-1.26321793254e+13,203.084200621,1.26321460909e+13,30230260.4755,25455.2482186,0,0,1.49508588291e+16,0.00347550234772
0.00308,7.73059263068e+20,-16356.8068848,-3490.6497907,29197311.0942,14598655.5471,29197311.0944,8.66022645312e+20,-9.73059522774e-10,29197311.0942,-16356.8068848,7.73059263068e+20,-3490.6497907,29197311.0942,32099066.7263,2.50927538893e+12,203.084200621,-2.5093074878e+12,29197311.0942,26049.5239343,0,0,-1.635588963e+16,-0.0034906497907
0.0031,-7.41181133673e+20,15597.1058852,3505.72234853,28110834.5136,14055417.2568,28110834.5138,-8.30310046027e+20,-9.73017746387e-10,28110834.5136,15597.1058852,-7.41181133673e+20,3505.72234853,28110834.5136,30904611.3826,-1.31567458787e+13,203.084200621,1.31567149743e+13,28110834.5136,26622.6053904,0,0,1.55980261171e+16,0.00350572234853
0.00312,7.08372647122e+20,-17064.7986524,-3520.72039141,27037910.9722,13518955.4861,27037910.9724,7.93582131282e+20,-9.72989970688e-10,27037910.9722,-17064.7986524,7.08372647122e+20,-3520.72039141,27037910.9722,29725056.0381,2.6420951732e+12,203.08047533,-2.64212489806e+12,27037910.9722,27174.0928453,0,0,-1.70638754959e+16,-0.00352072039141
0.00314,-6.75114631608e+20,16272.2808505,3535.64428774,25909218.0838,12954609.0419,25909218.084,-7.56323665884e+20,-9.72948090057e-10,25909218.0838,16272.2808505,-6.75114631608e+20,3535.64428774,25909218.0838,28484188.7465,-1.37032854801e+13,203.08047533,1.37032569961e+13,25909218.0838,27703.5641358,0,0,1.62732068793e+16,0.00353564428774
0.00316,6.40885987225e+20,-17803.4362953,-3550.49440408,24794746.3709,12397373.1854,24794746.3711,7.18005935782e+20,-9.72920329805e-10,24794746.3709,-17803.4362953,6.40885987225e+20,-3550.49440408,24794746.3709,27258955.9926,2.78146269365e+12,203.08047533,-2.7814899524e+12,24794746.3709,28210.6037804,0,0,-1.78025074469e+16,-0.00355049440408
0.00318,-6.06188355436e+20,16976.6821001,3565.27110517,23622168.5785,11811084.2893,23622168.5787,-6.79134689453e+20,-9.72878345525e-10,23622168.5785,16976.6821001,-6.06188355436e+20,3565.27110517,23622168.5785,25969842.3247,-1.42727250586e+13,203.087925911,1.42726990889e+13,23622168.5785,28694.7729299,0,0,1.69776137152e+16,0.00356527110517
0.0032,5.7047807985e+20,-18574.0463676,-3579.97475396,22464511.7076,11232255.8538,22464511.7078,6.39158326777e+20,-9.72850600134e-10,22464511.7076,-18574.0463676,5.7047807985e+20,-3579.97475396,22464511.7076,24697132.4842,2.92768772373e+12,203.08047533,-2.92771242066e+12,22464511.7076,29155.6397327,0,0,-1.85731120386e+16,-0.00357997475396
0.00322,-5.34278516131e+20,17711.5747237,3594.6057116,21246313.4276,10623156.7138,21246313.4278,-5.98604488207e+20,-9.72808512794e-10,21246313.4276,17711.5747237,-5.34278516131e+20,3594.6057116,21246313.4276,23357864.3663,-1.48660308682e+13,203.084200621,1.48660075106e+13,21246313.4276,29592.7479841,0,0,1.77125117134e+16,0.0035946057116
0.00324,4.97022475016e+20,-19378.0128452,-3609.16433746,20043768.8813,10021884.4407,20043768.8816,5.56897696897e+20,-9.72780781683e-10,20043768.8813,-19378.0128452,4.97022475016e+20,-3609.16433746,20043768.8813,22035805.7183,3.08109431518e+12,203.08047533,-3.08111635079e+12,20043768.8813,30005.6488072,0,0,-1.93770732481e+16,-0.00360916433746
0.00326,-4.59255966297e+20,18478.2785721,3623.65098914,18778144.8152,9389072.40759,18778144.8154,-5.14588432901e+20,-9.72738591866e-10,18778144.8152,18478.2785721,-4.59255966297e+20,3623.65098914,18778144.8152,20644398.4336,-1.54842101636e+13,203.08047533,1.54841895194e+13,18778144.8152,30393.8679441,0,0,1.84792207232e+16,0.00362365098914
0.00328,4.2038724919e+20,-20216.7796113,-3638.06602244,17528941.8847,8764470.94234,17528941.8849,4.71076309113e+20,-9.72710874462e-10,17528941.8847,-20216.7796113,4.2038724919e+20,-3638.06602244,17528941.8847,19271044.2884,3.24202144475e+12,203.084200621,-3.24204071559e+12,17528941.8847,30756.9388111,0,0,-2.02158349598e+16,-0.00363806602244
0.0033,-3.80985968229e+20,19278.1706271,3652.40979144,16214014.1803,8107007.09016,16214014.1805,-4.26935633829e+20,-9.72668582746e-10,16214014.1803,19278.1706271,-3.80985968229e+20,3652.40979144,16214014.1803,17825433.3557,-1.61283129474e+13,203.08047533,1.61282951222e+13,16214014.1803,31094.3683718,0,0,1.92791177255e+16,0.00365240979144
0.00332,3.40434768361e+20,-21091.8530497,-3666.68264845,14916311.1949,7458155.59743,14916311.1951,3.81540031408e+20,-9.72640878481e-10,14916311.1949,-21091.8530497,3.40434768361e+20,-3666.68264845,14916311.1949,16398759.0093,3.41082368988e+12,203.084200621,-3.41084008844e+12,14916311.1949,31405.6716255,0,0,-2.10909035585e+16,-0.00366668264845
0.00334,-2.99327951923e+20,20112.6874753,3680.88494404,13550126.4905,6775063.24524,13550126.4907,-3.35488669825e+20,-9.72598485437e-10,13550126.4905,20112.6874753,-2.99327951923e+20,3680.88494404,13550126.4905,14896796.9332,-1.67994337928e+13,203.086063266,1.67994188962e+13,13550126.4905,31690.3360024,0,0,2.01136393055e+16,0.00368088494404
