time_s,node_BUS2 A_voltage,node_BUS1 A_voltage,node_BUS2 B_voltage,node_BUS1 B_voltage,node_BUS2 C_voltage,node_BUS1 C_voltage,node_BUSC A_voltage,node_BUSC B_voltage,node_BUSC C_voltage,node_BUS0 A_voltage,node_BUS0 B_voltage,node_BUS0 C_voltage,node_GEN1 A_voltage,node_GEN1 B_voltage,node_GEN1 C_voltage,node_WNDG1_saturated_transformer_internal_top_voltage,node_WNDG2_saturated_transformer_internal_top_voltage,node_WNDG3_saturated_transformer_internal_top_voltage,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase1_history_i_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase2_history_i_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase3_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase1_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase2_history_i_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase3_history_i_pu,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,output_fixed_5,output_fixed_6,branch_voltage_branch_fixed_1,branch_voltage_branch_fixed_2,branch_voltage_branch_fixed_3,FCTRL1,MACHV,TCTRL1,ICURR,synchronous_machine_1_d_axis_current,synchronous_machine_1_q_axis_current,synchronous_machine_1_zero_sequence_current,synchronous_machine_1_field_current,synchronous_machine_1_d_axis_damper_current,synchronous_machine_1_generator_field_current,synchronous_machine_1_q_axis_damper_current,synchronous_machine_1_phase_a_current,synchronous_machine_1_phase_b_current,synchronous_machine_1_phase_c_current,synchronous_machine_1_electromagnetic_torque,synchronous_machine_1_mechanical_angle_2,synchronous_machine_1_mechanical_speed_2,synchronous_machine_1_shaft_torque_1,synchronous_machine_1_shaft_torque_2,synchronous_machine_1_shaft_torque_3
0.0098,-0.985988331875,0.675183687941,1.86521522569,-0.110939768477,-0.882985126687,-0.593467687175,0.677915947987,-0.112264104526,-0.594846299222,4.72006920544e-15,1.19025660829e-14,-1.6425591927e-14,-0.0229699015463,0.119821894852,-0.0968519933061,0.0108520388073,0.0825573752407,-0.0935526840067,-0.00211350741129,-0.00653529377974,0.00854241601717,-0.00192155939276,-0.00605654580961,0.00788536455071,-0.0229699015463,0.119821894852,-0.0968519933061,-0.985988331875,1.86521522569,-0.882985126687,0.00273226004627,-0.00132433604913,-0.00137861204688,1.05,1.05,1.02,0.239685712254,-0.464155971463,0.103195187389,1.11171198237e-16,0.239685712254,-0.170676782696,-0.00176853243022,-0.00897868844349,0.278260755241,0.0953333089966,-0.373594064238,6.29075748109e-11,4.20253767178e-05,0.000293943217059,-3.13343555225e-06,-0.000652902595824,-0.00133547780387
0.01,-0.948132978347,0.681365764692,1.83556975416,-0.0722700295145,-0.891092852611,-0.637767774088,0.684140536707,-0.0734608249127,-0.639320391816,3.39494350772e-15,1.33362687049e-14,-1.65287316006e-14,-0.021737090476,0.116498923659,-0.0947618331833,0.011249899273,0.080810825881,-0.0922001041559,-0.00143643312102,-0.00726189919726,0.00858908642268,-0.00129504448747,-0.00672706998803,0.00792689452374,-0.021737090476,0.116498923659,-0.0947618331833,-0.948132978347,1.83556975416,-0.891092852611,0.0027747720157,-0.00119079539815,-0.00155261772829,1.05,1.05,1.02,0.244220745925,-0.473983964622,0.109071713813,-1.6256089024e-17,0.244220745925,-0.173734548012,-0.00187561549886,-0.00948139696169,0.260748220985,0.12902229017,-0.389770511154,6.79795880297e-11,4.54959223653e-05,0.000311781271023,-3.34710877407e-06,-0.000678126410767,-0.00137279041926
0.0102,-1.13129435125,0.683767569493,1.62563026351,-0.0304298612453,-0.497888288657,-0.681444288658,0.686570572615,-0.0314726909441,-0.683171001525,2.01879630556e-15,1.4634913903e-14,-1.64459516669e-14,-0.0444618945345,0.114665637225,-0.0702037426907,-0.00800828408074,0.0841728152188,-0.0762999602859,-0.00068879695923,-0.00788154031986,0.00845831557746,-0.000603441679251,-0.00729865705584,0.00780447444944,-0.0444618945345,0.114665637225,-0.0702037426907,-1.13129435125,1.62563026351,-0.497888288657,0.00280300312174,-0.00104282969876,-0.00172671286717,1.05,1.05,1.02,0.248943697855,-0.487492608882,0.118851611921,2.32222583623e-16,0.248943697855,-0.176593761331,-0.00204588584083,-0.0103287094672,0.240687757279,0.166778790802,-0.407466548081,7.56854356867e-11,4.91747629461e-05,0.000330297540131,-3.56874180997e-06,-0.000703698159145,-0.00140965221368
0.0104,-1.36945476094,0.681748393156,1.9161221502,0.0148179363767,-0.550114594387,-0.724094157827,0.684564257075,0.0139367219023,-0.725993191977,4.87217086023e-16,1.59220919332e-14,-1.61964340198e-14,-0.0519989369717,0.134169907646,-0.0821709706744,-0.0110995587144,0.0990104385228,-0.0880423030037,0.000149420339464,-0.00859640746915,0.00833227565921,0.000171725110977,-0.00795806404878,0.00768638625024,-0.0519989369717,0.134169907646,-0.0821709706744,-1.36945476094,1.9161221502,-0.550114594387,0.0028158639191,-0.000881214474346,-0.00189903414953,1.05,1.05,1.02,0.253742927529,-0.502646309876,0.125963777385,7.54375556932e-17,0.253742927529,-0.179356043718,-0.00217468787147,-0.0109381880196,0.219753464019,0.203238908467,-0.422992372487,8.19485328426e-11,5.30697216576e-05,0.000349501000017,-3.79824203139e-06,-0.000729604276827,-0.00144601320714
0.0106,-1.30311719316,0.675387279184,1.78610470136,0.0635811765991,-0.486328144805,-0.765904677955,0.678199532129,0.0628752553732,-0.767973188242,-1.09768494e-15,1.72264357543e-14,-1.59109228666e-14,-0.0521769518275,0.125555896225,-0.0733789443978,-0.0129671968807,0.0941445501898,-0.0813047172585,0.000952417390033,-0.00923398128007,0.0081642497497,0.000914245871198,-0.00854593193724,0.00752948182176,-0.0521769518275,0.125555896225,-0.0733789443978,-1.30311719316,1.78610470136,-0.486328144805,0.00281225294497,-0.000705921225845,-0.00206851028762,1.05,1.05,1.02,0.258296242338,-0.513607666975,0.132880844249,-2.61981391644e-16,0.258296242338,-0.182310582194,-0.00230124021093,-0.0115292139136,0.193510868904,0.238863746889,-0.432374615792,8.82780761076e-11,5.71887224831e-05,0.000369400255977,-4.03549514856e-06,-0.000755830627173,-0.00148182424024
0.0108,-1.50167823698,0.664635231449,1.58648323074,0.114966737653,-0.0880377388532,-0.805934177307,0.667426941496,0.114448941367,-0.808168013799,-2.71662720975e-15,1.83536907146e-14,-1.54144480438e-14,-0.0754026758192,0.124407915509,-0.0490052396903,-0.0327199277048,0.0981502305708,-0.0655535571044,0.00182602576819,-0.00976551349566,0.00781965901789,0.00172186793487,-0.00903571426957,0.00720946823918,-0.0754026758192,0.124407915509,-0.0490052396903,-1.50167823698,1.58648323074,-0.0880377388532,0.00279171004711,-0.000517796286246,-0.00223383649235,1.05,1.05,1.02,0.263112535651,-0.529599268655,0.142700365517,1.4748236227e-16,0.263112535651,-0.185000325893,-0.00247508668097,-0.012376059928,0.165149164717,0.277930209405,-0.443079374122,9.6761801489e-11,6.15397856363e-05,0.000390003528139,-4.28036523433e-06,-0.000782362496846,-0.00151703704489
0.011,-1.70695691324,0.64890678876,1.85428381577,0.169250014045,-0.150450507414,-0.84387303828,0.651660125187,0.168932119061,-0.846266098632,-4.4719590141e-15,1.9458539243e-14,-1.47593445006e-14,-0.0809669168251,0.141459741258,-0.0604928244327,-0.034797951815,0.11113682978,-0.0764579748574,0.00277046928032,-0.0103800149412,0.00748729142422,0.00259478314945,-0.00960199578787,0.00690073920457,-0.0809669168251,0.141459741258,-0.0604928244327,-1.70695691324,1.85428381577,-0.150450507414,0.00275333642777,-0.000317894984574,-0.00239306035209,1.05,1.05,1.02,0.267912157859,-0.545540455036,0.149091307304,1.40286613676e-16,0.267912157859,-0.187677818002,-0.00259528258357,-0.0129177179499,0.135891661571,0.31424704622,-0.450138707791,1.031772977e-10,6.61310233892e-05,0.000411318636623,-4.53269479818e-06,-0.000809184592739,-0.00155160431362
0.0112,-1.60610300177,0.62842734754,1.62592102355,0.226306920639,-0.0228313125607,-0.879823027191,0.631123684136,0.226200394725,-0.882368106707,-6.24179699842e-15,2.05276706661e-14,-1.40541866161e-14,-0.081950236274,0.127421520413,-0.045471284139,-0.0384649983312,0.102926103284,-0.0645759997153,0.00365925279157,-0.0108746851842,0.00709084255206,0.00341614267416,-0.0100574515693,0.00653281939002,-0.081950236274,0.127421520413,-0.045471284139,-1.60610300177,1.62592102355,-0.0228313125607,0.00269633659629,-0.000106525914562,-0.00254507951539,1.05,1.05,1.02,0.272508681179,-0.558056912721,0.156822028878,-2.63326079308e-16,0.272508681179,-0.190510021763,-0.00273768750533,-0.0135769492622,0.101503737363,0.349601820904,-0.451105558267,1.10705411005e-10,7.09706353389e-05,0.000433352986306,-4.79230496076e-06,-0.000836281039737,-0.00158547976745
0.0114,-1.81562483932,0.603168746897,1.44571501112,0.285187603746,0.367007950618,-0.912806586799,0.605789317349,0.28530260185,-0.91549502961,-8.02396435796e-15,2.13842695762e-14,-1.31243373712e-14,-0.104925697824,0.12716651835,-0.0222408205259,-0.0580637252573,0.107546584108,-0.0495935095488,0.00461662329021,-0.0112691217854,0.0065256637944,0.00430070486078,-0.0104201948351,0.00600906436588,-0.104925697824,0.12716651835,-0.0222408205259,-1.81562483932,1.44571501112,0.367007950618,0.00262057045128,0.000114998103967,-0.00268844281067,1.05,1.05,1.02,0.277413968164,-0.576422046477,0.165924778458,1.91875136222e-16,0.277413968164,-0.19303754826,-0.00290298958154,-0.0143563777226,0.0656317705134,0.38750072982,-0.453132500334,1.19446479641e-10,7.6066903141e-05,0.000456113551536,-5.05899566804e-06,-0.000863635379654,-0.00161861822195
0.0116,-1.97211181628,0.57263099791,1.67514529072,0.346190501583,0.294177085087,-0.942622629073,0.575156396927,0.346535877461,-0.945443840907,-9.91510444932e-15,2.22073410725e-14,-1.20521599779e-14,-0.107841700371,0.140581088688,-0.0327393883176,-0.058776945727,0.117747006674,-0.0590764285092,0.00561847604508,-0.011729187708,0.0059817236055,0.00522619104357,-0.0108434307337,0.00550495859409,-0.107841700371,0.140581088688,-0.0327393883176,-1.97211181628,1.67514529072,0.294177085087,0.00252539901671,0.000345375878279,-0.00282121183423,1.05,1.05,1.02,0.2822029296,-0.592920545855,0.171545907822,1.81152552673e-16,0.2822029296,-0.195643439839,-0.00301368770099,-0.0148260605012,0.0290415609227,0.421207147147,-0.45024870807,1.25921814274e-10,8.14281862092e-05,0.000479606861234,-5.33254600336e-06,-0.000891230571172,-0.00165097565163
0.0118,-1.83388503049,0.5372039239,1.35618337103,0.408957606161,0.475025604914,-0.969303433724,0.539614340433,0.409541564389,-0.97224576715,-1.17744414984e-14,2.29413124765e-14,-1.09228588871e-14,-0.109063604206,0.121350969739,-0.0122873655324,-0.0637350634746,0.106203293028,-0.0425702777709,0.00654306792205,-0.0120314395865,0.00535732245321,0.00608014454595,-0.011120771424,0.00492657150437,-0.109063604206,0.121350969739,-0.0122873655324,-1.83388503049,1.35618337103,0.475025604914,0.00241041653329,0.000583958228293,-0.00294233342608,1.05,1.05,1.02,0.286863374301,-0.607337747617,0.179699006037,-6.99402276967e-16,0.286863374301,-0.19833795538,-0.0031655632957,-0.0155190113209,-0.0122965937119,0.453878161354,-0.441581567642,1.34427616908e-10,8.7062915863e-05,0.000503838983946,-5.61271452586e-06,-0.000919048991142,-0.00168250925234
0.012,-2.04910691159,0.49687876775,1.20354913069,0.472527013205,0.842995985711,-0.991878808461,0.499154626399,0.473356024165,-0.994929119293,-1.36213336148e-14,2.34363277259e-14,-9.56722116708e-15,-0.131026239789,0.122150132562,0.00887610722632,-0.082517475789,0.111368128119,-0.0289483478651,0.0075322038809,-0.0122440463527,0.004578824948,0.00699354328207,-0.0113151978547,0.00420590667226,-0.131026239789,0.122150132562,0.00887610722632,-2.04910691159,1.20354913069,0.842995985711,0.00227585864887,0.00082901095965,-0.00305031083224,1.05,1.05,1.02,0.291839492197,-0.627717475205,0.187406732342,-1.02149521564e-16,0.291839492197,-0.200722831454,-0.00331129575931,-0.0161711977464,-0.0542690786034,0.487966836708,-0.433697758105,1.4285479025e-10,9.29795902394e-05,0.000528815512268,-5.89923972e-06,-0.000947072436587,-0.00171317750185
0.0122,-2.14167956034,0.451271199597,1.38161407856,0.537205611849,0.757618744195,-1.01027178275,0.453392602158,0.53828465203,-1.01341511191,-1.55421637055e-14,2.38877190589e-14,-8.09419727564e-15,-0.13059305687,0.130898396401,-0.000305339530728,-0.0814537131375,0.117936739772,-0.0365763390158,0.00853358844613,-0.0125012134576,0.0038327325941,0.00791807147444,-0.0115506755587,0.00351524589553,-0.13059305687,0.130898396401,-0.000305339530728,-2.14167956034,1.38161407856,0.757618744195,0.00212140256158,0.00107904018103,-0.00314332916393,1.05,1.05,1.02,0.296608951975,-0.644584555974,0.19229614801,3.43151407281e-16,0.296608951975,-0.203268178106,-0.00341284726383,-0.016572619246,-0.0966105626306,0.516528869531,-0.4199183069,1.4934084213e-10,9.91867689489e-05,0.000554541548183,-6.19184048209e-06,-0.000975282128011,-0.00174294021849
0.0124,-1.96675339072,0.400943157209,0.984953269755,0.602414016224,0.979469163812,-1.02446538279,0.402890256059,0.603747094006,-1.02768585549,-1.73798752051e-14,2.41996818486e-14,-6.56504016284e-15,-0.131579180506,0.107065111036,0.0245140694696,-0.0871970534259,0.103314463826,-0.0162063120279,0.00943679776244,-0.0125694674251,0.00299599628792,0.00875173143033,-0.0116115567752,0.00274093954068,-0.131579180506,0.107065111036,0.0245140694696,-1.96675339072,0.984953269755,0.979469163812,0.00194709884973,0.00133307778217,-0.00322047270441,1.05,1.05,1.02,0.301346271888,-0.661108997428,0.200345036126,-6.94713031661e-16,0.301346271888,-0.20581645994,-0.00356551352407,-0.0172530026168,-0.143120908867,0.544042119764,-0.400921210898,1.58436193059e-10,0.000105693066969,0.000581021687822,-6.49021667558e-06,-0.00100365871423,-0.00177175861732
0.0126,-2.18159202751,0.345900229348,0.866949582643,0.667224996045,1.31242791585,-1.03353844185,0.347653820941,0.668814038779,-1.03681874818,-1.91791705648e-14,2.42573014952e-14,-4.82013367548e-15,-0.151765285962,0.10902585239,0.0427394335713,-0.104495817362,0.108910809367,-0.00449945814143,0.0103985737939,-0.0125632061716,0.0020262724382,0.0096393001458,-0.0116035260756,0.00184389556405,-0.151765285962,0.10902585239,0.0427394335713,-2.18159202751,0.866949582643,1.31242791585,0.00175359159262,0.00158904273442,-0.00328030632912,1.05,1.05,1.02,0.306363619469,-0.682939184967,0.206142975211,-2.8281270526e-16,0.306363619469,-0.20808829538,-0.00368311775756,-0.0177327978467,-0.189213229429,0.571680187293,-0.382466957864,1.66005937975e-10,0.000112507149199,0.000608260006913,-6.7940497392e-06,-0.00103218227794,-0.00179959536439
0.0128,-2.19722921379,0.28590158949,0.984175783573,0.731941351734,1.21095590182,-1.03755341212,0.287442503151,0.733786671013,-1.04087466111,-2.10110708602e-14,2.42635535575e-14,-2.99143308008e-15,-0.147329594307,0.112315888495,0.0350137058124,-0.101228223219,0.11115997773,-0.0100117632859,0.0113357651023,-0.0125783229698,0.00110260615212,0.0105039637253,-0.0116151626288,0.000989507358027,-0.147329594307,0.112315888495,0.0350137058124,-2.19722921379,0.984175783573,1.21095590182,0.0015409136617,0.00184531927948,-0.00332124898446,1.05,1.05,1.02,0.311108436648,-0.700055610039,0.210391541117,3.46610344475e-16,0.311108436648,-0.210580562303,-0.00377659034223,-0.0180745155297,-0.235195565808,0.592659371783,-0.357463805976,1.72484844923e-10,0.000119637723795,0.000636260046235,-7.1030033639e-06,-0.00106083234287,-0.00182641462846
0.013,-1.98986853123,0.221677071602,0.52705971047,0.795788445438,1.46082879061,-1.0364659679,0.222986687044,0.797889112473,-1.03980858041,-2.27065872432e-14,2.40865089269e-14,-1.11599878626e-15,-0.147737571413,0.084793376693,0.0629441947204,-0.107291189354,0.0939450670726,0.0132705898856,0.0121564370884,-0.0123822246967,8.43392417083e-05,0.0112608068122,-0.011431636386,4.78605058347e-05,-0.147737571413,0.084793376693,0.0629441947204,-1.98986853123,0.52705971047,1.46082879061,0.0013096154412,0.00210066703462,-0.00334261251232,1.05,1.05,1.02,0.315924975542,-0.718704077891,0.217727895687,-3.82129149086e-16,0.315924975542,-0.212983311925,-0.00391993861432,-0.018688970383,-0.284585414079,0.612642418041,-0.328057003962,1.81635556226e-10,0.000127093536722,0.00066502479649,-7.41672422791e-06,-0.00108958788163,-0.00185218213073
0.0132,-2.19757535109,0.15323866148,0.44958746788,0.857920340182,1.74612577401,-1.02944263907,0.15429941705,0.860273098788,-1.03278576907,-2.43384859776e-14,2.3652275314e-14,9.52827202767e-16,-0.165400048214,0.0879704226992,0.0774296255149,-0.122448269002,0.0998242527234,0.0225529764266,0.0130279159033,-0.0121309285741,-0.00103983694668,0.0120643852086,-0.0111970769923,-0.000991470927301,-0.165400048214,0.0879704226992,0.0774296255149,-2.19757535109,0.44958746788,1.74612577401,0.00106075557048,0.00235275860653,-0.00334313000531,1.05,1.05,1.02,0.320946474077,-0.741288278419,0.221327671561,-2.43146720481e-16,0.320946474077,-0.215178081461,-0.00400434829188,-0.0189714440493,-0.332335312948,0.631368747171,-0.299033434223,1.8791110494e-10,0.000134883364785,0.000694556684721,-7.73484276886e-06,-0.00111842732535,-0.00187686519189
0.0134,-2.12655530091,0.0805122111529,0.500542885786,0.918626362766,1.6242685752,-1.0166990848,0.081306953071,0.921226304918,-1.02002064414,-2.59572076282e-14,2.31626108618e-14,3.06372686544e-15,-0.156431476698,0.0853106005913,0.0711208761068,-0.116587053741,0.0972818158211,0.0192387039408,0.0138351393587,-0.0118774452006,-0.00210184941003,0.0128084133197,-0.0109604554544,-0.00197323016977,-0.156431476698,0.0853106005913,0.0711208761068,-2.12655530091,0.500542885786,1.6242685752,0.000794741918186,0.00259994215151,-0.00332155933983,1.05,1.05,1.02,0.325665691334,-0.758613984035,0.225037043917,-3.78227971776e-17,0.325665691334,-0.217620608754,-0.00409088164245,-0.0192631067054,-0.379418581538,0.64258850087,-0.263169919332,1.94371818617e-10,0.000143016009315,0.000724857560101,-8.05697401405e-06,-0.00114732857431,-0.00190043277638
0.0136,-1.89441516665,0.00437866824426,0.00357190486331,0.976974521445,1.88921796507,-0.998184743642,0.00489130850035,0.979815296124,-1.00146226879,-2.73877570714e-14,2.2455272168e-14,5.20394814945e-15,-0.156075917818,0.0552884709561,0.100787446862,-0.122573891297,0.0781665905443,0.0443452831409,0.0145118562678,-0.0114006525176,-0.00325656886404,0.0134317035888,-0.010517541427,-0.00304045989281,-0.156075917818,0.0552884709561,0.100787446862,-1.89441516665,0.00357190486331,1.88921796507,0.000512640256092,0.00284077467907,-0.00327752515233,1.05,1.05,1.02,0.33055155199,-0.779184931519,0.231043187949,-4.84174038865e-16,0.33055155199,-0.21988913701,-0.00421455463943,-0.0197575774098,-0.428987712864,0.652936797715,-0.223949084851,2.02946748349e-10,0.000151500289559,0.000755928679837,-8.38271845831e-06,-0.00117626900986,-0.00192285553454
0.0138,-2.08787011933,-0.0751535986408,-0.0286358587405,1.03224463959,2.11499942468,-0.973188288886,-0.0749376972252,1.03531744331,-0.976398316547,-2.8732222234e-14,2.15013533616e-14,7.50448463339e-15,-0.170509362731,0.0596908076023,0.110818555129,-0.134960813302,0.0841562827235,0.0507470370178,0.0152300857801,-0.0108917042143,-0.00448486067176,0.0140931492412,-0.0100449207135,-0.0041754674524,-0.170509362731,0.0596908076023,0.110818555129,-2.08787011933,-0.0286358587405,2.11499942468,0.000215901415595,0.00307280371838,-0.00321002766118,1.05,1.05,1.02,0.335537622254,-0.801785428646,0.232413964137,2.09849790345e-16,0.335537622254,-0.222044617407,-0.0042647252486,-0.0198407345634,-0.475578255151,0.660644959483,-0.185066704332,2.0766449505e-10,0.000160345035448,0.00078777069632,-8.71166297891e-06,-0.00120522550788,-0.00194410584181
0.014,-1.9247591416,-0.157975738172,-0.0451501160062,1.08470696692,1.96852157399,-0.942089304615,-0.158070433115,1.08800140515,-0.945207561956,-3.00155767132e-14,2.04928123194e-14,9.79835192999e-15,-0.15667097971,0.0509308777664,0.105740101944,-0.126205618566,0.0766080983619,0.049544555569,0.0158436829104,-0.0103583189661,-0.00563286113466,0.0146577582986,-0.00954973049745,-0.00523612367291,-0.15667097971,0.0509308777664,0.105740101944,-1.9247591416,-0.0451501160062,1.96852157399,-9.46949429652e-05,0.00329443822441,-0.00311825734092,1.05,1.05,1.02,0.34023386181,-0.819349230115,0.235655405911,3.01451385239e-16,0.34023386181,-0.224437090831,-0.00434490684854,-0.020089389417,-0.520925949858,0.660350998863,-0.139425049005,2.14071520228e-10,0.00016955908114,0.00082038364377,-9.04338179274e-06,-0.00123417445269,-0.00196415783561
0.0142,-1.67845832099,-0.243084756654,-0.559120928693,1.1333193543,2.23631048927,-0.904849116523,-0.243502339754,1.13682347583,-0.90785134162,-3.10640210245e-14,1.92441684427e-14,1.20972311562e-14,-0.155534092918,0.0198104683151,0.135723624603,-0.131811441069,0.0564545864186,0.0753084210338,0.0163187134817,-0.00960058811338,-0.00686654475564,0.0150941984286,-0.00884733822769,-0.00637572881047,-0.155534092918,0.0198104683151,0.135723624603,-1.67845832099,-0.559120928693,2.23631048927,-0.000417583100017,0.00350412152351,-0.00300222509702,1.05,1.05,1.02,0.345166876275,-0.841422910637,0.239786204686,-5.2740937328e-16,0.345166876275,-0.226593270728,-0.00443963871717,-0.0204163369727,-0.567707881847,0.659387947263,-0.0916800654168,2.21416052202e-10,0.000179151257278,0.000853766925388,-9.37743747169e-06,-0.00126309175291,-0.00198298744908
0.0144,-1.85056120982,-0.330487176232,-0.54249907518,1.17752779792,2.39191042841,-0.860907680903,-0.331238147344,1.18122720963,-0.863768963725,-3.20085099737e-14,1.77732707258e-14,1.45142282367e-14,-0.166105567336,0.0254112514568,0.14069431588,-0.140854633943,0.0623741701297,0.0784365605343,0.0168247847756,-0.00883689264092,-0.00813713791024,0.0155591376849,-0.00813947934103,-0.00754921557018,-0.166105567336,0.0254112514568,0.14069431588,-1.85056120982,-0.54249907518,2.39191042841,-0.000750971112385,0.00369941170626,-0.00286128282198,1.05,1.05,1.02,0.350080703398,-0.863356647634,0.239149430782,3.80649389674e-17,0.350080703398,-0.228744255679,-0.00445850349119,-0.0203205995077,-0.610125515877,0.654489025962,-0.0443635100848,2.24527206944e-10,0.00018913038433,0.000887919301306,-9.7133819527e-06,-0.0012919528585,-0.00200057244208
0.0146,-1.59492465564,-0.419883458321,-0.623570477153,1.21758174915,2.21746408859,-0.810814467476,-0.420977192739,1.22146063079,-0.81350959728,-3.28444249565e-14,1.62543526633e-14,1.6870491294e-14,-0.147313483078,0.0107594815352,0.136554001543,-0.129042855098,0.0498892775332,0.0791142011943,0.0171874995313,-0.0080293590508,-0.00930811697199,0.0158914925533,-0.00739117942017,-0.00863047499422,-0.147313483078,0.0107594815352,0.136554001543,-1.59492465564,-0.623570477153,2.21746408859,-0.00109373441818,0.00387888164214,-0.00269512980394,1.05,1.05,1.02,0.354758604429,-0.88122826206,0.241932156431,-1.48810828546e-16,0.354758604429,-0.231084072517,-0.00453190119045,-0.0205278373076,-0.650764535389,0.641493559321,0.00927097606756,2.30790313777e-10,0.000199505264441,0.000922838876818,-1.00507575743e-05,-0.00132073277922,-0.00201689242951
0.0148,-1.34743279286,-0.51018880623,-1.13059614421,1.25238245831,2.477116542,-0.75455600355,-0.511632661285,1.25642342218,-0.757060221948,-3.34072279427e-14,1.448658066e-14,1.92023162237e-14,-0.145542162387,-0.0199207130019,0.165462875389,-0.134066119602,0.0296833711879,0.104347892789,0.0174107669499,-0.0070077618583,-0.0105536168204,0.0160948903376,-0.00644522612677,-0.00978034691391,-0.145542162387,-0.0199207130019,0.165462875389,-1.34743279286,-1.13059614421,2.477116542,-0.00144385505581,0.00404096387129,-0.00250421839833,1.05,1.05,1.02,0.359706065738,-0.904198464527,0.243794724141,-8.97187975979e-16,0.359706065738,-0.233158745241,-0.00459082801312,-0.0206532493196,-0.691694786567,0.628113415083,0.0635813714841,2.3631579391e-10,0.000210284674418,0.000958523090617,-1.03890982085e-05,-0.00134940610341,-0.00203192890677
0.015,-1.4915454031,-0.601436332249,-1.06276604956,1.28157670078,2.55351747253,-0.691746429476,-0.603235610443,1.28576007032,-0.694034745907,-3.38544524456e-14,1.25341725458e-14,2.16030191464e-14,-0.151725002915,-0.013173934494,0.164898937409,-0.139275552745,0.0353601450632,0.103885063936,0.0176538854769,-0.0060088406525,-0.0117961965622,0.0163164795032,-0.00552031162484,-0.0109272878693,-0.151725002915,-0.013173934494,0.164898937409,-1.4915454031,-1.06276604956,2.55351747253,-0.00179927819311,0.00418336953812,-0.0022883164313,1.05,1.05,1.02,0.364518373205,-0.924923702322,0.241583277182,6.31580872995e-17,0.364518373205,-0.23533274232,-0.00458468920937,-0.0204177781721,-0.726910108348,0.609675358478,0.11723474987,2.37994693712e-10,0.000221477357935,0.000994968704447,-1.07279303285e-05,-0.00137794701917,-0.00204566527223
0.0152,-1.14833543127,-0.69313803626,-1.20177427529,1.30539490464,2.34943383661,-0.623104650673,-0.695296620983,1.30969984372,-0.625152335959,-3.41489001486e-14,1.05466712369e-14,2.38858593735e-14,-0.128192261718,-0.0331578255279,0.161350087246,-0.12442259153,0.0182973293893,0.106099418716,0.0177190072066,-0.00495078164857,-0.0129198223832,0.016373520284,-0.00454087513148,-0.0119641191654,-0.128192261718,-0.0331578255279,0.161350087246,-1.14833543127,-1.20177427529,2.34943383661,-0.00215858472229,0.00430493907415,-0.0020476852864,1.05,1.05,1.02,0.369182393508,-0.943173916231,0.243839339599,1.97429583858e-16,0.369182393508,-0.237616984827,-0.00464964902703,-0.020578342063,-0.759909451882,0.583475114607,0.176434337275,2.43948227194e-10,0.000233092017447,0.00103217179242,-1.10667741411e-05,-0.00140632933591,-0.00205808684675
0.0154,-0.914212223242,-0.784176811266,-1.67799928344,1.32273840284,2.59165337241,-0.548649580681,-0.78669619487,1.32714260742,-0.550432830631,-3.41437363281e-14,8.31612812557e-15,2.61119514379e-14,-0.126082676506,-0.0618037061528,0.187886382659,-0.128769174928,-0.000903861553994,0.129651679165,0.017651829865,-0.00369992689875,-0.0141038503197,0.0163082431939,-0.00338348234082,-0.0130565059588,-0.126082676506,-0.0618037061528,0.187886382659,-0.914212223242,-1.67799928344,2.59165337241,-0.00251938360404,0.00440420458875,-0.00178324995024,1.05,1.05,1.02,0.374104443876,-0.966309367531,0.243258166567,-4.36915861516e-16,0.374104443876,-0.239646916772,-0.00466938865134,-0.0204874483196,-0.792011563172,0.557258463863,0.234753099309,2.47224777377e-10,0.000245137306456,0.0010701277314,-1.1405144718e-05,-0.00143452650767,-0.00206918089019
0.0156,-1.02460522536,-0.874623698802,-1.55782082358,1.333482,2.58198520664,-0.468185455647,-0.877503157954,1.33796117148,-0.46968068898,-3.40189619286e-14,5.95073269772e-15,2.83531075519e-14,-0.12749032629,-0.0539804733079,0.181470799598,-0.129768043132,0.00438024924198,0.125370905829,0.0175931386442,-0.00250200768678,-0.0152433346973,0.0162506985349,-0.00227512900099,-0.0141075031886,-0.12749032629,-0.0539804733079,0.181470799598,-1.02460522536,-1.55782082358,2.58198520664,-0.00287945915219,0.00447917147535,-0.00149523333289,1.05,1.05,1.02,0.378797067436,-0.985490211446,0.240046114078,8.13229322835e-17,0.378797067436,-0.241860964163,-0.00464683940562,-0.0201638636486,-0.81717259655,0.525112078496,0.292060518054,2.47840529518e-10,0.000257621821415,0.00110883119214,-1.17425531382e-05,-0.00146251165733,-0.00207893661512
