time_s,LOAD_v_pu,SOURCE_v_pu,output_fixed_1_pu,SOURCE.LOAD_pu,LOAD.SOURCE_pu,VTHY1_pu,VTHY2_pu,ALPHA_pu,LAMDAR_pu,LAMDA1_pu,LAMDA2_pu,GRID1_pu,GRID2_pu
0.0516,123.529889582,123.529889644,123.529889644,62.0855900024,-0,0,0,90,0.4,0,0,0,0
0.05165,121.904124604,121.904124665,121.904124665,60.5678138754,-0,0,0,90,0.4,0,0,0,0
0.0517,120.235047671,120.235047731,120.235047731,59.7594436158,-0,0,0,90,0.4,0,0,0,0
0.05175,118.523251797,118.523251856,118.523251856,59.6088653992,-0,0,0,90,0.4,0,0,0,0
0.0518,116.769345176,116.769345235,116.769345235,58.7702828625,-0,0,0,90,0.4,0,0,0,0
0.05185,114.973950964,114.973951021,114.973951021,57.1725706777,-0,0,0,90,0.4,0,0,0,0
0.0519,113.137707054,113.13770711,113.13770711,56.1520607789,-0,0,0,90,0.4,0,0,0,0
0.05195,111.261265855,111.261265911,111.261265911,55.9025608027,-0,0,0,90,0.4,0,0,0,0
0.052,109.345294058,109.345294113,109.345294113,55.1095951096,-0,0,0,90,0.4,0,0,0,0
0.05205,107.3904724,107.390472453,107.390472453,53.4603401547,-0,0,0,90,0.4,0,0,0,0
0.0521,105.397495418,105.39749547,105.39749547,52.2377234802,-0,0,0,90,0.4,0,0,0,0
0.05215,103.367071206,103.367071258,103.367071258,51.8718081821,-0,0,0,90,0.4,0,0,0,0
0.0522,101.299921167,101.299921218,101.299921218,51.1230666689,-0,0,0,90,0.4,0,0,0,0
0.05225,99.1967797491,99.1967797985,99.1967797985,49.4499232673,-0,0,0,90,0.4,0,0,0,0
0.0523,97.0583941873,97.0583942354,97.0583942354,48.0397375213,-0,0,0,90,0.4,0,0,0,0
0.05235,94.8855242394,94.8855242869,94.8855242869,47.5419454915,-0,0,0,90,0.4,0,0,0,0
0.0524,92.6789419167,92.6789419635,92.6789419635,46.8325396241,-0,0,0,90,0.4,0,0,0,0
0.05245,90.4394312081,90.4394312533,90.4394312533,45.1616841701,-0,0,0,90,0.4,0,0,0,0
0.0525,88.1677878002,88.1677878438,88.1677878438,43.5825455725,-0,0,0,90,0.4,0,0,0,0
0.05255,85.8648187962,85.8648188391,85.8648188391,42.9400870416,-0,0,0,90,0.4,0,0,0,0
0.0526,83.5313424309,83.5313424732,83.5313424732,42.2619876872,-0,0,0,90,0.4,0,0,0,0
0.05265,81.1681877784,81.168187819,81.168187819,40.6173796819,-0,0,0,90,0.4,0,0,0,0
0.0527,78.7761944553,78.7761944942,78.7761944942,38.891641907,-0,0,0,90,0.4,0,0,0,0
0.05275,76.3562123244,76.3562123625,76.3562123625,38.0949103373,-0,0,0,90,0.4,0,0,0,0
0.0528,73.9091011948,73.9091012322,73.9091012322,37.437445144,-0,0,0,90,0.4,0,0,0,0
0.05285,71.4357305143,71.4357305502,71.4357305502,35.8403298151,-0,0,0,90,0.4,0,0,0,0
0.0529,68.9369790592,68.9369790932,68.9369790932,33.9933450277,-0,0,0,90,0.4,0,0,0,0
0.05295,66.4137346228,66.4137346558,66.4137346558,33.0364855472,-0,0,0,90,0.4,0,0,0,0
0.053,63.8668937023,63.8668937347,63.8668937347,32.3869002727,-0,0,0,90,0.4,0,0,0,0
0.05305,61.2973611796,61.2973612104,61.2973612104,30.8552188244,-0,0,0,90,0.4,0,0,0,0
0.0531,58.7060499966,58.7060500256,58.7060500256,28.9147621402,-0,0,0,90,0.4,0,0,0,0
0.05315,56.0938808329,56.0938808606,56.0938808606,27.7959131267,-0,0,0,90,0.4,0,0,0,0
0.0532,53.4617817798,53.461781807,53.461781807,27.1400253382,-0,0,0,90,0.4,0,0,0,0
0.05325,50.8106880111,50.8106880368,50.8106880368,25.688102312,-0,0,0,90,0.4,0,0,0,0
0.0533,48.1415414474,48.1415414711,48.1415414711,23.6835262513,-0,0,0,90,0.4,0,0,0,0
0.05335,45.4552904225,45.4552904449,45.4552904449,22.4051106557,-0,0,0,90,0.4,0,0,0,0
0.0534,42.7528893488,42.7528893705,42.7528893705,21.7280202719,-0,0,0,90,0.4,0,0,0,0
0.05345,40.0352983777,40.035298398,40.035298398,20.3663148568,-0,0,0,90,0.4,0,0,0,0
0.0535,37.3034830564,37.3034830747,37.3034830747,18.3278103805,-0,0,0,90,0.4,0,0,0,0
0.05355,34.5584139846,34.5584140015,34.5584140015,16.8966138858,-0,0,0,90,0.4,0,0,0,0
0.0536,31.8010664721,31.8010664883,31.8010664883,16.1833568768,-0,0,0,90,0.4,0,0,0,0
0.05365,29.0324201927,29.0324202076,29.0324202076,14.9183883025,-0,0,0,90,0.4,0,0,0,0
0.0537,26.2534588334,26.2534588463,26.2534588463,12.8761676876,-0,0,0,90,0.4,0,0,0,0
0.05375,23.4651697447,23.465169756,23.465169756,11.3032498916,-0,0,0,90,0.4,0,0,0,0
0.0538,20.6685435921,20.6685436027,20.6685436027,10.5395692174,-0,0,0,90,0.4,0,0,0,0
0.05385,17.8645740049,17.8645740142,17.8645740142,9.37391675393,-0,0,0,90,0.4,0,0,0,0
0.0539,15.0542572203,15.0542572277,15.0542572277,7.35743199698,-0,0,0,90,0.4,0,0,0,0
0.05395,12.2385917296,12.2385917352,12.2385917352,5.6579594343,-0,0,0,90,0.4,0,0,0,0
0.054,9.41857792457,9.4185779294,9.4185779294,4.83096229686,-0,0,0,90,0.4,0,0,0,0
0.05405,6.59521774392,6.59521774768,6.59521774768,3.76346864783,-0,0,0,90,0.4,0,0,0,0
0.0541,3.7695143147,3.7695143165,3.7695143165,1.8006436342,-0,0,0,90,0.4,0,0,0,0
0.05415,0.942471594854,0.942471594847,0.942471594847,-0.00646194209253,0,0,0,90,0.4,0,0,0,0
0.0542,-0.0730541358168,-1.8849059825,-1.8849059825,-0,0,-1.81185184668,1.81185184668,90,0.4,0,4.5296296167e-05,0,0
0.05425,-0.955911378086,-4.71161386171,-4.71161386171,-0,0,-3.75570248362,3.75570248362,90,0.4,0,0.000184485154425,0,0
0.0543,-0.0146995834335,-7.53664772696,-7.53664772696,-0,0,-7.52194814353,7.52194814353,90,0.4,0,0.000466426420103,0,0
0.05435,0.9483867848,-10.3590038571,-10.3590038571,-0,0,-11.3073906419,11.3073906419,90,0.4,0,0.00093715988974,0,0
0.0544,0.101198702868,-13.1776794826,-13.1776794826,-0,0,-13.2788781855,13.2788781855,90,0.4,0,0.00155181661043,0,0
0.05445,-0.93301289702,-15.9916731413,-15.9916731413,-0,0,-15.0586602443,15.0586602443,90,0.4,0,0.00226025507117,0,0
0.0545,-0.185734642505,-18.7999850346,-18.7999850346,-0,0,-18.6142503921,18.6142503921,90,0.4,0,0.00310207783708,0,0
0.05455,0.910019732306,-21.6016173828,-21.6016173828,-0,0,-22.5116371151,22.5116371151,90,0.4,0,0.00413022502476,0,0
0.0546,0.267624407326,-24.3955747792,-24.3955747792,-0,0,-24.6631991866,24.6631991866,90,0.4,0,0.0053095959323,0,0
0.05465,-0.879698182674,-27.1808645441,-27.1808645441,-0,0,-26.3011663614,26.3011663614,90,0.4,0,0.006583705071,0,0
0.0547,-0.346215980054,-29.9564970772,-29.9564970772,-0,0,-29.6102810971,29.6102810971,90,0.4,0,0.00798149125746,0,0
0.05475,0.842396792407,-32.7214862095,-32.7214862095,-0,0,-33.5638830019,33.5638830019,90,0.4,0,0.00956084535994,0,0
0.0548,0.420893384854,-35.4748495536,-35.4748495536,-0,0,-35.8957429384,35.8957429384,90,0.4,0,0.0112973360084,0,0
0.05485,-0.798518094352,-38.2156088525,-38.2156088525,-0,0,-37.4170907582,37.4170907582,90,0.4,0,0.0131301568509,0,0
0.0549,-0.491081383752,-40.9427903276,-40.9427903276,-0,0,-40.4517089438,40.4517089438,90,0.4,0,0.0150768768434,0,0
0.05495,0.748514541107,-43.6554250242,-43.6554250242,-0,0,-44.4039395653,44.4039395653,90,0.4,0,0.0171982680561,0,0
0.055,0.556249771175,-46.3525491562,-46.3525491562,-0,0,-46.9087989274,46.9087989274,90,0.4,0,0.0194810865185,0,0
0.05505,-0.69288407039,-49.0332044482,-49.0332044482,-0,0,-48.3403203778,48.3403203778,90,0.4,0,0.0218623145011,0,0
0.0551,-0.615917235806,-51.6964384762,-51.6964384762,-0,0,-51.0805212404,51.0805212404,90,0.4,0,0.0243478355415,0,0
0.05515,0.632165346483,-54.3413050057,-54.3413050057,-0,0,-54.9734703522,54.9734703522,90,0.4,0,0.0269991853314,0,0
0.0552,0.669654762969,-56.9668643283,-56.9668643283,-0,0,-57.6365190912,57.6365190912,90,0.4,0,0.0298144350674,0,0
0.05525,-0.566932721791,-59.5721835952,-59.5721835952,-0,0,-59.0052508734,59.0052508734,90,0.4,0,0.0327304793166,0,0
0.0553,-0.717088554964,-62.156337149,-62.156337149,-0,0,-61.439248594,61.439248594,90,0.4,0,0.0357415918032,0,0
0.05535,0.497790964339,-64.7184068521,-64.7184068521,-0,0,-65.2161978165,65.2161978165,90,0.4,0,0.0389079779635,0,0
0.0554,0.757902451105,-67.2574824135,-67.2574824135,-0,0,-68.0153848646,68.0153848646,90,0.4,0,0.0422387675305,0,0
0.05545,-0.425369798404,-69.7726617116,-69.7726617116,-0,0,-69.3472919132,69.3472919132,90,0.4,0,0.04567283445,0,0
0.0555,-0.791839833623,-72.2630511153,-72.2630511153,-0,0,-71.4712112816,71.4712112816,90,0.4,0,0.0491932970299,0,0
0.05555,0.350318306435,-74.7277658009,-74.7277658009,-0,0,-75.0780841074,75.0780841074,90,0.4,0,0.0528570294146,0,0
0.0556,0.818705010101,-77.1659300672,-77.1659300672,-0,0,-77.9846350773,77.9846350773,90,0.4,0,0.0566835973942,0,0
0.05565,-0.273299240947,-79.576677646,-79.576677646,-0,0,-79.3033784051,79.3033784051,90,0.4,0,0.0606157977313,0,0
0.0557,-0.838364067608,-81.9591520101,-81.9591520101,-0,0,-81.1207879425,81.1207879425,90,0.4,0,0.0646264018899,0,0
0.05575,0.194983295228,-84.3125066778,-84.3125066778,-0,0,-84.507489973,84.507489973,90,0.4,0,0.0687671088378,0,0
0.0558,0.850745198179,-86.6359055133,-86.6359055133,-0,0,-87.4866507115,87.4866507115,90,0.4,0,0.0730669623549,0,0
0.05585,-0.116043381368,-88.9285230242,-88.9285230242,-0,0,-88.8124796428,88.8124796428,90,0.4,0,0.0774744406138,0,0
0.0559,-0.855838499742,-91.1895446542,-91.1895446542,-0,0,-90.3337061544,90.3337061544,90,0.4,0,0.0819530952587,0,0
0.05595,0.037148963479,-93.4181670732,-93.4181670732,-0,0,-93.4553160367,93.4553160367,90,0.4,0,0.0865478208135,0,0
0.056,0.853695260913,-95.6135984623,-95.6135984623,-0,0,-96.4672937232,96.4672937232,90,0.4,0,0.0912958860575,0,0
0.05605,0.041039507131,-97.7750587951,-97.7750587951,-0,0,-97.8160983023,97.8160983023,90,0.4,0,0.0961529708581,0,0
0.0561,-0.844426742311,-99.9017801151,-99.9017801151,-0,0,-99.0573533728,99.0573533728,90,0.4,0,0.10107480715,0,0
0.05615,-0.117876009521,-101.993006808,-101.993006808,-0,0,-101.875130799,101.875130799,90,0.4,0,0.106098119254,0,0
0.0562,0.82820247109,-104.047995872,-104.047995872,-0,0,-104.876198343,104.876198343,90,0.4,0,0.111266902483,0,0
0.05625,0.192734179923,-106.066017178,-106.066017178,-0,0,-106.258751358,106.258751358,90,0.4,0,0.116545276225,0,0
0.0563,-0.805248069268,-108.046353733,-108.046353733,-0,0,-107.241105664,107.241105664,90,0.4,0,0.121882772651,0,0
0.05635,-0.265012306446,-109.988301933,-109.988301933,-0,0,-109.723289627,109.723289627,90,0.4,0,0.127306882533,0,0
0.0564,0.77584264004,-111.891171814,-111.891171814,-0,0,-112.667014454,112.667014454,90,0.4,0,0.132866640135,0,0
0.05645,0.334138052841,-113.754287293,-113.754287293,-0,0,-114.088425346,114.088425346,90,0.4,0,0.13853552613,0,0
0.0565,-0.740315739693,-115.576986416,-115.576986416,-0,0,-114.836670677,114.836670677,90,0.4,0,0.144258653531,0,0
0.05655,-0.399572875222,-117.358621586,-117.358621586,-0,0,-116.959048711,116.959048711,90,0.4,0,0.150053546515,0,0
0.0566,0.699043965819,-119.098559797,-119.098559797,-0,0,-119.797603763,119.797603763,90,0.4,0,0.155972462827,0,0
0.05665,0.460816098702,-120.796182857,-120.796182857,-0,0,-121.256998955,121.256998955,90,0.4,0,0.161998827895,0,0
0.0567,-0.652447195377,-122.450887608,-122.450887608,-0,0,-121.798440412,121.798440412,90,0.4,0,0.168075213879,0,0
0.05675,-0.517408624178,-124.062086141,-124.062086141,-0,0,-123.544677517,123.544677517,90,0.4,0,0.174208791828,0,0
0.0568,0.600984508626,-125.629206006,-125.629206006,-0,0,-126.230190515,126.230190515,90,0.4,0,0.180453163529,0,0
0.05685,0.568936238961,-127.151690413,-127.151690413,-0,0,-127.720626652,127.720626652,90,0.4,0,0.186801933958,0,0
0.0569,-0.545149837141,-128.628998429,-128.628998429,-0,0,-128.083848592,128.083848592,90,0.4,0,0.193197045839,0,0
0.05695,-0.61503250864,-130.060605175,-130.060605175,-0,0,-129.445572666,129.445572666,90,0.4,0,0.19963528137,0,0
0.057,0.485467375926,-131.446002007,-131.446002007,-0,0,-131.931469382,131.931469382,90,0.4,0,0.206169707421,0,0
0.05705,0.655381231325,-132.7846967,-132.7846967,-0,0,-133.440077931,133.440077931,90,0.4,0,0.212803996104,0,0
0.0571,-0.422486801108,-134.076213623,-134.076213623,-0,0,-133.653726822,133.653726822,90,0.4,0,0.219481341223,0,0
0.05715,-0.689718439365,-135.320093905,-135.320093905,-0,0,-134.630375466,134.630375466,90,0.4,0,0.22618844378,0,0
0.0572,0.356778335798,-136.515895603,-136.515895603,-0,0,-136.872673939,136.872673939,90,0.4,0,0.232976020015,0,0
0.05725,0.717833937604,-137.663193853,-137.663193853,-0,0,-138.38102779,138.38102779,90,0.4,0,0.239857362559,0,0
0.0573,-0.288927707404,-138.761581025,-138.761581025,-0,0,-138.472653318,138.472653318,90,0.4,0,0.246778704586,0,0
0.05735,-0.73957237125,-139.810666869,-139.810666869,-0,0,-139.071094497,139.071094497,90,0.4,0,0.253717298282,0,0
0.0574,0.219531040056,-140.810078648,-140.810078648,-0,0,-141.029609688,141.029609688,90,0.4,0,0.260719815886,0,0
0.05745,0.75483382048,-141.759461277,-141.759461277,-0,0,-142.514295097,142.514295097,90,0.4,0,0.267808413506,0,0
0.0575,-0.149189725771,-142.658477444,-142.658477444,-0,0,-142.509287719,142.509287719,90,0.4,0,0.274934003076,0,0
0.05755,-0.76357392291,-143.506807734,-143.506807734,-0,0,-142.743233811,142.743233811,90,0.4,0,0.282065316115,0,0
0.0576,0.078505317616,-144.304150738,-144.304150738,-0,0,-144.382656056,144.382656056,90,0.4,0,0.289243463361,0,0
0.05765,0.765803528974,-145.050223164,-145.050223164,-0,0,-145.816026693,145.816026693,90,0.4,0,0.29649843043,0,0
0.0577,-0.00807448735039,-145.744759937,-145.744759937,-0,0,-145.73668545,145.73668545,90,0.4,0,0.303787248234,0,0
0.05775,-0.761587899136,-146.387514291,-146.387514291,-0,0,-145.625926392,145.625926392,90,0.4,0,0.31107131353,0,0
0.0578,-0.0615159110052,-146.978257858,-146.978257858,-0,0,-146.916741947,146.916741947,90,0.4,0,0.318384880238,0,0
0.05785,0.751045455565,-147.516780749,-147.516780749,-0,0,-148.267826205,148.267826205,90,0.4,0,0.325764494442,0,0
0.0579,0.129693631701,-148.002891631,-148.002891631,-0,0,-148.132585263,148.132585263,90,0.4,0,0.333174504729,0,0
0.05795,-0.73434610447,-148.43641779,-148.43641779,-0,0,-147.702071686,147.702071686,90,0.4,0,0.340570371152,0,0
0.058,-0.195905643622,-148.817205197,-148.817205197,-0,0,-148.621299554,148.621299554,90,0.4,0,0.347978455433,0,0
0.05805,0.711709148699,-149.14511856,-149.14511856,-0,0,-149.856827708,149.856827708,90,0.4,0,0.355440408615,0,0
0.0581,0.259622516266,-149.420041371,-149.420041371,-0,0,-149.679663888,149.679663888,90,0.4,0,0.362928820905,0,0
0.05815,-0.683400813362,-149.641875954,-149.641875954,-0,0,-148.958475141,148.958475141,90,0.4,0,0.37039477438,0,0
0.0582,-0.320342551431,-149.810543491,-149.810543491,-0,0,-149.490200939,149.490200939,90,0.4,0,0.377855991282,0,0
0.05825,0.649731410216,-149.925984055,-149.925984055,-0,0,-150.575715465,150.575715465,90,0.4,0,0.385357639193,0,0
0.0583,0.377595629261,-149.988156631,-149.988156631,-0,0,-150.36575226,150.36575226,90,0.4,0,0.392881175886,0,0
0.05835,-0.611052169205,-149.997039128,-149.997039128,-0,0,-149.385986959,149.385986959,90,0.4,0,0.400374969366,0,1
0.0584,-149.952628318,-149.952628392,-149.952628392,-0,74.9033119973,0,0,90,0.4,0,0,0,0
0.05845,-149.854940126,-149.854940202,-149.854940202,-0,75.3677227294,0,0,90,0.4,0,0,0,0
0.0585,-149.704009189,-149.704009264,-149.704009264,-0,74.9648449982,0,0,90,0.4,0,0,0,0
0.05855,-149.499889131,-149.499889205,-149.499889205,-0,74.3208374843,0,0,90,0.4,0,0,0,0
0.0586,-149.242652473,-149.242652547,-149.242652547,-0,74.4691135424,0,0,90,0.4,0,0,0,0
0.05865,-148.932390611,-148.932390685,-148.932390685,-0,74.8796651351,0,0,90,0.4,0,0,0,0
0.0587,-148.56921378,-148.569213854,-148.569213854,-0,74.4736041725,0,0,90,0.4,0,0,0,0
0.05875,-148.153251016,-148.153251089,-148.153251089,-0,73.6807805879,0,0,90,0.4,0,0,0,0
0.0588,-147.684650106,-147.684650179,-147.684650179,-0,73.6167748983,0,0,90,0.4,0,0,0,0
0.05885,-147.163577542,-147.163577616,-147.163577616,-0,73.9549932405,0,0,90,0.4,0,0,0,0
0.0589,-146.590218462,-146.590218535,-146.590218535,-0,73.5531386908,0,0,90,0.4,0,0,0,0
0.05895,-145.964776575,-145.964776647,-145.964776647,-0,72.6326732092,0,0,90,0.4,0,0,0,0
0.059,-145.287474097,-145.287474169,-145.287474169,-0,72.353145697,0,0,90,0.4,0,0,0,0
0.05905,-144.558551671,-144.558551743,-144.558551743,-0,72.6001587736,0,0,90,0.4,0,0,0,0
0.0591,-143.77826828,-143.778268353,-143.778268353,-0,72.2068875803,0,0,90,0.4,0,0,0,0
0.05915,-142.946901156,-142.946901228,-142.946901228,-0,71.1809491349,0,0,90,0.4,0,0,0,0
0.0592,-142.064745678,-142.064745749,-142.064745749,-0,70.6871219336,0,0,90,0.4,0,0,0,0
0.05925,-141.132115272,-141.132115343,-141.132115343,-0,70.8244556336,0,0,90,0.4,0,0,0,0
0.0593,-140.149341298,-140.149341368,-140.149341368,-0,70.4408193997,0,0,90,0.4,0,0,0,0
0.05935,-139.116772931,-139.116773,-139.116773,-0,69.332259045,0,0,90,0.4,0,0,0,0
0.0594,-138.034777036,-138.034777105,-138.034777105,-0,68.629475436,0,0,90,0.4,0,0,0,0
0.05945,-136.903738042,-136.90373811,-136.90373811,-0,68.6398209382,0,0,90,0.4,0,0,0,0
0.0595,-135.724057802,-135.72405787,-135.72405787,-0,68.2638869876,0,0,90,0.4,0,0,0,0
0.05955,-134.496155451,-134.496155518,-134.496155518,-0,67.0951010306,0,0,90,0.4,0,0,0,0
0.0596,-133.220467256,-133.220467322,-133.220467322,-0,66.1930812385,0,0,90,0.4,0,0,0,0
0.05965,-131.897446462,-131.897446529,-131.897446529,-0,66.0606644942,0,0,90,0.4,0,0,0,0
0.0597,-130.527563135,-130.5275632,-130.5275632,-0,65.6874874494,0,0,90,0.4,0,0,0,0
0.05975,-129.111303986,-129.111304051,-129.111304051,-0,64.4801332328,0,0,90,0.4,0,0,0,0
0.0598,-127.649172206,-127.649172269,-127.649172269,-0,63.3923491478,0,0,90,0.4,0,0,0,0
0.05985,-126.141687282,-126.141687345,-126.141687345,-0,63.1037835319,0,0,90,0.4,0,0,0,0
0.0599,-124.589384817,-124.589384879,-124.589384879,-0,62.7258742725,0,0,90,0.4,0,0,0,0
0.05995,-122.992816337,-122.992816399,-122.992816399,-0,61.5000033122,0,0,90,0.4,0,0,0,0
0.06,-121.352549096,-121.352549156,-121.352549156,-0,60.2434937491,0,0,90,0.4,0,0,0,0
0.06005,-119.669165871,-119.669165931,-119.669165931,-0,59.7882348075,0,0,90,0.4,0,0,0,0
0.0601,-117.943264761,-117.94326482,-117.94326482,-0,59.3957878436,0,0,90,0.4,0,0,0,0
0.06015,-116.175458972,-116.17545903,-116.17545903,-0,58.1694195034,0,0,90,0.4,0,0,0,0
0.0602,-114.366376595,-114.366376652,-114.366376652,-0,56.7642501892,0,0,90,0.4,0,0,0,0
0.06025,-112.516660388,-112.516660445,-112.516660445,-0,56.1350503858,0,0,90,0.4,0,0,0,0
0.0603,-110.626967548,-110.626967604,-110.626967604,-0,55.716483871,0,0,90,0.4,0,0,0,0
0.06035,-108.697969474,-108.697969528,-108.697969528,-0,54.505164826,0,0,90,0.4,0,0,0,0
0.0604,-106.730351528,-106.730351581,-106.730351581,-0,52.9738457544,0,0,90,0.4,0,0,0,0
0.06045,-104.724812797,-104.724812849,-104.724812849,-0,52.1670528997,0,0,90,0.4,0,0,0,0
0.0605,-102.682065838,-102.682065889,-102.682065889,-0,51.7096054864,0,0,90,0.4,0,0,0,0
0.06055,-100.60283643,-100.60283648,-100.60283648,-0,50.5260402406,0,0,90,0.4,0,0,0,0
0.0606,-98.487863314,-98.4878633629,-98.4878633629,-0,48.8929146059,0,0,90,0.4,0,0,0,0
0.06065,-96.3378979285,-96.3378979764,-96.3378979764,-0,47.9087418626,0,0,90,0.4,0,0,0,0
0.0607,-94.1537041462,-94.1537041936,-94.1537041936,-0,47.3990127148,0,0,90,0.4,0,0,0,0
0.06075,-91.9360580017,-91.9360580479,-91.9360580479,-0,46.252807806,0,0,90,0.4,0,0,0,0
0.0608,-89.685747414,-89.6857474586,-89.6857474586,-0,44.5433840923,0,0,90,0.4,0,0,0,0
0.06085,-87.4035719069,-87.4035719502,-87.4035719502,-0,43.3860520843,0,0,90,0.4,0,0,0,0
0.0609,-85.0903423262,-85.090342369,-85.090342369,-0,42.8106119443,0,0,90,0.4,0,0,0,0
0.06095,-82.7468805525,-82.7468805942,-82.7468805942,-0,41.7081906789,0,0,90,0.4,0,0,0,0
0.061,-80.3740192069,-80.3740192468,-80.3740192468,-0,39.9483894853,0,0,90,0.4,0,0,0,0
0.06105,-77.9726013544,-77.9726013931,-77.9726013931,-0,38.6260836649,0,0,90,0.4,0,0,0,0
0.0611,-75.5434802074,-75.5434802453,-75.5434802453,-0,37.9721711852,0,0,90,0.4,0,0,0,0
0.06115,-73.0875188218,-73.0875188588,-73.0875188588,-0,36.9167025838,0,0,90,0.4,0,0,0,0
0.0612,-70.6055897896,-70.6055898248,-70.6055898248,-0,35.1323450332,0,0,90,0.4,0,0,0,0
0.06125,-68.0985749272,-68.0985749609,-68.0985749609,-0,33.6569883075,0,0,90,0.4,0,0,0,0
0.0613,-65.5673649647,-65.5673649976,-65.5673649976,-0,32.9130074306,0,0,90,0.4,0,0,0,0
0.06135,-63.0128592298,-63.0128592617,-63.0128592617,-0,31.9046620234,0,0,90,0.4,0,0,0,0
0.0614,-60.4359653269,-60.435965357,-60.435965357,-0,30.1205460573,0,0,90,0.4,0,0,0,0
0.06145,-57.8375988131,-57.8375988416,-57.8375988416,-0,28.5077845774,0,0,90,0.4,0,0,0,0
0.0615,-55.218682875,-55.2186829027,-55.2186829027,-0,27.6639582353,0,0,90,0.4,0,0,0,0
0.06155,-52.580148002,-52.5801480287,-52.5801480287,-0,26.6999791165,0,0,90,0.4,0,0,0,0
0.0616,-49.9229316535,-49.9229316784,-49.9229316784,-0,24.9394602747,0,0,90,0.4,0,0,0,0
0.06165,-47.2479779251,-47.2479779483,-47.2479779483,-0,23.2080878959,0,0,90,0.4,0,0,0,0
0.0617,-44.5562372143,-44.5562372365,-44.5562372365,-0,22.2569127573,0,0,90,0.4,0,0,0,0
0.06175,-41.8486658845,-41.8486659059,-41.8486659059,-0,21.3320490161,0,0,90,0.4,0,0,0,0
0.0618,-39.1262259239,-39.1262259435,-39.1262259435,-0,19.6163938426,0,0,90,0.4,0,0,0,0
0.06185,-36.3898846015,-36.3898846193,-36.3898846193,-0,17.7879897478,0,0,90,0.4,0,0,0,0
0.0619,-33.6406141257,-33.6406141424,-33.6406141424,-0,16.7247193872,0,0,90,0.4,0,0,0,0
0.06195,-30.8793912996,-30.8793913155,-30.8793913155,-0,15.8315671683,0,0,90,0.4,0,0,0,0
0.062,-28.1071971737,-28.1071971879,-28.1071971879,-0,14.1795126751,0,0,90,0.4,0,0,0,0
0.06205,-25.3250166946,-25.3250167069,-25.3250167069,-0,12.2779084677,0,0,90,0.4,0,0,0,0
0.0621,-22.533838357,-22.5338383681,-22.5338383681,-0,11.1008517933,0,0,90,0.4,0,0,0,0
0.06215,-19.7346538536,-19.7346538638,-19.7346538638,-0,10.2303836513,0,0,90,0.4,0,0,0,0
0.0622,-16.9284577224,-16.928457731,-16.928457731,-0,8.65772520342,0,0,90,0.4,0,0,0,0
0.06225,-14.1162469911,-14.1162469978,-14.1162469978,-0,6.70838495864,0,0,90,0.4,0,0,0,0
0.0623,-11.2990208238,-11.2990208292,-11.2990208292,-0,5.41917088981,0,0,90,0.4,0,0,0,0
0.06235,-8.47778016775,-8.47778017231,-8.47778017231,-0,4.56125093251,0,0,90,0.4,0,0,0,0
0.0624,-5.65352739741,-5.65352740049,-5.65352740049,-0,3.08060066345,0,0,90,0.4,0,0,0,0
0.06245,-2.8272659562,-2.82726595731,-2.82726595731,-0,1.10996989378,0,0,90,0.4,0,0,0,0
0.0625,-2.96681569752e-10,-1.03556152093e-11,-1.03556152093e-11,0,-0.286325954543,0,0,90,0.4,0,0,0,0
0.06255,0.54688853424,2.82726595731,2.82726595731,0,-0,2.28037742307,-2.28037742307,90,0.4,5.70094355767e-05,0,0,0
0.0626,0.619972215756,5.65352740048,5.65352740048,0,-0,5.03355518473,-5.03355518473,90,0.4,0.000239857750772,0,0,0
0.06265,-0.486743798891,8.4777801723,8.4777801723,0,-0,8.96452397119,-8.96452397119,90,0.4,0.00058980972967,0,0,0
0.0627,-0.660405536686,11.2990208292,11.2990208292,0,-0,11.9594263659,-11.9594263659,90,0.4,0.0011129084881,0,0,0
0.06275,0.423296215332,14.1162469978,14.1162469978,0,-0,13.6929507824,-13.6929507824,90,0.4,0.0017542179168,0,0,0
0.0628,0.694784154741,16.928457731,16.928457731,0,-0,16.2336735763,-16.2336735763,90,0.4,0.00250238352577,0,0,0
0.06285,-0.357119980674,19.7346538638,19.7346538638,0,-0,20.0917738445,-20.0917738445,90,0.4,0.00341051971129,0,0,0
0.0629,-0.722898084637,22.5338383681,22.5338383681,0,-0,23.2567364527,-23.2567364527,90,0.4,0.00449423246872,0,0,0
0.06295,0.288804751462,25.3250167069,25.3250167069,0,-0,25.0362119554,-25.0362119554,90,0.4,0.00570155617893,0,0,0
0.063,0.744592538855,28.1071971878,28.1071971878,0,-0,27.362604649,-27.362604649,90,0.4,0.00701152659404,0,0,0
0.06305,-0.218950503754,30.8793913155,30.8793913155,0,-0,31.0983418192,-31.0983418192,90,0.4,0.00847305025574,0,0,0
0.0631,-0.759768512886,33.6406141424,33.6406141424,0,-0,34.4003826553,-34.4003826553,90,0.4,0.0101105183676,0,0,0
0.06315,0.148162373012,36.3898846193,36.3898846193,0,-0,36.2417222463,-36.2417222463,90,0.4,0.0118765709901,0,0,0
0.0632,0.768382895539,39.1262259435,39.1262259435,0,-0,38.3578430479,-38.3578430479,90,0.4,0.0137415601225,0,0,0
0.06325,-0.0770455172877,41.8486659059,41.8486659059,0,-0,41.9257114232,-41.9257114232,90,0.4,0.0157486489843,0,0,0
