time_s,phase_a_voltage_v,phase_b_voltage_v,phase_c_voltage_v,phase_a_current_a,phase_b_current_a,phase_c_current_a,zero_current_a,d_axis_current_a,q_axis_current_a,electromagnetic_torque_nm,shaft_mass_1_speed_rad_s,terminal_power_w,rotor_port_power_w,magnetic_coenergy_j,kinetic_energy_j,elastic_energy_j,dissipated_energy_j,maximum_energy_residual_j,maximum_energy_quadrature_defect_j,event_count,control_sample_count
0.0054,180.8240008519545,-27.04807330110633,-279.4503895480543,98.82886573497699,-127.08813925500459,23.91326824788964,-2.5091673137683816,-150.4503703359233,-62.03849115857125,-170.59243054307748,188.2232494070256,14625.548080889872,0.0,174.53434756492385,30999.492665171943,0.0,26.173716311842842,9.778648829422698e-7,0.001031072350837825,1,109
0.005410000000000001,180.46557030890907,-25.82482587520818,-280.12220536926714,99.10134146444062,-127.1849167774085,23.633581439543832,-2.5692051607135618,-150.73702865263655,-61.865761817049695,-170.48654776657415,188.22227338329898,14548.617481868436,0.0,174.87312693592233,30999.17117288017,0.0,26.306225100187334,9.778648829422698e-7,0.001031072350837825,1,109
0.00542,180.1044612529401,-24.60132511907928,-280.79015373159774,99.37362133133692,-127.2800394227028,23.35261263683585,-2.6291408050100955,-151.02252475533606,-61.692416098465195,-170.37736563584406,188.2212979740547,14471.706471309662,0.0,175.21064979553387,30998.84988465815,0.0,26.43902435656658,9.778648829422698e-7,0.001031072350837825,1,109
0.005430000000000001,179.74067881620647,-23.377588421373034,-281.4542251420213,99.64569728080775,-127.37350369176733,23.070367569607996,-2.6889735687885494,-151.30685724881047,-61.518457878317335,-170.26489193262086,188.2203231981239,14394.818187415343,0.0,175.54691114928497,30998.528806705443,0.0,26.572113062293646,9.778648829422698e-7,0.001031072350837825,1,109
0.00544,179.37422816886186,-22.153633174097088,-282.11441016261347,99.91756126469957,-127.46530613812429,22.786852011152924,-2.7487027756155875,-151.59002476864148,-61.34389102627003,-170.14913455709234,188.21934907429306,14317.955752389276,0.0,175.8819060540275,30998.20794520676,0.0,26.705490193478102,9.778648829422698e-7,0.001031072350837825,1,109
0.005450000000000001,179.00511451898117,-20.9294767723646,-282.77069941068316,100.18920531024159,-127.55544351607847,22.502071857659253,-2.8083277505034783,-151.8720261625714,-61.16871940534208,-170.0301019681426,188.21837563076133,14241.122265004182,0.0,176.2156299696512,30997.88730944707,0.0,26.839154721278167,9.778648829422698e-7,0.001031072350837825,1,110
0.0054600000000000004,178.63334311248633,-19.70513661414771,-283.4230835589081,100.46062138520747,-127.64391248468833,22.216032967004132,-2.867847819919797,-152.1528601272801,-60.99294687307636,-169.90780229596956,188.21740288622098,14164.320814717776,0.0,176.54807805721097,30997.56690557977,0.0,26.97310561194904,9.778648829422698e-7,0.001031072350837825,1,110
0.00547,178.25891923307196,-18.480630100030147,-284.071553335465,100.73180139587167,-127.73070960777007,21.928741160784107,-2.927262311797204,-152.4325252082603,-60.8165772816056,-169.78224334644565,188.21643084985922,14087.554481668809,0.0,176.87924517626445,30997.246736627356,0.0,27.107341826480994,9.778648829422698e-7,0.001031072350837825,1,110
0.0054800000000000005,177.88184820213024,-17.255974632959937,-284.71609952416344,101.00273732447954,-127.81583165022055,21.6402023831524,-2.9865705555423823,-152.71102016284578,-60.639614476007274,-169.6534334819442,188.2154595402766,14010.826321954932,0.0,177.20912658903725,30996.926808712815,0.0,27.241862320646092,9.778648829422698e-7,0.001031072350837825,1,110
0.00549,177.50213537867506,-16.031187618002043,-285.3567129645748,101.27342116176663,-127.89927542997198,21.3504226202364,-3.0457718820463384,-152.98834377844724,-60.46206229490751,-169.52138117747555,188.2144889760256,13934.139374626715,0.0,177.53771760910368,30996.60712794315,0.0,27.376666045250232,9.778648829422698e-7,0.001031072350837825,1,110
