time_s,input_voltage_v,input_current_a,switch_node_voltage_v,output_voltage_v,inductor_current_a,load_current_a,requested_gate_state,applied_gate_state,controlled_valve_conducting_state,freewheel_diode_conducting_state,stored_energy_j,semiconductor_loss_w,kcl_residual_a,energy_residual_w,controlled_junction_temperature_k,freewheel_junction_temperature_k,freewheel_recovered_charge_c,controlled_turn_off_tail_current_a
0.000156,120,0.000385698722205,-0.88450937947,70.1743504611,7.59259170167,8.77179380764,0,0,0,1,0.412579544995,6.75071632897,3.95088692665e-14,-2.64003229e-10,298.17686658,298.153819839,3.11031356909e-05,0
0.00015625,120,0.000385983029361,-0.884454863062,70.1723753344,7.58059699561,8.7715469168,0,0,0,1,0.412422259191,6.73955745974,1.40973387477e-14,-4.14165229889e-11,298.176866505,298.153824016,3.10570853264e-05,0
0.0001565,120,0.000382510729402,-0.884400368123,70.1703806306,7.56860286935,8.77129757882,0,0,0,1,0.41226499029,6.72840725247,5.98908401171e-14,-2.86012533102e-10,298.17686643,298.153828186,3.10109228924e-05,0
0.00015675,120,0.000382823118628,-0.884345856719,70.1683663546,7.55660932612,8.77104579432,0,0,0,1,0.412107738366,6.717257972,1.45519152284e-11,-4.51895465492e-10,298.176866355,298.153832349,3.09646541289e-05,0
0.000157,120,0.000379392862015,-0.884291366744,70.1663325115,7.54461636919,8.77079156394,0,0,0,1,0.411950503496,6.70611721312,1.45519152284e-11,3.27266425765e-10,298.17686628,298.153836505,3.09182863999e-05,0
0.00015725,120,0.000379732585465,-0.88423686041,70.1642791065,7.5326240018,8.77053488831,0,0,0,1,0.411793285755,6.6949772748,1.45519152284e-11,9.42442738433e-10,298.176866205,298.153840654,3.08718246799e-05,0
0.0001575,120,0.00037634357799,-0.884182375465,70.1622061444,7.5206322272,8.77027576805,0,0,0,1,0.41163608522,6.68384572341,1.34361055268e-13,5.88884409986e-10,298.17686613,298.153844796,3.08252756051e-05,0
0.00015775,120,0.000376709905225,-0.884127874266,70.1601136305,7.50864104863,8.77001420381,0,0,0,1,0.411478901967,6.67271489184,1.45519152284e-11,4.54497550706e-10,298.176866055,298.153848932,3.07786434727e-05,0
0.000158,120,0.00037336137062,-0.884073394416,70.1580015698,7.49665046934,8.76975019622,0,0,0,1,0.411321736071,6.66159231805,2.99727148483e-14,-8.36461976073e-11,298.17686598,298.153853061,3.07319342735e-05,0
0.00015825,120,0.000373753587191,-0.884018898418,70.1558699673,7.48466049258,8.76948374591,0,0,0,1,0.411164587609,6.65047036857,1.82013692313e-14,-9.42713788976e-11,298.176865905,298.153857182,3.06851517049e-05,0
0.0001585,120,0.000370444764997,-0.883964423731,70.1537188281,7.47267112159,8.76921485352,0,0,0,1,0.411007456656,6.63935655295,5.95927387298e-14,4.39101879857e-12,298.17686583,298.153861297,3.0638301186e-05,0
0.00015875,120,0.000370862172971,-0.883909932999,70.1515481574,7.46068235961,8.76894351968,0,0,0,1,0.410850343289,6.62824327116,1.45519152284e-11,8.51207125618e-10,298.176865755,298.153865405,3.05913858832e-05,0
0.000159,120,0.000367592319073,-0.883855463538,70.1493579602,7.44869420988,8.76866974502,0,0,0,1,0.410693247582,6.61713800435,1.05272724132e-13,9.48676900925e-11,298.176865679,298.153869506,3.05444107086e-05,0
0.00015925,120,0.000368034236331,-0.883800978138,70.1471482415,7.43670667565,8.76839353019,0,0,0,1,0.410536169612,6.60603318565,1.45519152284e-11,-8.11254275562e-10,298.176865604,298.1538736,3.04973783587e-05,0
0.0001595,120,0.000364802622954,-0.88374651397,70.1449190065,7.42471976016,8.76811487582,0,0,0,1,0.410379109455,6.59493626786,1.45519152284e-11,-6.75620583784e-10,298.176865529,298.153877687,3.04502932961e-05,0
0.00015975,120,0.000365268382652,-0.883692033967,70.1426702603,7.41273346664,8.76783378254,0,0,0,1,0.410222067187,6.58383971706,1.02423766083e-13,3.65376132128e-11,298.176865454,298.153881768,3.04031578017e-05,0
0.00016,120,0.000362074296945,-0.883637575157,70.140402008,7.40074779834,8.767550251,0,0,0,1,0.410065042882,6.57275095768,7.63452343878e-14,7.41540075871e-10,298.176865379,298.153885841,3.03559759391e-05,0
0.00016025,120,0.000362563247691,-0.883583100615,70.1381142547,7.38876275849,8.76726428184,0,0,0,1,0.409908036618,6.56166248855,2.2440778619e-13,7.7509613311e-10,298.176865304,298.153889908,3.03087496216e-05,0
0.0001605,120,0.000359405992079,-0.883528647227,70.1358070055,7.37677835033,8.76697587569,0,0,0,1,0.409751048469,6.55058170577,7.33717557197e-14,5.99292750841e-10,298.176865229,298.153893967,3.02614825591e-05,0
0.00016075,120,0.00035991749705,-0.883474178212,70.1334802655,7.36479457709,8.76668503319,0,0,0,1,0.409594078511,6.53950114066,8.79032632274e-14,3.99420080344e-10,298.176865154,298.15389802,3.02141763395e-05,0
0.000161,120,0.000356796389589,-0.883419730312,70.1311340399,7.35281144201,8.76639175498,0,0,0,1,0.40943712682,6.52842816105,4.05219477764e-14,-6.51063404578e-11,298.176865079,298.153902066,3.01668343593e-05,0
0.00016125,120,0.00035732982635,-0.883365266887,70.1287683337,7.34082894833,8.76609604171,0,0,0,1,0.409280193472,6.51735533054,1.45519152284e-11,4.52491776687e-10,298.176865004,298.153906105,3.01194579182e-05,0
0.0001615,120,0.000354244198419,-0.88331082454,70.1263831521,7.32884709927,8.76579789402,0,0,0,1,0.409123278542,6.50628998869,1.45519152284e-11,1.6826817717e-10,298.176864929,298.153910138,3.00720501345e-05,0
0.00016175,120,0.000354798958924,-0.88325636677,70.1239785003,7.31686589807,8.76549731254,0,0,0,1,0.408966382106,6.4952247312,1.33156669285e-13,2.54353829665e-10,298.176864854,298.153914163,3.00246120535e-05,0
0.000162,120,0.000351748157001,-0.88320193004,70.1215543833,7.30488534796,8.76519429791,0,0,0,1,0.408809504239,6.4841668694,1.73920882036e-13,2.2854981796e-10,298.176864779,298.153918181,2.99771465465e-05,0
0.00016225,120,0.000352323646879,-0.883147477989,70.1191108064,7.29290545217,8.7648888508,0,0,0,1,0.408652645017,6.47310903087,6.79597437353e-14,1.46042032634e-10,298.176864704,298.153922193,2.99296544338e-05,0
0.0001625,120,0.000349307030767,-0.883093046941,70.1166477746,7.28092621393,8.76458097182,0,0,0,1,0.408495804515,6.46205849873,2.84449113569e-14,1.05384451166e-10,298.176864629,298.153926198,2.98821383676e-05,0
0.00016275,120,0.000349902669505,-0.883038600674,70.1141652931,7.26894763646,8.76427066163,0,0,0,1,0.408338982809,6.45100793226,1.45519152284e-11,-3.15177571542e-10,298.176864554,298.153930195,2.98345989691e-05,0
0.000163,120,0.000346919612859,-0.882984175371,70.1116633671,7.256969723,8.76395792088,0,0,0,1,0.408182179974,6.43996458644,3.55148310933e-14,-7.04731412116e-11,298.176864479,298.153934186,2.9787038696e-05,0
0.00016325,120,0.000347534832912,-0.882929734951,70.1091420017,7.24499247677,8.76364275021,0,0,0,1,0.408025396086,6.42892115201,1.31726498199e-13,-1.2609271266e-10,298.176864404,298.15393817,2.97394579937e-05,0
0.0001635,120,0.000344584722711,-0.882875315458,70.1066012021,7.233015901,8.76332515026,0,0,0,1,0.40786863122,6.41788485586,1.45519152284e-11,-2.5614276325e-10,298.176864329,298.153942148,2.96918591472e-05,0
0.00016375,120,0.000345218969322,-0.882820880949,70.1040409734,7.22103999891,8.76300512168,0,0,0,1,0.407711885451,6.40684842003,5.83588082373e-15,6.68410639337e-11,298.176864254,298.153946118,2.96442424465e-05,0
0.000164,120,0.000342301205158,-0.88276646733,70.1014613209,7.20906477373,8.76268266511,0,0,0,1,0.407555158854,6.39581904335,1.45519152284e-11,6.52039186533e-10,298.176864179,298.153950082,2.95966100232e-05,0
0.00016425,120,0.000342953937071,-0.882712038796,70.0988622497,7.19709022867,8.76235778121,0,0,0,1,0.407398451506,6.38478947893,1.45519152284e-11,7.92280737544e-10,298.176864104,298.153954038,2.954896203e-05,0
0.0001645,120,0.000340067931859,-0.882657631114,70.096243765,7.18511636696,8.76203047062,0,0,0,1,0.407241763481,6.37376689764,1.45519152284e-11,5.66766685667e-10,298.176864029,298.153957988,2.95013004624e-05,0
0.00016475,120,0.000340738618831,-0.882603208618,70.093605872,7.17314319183,8.76170073399,0,0,0,1,0.407085094855,6.36274408349,1.45519152284e-11,7.5498418281e-10,298.176863954,298.153961931,2.94536253519e-05,0
0.000165,120,0.000337883797386,-0.882548806937,70.0909485758,7.16117070648,8.76136857197,0,0,0,1,0.406928445702,6.35172817938,1.45519152284e-11,-2.04643160057e-10,298.176863879,298.153965867,2.94059385727e-05,0
0.00016525,120,0.000338571922498,-0.882494390543,70.0882718817,7.14919891415,8.76103398521,0,0,0,1,0.406771816098,6.34071200008,1.45519152284e-11,-1.66045562716e-10,298.176863804,298.153969796,2.93582400494e-05,0
0.0001655,120,0.000335747722424,-0.882439994927,70.0855757948,7.13722781804,8.76069697435,0,0,0,1,0.406615206118,6.32970266058,1.45519152284e-11,-6.23416249179e-11,298.176863729,298.153973718,2.93105315486e-05,0
0.00016575,120,0.00033645277977,-0.882385584697,70.0828603204,7.12525742138,8.76035754005,0,0,0,1,0.406458615838,6.31869300619,7.43509529118e-14,-7.93907040803e-10,298.176863654,298.153977634,2.92628129006e-05,0
0.000166,120,0.000333658649865,-0.882331195209,70.0801254637,7.11328772739,8.76001568296,0,0,0,1,0.406302045331,6.30769012409,1.45519152284e-11,-1.24352568173e-09,298.176863579,298.153981542,2.92150857761e-05,0
0.00016625,120,0.000334380145439,-0.882276791207,70.0773712298,7.10131873926,8.75967140373,0,0,0,1,0.406145494674,6.29668688996,9.57170540744e-14,-7.17199737099e-10,298.176863504,298.153985444,2.91673499224e-05,0
0.0001665,120,0.000331615546756,-0.882222407911,70.0745976241,7.08935046023,8.75932470301,0,0,0,1,0.405988963942,6.28569036319,1.45519152284e-11,-2.32561365998e-11,298.176863429,298.153989339,2.91196069247e-05,0
0.00016675,120,0.000332352998278,-0.882168010198,70.0718046516,7.07738289351,8.75897558145,0,0,0,1,0.405832453208,6.27469344965,1.45519152284e-11,6.41956106329e-10,298.176863354,298.153993227,2.9071856457e-05,0
0.000167,120,0.000329617402706,-0.882113633157,70.0689923177,7.0654160423,8.75862403972,0,0,0,1,0.405675962549,6.26370318105,1.45519152284e-11,-1.55854062295e-10,298.176863279,298.153997108,2.90241000288e-05,0
0.00016725,120,0.000330370338197,-0.882059241798,70.0661606276,7.05344990982,8.75827007845,0,0,0,1,0.40551949204,6.25271249327,1.45519152284e-11,-8.81998467317e-11,298.176863204,298.154000983,2.89763372496e-05,0
0.0001675,120,0.000327663229349,-0.882004871074,70.0633095865,7.04148449929,8.75791369831,0,0,0,1,0.405363041754,6.24172839037,1.33306234974e-13,4.34548230732e-10,298.176863129,298.15400485,2.89285695611e-05,0
0.00016775,120,0.000328431188024,-0.881950486131,70.0604391996,7.0295198139,8.75755489994,0,0,0,1,0.405206611768,6.23074383811,1.45519152284e-11,-3.03576608296e-10,298.176863054,298.154008711,2.8880796516e-05,0
0.000168,120,0.000325752059815,-0.881896121787,70.0575494721,7.01755585687,8.75719368402,0,0,0,1,0.405050202155,6.21976581295,1.45519152284e-11,-5.39173740377e-10,298.176862979,298.154012565,2.88330194958e-05,0
0.00016825,120,0.000326534591899,-0.881841743322,70.0546404094,7.0055926314,8.75683005118,0,0,0,1,0.404893812992,6.20878731034,1.45519152284e-11,-6.67760118034e-10,298.176862904,298.154016412,2.87852380033e-05,0
0.0001685,120,0.00032388294926,-0.881787385421,70.0517120167,6.99363014071,8.75646400209,0,0,0,1,0.404737444352,6.19781527924,1.45519152284e-11,4.35632432905e-10,298.176862829,298.154020252,2.87374533661e-05,0
0.00016875,120,0.000324679614394,-0.881733013498,70.0487642992,6.981668388,8.7560955374,0,0,0,1,0.40458109631,6.18684274463,1.45519152284e-11,-2.79073639198e-10,298.176862754,298.154024085,2.86896650433e-05,0
0.000169,120,0.000322054972912,-0.881678662102,70.0457972621,6.96970737647,8.75572465777,0,0,0,1,0.404424768941,6.17587662804,1.16639066027e-13,-7.26415455565e-10,298.176862679,298.154027912,2.86418743143e-05,0
0.00016925,120,0.000322865341573,-0.881624296782,70.0428109109,6.95774710934,8.75535136386,0,0,0,1,0.40426846232,6.16490998379,8.881784197e-15,-5.0361190912e-11,298.176862604,298.154031731,2.85940805998e-05,0
0.0001695,120,0.00032026722625,-0.881569951954,70.0398052506,6.94578758979,8.75497565633,0,0,0,1,0.404112176521,6.15394970606,1.30103176496e-14,1.64419259457e-10,298.176862529,298.154035544,2.85462851362e-05,0
0.00016975,120,0.000321090878863,-0.881515593299,70.0367802866,6.93382882103,8.75459753583,0,0,0,1,0.40395591162,6.14298887838,1.45519152284e-11,2.38903948707e-10,298.176862454,298.15403935,2.84984873107e-05,0
0.00017,120,0.000318518825182,-0.881461255101,70.0337360242,6.92187080627,8.75421700302,0,0,0,1,0.403799667689,6.13203436763,6.3053837325e-14,5.78963960107e-11,298.176862379,298.154043149,2.84506883212e-05,0
0.00017025,120,0.000319355351408,-0.881406903173,70.0306724686,6.90991354871,8.75383405858,0,0,0,1,0.403643444805,6.1210792864,1.45519152284e-11,-3.66622964626e-10,298.176862304,298.154046941,2.84028875254e-05,0
0.0001705,120,0.000316808904977,-0.881352571668,70.0275896251,6.89795705154,8.75344870314,0,0,0,1,0.403487243042,6.11013047434,1.45519152284e-11,1.30212680916e-10,298.176862229,298.154050727,2.83550860867e-05,0
0.00017075,120,0.00031765790407,-0.881298226529,70.0244874991,6.88600131796,8.75306093738,0,0,0,1,0.403331062474,6.09918107295,1.29150271207e-13,8.96093095559e-11,298.176862154,298.154054505,2.83072833372e-05,0
0.000171,120,0.000315136619378,-0.881243901778,70.0213660957,6.87404635118,8.75267076196,0,0,0,1,0.403174903176,6.08823789472,1.45519152284e-11,-6.17127876579e-10,298.176862079,298.154058277,2.82594804094e-05,0
