time_s,bus_v_pu,source_node_v_pu,source_v_pu,load_conductance_pu,inverter_p_pu,inverter_q_pu,id_pu,iq_pu,id_ref_pu,iq_ref_pu,p_ref_pu,q_ref_pu
0.071300000,1.044718057,1.049885171,1.050000000,0.843000000,0.800116492,0.049999766,0.800116492,-0.049999766,0.800000000,-0.050000000,0.800000000,0.050000000
0.071320000,1.044718032,1.049885171,1.050000000,0.843000000,0.800115906,0.049999767,0.800115906,-0.049999767,0.800000000,-0.050000000,0.800000000,0.050000000
0.071340000,1.044718007,1.049885170,1.050000000,0.843000000,0.800115322,0.049999768,0.800115322,-0.049999768,0.800000000,-0.050000000,0.800000000,0.050000000
0.071360000,1.044717982,1.049885169,1.050000000,0.843000000,0.800114742,0.049999770,0.800114742,-0.049999770,0.800000000,-0.050000000,0.800000000,0.050000000
0.071380000,1.044717958,1.049885169,1.050000000,0.843000000,0.800114164,0.049999771,0.800114164,-0.049999771,0.800000000,-0.050000000,0.800000000,0.050000000
0.071400000,1.044717933,1.049885168,1.050000000,0.843000000,0.800113589,0.049999772,0.800113589,-0.049999772,0.800000000,-0.050000000,0.800000000,0.050000000
0.071420000,1.044717909,1.049885168,1.050000000,0.843000000,0.800113018,0.049999773,0.800113018,-0.049999773,0.800000000,-0.050000000,0.800000000,0.050000000
0.071440000,1.044717885,1.049885167,1.050000000,0.843000000,0.800112449,0.049999774,0.800112449,-0.049999774,0.800000000,-0.050000000,0.800000000,0.050000000
0.071460000,1.044717861,1.049885167,1.050000000,0.843000000,0.800111883,0.049999776,0.800111883,-0.049999776,0.800000000,-0.050000000,0.800000000,0.050000000
0.071480000,1.044717837,1.049885166,1.050000000,0.843000000,0.800111320,0.049999777,0.800111320,-0.049999777,0.800000000,-0.050000000,0.800000000,0.050000000
0.071500000,1.044717813,1.049885166,1.050000000,0.843000000,0.800110759,0.049999778,0.800110759,-0.049999778,0.800000000,-0.050000000,0.800000000,0.050000000
0.071520000,1.044717789,1.049885165,1.050000000,0.843000000,0.800110202,0.049999779,0.800110202,-0.049999779,0.800000000,-0.050000000,0.800000000,0.050000000
0.071540000,1.044717765,1.049885165,1.050000000,0.843000000,0.800109647,0.049999780,0.800109647,-0.049999780,0.800000000,-0.050000000,0.800000000,0.050000000
0.071560000,1.044717742,1.049885164,1.050000000,0.843000000,0.800109095,0.049999782,0.800109095,-0.049999782,0.800000000,-0.050000000,0.800000000,0.050000000
0.071580000,1.044717719,1.049885164,1.050000000,0.843000000,0.800108546,0.049999783,0.800108546,-0.049999783,0.800000000,-0.050000000,0.800000000,0.050000000
0.071600000,1.044717695,1.049885163,1.050000000,0.843000000,0.800108000,0.049999784,0.800108000,-0.049999784,0.800000000,-0.050000000,0.800000000,0.050000000
0.071620000,1.044717672,1.049885163,1.050000000,0.843000000,0.800107456,0.049999785,0.800107456,-0.049999785,0.800000000,-0.050000000,0.800000000,0.050000000
0.071640000,1.044717649,1.049885163,1.050000000,0.843000000,0.800106915,0.049999786,0.800106915,-0.049999786,0.800000000,-0.050000000,0.800000000,0.050000000
0.071660000,1.044717626,1.049885162,1.050000000,0.843000000,0.800106377,0.049999787,0.800106377,-0.049999787,0.800000000,-0.050000000,0.800000000,0.050000000
0.071680000,1.044717603,1.049885162,1.050000000,0.843000000,0.800105841,0.049999788,0.800105841,-0.049999788,0.800000000,-0.050000000,0.800000000,0.050000000
0.071700000,1.044717581,1.049885161,1.050000000,0.843000000,0.800105309,0.049999790,0.800105309,-0.049999790,0.800000000,-0.050000000,0.800000000,0.050000000
0.071720000,1.044717558,1.049885161,1.050000000,0.843000000,0.800104779,0.049999791,0.800104779,-0.049999791,0.800000000,-0.050000000,0.800000000,0.050000000
0.071740000,1.044717536,1.049885160,1.050000000,0.843000000,0.800104251,0.049999792,0.800104251,-0.049999792,0.800000000,-0.050000000,0.800000000,0.050000000
0.071760000,1.044717513,1.049885160,1.050000000,0.843000000,0.800103726,0.049999793,0.800103726,-0.049999793,0.800000000,-0.050000000,0.800000000,0.050000000
0.071780000,1.044717491,1.049885159,1.050000000,0.843000000,0.800103204,0.049999794,0.800103204,-0.049999794,0.800000000,-0.050000000,0.800000000,0.050000000
0.071800000,1.044717469,1.049885159,1.050000000,0.843000000,0.800102685,0.049999795,0.800102685,-0.049999795,0.800000000,-0.050000000,0.800000000,0.050000000
0.071820000,1.044717447,1.049885158,1.050000000,0.843000000,0.800102168,0.049999796,0.800102168,-0.049999796,0.800000000,-0.050000000,0.800000000,0.050000000
0.071840000,1.044717425,1.049885158,1.050000000,0.843000000,0.800101654,0.049999797,0.800101654,-0.049999797,0.800000000,-0.050000000,0.800000000,0.050000000
0.071860000,1.044717403,1.049885157,1.050000000,0.843000000,0.800101142,0.049999798,0.800101142,-0.049999798,0.800000000,-0.050000000,0.800000000,0.050000000
0.071880000,1.044717382,1.049885157,1.050000000,0.843000000,0.800100633,0.049999799,0.800100633,-0.049999799,0.800000000,-0.050000000,0.800000000,0.050000000
0.071900000,1.044717360,1.049885156,1.050000000,0.843000000,0.800100126,0.049999801,0.800100126,-0.049999801,0.800000000,-0.050000000,0.800000000,0.050000000
0.071920000,1.044717339,1.049885156,1.050000000,0.843000000,0.800099622,0.049999802,0.800099622,-0.049999802,0.800000000,-0.050000000,0.800000000,0.050000000
0.071940000,1.044717317,1.049885156,1.050000000,0.843000000,0.800099121,0.049999803,0.800099121,-0.049999803,0.800000000,-0.050000000,0.800000000,0.050000000
0.071960000,1.044717296,1.049885155,1.050000000,0.843000000,0.800098622,0.049999804,0.800098622,-0.049999804,0.800000000,-0.050000000,0.800000000,0.050000000
0.071980000,1.044717275,1.049885155,1.050000000,0.843000000,0.800098125,0.049999805,0.800098125,-0.049999805,0.800000000,-0.050000000,0.800000000,0.050000000
0.072000000,1.044717254,1.049885154,1.050000000,0.843000000,0.800097631,0.049999806,0.800097631,-0.049999806,0.800000000,-0.050000000,0.800000000,0.050000000
0.072020000,1.044717233,1.049885154,1.050000000,0.843000000,0.800097140,0.049999807,0.800097140,-0.049999807,0.800000000,-0.050000000,0.800000000,0.050000000
0.072040000,1.044717212,1.049885153,1.050000000,0.843000000,0.800096651,0.049999808,0.800096651,-0.049999808,0.800000000,-0.050000000,0.800000000,0.050000000
0.072060000,1.044717191,1.049885153,1.050000000,0.843000000,0.800096165,0.049999809,0.800096165,-0.049999809,0.800000000,-0.050000000,0.800000000,0.050000000
0.072080000,1.044717171,1.049885153,1.050000000,0.843000000,0.800095681,0.049999810,0.800095681,-0.049999810,0.800000000,-0.050000000,0.800000000,0.050000000
0.072100000,1.044717150,1.049885152,1.050000000,0.843000000,0.800095199,0.049999811,0.800095199,-0.049999811,0.800000000,-0.050000000,0.800000000,0.050000000
0.072120000,1.044717130,1.049885152,1.050000000,0.843000000,0.800094720,0.049999812,0.800094720,-0.049999812,0.800000000,-0.050000000,0.800000000,0.050000000
0.072140000,1.044717110,1.049885151,1.050000000,0.843000000,0.800094243,0.049999813,0.800094243,-0.049999813,0.800000000,-0.050000000,0.800000000,0.050000000
0.072160000,1.044717089,1.049885151,1.050000000,0.843000000,0.800093769,0.049999814,0.800093769,-0.049999814,0.800000000,-0.050000000,0.800000000,0.050000000
0.072180000,1.044717069,1.049885150,1.050000000,0.843000000,0.800093297,0.049999815,0.800093297,-0.049999815,0.800000000,-0.050000000,0.800000000,0.050000000
0.072200000,1.044717049,1.049885150,1.050000000,0.843000000,0.800092827,0.049999816,0.800092827,-0.049999816,0.800000000,-0.050000000,0.800000000,0.050000000
0.072220000,1.044717029,1.049885150,1.050000000,0.843000000,0.800092360,0.049999817,0.800092360,-0.049999817,0.800000000,-0.050000000,0.800000000,0.050000000
0.072240000,1.044717010,1.049885149,1.050000000,0.843000000,0.800091895,0.049999818,0.800091895,-0.049999818,0.800000000,-0.050000000,0.800000000,0.050000000
0.072260000,1.044716990,1.049885149,1.050000000,0.843000000,0.800091432,0.049999819,0.800091432,-0.049999819,0.800000000,-0.050000000,0.800000000,0.050000000
0.072280000,1.044716970,1.049885148,1.050000000,0.843000000,0.800090972,0.049999820,0.800090972,-0.049999820,0.800000000,-0.050000000,0.800000000,0.050000000
0.072300000,1.044716951,1.049885148,1.050000000,0.843000000,0.800090514,0.049999821,0.800090514,-0.049999821,0.800000000,-0.050000000,0.800000000,0.050000000
0.072320000,1.044716931,1.049885147,1.050000000,0.843000000,0.800090058,0.049999822,0.800090058,-0.049999822,0.800000000,-0.050000000,0.800000000,0.050000000
0.072340000,1.044716912,1.049885147,1.050000000,0.843000000,0.800089605,0.049999823,0.800089605,-0.049999823,0.800000000,-0.050000000,0.800000000,0.050000000
0.072360000,1.044716893,1.049885147,1.050000000,0.843000000,0.800089154,0.049999824,0.800089154,-0.049999824,0.800000000,-0.050000000,0.800000000,0.050000000
0.072380000,1.044716874,1.049885146,1.050000000,0.843000000,0.800088705,0.049999825,0.800088705,-0.049999825,0.800000000,-0.050000000,0.800000000,0.050000000
0.072400000,1.044716855,1.049885146,1.050000000,0.843000000,0.800088259,0.049999825,0.800088259,-0.049999825,0.800000000,-0.050000000,0.800000000,0.050000000
0.072420000,1.044716836,1.049885146,1.050000000,0.843000000,0.800087815,0.049999826,0.800087815,-0.049999826,0.800000000,-0.050000000,0.800000000,0.050000000
0.072440000,1.044716817,1.049885145,1.050000000,0.843000000,0.800087372,0.049999827,0.800087372,-0.049999827,0.800000000,-0.050000000,0.800000000,0.050000000
0.072460000,1.044716798,1.049885145,1.050000000,0.843000000,0.800086933,0.049999828,0.800086933,-0.049999828,0.800000000,-0.050000000,0.800000000,0.050000000
0.072480000,1.044716780,1.049885144,1.050000000,0.843000000,0.800086495,0.049999829,0.800086495,-0.049999829,0.800000000,-0.050000000,0.800000000,0.050000000
0.072500000,1.044716761,1.049885144,1.050000000,0.843000000,0.800086060,0.049999830,0.800086060,-0.049999830,0.800000000,-0.050000000,0.800000000,0.050000000
0.072520000,1.044716743,1.049885144,1.050000000,0.843000000,0.800085627,0.049999831,0.800085627,-0.049999831,0.800000000,-0.050000000,0.800000000,0.050000000
0.072540000,1.044716724,1.049885143,1.050000000,0.843000000,0.800085196,0.049999832,0.800085196,-0.049999832,0.800000000,-0.050000000,0.800000000,0.050000000
0.072560000,1.044716706,1.049885143,1.050000000,0.843000000,0.800084767,0.049999833,0.800084767,-0.049999833,0.800000000,-0.050000000,0.800000000,0.050000000
0.072580000,1.044716688,1.049885142,1.050000000,0.843000000,0.800084340,0.049999834,0.800084340,-0.049999834,0.800000000,-0.050000000,0.800000000,0.050000000
0.072600000,1.044716670,1.049885142,1.050000000,0.843000000,0.800083915,0.049999835,0.800083915,-0.049999835,0.800000000,-0.050000000,0.800000000,0.050000000
0.072620000,1.044716652,1.049885142,1.050000000,0.843000000,0.800083493,0.049999835,0.800083493,-0.049999835,0.800000000,-0.050000000,0.800000000,0.050000000
0.072640000,1.044716634,1.049885141,1.050000000,0.843000000,0.800083073,0.049999836,0.800083073,-0.049999836,0.800000000,-0.050000000,0.800000000,0.050000000
0.072660000,1.044716616,1.049885141,1.050000000,0.843000000,0.800082655,0.049999837,0.800082655,-0.049999837,0.800000000,-0.050000000,0.800000000,0.050000000
0.072680000,1.044716599,1.049885141,1.050000000,0.843000000,0.800082239,0.049999838,0.800082239,-0.049999838,0.800000000,-0.050000000,0.800000000,0.050000000
0.072700000,1.044716581,1.049885140,1.050000000,0.843000000,0.800081825,0.049999839,0.800081825,-0.049999839,0.800000000,-0.050000000,0.800000000,0.050000000
0.072720000,1.044716563,1.049885140,1.050000000,0.843000000,0.800081413,0.049999840,0.800081413,-0.049999840,0.800000000,-0.050000000,0.800000000,0.050000000
0.072740000,1.044716546,1.049885139,1.050000000,0.843000000,0.800081003,0.049999841,0.800081003,-0.049999841,0.800000000,-0.050000000,0.800000000,0.050000000
0.072760000,1.044716529,1.049885139,1.050000000,0.843000000,0.800080595,0.049999842,0.800080595,-0.049999842,0.800000000,-0.050000000,0.800000000,0.050000000
0.072780000,1.044716511,1.049885139,1.050000000,0.843000000,0.800080189,0.049999842,0.800080189,-0.049999842,0.800000000,-0.050000000,0.800000000,0.050000000
0.072800000,1.044716494,1.049885138,1.050000000,0.843000000,0.800079786,0.049999843,0.800079786,-0.049999843,0.800000000,-0.050000000,0.800000000,0.050000000
0.072820000,1.044716477,1.049885138,1.050000000,0.843000000,0.800079384,0.049999844,0.800079384,-0.049999844,0.800000000,-0.050000000,0.800000000,0.050000000
0.072840000,1.044716460,1.049885138,1.050000000,0.843000000,0.800078985,0.049999845,0.800078985,-0.049999845,0.800000000,-0.050000000,0.800000000,0.050000000
0.072860000,1.044716443,1.049885137,1.050000000,0.843000000,0.800078587,0.049999846,0.800078587,-0.049999846,0.800000000,-0.050000000,0.800000000,0.050000000
0.072880000,1.044716426,1.049885137,1.050000000,0.843000000,0.800078191,0.049999847,0.800078191,-0.049999847,0.800000000,-0.050000000,0.800000000,0.050000000
0.072900000,1.044716409,1.049885137,1.050000000,0.843000000,0.800077798,0.049999847,0.800077798,-0.049999847,0.800000000,-0.050000000,0.800000000,0.050000000
0.072920000,1.044716393,1.049885136,1.050000000,0.843000000,0.800077406,0.049999848,0.800077406,-0.049999848,0.800000000,-0.050000000,0.800000000,0.050000000
0.072940000,1.044716376,1.049885136,1.050000000,0.843000000,0.800077017,0.049999849,0.800077017,-0.049999849,0.800000000,-0.050000000,0.800000000,0.050000000
0.072960000,1.044716360,1.049885136,1.050000000,0.843000000,0.800076629,0.049999850,0.800076629,-0.049999850,0.800000000,-0.050000000,0.800000000,0.050000000
0.072980000,1.044716343,1.049885135,1.050000000,0.843000000,0.800076243,0.049999851,0.800076243,-0.049999851,0.800000000,-0.050000000,0.800000000,0.050000000
0.073000000,1.044716327,1.049885135,1.050000000,0.843000000,0.800075859,0.049999851,0.800075859,-0.049999851,0.800000000,-0.050000000,0.800000000,0.050000000
0.073020000,1.044716311,1.049885135,1.050000000,0.843000000,0.800075478,0.049999852,0.800075478,-0.049999852,0.800000000,-0.050000000,0.800000000,0.050000000
0.073040000,1.044716295,1.049885134,1.050000000,0.843000000,0.800075098,0.049999853,0.800075098,-0.049999853,0.800000000,-0.050000000,0.800000000,0.050000000
0.073060000,1.044716278,1.049885134,1.050000000,0.843000000,0.800074720,0.049999854,0.800074720,-0.049999854,0.800000000,-0.050000000,0.800000000,0.050000000
0.073080000,1.044716262,1.049885134,1.050000000,0.843000000,0.800074344,0.049999855,0.800074344,-0.049999855,0.800000000,-0.050000000,0.800000000,0.050000000
0.073100000,1.044716247,1.049885133,1.050000000,0.843000000,0.800073969,0.049999855,0.800073969,-0.049999855,0.800000000,-0.050000000,0.800000000,0.050000000
0.073120000,1.044716231,1.049885133,1.050000000,0.843000000,0.800073597,0.049999856,0.800073597,-0.049999856,0.800000000,-0.050000000,0.800000000,0.050000000
0.073140000,1.044716215,1.049885133,1.050000000,0.843000000,0.800073227,0.049999857,0.800073227,-0.049999857,0.800000000,-0.050000000,0.800000000,0.050000000
0.073160000,1.044716199,1.049885132,1.050000000,0.843000000,0.800072858,0.049999858,0.800072858,-0.049999858,0.800000000,-0.050000000,0.800000000,0.050000000
0.073180000,1.044716184,1.049885132,1.050000000,0.843000000,0.800072491,0.049999858,0.800072491,-0.049999858,0.800000000,-0.050000000,0.800000000,0.050000000
0.073200000,1.044716168,1.049885132,1.050000000,0.843000000,0.800072126,0.049999859,0.800072126,-0.049999859,0.800000000,-0.050000000,0.800000000,0.050000000
0.073220000,1.044716153,1.049885131,1.050000000,0.843000000,0.800071763,0.049999860,0.800071763,-0.049999860,0.800000000,-0.050000000,0.800000000,0.050000000
0.073240000,1.044716137,1.049885131,1.050000000,0.843000000,0.800071402,0.049999861,0.800071402,-0.049999861,0.800000000,-0.050000000,0.800000000,0.050000000
0.073260000,1.044716122,1.049885131,1.050000000,0.843000000,0.800071043,0.049999861,0.800071043,-0.049999861,0.800000000,-0.050000000,0.800000000,0.050000000
0.073280000,1.044716107,1.049885130,1.050000000,0.843000000,0.800070685,0.049999862,0.800070685,-0.049999862,0.800000000,-0.050000000,0.800000000,0.050000000
0.073300000,1.044716092,1.049885130,1.050000000,0.843000000,0.800070329,0.049999863,0.800070329,-0.049999863,0.800000000,-0.050000000,0.800000000,0.050000000
0.073320000,1.044716076,1.049885130,1.050000000,0.843000000,0.800069975,0.049999864,0.800069975,-0.049999864,0.800000000,-0.050000000,0.800000000,0.050000000
0.073340000,1.044716061,1.049885129,1.050000000,0.843000000,0.800069623,0.049999864,0.800069623,-0.049999864,0.800000000,-0.050000000,0.800000000,0.050000000
0.073360000,1.044716047,1.049885129,1.050000000,0.843000000,0.800069273,0.049999865,0.800069273,-0.049999865,0.800000000,-0.050000000,0.800000000,0.050000000
0.073380000,1.044716032,1.049885129,1.050000000,0.843000000,0.800068924,0.049999866,0.800068924,-0.049999866,0.800000000,-0.050000000,0.800000000,0.050000000
0.073400000,1.044716017,1.049885128,1.050000000,0.843000000,0.800068577,0.049999866,0.800068577,-0.049999866,0.800000000,-0.050000000,0.800000000,0.050000000
0.073420000,1.044716002,1.049885128,1.050000000,0.843000000,0.800068232,0.049999867,0.800068232,-0.049999867,0.800000000,-0.050000000,0.800000000,0.050000000
0.073440000,1.044715988,1.049885128,1.050000000,0.843000000,0.800067888,0.049999868,0.800067888,-0.049999868,0.800000000,-0.050000000,0.800000000,0.050000000
0.073460000,1.044715973,1.049885127,1.050000000,0.843000000,0.800067547,0.049999869,0.800067547,-0.049999869,0.800000000,-0.050000000,0.800000000,0.050000000
0.073480000,1.044715959,1.049885127,1.050000000,0.843000000,0.800067207,0.049999869,0.800067207,-0.049999869,0.800000000,-0.050000000,0.800000000,0.050000000
0.073500000,1.044715944,1.049885127,1.050000000,0.843000000,0.800066868,0.049999870,0.800066868,-0.049999870,0.800000000,-0.050000000,0.800000000,0.050000000
0.073520000,1.044715930,1.049885127,1.050000000,0.843000000,0.800066532,0.049999871,0.800066532,-0.049999871,0.800000000,-0.050000000,0.800000000,0.050000000
0.073540000,1.044715916,1.049885126,1.050000000,0.843000000,0.800066197,0.049999871,0.800066197,-0.049999871,0.800000000,-0.050000000,0.800000000,0.050000000
0.073560000,1.044715901,1.049885126,1.050000000,0.843000000,0.800065864,0.049999872,0.800065864,-0.049999872,0.800000000,-0.050000000,0.800000000,0.050000000
0.073580000,1.044715887,1.049885126,1.050000000,0.843000000,0.800065532,0.049999873,0.800065532,-0.049999873,0.800000000,-0.050000000,0.800000000,0.050000000
0.073600000,1.044715873,1.049885125,1.050000000,0.843000000,0.800065202,0.049999873,0.800065202,-0.049999873,0.800000000,-0.050000000,0.800000000,0.050000000
0.073620000,1.044715859,1.049885125,1.050000000,0.843000000,0.800064874,0.049999874,0.800064874,-0.049999874,0.800000000,-0.050000000,0.800000000,0.050000000
0.073640000,1.044715845,1.049885125,1.050000000,0.843000000,0.800064547,0.049999875,0.800064547,-0.049999875,0.800000000,-0.050000000,0.800000000,0.050000000
0.073660000,1.044715832,1.049885125,1.050000000,0.843000000,0.800064222,0.049999875,0.800064222,-0.049999875,0.800000000,-0.050000000,0.800000000,0.050000000
0.073680000,1.044715818,1.049885124,1.050000000,0.843000000,0.800063899,0.049999876,0.800063899,-0.049999876,0.800000000,-0.050000000,0.800000000,0.050000000
0.073700000,1.044715804,1.049885124,1.050000000,0.843000000,0.800063578,0.049999877,0.800063578,-0.049999877,0.800000000,-0.050000000,0.800000000,0.050000000
0.073720000,1.044715790,1.049885124,1.050000000,0.843000000,0.800063258,0.049999877,0.800063258,-0.049999877,0.800000000,-0.050000000,0.800000000,0.050000000
0.073740000,1.044715777,1.049885123,1.050000000,0.843000000,0.800062939,0.049999878,0.800062939,-0.049999878,0.800000000,-0.050000000,0.800000000,0.050000000
0.073760000,1.044715763,1.049885123,1.050000000,0.843000000,0.800062622,0.049999879,0.800062622,-0.049999879,0.800000000,-0.050000000,0.800000000,0.050000000
0.073780000,1.044715750,1.049885123,1.050000000,0.843000000,0.800062307,0.049999879,0.800062307,-0.049999879,0.800000000,-0.050000000,0.800000000,0.050000000
0.073800000,1.044715737,1.049885123,1.050000000,0.843000000,0.800061993,0.049999880,0.800061993,-0.049999880,0.800000000,-0.050000000,0.800000000,0.050000000
0.073820000,1.044715723,1.049885122,1.050000000,0.843000000,0.800061681,0.049999881,0.800061681,-0.049999881,0.800000000,-0.050000000,0.800000000,0.050000000
0.073840000,1.044715710,1.049885122,1.050000000,0.843000000,0.800061371,0.049999881,0.800061371,-0.049999881,0.800000000,-0.050000000,0.800000000,0.050000000
0.073860000,1.044715697,1.049885122,1.050000000,0.843000000,0.800061062,0.049999882,0.800061062,-0.049999882,0.800000000,-0.050000000,0.800000000,0.050000000
0.073880000,1.044715684,1.049885121,1.050000000,0.843000000,0.800060755,0.049999883,0.800060755,-0.049999883,0.800000000,-0.050000000,0.800000000,0.050000000
0.073900000,1.044715671,1.049885121,1.050000000,0.843000000,0.800060449,0.049999883,0.800060449,-0.049999883,0.800000000,-0.050000000,0.800000000,0.050000000
0.073920000,1.044715658,1.049885121,1.050000000,0.843000000,0.800060145,0.049999884,0.800060145,-0.049999884,0.800000000,-0.050000000,0.800000000,0.050000000
0.073940000,1.044715645,1.049885121,1.050000000,0.843000000,0.800059842,0.049999884,0.800059842,-0.049999884,0.800000000,-0.050000000,0.800000000,0.050000000
0.073960000,1.044715632,1.049885120,1.050000000,0.843000000,0.800059541,0.049999885,0.800059541,-0.049999885,0.800000000,-0.050000000,0.800000000,0.050000000
0.073980000,1.044715619,1.049885120,1.050000000,0.843000000,0.800059241,0.049999886,0.800059241,-0.049999886,0.800000000,-0.050000000,0.800000000,0.050000000
0.074000000,1.044715607,1.049885120,1.050000000,0.843000000,0.800058943,0.049999886,0.800058943,-0.049999886,0.800000000,-0.050000000,0.800000000,0.050000000
0.074020000,1.044715594,1.049885120,1.050000000,0.843000000,0.800058646,0.049999887,0.800058646,-0.049999887,0.800000000,-0.050000000,0.800000000,0.050000000
0.074040000,1.044715582,1.049885119,1.050000000,0.843000000,0.800058351,0.049999887,0.800058351,-0.049999887,0.800000000,-0.050000000,0.800000000,0.050000000
0.074060000,1.044715569,1.049885119,1.050000000,0.843000000,0.800058057,0.049999888,0.800058057,-0.049999888,0.800000000,-0.050000000,0.800000000,0.050000000
0.074080000,1.044715557,1.049885119,1.050000000,0.843000000,0.800057765,0.049999889,0.800057765,-0.049999889,0.800000000,-0.050000000,0.800000000,0.050000000
0.074100000,1.044715544,1.049885118,1.050000000,0.843000000,0.800057474,0.049999889,0.800057474,-0.049999889,0.800000000,-0.050000000,0.800000000,0.050000000
0.074120000,1.044715532,1.049885118,1.050000000,0.843000000,0.800057185,0.049999890,0.800057185,-0.049999890,0.800000000,-0.050000000,0.800000000,0.050000000
0.074140000,1.044715520,1.049885118,1.050000000,0.843000000,0.800056897,0.049999890,0.800056897,-0.049999890,0.800000000,-0.050000000,0.800000000,0.050000000
0.074160000,1.044715508,1.049885118,1.050000000,0.843000000,0.800056611,0.049999891,0.800056611,-0.049999891,0.800000000,-0.050000000,0.800000000,0.050000000
0.074180000,1.044715495,1.049885117,1.050000000,0.843000000,0.800056326,0.049999892,0.800056326,-0.049999892,0.800000000,-0.050000000,0.800000000,0.050000000
0.074200000,1.044715483,1.049885117,1.050000000,0.843000000,0.800056042,0.049999892,0.800056042,-0.049999892,0.800000000,-0.050000000,0.800000000,0.050000000
0.074220000,1.044715471,1.049885117,1.050000000,0.843000000,0.800055760,0.049999893,0.800055760,-0.049999893,0.800000000,-0.050000000,0.800000000,0.050000000
0.074240000,1.044715459,1.049885117,1.050000000,0.843000000,0.800055479,0.049999893,0.800055479,-0.049999893,0.800000000,-0.050000000,0.800000000,0.050000000
0.074260000,1.044715447,1.049885116,1.050000000,0.843000000,0.800055200,0.049999894,0.800055200,-0.049999894,0.800000000,-0.050000000,0.800000000,0.050000000
0.074280000,1.044715436,1.049885116,1.050000000,0.843000000,0.800054922,0.049999894,0.800054922,-0.049999894,0.800000000,-0.050000000,0.800000000,0.050000000
0.074300000,1.044715424,1.049885116,1.050000000,0.843000000,0.800054646,0.049999895,0.800054646,-0.049999895,0.800000000,-0.050000000,0.800000000,0.050000000
0.074320000,1.044715412,1.049885116,1.050000000,0.843000000,0.800054371,0.049999896,0.800054371,-0.049999896,0.800000000,-0.050000000,0.800000000,0.050000000
0.074340000,1.044715400,1.049885115,1.050000000,0.843000000,0.800054097,0.049999896,0.800054097,-0.049999896,0.800000000,-0.050000000,0.800000000,0.050000000
0.074360000,1.044715389,1.049885115,1.050000000,0.843000000,0.800053825,0.049999897,0.800053825,-0.049999897,0.800000000,-0.050000000,0.800000000,0.050000000
0.074380000,1.044715377,1.049885115,1.050000000,0.843000000,0.800053554,0.049999897,0.800053554,-0.049999897,0.800000000,-0.050000000,0.800000000,0.050000000
0.074400000,1.044715366,1.049885115,1.050000000,0.843000000,0.800053284,0.049999898,0.800053284,-0.049999898,0.800000000,-0.050000000,0.800000000,0.050000000
0.074420000,1.044715354,1.049885115,1.050000000,0.843000000,0.800053016,0.049999898,0.800053016,-0.049999898,0.800000000,-0.050000000,0.800000000,0.050000000
0.074440000,1.044715343,1.049885114,1.050000000,0.843000000,0.800052749,0.049999899,0.800052749,-0.049999899,0.800000000,-0.050000000,0.800000000,0.050000000
0.074460000,1.044715332,1.049885114,1.050000000,0.843000000,0.800052484,0.049999899,0.800052484,-0.049999899,0.800000000,-0.050000000,0.800000000,0.050000000
0.074480000,1.044715321,1.049885114,1.050000000,0.843000000,0.800052219,0.049999900,0.800052219,-0.049999900,0.800000000,-0.050000000,0.800000000,0.050000000
0.074500000,1.044715309,1.049885114,1.050000000,0.843000000,0.800051956,0.049999901,0.800051956,-0.049999901,0.800000000,-0.050000000,0.800000000,0.050000000
0.074520000,1.044715298,1.049885113,1.050000000,0.843000000,0.800051695,0.049999901,0.800051695,-0.049999901,0.800000000,-0.050000000,0.800000000,0.050000000
0.074540000,1.044715287,1.049885113,1.050000000,0.843000000,0.800051435,0.049999902,0.800051435,-0.049999902,0.800000000,-0.050000000,0.800000000,0.050000000
0.074560000,1.044715276,1.049885113,1.050000000,0.843000000,0.800051176,0.049999902,0.800051176,-0.049999902,0.800000000,-0.050000000,0.800000000,0.050000000
0.074580000,1.044715265,1.049885113,1.050000000,0.843000000,0.800050918,0.049999903,0.800050918,-0.049999903,0.800000000,-0.050000000,0.800000000,0.050000000
0.074600000,1.044715254,1.049885112,1.050000000,0.843000000,0.800050662,0.049999903,0.800050662,-0.049999903,0.800000000,-0.050000000,0.800000000,0.050000000
0.074620000,1.044715243,1.049885112,1.050000000,0.843000000,0.800050407,0.049999904,0.800050407,-0.049999904,0.800000000,-0.050000000,0.800000000,0.050000000
0.074640000,1.044715233,1.049885112,1.050000000,0.843000000,0.800050153,0.049999904,0.800050153,-0.049999904,0.800000000,-0.050000000,0.800000000,0.050000000
0.074660000,1.044715222,1.049885112,1.050000000,0.843000000,0.800049901,0.049999905,0.800049901,-0.049999905,0.800000000,-0.050000000,0.800000000,0.050000000
0.074680000,1.044715211,1.049885112,1.050000000,0.843000000,0.800049650,0.049999905,0.800049650,-0.049999905,0.800000000,-0.050000000,0.800000000,0.050000000
0.074700000,1.044715201,1.049885111,1.050000000,0.843000000,0.800049400,0.049999906,0.800049400,-0.049999906,0.800000000,-0.050000000,0.800000000,0.050000000
0.074720000,1.044715190,1.049885111,1.050000000,0.843000000,0.800049151,0.049999906,0.800049151,-0.049999906,0.800000000,-0.050000000,0.800000000,0.050000000
0.074740000,1.044715179,1.049885111,1.050000000,0.843000000,0.800048904,0.049999907,0.800048904,-0.049999907,0.800000000,-0.050000000,0.800000000,0.050000000
