time_s,maximum_receiving_voltage_difference_v,maximum_terminal_current_difference_a,maximum_terminal_power_difference_w,maximum_cumulative_energy_difference_j,coarse_maximum_kcl_residual_a,refined_maximum_kcl_residual_a
0.00161,114.024469497,2.30708530954,93020.4373333,41.5761445753,2.18278728426e-11,2.54658516496e-11
0.00162,104.600291082,2.09200582163,68553.6371139,42.333794766,2.18278728426e-11,2.54658516496e-11
0.00163,94.7133367294,1.910223791,66811.4182631,42.9684176538,2.18278728426e-11,2.54658516496e-11
0.00164,86.9958218772,1.73991643754,51053.6160545,43.5221038411,2.18278728426e-11,2.54658516496e-11
0.00165,79.1804075912,1.59308083851,48768.0441746,43.9910779337,2.18278728426e-11,2.54658516496e-11
0.00166,72.8565726458,1.45713145292,38444.310387,44.4015421642,2.18278728426e-11,2.54658516496e-11
0.00167,66.6198358017,1.3379323998,36148.6479855,44.7527340661,2.18278728426e-11,2.54658516496e-11
0.00168,61.4281122319,1.22856224464,29262.5717807,45.0611902754,2.18278728426e-11,2.54658516496e-11
0.00169,56.4073969336,1.131306227,27187.2485695,45.32752756,2.18278728426e-11,2.54658516496e-11
0.0017,52.1329776084,1.04265955217,22507.927746,45.5623362583,2.18278728426e-11,2.54658516496e-11
0.00171,48.0581432144,0.962896492228,20729.6504111,45.7667673734,2.18278728426e-11,2.54658516496e-11
0.00172,44.5265148676,0.890530297353,17489.0410058,45.9477094767,2.18278728426e-11,2.54658516496e-11
0.00173,41.1940597329,0.824770346149,16010.6669014,46.1064291012,2.18278728426e-11,2.54658516496e-11
0.00174,38.2643645836,0.765287291672,13723.4256987,46.2474811203,2.18278728426e-11,2.54658516496e-11
0.00175,35.5194037867,0.710784536011,12515.8820274,46.3720555168,2.18278728426e-11,2.54658516496e-11
0.00176,33.0783618559,0.661567237118,10871.1590079,46.4832160405,2.18278728426e-11,2.54658516496e-11
0.00177,30.8019003771,0.616153808901,9894.72669506,46.5820013723,2.18278728426e-11,2.54658516496e-11
0.00178,28.7585581797,0.575171163594,8690.57725754,46.6705088062,2.18278728426e-11,2.54658516496e-11
0.00179,26.8583850391,0.537167700783,7905.10690716,46.7496091244,2.18278728426e-11,2.54658516496e-11
0.0018,25.1397276074,0.502794552147,7008.36111975,46.8207637172,2.18278728426e-11,2.54658516496e-11
0.00181,23.543820194,0.470876403882,6377.67836523,46.8846855412,2.18278728426e-11,2.54658516496e-11
0.00182,22.0911796859,0.441823593719,5699.14351535,46.9424109486,2.18278728426e-11,2.54658516496e-11
0.00183,20.7428714124,0.414857428248,5192.5063825,46.9945155116,2.18278728426e-11,2.54658516496e-11
0.00184,19.5090264486,0.390180528972,4671.48428318,47.0417468526,2.18278728426e-11,2.54658516496e-11
0.00185,18.3634287813,0.367268575627,4263.62890559,47.0845658954,2.18278728426e-11,2.54658516496e-11
0.00186,17.3102816397,0.346205632795,3858.14201504,47.1235208841,2.18278728426e-11,2.54658516496e-11
0.00187,16.331609104,0.326632182081,3528.72296408,47.1589794328,2.18278728426e-11,2.54658516496e-11
0.00188,15.428335689,0.30856671378,3209.27186024,47.1913498391,2.18278728426e-11,2.54658516496e-11
0.00189,14.5878881348,0.291757762696,2942.10546878,47.2209249213,2.18278728426e-11,2.54658516496e-11
0.0019,13.8094692097,0.276189384195,2687.63221988,47.24801316,2.18278728426e-11,2.54658516496e-11
