time_s,phase_a_voltage_v,phase_b_voltage_v,phase_c_voltage_v,phase_a_current_a,phase_b_current_a,phase_c_current_a,zero_current_a,d_axis_current_a,q_axis_current_a,electromagnetic_torque_nm,shaft_mass_1_speed_rad_s,shaft_mass_2_speed_rad_s,shaft_mass_3_speed_rad_s,shaft_mass_4_speed_rad_s,shaft_mass_5_speed_rad_s,shaft_mass_6_speed_rad_s,shaft_mass_7_speed_rad_s,shaft_mass_8_speed_rad_s,shaft_coupling_1_torque_nm,shaft_coupling_2_torque_nm,shaft_coupling_3_torque_nm,shaft_coupling_4_torque_nm,shaft_coupling_5_torque_nm,shaft_coupling_6_torque_nm,shaft_coupling_7_torque_nm,terminal_power_w,rotor_port_power_w,magnetic_coenergy_j,kinetic_energy_j,elastic_energy_j,dissipated_energy_j,maximum_energy_residual_j,maximum_energy_quadrature_defect_j,event_count,control_sample_count
0.005430000000000001,179.74067881620647,-23.377588421373034,-281.4542251420213,99.64660977851696,-127.37398822757567,23.069939607707184,-2.688973568788528,-151.3083755833676,-61.51704422615565,-170.2630238628902,188.22781484904974,188.48692674219123,188.49276303419074,188.49228714245896,188.49183992530524,188.4914670506133,188.49115224776543,188.4909323265726,-10.095097677315778,-0.13418194162874109,0.035158294309960425,0.031756563014951666,0.02784680021325414,0.024709392797440444,0.020218534149867295,14395.1139793369,0.0,175.5481789550535,372966.8127297672,0.0020801775787033707,40.077316407652525,9.36302390758259e-7,0.0010310660157613893,1,109
0.00544,179.37422816886186,-22.153633174097088,-282.11441016261347,99.91848298700559,-127.4657915288989,22.78641567962152,-2.7487027756155946,-151.59155373374114,-61.342460512106484,-170.1472314232901,188.22689810916086,188.48687289023238,188.49275724804355,188.4922811243063,188.49183308532568,188.4914595214514,188.49114414204425,188.4909240817252,-10.152101802973535,-0.13565763231497918,0.03526892751111177,0.031868826276699735,0.027944843112892137,0.024795854177135368,0.020279165434899937,14318.254934198287,0.0,175.88318482597967,372966.466959046,0.002104513013551211,40.2355671699852,9.36302390758259e-7,0.0010310660157613893,1,109
0.005450000000000001,179.00511451898117,-20.9294767723646,-282.77069941068316,100.19013630519217,-127.55592970745406,22.501627054084317,-2.808327750503441,-151.87356578160362,-61.16727187388463,-170.02816332389628,188.2259823670642,188.48681875980367,188.49275145479427,188.49227510614656,188.49182624539816,188.49145199232848,188.49113603640325,188.49091584164998,-10.209283338229689,-0.13714498135690967,0.035379578731187245,0.03198128642078757,0.028043058402135834,0.024882465134027143,0.020339833443165034,14241.424871011017,0.0,176.21691975379,372966.12141372566,0.0021290715728072467,40.39410535128964,9.36302390758259e-7,0.0010310660157613893,1,110
0.0054600000000000004,178.63334311248633,-19.70513661414771,-283.4230835589081,100.46156170051302,-127.64439942130633,22.215579588316587,-2.867847819919799,-152.15441042306622,-60.991482168149524,-169.9058276915051,188.22506764246646,188.48676435007832,188.49274565439077,188.49226908797908,188.49181940552276,188.49144446324462,188.49112793084302,188.49090760634678,-10.266641953399022,-0.13864405155191584,0.035490246077021226,0.032093943431355854,0.028141446086635824,0.024969225651295446,0.02040045475544705,14164.626879522606,0.0,176.54937889915635,372965.77609995916,0.0021538545508894722,40.55292991788923,9.36302390758259e-7,0.0010310660157613893,1,110
0.00547,178.25891923307196,-18.480630100030147,-284.071553335465,100.73275107886036,-127.73119723328881,21.928279103314175,-2.9272623117971968,-152.43408620309182,-60.81509524603344,-169.78023232859488,188.22415395502694,188.48670966023153,188.4927398467806,188.4922630698031,188.4918125656996,188.4914369341999,188.4911198253639,188.49089937121724,-10.324177314610752,-0.14015490587897084,0.035600927651189274,0.032206797290477596,0.028240006158264386,0.025056135721733597,0.020461109646948472,14087.864040142042,0.0,176.88055712124176,372965.43102085026,0.0021788632421409037,40.712039830841064,9.36302390758259e-7,0.0010310660157613893,1,110
0.0054800000000000005,177.88184820213024,-17.255974632959937,-284.71609952416344,101.00369642211726,-127.81631990730665,21.639731542600643,-2.986570555542462,-152.71259187847267,-60.63811495165242,-169.65138559411258,188.22324132435682,188.48665468944048,188.49273403191106,188.49225705161788,188.49180572592877,188.49142940519437,188.49111171996628,188.49089113626147,-10.38188908386589,-0.14167760745944413,0.03571162153995111,0.032319847979628946,0.028338738630899307,0.025143195329430768,0.02052179870386439,14011.13940925262,0.0,177.2104496818896,372965.0861825214,0.002204098940748427,40.87143404598307,9.36302390758259e-7,0.0010310660157613893,1,110
0.00549,177.50213537867506,-16.031187618002043,-285.3567129645748,101.2743897206469,-127.89976426029314,21.349942891677408,-3.04577188204628,-152.98992623607,-60.46054512266906,-169.51929595963858,188.22232977001724,188.48659943688443,188.49272820972914,188.49225103342266,188.49179888621032,188.49142187622815,188.4911036146505,188.49088290147958,-10.439776919009745,-0.1432122195765846,0.03582232581027078,0.032433095475127516,0.02843764350503797,0.02523040445733926,0.020582521922245967,13934.4560261915,0.0,177.53905189428374,372964.7415910791,0.002229562940673694,41.03111151418602,9.36302390758259e-7,0.0010310660157613893,1,110
0.0055000000000000005,177.11978615926617,-14.806286462090878,-285.9933845521646,101.54482304201335,-127.98152730537926,21.05891925245512,-3.1048656236932786,-153.26608826798548,-60.282389589511624,-169.38397242938652,188.22141931151742,188.48654390174465,188.4927223801816,188.49224501521672,188.49179204654436,188.4914143473013,188.49109550941694,188.49087467154587,-10.497840473783143,-0.14475880567512256,0.03593303852769125,0.032546539761540316,0.028536720774532398,0.02531776310329903,0.02064327926268472,13857.816905900898,0.0,177.86635946536583,372964.3972556968,0.002255256535566407,41.19107118160055,9.36302390758259e-7,0.0010310660157613893,1,111
0.00551,176.7348059779324,-13.58128857378362,-286.6261052384199,101.81498839597245,-128.0616059657138,20.76666669206849,-3.1638511143703507,-153.54107682067558,-60.103652176575004,-169.24542369334733,188.22050996831405,188.48648808320448,188.4927165432149,188.49223899699928,188.49178520693098,188.49140681841385,188.49108740426618,188.4908664464602,-10.556079397805608,-0.14631742935922532,0.03604375773087032,0.03266018081243516,0.028635970459109927,0.02540527123594316,0.020703985948059334,13781.22505291815,0.0,178.19236781237967,372964.05318244745,0.0022811810186970437,41.351311989706076,9.36302390758259e-7,0.0010310660157613893,1,111
0.005520000000000001,176.34720030609415,-12.356211363011234,-287.25486603097966,102.08487773248905,-128.13999707453613,20.47319124491306,-3.2227276894774572,-153.81489059490548,-59.92433670210198,-169.1036581315286,188.21960175981297,188.48643198044937,188.49271069877526,188.49223297876958,188.49177836737027,188.49139928956595,188.49107929919862,188.49085822154842,-10.614493336610089,-0.14788815440192593,0.0361544814547754,0.03277401861444673,0.02873539255371682,0.02549292884472365,0.02076472357353243,13704.68346133886,0.0,178.51707206035988,372963.70937430445,0.0023073376828835666,41.51183287495907,9.36302390758259e-7,0.0010310660157613893,1,111
0.00553,175.95697465248608,-11.131072240833022,-287.8796579937608,102.3544830793395,-128.21669766153974,20.178499061391726,-3.2814946859360496,-154.08752849633592,-59.744446976745145,-168.9586846542962,188.21869470536865,188.48637559266686,188.49270484680858,188.49222696052684,188.49177152786234,188.49139176075764,188.49107119421458,188.49084999681068,-10.673081931637814,-0.14947104471320038,0.0362652077175607,0.03288805314139864,0.02883498706083021,0.0255807359251623,0.020825492736905815,13628.195100290432,0.0,178.84046772770802,372963.3658373081,0.0023337278204086397,41.672632768840366,9.36302390758259e-7,0.0010310660157613893,1,111
0.005540000000000001,175.56413456307848,-9.905888619187625,-288.50047224708686,102.62379647452083,-128.29170480976006,19.88259633237611,-3.3401514421989944,-154.35898945995237,-59.56398680411003,-168.81051227877435,188.2177888242822,188.48631891904662,188.49269898726052,188.49222094227028,188.49176468840724,188.491384231989,188.49106308931445,188.49084177224702,-10.731844820258711,-0.15106616438160358,0.036375934523333875,0.03300228437717578,0.028934753983325123,0.025668692457893272,0.020886293422112345,13551.76292084923,0.0,179.16255038408093,372963.02257748204,0.0023603527229509214,41.833710598102165,9.36302390758259e-7,0.0010310660157613893,1,111
0.00555,175.16868562099853,-8.680677910646255,-289.1172999678129,102.89281003477994,-128.36501579363494,19.585489358721908,-3.398697298259826,-154.62927261893884,-59.38295998000399,-168.65915052864975,188.2168841357997,188.48626195878052,188.49269312007647,188.4922149239991,188.4917578490051,188.4913767032601,188.4910549844986,188.49083355260694,-10.790781635790221,-0.15267357763984712,0.036486659864496396,0.03311671229543123,0.02903469332972719,0.025756798428869132,0.020947125602117644,13475.389848801045,0.0,179.48331598305776,372962.6796039655,0.0023872136815009997,41.99506528500934,9.36302390758259e-7,0.0010310660157613893,1,112
0.005560000000000001,174.7706334464511,-7.455457528165089,-289.7301323894518,103.16151582089498,-128.43662780296765,19.28718440993383,-3.45713159566235,-154.89837696637343,-59.201370293593186,-168.50460862774824,188.2159806591115,188.48620471106256,188.4926872452015,188.4922089057125,188.49175100965596,188.49136917457102,188.49104687976762,188.49082533789033,-10.84989200751284,-0.15429334887701174,0.03659738171224003,0.03323133687979407,0.029134805097459804,0.02584505382658797,0.021007903134652395,13399.078798449778,0.0,179.80276019803108,372962.3369227467,0.00241431198628825,42.15669574738868,9.36302390758259e-7,0.0010310660157613893,1,112
0.00557,174.36998369663857,-6.230244884837797,-290.33896080229835,103.429905835793,-128.50653794303196,18.98768772613756,-3.5154536775095586,-155.16630135517272,-59.01922152728925,-168.34689550416482,188.21507841335398,188.48614717508895,188.4926813625804,188.49220288740966,188.49174417035994,188.49136164592184,188.49103877512192,188.4908171233478,-10.909175560679355,-0.15592554264314806,0.03670809803817843,0.03334615810408792,0.029235089297525718,0.025933458626409944,0.02106870892281698,13322.832672574541,0.0,180.12087841982827,372961.9945366632,0.0024416489267018336,42.31860089828834,9.36302390758259e-7,0.0010310660157613893,1,112
0.005580000000000001,173.96674206568076,-5.005057393647909,-290.9437765535531,103.69797216175424,-128.57474351072167,18.687005657008164,-3.573662888473402,-155.4330448360876,-58.83651745536274,-168.18602059022894,188.2141774176089,188.4860893500581,188.49267547215774,188.49219686908978,188.49173733111712,188.49135411731262,188.49103067056188,188.49080890897946,-10.968631916514035,-0.15757022364217654,0.036818806789948866,0.03346117594927733,0.029335545921797213,0.02602201283228922,0.021129543580424404,13246.654348115197,0.0,180.43766642277146,372961.65245166875,0.0024692257912215304,42.48077964602553,9.36302390758259e-7,0.0010310660157613893,1,112
0.00559,173.56091428453396,-3.7799124672220668,-291.54457104744546,103.9657068929739,-128.64124185650846,18.385144591150343,-3.631758574803861,-155.6986064884222,-58.65326184446826,-168.02199341911702,188.21327769090166,188.4860312351707,188.49266957387775,188.49219085075205,188.49173049192757,188.49134658874348,188.49102256608785,188.4908006947854,-11.02826069224999,-0.15922745672660454,0.03692950590114208,0.0335763903940034,0.029436174981376517,0.026110716415631785,0.021190407088793606,13170.546683002585,0.0,180.7531200322473,372961.3106736989,0.002497043867330044,42.64323089442775,9.36302390758259e-7,0.0010310660157613893,1,112
0.005600000000000001,173.15250612090904,-2.5548275175809634,-292.14133574535583,104.2331022036681,-128.7060305172705,18.082111020804703,-3.6897400843384762,-155.9629855825215,-58.46945845292065,-167.8548240045401,188.21237925219955,188.4859728296297,188.4926636676844,188.49218483239562,188.4917236527914,188.49133906021447,188.4910144617002,188.49079248558968,-11.08806150113529,-0.16089730689764004,0.037040193288393475,0.033691801411748656,0.02953697648151632,0.026199569366072595,0.021251299429115633,13094.512509052412,0.0,181.0672354471942,372960.96921185334,0.002525104441440819,42.80595354306845,9.36302390758259e-7,0.0010310660157613893,1,113
0.00561,172.74152337919014,-1.329819955893897,-292.7340621659371,104.50015021410684,-128.76910695064745,17.777911410153948,-3.7476067665114066,-156.22618125422701,-58.28511103181037,-167.68452207461016,188.2114821204113,188.48591413264026,188.49265775352143,188.49217881401964,188.49171681370868,188.49133153172565,188.49100635739956,188.49078428139214,-11.148033952446234,-0.162579839327174,0.03715086687003932,0.03380740898055734,0.029637950422813475,0.026288571665768146,0.02131213309948876,13018.554645544098,0.0,181.38000859620308,372960.62807203055,0.0025534087988143325,42.96894648731604,9.36302390758259e-7,0.0010310660157613893,1,113
0.005620000000000001,172.32797190035174,-0.10490719222973599,-293.3227418852343,104.76684298882975,-128.83046853517533,17.472552197226335,-3.805357972362561,-156.488192504813,-58.10022332489325,-167.51109707584936,188.21058631438848,188.4858551434099,188.4926518313322,188.49217279562325,188.4917099746795,188.49132400327713,188.49099825318632,188.49077607736885,-11.208177651493976,-0.16427511933290084,0.03726152453710441,0.033923213076320735,0.029739096807944065,0.02637772330162491,0.021372992306586625,12942.67589917198,0.0,181.69143513526896,372960.2872569284,0.002581958223493714,43.13220861800537,9.36302390758259e-7,0.0010310660157613893,1,113
0.0056300000000000005,171.91185756187565,1.119893364689796,-293.90736653680614,105.03317267299363,-128.89011283597517,17.16603992322019,-3.8629930545471503,-156.74901852621122,-57.91479906725827,-167.33455893294553,188.20969185292515,188.48579586114846,188.4926459010599,188.49216677720563,188.491703135704,188.49131647486897,188.49099014906088,188.4907678735199,-11.268492199662148,-0.16598321236900304,0.03737216415897748,0.0340392136800034,0.02984041563968365,0.02646702426039127,0.02143387767882654,12866.879049993118,0.0,182.0015110934745,372959.9467724088,0.0026107539982116804,43.295738821485266,9.36302390758259e-7,0.0010310660157613893,1,113
0.00564,171.49318627766783,2.344564307737686,-294.48792781184187,105.29913142531487,-128.9480374719056,16.85838116669793,-3.9205113673449556,-157.00865853810947,-57.72884198583269,-167.15491766550173,188.20879875475603,188.4857362850681,188.49263996264733,188.49216075876586,188.4916962967822,188.49130894650122,188.49098204502357,188.49075966984535,-11.32897719438931,-0.16770418405710785,0.03748278361369817,0.03415541076191175,0.029941906921205685,0.02655647452479215,0.021494789201164544,12791.166858145642,0.0,182.31023255067365,372959.60662431474,0.0026397974043195055,43.45953597985398,9.36302390758259e-7,0.0010310660157613893,1,113
0.0056500000000000005,171.07196399797385,3.569088231629012,-295.06441745928106,105.56471148552627,-129.00424024305022,16.54958260360199,-3.977912266668861,-157.26711194397384,-57.5423557986876,-166.97218374773618,188.207907038555,188.48567641438333,188.4926340160371,188.4921547403031,188.49168945791422,188.491301418174,188.49097394107483,188.49075147124316,-11.389632229198632,-0.16943810016748628,0.03759338074263319,0.034271804305589626,0.030043570660737373,0.0266460740755754,0.021555726851794077,12715.542056900666,0.0,182.61759594939267,372959.26682170137,0.0026690897217066397,43.623598971188585,9.36302390758259e-7,0.0010310660157613893,1,114
0.00566,170.64819670929475,4.793447733168328,-295.63682728592926,105.82990504161398,-129.05871887568702,16.239650884970104,-4.035195110074737,-157.5243780184247,-57.35534421610964,-166.78636738240218,188.20701672293444,188.48561624831106,188.49262806117147,188.49214872181648,188.49168261910015,188.49129388988737,188.49096583721527,188.49074327771316,-11.450456893729232,-0.17118502661837098,0.03770395339047994,0.0343883942841785,0.030145406857980284,0.026735822900784356,0.021616601786942802,12640.007365963362,0.0,182.92359747195675,372958.9273703727,0.00269863222872276,43.7879266695939,9.36302390758259e-7,0.0010310660157613893,1,114
0.0056700000000000006,170.2218904343016,6.017625411497139,-296.2051491565764,106.094704228132,-129.11147102245,15.928592638766986,-4.092359256770319,-157.78045590716488,-57.16781094049577,-166.59747850466937,188.20612782644693,188.48555578607062,188.49262209799247,188.4921427033051,188.49167578034005,188.49128636164141,188.4909577334453,188.49073508435754,-11.511450773729308,-0.17294502946874246,0.03781449936724801,0.03450518067030828,0.03024741551630683,0.026825720990212076,0.02167749950470732,12564.56549141993,0.0,183.2282330383686,372958.58827288257,0.002728426202098616,43.952517944886125,9.36302390758259e-7,0.0010310660157613893,1,114
0.00568,169.7930512317504,7.241603868340476,-296.76937499411014,106.35910126123758,-129.1624945173376,15.616414589841916,-4.149404067624204,-158.0353449392737,-56.979759665074454,-166.4055275019197,188.20524036758454,188.48549502688374,188.49261612644176,188.49213668476804,188.49166894163403,188.4912788334362,188.49094962976528,188.49072689117637,-11.57261345107979,-0.17471817493764163,0.03792501649479085,0.034622163439529174,0.03034959663551806,0.026915768318719557,0.02173842065748577,12489.219111994697,0.0,183.5314989308038,372958.2495349969,0.00275847291686753,44.1173716626403,9.36302390758259e-7,0.0010327407112271092,1,114
0.005690000000000001,169.36168519639523,8.46536570825576,-297.32949677963296,106.62308837224171,-129.21178724817148,15.303123498821144,-4.206328905174974,-158.2890444707659,-56.79119407439098,-166.21052485051894,188.2043543647773,188.48543396997457,188.49261014646083,188.49213066620442,188.49166210298216,188.49127130527182,188.49094152617562,188.49071869816967,-11.633944503799619,-0.17650452938224426,0.038035502557294265,0.03473934256722089,0.030451950224040125,0.027005964875259636,0.021799365217987976,12413.970885632854,0.0,183.83339148181588,372957.9111624619,0.0027887736462864857,44.28248668441956,9.36302390758259e-7,0.0010352773258276993,1,114
0.0057,168.92779845890246,9.688893538878013,-297.885506552574,106.88665787419205,-129.25934727864654,14.988726217559197,-4.263133133640283,-158.54155403407776,-56.60211784364385,-166.0124814556983,188.20346983639175,188.48537261456977,188.4926041579908,188.49212464761328,188.49165526438455,188.49126377714833,188.4909334226767,188.49071051030865,-11.695443506070866,-0.17830415931041443,0.03814595532546594,0.03485671803409218,0.030554476287523613,0.027096310645784882,0.021860333162432966,12338.823442734038,0.0,184.133907375269,372957.5731642828,0.002819329661754721,44.44786186799786,9.36302390758259e-7,0.0010378084715703118,1,115
0.005710000000000001,168.49139718576293,10.912169971168616,-298.4373964108038,107.14980203076186,-129.30517260411068,14.67322957601369,-4.319816118926177,-158.7928730385051,-56.41253463971083,-165.8114079652045,188.2025868007304,188.48531095989844,188.49259816097253,188.49211862899372,188.49164842584128,188.49125624906583,188.4909253192692,188.49070232759308,-11.757110028262465,-0.18011713137712526,0.03825637258093373,0.03497428980194428,0.030657174826068,0.027186805615565746,0.021921234319814076,12263.779399130088,0.0,184.4330430452595,372957.23554616526,0.0028501422327345946,44.61349606740891,9.36302390758259e-7,0.0010403349435649245,1,115
0.00572,168.05248757920478,12.135177619661746,-298.9851585107459,107.41251305466227,-129.34926115174795,14.356640384001402,-4.376377228635571,-159.04300077012235,-56.22244812105006,-165.60731477304708,188.20170527603312,188.48524900519223,188.49259215534659,188.4921126103448,188.4916415873524,188.4912487210244,188.4909172159535,188.49069414505195,-11.818943636928367,-0.18194351237821138,0.038366752058083264,0.03509205785672975,0.03076004583967329,0.027277449762735273,0.02198215548236071,12188.841356028892,0.0,184.73079467411807,372956.8983105154,0.0028812126266736893,44.77938813264205,9.36302390758259e-7,0.001042855768115386,1,115
0.005730000000000001,167.61107587710498,13.35789910271172,-299.52878506748846,107.67478324091758,-129.39161102471752,14.038965542045759,-4.4328158320776385,-159.29193669100746,-56.03186193647402,-165.40021269967247,188.20082528047672,188.48518674968525,188.49258614105327,188.49210659166556,188.49163474891805,188.49124119302408,188.49090911272998,188.49068596268532,-11.880943894828961,-0.1837833692638302,0.03847709149739753,0.03521002216325542,0.030863089339242755,0.02736824307381447,0.022043097287866686,12114.011886625467,0.0,185.0271587949523,372956.56146299856,0.0029125421089230543,44.9455369096898,9.36302390758259e-7,0.0010453710927769838,1,115
0.00574,167.167168352901,14.580317042739331,-300.0682683548946,107.93660490124766,-129.4322203800144,13.720211984839828,-4.489131300276651,-159.53968028932974,-55.84077972561737,-165.19011264859657,188.19994683217337,188.4851241926142,188.49258011803258,188.49210057295508,188.49162791053828,188.49123366506498,188.49090100959907,188.49067778049323,-11.943110360942912,-0.18563676912000204,0.038587388615383134,0.03532818270421245,0.03096630531684763,0.02745918553164195,0.022104059723901948,12039.293542528152,0.0,185.3221319907573,372956.2250092601,0.002944131942659711,45.1119412407703,9.36302390758259e-7,0.0010478815011595033,1,115
0.005750000000000001,166.72077131550117,15.802414066480402,-300.60360070571284,108.19797042955702,-129.47108754500226,13.400386732274619,-4.545323005980911,-159.7862312222429,-55.6492051183006,-164.9770259266797,188.19906994916929,188.48506133321828,188.4925740862242,188.49209455421237,188.4916210722132,188.49122613714718,188.49089290656116,188.4906696035193,-12.005442590487801,-0.18750377918229866,0.03869764111655627,0.03544653944690168,0.031069693786564656,0.02755027712782976,0.022165042764071607,11964.688847193063,0.0,185.61571118402378,372955.88895825116,0.0029759833888065228,45.27859996454342,9.36302390758259e-7,0.00105038585637654,1,116
0.00576,166.27189110919565,17.024172805230677,-301.1347745116855,108.4588721729152,-129.50821078416806,13.079496785197485,-4.601390323671804,-160.03158902950236,-55.457141735514355,-164.7609635971018,188.1981946494442,188.48499817073935,188.4925680455676,188.49208853543647,188.4916142339429,188.49121860927073,188.49088480361692,188.4906614317633,-12.06794013494989,-0.18938446682141574,0.03880784669394011,0.035565092363697204,0.031173254747995927,0.027641517833556506,0.022225954942061144,11890.200308538451,0.0,185.9078930581727,372955.55331557465,0.003008097705945035,45.44551191615913,9.36302390758259e-7,0.0010528852250570597,1,116
0.005770000000000001,165.8205341135657,18.24557589509425,-301.66178222365676,108.71930243006503,-129.54358829932573,12.757549127092837,-4.657332629572463,-160.27575313337786,-55.264593189323044,-164.54193648296717,188.19732095091268,188.4849347044218,188.49256199600185,188.49208251662637,188.4916073957274,188.49121108143575,188.49087670076673,188.49065326018177,-12.130602542066667,-0.19127889955788469,0.03891800301374371,0.03568384142688785,0.03127698820728941,0.027732907640706017,0.022286884294960174,11815.830418884792,0.0,186.19867405567814,372955.2180834855,0.0030404761502489477,45.61267592696647,9.36302390758259e-7,0.0010553790144634673,1,116
0.00578,165.36670674339337,19.466605977229634,-302.1846163516809,108.97925358249952,-129.5772184627205,12.434550826093648,-4.713149301656795,-160.5187231246875,-55.07156308169619,-164.3199558082795,188.19644887142377,188.48487093351267,188.49255593746582,188.4920764977811,188.49160055756687,188.4912035536423,188.49086859801105,188.49064508877476,-12.193429355883174,-0.1931871450396354,0.03902810774068399,0.035802786614006266,0.03138089416384826,0.02782444652482141,0.022347831477908642,11741.581641963328,0.0,186.4880509579419,372954.8832675449,0.0030731199753916754,45.78009082456058,9.36302390758259e-7,0.0010578668832934568,1,116
0.005790000000000001,164.9104154485701,20.687245698096604,-302.70326946512733,109.23871802989477,-129.609099700377,12.110508982881548,-4.768839719658279,-160.76049861947757,-54.87805500495379,-164.09503287423144,188.1955784287595,188.48480685726165,188.49254986989806,188.49207047889968,188.49159371946135,188.49119602589042,188.49086049535023,188.49063691754228,-12.256420116721724,-0.19510927107397613,0.03913815851748659,0.0359219278867684,0.03148497262352201,0.02791613447683261,0.022408796476629966,11667.456419163314,0.0,186.77602059567,372954.54887329304,0.003106030432470428,45.947755432998484,9.36302390758259e-7,0.0010603493505030176,1,116
0.0058000000000000005,164.45166671400514,21.907477709702835,-303.2177341927876,109.4976882542914,-129.63923060304506,11.785430777435892,-4.824403265078863,-161.0010793952696,-54.68407254116318,-163.86717936012548,188.19470964063353,188.48474247492106,188.49254379323682,188.49206445998107,188.49158688141094,188.49118849818024,188.4908523927847,188.49062875159962,-12.319574361232277,-0.19704534559578413,0.0392481529653832,0.03604126522760964,0.031589223586808046,0.02800797147991929,0.022469779279077784,11593.457163189476,0.0,187.06258012682304,372954.21490962285,0.003139208769922993,46.11566857300782,9.36302390758259e-7,0.0010628258468153018,1,117
0.00581,163.9904670595335,23.12728466985045,-303.72800322297877,109.75615669359453,-129.66760970407006,11.459323373388912,-4.879839321197579,-161.2404651179603,-54.48961926307558,-163.63640671518755,188.19384252469087,188.48467778574593,188.49253770742007,188.49205844102426,188.49158004341572,188.4911809705118,188.49084429031512,188.49062059094655,-12.382891622401504,-0.1989954366843758,0.03935808870390023,0.03616079860366028,0.03169364706153566,0.028099957510919538,0.022530687093373913,11519.586270270998,0.0,187.34772648123408,372953.8813820308,0.0031726562334519963,46.28382906203503,9.36302390758259e-7,0.001065297067163129,1,117
0.0058200000000000005,163.5268230398231,24.34664924238264,-304.2340693036488,110.01411574017797,-129.69423547961208,11.132193919625621,-4.935147273079386,-161.47865534172513,-54.294698734037176,-163.40272616202202,188.192977098509,188.48461278899393,188.49253161238548,188.49205242202822,188.4915732054758,188.4911734428852,188.49083618794197,188.4906124304679,-12.44637142956989,-0.2009596125535662,0.039467963330714895,0.036280527986697564,0.031798243045426666,0.028192092555944015,0.02259160922885428,11445.846120100568,0.0,187.6314563588475,372953.5482926174,0.0032063740659430315,46.45223571396729,9.36302390758259e-7,0.0010677623318806478,1,117
0.00583,163.06074124428187,25.565554097429327,-304.73592524247823,110.27155786933261,-129.71910657058177,10.804049643755505,-4.990326507584238,-161.71564978176417,-54.09931450687476,-163.1661492988888,188.19211337959752,188.4845474839255,188.49252550807043,188.49204640299192,188.49156636759122,188.49116591530054,188.49082808566558,188.49060427016374,-12.510013308439385,-0.2029379415545094,0.039577774424421897,0.036400453343595984,0.03190301154640984,0.02828437660140004,0.022652546347293523,11372.239063279188,0.0,187.91376678626224,372953.21564683615,0.0032403635073813405,46.62088733917925,9.36302390758259e-7,0.0010702218166856042,1,117
0.005840000000000001,162.5922282969636,26.783981911655054,-305.2335639069836,110.52847557596526,-129.7422216715447,10.474897804303922,-5.045376413375223,-161.95144817762315,-53.90347012432139,-162.9266877954094,188.19125138539678,188.48448186980374,188.492519394412,188.49204038391431,188.4915595297621,188.49115838775788,188.49081998348643,188.4905961100341,-12.57381678108981,-0.2049304921846158,0.039687519551909745,0.03652057464862679,0.03200795256765865,0.028376809621807553,0.02271349843938708,11298.767427364995,0.0,188.19465483870874,372952.8834501184,0.003274625794772875,46.78978274474157,9.36302390758259e-7,0.001072675137230486,1,117
0.00585,162.12129085647453,28.001915368503134,-305.72697822461765,110.78486143726207,-129.76357963602686,10.144745733338539,-5.100296380927597,-162.1860504227553,-53.70716911844363,-162.6843536744186,188.19039113327673,188.4844159458946,188.49251327134698,188.49203436479434,188.49155269198852,188.49115086025728,188.4908118814049,188.49058795526503,-12.6377813660098,-0.20693733306148054,0.0397971962682897,0.03664089186591468,0.0321130661060991,0.02846939160855122,0.022774465485118967,11225.433510771878,0.0,188.4741179060347,372952.5517112949,0.003309162162062846,46.95892073462234,9.36302390758259e-7,0.0010751226543571774,1,118
0.005860000000000001,161.64793561587797,29.219337158443402,-306.2161611828709,111.04070798912792,-129.7831792656113,9.813600749111515,-5.155085802537454,-162.4194563047835,-53.510415011533425,-162.43915874205737,188.18953264053644,188.4843497114667,188.49250713881187,188.49202834563093,188.49154585427056,188.49114333279883,188.4908037794217,188.49057980585633,-12.701906578096807,-0.20895853294157085,0.03990680209668085,0.03676140497256597,0.03221835217600688,0.028562122534900425,0.022835353418110493,11152.239594537185,0.0,188.75215316112448,372952.220435752,0.0033439738400520653,47.128300109734695,9.36302390758259e-7,0.001077564336229006,1,118
0.00587,161.1721693025997,30.43622997921745,-306.7011058293707,111.29600772488409,-129.80101931016884,9.481470157577874,-5.209744072330298,-162.65166550539547,-53.31321131602446,-162.19111459107063,188.18867592440532,188.48428316579154,188.4925009967429,188.492022326423,188.4915390166083,188.4911358053826,188.49079567753725,188.490571656622,-12.766191928690091,-0.21099416072812183,0.04001633456403031,0.03688211393752283,0.032323810766180294,0.028655002396535068,0.02289625276798546,11079.187942260009,0.0,189.02875755824905,372951.8896254332,0.003379062056322088,47.297919667672076,9.36302390758259e-7,0.001080000109723922,1,118
0.005880000000000001,160.69399867833215,31.652576536084702,-307.18180527198024,111.55075322067059,-129.81709867852,9.148361337639706,-5.264270586269824,-162.88267785972292,-53.11556153343241,-161.94023316496293,188.18782100204277,188.48421630814335,188.49249484507595,188.49201630716948,188.49153217900184,188.4911282780087,188.49078757575197,188.4905635075621,-12.830636925567655,-0.21304428545835563,0.040125791177989534,0.037003018724568904,0.03242944189604824,0.028748031156201392,0.022957164233001315,11006.280788018526,0.0,189.30392836566662,372951.55928568065,0.003414428035148569,47.467778202754694,9.36302390758259e-7,0.0010824295744045198,1,118
