time_s,rms_value,stored_energy_j,kcl_residual_a,valid
0.00249,0,0.134603204312,2.82263101781e-10,0
0.0025,0,0.135132019111,8.66506866259e-11,0
0.00251,0,0.135661362974,6.82831569065e-11,0
0.00252,0,0.136191084299,1.65812252817e-10,0
0.00253,0,0.136721030107,7.70583596932e-11,0
0.00254,0,0.137251154262,2.0108359422e-11,0
0.00255,0,0.137781538825,1.25474741708e-10,0
0.00256,0,0.138312313091,1.18809850846e-10,0
0.00257,0,0.138843536476,1.02872377283e-10,0
0.00258,0,0.139375139034,5.4662052662e-11,0
0.00259,0,0.139906965866,1.59438684477e-10,0
0.0026,0,0.140438888289,9.97033566819e-11,0
0.00261,0,0.140970892172,1.55324642037e-11,0
0.00262,0,0.141503073635,1.2909850966e-10,0
0.00263,0,0.142035547169,9.64561763794e-11,0
0.00264,0,0.142568340821,1.39003475397e-10,0
0.00265,0,0.143101361967,2.30429009207e-11,0
0.00266,0,0.143634459625,1.75475634023e-10,0
0.00267,0,0.144167532007,3.13548298436e-10,0
0.00268,0,0.144700593021,4.30844693255e-10,0
0.00269,0,0.145233745609,2.41719533278e-10,0
0.0027,0,0.145767084829,5.26654275745e-11,0
0.00271,0,0.146300608988,1.90546245449e-10,0
0.00272,0,0.146834209294,4.00902422371e-10,0
0.00273,0,0.1473677448,1.9535661977e-10,0
0.00274,0,0.1479011415,6.99884594724e-11,0
0.00275,0,0.148434436403,3.55086626769e-10,0
0.00276,0,0.148967732589,1.92606819382e-10,0
0.00277,0,0.149501102632,4.00525834721e-10,0
0.00278,0,0.150034518077,2.43012721057e-10,0
0.00279,0,0.150567860504,5.61897195439e-11,0
0.0028,0,0.151101003844,1.77912795607e-10,0
0.00281,0,0.151633901213,3.70476982425e-10,0
0.00282,0,0.152166607211,9.80904246717e-11,0
0.00283,0,0.152699219209,1.39309008773e-10,0
0.00284,0,0.153231785804,3.36946470725e-10,0
0.00285,0,0.15376425577,1.06695097202e-10,0
0.00286,0,0.15429650727,3.05675484924e-10,0
0.00287,0,0.154828432573,1.3482548411e-10,0
0.00288,0,0.155360009948,5.03064256918e-12,0
0.00289,0,0.155891305888,1.51935353188e-10,0
0.0029,0,0.156422407262,7.44080352888e-11,0
0.00291,0,0.156953338625,1.39777966979e-10,0
0.00292,0,0.157484030632,4.33004743172e-11,0
0.00293,0,0.158014363616,1.47188927713e-10,0
0.00294,0,0.158544250267,9.57101065069e-11,0
0.00295,0,0.159073691013,4.7428727612e-11,0
0.00296,0,0.159602758683,2.06313188755e-10,0
0.00297,0,0.16013152602,8.61177795741e-12,0
