time_s,BUS2 A_v_pu,BUS1 A_v_pu,BUS2 B_v_pu,BUS1 B_v_pu,BUS2 C_v_pu,BUS1 C_v_pu,BUSC A_v_pu,BUSC B_v_pu,BUSC C_v_pu,BUS0 A_v_pu,BUS0 B_v_pu,BUS0 C_v_pu,GEN1 A_v_pu,GEN1 B_v_pu,GEN1 C_v_pu,WNDG1_saturated_transformer_internal_top_v_pu,WNDG2_saturated_transformer_internal_top_v_pu,WNDG3_saturated_transformer_internal_top_v_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase1_history_i_pu_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase2_history_i_pu_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase3_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase1_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase2_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase3_history_i_pu_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,branch_voltage_branch_fixed_1_pu,branch_voltage_branch_fixed_2_pu,branch_voltage_branch_fixed_3_pu,synchronous_machine_1_d_axis_current_pu,synchronous_machine_1_q_axis_current_pu,synchronous_machine_1_zero_sequence_current_pu,synchronous_machine_1_field_current_pu,synchronous_machine_1_d_axis_damper_current_pu,synchronous_machine_1_generator_field_current_pu,synchronous_machine_1_q_axis_damper_current_pu,synchronous_machine_1_phase_a_current_pu,synchronous_machine_1_phase_b_current_pu,synchronous_machine_1_phase_c_current_pu,synchronous_machine_1_electromagnetic_torque_pu,synchronous_machine_1_mechanical_angle_2_pu,synchronous_machine_1_mechanical_speed_2_pu,synchronous_machine_1_shaft_torque_1_pu,synchronous_machine_1_shaft_torque_2_pu,synchronous_machine_1_shaft_torque_3_pu
0.1102,314021.257135,88489.9867882,732319.033753,17060.8444155,-1041208.93167,-71623.413873,89169.2565652,17054.7386507,-72837.8214708,-1.03778385648e-09,1.67193873237e-09,-6.25770724397e-10,50265.2691208,16827.7053482,-67092.974469,45512.9284097,2772.68827989,-48090.0882824,473.571094157,-1013.33287922,543.330376243,466.527343983,-929.360571648,454.768673845,50265.2691208,16827.7053482,-67092.974469,314021.257135,732319.033753,-1041208.93167,679.269777078,-6.10576476387,-1214.40759786,-32804.7740564,-6810.29000355,7.65253587518e-12,5696.90767782,-557.479958641,45.1220160226,727.342695999,3730.28103308,21604.6353233,-25334.9163564,-0.287314354651,53.5707655723,-0.461080047871,-0.00855739402064,0.229922236031,0.582089690921
0.1104,598985.768755,87173.6566041,-1140607.66541,20644.1103198,546724.849619,-73905.3056452,87843.215062,20654.6342566,-75126.4534642,-7.37557628906e-10,1.4908551361e-09,-7.52633450019e-10,-125.063701067,-66546.4059456,66671.4696467,-10510.4885822,-43402.1118236,54107.0488204,260.36774785,-538.257050994,285.544145843,269.573785378,-490.505091588,216.45019076,-125.063701067,-66546.4059456,66671.4696467,598985.768755,-1140607.66541,546724.849619,669.558457873,10.5239367906,-1221.14781902,-41445.7802495,11319.7223376,5.58699196757e-11,6170.77168359,-126.272028518,-243.832806079,-879.310282415,-13977.6731133,34853.0232108,-20875.3500975,0.642483332316,53.5654144085,-0.47287423712,-0.0105904544587,0.271527641755,0.582367244578
0.1106,-1224814.25279,83747.3042595,514416.566456,23326.6240562,715469.318153,-73196.7638371,84407.1425258,23351.4076951,-74422.3521025,-1.03952976703e-09,1.22331721336e-09,-1.90792551784e-10,-76952.6367876,67755.352341,9197.28444659,-51271.2931479,58078.3577753,-6613.80729348,786.476643112,-736.167308607,-38.5960051618,755.48921646,-673.290296807,-83.1217621848,-76952.6367876,67755.352341,9197.28444659,-1224814.25279,514416.566456,715469.318153,659.838266285,24.783638929,-1225.58826536,-49811.1139348,-5235.01204829,-8.68721708088e-11,6631.25106258,289.281542588,19.9280644893,587.950633386,-4643.8584973,37508.6049225,-32864.7464252,-0.178416580721,53.559912977,-0.487306691076,-0.0125732514563,0.312910530523,0.581827320713
0.1108,526499.511602,79403.3762038,548363.946139,28483.2466013,-1069826.0235,-74064.9391484,80050.182011,28522.9467311,-75292.3909229,-1.36473983811e-09,1.61527100153e-09,-2.65150173835e-10,59737.8162827,1213.88061306,-60951.6968957,50539.1246001,-8973.39120957,-41373.7767619,597.375830853,-944.39708838,362.763024321,580.749145055,-865.576254791,287.435378221,59737.8162827,1213.88061306,-60951.6968957,526499.511602,548363.946139,-1069826.0235,646.805807142,39.7001297982,-1227.45177446,-31004.4363486,-101.782156066,7.87712443528e-12,5591.78742506,-641.069638195,-61.2346657705,132.213964225,-7251.80166428,24630.6918551,-17378.8901908,0.0480780521068,53.5542853533,-0.494898937353,-0.0145003126597,0.354109716955,0.580479321351
0.111,446961.492781,77376.07276,-1195887.31151,31422.8418991,753926.21887,-75052.7278851,78009.8906695,31478.0335759,-76282.7407284,-1.03122201926e-09,1.33227913127e-09,-3.23230506192e-10,-13812.5581188,-63095.7956393,76908.3537581,-21421.8935131,-38664.812454,60277.2537862,440.984578404,-443.008971521,21.7622973167,436.240066528,-402.411200469,-27.7186151066,-13812.5581188,-63095.7956393,76908.3537581,446961.492781,-1195887.31151,753926.21887,633.817909554,55.1916767674,-1230.01284334,-46325.108296,13361.289586,5.00994906631e-11,6434.46418314,120.910235406,-276.380143182,-1060.08378453,-23821.165706,39052.504438,-15231.338732,0.754014637056,53.5484921532,-0.516205223533,-0.0163594120449,0.395016605398,0.578333814737
0.1112,-1222538.1592,72932.1988109,679847.359599,33855.5856886,547651.370534,-73136.9316505,73552.9400033,33923.5497144,-74366.7748445,-1.38169413603e-09,1.10055487735e-09,2.51475200921e-10,-70156.8023047,73752.4887382,-3595.6864335,-44787.9620367,60984.4061569,-16007.4116389,960.567427462,-704.344358192,-232.52354395,916.091311109,-643.774136432,-262.736005648,-70156.8023047,73752.4887382,-3595.6864335,-1222538.1592,679847.359599,547651.370534,620.74119244,67.9640258018,-1229.84319402,-47392.7680741,-5566.76226703,-9.78387824494e-11,6492.6837634,174.35250869,25.0960112267,617.650986752,-12532.4815569,38215.1739915,-25682.6924345,-0.199041912209,53.5424673115,-0.53532801867,-0.0181363450573,0.435460524356,0.575402501363
0.1114,731233.739449,68120.3596116,338989.362145,38566.6626558,-1065305.11217,-73151.1504927,68724.9418225,38648.1157665,-74378.5351225,-1.61493306773e-09,1.46805776583e-09,1.09788433061e-10,67698.2160548,-15076.8261215,-52621.3899333,54175.6874472,-20932.0068806,-33056.2683211,682.73668614,-823.821966166,168.709729678,659.361750471,-754.075802519,107.733170688,67698.2160548,-15076.8261215,-52621.3899333,731233.739449,338989.362145,-1065305.11217,604.582210854,81.4531107003,-1227.38462973,-31725.3955395,6883.07097258,1.7819676391e-11,5626.23160488,-600.190128954,-173.11595397,-485.903590646,-17742.1233403,25925.4302779,-8183.30693755,0.402019331258,53.5362440214,-0.550841003597,-0.0198273346531,0.475500842699,0.571698176154
0.1116,274833.722141,65539.4750234,-1211573.01291,40656.2781842,941611.990597,-72794.3090758,66128.5531194,40751.166369,-74019.9118832,-1.25791163481e-09,1.0904291078e-09,1.23044763147e-10,-27455.7872813,-57330.1102054,84785.8974866,-31919.7155711,-32440.8459908,64546.2503568,590.754984645,-313.135076942,-246.109374195,574.31697766,-282.32338488,-275.571364342,-27455.7872813,-57330.1102054,84785.8974866,274833.722141,-1211573.01291,941611.990597,589.078095977,94.8881848217,-1225.60280739,-51434.9475195,13288.2248276,4.15443520141e-11,6711.64888006,378.674616846,-276.219388614,-1052.1227261,-32524.0060401,41115.7179543,-8591.71191417,0.759741611377,53.5297625949,-0.580381326652,-0.0214190751428,0.514981396213,0.56723469848
0.1118,-1177799.58588,60303.9013471,831346.309539,42674.516821,351278.024031,-69730.6371733,60877.306439,42779.8728222,-70951.3971284,-1.64711356244e-09,9.06379662837e-10,6.89021149528e-10,-60557.6046638,77585.0587179,-17027.4540542,-36367.1747507,61957.9073535,-25406.8687384,1086.08879038,-633.164274947,-417.568844343,1031.736618,-577.900335261,-434.047622024,-60557.6046638,77585.0587179,-17027.4540542,-1177799.58588,831346.309539,351278.024031,573.405091877,105.356001196,-1220.75995515,-44709.5184468,-4871.58018505,-8.89500223179e-11,6340.27324395,45.4527438823,12.975447691,557.579602175,-19559.4798209,36694.5449158,-17135.0650949,-0.167930635042,53.5229803618,-0.603341650846,-0.0229009610581,0.553785402923,0.562026952176
0.112,920714.802304,55283.9542835,110287.146579,46695.9151038,-1026227.76897,-68904.7656531,55838.9459499,46812.5196508,-70118.7973717,-1.77697098942e-09,1.23832156254e-09,4.79741519479e-10,73789.6063519,-31501.9904123,-42287.6159395,56229.2499425,-32692.5925167,-23354.718187,725.425153941,-657.102609201,-29.1647492433,698.468704105,-599.95608996,-75.39600185,73789.6063519,-31501.9904123,-42287.6159395,920714.802304,110287.146579,-1026227.76897,554.991666451,116.604547002,-1214.03171859,-34950.5559338,13188.4137459,3.43900999518e-11,5799.81330017,-436.252300742,-275.1071138,-1042.54078286,-27270.2175888,25466.8133673,1803.40422143,0.726246457613,53.5159314464,-0.626926168635,-0.0242704152111,0.591974132763,0.556090806179
0.1122,87030.5549609,52328.5827238,-1184825.83508,47769.5129278,1102516.32475,-67214.4518386,52866.4251795,47896.6833798,-68422.4103528,-1.40802938692e-09,7.77233353688e-10,5.64776642772e-10,-40616.1464379,-49294.5530955,89910.6995335,-41638.5196259,-24841.3375337,66659.7739117,703.953469889,-155.477146166,-505.561443973,678.52681005,-136.582422861,-515.54007178,-40616.1464379,-49294.5530955,89910.6995335,87030.5549609,-1184825.83508,1102516.32475,537.842455706,127.170452041,-1207.95851421,-55943.8445108,11221.1489128,7.7659033681e-12,6956.88504952,605.338066993,-245.039139668,-866.428132529,-39667.4084418,40992.3074692,-1324.89902734,0.664352654965,53.5085420189,-0.662772227405,-0.0255140781808,0.62935847396,0.549443081208
0.1124,-1090944.61509,46557.5504068,963250.429066,49236.712363,132359.577261,-63120.6201904,47077.9903439,49371.3512297,-64319.227272,-1.82519227352e-09,6.51973455482e-10,1.10017538776e-09,-48415.0247364,79064.0665636,-30649.0418272,-26246.611058,60913.0538111,-34488.6444679,1157.77588861,-527.348818989,-583.802131878,1097.57451954,-480.05143439,-587.873046618,-48415.0247364,79064.0665636,-30649.0418272,-1090944.61509,963250.429066,132359.577261,520.439937165,134.638866691,-1198.60708158,-42235.6027585,-3030.00330557,-9.18409948295e-11,6200.56185481,-74.3244769315,-18.1203299689,396.86015642,-25383.1975413,33020.9738751,-7637.77633377,-0.0784170415282,53.5007980301,-0.688808801273,-0.0266257655275,0.665887978338,0.542101505471
0.1126,1087655.52502,41600.1187197,-130674.221569,52358.4137996,-952374.033095,-61513.1814659,42100.8556039,52501.3706029,-62701.0577458,-1.84386516132e-09,9.38133225547e-10,8.25755599586e-10,77707.4708488,-47491.4341214,-30216.0367274,56554.9543455,-43833.5410989,-12545.8274812,723.451731231,-452.001890048,-221.163816022,696.246151814,-410.408583166,-252.98548147,77707.4708488,-47491.4341214,-30216.0367274,1087655.52502,-130674.221569,-952374.033095,500.73688424,142.95680334,-1187.87627996,-40300.3397582,17910.5191115,4.96085961545e-11,6091.98550457,-168.501422596,-352.536379563,-1457.96628824,-35418.4305289,23330.8808441,12087.5496848,0.974580917572,53.4927260103,-0.720024425108,-0.0276035302757,0.701606363824,0.534084675295
0.1128,-111463.979133,38460.7110099,-1114237.87113,52299.623095,1230248.58399,-58561.3043943,38943.5904217,52449.6107955,-59739.079093,-1.47609287433e-09,4.0837888638e-10,9.80899490485e-10,-52869.7698556,-39112.6836973,91982.4535529,-50238.2323267,-16024.5748599,66436.0883503,776.87420467,21.4960864793,-744.474050713,745.461654118,26.9686259267,-736.421475321,-52869.7698556,-39112.6836973,91982.4535529,-111463.979133,-1114237.87113,1230248.58399,482.879411754,149.987700465,-1177.77469869,-59141.1451622,7593.58516789,-2.73612002255e-11,7131.24516892,765.370178085,-189.451477214,-541.816398885,-44907.448587,38737.4459029,6170.00268414,0.488410838492,53.4842469746,-0.759846472151,-0.0284352017462,0.736312722791,0.525412018723
0.113,-963570.186675,32428.5552466,1070073.28181,53114.539755,-102019.260873,-53608.1467409,32893.2309374,53268.460405,-54772.4453411,-1.90972903263e-09,3.51669844239e-10,1.46450480334e-09,-34080.9206841,78053.833468,-43972.9127839,-14730.8948989,57816.7032502,-42914.9218568,1172.89306283,-393.258982354,-722.180354909,1111.09459163,-356.123233057,-715.852785455,-34080.9206841,78053.833468,-43972.9127839,-963570.186675,1070073.28181,-102019.260873,464.675690757,153.920649948,-1164.29860019,-40482.1053368,-141.877444976,-1.15881531065e-10,6101.99179097,-159.914517043,-66.3252904547,143.974165368,-29727.3059221,27378.6820387,2348.62388346,0.0651798968964,53.4753763866,-0.788363197519,-0.0291193142172,0.770025309913,0.516103748743
0.1132,1225147.57969,27801.7338632,-376004.401892,55170.3598009,-844724.551877,-51318.7082425,28246.4261768,55329.1354919,-52468.7418224,-1.8133588181e-09,5.82987181034e-10,1.13017908391e-09,79206.5208833,-62460.0577095,-16746.4631738,55059.4553507,-53931.5425995,-959.508937655,677.196160574,-218.191731816,-398.047761761,653.062422229,-194.386842482,-416.495766093,79206.5208833,-62460.0577095,-16746.4631738,1225147.57969,-376004.401892,-844724.551877,444.692313664,158.775691028,-1150.03357987,-47070.1837766,20335.7738654,5.9681305948e-11,6464.11208938,167.882649713,-393.703081205,-1669.37640718,-41841.7302666,19685.893087,22155.8371796,1.10988523464,53.4661258462,-0.826160679736,-0.0296540491844,0.802753565849,0.506180824931
0.1134,-315137.60014,24669.2710898,-1000068.73518,53919.3932248,1319557.49905,-47234.0356247,25096.3521453,54081.1795573,-48370.3994752,-1.46098073364e-09,2.51841024886e-12,1.35173668268e-09,-63818.0197616,-26995.2252801,90813.2450417,-57414.8452773,-6199.77555978,63780.4560532,807.956811134,208.15069151,-951.704206256,773.698798183,199.412067855,-927.919878418,-63818.0197616,-26995.2252801,90813.2450417,-315137.60014,-1000068.73518,1319557.49905,427.081055508,161.786332514,-1136.3638505,-60548.9245002,3077.68673875,-1.31531552162e-11,7208.46778582,834.965638743,-119.841104596,-138.293211829,-47990.6430134,34507.0218576,13483.6211558,0.264792390432,53.4564217456,-0.867524391365,-0.0300297320244,0.834309492266,0.495664914181
0.1136,-798500.436777,18655.5789647,1146808.923,54021.1163827,-344026.982517,-41637.7212389,19064.5975129,54182.9511204,-42757.0683411,-1.89913456166e-09,2.21751131293e-11,1.76380907552e-09,-17984.6399533,74482.1049104,-56497.4649571,-2178.44497349,52692.7669144,-50351.1391048,1131.33417398,-238.550781692,-824.991500856,1072.21843374,-213.205745969,-810.862090762,-17984.6399533,74482.1049104,-56497.4649571,-798500.436777,1146808.923,-344026.982517,409.018548281,161.834737635,-1119.34710225,-39898.8819814,3467.77616779,-9.74641259515e-11,6069.47544808,-189.122104411,-126.154716421,-172.682231608,-32395.5224745,20054.018511,12341.5039636,0.247130941631,53.446305392,-0.898112389213,-0.0302493618046,0.864771803952,0.484578343276
0.1138,1326840.51225,14611.5372031,-617252.353546,54896.3739101,-705378.455848,-38801.1850841,15001.2958826,55059.2528001,-39903.3791523,-1.68803447831e-09,1.9102833224e-10,1.37754258311e-09,78105.2623051,-75825.5271197,-2279.73518534,51701.1821312,-62573.8190071,11033.08572,589.419497056,33.2025715448,-551.501292055,571.488267973,37.8154601997,-558.246543028,78105.2623051,-75825.5271197,-2279.73518534,1326840.51225,-617252.353546,-705378.455848,389.758679502,162.87889001,-1102.19406814,-54320.0238293,20056.7383302,4.54346685882e-11,6864.38334453,526.244309348,-391.762113011,-1641.1339387,-46282.8541207,14781.2876198,31501.5665009,1.10999195841,53.4357686731,-0.94089198758,-0.0303109414855,0.89410482804,0.472944061958
0.114,-517968.717723,11666.8637452,-844381.315052,52454.0885325,1366485.85185,-33762.7554062,12040.1807895,52615.6778384,-34848.3450956,-1.36594789536e-09,-4.19667032646e-10,1.65995281545e-09,-73093.3383245,-13245.1935213,86338.5318457,-62906.6270029,4370.66623455,58693.5962144,797.791069232,394.201947386,-1117.60469298,763.804121309,371.231760568,-1081.12654459,-73093.3383245,-13245.1935213,86338.5318457,-517968.717723,-844381.315052,1366485.85185,373.317044335,161.589305932,-1085.58968936,-59995.7754865,-1528.10307505,-3.22953424971e-11,7179.02473267,805.705864216,-48.6096152524,272.948592672,-48765.5008745,28549.1074747,20216.3933998,0.0331901928162,53.4247538193,-0.981562672247,-0.0302084849864,0.922157977346,0.460785601076
0.1142,-599805.309373,5943.66057691,1189249.36293,51824.8983525,-585384.142398,-27774.8520489,6299.96533851,51982.5080333,-28840.6396276,-1.79643247066e-09,-3.18303879453e-10,1.98299333601e-09,-621.319749567,68352.4411522,-67731.1214026,11009.8610685,45628.457389,-56483.5735764,1035.61987728,-71.7871209957,-886.23980354,983.296148661,-59.2236865573,-867.366780877,-621.319749567,68352.4411522,-67731.1214026,-599805.309373,1189249.36293,-585384.142398,356.3047616,157.609680823,-1065.78757866,-40779.5874806,7285.93469454,-6.62512159382e-11,6119.1513493,-147.323969119,-189.127429293,-508.052810163,-33282.4611681,11422.2140411,21860.2471271,0.442019157361,53.4133202438,-1.0139727046,-0.0299487024005,0.949052707887,0.448127026121
0.1144,1387175.1654,2705.78722753,-845768.655321,51461.6532496,-537424.471333,-24553.8565983,3044.50462956,51616.3496629,-25600.3950718,-1.47520214534e-09,-2.17842105186e-10,1.55534089904e-09,74290.9040252,-87031.825885,12740.9218598,46489.9113874,-69374.384944,23036.2529774,465.152062715,290.139640433,-674.558570482,456.192328311,275.06178089,-671.809221379,74290.9040252,-87031.825885,12740.9218598,1387175.1654,-845768.655321,-537424.471333,338.717402032,154.69641326,-1046.53847356,-61004.3711675,17047.2011673,5.07173558028e-11,7234.98959856,854.902742387,-345.957149587,-1371.37003954,-48582.3941014,8932.70031055,39649.6937909,0.971662363082,53.4014388602,-1.05971992442,-0.0295293936665,0.97470552012,0.434992901577
0.1146,-713480.168388,109.714122903,-651040.051077,47890.5346606,1368422.48174,-18782.0857661,434.004853676,48039.5810452,-19809.8595256,-1.1984160868e-09,-8.36505479367e-10,1.89138126485e-09,-80362.4471801,1743.78302466,78618.6641554,-66496.930719,15372.8455243,51272.8265619,749.013004291,569.250952239,-1234.45657494,718.235035696,532.809674188,-1188.91903835,-80362.4471801,1743.78302466,78618.6641554,-713480.168388,-651040.051077,1368422.48174,324.290730773,149.046384621,-1027.77375946,-57640.3357595,-5432.12782945,-3.74457428025e-11,7051.43369542,685.709288137,11.9125075709,621.366648879,-47190.1529337,21191.8995731,25998.2533605,-0.166483887346,53.3890764266,-1.09793177803,-0.0289491591361,0.99902358916,0.421408246911
0.1148,-372824.34842,-5070.81139637,1194266.62036,46556.534601,-817621.629008,-12677.9366822,-4761.6524246,46697.6436682,-13684.0125253,-1.60905387048e-09,-6.50985227219e-10,2.11078796366e-09,17458.0606568,59755.5938268,-77213.6544836,24400.4420905,36780.0630152,-61034.872055,890.789868361,97.9836209949,-901.959221687,849.005704622,97.4536340921,-881.712547816,17458.0606568,59755.5938268,-77213.6544836,-372824.34842,1194266.62036,-817621.629008,309.158971764,141.109067199,-1006.07584309,-43187.5066686,10687.3480821,-4.37697507911e-11,6254.30225336,-31.1560689843,-245.002671379,-807.097300161,-32379.5482718,1929.20924795,30450.3390239,0.618416939763,53.376299815,-1.13200761068,-0.0282172908811,1.02214660475,0.407398492319
0.115,1401678.20773,-7319.57977586,-1053118.64056,44956.1193157,-344822.324564,-9253.7360993,-7025.48796899,45090.4197476,-10239.3651596,-1.18656243425e-09,-6.22941367784e-10,1.65467058708e-09,67727.0265127,-95576.9600011,27849.9334884,39487.9724312,-73993.6245868,34648.1089852,311.453330469,540.249694494,-761.950615424,313.718208192,505.916329077,-752.327488245,67727.0265127,-95576.9600011,27849.9334884,1401678.20773,-1053118.64056,-344822.324564,294.091806871,134.300431936,-985.629060344,-66124.628009,11682.2522458,3.08189354995e-11,7520.54071103,1104.68415201,-261.975895823,-893.715696454,-48683.8041667,2504.17939236,46179.6247743,0.711863389217,53.3630616066,-1.17849563278,-0.0273316745772,1.04394953833,0.392989443784
0.1152,-894877.438632,-9434.86307829,-425574.209475,40378.1662252,1324103.772,-2999.73376584,-9152.45868613,40502.619336,-3965.31362175,-9.69552119305e-10,-1.22641228703e-09,2.03568040113e-09,-85330.8726001,17497.7940799,67833.0785202,-68016.5586131,26448.8194971,41706.9542033,666.109250122,723.313314487,-1296.80208777,641.158635823,674.914955278,-1246.26829711,-85330.8726001,17497.7940799,67833.0785202,-894877.438632,-425574.209475,1324103.772,282.404392163,124.45311078,-965.579855915,-53940.1385002,-7980.60900089,-4.24218593279e-11,6850.57038545,498.053973176,51.527341293,848.723912443,-43335.5861056,12828.4173175,30507.168788,-0.300690575917,53.3493584918,-1.2131490808,-0.0262959482479,1.064410021,0.378207237478
0.1154,-124154.724389,-13851.6405544,1159997.8815,38407.6847884,-1032277.80713,2934.40202208,-13581.7767912,38520.5245872,1991.43543035,-1.34844284163e-09,-9.5745683974e-10,2.1402986187e-09,35655.6248901,48875.9320968,-84531.5569869,37535.1551752,26375.5314061,-63774.7763497,704.190945299,261.677153687,-870.4509083,676.156012636,248.428217881,-852.343811267,35655.6248901,48875.9320968,-84531.5569869,-124154.724389,1159997.8815,-1032277.80713,269.86376317,112.839798876,-942.966591724,-46917.4159383,13038.286469,-1.29630596249e-11,6463.27425811,149.570718641,-283.459707771,-1013.95052949,-29775.5581921,-7930.6896727,37706.2478648,0.744021094139,53.3352529029,-1.24874060086,-0.0251206600489,1.0836585268,0.363078298524
0.1156,1367295.12798,-14978.6840614,-1231490.04969,35630.3368627,-132328.093625,6372.14921678,-14720.6623759,35732.7400123,5449.86692322,-8.37655792532e-10,-1.00382849898e-09,1.67070224867e-09,58464.3948505,-101041.746319,42577.3514688,30813.9484848,-76159.2319362,45477.8281435,137.054408266,771.444638465,-810.357722645,152.153084768,719.208178454,-796.749899191,58464.3948505,-101041.746319,42577.3514688,1367295.12798,-1231490.04969,-132328.093625,258.021685539,102.403149549,-922.282293561,-68880.9070854,4697.8152271,3.07103293741e-11,7676.47542702,1236.41059348,-151.3351797,-273.675061441,-46633.6881348,-4111.22116907,50744.9093039,0.366042700343,53.320685346,-1.29377772681,-0.0238043494639,1.10154314437,0.347629305861
0.1158,-1055285.8872,-16516.4570983,-174922.800492,30221.9833028,1233595.77995,12838.484192,-16266.817178,30310.7209093,11936.6024424,-6.93660811195e-10,-1.56896178781e-09,2.08679789945e-09,-87750.5993678,33481.561019,54269.0383488,-67347.1719037,37210.1549944,30266.1378292,555.146780766,847.318838631,-1301.67391703,538.200897923,789.165982951,-1250.44976723,-87750.5993678,33481.561019,54269.0383488,-1055285.8872,-174922.800492,1233595.77995,249.63992032,88.7376065472,-901.881749627,-49570.9802771,-8765.30331912,-3.79503124268e-11,6613.26299224,276.734090476,63.8651292517,918.656608232,-37384.2990941,3897.99698979,33486.3021043,-0.347785454862,53.305683502,-1.32453798662,-0.0223555992078,1.11811453751,0.331887145858
0.116,138451.961323,-19989.3675461,1085910.5452,27721.7897243,-1221066.7689,18319.0284531,-19749.1209526,27795.7180256,17439.6516747,-1.02948459421e-09,-1.22060912801e-09,2.06936683653e-09,53337.8885573,35989.8948522,-89327.7834095,49940.0984823,14711.3038234,-64525.7609211,485.155997927,410.639454748,-792.428249171,473.389259382,385.704413236,-779.936972807,53337.8885573,35989.8948522,-89327.7834095,138451.961323,1085910.5452,-1221066.7689,240.246593567,73.928301305,-879.376778415,-51503.2001591,13811.1127217,-7.50792593773e-12,6719.93117858,372.210925511,-295.944581719,-1082.04805607,-25651.4184096,-17640.1205197,43291.5389293,0.791417276304,53.2902941183,-1.36141615885,-0.0207848962413,1.13346799703,0.315878874313
0.1162,1282695.85613,-19919.8724223,-1374024.63016,23883.3646069,94531.7600818,21583.0150217,-19687.7152138,23943.6872873,20723.5861524,-4.47114792482e-10,-1.34132652994e-09,1.6029547685e-09,46652.513476,-103114.404755,56461.8912792,20647.8037597,-75684.623853,55158.9286671,-48.0944556826,972.510555168,-818.549340978,-19.291391968,904.578890815,-803.958297912,46652.513476,-103114.404755,56461.8912792,1282695.85613,-1374024.63016,94531.7600818,232.157208523,60.3226803546,-859.428869331,-68799.7577533,-2906.95745892,1.67402472088e-11,7676.15531191,1227.17947425,-29.846973679,400.053572949,-42577.9837659,-10511.401324,53089.3850898,-0.0164926969141,53.2744545674,-1.40310700083,-0.0190921860674,1.14744556922,0.299631680195
0.1164,-1188077.41644,-20823.7141576,92885.2276506,17867.7390095,1098301.09201,27985.5447283,-20596.2534859,17911.1547281,27145.9243052,-3.87432507368e-10,-1.8458964991e-09,2.0432272493e-09,-87432.2235089,49123.4948344,38308.7286745,-64427.2866421,47256.1917796,17289.6198527,423.446934606,933.564354257,-1248.72193719,416.144465285,868.448901372,-1201.1596243,-87432.2235089,49123.4948344,38308.7286745,-1188077.41644,92885.2276506,1098301.09201,227.460671637,43.4157186116,-839.620423026,-45309.8026589,-7690.21777233,-3.91553250415e-11,6381.88110364,60.7997686897,47.436750145,822.601272027,-29623.7686657,-5135.12247825,34758.8911439,-0.301578126857,53.2582198219,-1.43039061486,-0.0172903347725,1.16016246668,0.283172839394
0.1166,406326.079036,-23221.5318707,972760.931343,14977.1878655,-1376073.45513,32745.3759216,-22999.9423907,15003.2535468,31927.1352197,-6.69776857754e-10,-1.4255159087e-09,1.90072211727e-09,69853.1292523,21455.3849034,-91308.5141557,61138.001517,2142.05699755,-63165.1653631,244.576222508,537.106412287,-671.04861394,250.784674679,502.113660481,-667.428838573,69853.1292523,21455.3849034,-91308.5141557,406326.079036,972760.931343,-1376073.45513,221.589480082,26.0656812825,-818.240701857,-56273.0152089,12690.6136616,-1.88920677802e-12,6986.73981664,603.973009766,-277.378271968,-983.531125853,-20269.71838,-26685.0518026,46954.7701825,0.743529841482,53.241612202,-1.46818586708,-0.0153886591252,1.17165860909,0.266529679643
0.1168,1148516.32478,-21943.0862578,-1475054.26002,10243.0965541,329454.943756,35661.2825158,-21725.5088979,10253.0149878,34861.3147368,-3.57388094163e-11,-1.61849154075e-09,1.45533886517e-09,32549.7969747,-101608.785155,69058.9881803,9236.06010412,-72483.0229026,63358.1783862,-233.353692069,1133.65196165,-787.398411864,-190.76954074,1052.98532889,-774.780104689,32549.7969747,-101608.785155,69058.9881803,1148516.32478,-1475054.26002,329454.943756,217.577359878,9.91843378939,-799.967778979,-65816.6347408,-10011.152456,1.96282445999e-11,7515.47066551,1074.39011523,84.6253118208,1028.12972833,-36754.0390043,-16305.5662392,53059.6052434,-0.379498515855,53.2245761248,-1.50517052145,-0.0133893042019,1.18179368678,0.249729542369
0.117,-1287241.9915,-22199.4529726,369050.905015,3879.96611896,921010.416225,41730.2418802,-21982.7135187,3870.48257785,40948.5841356,-6.90622348822e-11,-2.04204043587e-09,1.90804004944e-09,-84260.6937394,63842.6823205,20418.0114189,-59260.8087841,56194.1043364,3174.19928751,279.203671864,976.115689683,-1140.23335364,282.575021699,907.288919484,-1100.53237085,-84260.6937394,63842.6823205,20418.0114189,-1287241.9915,369050.905015,921010.416225,216.739453966,-9.48354111134,-781.657744579,-41900.3868623,-4985.26301643,-2.92574222956e-11,6196.97831516,-112.357053932,5.8504561609,581.006094662,-20434.2604643,-13805.3255694,34239.5860336,-0.172276494206,53.2071857433,-1.53002363237,-0.0113082478948,1.19072872474,0.232799737557
