time_s,source_value,observed_value,transducer_value,held_value
0.00525,64.7993565291,64.7993565291,0.802148641188,0.858809544975
0.00526,64.7832963847,64.7832963847,0.797378128958,0.858809544975
0.00527,64.7660344748,64.7660344748,0.792750015774,0.858809544975
0.00528,64.7486957263,64.7486957263,0.788259699487,0.858809544975
0.00529,64.7301555628,64.7301555628,0.783902720345,0.858809544975
0.0053,64.7115389058,64.7115389058,0.779674756592,0.82830881586
0.00531,64.6917212096,64.6917212096,0.775571620199,0.82830881586
0.00532,64.6718273901,64.6718273901,0.771589252733,0.82830881586
0.00533,64.6507329324,64.6507329324,0.767723721351,0.82830881586
0.00534,64.6295627469,64.6295627469,0.763971214913,0.82830881586
0.00535,64.6071923494,64.6071923494,0.760328040223,0.802148641188
0.00536,64.5847466449,64.5847466449,0.756790618383,0.802148641188
0.00537,64.5611011796,64.5611011796,0.753355481259,0.802148641188
0.00538,64.5373808531,64.5373808531,0.750019268056,0.802148641188
0.00539,64.5124612424,64.5124612424,0.746778722002,0.802148641188
0.0054,64.4874672417,64.4874672417,0.743630687131,0.779674756592
0.00541,64.4612744582,64.4612744582,0.740572105168,0.779674756592
0.00542,64.435007781,64.435007781,0.737600012508,0.779674756592
0.00543,64.4075428478,64.4075428478,0.734711537291,0.779674756592
0.00544,64.380004542,64.380004542,0.731903896565,0.779674756592
0.00545,64.3512685322,64.3512685322,0.729174393542,0.760328040223
0.00546,64.3224596963,64.3224596963,0.726520414926,0.760328040223
0.00547,64.2924537332,64.2924537332,0.723939428345,0.760328040223
0.00548,64.2623755155,64.2623755155,0.721428979839,0.760328040223
0.00549,64.2311007727,64.2311007727,0.718986691441,0.760328040223
0.0055,64.1997543718,64.1997543718,0.716610258829,0.743630687131
0.00551,64.1672120728,64.1672120728,0.714297449051,0.743630687131
0.00552,64.1345987372,64.1345987372,0.712046098316,0.743630687131
0.00553,64.1007901556,64.1007901556,0.709854109859,0.743630687131
0.00554,64.066911184,64.066911184,0.707719451869,0.743630687131
0.00555,64.0318376435,64.0318376435,0.705640155485,0.729174393542
0.00556,63.9966943845,63.9966943845,0.703614312845,0.729174393542
0.00557,63.9603572585,63.9603572585,0.701640075206,0.729174393542
0.00558,63.9239511105,63.9239511105,0.699715651116,0.729174393542
0.00559,63.8863518226,63.8863518226,0.697839304643,0.729174393542
0.0056,63.848684234,63.848684234,0.696009353662,0.716610258829
0.00561,63.8098242573,63.8098242573,0.694224168189,0.716610258829
0.00562,63.7708967263,63.7708967263,0.692482168773,0.716610258829
0.00563,63.7307775839,63.7307775839,0.690781824937,0.716610258829
0.00564,63.6905916583,63.6905916583,0.689121653658,0.716610258829
0.00565,63.6492149229,63.6492149229,0.687500217909,0.705640155485
0.00566,63.6077722004,63.6077722004,0.685916125232,0.705640155485
0.00567,63.5651394944,63.5651394944,0.684368026368,0.705640155485
0.00568,63.5224416221,63.5224416221,0.682854613915,0.705640155485
0.00569,63.4785546175,63.4785546175,0.681374621043,0.705640155485
0.0057,63.4346032921,63.4346032921,0.679926820233,0.696009353662
0.00571,63.3894637104,63.3894637104,0.678510022072,0.696009353662
0.00572,63.3442606782,63.3442606782,0.677123074068,0.696009353662
0.00573,63.2978702902,63.2978702902,0.675764859516,0.696009353662
0.00574,63.2514173468,63.2514173468,0.674434296389,0.696009353662
0.00575,63.203777973,63.203777973,0.673130336269,0.687500217909
0.00576,63.1560769634,63.1560769634,0.67185196331,0.687500217909
0.00577,63.1071904733,63.1071904733,0.670598193232,0.687500217909
0.00578,63.0582432917,63.0582432917,0.669368072345,0.687500217909
0.00579,63.0081116042,63.0081116042,0.668160676606,0.687500217909
0.0058,62.9579201941,62.9579201941,0.666975110707,0.679926820233
0.00581,62.9065452772,62.9065452772,0.66581050718,0.679926820233
0.00582,62.8551116311,62.8551116311,0.664666025548,0.679926820233
0.00583,62.802495502,62.802495502,0.663540851483,0.679926820233
0.00584,62.7498216616,62.7498216616,0.662434196005,0.679926820233
0.00585,62.6959663862,62.6959663862,0.661345294698,0.673130336269
0.00586,62.642054442,62.642054442,0.660273406951,0.673130336269
0.00587,62.5869621355,62.5869621355,0.659217815225,0.673130336269
0.00588,62.5318142269,62.5318142269,0.658177824342,0.673130336269
0.00589,62.4754870531,62.4754870531,0.657152760793,0.673130336269
0.0059,62.4191053685,62.4191053685,0.65614197207,0.666975110707
0.00591,62.36154554,62.36154554,0.655144826022,0.666975110707
0.00592,62.3039323162,62.3039323162,0.654160710222,0.666975110707
0.00593,62.2451420942,62.2451420942,0.653189031361,0.666975110707
0.00594,62.1862996168,62.1862996168,0.652229214661,0.666975110707
0.00595,62.1262813113,62.1262813113,0.6512807033,0.661345294698
0.00596,62.0662119144,62.0662119144,0.65034295786,0.661345294698
0.00597,62.0049678836,62.0049678836,0.649415455789,0.661345294698
0.00598,61.9436739498,61.9436739498,0.648497690887,0.661345294698
0.00599,61.8812066004,61.8812066004,0.647589172793,0.661345294698
0.006,61.8186905605,61.8186905605,0.646689426506,0.65614197207
0.00601,61.7550023476,61.7550023476,0.645797991904,0.65614197207
0.00602,61.6912666807,61.6912666807,0.644914423291,0.65614197207
0.00603,61.6263601075,61.6263601075,0.644038288952,0.65614197207
0.00604,61.5614073409,61.5614073409,0.643169170719,0.65614197207
0.00605,61.4952849586,61.4952849586,0.642306663557,0.6512807033
0.00606,61.4291176677,61.4291176677,0.64145037516,0.6512807033
0.00607,61.3617820757,61.3617820757,0.640599925557,0.6512807033
0.00608,61.2944028837,61.2944028837,0.639754946732,0.6512807033
0.00609,61.2258567291,61.2258567291,0.638915082261,0.6512807033
0.0061,61.1572683071,61.1572683071,0.638079986947,0.646689426506
0.00611,61.087514285,61.087514285,0.637249326484,0.646689426506
0.00612,61.0177193518,61.0177193518,0.636422777113,0.646689426506
0.00613,60.9467602049,60.9467602049,0.635600025305,0.646689426506
0.00614,60.875761527,60.875761527,0.634780767442,0.646689426506
0.00615,60.8036000454,60.8036000454,0.633964709514,0.642306663557
0.00616,60.731400437,60.731400437,0.633151566823,0.642306663557
0.00617,60.6580394585,60.6580394585,0.632341063697,0.642306663557
0.00618,60.5846417807,60.5846417807,0.631532933212,0.642306663557
0.00619,60.5100841904,60.5100841904,0.630726916926,0.642306663557
0.0062,60.4354913521,60.4354913521,0.629922764615,0.638079986947
0.00621,60.3597400823,60.3597400823,0.629120234023,0.638079986947
0.00622,60.2839550394,60.2839550394,0.628319090615,0.638079986947
0.00623,60.2070130695,60.2070130695,0.627519107343,0.638079986947
0.00624,60.1300388248,60.1300388248,0.626720064413,0.638079986947
0.00625,60.0519091813,60.0519091813,0.625921749066,0.633964709514
0.00626,59.9737487848,59.9737487848,0.62512395536,0.633964709514
0.00627,59.894434541,59.894434541,0.624326483961,0.633964709514
0.00628,59.8150910895,59.8150910895,0.62352914194,0.633964709514
0.00629,59.7345953655,59.7345953655,0.622731742579,0.633964709514
0.0063,59.6540720023,59.6540720023,0.621934105178,0.629922764615
0.00631,59.5723979649,59.5723979649,0.621136054872,0.629922764615
0.00632,59.4906978801,59.4906978801,0.620337422453,0.629922764615
0.00633,59.4078487424,59.4078487424,0.619538044196,0.629922764615
0.00634,59.3249751725,59.3249751725,0.618737761689,0.629922764615
0.00635,59.2409541943,59.2409541943,0.617936421675,0.625921749066
0.00636,59.156910422,59.156910422,0.617133875892,0.625921749066
0.00637,59.0717209092,59.0717209092,0.616329980918,0.625921749066
0.00638,58.9865102635,58.9865102635,0.615524598028,0.625921749066
0.00639,58.9001555681,58.9001555681,0.614717593047,0.625921749066
0.0064,58.8137814242,58.8137814242,0.61390883621,0.621934105178
0.00641,58.7262649442,58.7262649442,0.613098202033,0.621934105178
0.00642,58.638730723,58.638730723,0.612285569174,0.621934105178
0.00643,58.5500559024,58.5500559024,0.611470820316,0.621934105178
0.00644,58.4613650707,58.4613650707,0.610653842037,0.621934105178
0.00645,58.3715353991,58.3715353991,0.609834524694,0.617936421675
0.00646,58.2816914693,58.2816914693,0.609012762308,0.617936421675
0.00647,58.190710482,58.190710482,0.608188452453,0.617936421675
0.00648,58.0997170121,58.0997170121,0.607361496145,0.617936421675
0.00649,58.0075882897,58.0075882897,0.606531797741,0.617936421675
0.0065,57.9154488831,57.9154488831,0.605699264836,0.61390883621
0.00651,57.8221760516,57.8221760516,0.604863808164,0.61390883621
0.00652,57.7288943569,57.7288943569,0.604025341501,0.61390883621
0.00653,57.6344810875,57.6344810875,0.603183781579,0.61390883621
0.00654,57.5400607983,57.5400607983,0.602339047987,0.61390883621
0.00655,57.4445108071,57.4445108071,0.601491063093,0.609834524694
0.00656,57.3489556622,57.3489556622,0.600639751954,0.609834524694
0.00657,57.2522727104,57.2522727104,0.599785042238,0.609834524694
0.00658,57.155586493,57.155586493,0.598926864143,0.609834524694
0.00659,57.0577743863,57.0577743863,0.598065150322,0.609834524694
0.0066,56.9599609248,56.9599609248,0.597199835806,0.605699264836
0.00661,56.8610235135,56.8610235135,0.596330857936,0.605699264836
0.00662,56.7620866803,56.7620866803,0.595458156291,0.605699264836
0.00663,56.6620278593,56.6620278593,0.59458167262,0.605699264836
0.00664,56.5619715714,56.5619715714,0.593701350777,0.605699264836
0.00665,56.4607952798,56.4607952798,0.592817136661,0.601491063093
0.00666,56.3596234983,56.3596234983,0.591928978148,0.601491063093
0.00667,56.2573337191,56.2573337191,0.591036825038,0.601491063093
0.00668,56.1550504492,56.1550504492,0.590140628991,0.601491063093
0.00669,56.0516512097,56.0516512097,0.589240343477,0.601491063093
0.0067,55.9482605005,55.9482605005,0.588335923718,0.597199835806
0.00671,55.8437558716,55.8437558716,0.587427326638,0.597199835806
0.00672,55.7392618158,55.7392618158,0.586514510809,0.597199835806
0.00673,55.633655912,55.633655912,0.585597436403,0.597199835806
0.00674,55.528062646,55.528062646,0.584676065146,0.597199835806
0.00675,55.4213596255,55.4213596255,0.583750360271,0.592817136661
0.00676,55.3146713289,55.3146713289,0.582820286469,0.592817136661
0.00677,55.206875393,55.206875393,0.581885809852,0.592817136661
0.00678,55.0990962889,55.0990962889,0.580946897906,0.592817136661
0.00679,54.990211682,54.990211682,0.580003519453,0.592817136661
0.0068,54.8813460364,54.8813460364,0.579055644606,0.588335923718
0.00681,54.7713770461,54.7713770461,0.578103244741,0.588335923718
0.00682,54.6614291679,54.6614291679,0.577146292449,0.588335923718
0.00683,54.5503801245,54.5503801245,0.576184761506,0.588335923718
0.00684,54.4393543653,54.4393543653,0.575218626835,0.588335923718
0.00685,54.3272296417,54.3272296417,0.574247864475,0.583750360271
0.00686,54.2151303958,54.2151303958,0.573272451547,0.583750360271
0.00687,54.1019344074,54.1019344074,0.57229236622,0.583750360271
0.00688,53.9887661113,53.9887661113,0.571307587685,0.583750360271
0.00689,53.8745033158,53.8745033158,0.570318096119,0.583750360271
0.0069,53.7602704482,53.7602704482,0.569323872661,0.579055644606
0.00691,53.6449453455,53.6449453455,0.568324899383,0.579055644606
0.00692,53.5296524274,53.5296524274,0.567321159259,0.579055644606
0.00693,53.4132695591,53.4132695591,0.566312636145,0.579055644606
0.00694,53.296921153,53.296921153,0.565299314747,0.579055644606
0.00695,53.1794851027,53.1794851027,0.564281180601,0.574247864475
0.00696,53.062085813,53.062085813,0.563258220047,0.574247864475
0.00697,52.9436012058,52.9436012058,0.562230420207,0.574247864475
0.00698,52.8251556782,52.8251556782,0.561197768957,0.574247864475
0.00699,52.7056271806,52.7056271806,0.560160254916,0.574247864475
0.007,52.5861401023,52.5861401023,0.559117867413,0.569323872661
0.00701,52.4655724219,52.4655724219,0.558070596474,0.569323872661
0.00702,52.3450485212,52.3450485212,0.557018432801,0.569323872661
0.00703,52.2234464068,52.2234464068,0.555961367749,0.569323872661
