time_s,maximum_receiving_voltage_difference_v,maximum_terminal_current_difference_a,maximum_terminal_power_difference_w,maximum_cumulative_energy_difference_j,coarse_maximum_kcl_residual_a,refined_maximum_kcl_residual_a
0.00075,1752.01202357,138.570596021,23751389.7618,495.862466455,2.95585778076e-12,3.41060513165e-12
0.00076,2971.64987399,189.780866231,7087383.86384,563.313714678,2.95585778076e-12,3.41060513165e-12
0.00077,224.289212232,161.291298057,18454817.369,750.098545554,2.95585778076e-12,3.41060513165e-12
0.00078,1273.58565919,162.531249596,1390234.05849,683.89707225,3.18323145621e-12,3.41060513165e-12
0.00079,792.307483831,137.303022758,10603274.574,827.224885762,3.18323145621e-12,3.41060513165e-12
0.0008,1439.49441329,146.338289871,330264.186703,883.368030915,3.18323145621e-12,3.63797880709e-12
0.00081,120.945636501,103.676163441,11805379.3142,890.397499251,3.63797880709e-12,3.63797880709e-12
0.00082,708.621978183,100.507377699,5768670.71507,1028.28522179,4.54747350886e-12,3.63797880709e-12
0.00083,1398.18209979,157.165291463,774524.861388,1027.83175978,4.54747350886e-12,3.63797880709e-12
0.00084,1110.43681061,108.024518186,18548406.9808,1120.34279501,4.54747350886e-12,3.63797880709e-12
0.00085,2005.30660621,154.373223631,6367598.59005,1190.08692164,4.54747350886e-12,5.45696821064e-12
0.00086,718.422874685,87.3276752836,14283247.3381,1221.38504114,4.54747350886e-12,5.45696821064e-12
0.00087,437.061461333,93.2665258431,6226655.2716,1328.36749399,4.54747350886e-12,5.45696821064e-12
0.00088,960.851281787,121.715632585,425469.621963,1361.96960977,4.54747350886e-12,7.27595761418e-12
0.00089,885.089316783,94.1054894935,15894015.803,1441.34351878,4.54747350886e-12,7.27595761418e-12
0.0009,1170.58568463,113.713866948,1387809.49149,1516.22509211,5.45696821064e-12,7.27595761418e-12
0.00091,324.766070803,82.2201913318,10655288.9365,1561.85442918,5.45696821064e-12,7.27595761418e-12
0.00092,63.7687070807,84.1982750053,7804243.94532,1654.0339041,7.27595761418e-12,1.09139364213e-11
0.00093,667.530134391,102.281368926,2351972.56784,1705.36811927,7.27595761418e-12,1.09139364213e-11
0.00094,547.015415912,84.0538557633,12252685.918,1777.85828476,7.27595761418e-12,1.09139364213e-11
0.00095,596.209658186,94.9436738273,2787782.2501,1853.28704371,7.27595761418e-12,1.09139364213e-11
0.00096,96.6160264138,78.86562572,8297197.87672,1908.65163401,7.27595761418e-12,1.09139364213e-11
0.00097,65.8634096431,79.9248289025,7967751.1864,1989.84070695,7.27595761418e-12,1.09139364213e-11
0.00098,378.321232459,88.8866867305,4254491.13134,2050.97443616,7.27595761418e-12,1.09139364213e-11
0.00099,265.470536602,80.0564771948,9602608.69101,2120.15840098,7.27595761418e-12,1.09139364213e-11
0.001,274.815788678,85.1807594331,5015529.73761,2193.16571217,7.27595761418e-12,1.09139364213e-11
0.00101,8.72018111616,77.4079289522,7327447.44806,2254.82571521,9.09494701773e-12,1.09139364213e-11
0.00102,48.213765296,77.229007194,7522078.78572,2328.96619248,9.09494701773e-12,1.09139364213e-11
0.00103,196.292169227,82.2438433651,5509823.22411,2394.04449093,9.09494701773e-12,1.09139364213e-11
0.00104,118.890469607,77.5446502522,8114440.14339,2462.07290482,9.09494701773e-12,1.09139364213e-11
0.00105,134.828877262,80.2720701176,5938747.31642,2532.23621609,9.09494701773e-12,1.09139364213e-11
0.00106,6.97565928871,75.8707589657,7000238.6966,2596.83551858,9.09494701773e-12,1.27329258248e-11
0.00107,16.0234997188,75.8694771081,7084965.3459,2667.15671559,9.09494701773e-12,1.27329258248e-11
0.00108,97.9055269344,78.5177777229,6112730.48586,2733.04035516,9.09494701773e-12,1.27329258248e-11
0.00109,53.6318051604,75.9051714526,7378514.52715,2800.39067673,9.09494701773e-12,1.27329258248e-11
0.0011,75.8221776134,77.1853693975,6253670.09468,2868.44250376,9.09494701773e-12,1.27329258248e-11
0.00111,3.4229427762,74.7048953149,6833025.28411,2933.76643412,9.09494701773e-12,1.27329258248e-11
0.00112,5.03776031399,74.8019748625,6816380.67938,3001.90254453,9.09494701773e-12,1.45519152284e-11
0.00113,54.2487468626,76.2236178218,6319966.74227,3067.47185793,9.09494701773e-12,1.63709046319e-11
0.00114,28.1242870779,74.6091174343,6991288.61598,3133.91520527,9.09494701773e-12,1.63709046319e-11
0.00115,46.9036905692,75.1846511748,6349522.94003,3200.50516656,9.09494701773e-12,1.63709046319e-11
0.00116,2.83090608145,73.8031971627,6676284.39825,3265.51940123,9.09494701773e-12,1.63709046319e-11
0.00117,5.28257372268,73.9108232199,6654742.13945,3332.05908135,9.09494701773e-12,1.63709046319e-11
0.00118,34.3898406321,74.6171351358,6357122.79727,3397.0022307,9.09494701773e-12,1.63709046319e-11
0.00119,14.8457086371,73.6363134398,6736519.1425,3462.35373616,9.09494701773e-12,1.63709046319e-11
0.0012,28.6612571564,73.849469721,6365442.9692,3527.74629311,9.09494701773e-12,1.63709046319e-11
0.00121,5.20534276226,73.1144087532,6525987.9475,3592.08568878,1.09139364213e-11,1.63709046319e-11
0.00122,3.75671301009,73.138779,6526567.93288,3657.23026414,1.09139364213e-11,1.63709046319e-11
0.00123,22.5486833416,73.4652538507,6332849.40037,3721.40870755,1.09139364213e-11,1.63709046319e-11
0.00124,6.56134061507,72.8809104383,6539555.12639,3785.65168198,1.45519152284e-11,1.63709046319e-11
0.00125,17612.9046216,949.131356986,619590879.263,21985.6366095,1.45519152284e-11,2.0008883439e-11
0.00126,55570.6587183,1111.41317437,1704168538.54,12519.1950485,1.45519152284e-11,2.0008883439e-11
0.00127,16479.7937753,924.626377141,432514974.78,12538.5805364,1.45519152284e-11,2.0008883439e-11
0.00128,56773.5217984,1135.47043597,932549416.494,5983.80511654,1.45519152284e-11,2.0008883439e-11
0.00129,16863.3972388,581.750064423,307750811.517,4434.57729407,1.45519152284e-11,2.0008883439e-11
0.0013,29412.6609533,588.253219066,333849850.405,4336.66404697,1.45519152284e-11,2.0008883439e-11
0.00131,7662.29460075,210.160156041,68569102.9254,2396.86191665,1.45519152284e-11,2.0008883439e-11
0.00132,4901.89348531,170.830913287,50801934.2577,2358.76689962,1.45519152284e-11,2.0008883439e-11
0.00133,21898.5292848,437.970585696,168612971.06,1848.7465495,1.45519152284e-11,2.0008883439e-11
0.00134,9707.68012166,194.153602433,70251353.9691,1349.36987483,1.45519152284e-11,2.0008883439e-11
0.00135,11471.4403954,229.428807908,70487545.5389,1388.56308404,1.45519152284e-11,2.0008883439e-11
0.00136,4482.19525637,89.6439051273,13587018.0067,972.317848391,1.45519152284e-11,2.0008883439e-11
0.00137,857.253214794,69.7948881592,3744568.34891,902.398269985,1.45519152284e-11,2.0008883439e-11
0.00138,4897.79782156,97.9559564312,30518892.2044,736.964080471,1.45519152284e-11,2.0008883439e-11
0.00139,3785.48435649,75.7096871298,1989155.43927,602.778128799,1.45519152284e-11,2.0008883439e-11
0.0014,2919.97940406,58.3995880811,16627695.9739,532.855976788,1.45519152284e-11,2.0008883439e-11
0.00141,1901.22788907,38.0245577814,4402962.44207,432.595724301,1.45519152284e-11,2.0008883439e-11
0.00142,1261.31378058,25.2262756115,7560293.07261,376.58029571,1.45519152284e-11,2.0008883439e-11
0.00143,1262.5465892,27.3038152756,6353254.21562,309.745120459,1.45519152284e-11,2.0008883439e-11
0.00144,1736.76280913,34.7352561826,2364613.45234,268.668891341,1.45519152284e-11,2.0008883439e-11
0.00145,1371.24743842,27.4249487685,6999066.54017,223.64832382,1.45519152284e-11,2.0008883439e-11
0.00146,656.676507468,18.7690976748,512032.899949,187.890516889,1.45519152284e-11,2.0008883439e-11
0.00147,1056.52651065,21.130530213,4638050.91895,163.558392171,1.45519152284e-11,2.0008883439e-11
0.00148,504.463989836,14.7606546109,2127982.51157,130.825775896,1.45519152284e-11,2.0008883439e-11
0.00149,662.969793223,13.2593958645,1207834.13313,115.145586951,1.45519152284e-11,2.0008883439e-11
0.0015,816.193879407,16.3238775881,3211669.8095,93.9547155664,1.45519152284e-11,2.0008883439e-11
0.00151,335.164614942,12.7152192609,323741.353736,76.9039693268,1.45519152284e-11,2.0008883439e-11
0.00152,575.317019926,11.5063403985,1912653.62429,66.2976995042,1.45519152284e-11,2.0008883439e-11
0.00153,436.171386269,8.72342772538,1215713.31014,51.1404555576,1.45519152284e-11,2.0008883439e-11
0.00154,297.315222114,9.01418334288,533238.443024,42.7961341497,1.45519152284e-11,2.0008883439e-11
0.00155,487.38315741,9.74766314821,1360854.12355,33.6658992762,1.45519152284e-11,2.0008883439e-11
