time_s,receiving_voltage_phase_1_minimum_v,receiving_voltage_phase_1_maximum_v,sending_current_phase_1_minimum_a,sending_current_phase_1_maximum_a,receiving_current_phase_1_minimum_a,receiving_current_phase_1_maximum_a,receiving_voltage_phase_2_minimum_v,receiving_voltage_phase_2_maximum_v,sending_current_phase_2_minimum_a,sending_current_phase_2_maximum_a,receiving_current_phase_2_minimum_a,receiving_current_phase_2_maximum_a,receiving_voltage_phase_3_minimum_v,receiving_voltage_phase_3_maximum_v,sending_current_phase_3_minimum_a,sending_current_phase_3_maximum_a,receiving_current_phase_3_minimum_a,receiving_current_phase_3_maximum_a,terminal_power_minimum_w,terminal_power_maximum_w,cumulative_supplied_energy_minimum_j,cumulative_supplied_energy_maximum_j,maximum_kcl_residual_a
0.0014,147625.253055,147844.83121,2975.95458673,2980.65633306,548.425318214,552.966206042,60796.2994274,61011.6878929,1155.45606392,1160.35929291,-2956.89662421,-2952.5050611,-27648.3103021,-27421.2659107,-614.916480926,-609.769651248,-1220.23375786,-1215.92598855,-215723203.979,-214112415.379,64715.6735976,64812.8886097,1.45519152284e-11
0.00141,144230.502672,144486.480833,2867.5546098,2871.83409795,689.461127806,695.096318763,53906.4327328,54178.5564218,1101.88412569,1106.34302733,-2889.72961667,-2884.61005343,-34754.8159382,-34473.0563903,-669.823294605,-665.23976745,-1083.57112844,-1078.12865466,-193689701.023,-191987147.987,62668.6090726,62782.3907928,1.45519152284e-11
0.00142,138772.184489,138988.134816,2778.8704642,2783.95161279,748.420972057,752.913678322,50892.30818,51111.1404805,1026.25738797,1031.38044704,-2779.76269632,-2775.44368978,-37645.6839161,-37421.0486028,-749.383113246,-744.086043995,-1022.22280961,-1017.8461636,-161079205.177,-159751597.786,60894.7645416,61023.697064,1.45519152284e-11
0.00143,134267.368478,134514.952186,2680.03397949,2684.80058387,798.090187203,803.178677232,48915.7173163,49164.0540291,950.34408091,955.206897841,-2690.29904372,-2685.34736957,-40158.9338616,-39904.5093602,-830.428543067,-825.478046062,-983.281080582,-978.314346326,-138073681.989,-136647105.684,59399.0001058,59541.7035466,1.45519152284e-11
0.00144,131022.026756,131272.603577,2614.48558845,2619.0983832,898.406549563,903.650177245,43991.0827664,44249.9161794,904.252633987,908.947967002,-2625.45207153,-2620.44053511,-45182.5088622,-44920.3274782,-881.962749473,-877.216948763,-884.998323589,-879.821655329,-121361780.418,-120051464.623,58101.8227937,58258.2106951,1.45519152284e-11
0.00145,126543.851003,126765.051725,2539.50498569,2544.57386844,933.790562936,938.237218063,42674.0194986,42893.8780512,841.470328722,846.539411281,-2535.3010345,-2530.87702005,-46911.8609032,-46689.5281468,-952.26906688,-947.116967975,-857.877561024,-853.480389972,-99365121.7689,-98277133.2765,56998.1882828,57166.5677056,1.45519152284e-11
0.00146,124385.813821,124634.851609,2471.48821817,2476.02903253,1000.80280642,1005.89288482,39714.7588825,39967.0773002,790.547704612,795.167658536,-2492.69703217,-2487.71627643,-50294.6442411,-50040.1403211,-1010.7513405,-1006.12482279,-799.341546003,-794.29517765,-91088940.2279,-89949912.9042,56045.9179728,56225.4324747,1.45519152284e-11
0.00147,120525.281346,120756.365209,2420.95675617,2425.57750272,1059.76054997,1064.45394852,37100.6944585,37334.9244075,752.036794691,756.689825879,-2415.12730418,-2410.50562692,-53222.6974259,-52988.0274983,-1057.37491079,-1052.70444554,-746.698488151,-742.01388917,-74373279.6647,-73403658.9977,55218.6068734,55408.6646152,1.45519152284e-11
0.00148,118316.921705,118533.871187,2360.4061738,2365.11219474,1099.91321687,1104.26515899,35637.2904438,35854.3135079,703.396030455,708.110050603,-2370.67742374,-2366.3384341,-55213.2579493,-54995.6608434,-1114.73699527,-1110.00143928,-717.086270157,-712.745808876,-66154604.7322,-65293646.5125,54515.9674514,54715.1780876,1.45519152284e-11
0.00149,115848.7751,116082.824244,2311.61401469,2315.84870961,1153.40549806,1158.13514142,33334.9145129,33571.5027648,669.380620287,673.684094773,-2321.65648488,-2316.97550199,-57906.7570708,-57670.274903,-1158.13458125,-1153.85901266,-671.430055297,-666.698290259,-57942827.7493,-57083858.0855,53895.480289,54103.2905646,1.45519152284e-11
0.0015,113103.740901,113311.342746,2270.0754191,2274.46583676,1196.53575981,1200.71583663,31685.0698271,31894.8913553,636.304480392,640.703454965,-2266.22685492,-2262.07481801,-60035.7918315,-59826.7879903,-1199.83784717,-1195.44008762,-637.897827106,-633.701396541,-48057664.0909,-47351189.8938,53365.4778298,53581.1153247,1.45519152284e-11
0.00151,111542.721747,111749.783009,2220.84258038,2225.0543984,1233.50399636,1237.63985963,30333.1345895,30540.5604464,602.18391144,606.423887267,-2234.99566019,-2230.85443494,-61881.9929813,-61675.1998179,-1244.2110783,-1239.98757973,-610.811208929,-606.662691789,-44203557.5165,-43536423.0619,52904.1717217,53126.6772599,1.45519152284e-11
0.00152,109139.45084,109348.837745,2186.23866401,2190.14465821,1274.82081588,1279.03424945,28712.7689592,28924.6737137,576.938920845,580.896045756,-2186.97675491,-2182.78901679,-63951.7124725,-63741.0407942,-1278.72074885,-1274.80176545,-578.493474273,-574.255379183,-36819676.8711,-36197552.9527,52499.0555498,52728.0073799,1.45519152284e-11
0.00153,107411.038313,107597.503951,2148.20852693,2152.21463339,1309.5050201,1313.2391734,27528.6263974,27716.7226617,551.369602632,555.380928062,-2151.95007902,-2148.22076627,-65661.95867,-65475.251005,-1314.13890887,-1310.14223986,-554.334453235,-550.572527947,-32510565.3364,-31991456.6812,52152.4043388,52387.0623317,1.45519152284e-11
0.00154,105855.863518,106047.081684,2111.93975767,2115.65231744,1340.15247393,1343.96279878,26464.6530286,26656.4928536,526.913128717,530.666430062,-2120.94163369,-2117.11727036,-67198.139939,-67007.6236964,-1348.8576799,-1345.14087824,-533.129857072,-529.293060572,-28876927.4118,-28373938.254,51845.466875,52085.235357,1.45519152284e-11
0.00155,103971.263154,104153.833076,2083.01306478,2086.57232327,1373.87738575,1377.54720715,25298.4529933,25483.645631,508.732482918,512.324948354,-2083.07666151,-2079.42526308,-68877.3603575,-68693.8692877,-1376.70955932,-1373.15497349,-509.672912621,-505.969059865,-24313068.1253,-23870511.6937,51579.5168973,51824.0131073,1.45519152284e-11
0.00156,102701.98171,102869.908265,2051.08088263,2054.63193072,1401.05484888,1404.39901397,24461.4709174,24630.3188254,488.970291728,492.533776815,-2057.39816531,-2054.0396342,-70219.9506986,-70052.7424438,-1406.77387658,-1403.23552379,-492.606376508,-489.229418348,-22013059.1968,-21627171.1691,51347.8862607,51596.524693,1.45519152284e-11
0.00157,101218.176942,101389.274107,2023.08572947,2026.34614571,1427.12899298,1430.54285667,23654.0953248,23826.4312618,472.362656506,475.664873635,-2027.78548214,-2024.36353885,-71527.1428334,-71356.4496491,-1433.62593382,-1430.36740776,-476.528625236,-473.081906496,-18910323.4442,-18541599.5673,51143.2693475,51395.6808393,1.45519152284e-11
0.00158,99845.4823034,100003.507036,1998.29152576,2001.48597326,1454.52162018,1457.68929512,22818.6173231,22978.8432582,458.790864152,462.006717142,-2000.07014072,-1996.90964607,-72884.4647559,-72726.081009,-1457.1541854,-1453.97305834,-459.576865163,-456.372346462,-16526557.3541,-16210775.7243,50966.0849435,51221.9189628,1.45519152284e-11
0.00159,98724.8104754,98875.3347733,1971.86531746,1974.95708066,1475.9110453,1478.90051938,22260.3130686,22411.4840469,444.485195985,447.597894232,-1977.50669547,-1974.49620951,-73945.0259688,-73795.5522649,-1481.98765798,-1478.90733384,-448.229680939,-445.206261372,-14722615.4426,-14435537.1367,50809.8390795,51068.6873985,1.45519152284e-11
0.0016,97473.8855061,97623.4536365,1949.58675593,1952.4500534,1498.81250546,1501.8024893,21634.7278772,21785.9718562,433.341301543,436.240043967,-1952.46907273,-1949.47771012,-75090.1244649,-74940.625273,-1503.25545114,-1500.39960271,-435.719437125,-432.694557544,-12671621.9979,-12406216.2026,50672.8678923,50934.4786318,1.45519152284e-11
0.00161,96398.1466353,96535.1363621,1927.86788456,1930.6895712,1520.23894109,1522.97401463,21090.6286997,21229.1840866,423.464427133,426.302965452,-1930.70272724,-1927.96293271,-76148.7007317,-76011.9470543,-1523.42885165,-1520.62245039,-424.583681733,-421.812573994,-11254280.4069,-11026103.2762,50553.2383803,50817.3170344,1.45519152284e-11
0.00162,95401.9527303,95535.453557,1906.38479473,1909.05370707,1538.24530177,1540.89772141,20706.2306547,20840.5046938,413.643436225,416.337577425,-1910.70907114,-1908.03905461,-77044.8860703,-76912.2650885,-1543.67751138,-1541.01904411,-416.810093875,-414.124613094,-9864236.79107,-9652382.46483,50447.6457943,50713.9246057,1.45519152284e-11
0.00163,94372.2166657,94501.1759951,1887.66457978,1890.1759856,1557.79777014,1560.37661006,20254.4909246,20385.1486788,406.490189627,409.029470423,-1890.0235199,-1887.44433331,-78018.8305031,-77889.888507,-1561.04071421,-1558.53997245,-407.702973575,-405.089818493,-8615588.51228,-8425535.51179,50355.2466678,50623.5350158,1.45519152284e-11
0.00164,93477.7400589,93596.8699191,1868.92835598,1871.386976,1574.7045742,1577.07585124,19930.9472808,20051.1778934,399.535557063,402.010134942,-1871.93739838,-1869.55480118,-78853.7925621,-78735.2287102,-1578.38623342,-1575.94214123,-401.023557867,-398.618945615,-7619452.41883,-7452746.36666,50274.0714632,50544.1436065,1.45519152284e-11
0.00165,92606.0638702,92723.0097908,1851.105693,1853.40385811,1590.4701721,1592.79731886,19664.5358571,19782.4563712,393.462874126,395.786774585,-1854.46019582,-1852.1212774,-79639.865943,-79523.5086049,-1594.82282385,-1592.53443583,-395.649127423,-393.290717142,-6668270.74079,-6513308.77847,50202.6328474,50474.3133307,1.45519152284e-11
0.00166,91746.6965098,91857.2216438,1835.0300933,1837.22494044,1606.66137836,1608.86921536,19377.9096226,19489.9023537,389.056701586,391.272838567,-1837.14443288,-1834.9339302,-80443.4607682,-80333.0689182,-1609.49934761,-1607.31658644,-389.798047075,-387.558192451,-5852192.76539,-5715565.7452,50140.0305298,50413.1689581,1.45519152284e-11
0.00167,90980.5534909,91084.2824319,1818.80054772,1820.92154064,1620.55669808,1622.61870592,19205.1219923,19309.7233447,384.706235512,386.843890185,-1821.68564864,-1819.61106982,-81130.9352962,-81027.8349041,-1624.25095319,-1622.14255141,-386.194466895,-384.102439845,-5149164.6299,-5026582.22774,50085.0237428,50359.4582182,1.45519152284e-11
0.00168,90219.0133226,90320.3234148,1803.79271936,1805.7730254,1634.3595437,1636.37820498,19036.3213468,19138.7004251,381.462669621,383.466293824,-1806.4064683,-1804.38026645,-81818.910249,-81717.9771849,-1637.80100676,-1635.8302754,-382.774008502,-380.726426936,-4510392.81613,-4397674.59952,50036.7259556,50312.3369341,1.45519152284e-11
0.00169,89488.2857712,89582.9435155,1789.65319851,1791.56073974,1647.68034933,1649.56841995,18891.103838,18986.9477545,379.147038061,381.071509823,-1791.65887031,-1789.76571542,-82478.4209975,-82384.0174665,-1650.42763886,-1648.5320297,-379.73895509,-377.82207676,-3945519.28686,-3846459.87295,49994.4463951,50271.1162618,1.45519152284e-11
0.0017,88819.974011,88910.1520899,1775.60407967,1777.42348676,1659.5433517,1661.3358367,18819.0078477,18909.9687554,376.999862263,378.836300181,-1778.2030418,-1776.39948022,-83066.7918348,-82977.167585,-1662.92172484,-1661.11300002,-378.199375108,-376.380156955,-3464163.10524,-3373790.30809,49957.3979831,50235.0150108,1.45519152284e-11
0.00171,88148.840704,88235.8896634,1762.63471674,1764.3431019,1671.47528442,1673.21107398,18741.0308778,18829.1297305,375.883583932,377.611750338,-1764.71779327,-1762.97681408,-83660.553699,-83573.764221,-1674.31901523,-1672.61997793,-376.582594609,-374.820617555,-3016586.57239,-2934689.03204,49924.9942348,50203.4726141,1.45519152284e-11
0.00172,87519.0288256,87600.2601329,1750.06338445,1751.71140608,1682.59876312,1684.21690177,18704.1521092,18786.3261828,375.219653702,376.882027978,-1752.00520266,-1750.38057651,-84210.8450886,-84129.9381558,-1685.27676029,-1683.63966294,-375.726523656,-374.083042185,-2628354.33359,-2555820.03711,49896.7695302,50176.0200688,1.45519152284e-11
0.00173,86923.0344716,87001.1295739,1737.78970592,1739.34722346,1692.91905014,1694.47231059,18706.1922726,18785.0391811,374.907791842,376.481865008,-1740.02259148,-1738.46068943,-84723.6155297,-84645.9525072,-1695.88072851,-1694.332286,-375.700783623,-374.123845452,-2291400.64341,-2224751.63112,49872.1707553,50152.1172105,1.45519152284e-11
0.00174,86329.3691192,86403.8309598,1726.3310201,1727.80520306,1703.1831116,1704.66818472,18708.9891345,18784.4048956,375.366172318,376.856543003,-1728.0766192,-1726.58738238,-85233.4092361,-85159.15558,-1705.66513189,-1704.19993431,-375.688097912,-374.17978269,-1973380.91917,-1913678.00768,49850.8468475,50131.4250623,1.45519152284e-11
0.00175,85775.1358806,85845.0082471,1715.04815874,1716.46484782,1712.65539622,1714.04609857,18752.2367581,18822.8739761,376.083170827,377.51284182,-1716.90016494,-1715.50271761,-85702.3049283,-85632.769811,-1715.2026209,-1713.79540482,-376.457479521,-375.044735162,-1707305.5895,-1653720.69233,49832.443415,50113.5880688,1.45519152284e-11
0.00176,85235.7852587,85303.1000259,1704.19484402,1705.52870931,1721.71153691,1723.05156777,18813.6079837,18881.6518359,377.228696189,378.57770761,-1706.06200052,-1704.71570517,-86152.5783883,-86085.5768453,-1724.28561201,-1722.95967001,-377.633036717,-376.272159674,-1462368.51136,-1413224.46424,49816.5950445,50098.253343,1.45519152284e-11
0.00177,84707.084273,84770.7083703,1693.85889978,1695.12968603,1730.56315709,1731.8317986,18884.5978904,18949.0453016,378.896697271,380.180772489,-1695.41416741,-1694.14168546,-86591.5899302,-86528.1578547,-1732.8148158,-1731.55234825,-378.980906032,-377.691957808,-1239899.23655,-1196065.8307,49803.0837057,50085.2068915,1.45519152284e-11
0.00178,84208.2295584,84268.4053703,1683.66677892,1684.8807629,1738.77592263,1739.97332824,18987.0385507,19047.8623112,380.763912227,381.989930728,-1685.36810741,-1684.16459117,-86998.6664121,-86938.7961317,-1741.14335894,-1739.93740942,-380.957246223,-379.740771013,-1051337.77787,-1011502.58271,49791.6275207,50074.1690494,1.45519152284e-11
0.00179,83715.9650031,83773.7544949,1673.90122192,1675.04515465,1746.76170223,1747.91308784,19098.3298614,19156.8103713,383.052492413,384.209684748,-1675.4750899,-1674.31930006,-87395.6543922,-87338.0851115,-1749.01780171,-1747.88092184,-383.136207426,-381.966597227,-872203.690407,-835919.702614,49782.0098133,50064.931938,1.45519152284e-11
0.0018,83239.3443799,83293.76899,1664.44402657,1665.53755752,1754.45003867,1755.5348067,19224.3436555,19279.4594003,385.672741927,386.777443955,-1665.8753798,-1664.7868876,-87776.7403349,-87722.5019334,-1756.53689396,-1755.45080842,-385.589188006,-384.486873111,-716673.386692,-684202.946889,49774.0654279,50057.3313248,1.45519152284e-11
0.00181,82781.7369484,82833.5527548,1655.1516367,1656.19067302,1761.67768588,1762.70904009,19371.767439,19424.1580881,388.494804826,389.544953256,-1656.6710551,-1655.63473897,-88135.4520046,-88083.8842942,-1763.84254096,-1762.81029438,-388.483161762,-387.435348781,-578129.202366,-548402.978142,49767.591415,50051.1682951,1.45519152284e-11
0.00182,82329.4642566,82378.9567677,1646.21574118,1647.198161,1768.74681287,1769.73348364,19525.3852673,19575.5094586,391.670185622,392.663900579,-1647.57913535,-1646.58928513,-88486.6741821,-88437.3406433,-1770.75940261,-1769.7833163,-391.510189173,-390.507705347,-448626.158055,-421732.453682,49762.4576382,50046.317618,1.45519152284e-11
0.00183,81892.8631875,81939.5116988,1637.46458115,1638.40392991,1775.49048349,1776.41997718,19694.7273246,19741.9550033,395.064008211,396.013051807,-1638.79023398,-1637.85726375,-88820.9988591,-88774.5241744,-1777.43901971,-1776.50615205,-394.839100065,-393.894546492,-337197.350602,-312938.086855,49758.5285206,50042.6442653,1.45519152284e-11
0.00184,81467.5276857,81512.0983281,1628.90029767,1629.78995911,1781.92584471,1782.8135482,19877.4864249,19922.5806732,398.663470559,399.56317892,-1630.24196656,-1629.35055371,-89140.6774102,-89096.2922357,-1783.89083097,-1783.00697427,-398.451613464,-397.549728499,-234065.859374,-211824.793669,49755.6722046,50040.0204509,1.45519152284e-11
0.00185,81048.4115911,81090.7724015,1620.59833619,1621.44280241,1788.20781539,1789.05259271,20066.7008361,20109.6209972,402.534020843,403.388042409,-1621.81544803,-1620.96823182,-89452.6296357,-89410.3907697,-1790.03885679,-1789.20004721,-402.192419945,-401.334016721,-140636.743219,-120578.380767,49753.7986916,50038.358435,1.45519152284e-11
0.00186,80642.2701186,80682.3296201,1612.42563374,1613.2316458,1794.19031768,1794.98850015,20269.7425364,20310.295629,406.563412664,407.378023651,-1613.6465924,-1612.84540237,-89749.4250073,-89709.5158841,-1796.0083029,-1795.20785318,-406.20591258,-405.394850729,-58458.5303565,-40210.0789692,49752.8032152,50037.5544927,1.45519152284e-11
0.00187,80243.0075627,80281.3022411,1604.43610338,1605.1988974,1799.96726818,1800.73054262,20481.195159,20519.9687006,410.788927886,411.560613479,-1605.62604482,-1604.86015125,-90036.5271309,-89998.3634092,-1801.75327893,-1800.99551595,-410.399374012,-409.62390318,18223.3310038,34912.763376,49752.6020392,50037.5280061,1.45519152284e-11
0.00188,79850.6455193,79886.9328723,1596.62826826,1597.35445798,1805.57885055,1806.30263533,20699.7762332,20736.5491968,415.211368513,415.945695429,-1597.73865745,-1597.01291039,-90315.1317666,-90278.9425274,-1807.27152571,-1806.550339,-414.730983937,-413.995524664,86530.6054795,101601.486515,49753.1258089,50038.2105774,1.45519152284e-11
0.00189,79467.8652279,79502.3130043,1588.92732716,1589.61881338,1810.94449081,1811.63106006,20929.1450809,20964.0235437,419.765275812,420.46445782,-1590.04626009,-1589.35730456,-90581.5530028,-90547.2245405,-1812.63539308,-1811.94866382,-419.280470875,-418.582901619,148195.646151,161991.17369,49754.2994402,50039.5285407,1.45519152284e-11
0.0019,79089.9192469,79122.8014306,1581.38682527,1582.04196338,1816.16024971,1816.81610489,21164.3389682,21197.6548871,424.490722081,425.1536039,-1582.45602861,-1581.79838494,-90840.8052446,-90808.0124856,-1817.79641123,-1817.14568455,-423.953097742,-423.286779365,205273.831219,217847.213571,49756.0667875,50041.4277326,1.45519152284e-11
0.00191,78718.6838867,78749.821516,1573.96988311,1574.59450488,1821.20670339,1821.82787666,21406.7311032,21438.2879448,429.358807693,429.990459237,-1574.99643032,-1574.37367773,-91091.3938328,-91060.3351696,-1822.78688733,-1822.16664675,-428.765758896,-428.134622065,256123.945527,267529.074827,49758.3737764,50043.8546141,1.45519152284e-11
0.00192,78354.1080118,78383.7549264,1566.65018983,1567.24387613,1826.06332383,1826.6545291,21656.9618694,21686.9917406,434.343188814,434.943748397,-1567.67509853,-1567.08216024,-91332.7264549,-91303.1661916,-1827.63421548,-1827.04462092,-433.739834811,-433.139237388,302793.970902,313262.171469,49761.168366,50046.7585703,1.45519152284e-11
0.00193,77993.5109079,78021.7517974,1559.45857894,1560.02219259,1830.79471294,1831.35833649,21911.898469,21940.5272255,439.468230289,440.038541566,-1560.43503595,-1559.87021816,-91567.9168244,-91539.7356468,-1832.30917991,-1831.7494583,-438.810544511,-438.23796938,345582.187144,355102.249581,49764.4102468,50050.1003924,1.45519152284e-11
0.00194,77638.7599684,77665.5321339,1552.35451935,1552.89198588,1835.36681762,1835.90105078,22173.3767717,22200.5127085,444.700035487,445.243660658,-1553.31064268,-1552.77519937,-91795.0525388,-91768.3408812,-1836.84939615,-1836.3157464,-444.010254171,-443.467535434,384019.374844,392703.094419,49768.0582546,50053.8394191,1.45519152284e-11
0.00195,77288.5583572,77314.0887647,1545.33840685,1545.84886857,1839.79360555,1840.30307404,22440.4368851,22466.3112354,450.035625604,450.552186084,-1546.28177529,-1545.77116714,-92015.1537019,-91989.6802775,-1841.25614299,-1840.74923704,-449.326224707,-448.808737703,419568.1482,427537.078749,49772.0761922,50057.94062,1.45519152284e-11
0.00196,76941.9258987,76966.2061988,1538.41861229,1538.90420648,1844.1057273,1844.59056382,22711.7030081,22736.3267894,455.481558563,455.972951517,-1539.32412398,-1538.83851797,-92229.528191,-92205.2863651,-1845.52108155,-1845.03893058,-454.726535788,-454.234060162,451961.585421,459209.653604,49776.4338409,50062.3743536,1.45519152284e-11
0.00197,76599.9571822,76623.0201927,1531.56526718,1532.02810064,1848.27761092,1848.73803203,22988.4388987,23011.8210691,461.01197511,461.480257224,-1532.46040385,-1531.99914364,-92436.9016016,-92413.880546,-1849.67245781,-1849.21295085,-460.236421383,-459.768777973,481365.450189,488007.885644,49781.1004761,50067.1104413,1.45519152284e-11
0.00198,76261.1986255,76283.199409,1524.78791046,1525.22762729,1852.3342038,1852.77356815,23269.2591159,23291.5694981,466.632473452,467.077566863,-1525.66398818,-1525.22397251,-92638.6784073,-92616.7101898,-1853.70235353,-1853.26576282,-465.831389962,-465.385182318,508620.720195,514706.439009,49786.0504069,50072.124013,1.45519152284e-11
0.00199,75925.6379781,75946.5481889,1518.08059649,1518.49953502,1856.28318606,1856.70094217,23553.9159352,23575.1291173,472.338057538,472.762049905,-1518.93096378,-1518.51275956,-92835.0471083,-92814.1593031,-1857.61582863,-1857.19994054,-471.502582345,-471.078318704,533393.52022,538940.93349,49791.2604781,50077.3922498,1.45519152284e-11
0.002,75593.5706103,75613.472413,1511.42701078,1511.82607864,1860.11326967,1860.51082336,23842.8919008,23863.0770084,478.113610614,478.517520775,-1512.26944826,-1511.87141221,-93025.541168,-93005.6634833,-1861.42881539,-1861.03266448,-477.261540168,-476.857838016,556113.196671,561210.852504,49796.7080117,50082.8930088,1.45519152284e-11
