time_s,L_v_pu,R_v_pu,C_v_pu,XX0001_v_pu,branch_voltage_branch_fixed_2_pu,switch_voltage_switch_fixed_1_pu,switch_current_switch_fixed_1_pu,branch_current_branch_fixed_1_pu,branch_current_branch_fixed_2_pu
0.0192,11.9999999981,15.0546709838,13.1287255894,12,3.70926566244,23.1113475024,0.157544738535,1.92594539446,0.0222151684552
0.01923,11.9999999981,15.1089083172,13.1864517551,12,3.695839233,23.0695036407,0.158237452794,1.92245656206,0.0223262454996
0.01926,11.9999999981,15.1629787592,13.244072336,12,3.68220186112,23.0268923929,0.158928900227,1.91890642323,0.0224369165825
0.01929,11.9999999981,15.2168806633,13.3015854954,12,3.66835557997,22.9835350751,0.159619058344,1.91529516785,0.0225471754061
0.01932,11.9999999981,15.2706123906,13.3589894029,12,3.65430244682,22.9394743201,0.16030790519,1.91162298762,0.0226570157339
0.01935,11.9999999981,15.3241723098,13.4162822336,12,3.64004454266,22.8946888114,0.160995419129,1.90789007615,0.0227664313914
0.01938,11.9999999981,15.3775587973,13.4734621685,12,3.62558397193,22.8491572329,0.161681578099,1.90409662883,0.0228754162672
0.01941,11.9999999981,15.4307702374,13.5305273944,12,3.61092286211,22.8029222171,0.162366360783,1.90024284293,0.022983964313
0.01944,11.9999999981,15.4838050218,13.5874761043,12,3.59606336344,22.7559411314,0.163049745652,1.89632891752,0.0230920695448
0.01947,11.9999999981,15.5366615503,13.6443064968,12,3.58100764852,22.7082779247,0.16373171043,1.8923550535,0.0231997260436
0.0195,11.9999999981,15.5893382305,13.7010167769,12,3.56575791202,22.6598686481,0.164412234334,1.88832145357,0.0233069279557
0.01953,11.9999999981,15.6418334779,13.7576051556,12,3.55031637028,22.610734618,0.165091294875,1.88422832223,0.0234136694937
0.01956,11.9999999981,15.6941457158,13.8140698501,12,3.53468526101,22.5608971505,0.165768871057,1.88007586576,0.0235199449369
0.01959,11.9999999981,15.7462733758,13.8704090836,12,3.51886684289,22.5103562457,0.166444941776,1.87586429224,0.0236257486322
0.01962,11.9999999981,15.7982148973,13.9266210858,12,3.50286339525,22.4591332199,0.167119486036,1.8715938115,0.0237310749944
0.01965,11.9999999981,15.8499687278,13.9827040927,12,3.48667721769,22.4071854404,0.167792482522,1.86726463515,0.0238359185071
0.01968,11.9999999981,15.9015333231,14.0386563466,12,3.47031062974,22.3545342237,0.168463909809,1.86287697655,0.0239402737231
0.01971,11.9999999981,15.952907147,14.0944760962,12,3.45376597051,22.3011795697,0.169133746795,1.85843105078,0.0240441352652
0.01974,11.9999999981,16.0040886716,14.1501615969,12,3.43704559828,22.2471214784,0.169801972802,1.85392707469,0.0241474978266
0.01977,11.9999999981,16.0550763771,14.2057111103,12,3.42015189018,22.192381266,0.170468567049,1.84936526684,0.0242503561715
0.0198,11.9999999982,16.1058687523,14.2611229048,12,3.40308724183,22.1369589326,0.17113350907,1.84474584749,0.0243527051356
0.01983,11.9999999982,16.156464294,14.3163952554,12,3.38585406691,22.0808331619,0.171796777657,1.84006903863,0.0244545396271
0.01986,11.9999999982,16.2068615076,14.3715264437,12,3.36845479689,22.0240252702,0.172458352026,1.83533506393,0.0245558546264
0.01989,11.9999999982,16.2570589069,14.4265147581,12,3.35089188057,21.9665352574,0.173118211926,1.83054414876,0.0246566451875
0.01992,11.9999999982,16.3070550141,14.481358494,12,3.33316778374,21.9083631237,0.17377633668,1.82569652017,0.0247569064379
0.01995,11.9999999982,16.35684836,14.5360559531,12,3.31528498884,21.8495301851,0.174432706359,1.82079240685,0.0248566335794
0.01998,11.9999999982,16.4064374838,14.5906054446,12,3.29724599452,21.7899938093,0.175087300498,1.81583203918,0.0249558218885
0.02001,11.9999999982,16.4558209333,14.6450052841,12,3.27905331533,21.7297966287,0.175740098847,1.81081564918,0.0250544667168
0.02004,11.9999999982,16.5049972652,14.6992537946,12,3.26070948129,21.6689386434,0.176391081155,1.80574347051,0.0251525634918
0.02007,11.9999999982,16.5539650444,14.753349306,12,3.24221703753,21.6073772208,0.177040227598,1.80061573844,0.025250107717
0.0201,11.9999999982,16.6027228449,14.8072901551,12,3.22357854394,21.545197626,0.177687517926,1.79543268989,0.0253470949725
0.02013,11.9999999982,16.6512692494,14.861074686,12,3.20479657473,21.4823359101,0.178332932634,1.79019456337,0.0254435209152
0.02016,11.9999999982,16.699602849,14.91470125,12,3.1858737181,21.4188133896,0.178976451792,1.784901599,0.0255393812798
0.02019,11.9999999982,16.7477222441,14.9681682056,12,3.16681257582,21.3546513805,0.179618055043,1.77955403847,0.0256346718786
0.02022,11.9999999982,16.7956260437,15.0214739186,12,3.14761576289,21.2898285667,0.180257723734,1.77415212507,0.0257293886023
0.02025,11.9999999982,16.8433128657,15.074616762,12,3.1282859071,21.2243662645,0.180895437936,1.76869610366,0.02582352742
0.02028,11.9999999982,16.8907813369,15.1275951163,12,3.10882564868,21.1582431575,0.181531178356,1.76318622065,0.0259170843802
0.02031,11.9999999982,16.9380300933,15.1804073693,12,3.0892376399,21.0914592458,0.182164925384,1.75762272399,0.0260100556105
0.02034,11.9999999982,16.9850577796,15.2330519164,12,3.06952454471,21.0240784781,0.182796659942,1.75200586321,0.0261024373182
0.02037,11.9999999983,17.0318630498,15.2855271605,12,3.04968903829,20.9560369058,0.183426362952,1.74633588931,0.026194225791
0.0204,11.9999999983,17.0784445667,15.3378315118,12,3.02973380674,20.8873558449,0.184054015335,1.74061305486,0.0262854173968
0.02043,11.9999999983,17.1248010024,15.3899633885,12,3.00966154662,20.8180566119,0.184679598014,1.7348376139,0.0263760085841
0.02046,11.9999999983,17.1709310381,15.4419212161,12,2.9894749646,20.7481178904,0.185303092337,1.72900982201,0.0264659958828
0.02049,11.9999999983,17.2168333641,15.4937034279,12,2.96917677708,20.6775396805,0.185924478693,1.72312993621,0.0265553759039
0.02052,11.9999999983,17.2625066801,15.5453084651,12,2.94876970974,20.6063859309,0.186543739069,1.71719821504,0.0266441453402
0.02055,11.9999999983,17.3079496949,15.5967347764,12,2.92825649723,20.5345713766,0.187160855134,1.71121491848,0.0267323009661
0.02058,11.9999999983,17.3531611265,15.6479808185,12,2.9076398827,20.4621812827,0.187775807916,1.70518030797,0.0268198396385
0.02061,11.9999999983,17.3981397024,15.699045056,12,2.88692261747,20.389130384,0.18838857887,1.69909464641,0.0269067582966
0.02064,11.9999999983,17.4428841594,15.7499259612,12,2.8661074606,20.315525262,0.188999149557,1.69295819812,0.0269930539623
0.02067,11.9999999983,17.4873932435,15.8006220146,12,2.84519717851,20.2412593353,0.189607502392,1.68677122886,0.0270787237402
0.0207,11.9999999983,17.5316657103,15.8511317045,12,2.82419454459,20.1664178689,0.190213619042,1.68053400578,0.0271637648182
0.02073,11.9999999983,17.5757003248,15.9014535273,12,2.80310233881,20.0909582304,0.190817480963,1.67424679746,0.0272481744674
0.02076,11.9999999983,17.6194958614,15.9515859876,12,2.78192334731,20.014901736,0.191419070141,1.66790987386,0.0273319500424
0.02079,11.9999999983,17.6630511042,16.0015275979,12,2.76066036204,19.9382910182,0.192018369738,1.66152350632,0.0274150889816
0.02082,11.9999999983,17.7063648465,16.0512768789,12,2.73931618033,19.8610621283,0.192615361101,1.65508796755,0.0274975888071
0.02085,11.9999999983,17.7494358914,16.1008323598,12,2.71789360452,19.7832363824,0.193210026858,1.64860353163,0.0275794471249
0.02088,11.9999999984,17.7922630516,16.1501925776,12,2.69639544156,19.7048564132,0.193802349315,1.64207047399,0.0276606616255
0.02091,11.9999999984,17.8348451493,16.1993560779,12,2.67482450264,19.6258795881,0.194392311634,1.63548907139,0.0277412300832
0.02094,11.9999999984,17.8771810164,16.2483214145,12,2.65318360277,19.5463059072,0.194979895696,1.62885960192,0.0278211503572
0.02097,11.9999999984,17.9192694946,16.2970871496,12,2.63147556038,19.4661993191,0.19556508434,1.62218234499,0.0279004203907
0.021,11.9999999984,17.9611094351,16.3456518538,12,2.60970319699,19.3855171915,0.196147860727,1.6154575813,0.0279790382118
0.02103,11.9999999984,18.0026996989,16.394014106,12,2.58786933675,19.3042168917,0.196728208017,1.60868559288,0.0280570019334
0.02106,11.9999999984,18.0440391568,16.4421724938,12,2.56597680608,19.2223836848,0.197306108944,1.60186666302,0.0281343097527
0.02109,11.9999999984,18.0851266896,16.4901256133,12,2.5440284333,19.1400175709,0.197881546029,1.59500107627,0.0282109599523
0.02112,11.9999999984,18.1259611874,16.5378720689,12,2.52202704819,19.0570759173,0.19845450371,1.58808911847,0.0282869508992
0.02115,11.9999999984,18.1665415506,16.585410474,12,2.49997548168,18.9735800404,0.199024965042,1.58113107669,0.0283622810455
0.02118,11.9999999984,18.2068666894,16.6327394501,12,2.47787656537,18.8895299402,0.199592913184,1.57412723926,0.0284369489283
0.02121,11.9999999984,18.2469355237,16.679857628,12,2.45573313122,18.8049256167,0.200158331296,1.56707789571,0.0285109531695
0.02124,11.9999999984,18.2867469834,16.7267636466,12,2.43354801113,18.7198097024,0.200721203605,1.55998333681,0.0285842924761
0.02127,11.9999999984,18.3263000085,16.773456154,12,2.41132403656,18.6341182484,0.201281514016,1.55284385453,0.02865696564
0.0213,11.9999999985,18.3655935488,16.8199338068,12,2.38906403815,18.5479152037,0.201839245797,1.54565974203,0.0287289715381
0.02133,11.9999999985,18.4046265642,16.8661952705,12,2.36677084532,18.4612005683,0.202394383386,1.53843129366,0.0288003091319
0.02136,11.9999999985,18.4433980245,16.9122392195,12,2.34444728594,18.3739103932,0.20294691133,1.53115880494,0.0288709774682
0.02139,11.9999999985,18.4819069096,16.9580643371,12,2.32209618587,18.2861086273,0.203496812681,1.52384257253,0.0289409756784
0.02142,11.9999999985,18.5201522096,17.0036693153,12,2.29972036865,18.1977952707,0.204044072305,1.51648289428,0.0290103029785
0.02145,11.9999999985,18.5581329244,17.0490528553,12,2.27732265509,18.1089916396,0.204588674748,1.50908006914,0.0290789586694
0.02148,11.9999999985,18.5958480644,17.0942136672,12,2.2549058629,18.0196124688,0.205130605089,1.50163439721,0.0291469421364
0.02151,11.9999999985,18.6332966497,17.13915047,12,2.23247280631,17.9297643399,0.205669846807,1.4941461797,0.0292142528495
0.02154,11.9999999985,18.670477711,17.183861992,12,2.2100262957,17.8394046202,0.206206384981,1.48661571891,0.0292808903628
0.02157,11.9999999985,18.7073902887,17.2283469705,12,2.18756913722,17.7485333097,0.206740205115,1.47904331824,0.0293468543148
0.0216,11.9999999985,18.7440334338,17.2726041517,12,2.16510413244,17.6571504085,0.207271291437,1.47142928217,0.0294121444282
0.02163,11.9999999985,18.7804062074,17.3166322911,12,2.14263407794,17.5652772327,0.207799628917,1.46377391627,0.0294767605095
0.02166,11.9999999985,18.8165076807,17.3604301536,12,2.120161765,17.4729350988,0.208325203168,1.45607752712,0.029540702449
0.02169,11.9999999986,18.8523369354,17.403996513,12,2.09768997915,17.3800813741,0.208847999694,1.4483404224,0.0296039702209
0.02172,11.9999999986,18.8878930632,17.4473301524,12,2.07522149991,17.2867586912,0.209368003361,1.44056291078,0.0296665638827
0.02175,11.9999999986,18.9231751664,17.4904298644,12,2.05275910031,17.1929457338,0.20988519978,1.43274530197,0.0297284835751
0.02178,11.9999999986,18.9581823573,17.5332944506,12,2.03030554664,17.0986638182,0.210399574989,1.42488790669,0.0297897295221
0.02181,11.9999999986,18.9929137588,17.5759227221,12,2.007863598,17.0038916281,0.2109111146,1.41699103667,0.0298503020304
0.02184,11.9999999986,19.027368504,17.6183134994,12,1.985436006,16.9086931123,0.211419804224,1.4090550046,0.0299102014895
0.02187,11.9999999986,19.0615457365,17.6604656123,12,1.96302551437,16.8129616895,0.211925629898,1.40108012418,0.0299694283713
0.0219,11.9999999986,19.0954446101,17.7023779001,12,1.94063485861,16.7168039411,0.212428577448,1.39306671004,0.0300279832297
0.02193,11.9999999986,19.1290642893,17.7440492115,12,1.91826676567,16.6201772345,0.212928633019,1.38501507778,0.0300858667009
0.02196,11.9999999986,19.1624039486,17.7854784047,12,1.89592395354,16.5231028859,0.2134257835,1.37692554394,0.0301430795025
0.02199,11.9999999986,19.1954627734,17.8266643474,12,1.87360913096,16.4256022117,0.213920014929,1.36879842598,0.0301996224336
0.02202,11.9999999986,19.2282399592,17.8676059169,12,1.85132499704,16.327611263,0.21441131377,1.36063404229,0.0302554963743
0.02205,11.9999999986,19.2607347121,17.908302,12,1.8290742409,16.2291939887,0.214899666915,1.35243271215,0.0303107022857
0.02208,11.9999999987,19.2929462488,17.948751493,12,1.80685954139,16.1303290724,0.21538506104,1.34419475575,0.0303652412094
0.02211,11.9999999987,19.3248737962,17.9889533021,12,1.78468356667,16.0310378305,0.215867482609,1.33592049414,0.030419114267
0.02214,11.9999999987,19.3565165921,18.0289063428,12,1.76254897393,15.9313415793,0.216346919153,1.32761024925,0.0304723226602
0.02217,11.9999999987,19.3878738845,18.0686095406,12,1.74045840903,15.8311763698,0.216823357775,1.31926434388,0.0305248676702
0.0222,11.9999999987,19.4189449321,18.1080618305,12,1.71841450618,15.7305848347,0.217296785259,1.31088310164,0.0305767506573
0.02223,11.9999999987,19.4497290042,18.1472621572,12,1.69641988758,15.6296309228,0.217767189348,1.30246684702,0.0306279730608
0.02226,11.9999999987,19.4802253804,18.1862094752,12,1.67447716313,15.5281867364,0.218234557678,1.29401590528,0.0306785363983
0.02229,11.9999999987,19.5104333513,18.2249027488,12,1.65258893007,15.426358857,0.218698876928,1.28553060254,0.0307284422657
0.02232,11.9999999987,19.5403522177,18.2633409521,12,1.63075777268,15.3241686007,0.219160135053,1.27701126568,0.0307776923366
0.02235,11.9999999987,19.5699812913,18.3015230689,12,1.60898626193,15.22148807,0.219618320756,1.26845822238,0.0308262883617
0.02238,11.9999999987,19.5993198942,18.3394480931,12,1.5872769552,15.1184664787,0.22007342114,1.2598718011,0.0308742321689
0.02241,11.9999999987,19.6283673592,18.3771150281,12,1.56563239593,15.0150611944,0.220525424694,1.25125233104,0.0309215256625
0.02244,11.9999999988,19.6571230297,18.4145228876,12,1.54405511332,14.9112082681,0.220974319163,1.24260014217,0.0309681708228
0.02247,11.9999999988,19.68558626,18.4516706948,12,1.52254762202,14.8069929651,0.221420093034,1.23391556519,0.031014169706
0.0225,11.9999999988,19.7137564146,18.4885574831,12,1.50111242181,14.7023939689,0.221862734477,1.22519893152,0.0310595244432
0.02253,11.9999999988,19.7416328691,18.5251822958,12,1.47975199731,14.5974112797,0.222302232622,1.21645057331,0.0311042372406
0.02256,11.9999999988,19.7692150095,18.5615441862,12,1.45846881767,14.4920448975,0.222738575317,1.20767082339,0.0311483103784
0.02259,11.9999999988,19.7965022327,18.5976422174,12,1.43726533626,14.3863374547,0.223171751692,1.19886001529,0.0311917462109
0.02262,11.9999999988,19.823493946,18.6334754628,12,1.41614399038,14.2802250025,0.223601750768,1.19001848321,0.0312345471656
0.02265,11.9999999988,19.8501895676,18.6690430056,12,1.39510720099,14.1737501735,0.224028561249,1.18114656203,0.0312767157429
0.02268,11.9999999988,19.8765885265,18.7043439393,12,1.37415737236,14.0669556004,0.224452172688,1.17224458726,0.0313182545156
0.02271,11.9999999988,19.9026902622,18.7393773672,12,1.35329689184,13.9597560178,0.224872574215,1.16331289507,0.0313591661283
0.02274,11.9999999988,19.9284942251,18.7741424028,12,1.33252812954,13.8522153748,0.225289754852,1.15435182225,0.0313994532972
0.02277,11.9999999989,19.9539998761,18.8086381699,12,1.31185343806,13.7443336712,0.22570370394,1.14536170621,0.0314391188091
0.0228,11.9999999989,19.9792066872,18.8428638022,12,1.29127515221,13.6361109071,0.226114411674,1.13634288496,0.0314781655211
0.02283,11.9999999989,20.0041141407,18.8768184436,12,1.27079558871,13.5275470825,0.226521867184,1.1272956971,0.0315165963603
0.02286,11.9999999989,20.02872173,18.9105012482,12,1.25041704596,13.4186635137,0.226926060982,1.11822048182,0.0315544143228
0.02289,11.9999999989,20.0530289591,18.9439113802,12,1.23014180374,13.3094175681,0.227326982625,1.10911757886,0.0315916224734
0.02292,11.9999999989,20.0770353428,18.9770480142,12,1.20997212294,13.1998305619,0.227724621986,1.09998732854,0.0316282239453
0.02295,11.9999999989,20.1007404066,19.0099103349,12,1.18991024531,13.0899664441,0.228118969794,1.09083007169,0.0316642219388
0.02298,11.9999999989,20.1241436868,19.0424975371,12,1.16995839318,12.9797612658,0.228510016562,1.08164614971,0.0316996197214
0.02301,11.9999999989,20.1472447305,19.074808826,12,1.15011876923,12.8692363432,0.228897751953,1.07243590449,0.031734420627
0.02304,11.9999999989,20.1700430955,19.1068434171,12,1.13039355621,12.7584129928,0.229282167332,1.06319967843,0.0317686280552
0.02307,11.9999999989,20.1925383505,19.1386005361,12,1.1107849167,12.6472485817,0.229663252895,1.05393781444,0.0318022454709
0.0231,11.999999999,20.2147300749,19.170079419,12,1.09129499286,12.5358283753,0.230040999476,1.04465065589,0.0318352764033
0.02313,11.999999999,20.2366178587,19.2012793121,12,1.07192590618,12.4240884247,0.230415398654,1.03533854665,0.0318677244459
0.02316,11.999999999,20.2582013031,19.232199472,12,1.05267975726,12.3120074136,0.230786440731,1.02600183102,0.0318995932554
0.02319,11.999999999,20.2794800196,19.2628391658,12,1.03355862553,12.1997132396,0.231154117394,1.01664085376,0.031930886551
0.02322,11.999999999,20.3004536309,19.2931976708,12,1.01456456906,12.0870780052,0.231518419902,1.00725596005,0.0319616081143
0.02325,11.999999999,20.3211217702,19.3232742746,12,0.995699624303,11.974165659,0.231879338983,0.997847495514,0.031991761788
0.02328,11.999999999,20.3414840816,19.3530682754,12,0.976965805871,11.8609975175,0.23223686707,0.988415806162,0.0320213514758
0.02331,11.999999999,20.3615402199,19.3825789815,12,0.958365106318,11.7475522643,0.232590995743,0.978961238415,0.0320503811415
0.02334,11.999999999,20.3812898509,19.4118057119,12,0.939899495912,11.6338298994,0.232941716476,0.969484139072,0.0320788548082
0.02337,11.999999999,20.400732651,19.4407477957,12,0.92157092242,11.5198091066,0.233289021914,0.959984855307,0.0321067765578
0.0234,11.999999999,20.4198683073,19.4694045727,12,0.903381310895,11.405575151,0.23363290353,0.950463734655,0.0321341505303
0.02343,11.9999999991,20.4386965179,19.4977753929,12,0.885332563465,11.2910854,0.233973353652,0.940921124997,0.0321609809233
0.02346,11.9999999991,20.4572169916,19.525859617,12,0.867426559128,11.1762759047,0.234310364497,0.93135737455,0.0321872719909
0.02349,11.9999999991,20.4754294478,19.5536566159,12,0.849665153546,11.0612532467,0.234643928501,0.921772831855,0.0322130280432
0.02352,11.9999999991,20.4933336169,19.5811657712,12,0.832050178849,10.9460387421,0.23497403852,0.912167845766,0.0322382534458
0.02355,11.9999999991,20.51092924,19.6083864746,12,0.814583443435,10.8305044932,0.235300687521,0.902542765433,0.0322629526187
0.02358,11.9999999991,20.528216069,19.6353181287,12,0.797266731784,10.7147783979,0.235623867191,0.892897940295,0.032287130036
0.02361,11.9999999991,20.5451938663,19.6619601463,12,0.780101804264,10.5988178234,0.235943571774,0.883233720067,0.0323107902248
0.02364,11.9999999991,20.5618624056,19.6883119508,12,0.763090396949,10.4826014535,0.236259793489,0.873550454724,0.0323339377647
0.02367,11.9999999991,20.5782214707,19.7143729762,12,0.746234221438,10.3661932371,0.236572525623,0.863848494493,0.0323565772871
0.0237,11.9999999991,20.5942708567,19.7401426669,12,0.729534964678,10.2495505416,0.236881762206,0.854128189839,0.0323787134744
0.02373,11.9999999992,20.6100103691,19.7656204777,12,0.712994288788,10.132673367,0.237187495777,0.844389891453,0.0324003510589
0.02376,11.9999999992,20.6254398244,19.7908058741,12,0.696613830894,10.0156043459,0.237489720583,0.83463395024,0.0324214948229
0.02379,11.9999999992,20.6405590495,19.8156983322,12,0.680395202957,9.8983434782,0.237788430226,0.824860717307,0.032442149597
0.02382,11.9999999992,20.6553678823,19.8402973383,12,0.664339991617,9.78084813141,0.238083618527,0.815070543951,0.03246232026
0.02385,11.9999999992,20.6698661714,19.8646023897,12,0.648449758031,9.66318225437,0.238375279622,0.805263781646,0.0324820117379
0.02388,11.9999999992,20.6840537759,19.8886129939,12,0.632726037719,9.54528189823,0.238663407011,0.795440782032,0.0325012290032
0.02391,11.9999999992,20.6979305658,19.9123286689,12,0.617170340413,9.42725364439,0.238947995044,0.7856018969,0.0325199770738
0.02394,11.9999999992,20.7114964219,19.9357489437,12,0.601784149911,9.30896959517,0.239229038392,0.775747478186,0.0325382610128
0.02397,11.9999999992,20.7247512353,19.9588733574,12,0.586568923936,9.19053633197,0.239506531408,0.765877877952,0.0325560859274
0.024,11.9999999992,20.7376949082,19.9817014598,12,0.571526093991,9.07193253852,0.23978046908,0.755993448378,0.032573456968
0.02403,11.9999999993,20.7503273532,20.0042328115,12,0.556657065229,8.95313689853,0.240050845335,0.74609454175,0.0325903793276
0.02406,11.9999999993,20.7626484937,20.0264669833,12,0.54196321632,8.83417072828,0.240317655376,0.736181510444,0.0326068582411
0.02409,11.9999999993,20.7746582637,20.0484035567,12,0.527445899324,8.71507666034,0.240580894513,0.72625470692,0.032622898984
0.02412,11.9999999993,20.7863566077,20.070042124,12,0.513106439566,8.59576942958,0.240840557417,0.716314483705,0.0326385068724
0.02415,11.9999999993,20.7977434812,20.0913822878,12,0.498946135517,8.4763556174,0.241096639506,0.706361193382,0.0326536872615
0.02418,11.9999999993,20.80881885,20.1124236614,12,0.484966258678,8.35674995869,0.241349136303,0.69639518858,0.0326684455451
0.02421,11.9999999993,20.8195826906,20.1331658687,12,0.47116805347,8.23699508601,0.241598042905,0.68641682196,0.0326827871547
0.02424,11.9999999993,20.8300349902,20.153608544,12,0.457552737124,8.11711231563,0.241843355155,0.676426446204,0.0326967175588
0.02427,11.9999999993,20.8401757464,20.1737513324,12,0.444121499576,7.99708033128,0.242085068471,0.666424414001,0.0327102422619
0.0243,11.9999999993,20.8500049675,20.1935938895,12,0.430875503371,7.87694176552,0.242323179016,0.656411078038,0.0327233668041
0.02433,11.9999999994,20.8595226725,20.2131358815,12,0.417815883562,7.75665398578,0.242557683165,0.646386790987,0.0327360967595
0.02436,11.9999999994,20.8687288906,20.2323769851,12,0.404943747623,7.63623830835,0.24278857655,0.636351905492,0.0327484377361
0.02439,11.9999999994,20.8776236618,20.2513168876,12,0.392260175356,7.51569473323,0.243015855546,0.626306774158,0.0327603953747
0.02442,11.9999999994,20.8862070366,20.2699552871,12,0.379766218809,7.39502326041,0.243239516315,0.616251749538,0.0327719753481
0.02445,11.9999999994,20.894479076,20.2882918919,12,0.367462902195,7.27426652247,0.243459555662,0.606187184123,0.0327831833602
0.02448,11.9999999994,20.9024398515,20.3063264212,12,0.355351221819,7.15336057056,0.243675970282,0.596113430329,0.0327940251451
0.02451,11.9999999994,20.9100894449,20.3240586045,12,0.343432145999,7.03236935351,0.243888756231,0.586030840485,0.0328045064665
0.02454,11.9999999994,20.9174279489,20.341488182,12,0.331706615004,6.91129287134,0.244097911377,0.575939766819,0.0328146331168
0.02457,11.9999999994,20.9244554661,20.3586149046,12,0.320175540986,6.79008849147,0.244303432311,0.565840561453,0.032824410916
0.0246,11.9999999994,20.93117211,20.3754385336,12,0.30883980792,6.66882016276,0.244505315727,0.555733576383,0.0328338457112
0.02463,11.9999999995,20.9375780043,20.3919588408,12,0.297700271548,6.54744525264,0.244703559922,0.545619163472,0.0328429433755
0.02466,11.9999999995,20.9436732832,20.4081756087,12,0.286757759328,6.4259637611,0.244898161057,0.535497674437,0.0328517098072
0.02469,11.9999999995,20.9494580911,20.4240886303,12,0.276013070381,6.30443963701,0.245089117108,0.525369460838,0.0328601509292
0.02472,11.9999999995,20.9549325832,20.4396977091,12,0.26546697545,6.1828089315,0.245276426263,0.515234874062,0.0328682726877
0.02475,11.9999999995,20.9600969245,20.4550026592,12,0.25512021686,6.06113559343,0.245460085431,0.50509426532,0.0328760810518
0.02478,11.9999999995,20.9649512908,20.4700033052,12,0.244973508476,5.93937699023,0.245640093546,0.494947985627,0.0328835820124
0.02481,11.9999999995,20.969495868,20.4846994822,12,0.235027535678,5.81755443818,0.245816447517,0.484796385793,0.0328907815812
0.02484,11.9999999995,20.9737308523,20.4990910358,12,0.225282955324,5.69568925357,0.245989145959,0.474639816413,0.0328976857903
0.02487,11.9999999995,20.9776564502,20.5131778224,12,0.215740395732,5.57376012011,0.2461581877,0.464478627853,0.032904300691
0.0249,11.9999999995,20.9812728787,20.5269597085,12,0.206400456653,5.45174572153,0.246323570501,0.45431317024,0.0329106323529
0.02493,11.9999999996,20.9845803647,20.5404365712,12,0.19726370926,5.32973132294,0.24648529287,0.444143793449,0.0329166868632
0.02496,11.9999999996,20.9875791455,20.5536082984,12,0.188330696128,5.20765297551,0.24664335406,0.433970847094,0.032922470326
0.02499,11.9999999996,20.9902694686,20.5664747881,12,0.179601931231,5.08553199552,0.246797751835,0.423794680513,0.0329279888609
0.02502,11.9999999996,20.9926515917,20.5790359489,12,0.171077899934,4.96341101552,0.246948486193,0.413615642758,0.0329332486029
0.02505,11.9999999996,20.9947257826,20.5912917,12,0.16275905899,4.8412047704,0.247095555217,0.403434082584,0.0329382557008
0.02508,11.9999999996,20.9964923194,20.6032419709,12,0.154645836546,4.71899852528,0.24723895848,0.393250348437,0.0329430163169
0.02511,11.9999999996,20.9979514901,20.6148867016,12,0.146738632144,4.59677096387,0.247378695235,0.383064788442,0.0329475366257
0.02514,11.9999999996,20.999103593,20.6262258426,12,0.139037816738,4.47454340247,0.247514764951,0.372877750393,0.0329518228134
0.02517,11.9999999996,20.9999489365,20.6372593547,12,0.131543732703,4.35229452478,0.247647167306,0.362689581741,0.0329558810769
0.0252,11.9999999996,21.0004878388,20.6479872093,12,0.124256693854,4.23000301453,0.247775901556,0.35250062958,0.0329597176228
0.02523,11.9999999997,21.0007206285,20.6584093879,12,0.117176985469,4.10775413684,0.2479009677,0.34231124064,0.032963338667
0.02526,11.9999999997,21.000647644,20.6685258827,12,0.110304864312,3.98546262659,0.248022365952,0.332121761274,0.0329667504332
0.02529,11.9999999997,21.0002692337,20.6783366963,12,0.103640558665,3.86319243262,0.248140095778,0.321932537443,0.0329699591525
0.02532,11.9999999997,20.999585756,20.6878418413,12,0.09718426836,3.74094355493,0.248254157817,0.311743914712,0.0329729710624
0.02535,11.9999999997,20.9985975794,20.6970413411,12,0.0909361648164,3.61867336096,0.248364552071,0.301556238232,0.0329757924061
0.02538,11.9999999997,20.997305082,20.7059352293,12,0.0848963910804,3.49644579956,0.248471278859,0.291369852731,0.0329784294313
0.02541,11.9999999997,20.9957086521,20.7145235496,12,0.0790650618707,3.37421823815,0.248574339032,0.281185102505,0.0329808883898
0.02544,11.9999999997,20.9938086877,20.7228063563,12,0.0734422636263,3.25201199303,0.248673732699,0.271002331404,0.0329831755362
0.02547,11.9999999997,20.9916055968,20.730783714,12,0.0680280545586,3.12986969675,0.248769461351,0.260821882822,0.0329852971274
0.0255,11.9999999997,20.9890997971,20.7384556974,12,0.0628224647067,3.00772740047,0.248861525307,0.250644099685,0.0329872594216
0.02553,11.9999999998,20.9862917161,20.7458223917,12,0.057825495997,2.88564905304,0.248949925741,0.240469324441,0.0329890686774
0.02556,11.9999999998,20.9831817913,20.7528838922,12,0.0530371223063,2.76357070561,0.249034663824,0.230297899049,0.0329907311532
0.02559,11.9999999998,20.9797704696,20.7596403046,12,0.0484572895281,2.64157762331,0.249115740836,0.220130164966,0.032992253106
0.02562,11.9999999998,20.9760582078,20.7660917447,12,0.0440859156433,2.51960585729,0.249193158375,0.20996646314,0.032993640791
0.02565,11.9999999998,20.9720454725,20.7722383385,12,0.0399228907942,2.39767672383,0.249266917613,0.199807133992,0.0329949004602
0.02568,11.9999999998,20.9677327399,20.7780802225,12,0.0359680773615,2.2758328555,0.249337020257,0.189652517414,0.0329960383622
0.02571,11.9999999998,20.9631204957,20.7836175429,12,0.0322213100463,2.15403161974,0.249403468224,0.179502952751,0.0329970607409
