time_s,phase_a_grid_voltage_v,phase_a_grid_current_a,phase_b_grid_current_a,phase_c_grid_current_a,neutral_current_a,dc_link_voltage_v,active_power_w,reactive_power_var,positive_sequence_voltage_v,negative_sequence_voltage_v,zero_sequence_voltage_v,controller_frequency_hz,phase_a_duty,operating_mode,request_disposition
0.02258,233.303756213,37.8311121914,6.97464545103,-44.8057576424,0,741.466999464,23320.0613397,2294.71819423,0,0,0,50.5978355445,0.5,2,0
0.0226,232.356025417,33.6459824713,10.8739829155,-44.5199653868,0,741.129321697,22581.8626061,273.257356916,0,0,0,50.5978355445,0.5,2,0
0.02262,231.616448366,26.6904463366,18.3156029328,-45.0060492693,0,740.792802186,21750.9781259,-3591.56932698,0,0,0,50.5978355445,0.5,2,0
0.02264,230.208009376,27.9232125284,17.6379063096,-45.561118838,0,740.457381595,22185.2457613,-3000.91430248,0,0,0,50.5978355445,0.5,2,0
0.02266,228.372990141,34.311931057,11.1362336991,-45.4481647562,0,740.12308377,23078.1066326,702.638806312,0,0,0,50.5978355445,0.5,2,0
0.02268,226.983936946,34.9461098825,10.0950109634,-45.0411208459,0,739.789895145,23012.3876106,1362.71259535,0,0,0,50.5978355445,0.5,2,0
0.0227,226.102928278,29.0462763235,16.1062378619,-45.1525141854,0,739.457812818,22268.8160738,-1796.96247691,0,0,0,50.5978355445,0.5,2,0
0.02272,224.959783703,26.2363722865,19.4422368538,-45.6786091403,0,739.126848797,22132.7127952,-3420.16586824,0,0,0,50.5978355445,0.5,2,0
0.02274,223.248066977,30.3437211594,15.5296175859,-45.8733387453,0,738.796969156,22775.0827288,-1074.96271258,0,0,0,50.5978355445,0.5,2,0
0.02276,221.565805211,33.8900436348,11.6873099172,-45.5773535521,0,738.468199923,23113.5640927,1159.09229292,0,0,0,50.5978355445,0.5,2,0
0.02278,220.383935379,30.9858814389,14.4345528672,-45.420434306,0,738.140512659,22703.1409179,-251.558972954,0,0,0,50.5978355445,0.5,2,0
0.0228,219.31339941,26.4919132711,19.2551785365,-45.7470918076,0,737.813929804,22319.0803883,-2742.80803931,0,0,0,50.5978355445,0.5,2,0
0.02282,217.80080517,27.3231967417,18.7703185033,-46.093515245,0,737.488424219,22586.906219,-2267.95856285,0,0,0,50.5978355445,0.5,2,0
0.02284,216.018794717,31.3195690662,14.6906426854,-46.0102117515,0,737.164005129,23020.9174517,148.098820944,0,0,0,50.5978355445,0.5,2,0
0.02286,214.524618627,31.5134712954,14.2461154073,-45.7595867027,0,736.840663679,22944.3944125,498.597560897,0,0,0,50.5978355445,0.5,2,0
0.02288,213.342307079,27.6028128148,18.2412531156,-45.8440659304,0,736.518397916,22578.4553826,-1586.09566792,0,0,0,50.5978355445,0.5,2,0
0.0229,211.974738836,25.8001115891,20.375604242,-46.1757158311,0,736.197209803,22554.5533599,-2580.88624503,0,0,0,50.5978355445,0.5,2,0
0.02292,210.238521882,28.3964883032,17.8858152605,-46.2823035637,0,735.877083758,22877.9822725,-1011.43897428,0,0,0,50.5978355445,0.5,2,0
0.02294,208.524249527,30.5084668426,15.5768027411,-46.0852695838,0,735.558027429,23003.5792329,400.167968219,0,0,0,50.5978355445,0.5,2,0
0.02296,207.124811069,28.4740921865,17.5151353437,-45.9892275302,0,735.240028735,22781.8404018,-568.721802396,0,0,0,50.5978355445,0.5,2,0
0.02298,205.781518672,25.526345343,20.6678361157,-46.1941814587,0,734.923094187,22622.2594369,-2166.72489523,0,0,0,50.5978355445,0.5,2,0
0.023,204.144729611,26.0353656908,20.3614783616,-46.3968440524,0,734.620542019,22771.5191958,-1805.89935035,0,0,0,50.5978355445,0.5,2,0
0.02302,202.335186496,28.4916981123,17.8310546532,-46.3227527655,0,734.83810705,22950.1759271,-239.303832498,0,0,0,50.5978355445,0.5,2,0
0.02304,200.708879606,28.4455134605,17.7082010962,-46.1537145567,0,735.054947726,22875.5156912,-59.0907747541,0,0,0,50.5978355445,0.5,2,0
0.02306,199.272201256,25.8171780517,20.3828942391,-46.2000722908,0,735.271066799,22706.1627642,-1423.90144443,0,0,0,50.5978355445,0.5,2,0
0.02308,197.7046747,24.6131411534,21.7801400285,-46.3932811819,0,735.486468,22717.7111544,-2030.73566167,0,0,0,50.5978355445,0.5,2,0
0.0231,195.896402955,26.2078229233,20.2260980676,-46.4339209909,0,735.70115041,22854.0172726,-990.26849957,0,0,0,50.5978355445,0.5,2,0
0.02312,194.102008812,27.4193622382,18.8663241458,-46.285686384,0,735.915119436,22867.2280802,-102.37420938,0,0,0,50.5978355445,0.5,2,0
0.02314,192.504067014,25.9667119683,20.241911575,-46.2086235433,0,736.128375878,22745.2613246,-758.434806764,0,0,0,50.5978355445,0.5,2,0
0.02316,190.931446408,23.9903591152,22.3285765574,-46.3189356726,0,736.34092409,22687.0793094,-1777.31462911,0,0,0,50.5978355445,0.5,2,0
0.02318,189.163142837,24.2544104811,22.163901195,-46.4183116761,0,736.552763576,22753.1331394,-1513.35648581,0,0,0,50.5978355445,0.5,2,0
0.0232,187.282514684,25.7186446381,20.6199412203,-46.3385858584,0,736.763898129,22791.3185973,-504.163095464,0,0,0,50.5978355445,0.5,2,0
0.02322,185.517137582,25.5403240915,20.6640951712,-46.2044192627,0,736.974330606,22718.1542045,-415.809985646,0,0,0,50.5978355445,0.5,2,0
0.02324,183.865844702,23.7361872432,22.4724508713,-46.2086381145,0,737.184062891,22641.1262309,-1302.01553674,0,0,0,50.5978355445,0.5,2,0
0.02326,182.122283577,22.8879833692,23.4119941604,-46.2999775296,0,737.393096981,22651.2368252,-1669.73525282,0,0,0,50.5978355445,0.5,2,0
0.02328,180.220635647,23.8209733116,22.4667921013,-46.2877654129,0,737.601435083,22678.476377,-986.042236232,0,0,0,50.5978355445,0.5,2,0
0.0233,178.326753486,24.4647086586,21.6921417204,-46.156850379,0,737.809080181,22632.2324393,-430.659810917,0,0,0,50.5978355445,0.5,2,0
