time_s,SRCE A_v_pu,BUS  A_v_pu,SRCE B_v_pu,BUS  B_v_pu,SRCE C_v_pu,BUS  C_v_pu,THEV A_v_pu,THEV B_v_pu,THEV C_v_pu,saturated_transformer_internal_node_10_v_pu,saturated_transformer_internal_node_11_v_pu,saturated_transformer_internal_node_12_v_pu,saturated_transformer_internal_node_13_v_pu,saturated_transformer_internal_node_14_v_pu,saturated_transformer_internal_node_15_v_pu,X_saturated_transformer_internal_top_v_pu,Y_saturated_transformer_internal_top_v_pu,Z_saturated_transformer_internal_top_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,switch_voltage_switch_fixed_1_pu,switch_voltage_switch_fixed_2_pu,switch_voltage_switch_fixed_3_pu,switch_current_switch_fixed_1_pu,switch_current_switch_fixed_2_pu,switch_current_switch_fixed_3_pu
0.1025,166230.747077,129440.978334,115640.721627,110978.405582,-279277.15964,-238606.800448,165573.815504,114574.051725,-280147.867228,71.9116343892,129440.941901,110978.414585,61.6546747696,-238606.919667,-132.559399815,129440.941901,110978.414585,-238606.919667,129440.978334,110978.405582,-238606.800448,36789.7687428,4662.3160446,-40670.359192,0,0,0
0.1026,156857.458477,119418.30388,124462.272729,122218.642453,-280694.408162,-239628.920156,156866.849284,124191.742372,-281058.591656,66.3434819187,119418.267454,122218.651223,67.8992506794,-239629.039375,-133.127244097,119418.267454,122218.651223,-239629.039375,119418.30388,122218.642453,-239628.920156,37439.1545967,2243.63027585,-41065.4880063,0,0,0
0.1027,147180.297602,108754.513692,132800.21627,132263.64792,-282095.475815,-240624.238712,147936.966688,133632.949758,-281569.916446,60.4191540402,108754.477272,132263.656676,73.4798092642,-240624.357931,-133.680198851,108754.477272,132263.656676,-240624.357931,108754.513692,132263.64792,-240624.238712,38425.78391,536.568349927,-41471.2371034,0,0,0
0.1028,138200.426129,98147.9533965,141917.917832,142356.146291,-282374.520086,-240694.243556,138796.857568,142884.25741,-281681.114978,54.5266203906,98147.9167031,142356.1549,79.0867527225,-240694.362775,-133.719090431,98147.9167031,142356.1549,-240694.362775,98147.9533965,142356.146291,-240694.243556,40052.4727328,-438.228459315,-41680.2765299,0,0,0
0.1029,129824.016329,87354.0190923,151932.247717,152714.898363,-281375.030078,-239711.773361,129459.510518,151932.518714,-281392.029232,48.5299902301,87353.9824142,152714.906964,84.8416149802,-239711.89258,-133.173273655,87353.9824142,152714.906964,-239711.89258,87354.0190923,152714.898363,-239711.773361,42469.9972365,-782.65064561,-41663.2567169,0,0,0
0.103,120913.885877,75346.919818,161676.797041,162392.97713,-280043.512219,-238445.887679,119938.19442,160764.875595,-280703.070015,41.8593795495,75346.8831891,162392.985801,90.2183254451,-238446.006898,-132.470003832,75346.8831891,162392.985801,-238446.006898,75346.919818,162392.97713,-238445.887679,45566.9660589,-716.180089417,-41597.6245399,0,0,0
0.1031,110684.27732,61431.9375192,170096.981333,170604.521041,-279205.350894,-237567.253668,110246.439585,169368.776791,-279615.216376,34.1288338463,61431.9009233,170604.529967,94.7802944258,-237567.372887,-131.981873826,61431.9009233,170604.529967,-237567.372887,61431.9375192,170604.521041,-237567.253668,49252.3398005,-507.539707733,-41638.0972258,0,0,0
0.1032,99721.0581489,46237.4475063,177463.834272,177820.149909,-278523.597794,-236802.162375,100398.018527,177731.995687,-278130.014214,25.6874505259,46237.4109466,177820.158834,98.7889771298,-236802.281595,-131.556823108,46237.4109466,177820.158834,-236802.281595,46237.4475063,177820.149909,-236802.162375,53483.6106426,-356.315636565,-41721.4354182,0,0,0
0.1033,89350.5405238,31012.0205655,184982.913578,185033.56822,-276940.226416,-235291.047946,90406.9263902,185842.647692,-276249.574083,17.2288800126,31011.9840228,185033.577144,102.796431747,-235291.167166,-130.717315092,31011.9840228,185033.577144,-235291.167166,31012.0205655,185033.56822,-235291.047946,58338.5199584,-50.6546415809,-41649.1784697,0,0,0
0.1034,80072.7037628,16366.6031137,193299.890816,192763.284524,-274039.15773,-232695.945899,80287.3610645,193689.207126,-273976.568191,9.09253700043,16366.5666008,192763.293438,107.090718577,-232696.065118,-129.275591732,16366.5666008,192763.293438,-232696.065118,16366.6031137,192763.284524,-232695.945899,63706.1006491,536.606291654,-41343.2118317,0,0,0
0.1035,70947.960268,1687.08423377,201750.329185,200453.908044,-270604.676938,-229646.629062,70053.7030054,201260.523598,-271314.226604,0.937248750425,1687.04775077,200453.916957,111.363287198,-229646.748289,-127.581526827,1687.04775077,200453.916957,-229646.748289,1687.08423377,200453.908044,-229646.629062,69260.8760342,1296.42114067,-40958.0478753,0,0,0
0.1036,60705.4401613,-13909.765978,209223.964085,207196.346117,-267653.290503,-226932.732344,59720.4948011,208545.837854,-268266.332655,-7.72766801624,-13909.8024292,207196.355028,115.109086127,-226932.851571,-126.073806428,-13909.8024292,207196.355028,-226932.851571,-13909.765978,207196.346117,-226932.732344,74615.2061393,2027.61796864,-40720.5581593,0,0,0
0.1037,49260.9349021,-30342.1491363,215532.209318,212852.392014,-265136.789333,-224512.644031,49302.4205058,215534.797062,-264837.217568,-16.8567697523,-30342.1855541,212852.400894,118.25133383,-224512.763258,-124.729312921,-30342.1855541,212852.400894,-224512.763258,-30342.1491363,212852.392014,-224512.644031,79603.0840384,2679.81730398,-40624.1453019,0,0,0
0.1038,37828.6425551,-46473.9998488,221584.78766,218242.736222,-261952.949943,-221491.635111,38814.2847733,222217.46953,-261031.754303,-25.8189090188,-46474.0362338,218242.745102,121.245969501,-221491.754338,-123.050974632,-46474.0362338,218242.745102,-221491.754338,-46473.9998488,218242.736222,-221491.635111,84302.642404,3342.05143835,-40461.3148323,0,0,0
0.1039,27496.5838924,-61218.386175,228190.780554,224025.463502,-257295.338754,-217215.401301,28270.9918182,228584.358814,-256855.350633,-34.010234752,-61218.4225536,224025.472382,124.458595768,-217215.520528,-120.675289182,-61218.4225536,224025.472382,-217215.520528,-61218.386175,224025.463502,-217215.401301,88714.9700674,4165.31705194,-40079.9374534,0,0,0
0.104,17978.3679886,-74621.2455878,235016.782827,229928.219187,-251690.486147,-212090.877118,17687.5242367,234626.417217,-252313.941454,-41.4562677414,-74621.2819345,229928.228067,127.737904482,-212090.996384,-117.828331324,-74621.2819345,229928.228067,-212090.996384,-74621.2455878,229928.219187,-212090.877118,92599.6135765,5088.56364017,-39599.6090288,0,0,0
0.1041,8017.47422459,-87545.9355678,241010.456541,235094.600144,-246414.516328,-207069.407184,7078.92171553,240335.058642,-247413.980358,-48.6366510466,-87545.9718838,235094.609024,130.608116124,-207069.52645,-115.038625806,-87545.9718838,235094.609024,-207069.52645,-87545.9355678,235094.600144,-207069.407184,95563.4097924,5915.85639659,-39345.1091439,0,0,0
0.1042,-3080.76373527,-100568.006356,245748.803874,239190.067948,-241963.014194,-202557.243533,-3539.74034078,245702.170798,-242162.430457,-55.8711349658,-100568.042938,239190.076808,132.883376004,-202557.3628,-112.531868222,-100568.042938,239190.076808,-202557.3628,-100568.006356,239190.067948,-202557.243533,97487.242621,6558.73592527,-39405.7706609,0,0,0
0.1043,-14641.9200826,-113303.208507,250001.998894,242878.943849,-237427.155014,-197827.389046,-14153.3722324,250720.126725,-236566.754492,-62.9462472615,-113303.245071,242878.952709,134.932751505,-197827.508312,-109.904171284,-113303.245071,242878.952709,-197827.508312,-113303.208507,242878.943849,-197827.389046,98661.2884241,7123.05504442,-39599.765968,0,0,0
0.1044,-25496.2090667,-124916.83088,254771.093487,246973.132433,-231567.706613,-191882.85259,-24746.8914076,255381.795632,-230634.904225,-69.3982596761,-124916.867417,246973.141293,137.207300718,-191882.971857,-106.601651031,-124916.867417,246973.141293,-191882.971857,-124916.83088,246973.132433,-191882.85259,99420.6218137,7797.96105416,-39684.8540229,0,0,0
0.1045,-35385.8897375,-135337.752102,259994.246471,251422.159706,-224301.858475,-184649.100564,-35305.2438959,259680.553034,-224375.309138,-75.1876603504,-135337.788631,251422.168565,139.678982536,-184649.219678,-102.582899821,-135337.788631,251422.168565,-184649.219678,-135337.752102,251422.159706,-184649.100564,99951.8623641,8572.08676548,-39652.7579109,0,0,0
0.1046,-45202.9611339,-145259.060449,264551.549014,255315.889269,-216819.846466,-176861.831049,-45813.4257009,263610.290161,-217796.86446,-80.6994983624,-145259.097052,255315.898129,141.842165627,-176861.950167,-98.2566389815,-145259.097052,255315.898129,-176861.950167,-145259.060449,255315.889269,-176861.831049,100056.099315,9235.65974444,-39958.015417,0,0,0
0.1047,-55803.3170948,-155433.715427,267617.351597,257983.288301,-210173.86356,-169228.984322,-56256.5041211,267165.42264,-210908.918519,-86.3520844579,-155433.752024,257983.29716,143.324053978,-169229.103458,-94.0161685876,-155433.752024,257983.29716,-169229.103458,-155433.715427,257983.288301,-169228.984322,99630.3983318,9634.06329597,-40944.879238,0,0,0
0.1048,-66921.4939632,-165752.702288,269707.504064,259843.310377,-204052.962349,-161461.247306,-66619.6389706,270340.898436,-203721.259465,-92.0848550597,-165752.739107,259843.319237,144.357399576,-161461.366447,-89.7007591371,-165752.739107,259843.319237,-161461.366447,-165752.702288,259843.310377,-161461.247306,98831.2083249,9864.19368668,-42591.7150434,0,0,0
0.1049,-77520.8000129,-175546.276095,272104.980369,261938.215815,-197195.205561,-152236.088329,-76888.1036678,273132.205021,-196244.101354,-97.5257293959,-175546.312913,261938.224675,145.52123593,-152236.207598,-84.5756708877,-175546.312913,261938.224675,-152236.207598,-175546.276095,261938.215815,-152236.088329,98025.4760818,10166.7645538,-44959.1172319,0,0,0
0.105,-87130.7768667,-184412.24328,275313.846124,264677.420496,-188917.154146,-140584.729819,-87047.3061625,275535.375798,-188488.069636,-102.45126672,-184412.280096,264677.429355,147.043016308,-140584.848649,-78.1026936939,-184412.280096,264677.429355,-140584.848649,-184412.24328,264677.420496,-140584.729819,97281.466413,10636.4256282,-48332.4243268,0,0,0
0.1051,-96446.0852151,-192904.870823,278413.86322,267313.112305,-179922.216957,-126772.238639,-97082.8096719,277546.995729,-180464.186057,-107.169393129,-192904.907633,267313.121164,148.507289535,-126772.357624,-70.4290875691,-192904.907633,267313.121164,-126772.357624,-192904.870823,267313.112305,-126772.238639,96458.7856082,11100.7509158,-53149.9783179,0,0,0
0.1052,-106425.574966,-201788.056468,280130.921411,268809.976979,-171394.676749,-112077.142792,-106980.353197,279164.206192,-172183.852996,-112.104496265,-201788.093276,268809.985838,149.338881021,-112077.261807,-62.2651454482,-201788.093276,268809.985838,-112077.261807,-201788.056468,268809.976979,-112077.142792,95362.4815022,11320.9444325,-59317.5339576,0,0,0
0.1053,-117026.866942,-211020.230156,280343.782932,269069.42826,-163589.784327,-96430.2577083,-116725.871786,280384.709043,-163658.837257,-117.233481646,-211020.266963,269069.437119,149.483020622,-96430.3777002,-53.5724320557,-211020.266963,269069.437119,-96430.3777002,-211020.230156,269069.42826,-96430.2577083,93993.3632145,11274.3546724,-67159.5266184,0,0,0
0.1054,-127178.870896,-219771.99088,280231.363262,269049.273619,-155562.126552,-77670.5353776,-126305.516524,281206.769879,-154901.253356,-122.095570987,-219772.027777,269049.282478,149.471823599,-77670.6554883,-43.1503641602,-219772.027777,269049.282478,-77670.6554883,-219771.99088,269049.273619,-77670.5353776,92593.1199836,11182.0896429,-77891.5911745,0,0,0
0.1055,-136090.140358,-227464.861956,280862.788235,269618.135757,-146423.956992,-55676.2320879,-135705.674211,281629.220509,-145923.546297,-126.369388251,-227464.898853,269618.144616,149.78785812,-55676.3523984,-30.931306888,-227464.898853,269618.144616,-55676.3523984,-227464.861956,269618.135757,-55676.2320879,91374.7215977,11244.652478,-90747.7249038,0,0,0
0.1056,-144264.476514,-234499.507955,281947.451199,270539.874058,-136438.723515,-31175.8778274,-144912.98671,281651.460605,-136738.473895,-130.277524917,-234499.544851,270539.882917,150.299934954,-31175.9983105,-17.3199990614,-234499.544851,270539.882917,-31175.9983105,-234499.507955,270539.874058,-31175.8778274,90235.0314409,11407.5771414,-105262.845688,0,0,0
0.1057,-152932.301702,-241873.585868,282217.967658,270784.735276,-126675.282244,-5816.7206864,-153914.369926,281273.458565,-127359.088639,-134.374234869,-241873.622764,270784.744135,150.435968964,-5816.84134805,-3.23157852669,-241873.622764,270784.744135,-5816.84134805,-241873.585868,270784.735276,-5816.7206864,88941.2841655,11433.2323822,-120858.561558,0,0,0
0.1058,-162543.15344,-249950.343621,280957.482337,269770.290551,-117650.907408,19152.3062984,-162697.0324,280495.751548,-117798.719149,-138.861322509,-249950.380516,269770.29941,149.872388561,19152.1854609,10.6401030339,-249950.380516,269770.29941,19152.1854609,-249950.343621,269770.290551,19152.3062984,87407.1901808,11187.1917863,-136803.213706,0,0,0
0.1059,-172154.820417,-257998.075162,278817.063229,268025.568056,-108686.892282,43442.191819,-171248.493488,279319.444721,-108070.951233,-143.332284466,-257998.112038,268025.576915,148.903098286,43442.0708104,24.1344837835,-257998.112038,268025.576915,43442.0708104,-257998.075162,268025.568056,43442.191819,85843.2547452,10791.4951736,-152129.084101,0,0,0
0.106,-180505.629887,-265008.133795,276970.279514,266504.147488,-98788.1801924,67037.3092386,-179556.601096,277746.209678,-98189.6085821,-147.226761484,-265008.170671,266504.156347,148.057864637,67037.1880639,37.2428822577,-265008.170671,266504.156347,67037.1880639,-265008.133795,266504.147488,67037.3092386,84502.503908,10466.1320258,-165825.489431,0,0,0
0.1061,-187507.317982,-270906.992668,275682.6696,265421.852751,-87941.0090656,89262.1122329,-187609.548949,275778.282074,-88168.7331246,-150.503905302,-270907.029544,265421.861611,147.456589784,89261.9910698,49.5899950388,-270907.029544,265421.861611,89261.9910698,-270906.992668,265421.852751,89262.1122329,83399.6746852,10260.8168486,-177203.121298,0,0,0
0.1062,-194359.43685,-276668.903598,274046.434532,264041.190236,-77190.3644932,108761.891774,-195395.893368,273418.458441,-78022.5650728,-153.70496693,-276668.940474,264041.199095,146.689555053,108761.770488,60.4232058265,-276668.940474,264041.199095,108761.770488,-276668.903598,264041.190236,108761.891774,82309.4667473,10005.2442968,-185952.256267,0,0,0
0.1063,-202124.36484,-283156.677903,271162.065312,261631.420895,-67351.0021548,125042.795381,-202904.56953,270670.092216,-67765.5226867,-157.309285988,-283156.714779,261631.429754,145.350794308,125042.675211,69.4681528952,-283156.714779,261631.429754,125042.675211,-283156.677903,261631.420895,125042.795381,81032.3130625,9530.64441732,-192393.797536,0,0,0
0.1064,-210471.369977,-290101.23849,267256.1494,258376.777884,-57996.7494873,139708.968222,-210124.907196,267537.088981,-57412.1817849,-161.167375203,-290101.275366,258376.786743,143.542659302,139708.848022,77.6160266791,-290101.275366,258376.786743,139708.848022,-290101.23849,258376.777884,139708.968222,79629.8685133,8879.37151657,-197705.71771,0,0,0
0.1065,-218069.661725,-296420.974907,263367.189454,255121.194114,-47918.9708941,153453.823984,-217046.645871,264023.900902,-46977.2550312,-164.67833988,-296421.011783,255121.202974,141.734001652,153453.703846,85.2520576923,-296421.011783,255121.202974,153453.703846,-296420.974907,255121.194114,153453.823984,78351.3131824,8245.99533912,-201372.794879,0,0,0
0.1066,-224164.033955,-301501.953789,260001.967649,252276.598015,-36648.2670485,166593.853314,-223659.949385,260135.520413,-36475.5710276,-167.501105925,-301501.990665,252276.606875,140.153670486,166593.732847,92.5520738038,-301501.990665,252276.606875,166593.732847,-301501.953789,252276.598015,166593.853314,77337.9198345,7725.36963382,-203242.120363,0,0,0
0.1067,-229418.975637,-305883.759287,256488.699841,249297.351028,-25072.557201,178983.378755,-229955.419874,255877.473115,-25922.0532416,-169.935442313,-305883.796163,249297.359888,138.498533271,178983.258182,99.4351434347,-305883.796163,249297.359888,178983.258182,-305883.759287,249297.351028,178983.378755,76464.7836506,7191.34881338,-204055.935956,0,0,0
0.1068,-235062.302011,-310563.693825,251836.181863,245378.303734,-14428.8367372,189988.492043,-235924.111128,251255.809927,-15331.6987996,-172.535405944,-310563.7307,245378.312593,136.321284774,189988.371463,105.549095257,-310563.7307,245378.312593,189988.371463,-310563.693825,245378.303734,189988.492043,75501.391814,6457.87812938,-204417.328781,0,0,0
0.1069,-241397.862944,-315788.354043,246027.126427,240505.631817,-4824.27442006,199568.586915,-241557.54131,246277.098484,-4719.55717461,-175.437994955,-315788.390919,240505.640677,133.614244821,199568.466399,110.871370222,-315788.390919,240505.640677,199568.466399,-315788.354043,240505.631817,199568.586915,74390.4910989,5521.49461003,-204392.861336,0,0,0
0.107,-247492.484717,-320799.271411,240097.607618,235521.384397,4897.53111044,208802.913733,-246847.705008,240948.413809,5899.29119936,-178.221837937,-320799.308287,235521.393257,130.845218476,208802.79311,116.001551728,-320799.308287,235521.393257,208802.79311,-320799.271411,235521.384397,208802.913733,73306.7866946,4576.22322117,-203905.382622,0,0,0
0.1071,-252363.522719,-324797.799199,234865.424504,231090.279098,15773.174904,218817.592919,-251787.084611,235277.328253,16509.7563577,-180.443242263,-324797.836074,231090.287958,128.38349331,218817.472296,121.565262386,-324797.836074,231090.287958,218817.472296,-324797.799199,231090.279098,218817.592919,72434.2764792,3775.14540526,-203044.418015,0,0,0
0.1072,-256167.82052,-327911.142091,229874.682788,226842.17427,27463.8877802,229339.346461,-256368.660988,229271.900739,27096.7602489,-182.172877203,-327911.178966,226842.183129,126.023435072,229339.225835,127.41068102,-327911.178966,226842.183129,229339.225835,-327911.142091,226842.17427,229339.346461,71743.3215713,3032.5085185,-201875.45868,0,0,0
0.1073,-259934.9776,-330975.636564,223905.547168,221786.242387,38654.1639266,239283.3726,-260585.92347,222940.665309,37645.2581611,-183.875374133,-330975.673439,221786.251247,123.214584026,239283.251976,132.935139987,-330975.673439,221786.251247,239283.251976,-330975.636564,221786.242387,239283.3726,71040.6589638,2119.30478147,-200629.208673,0,0,0
0.1074,-264227.70385,-334448.289199,216469.58076,215525.932951,48605.0523832,248035.956008,-264432.879096,216292.618995,48140.2601015,-185.804625597,-334448.326074,215525.941811,119.736634339,248035.835383,137.797686324,-334448.326074,215525.941811,248035.835383,-334448.289199,215525.932951,248035.956008,70220.5853492,943.647809172,-199430.903625,0,0,0
0.1075,-268429.826481,-337828.28258,208464.018364,208790.569092,57992.3227971,256180.693785,-267904.061132,209337.209034,58566.8520981,-187.682399697,-337828.319455,208790.577952,115.994765529,256180.573227,142.322540682,-337828.319455,208790.577952,256180.573227,-337828.28258,208790.569092,256180.693785,69398.4560987,-326.550728418,-198188.370988,0,0,0
0.1076,-271548.468147,-340308.74529,201145.194453,202601.257342,68038.2739458,264792.552736,-270994.536837,202084.319444,68910.2173932,-189.060434536,-340308.782165,202601.266202,112.556259001,264792.432178,147.106906766,-340308.782165,202601.266202,264792.432178,-340308.74529,202601.257342,264792.552736,68760.2771427,-1456.06288836,-196754.278791,0,0,0
0.1077,-273501.398648,-341822.725429,194631.715781,197039.812613,79024.4493317,274098.835254,-273699.914476,194544.256978,79155.6574987,-189.901534614,-341822.762305,197039.821447,109.466567471,274098.714695,152.27706372,-341822.762305,197039.821447,274098.714695,-341822.725429,197039.812613,274098.835254,68321.3267817,-2408.09683224,-195074.385922,0,0,0
0.1078,-275247.953081,-343149.561829,187749.33915,191126.350844,89982.5957616,283310.556935,-276016.349561,186727.736478,89288.6130836,-190.638665947,-343149.598704,191126.359678,106.181310932,283310.436376,157.394686875,-343149.598704,191126.359678,283310.436376,-343149.561829,191126.350844,283310.556935,67901.6087475,-3377.01169402,-193327.961173,0,0,0
0.1079,-277573.480424,-344927.248684,179425.401692,183991.804751,99902.8200569,291616.938613,-277940.55031,178645.865646,99294.6846636,-191.626269755,-344927.28556,183991.813586,102.217674214,291616.818033,162.009343351,-344927.28556,183991.813586,291616.818033,-344927.248684,183991.804751,291616.938613,67353.7682605,-4566.40305951,-191714.118556,0,0,0
0.108,-280047.783084,-346806.167837,169969.878308,175889.845132,108943.122178,299192.180731,-279469.782328,170310.129265,109159.653063,-192.670113729,-346806.204712,175889.853967,97.7165855371,299192.06015,166.217811195,-346806.204712,175889.853967,299192.06015,-346806.167837,175889.845132,299192.180731,66758.3847536,-5919.96682413,-190249.058553,0,0,0
0.1081,-281497.574155,-347832.960429,160707.218219,167898.469802,118163.005738,306896.294166,-280601.872493,161732.37287,118869.499623,-193.240554058,-347832.997304,167898.478637,93.2769325763,306896.173586,170.497874214,-347832.997304,167898.478637,306896.173586,-347832.960429,167898.469802,306896.294166,66335.3862743,-7191.25158331,-188733.288428,0,0,0
0.1082,-281454.358788,-347626.930644,152413.867701,160650.487694,128155.063399,315210.299368,-281335.212043,152924.785924,128410.426119,-193.126093066,-347626.967519,160650.49653,89.25027585,315210.178787,175.116765993,-347626.967519,160650.49653,315210.178787,-347626.930644,160650.487694,315210.299368,66172.5718555,-8236.61999337,-187055.235968,0,0,0
0.1083,-280790.62363,-346896.949712,144441.025799,153593.263798,138295.747435,323627.111508,-281668.758863,143899.884489,137768.874373,-192.720548104,-346896.986588,153593.272587,85.3295958815,323626.990927,179.792772737,-346896.986588,153593.272587,323626.990927,-346896.949712,153593.263798,323627.111508,66106.3260826,-9152.23799936,-185331.364073,0,0,0
0.1084,-280711.114322,-346621.86892,135552.338246,145673.208188,147540.69166,331297.740212,-281602.038963,134670.493445,146931.545519,-192.567725441,-346621.905795,145673.216978,80.9295649876,331297.619632,184.054233129,-346621.905795,145673.216978,331297.619632,-346621.86892,145673.208188,331297.740212,65910.7545971,-10120.8699413,-183757.048552,0,0,0
0.1085,-281287.523127,-346859.953294,125423.521044,136633.574822,155749.010034,338107.28284,-281135.147158,125249.72826,155885.418898,-192.699994538,-346859.990169,136633.583614,75.9075464521,338107.162259,187.837312366,-346859.990169,136633.583614,338107.162259,-346859.953294,136633.574822,338107.28284,65572.430167,-11210.053778,-182358.272806,0,0,0
0.1086,-281324.5921,-346635.66604,114992.07278,127242.619683,163862.459387,344820.494825,-280268.746924,115650.976358,164617.770567,-192.575390475,-346635.702855,127242.628476,70.6903491535,344820.374244,191.56687458,-346635.702855,127242.628476,344820.374244,-346635.66604,127242.619683,344820.494825,65311.0739395,-12250.5469035,-180958.035437,0,0,0
0.1087,-279761.738206,-345025.413274,105276.646468,118339.057932,172700.50406,352102.78029,-279004.069466,105887.87809,173116.191376,-191.680805605,-345025.45009,118339.066726,65.7439259589,352102.659708,195.612588727,-345025.45009,118339.066726,352102.659708,-345025.413274,118339.057932,352102.78029,65263.675068,-13062.4114641,-179402.27623,0,0,0
0.1088,-276938.203052,-342300.695098,96156.2961313,109834.999415,181879.805978,359642.278313,-277342.911958,95974.3073528,181368.604605,-190.167073285,-342300.731914,109835.00821,61.0194490055,359642.157732,199.80119874,-342300.731914,109835.00821,359642.157732,-342300.695098,109834.999415,359642.278313,65362.4920461,-13678.7032835,-177762.472335,0,0,0
0.1089,-274201.882642,-339550.446782,86598.0450899,100897.583261,190233.325515,366490.382966,-275287.634996,85924.3518737,189363.283122,-188.639157504,-339550.483507,100897.592058,56.0542178098,366490.262384,203.605701325,-339550.483507,100897.592058,366490.262384,-339550.446782,100897.583261,366490.382966,65348.5641404,-14299.5381713,-176257.057451,0,0,0
0.109,-272323.121695,-337274.260969,76002.8250457,91046.6686322,197243.946074,372226.56387,-272841.159241,75752.2931889,197088.866053,-187.37460983,-337274.297694,91046.6774302,50.5814874612,372226.443289,206.792468494,-337274.297694,91046.6774302,372226.443289,-337274.260969,91046.6686322,372226.56387,64951.1392742,-15043.8435865,-174982.617796,0,0,0
0.1091,-270605.579726,-334872.47621,64967.4018991,80773.8505669,203719.306714,377506.668267,-270006.96127,65472.5863504,204534.37492,-186.04028496,-334872.512929,80773.8593664,44.8743663147,377506.547686,209.725859825,-334872.512929,80773.8593664,377506.547686,-334872.47621,80773.8505669,377506.668267,64266.8964846,-15806.4486678,-173787.361553,0,0,0
0.1092,-267749.951699,-331309.335767,54517.2151489,70878.8241231,210833.598038,383284.380693,-266789.068632,55099.8393842,211689.229248,-184.060762492,-331309.372485,70878.832863,39.3771293683,383284.260111,212.935700062,-331309.372485,70878.832863,383284.260111,-331309.335767,70878.8241231,383284.380693,63559.3840672,-16361.6089742,-172450.782655,0,0,0
0.1093,-263398.690163,-325959.771012,44798.0187333,61400.1426276,218677.289087,389632.876557,-263192.05413,44648.7925311,218543.261598,-181.088782013,-325959.807623,61400.1513726,34.111195207,389632.755975,216.462642208,-325959.807623,61400.1513726,389632.755975,-325959.771012,61400.1426276,389632.876557,62561.080849,-16602.1238942,-170955.58747,0,0,0
0.1094,-258511.787615,-319090.371395,34884.6713258,51607.7222041,226092.190064,395610.811095,-259221.029316,34134.2973008,225086.732016,-177.272448525,-319090.407346,51607.7309544,28.6709616413,395610.690514,219.783716952,-319090.407346,51607.7309544,395610.690514,-319090.371395,51607.7222041,395610.811095,60578.5837802,-16723.0508783,-169518.621032,0,0,0
0.1095,-254174.14777,-310319.028708,23969.8085631,40871.7480498,232027.791921,400364.345769,-254881.637236,23571.2953661,231310.34187,-172.399480019,-310319.064034,40871.7568059,22.7065315589,400364.225187,222.424569548,-310319.064034,40871.7568059,400364.225187,-310319.028708,40871.7480498,400364.345769,56144.8809383,-16901.9394867,-168336.553848,0,0,0
0.1096,-250274.11985,-298401.651773,12447.9849733,29522.491974,236803.048199,404152.346481,-250180.044403,12974.797331,237205.247072,-165.778712521,-298401.682538,29522.5007438,16.4013893021,404152.225899,224.529014389,-298401.682538,29522.5007438,404152.225899,-298401.651773,29522.491974,404152.346481,48127.5319233,-17074.5070007,-167349.298282,0,0,0
0.1097,-245794.925533,-277433.700488,1481.47564849,18525.1284761,241714.216823,408027.755416,-245122.932037,2359.86139892,242763.070638,-154.129849451,-277433.729013,18525.1372536,10.2917429187,408027.634834,226.682019352,-277433.729013,18525.1372536,408027.634834,-277433.700488,18525.1284761,408027.755416,31638.7749554,-17043.6528276,-166313.538594,0,0,0
0.1098,-240003.554392,-242093.424412,-8400.46317143,8345.45673005,247506.478978,412595.781801,-239717.486571,-8258.42802536,247975.914597,-134.496358229,-242093.444811,8345.46551468,4.63636973038,412595.661219,229.219811788,-242093.444811,8345.46551468,412595.661219,-242093.424412,8345.45673005,412595.781801,2089.87002008,-16745.9199015,-165089.302822,0,0,0
0.1099,-233413.488186,-170673.224417,-18010.515666,-1641.26454293,253471.71035,417280.84121,-233971.38944,-18864.9817715,252836.371212,-94.8184576527,-170673.223775,-1641.2557513,-0.911808750716,417280.720628,231.822622571,-170673.223775,-1641.2557513,417280.720628,-170673.224417,-1641.26454293,417280.84121,-62740.2637688,-16369.2511231,-163809.130861,0,0,0
0.11,-227340.125054,-52927.0370501,-28580.2693183,-12400.0685851,258268.628421,420992.92592,-227892.806162,-29444.7273463,257337.533509,-29.4039129689,-52927.0433441,-12400.0597859,-6.88892210327,420992.805338,233.884891854,-52927.0433441,-12400.0597859,420992.805338,-52927.0370501,-12400.0685851,420992.92592,-174413.088004,-16180.2007332,-162724.297499,0,0,0
0.1101,-221705.420903,78888.2946796,-40132.3273724,-23913.7584301,261621.750346,423508.008875,-221490.374737,-39982.6303524,261473.005089,43.826822567,78888.2806207,-23913.7496229,-13.2854164571,423507.888293,235.282160163,78888.2806207,-23913.7496229,423507.888293,78888.2946796,-23913.7584301,423508.008875,-300593.715583,-16218.5689423,-161886.258529,0,0,0
0.1102,-215573.534671,189723.217697,-51484.2691033,-35186.3069021,264504.896897,425617.14054,-214773.193369,-50463.7158529,265236.909222,105.401776172,189723.197109,-35186.298087,-19.5479433817,425617.019958,236.453899977,189723.197109,-35186.298087,425617.019958,189723.217697,-35186.3069021,425617.14054,-405296.752368,-16297.9622012,-161112.243643,0,0,0
