time_s,dc_link_voltage_v,active_power_w,reactive_power_var,phase_a_current_a,phase_b_current_a,phase_c_current_a,line_ab_voltage_v,line_bc_voltage_v,line_ca_voltage_v,blocked
0.02446,784.879147016,20165.1230036,1275.25684216,9.4462760711,29.6830821314,-39.1293582036,-784.477955139,782.135076979,2.34287815966,0
0.02448,784.867904761,20446.2888095,-20.2986678057,6.67890227155,31.9721120395,-38.6510143112,-784.441430866,782.114781294,2.32664957128,0
0.0245,784.89257991,19677.1541415,-514.786462091,5.18477953656,31.5745828274,-36.7593623644,0.131949015795,-787.034241776,786.90229276,0
0.02452,784.922037034,18851.811452,-154.58062124,5.41540052193,29.9759129234,-35.3913134447,0.122802561393,782.195193067,-782.317995628,0
0.02454,784.899725756,19499.2022766,780.063612844,7.25279233223,29.9589936212,-37.2117859537,0.113531005877,782.163864023,-782.277395029,0
0.02456,784.87854351,20048.2617698,1122.94305111,7.85358017197,30.5562104339,-38.409790607,-784.465022512,782.13370567,2.33131684224,0
0.02458,784.865617385,20375.2350833,-118.432393952,5.17757644089,32.787797115,-37.9653735566,-784.427558435,782.111843696,2.31571473841,0
0.0246,784.88958632,19626.3789157,-591.577346394,3.77471887132,32.3333826236,-36.1081014953,0.142793318047,-787.031785881,786.888992563,0
0.02462,784.915831221,18897.8588564,-168.481382821,4.21010855023,30.792004873,-35.0021134218,0.132909480949,782.186852794,-782.319762275,0
0.02464,784.894283031,19517.9525481,830.845651419,6.13829523057,30.7190723814,-36.857367611,0.122903885139,782.156392996,-782.279296881,0
0.02466,784.87456202,20033.9899631,1014.184308,6.37524756985,31.4880986198,-37.8633461905,-784.448989918,782.127796961,2.3211929572,0
0.02468,784.85984387,20404.4645288,-171.123728244,3.79076746065,33.6643163685,-37.4550838295,-784.410468279,782.104239034,2.30622924492,0
0.0247,784.879623275,19767.1103008,-686.275788386,2.36573029977,33.3822600092,-35.7479903104,0.155082647772,-787.025266667,786.87018402,0
0.02472,784.906128931,19028.653667,-239.924863341,2.89260432598,31.7861933885,-34.6787977136,0.14446794459,782.17379614,-782.318264085,0
0.02474,784.8852215,19619.5741015,823.8454748,4.91212936213,31.6591198701,-36.5712492319,0.133734951871,782.144061819,-782.277796771,0
0.02476,784.866222078,20115.0601345,846.761131911,4.78587834478,32.6017798728,-37.3876582178,-784.427134724,782.116267053,2.31086767126,0
0.02478,784.849361559,20527.4851406,-280.479549471,2.2934513992,34.7244981811,-37.0179495813,-784.387198479,782.090641485,2.29655699342,0
0.0248,784.868163252,19910.5485689,-769.032150587,0.960315562964,34.3895363224,-35.3498518866,0.167146102962,-787.016852333,786.849706231,0
0.02482,784.898480258,19060.1026676,-349.879391605,1.46530608123,32.6275377962,-34.0928438776,0.155811157796,782.164870514,-782.320681672,0
0.02484,784.878728071,19620.1788205,776.866554673,3.57663750466,32.448939389,-36.0255768927,0.1443615087,782.136347654,-782.280709163,0
0.02486,784.860274704,20107.8590313,637.906173511,3.08772647802,33.5678084875,-36.6555349661,-784.407866448,782.109150152,2.29871629573,0
0.02488,784.841556038,20560.8306973,-430.500020677,0.687769553092,35.6396608125,-36.3274303661,-784.366788736,782.081712748,2.28507598817,0
0.0249,784.863158841,19869.3831135,-773.688898956,-0.31697231693,34.9660193975,-34.6490470798,786.839565941,-787.011226314,0.171660372956,0
0.02492,784.89380423,19013.5674571,-165.297661423,0.628924608501,32.9802946633,-33.6092192718,0.161756849465,782.160848825,-782.322605674,0
0.02494,784.874990773,19539.3952669,1022.34147877,2.83101387876,32.7535236226,-35.5845375014,0.149612547971,782.133292633,-782.282905181,0
0.02496,784.85705191,20029.8105035,720.082764527,1.97846647373,34.0519120737,-36.0303785485,-784.396676836,782.106632622,2.29004421366,0
0.02498,784.837425013,20519.38559,-288.613925002,-0.328596006408,36.0755055497,-35.7469095437,-782.25539667,782.078305103,0.177091566801,0
0.025,784.858700848,19841.6649925,-606.888540122,-1.23880604457,35.3532836827,-34.1144776368,786.841653438,-787.006031795,0.164378357139,0
0.02502,784.889793119,18968.6787424,-54.2992116626,-0.204035494763,33.3222972573,-33.1182617615,2.26763165242,782.157582489,-784.425214141,0
0.02504,784.871934762,19466.6388927,1109.37443481,2.07337794309,33.0575159672,-35.1308939094,0.154920689346,782.130984877,-782.285905567,0
0.02506,784.85412515,19969.2471322,550.712752081,0.830023824803,34.5514490228,-35.3814728476,-784.385510177,782.104452705,2.28105747196,0
0.02508,784.833539816,20478.6270762,-497.342246529,-1.41774296102,36.5460173435,-35.1282743822,-782.243713179,782.075160523,0.168552656263,0
0.0251,784.85445619,19803.9581712,-881.117655848,-2.28580085166,35.8038335212,-33.5180326686,786.844896504,-787.001057662,0.156161158304,0
0.02512,784.886064817,18923.2070451,-321.249013167,-1.21444226827,33.7561518375,-32.5417095694,2.27485295915,782.154567674,-784.429420633,0
0.02514,784.869345994,19404.9672592,868.012674906,1.10494625172,33.4724547154,-34.5774009662,0.161837541509,782.129088881,-782.290926423,0
0.02516,784.851021605,19919.6988975,2.66170335701,-0.778466184069,35.2889720768,-34.5105058927,-782.270676578,782.10201638,0.1686601977,0
0.02518,784.828993612,20441.9471227,-1017.24540667,-2.9839431292,37.2654242655,-34.2814811369,-782.22773894,782.071251251,0.156487689256,0
0.0252,784.849353208,19773.188756,-1389.7480779,-3.81436949651,36.5079400936,-32.6935705972,786.850956897,-786.995352902,0.144396004781,0
0.02522,784.881688122,18886.8829476,-822.357442057,-2.70547818303,34.4454871167,-31.7400089335,2.28575481507,782.150752807,-784.436507622,0
0.02524,784.866560136,19353.1223514,392.26095013,-0.3428694898,34.1446415498,-33.8017720592,2.27243754384,782.126820233,-784.399257777,0
0.02526,784.847352934,19875.0956569,-332.230534684,-1.9543341801,35.830123585,-33.8757894054,-782.25842281,782.098815534,0.159607275329,0
0.02528,784.824269708,20409.9016807,-1325.42695113,-4.12301880731,37.793587382,-33.6705685758,-782.214678842,782.066941094,0.147737748104,0
0.0253,784.844225317,19748.0041518,-1686.50802222,-4.91675004642,37.0236457524,-32.1068957063,786.853919438,-786.989870165,0.13595072762,0
0.02532,784.877079061,18857.4935712,-1112.38578221,-3.77126755637,34.9492611036,-31.1779935459,2.29360263183,782.146434953,-784.440037584,0
0.02534,784.863063602,19308.4411308,123.319120276,-1.37216610613,34.6369919272,-33.2648258215,2.28004577877,782.123546678,-784.403592457,0
0.02536,784.843151941,19839.6548529,-574.624795462,-2.94721216724,36.3115577899,-33.3643456231,-782.246850256,782.094764589,0.152085666519,0
0.02538,784.819131909,20387.0748136,-1540.11530615,-5.07956838393,38.264614256,-33.1850458738,-782.202403161,782.061875774,0.140527386747,0
0.0254,784.838730158,19733.2835536,-1889.41105971,-5.83707514676,37.4847948429,-31.6477196957,786.855331649,-786.984384871,0.1290532221,0
0.02542,784.871998964,18840.1056211,-1309.12421984,-4.65547893684,35.4010554878,-30.7455765495,2.30028266062,782.141257968,-784.441540629,0
0.02544,784.858836747,19276.0745163,-53.5608373895,-2.22036917641,35.0799348236,-32.8595656466,2.28650150857,782.11913141,-784.405632919,0
0.02546,784.837448086,19829.401269,-944.356481446,-4.21343903896,36.9731262301,-32.7596871921,-782.231507425,782.088776185,0.142731240052,0
0.02548,784.81213449,20390.1780465,-1880.55408469,-6.30902952436,38.9178690722,-32.608839549,-782.185992162,782.054493113,0.131499049466,0
0.0255,784.831235918,19746.2677276,-2217.08698472,-7.02988476967,38.1302681335,-31.1003833629,786.857028824,-786.977381316,0.120352492364,1
0.02552,784.950702207,16295.1367255,-1184.38905983,-4.56258130076,30.9835273892,-26.4209460873,786.928424891,-787.037716715,0.109291823387,1
0.02554,785.055514262,12864.9523278,-168.622157357,-2.09318897319,23.8498368768,-21.756647903,786.985221531,-787.083538825,0.0983172941576,1
0.02556,785.145776304,9468.57882688,648.052243886,0.000748032325978,16.9180990493,-16.9188470821,19.5413117275,-787.114953173,767.573641446,1
0.02558,785.223118358,6165.77488561,438.116783602,0.000461171334367,11.0478251275,-11.048286299,162.98112719,-787.133591053,624.152463863,1
0.0256,785.288496181,2889.37938225,212.947937437,0.000296994307559,5.1919611868,-5.19225818207,245.073050186,-787.140409416,542.06735923,1
0.02562,785.342059114,-2.25806793093,-0.0730021247713,0.000205296925011,-0.00415776574745,0.00395246786981,-496.21950892,787.142091803,-290.922582883,1
0.02564,785.390835394,-0.388144652632,0.0225796776207,0.000110078097385,-0.00074778231396,0.000637704009151,-428.930205672,692.743161556,-263.812955883,1
0.02566,785.439449186,-0.363121422789,0.0154728446055,9.32703498395e-05,-0.000696028959395,0.00060275895598,-394.649654617,649.393957688,-254.74430307,1
0.02568,785.4879012,-0.345578797551,0.0106013486525,8.21138308356e-05,-0.000660204474094,0.000578091058206,-371.159152465,619.14776615,-247.988613685,1
0.0257,785.536191977,-0.333206566468,0.00726254815569,7.48678417277e-05,-0.000635397523644,0.000560529681673,-355.132682686,597.963602659,-242.830919973,1
0.02572,785.584322053,-0.324406033468,0.0049745307001,7.03276087645e-05,-0.000618208924164,0.000547880417863,-344.268266464,583.044671014,-238.776404549,1
0.02574,785.632291962,-0.318070892971,0.00340681339957,6.76598981421e-05,-0.000606285445847,0.000538625135022,-336.972671995,572.455290435,-235.48261844,1
0.02576,785.680102237,-0.313435719209,0.00233278814297,6.62869511588e-05,-0.000597999446037,0.00053171208815,-332.143198598,564.855767094,-232.712568496,1
0.02578,785.72775341,-0.309970889858,0.00159709231634,6.58093063618e-05,-0.000592223988245,0.000526413803804,-329.016647303,559.318896025,-230.302248721,1
0.0258,785.775246009,-0.307309943323,0.00109322309566,6.59510948199e-05,-0.000588178488897,0.000522227431574,-327.064791858,555.202960236,-228.138168377,1
0.02582,785.822580564,-0.305199493262,0.000748181269144,6.65196949042e-05,-0.000585324371415,0.000518803292807,-325.92203316,552.063832111,-226.141798951,1
0.02584,785.869757599,-0.303464067347,0.000511938446203,6.73844948789e-05,-0.00058328616143,0.000515902114379,-325.335328155,549.594137904,-224.25880975,1
0.02586,785.91677764,-0.301982552183,0.000350213503905,6.84519268338e-05,-0.000581807143415,0.000513355162313,-325.129535124,547.581152864,-222.451617739,1
0.02588,785.963641207,-0.300671058738,0.000239519175171,6.96591231338e-05,-0.000580707734485,0.00051104758557,-325.183428809,545.877660028,-220.694231218,1
0.0259,786.010348823,-0.299471580372,0.000163765771998,7.09627452745e-05,-0.000579863455184,0.000508900107408,-325.413100229,544.381781296,-218.968681067,1
0.02592,786.056901005,-0.29834412288,0.000111932848762,7.23317293321e-05,-0.000579189205743,0.000506856830891,-325.760467538,543.023018317,-217.262550779,1
0.02594,786.103298272,-0.297261033979,7.64732074152e-05,7.37449870966e-05,-0.000578625661426,0.000504879521047,-326.185324261,541.752591236,-215.567266975,1
0.02596,786.149541138,-0.296203179291,5.22190442636e-05,7.51885258498e-05,-0.000578131145777,0.000502942358328,-326.659835814,540.536752053,-213.876916239,1
0.02598,786.195630119,-0.295157464581,3.5632353813e-05,7.66515922896e-05,-0.000577677868651,0.000501026444788,-327.16473047,539.35215672,-212.187426249,1
0.026,786.241565724,-0.294114846341,2.42913167369e-05,7.81271555025e-05,-0.000577246170716,0.000499119153547,-327.686663109,538.182662132,-210.495999022,1
0.02602,786.287348466,-0.293069120596,1.65384305969e-05,7.96103311968e-05,-0.000576822450058,0.000497211768511,-328.216390628,537.017109285,-208.800718657,1
0.02604,786.332978853,-0.292016048243,1.12394834748e-05,8.10977208182e-05,-0.000576397297437,0.000495298280522,-328.747509127,535.847788979,-207.100279852,1
0.02606,786.378457392,-0.290952689026,7.61847814953e-06,8.25875750269e-05,-0.0005759635848,0.000493375175032,-329.275579913,534.669379916,-205.393800003,1
0.02608,786.423784587,-0.28987716374,5.14459090194e-06,8.40776144802e-05,-0.000575517434686,0.000491438992796,-329.797524583,533.478213741,-203.680689158,1
0.0261,786.468960944,-0.288788186222,3.45477468986e-06,8.55666733734e-05,-0.000575055739363,0.000489487793394,-330.311206368,532.271766378,-201.96056001,1
0.02612,786.513986963,-0.287684857576,2.30077567507e-06,8.70545477977e-05,-0.000574575732941,0.000487520878998,-330.815140369,531.048305969,-200.2331656,1
0.02614,786.558863145,-0.286566718354,1.51286811682e-06,8.85400281429e-05,-0.000574076557887,0.000485536740541,-331.308293015,529.806649214,-198.498356199,1
0.02616,786.603589988,-0.285433464283,9.75036531962e-07,9.00226891036e-05,-0.000573557197418,0.000483534788041,-331.789943261,528.545992729,-196.756049468,1
0.02618,786.648167991,-0.28428494209,6.07994518242e-07,9.15022185253e-05,-0.00057301695452,0.00048151463813,-332.259586523,527.265796325,-195.006209802,1
0.0262,786.692597647,-0.283121103672,3.5756772011e-07,9.297838261e-05,-0.000572455353779,0.000479476050677,-332.716868194,525.965702228,-193.248834033,1
0.02622,786.736879451,-0.281941904629,1.86747872458e-07,9.44516227184e-05,-0.000571871452537,0.00047741950579,-333.161537628,524.645479163,-191.483941536,1
0.02624,786.781013894,-0.280747489457,7.02587978317e-08,9.59211760588e-05,-0.000571265656513,0.000475344310811,-333.593416286,523.304983662,-189.711567376,1
