time_s,phase_a_duty,phase_b_duty,phase_c_duty,phase_a_upper_gate,phase_a_lower_gate,phase_b_upper_gate,phase_b_lower_gate,phase_c_upper_gate,phase_c_lower_gate,upper_antiparallel_diode_count,lower_antiparallel_diode_count
0.03094,0.108849199567,0.580531034509,0.891150800433,0,1,1,0,1,0,0,0
0.03096,0.108849199567,0.580531034509,0.891150800433,0,1,0,0,1,0,0,1
0.03098,0.108849199567,0.580531034509,0.891150800433,0,1,0,1,1,0,0,1
0.031,0.108849199567,0.580531034509,0.891150800433,0,0,0,0,0,0,1,2
0.03102,0.108122215783,0.560678925421,0.891877784217,0,1,1,0,1,0,0,0
0.03104,0.108122215783,0.560678925421,0.891877784217,0,1,1,0,1,0,0,0
0.03106,0.108122215783,0.560678925421,0.891877784217,0,1,0,1,1,0,0,1
0.03108,0.108122215783,0.560678925421,0.891877784217,0,1,0,1,1,0,0,1
0.0311,0.108122215783,0.560678925421,0.891877784217,0,0,0,0,0,0,1,2
0.03112,0.107541637581,0.540864912916,0.892458362419,0,1,1,0,1,0,0,0
0.03114,0.107541637581,0.540864912916,0.892458362419,0,1,1,0,1,0,0,0
0.03116,0.107541637581,0.540864912916,0.892458362419,0,1,0,1,1,0,0,1
0.03118,0.107541637581,0.540864912916,0.892458362419,0,1,0,1,1,0,0,1
0.0312,0.107541637581,0.540864912916,0.892458362419,0,0,0,0,0,0,1,2
0.03122,0.107165984245,0.521076781295,0.892834015755,0,1,1,0,1,0,0,0
0.03124,0.107165984245,0.521076781295,0.892834015755,0,1,1,0,1,0,0,0
0.03126,0.107165984245,0.521076781295,0.892834015755,0,1,0,1,1,0,0,1
0.03128,0.107165984245,0.521076781295,0.892834015755,0,1,0,1,1,0,0,1
0.0313,0.107165984245,0.521076781295,0.892834015755,0,0,0,0,0,0,1,2
0.03132,0.10705429023,0.501305668864,0.89294570977,0,1,1,0,1,0,0,0
0.03134,0.10705429023,0.501305668864,0.89294570977,0,1,1,0,1,0,0,0
0.03136,0.10705429023,0.501305668864,0.89294570977,0,1,0,1,1,0,0,1
0.03138,0.10705429023,0.501305668864,0.89294570977,0,1,0,1,1,0,0,1
0.0314,0.10705429023,0.501305668864,0.89294570977,0,0,0,0,0,0,1,2
0.03142,0.107266029108,0.481546142707,0.892733970892,0,1,1,0,1,0,0,0
0.03144,0.107266029108,0.481546142707,0.892733970892,0,1,1,0,1,0,0,0
0.03146,0.107266029108,0.481546142707,0.892733970892,0,1,0,1,1,0,0,1
0.03148,0.107266029108,0.481546142707,0.892733970892,0,1,0,1,1,0,0,1
0.0315,0.107266029108,0.481546142707,0.892733970892,0,0,0,0,0,0,1,1
0.03152,0.107861035354,0.461796266357,0.892138964646,0,1,1,0,1,0,0,0
0.03154,0.107861035354,0.461796266357,0.892138964646,0,1,1,0,1,0,0,0
0.03156,0.107861035354,0.461796266357,0.892138964646,0,1,0,1,1,0,0,1
0.03158,0.107861035354,0.461796266357,0.892138964646,0,1,0,1,1,0,0,0
0.0316,0.107861035354,0.461796266357,0.892138964646,0,0,0,0,0,0,2,1
0.03162,0.108696147718,0.440189012711,0.891303852282,0,1,1,0,1,0,1,0
0.03164,0.108696147718,0.440189012711,0.891303852282,0,1,1,0,1,0,0,0
0.03166,0.108696147718,0.440189012711,0.891303852282,0,1,0,1,1,0,0,1
0.03168,0.108696147718,0.440189012711,0.891303852282,0,1,0,1,1,0,0,0
0.0317,0.108696147718,0.440189012711,0.891303852282,0,0,0,0,0,0,2,1
0.03172,0.109856513148,0.416930819553,0.890143486852,0,1,1,0,1,0,1,0
0.03174,0.109856513148,0.416930819553,0.890143486852,0,1,1,0,1,0,0,0
0.03176,0.109856513148,0.416930819553,0.890143486852,0,1,0,1,1,0,0,0
0.03178,0.109856513148,0.416930819553,0.890143486852,0,1,0,1,1,0,0,0
0.0318,0.109856513148,0.416930819553,0.890143486852,0,0,0,0,0,0,2,1
0.03182,0.111576799013,0.393598990578,0.888423200987,0,1,1,0,1,0,1,0
0.03184,0.111576799013,0.393598990578,0.888423200987,0,1,1,0,1,0,0,0
0.03186,0.111576799013,0.393598990578,0.888423200987,0,1,0,1,1,0,0,0
0.03188,0.111576799013,0.393598990578,0.888423200987,0,1,0,1,1,0,0,0
0.0319,0.111576799013,0.393598990578,0.888423200987,0,0,0,0,0,0,2,1
0.03192,0.113918649443,0.37020584532,0.886081350557,0,1,1,0,1,0,1,0
0.03194,0.113918649443,0.37020584532,0.886081350557,0,1,0,0,1,0,1,0
0.03196,0.113918649443,0.37020584532,0.886081350557,0,1,0,1,1,0,0,0
0.03198,0.113918649443,0.37020584532,0.886081350557,0,1,0,1,1,0,0,0
0.032,0.113918649443,0.37020584532,0.886081350557,0,0,0,0,0,0,2,1
0.03202,0.116765614977,0.345139188527,0.883234385023,0,1,1,0,1,0,1,0
0.03204,0.116765614977,0.345139188527,0.883234385023,0,1,0,1,1,0,0,0
0.03206,0.116765614977,0.345139188527,0.883234385023,0,1,0,1,1,0,0,0
0.03208,0.116765614977,0.345139188527,0.883234385023,0,1,0,1,1,0,0,0
0.0321,0.116765614977,0.345139188527,0.883234385023,0,0,0,0,0,0,2,1
0.03212,0.120367891336,0.32011777043,0.879632108664,0,1,1,0,1,0,1,0
0.03214,0.120367891336,0.32011777043,0.879632108664,0,1,0,1,1,0,0,0
0.03216,0.120367891336,0.32011777043,0.879632108664,0,1,0,1,1,0,0,0
0.03218,0.120367891336,0.32011777043,0.879632108664,0,1,0,1,1,0,0,0
0.0322,0.120367891336,0.32011777043,0.879632108664,0,0,0,0,0,0,2,1
0.03222,0.123117610343,0.29569819234,0.876882389657,0,1,1,0,1,0,1,0
0.03224,0.123117610343,0.29569819234,0.876882389657,0,1,0,1,1,0,0,0
0.03226,0.123117610343,0.29569819234,0.876882389657,0,1,0,1,1,0,0,0
0.03228,0.123117610343,0.29569819234,0.876882389657,0,1,0,1,1,0,0,0
0.0323,0.123117610343,0.29569819234,0.876882389657,0,0,0,0,0,0,2,1
0.03232,0.126920307964,0.273023043481,0.873079692036,0,1,1,0,1,0,1,0
0.03234,0.126920307964,0.273023043481,0.873079692036,0,1,0,1,1,0,0,0
0.03236,0.126920307964,0.273023043481,0.873079692036,0,1,0,1,1,0,0,0
0.03238,0.126920307964,0.273023043481,0.873079692036,0,1,0,1,1,0,0,0
0.0324,0.126920307964,0.273023043481,0.873079692036,0,0,0,0,0,0,2,1
0.03242,0.131653739481,0.250478384191,0.868346260519,0,1,1,0,1,0,1,0
0.03244,0.131653739481,0.250478384191,0.868346260519,0,1,0,1,1,0,0,0
0.03246,0.131653739481,0.250478384191,0.868346260519,0,1,0,1,1,0,0,0
0.03248,0.131653739481,0.250478384191,0.868346260519,0,1,0,1,1,0,0,0
0.0325,0.131653739481,0.250478384191,0.868346260519,0,0,0,0,0,0,2,1
0.03252,0.135891013331,0.230283289869,0.864108986669,0,1,1,0,1,0,1,0
0.03254,0.135891013331,0.230283289869,0.864108986669,0,1,0,1,1,0,0,0
0.03256,0.135891013331,0.230283289869,0.864108986669,0,1,0,1,1,0,0,0
0.03258,0.135891013331,0.230283289869,0.864108986669,0,1,0,1,1,0,0,0
0.0326,0.135891013331,0.230283289869,0.864108986669,0,0,0,0,0,0,2,1
0.03262,0.141169957414,0.210294389068,0.858830042586,0,1,1,0,1,0,1,0
0.03264,0.141169957414,0.210294389068,0.858830042586,0,1,0,1,1,0,0,0
0.03266,0.141169957414,0.210294389068,0.858830042586,0,1,0,1,1,0,0,0
0.03268,0.141169957414,0.210294389068,0.858830042586,0,1,0,1,1,0,0,0
0.0327,0.141169957414,0.210294389068,0.858830042586,0,0,0,0,0,0,2,1
0.03272,0.145880715838,0.19108272799,0.854119284162,0,1,1,0,1,0,1,0
0.03274,0.145880715838,0.19108272799,0.854119284162,0,1,0,1,1,0,0,0
0.03276,0.145880715838,0.19108272799,0.854119284162,0,1,0,1,1,0,0,0
0.03278,0.145880715838,0.19108272799,0.854119284162,0,1,0,1,1,0,0,0
0.0328,0.145880715838,0.19108272799,0.854119284162,0,0,0,0,0,0,2,1
0.03282,0.151743174806,0.172157276072,0.848256825194,0,1,0,0,1,0,1,0
0.03284,0.151743174806,0.172157276072,0.848256825194,0,1,0,1,1,0,0,0
0.03286,0.151743174806,0.172157276072,0.848256825194,0,1,0,1,1,0,0,0
0.03288,0.151743174806,0.172157276072,0.848256825194,0,1,0,1,1,0,0,0
0.0329,0.151743174806,0.172157276072,0.848256825194,0,0,0,0,0,0,2,1
0.03292,0.158672673083,0.155620750349,0.844379249651,0,1,0,1,1,0,0,0
0.03294,0.158672673083,0.155620750349,0.844379249651,0,1,0,1,1,0,0,0
0.03296,0.158672673083,0.155620750349,0.844379249651,0,1,0,1,1,0,0,0
0.03298,0.158672673083,0.155620750349,0.844379249651,0,1,0,1,1,0,0,0
0.033,0.158672673083,0.155620750349,0.844379249651,0,0,0,0,0,0,2,1
0.03302,0.177507914786,0.150110691281,0.849889308719,0,1,0,1,1,0,0,0
0.03304,0.177507914786,0.150110691281,0.849889308719,0,1,0,1,1,0,0,0
0.03306,0.177507914786,0.150110691281,0.849889308719,0,1,0,1,1,0,0,0
0.03308,0.177507914786,0.150110691281,0.849889308719,0,1,0,1,1,0,0,0
0.0331,0.177507914786,0.150110691281,0.849889308719,0,0,0,0,0,0,2,1
0.03312,0.195885666052,0.143987659388,0.856012340612,0,1,0,1,1,0,0,0
0.03314,0.195885666052,0.143987659388,0.856012340612,0,1,0,1,1,0,0,0
0.03316,0.195885666052,0.143987659388,0.856012340612,0,1,0,1,1,0,0,0
0.03318,0.195885666052,0.143987659388,0.856012340612,0,1,0,1,1,0,0,0
0.0332,0.195885666052,0.143987659388,0.856012340612,0,0,0,0,0,0,2,1
0.03322,0.214425897579,0.138968888241,0.861031111759,0,0,0,1,1,0,1,0
0.03324,0.214425897579,0.138968888241,0.861031111759,0,1,0,1,1,0,0,0
0.03326,0.214425897579,0.138968888241,0.861031111759,0,1,0,1,1,0,0,0
0.03328,0.214425897579,0.138968888241,0.861031111759,0,1,0,1,1,0,0,0
0.0333,0.214425897579,0.138968888241,0.861031111759,0,0,0,0,0,0,2,1
0.03332,0.233171582589,0.135111506019,0.864888493981,1,0,0,1,1,0,1,0
0.03334,0.233171582589,0.135111506019,0.864888493981,0,1,0,1,1,0,0,0
0.03336,0.233171582589,0.135111506019,0.864888493981,0,1,0,1,1,0,0,0
0.03338,0.233171582589,0.135111506019,0.864888493981,0,1,0,1,1,0,0,0
0.0334,0.233171582589,0.135111506019,0.864888493981,0,0,0,0,0,0,2,1
0.03342,0.253259528332,0.130630885951,0.869369114049,1,0,0,1,1,0,1,0
0.03344,0.253259528332,0.130630885951,0.869369114049,0,1,0,1,1,0,0,0
0.03346,0.253259528332,0.130630885951,0.869369114049,0,1,0,1,1,0,0,0
0.03348,0.253259528332,0.130630885951,0.869369114049,0,1,0,1,1,0,0,0
0.0335,0.253259528332,0.130630885951,0.869369114049,0,0,0,0,0,0,2,1
0.03352,0.273087865327,0.125755779816,0.874244220184,1,0,0,1,1,0,1,0
0.03354,0.273087865327,0.125755779816,0.874244220184,0,1,0,1,1,0,0,0
0.03356,0.273087865327,0.125755779816,0.874244220184,0,1,0,1,1,0,0,0
0.03358,0.273087865327,0.125755779816,0.874244220184,0,1,0,1,1,0,0,0
0.0336,0.273087865327,0.125755779816,0.874244220184,0,0,0,0,0,0,2,1
0.03362,0.293255336009,0.122204204427,0.877795795573,1,0,0,1,1,0,1,0
0.03364,0.293255336009,0.122204204427,0.877795795573,0,1,0,1,1,0,0,0
0.03366,0.293255336009,0.122204204427,0.877795795573,0,1,0,1,1,0,0,0
0.03368,0.293255336009,0.122204204427,0.877795795573,0,1,0,1,1,0,0,0
0.0337,0.293255336009,0.122204204427,0.877795795573,0,0,0,0,0,0,2,1
0.03372,0.313236230151,0.118371137217,0.881628862783,1,0,0,1,1,0,1,0
0.03374,0.313236230151,0.118371137217,0.881628862783,0,1,0,1,1,0,0,0
0.03376,0.313236230151,0.118371137217,0.881628862783,0,1,0,1,1,0,0,0
0.03378,0.313236230151,0.118371137217,0.881628862783,0,1,0,1,1,0,0,0
0.0338,0.313236230151,0.118371137217,0.881628862783,0,0,0,0,0,0,2,1
0.03382,0.333621962722,0.115977083501,0.884022916499,1,0,0,1,1,0,1,0
0.03384,0.333621962722,0.115977083501,0.884022916499,0,1,0,1,1,0,0,0
0.03386,0.333621962722,0.115977083501,0.884022916499,0,1,0,1,1,0,0,0
0.03388,0.333621962722,0.115977083501,0.884022916499,0,1,0,1,1,0,0,0
0.0339,0.333621962722,0.115977083501,0.884022916499,0,0,0,0,0,0,2,1
0.03392,0.353880867078,0.113418089443,0.886581910557,1,0,0,1,1,0,1,0
0.03394,0.353880867078,0.113418089443,0.886581910557,0,1,0,1,1,0,0,0
0.03396,0.353880867078,0.113418089443,0.886581910557,0,1,0,1,1,0,0,0
0.03398,0.353880867078,0.113418089443,0.886581910557,0,1,0,1,1,0,0,0
0.034,0.353880867078,0.113418089443,0.886581910557,0,0,0,0,0,0,2,1
0.03402,0.374041685367,0.1107494974,0.8892505026,1,0,0,1,1,0,1,0
0.03404,0.374041685367,0.1107494974,0.8892505026,0,1,0,1,1,0,0,0
0.03406,0.374041685367,0.1107494974,0.8892505026,0,1,0,1,1,0,0,0
0.03408,0.374041685367,0.1107494974,0.8892505026,0,1,0,1,1,0,0,0
0.0341,0.374041685367,0.1107494974,0.8892505026,0,0,0,0,0,0,2,1
0.03412,0.394684506366,0.109695077815,0.890304922185,1,0,0,1,1,0,1,0
0.03414,0.394684506366,0.109695077815,0.890304922185,0,1,0,1,1,0,0,0
0.03416,0.394684506366,0.109695077815,0.890304922185,0,1,0,1,1,0,0,0
0.03418,0.394684506366,0.109695077815,0.890304922185,0,1,0,1,1,0,0,0
0.0342,0.394684506366,0.109695077815,0.890304922185,0,0,0,0,0,0,2,1
0.03422,0.415269113702,0.108652290073,0.891347709927,1,0,0,1,1,0,1,0
0.03424,0.415269113702,0.108652290073,0.891347709927,0,0,0,1,1,0,1,0
0.03426,0.415269113702,0.108652290073,0.891347709927,0,1,0,1,1,0,0,0
0.03428,0.415269113702,0.108652290073,0.891347709927,0,1,0,1,1,0,0,0
0.0343,0.415269113702,0.108652290073,0.891347709927,0,0,0,0,0,0,2,1
0.03432,0.435813909046,0.107678613685,0.892321386315,1,0,0,1,1,0,1,0
0.03434,0.435813909046,0.107678613685,0.892321386315,1,0,0,1,1,0,1,0
0.03436,0.435813909046,0.107678613685,0.892321386315,0,1,0,1,1,0,0,0
0.03438,0.435813909046,0.107678613685,0.892321386315,0,1,0,1,1,0,0,0
0.0344,0.435813909046,0.107678613685,0.892321386315,0,0,0,0,0,0,2,1
0.03442,0.454678413693,0.107011123085,0.892988876915,1,0,0,1,1,0,1,0
0.03444,0.454678413693,0.107011123085,0.892988876915,1,0,0,1,1,0,1,0
0.03446,0.454678413693,0.107011123085,0.892988876915,0,1,0,1,1,0,0,0
0.03448,0.454678413693,0.107011123085,0.892988876915,0,1,0,1,1,0,0,0
0.0345,0.454678413693,0.107011123085,0.892988876915,0,0,0,0,0,0,2,1
0.03452,0.473521134253,0.106528005941,0.893471994059,1,0,0,1,1,0,1,0
0.03454,0.473521134253,0.106528005941,0.893471994059,1,0,0,1,1,0,1,0
0.03456,0.473521134253,0.106528005941,0.893471994059,0,1,0,1,1,0,0,0
0.03458,0.473521134253,0.106528005941,0.893471994059,0,1,0,1,1,0,0,0
0.0346,0.473521134253,0.106528005941,0.893471994059,0,0,0,0,0,0,2,1
0.03462,0.494006813462,0.106108736817,0.893891263183,1,0,0,1,1,0,1,0
0.03464,0.494006813462,0.106108736817,0.893891263183,1,0,0,1,1,0,0,0
0.03466,0.494006813462,0.106108736817,0.893891263183,0,1,0,1,1,0,0,0
0.03468,0.494006813462,0.106108736817,0.893891263183,0,1,0,1,1,0,0,0
0.0347,0.494006813462,0.106108736817,0.893891263183,0,0,0,0,0,0,2,1
0.03472,0.517890065343,0.105625384427,0.894374615573,1,0,0,1,1,0,1,0
0.03474,0.517890065343,0.105625384427,0.894374615573,1,0,0,1,1,0,0,0
0.03476,0.517890065343,0.105625384427,0.894374615573,0,1,0,1,1,0,0,1
0.03478,0.517890065343,0.105625384427,0.894374615573,0,1,0,1,1,0,0,0
0.0348,0.517890065343,0.105625384427,0.894374615573,0,0,0,0,0,0,2,1
0.03482,0.541870841874,0.105501835066,0.894498164934,1,0,0,1,1,0,1,0
0.03484,0.541870841874,0.105501835066,0.894498164934,1,0,0,1,1,0,0,0
0.03486,0.541870841874,0.105501835066,0.894498164934,0,1,0,1,1,0,0,1
0.03488,0.541870841874,0.105501835066,0.894498164934,0,1,0,1,1,0,0,0
0.0349,0.541870841874,0.105501835066,0.894498164934,0,0,0,0,0,0,2,1
0.03492,0.564291163902,0.105979853238,0.894020146762,1,0,0,1,1,0,0,0
0.03494,0.564291163902,0.105979853238,0.894020146762,1,0,0,1,1,0,0,0
0.03496,0.564291163902,0.105979853238,0.894020146762,0,1,0,1,1,0,0,1
0.03498,0.564291163902,0.105979853238,0.894020146762,0,1,0,1,1,0,0,1
0.035,0.564291163902,0.105979853238,0.894020146762,0,0,0,0,0,0,1,2
0.03502,0.58684395641,0.106933800505,0.893066199495,1,0,0,1,1,0,0,0
0.03504,0.58684395641,0.106933800505,0.893066199495,1,0,0,1,1,0,0,0
0.03506,0.58684395641,0.106933800505,0.893066199495,0,1,0,1,1,0,0,1
0.03508,0.58684395641,0.106933800505,0.893066199495,0,1,0,1,1,0,0,1
0.0351,0.58684395641,0.106933800505,0.893066199495,0,0,0,0,0,0,1,2
0.03512,0.61272339349,0.108075976926,0.891924023074,1,0,0,1,1,0,0,0
0.03514,0.61272339349,0.108075976926,0.891924023074,1,0,0,1,1,0,0,0
0.03516,0.61272339349,0.108075976926,0.891924023074,0,0,0,1,1,0,0,1
0.03518,0.61272339349,0.108075976926,0.891924023074,0,1,0,1,1,0,0,1
0.0352,0.61272339349,0.108075976926,0.891924023074,0,0,0,0,0,0,1,2
0.03522,0.636996679607,0.110010524855,0.889989475145,1,0,0,1,1,0,0,0
0.03524,0.636996679607,0.110010524855,0.889989475145,1,0,0,1,1,0,0,0
0.03526,0.636996679607,0.110010524855,0.889989475145,1,0,0,1,1,0,0,0
0.03528,0.636996679607,0.110010524855,0.889989475145,0,1,0,1,1,0,0,1
0.0353,0.636996679607,0.110010524855,0.889989475145,0,0,0,0,0,0,1,2
0.03532,0.66124675339,0.112622493391,0.887377506609,1,0,0,1,1,0,0,0
0.03534,0.66124675339,0.112622493391,0.887377506609,1,0,0,1,1,0,0,0
0.03536,0.66124675339,0.112622493391,0.887377506609,1,0,0,1,1,0,0,0
0.03538,0.66124675339,0.112622493391,0.887377506609,0,1,0,1,1,0,0,1
0.0354,0.66124675339,0.112622493391,0.887377506609,0,0,0,0,0,0,1,2
0.03542,0.683794168566,0.116155540798,0.883844459202,1,0,0,1,1,0,0,0
0.03544,0.683794168566,0.116155540798,0.883844459202,1,0,0,1,1,0,0,0
0.03546,0.683794168566,0.116155540798,0.883844459202,1,0,0,1,1,0,0,0
0.03548,0.683794168566,0.116155540798,0.883844459202,0,1,0,1,1,0,0,1
0.0355,0.683794168566,0.116155540798,0.883844459202,0,0,0,0,0,0,1,2
0.03552,0.70626325145,0.120487897051,0.879512102949,1,0,0,1,1,0,0,0
0.03554,0.70626325145,0.120487897051,0.879512102949,1,0,0,1,1,0,0,0
0.03556,0.70626325145,0.120487897051,0.879512102949,1,0,0,1,1,0,0,0
0.03558,0.70626325145,0.120487897051,0.879512102949,0,1,0,1,1,0,0,1
0.0356,0.70626325145,0.120487897051,0.879512102949,0,0,0,0,0,0,1,2
0.03562,0.728081121058,0.124012531842,0.875987468158,1,0,0,1,1,0,0,0
0.03564,0.728081121058,0.124012531842,0.875987468158,1,0,0,1,1,0,0,0
0.03566,0.728081121058,0.124012531842,0.875987468158,1,0,0,1,1,0,0,0
0.03568,0.728081121058,0.124012531842,0.875987468158,0,1,0,1,1,0,0,1
0.0357,0.728081121058,0.124012531842,0.875987468158,0,0,0,0,0,0,1,2
0.03572,0.748107002553,0.128633542154,0.871366457846,1,0,0,1,1,0,0,0
0.03574,0.748107002553,0.128633542154,0.871366457846,1,0,0,1,1,0,0,0
0.03576,0.748107002553,0.128633542154,0.871366457846,1,0,0,1,1,0,0,0
0.03578,0.748107002553,0.128633542154,0.871366457846,0,1,0,1,1,0,0,1
0.0358,0.748107002553,0.128633542154,0.871366457846,0,0,0,0,0,0,1,2
0.03582,0.767956196187,0.134226884114,0.865773115886,1,0,0,1,1,0,0,0
0.03584,0.767956196187,0.134226884114,0.865773115886,1,0,0,1,1,0,0,0
0.03586,0.767956196187,0.134226884114,0.865773115886,1,0,0,1,1,0,0,0
0.03588,0.767956196187,0.134226884114,0.865773115886,0,1,0,1,1,0,0,1
0.0359,0.767956196187,0.134226884114,0.865773115886,0,0,0,0,0,0,1,2
0.03592,0.787047344676,0.139184492794,0.860815507206,1,0,0,1,1,0,0,0
0.03594,0.787047344676,0.139184492794,0.860815507206,1,0,0,1,1,0,0,0
0.03596,0.787047344676,0.139184492794,0.860815507206,1,0,0,1,1,0,0,0
0.03598,0.787047344676,0.139184492794,0.860815507206,0,1,0,1,1,0,0,1
0.036,0.787047344676,0.139184492794,0.860815507206,0,0,0,0,0,0,1,2
0.03602,0.805887047674,0.145225663545,0.854774336455,1,0,0,1,1,0,0,0
0.03604,0.805887047674,0.145225663545,0.854774336455,1,0,0,1,1,0,0,0
0.03606,0.805887047674,0.145225663545,0.854774336455,1,0,0,1,1,0,0,0
0.03608,0.805887047674,0.145225663545,0.854774336455,0,0,0,1,1,0,0,1
0.0361,0.805887047674,0.145225663545,0.854774336455,0,0,0,0,0,0,1,2
0.03612,0.823888570358,0.150741754278,0.849258245722,1,0,0,1,1,0,0,0
0.03614,0.823888570358,0.150741754278,0.849258245722,1,0,0,1,1,0,0,0
0.03616,0.823888570358,0.150741754278,0.849258245722,1,0,0,1,1,0,0,0
0.03618,0.823888570358,0.150741754278,0.849258245722,1,0,0,1,1,0,0,0
0.0362,0.823888570358,0.150741754278,0.849258245722,0,0,0,0,0,0,1,2
0.03622,0.841009870648,0.155783606579,0.844216393421,1,0,0,1,1,0,0,0
0.03624,0.841009870648,0.155783606579,0.844216393421,1,0,0,1,1,0,0,0
0.03626,0.841009870648,0.155783606579,0.844216393421,1,0,0,1,1,0,0,0
0.03628,0.841009870648,0.155783606579,0.844216393421,1,0,0,1,1,0,0,0
0.0363,0.841009870648,0.155783606579,0.844216393421,0,0,0,0,0,0,1,2
0.03632,0.848762567444,0.151237432556,0.827469174102,1,0,0,1,1,0,0,0
0.03634,0.848762567444,0.151237432556,0.827469174102,1,0,0,1,1,0,0,0
0.03636,0.848762567444,0.151237432556,0.827469174102,1,0,0,1,1,0,0,0
0.03638,0.848762567444,0.151237432556,0.827469174102,1,0,0,1,1,0,0,0
0.0364,0.848762567444,0.151237432556,0.827469174102,0,0,0,0,0,0,1,2
0.03642,0.854609491697,0.145390508303,0.810151265422,1,0,0,1,1,0,0,0
0.03644,0.854609491697,0.145390508303,0.810151265422,1,0,0,1,1,0,0,0
0.03646,0.854609491697,0.145390508303,0.810151265422,1,0,0,1,1,0,0,0
0.03648,0.854609491697,0.145390508303,0.810151265422,1,0,0,1,1,0,0,0
0.0365,0.854609491697,0.145390508303,0.810151265422,0,0,0,0,0,0,1,2
0.03652,0.859545408416,0.140454591584,0.791057971439,1,0,0,1,1,0,0,0
0.03654,0.859545408416,0.140454591584,0.791057971439,1,0,0,1,1,0,0,0
0.03656,0.859545408416,0.140454591584,0.791057971439,1,0,0,1,1,0,0,0
0.03658,0.859545408416,0.140454591584,0.791057971439,1,0,0,1,1,0,0,0
0.0366,0.859545408416,0.140454591584,0.791057971439,0,0,0,0,0,0,1,2
0.03662,0.865000707744,0.134999292256,0.772348610915,1,0,0,1,1,0,0,0
0.03664,0.865000707744,0.134999292256,0.772348610915,1,0,0,1,1,0,0,0
0.03666,0.865000707744,0.134999292256,0.772348610915,1,0,0,1,1,0,0,0
0.03668,0.865000707744,0.134999292256,0.772348610915,1,0,0,1,0,0,0,1
0.0367,0.865000707744,0.134999292256,0.772348610915,0,0,0,0,0,0,1,2
0.03672,0.869260185083,0.130739814917,0.753427259295,1,0,0,1,1,0,0,0
0.03674,0.869260185083,0.130739814917,0.753427259295,1,0,0,1,1,0,0,0
0.03676,0.869260185083,0.130739814917,0.753427259295,1,0,0,1,1,0,0,0
0.03678,0.869260185083,0.130739814917,0.753427259295,1,0,0,1,0,1,0,1
0.0368,0.869260185083,0.130739814917,0.753427259295,0,0,0,0,0,0,1,2
0.03682,0.872264911075,0.127735088925,0.734255105269,1,0,0,1,1,0,0,0
0.03684,0.872264911075,0.127735088925,0.734255105269,1,0,0,1,1,0,0,0
0.03686,0.872264911075,0.127735088925,0.734255105269,1,0,0,1,1,0,0,0
0.03688,0.872264911075,0.127735088925,0.734255105269,1,0,0,1,0,1,0,1
0.0369,0.872264911075,0.127735088925,0.734255105269,0,0,0,0,0,0,1,2
0.03692,0.875622188556,0.124377811444,0.71534162115,1,0,0,1,1,0,0,0
0.03694,0.875622188556,0.124377811444,0.71534162115,1,0,0,1,1,0,0,0
0.03696,0.875622188556,0.124377811444,0.71534162115,1,0,0,1,1,0,0,0
0.03698,0.875622188556,0.124377811444,0.71534162115,1,0,0,1,0,1,0,1
0.037,0.875622188556,0.124377811444,0.71534162115,0,0,0,0,0,0,1,2
0.03702,0.879280123999,0.120719876001,0.696646278125,1,0,0,1,1,0,0,0
0.03704,0.879280123999,0.120719876001,0.696646278125,1,0,0,1,1,0,0,0
0.03706,0.879280123999,0.120719876001,0.696646278125,1,0,0,1,1,0,0,0
0.03708,0.879280123999,0.120719876001,0.696646278125,1,0,0,1,0,1,0,1
0.0371,0.879280123999,0.120719876001,0.696646278125,0,0,0,0,0,0,1,2
0.03712,0.881696173462,0.118303826538,0.675925658548,1,0,0,1,1,0,0,0
0.03714,0.881696173462,0.118303826538,0.675925658548,1,0,0,1,1,0,0,0
0.03716,0.881696173462,0.118303826538,0.675925658548,1,0,0,1,1,0,0,0
0.03718,0.881696173462,0.118303826538,0.675925658548,1,0,0,1,0,1,0,1
0.0372,0.881696173462,0.118303826538,0.675925658548,0,0,0,0,0,0,1,2
0.03722,0.884296088232,0.115703911768,0.655350705998,1,0,0,1,1,0,0,0
0.03724,0.884296088232,0.115703911768,0.655350705998,1,0,0,1,1,0,0,0
0.03726,0.884296088232,0.115703911768,0.655350705998,1,0,0,1,1,0,0,0
0.03728,0.884296088232,0.115703911768,0.655350705998,1,0,0,1,0,1,0,1
0.0373,0.884296088232,0.115703911768,0.655350705998,0,0,0,0,0,0,1,2
0.03732,0.887024739788,0.112975260212,0.634890288358,1,0,0,1,1,0,0,0
0.03734,0.887024739788,0.112975260212,0.634890288358,1,0,0,1,1,0,0,0
0.03736,0.887024739788,0.112975260212,0.634890288358,1,0,0,1,1,0,0,0
0.03738,0.887024739788,0.112975260212,0.634890288358,1,0,0,1,0,1,0,1
0.0374,0.887024739788,0.112975260212,0.634890288358,0,0,0,0,0,0,1,2
0.03742,0.889826075114,0.110173924886,0.614516165016,1,0,0,1,1,0,0,0
0.03744,0.889826075114,0.110173924886,0.614516165016,1,0,0,1,1,0,0,0
0.03746,0.889826075114,0.110173924886,0.614516165016,1,0,0,1,1,0,0,0
0.03748,0.889826075114,0.110173924886,0.614516165016,1,0,0,1,0,1,0,1
0.0375,0.889826075114,0.110173924886,0.614516165016,0,0,0,0,0,0,1,2
0.03752,0.890795680469,0.109204319531,0.595321312664,1,0,0,1,1,0,0,0
