time_s,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSFD_voltage,node_BUSFQ_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,output_fixed_5,branch_current_branch_fixed_5,branch_current_branch_fixed_7,branch_current_branch_fixed_8,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,power_zero_axis_current_A,orthogonal_dummy_current_A,single_phase_stator_current_A,d_axis_rotor_current_A,q_axis_rotor_current_A
0.000516,-33420.9803942,-0.193302887,-6496.59489782,4627.09062952,184.725648031,92.3628240155,184.725657267,-37431.3576314,-9.77337806095e-10,3.05319160753e-10,184.725648031,-0.193302887,-33420.9803942,-6496.59489782,4627.09062952,184.725648031,9.23628240155,7.62939453125e-06,9.23628059013,-6.44445045392e-06,184.725648031,0.880716597781,0,-0.0145850134874,-0.00976781615729,-0.00649659489782,0.00462709062952
0.000518,33531.6095979,-0.194042593461,6496.5957752,-4670.57080113,184.725648031,92.3628240155,184.725657267,37555.4090266,-9.77321620196e-10,3.05295503442e-10,184.725648031,-0.194042593461,33531.6095979,6496.5957752,-4670.57080113,184.725648031,9.23628240155,-7.62939453125e-06,9.23628059013,7.00938993091e-06,184.725648031,0.881086049078,0,-0.0285777272229,0.00141734348652,0.0064965957752,-0.00467057080113
0.00052,-33647.5412664,-0.194782189611,-6496.59661015,4680.46481048,184.725648031,92.3628240155,184.725657267,-37685.1022372,-9.77331420459e-10,3.05290494758e-10,184.725648031,-0.194782189611,-33647.5412664,-6496.59661015,4680.46481048,184.725648031,9.23628240155,7.62939453125e-06,9.23628059013,-6.88084373555e-06,184.725648031,0.881455500374,0,-0.0159136508341,-0.0100506082422,-0.00649659661015,0.00468046481048
0.000522,33757.5598962,-0.195521675029,6496.59740473,-4725.31078138,184.725648031,92.3628240155,184.725657267,37808.4775864,-9.77315234112e-10,3.05266729193e-10,184.725648031,-0.195521675029,33757.5598962,6496.59740473,-4725.31078138,184.725648031,9.23628240155,-7.62939453125e-06,9.23628059013,7.46353012349e-06,184.725648031,0.88182495167,0,-0.030091043425,0.0010799912894,0.00649659740473,-0.00472531078138
0.000524,-33873.2803867,-0.196261049296,-6496.59816087,4733.78590068,184.725648031,92.3628240155,184.725657267,-37937.9261609,-9.77325033934e-10,3.05261828432e-10,184.725648031,-0.196261049296,-33873.2803867,-6496.59816087,4733.78590068,184.725648031,9.23628240155,7.62939453125e-06,9.23628059013,-7.3534191454e-06,184.725648031,0.882194402966,0,-0.0173574254453,-0.0103600786186,-0.00649659816087,0.00473378590068
0.000526,33982.6665207,-0.19700031199,6496.59888045,-4780.12359629,184.725648031,92.3628240155,184.725657267,38060.6015714,-9.77308847139e-10,3.05237954595e-10,184.725648031,-0.19700031199,33982.6665207,6496.59888045,-4780.12359629,184.725648031,9.23628240155,-7.62939453125e-06,9.23628059013,7.95548855961e-06,184.725648031,0.882563854262,0,-0.0317246091877,0.000714318512917,0.00649659888045,-0.00478012359629
0.000528,-34098.1920398,-0.197739462691,-6496.59956522,4787.04158996,184.725648031,92.3628240155,184.725657267,-38189.8229688,-9.77318646519e-10,3.05233161763e-10,184.725648031,-0.197739462691,-34098.1920398,-6496.59956522,4787.04158996,184.725648031,9.23628240155,7.62939453125e-06,9.23628059013,-7.86560899018e-06,184.725648031,0.882933305558,0,-0.0189272303899,-0.0106989134705,-0.00649659956522,0.00478704158996
0.00053,34206.9217955,-0.19847850098,6496.60021688,-4835.01051876,184.725648031,92.3628240155,184.725657267,38311.7724184,-9.77302459278e-10,3.05209179644e-10,184.725648031,-0.19847850098,34206.9217955,6496.60021688,-4835.01051876,184.725648031,9.23628240155,-7.62939453125e-06,9.23628059013,8.48887403937e-06,184.725648031,0.883302756854,0,-0.0334898635037,0.000317498051677,0.00649660021688,-0.00483501051876
0.000532,-34322.2706808,-0.199217426436,-6496.60083703,4840.21883308,184.725648031,92.3628240155,184.725657267,-38440.7864153,-9.77312258216e-10,3.05204494738e-10,184.725648031,-0.199217426436,-34322.2706808,-6496.60083703,4840.21883308,184.725648031,9.23628240155,7.62939453125e-06,9.23628059013,-8.42120810359e-06,184.725648031,0.88367220815,0,-0.0206351055559,-0.0110700949194,-0.00649660083703,0.00484021883308
0.000534,34430.3179834,-0.199956238639,6496.60142718,-4889.9736488,184.725648031,92.3628240155,184.725657267,38561.9814994,-9.77296070528e-10,3.0518040434e-10,184.725648031,-0.199956238639,34430.3179834,6496.60142718,-4889.9736488,184.725648031,9.23628240155,-7.62939453125e-06,9.23628059013,9.06767818704e-06,184.725648031,0.884041659446,0,-0.0353994563057,-0.000113610245675,0.00649660142718,-0.0048899736488
0.000536,-34545.5109509,-0.200694937169,-6496.60198879,4893.30375636,184.725648031,92.3628240155,184.725657267,-38690.8104584,-9.77305869024e-10,3.05175827343e-10,184.725648031,-0.200694937169,-34545.5109509,-6496.60198879,4893.30375636,184.725648031,9.23628240155,7.62939453125e-06,9.23628059013,-9.02441565523e-06,184.725648031,0.884411110742,0,-0.0224943695869,-0.0114769364181,-0.00649660198879,0.00489330375636
0.000538,34652.8472716,-0.201433521606,6496.60252324,-4945.01601399,184.725648031,92.3628240155,184.725657267,38811.2201062,-9.77289680889e-10,3.05151628679e-10,184.725648031,-0.201433521606,34652.8472716,6496.60252324,-4945.01601399,184.725648031,9.23628240155,-7.62939453125e-06,9.23628059013,9.69631977895e-06,184.725648031,0.884780562038,0,-0.0374673883343,-0.000582497170237,0.00649660252324,-0.00494501601399
0.00054,-34767.9076943,-0.202171991531,-6496.60303185,4946.28155181,184.725648031,92.3628240155,184.725657267,-38939.8892795,-9.77299478942e-10,3.05147159563e-10,184.725648031,-0.202171991531,-34767.9076943,-6496.60303185,4946.28155181,184.725648031,9.23628240155,7.62939453125e-06,9.23628059013,-9.67988215871e-06,184.725648031,0.885150013334,0,-0.0245197681869,-0.0119231226881,-0.00649660303185,0.00494628155181
0.000542,34874.501756,-0.202910346523,6496.60351586,-5000.14168323,184.725648031,92.3628240155,184.725657267,39059.4794325,-9.77283290361e-10,3.05122852657e-10,184.725648031,-0.202910346523,34874.501756,6496.60351586,-5000.14168323,184.725648031,9.23628240155,-1.14440917969e-05,9.23628059013,1.03796946045e-05,184.725648031,0.88551946463,0,-0.0397091684251,-0.0010930465912,0.00649660351586,-0.00500014168323
0.000544,-34989.4559774,-0.203648586162,-6496.60397646,4999.13635716,184.725648031,92.3628240155,184.725657267,-39188.0173038,-9.77293087972e-10,3.05118491383e-10,184.725648031,-0.203648586162,-34989.4559774,-6496.60397646,4999.13635716,184.725648031,9.23628240155,1.14440917969e-05,9.23628059013,-1.03927623699e-05,184.725648031,0.885888915926,0,-0.0267276409642,-0.0124127548229,-0.00649660397646,0.00499913635716
0.000546,35095.2734224,-0.204386710029,6496.60441478,-5055.35589561,184.725648031,92.3628240155,184.725657267,39306.7505545,-9.77276898944e-10,3.05094076269e-10,184.725648031,-0.204386710029,35095.2734224,6496.60441478,-5055.35589561,184.725648031,9.23628240155,-1.14440917969e-05,9.23628059013,1.11232315984e-05,184.725648031,0.886258367222,0,-0.0421419905306,-0.00164958340343,0.00649660441478,-0.00505535589561
0.000548,-35210.151111,-0.205124717705,-6496.60483191,5051.85111963,184.725648031,92.3628240155,184.725657267,-39435.1892245,-9.77286696112e-10,3.05089822785e-10,184.725648031,-0.205124717705,-35210.151111,-6496.60483191,5051.85111963,184.725648031,9.23628240155,1.14440917969e-05,9.23628059013,-1.11687748632e-05,184.725648031,0.886627818518,0,-0.0291361092909,-0.012950401269,-0.00649660483191,0.00505185111963
0.00055,35315.154126,-0.20586260877,6496.60522887,-5110.66520659,184.725648031,92.3628240155,184.725657267,39553.0244078,-9.77270506638e-10,3.05065299508e-10,184.725648031,-0.20586260877,35315.154126,6496.60522887,-5110.66520659,184.725648031,9.23628240155,-1.14440917969e-05,9.23628059013,1.1932956086e-05,184.725648031,0.886997269815,0,-0.0447849331236,-0.00225692774531,0.00649660522887,-0.00511066520659
0.000552,-35429.9886748,-0.206600382804,-6496.60560662,5104.40744128,184.725648031,92.3628240155,184.725657267,-39681.4000299,-9.77280303364e-10,3.05061153751e-10,184.725648031,-0.206600382804,-35429.9886748,-6496.60560662,5104.40744128,184.725648031,9.23628240155,1.14440917969e-05,9.23628059013,-1.20142691864e-05,184.725648031,0.887366721111,0,-0.0317652880012,-0.0135411554969,-0.00649660560662,0.00510440744128
0.000554,35534.1355666,-0.207338039388,6496.60596611,-5166.07765398,184.725648031,92.3628240155,184.725657267,39798.2917606,-9.77264113444e-10,3.05036522367e-10,184.725648031,-0.207338039388,35534.1355666,6496.60596611,-5166.07765398,184.725648031,9.23628240155,-1.52587890625e-05,9.23628059013,1.28155611044e-05,184.725648031,0.887736172407,0,-0.0476591840018,-0.00292045635936,0.00649660596611,-0.00516607765398
0.000556,-35648.9645454,-0.208075578102,-6496.60630821,5156.78540314,184.725648031,92.3628240155,184.725657267,-39926.6450333,-9.77273909727e-10,3.05032484262e-10,184.725648031,-0.208075578102,-35648.9645454,-6496.60630821,5156.78540314,184.725648031,9.23628240155,1.14440917969e-05,9.23628061855,-1.29363016223e-05,184.725648031,0.888105623703,0,-0.0346375241615,-0.0141907012993,-0.00649660630821,0.00515678540314
0.000558,35752.2092615,-0.208812998528,6496.60663377,-5221.6029465,184.725648031,92.3628240155,184.725657267,40042.5431845,-9.77257719361e-10,3.05007744836e-10,184.725648031,-0.208812998528,35752.2092615,6496.60663377,-5221.6029465,184.725648031,9.23628240155,-1.14440917969e-05,9.23628059013,1.37784878988e-05,184.725648031,0.888475074999,0,-0.0507882939458,-0.00364617209606,0.00649660663377,-0.0052216029465
0.00056,-35867.0749276,-0.209550300246,-6496.60694359,5208.96336524,184.725648031,92.3628240155,184.725657267,-40170.9199082,-9.772675152e-10,3.05003814295e-10,184.725648031,-0.209550300246,-35867.0749276,-6496.60694359,5208.96336524,184.725648031,9.23628240155,1.14440917969e-05,9.23628061855,-1.39427207345e-05,184.725648031,0.888844526295,0,-0.0377776666008,-0.0149053867861,-0.00649660694359,0.00520896336524
0.000562,35969.3665136,-0.210287482836,6496.60723842,-5277.25267825,184.725648031,92.3628240155,184.725657267,40285.7690191,-9.77251324389e-10,3.04978966902e-10,184.725648031,-0.210287482836,35969.3665136,6496.60723842,-5277.25267825,184.725648031,9.23628240155,-1.14440917969e-05,9.23628059013,1.48300168537e-05,184.725648031,0.889213977591,0,-0.0541984631817,-0.00444078270978,0.00649660723842,-0.00527725267825
0.000564,-36084.3163907,-0.211024545881,-6496.60751899,5260.91773884,184.725648031,92.3628240155,184.725657267,-40414.220727,-9.77261119785e-10,3.04975143827e-10,184.725648031,-0.211024545881,-36084.3163907,-6496.60751899,5260.91773884,184.725648031,9.23628240155,1.14440917969e-05,9.23628061855,-1.50422640436e-05,184.725648031,0.889583428887,0,-0.0412133704321,-0.0156923083093,-0.00649660751899,0.00526091773884
0.000566,36185.5983753,-0.21176148896,6496.60778599,-5333.04057282,184.725648031,92.3628240155,184.725657267,40527.9593332,-9.77244928528e-10,3.04950188553e-10,184.725648031,-0.21176148896,36185.5983753,6496.60778599,-5333.04057282,184.725648031,9.23628240155,-1.52587890625e-05,9.23628059013,1.59793703004e-05,184.725648031,0.889952880183,0,-0.0579188651706,-0.00531179026701,0.00649660778599,-0.00533304057282
0.000568,-36300.6859093,-0.212498311655,-6496.60804008,5312.62272697,184.725648031,92.3628240155,184.725657267,-40656.5440058,-9.77254723481e-10,3.04946472832e-10,184.725648031,-0.212498311655,-36300.6859093,-6496.60804008,5312.62272697,184.725648031,9.23628240155,1.90734863281e-05,9.23628059013,-1.62446673788e-05,184.725648031,0.890322331479,0,-0.0449754414018,-0.016559405732,-0.00649660804008,0.00531262272697
0.00057,36400.8956066,-0.213235013548,6496.60828188,-5388.9827615,184.725648031,92.3628240155,184.725657267,40769.1038787,-9.77238531778e-10,3.04921409772e-10,184.725648031,-0.213235013548,36400.8956066,6496.60828188,-5388.9827615,184.725648031,9.23628240155,-1.90734863281e-05,9.23628059013,1.7236828854e-05,184.725648031,0.890691782775,0,-0.0619820129088,-0.00626759268475,0.00649660828188,-0.0053889827615
0.000572,-36516.1809094,-0.213971594218,-6496.60851199,5364.05002847,184.725648031,92.3628240155,184.725657267,-40897.8867551,-9.77248326287e-10,3.04917801282e-10,184.725648031,-0.213971594218,-36516.1809094,-6496.60851199,5364.05002847,184.725648031,9.23628240155,1.90734863281e-05,9.23628059013,-1.75607886742e-05,184.725648031,0.891061234071,0,-0.0490982256228,-0.0175155706708,-0.00649660851199,0.00536405002847
0.000574,36615.248628,-0.214708053248,6496.60873097,-5445.09810042,184.725648031,92.3628240155,184.725657267,41009.1920396,-9.77232134139e-10,3.04892630541e-10,184.725648031,-0.214708053248,36615.248628,6496.60873097,-5445.09810042,184.725648031,9.23628240155,-1.90734863281e-05,9.23628059013,1.86138631764e-05,184.725648031,0.891430685367,0,-0.0664241736846,-0.0073175991469,0.00649660873097,-0.00544509810042
0.000576,-36730.7993218,-0.215444390219,-6496.60893936,5415.16850022,184.725648031,92.3628240155,184.725657267,-41138.2465378,-9.77241928205e-10,3.04889129146e-10,184.725648031,-0.215444390219,-36730.7993218,-6496.60893936,5415.16850022,184.725648031,9.23628240155,1.90734863281e-05,9.23628059013,-1.90027482421e-05,184.725648031,0.891800136663,0,-0.0536200510576,-0.0185707695874,-0.00649660893936,0.00541516850022
0.000578,36828.6474654,-0.216180604712,6496.60913767,-5501.40853266,184.725648031,92.3628240155,184.725657267,41248.2127713,-9.77225735612e-10,3.04863850838e-10,184.725648031,-0.216180604712,36828.6474654,6496.60913767,-5501.40853266,184.725648031,9.23628240155,-1.90734863281e-05,9.23628059013,2.01232833438e-05,184.725648031,0.892169587959,0,-0.0712858391182,-0.00847236141164,0.00649660913767,-0.00550140853266
0.00058,-36944.539642,-0.216916696308,-6496.60932639,5465.94377124,184.725648031,92.3628240155,184.725657267,-41377.6215349,-9.77235529234e-10,3.04860456389e-10,184.725648031,-0.216916696308,-36944.539642,-6496.60932639,5465.94377124,184.725648031,9.23628240155,1.90734863281e-05,9.23628059013,-2.05840878586e-05,184.725648031,0.892539039255,0,-0.0585837280696,-0.0197361838899,-0.00649660932639,0.00546594377124
0.000582,37041.0816875,-0.21765266459,6496.60950599,-5557.93950189,184.725648031,92.3628240155,184.725657267,41486.1545331,-9.77219336196e-10,3.04835070636e-10,184.725648031,-0.21765266459,37041.0816875,6496.60950599,-5557.93950189,184.725648031,9.23628240155,-2.28881835938e-05,9.23628059013,2.177940832e-05,184.725648031,0.892908490552,0,-0.0766122583266,-0.00974372333153,0.00649660950599,-0.00555793950189
0.000584,-37157.4010001,-0.218388509139,-6496.6096769,5516.33780146,184.725648031,92.3628240155,184.725657267,-41616.010621,-9.77229129374e-10,3.04831782974e-10,184.725648031,-0.218388509139,-37157.4010001,-6496.6096769,5516.33780146,184.725648031,9.23628240155,2.28881835938e-05,9.23628059013,-2.23199513456e-05,184.725648031,0.893277941848,0,-0.0640371174524,-0.0210243695383,-0.0064966096769,0.00551633780146
0.000586,37252.540334,-0.219124229536,6496.60983954,-5614.72042542,184.725648031,92.3628240155,184.725657267,41723.0052089,-9.77212935891e-10,3.04806289908e-10,184.725648031,-0.219124229536,37252.540334,6496.60983954,-5614.72042542,184.725648031,9.23628240155,-2.28881835938e-05,9.23628059013,2.35982584185e-05,184.725648031,0.893647393144,0,-0.0824540432357,-0.0111449912654,0.00649660983954,-0.00561472042542
0.000588,-37369.3832388,-0.219859825363,-6496.60999432,5566.30837675,184.725648031,92.3628240155,184.725657267,-41853.413451,-9.77222728625e-10,3.04803108859e-10,184.725648031,-0.219859825363,-37369.3832388,-6496.60999432,5566.30837675,184.725648031,9.23628240155,2.67028808594e-05,9.23628059013,-2.42272897389e-05,184.725648031,0.89401684444,0,-0.0700337756145,-0.0224494390344,-0.00649660999432,0.00556630837675
0.00059,37463.0118325,-0.220595296203,6496.61014161,-5671.78523559,184.725648031,92.3628240155,184.725657267,41958.7520173,-9.77206534697e-10,3.04777508618e-10,184.725648031,-0.220595296203,37463.0118325,6496.61014161,-5671.78523559,184.725648031,9.23628240155,-2.67028808594e-05,9.23628059013,2.55977740655e-05,184.725648031,0.894386295736,0,-0.088867856422,-0.012691128477,0.00649661014161,-0.00567178523559
0.000592,-37580.4870046,-0.221330641636,-6496.61028178,5615.80853063,184.725648031,92.3628240155,184.725657267,-42089.8305582,-9.77216326988e-10,3.04774433995e-10,184.725648031,-0.221330641636,-37580.4870046,-6496.61028178,5615.80853063,184.725648031,9.23628240155,2.67028808594e-05,9.23628059013,-2.63250946015e-05,184.725648031,0.894755747032,0,-0.0766336880623,-0.0240272691212,-0.00649661028178,0.00561580853063
0.000594,37672.4839037,-0.222065861245,6496.61041517,-5729.17300007,184.725648031,92.3628240155,184.725657267,42193.3814078,-9.77200132614e-10,3.04748726728e-10,184.725648031,-0.222065861245,37672.4839037,6496.61041517,-5729.17300007,184.725648031,9.23628240155,-2.67028808594e-05,9.23628059013,2.77980646877e-05,184.725648031,0.895125198328,0,-0.0959171934466,-0.0143989770998,0.00649661041517,-0.00572917300007
0.000596,-37790.7138515,-0.222800954612,-6496.61054211,5664.78588111,184.725648031,92.3628240155,184.725657267,-42325.2634687,-9.77209924461e-10,3.04745758332e-10,184.725648031,-0.222800954612,-37790.7138515,-6496.61054211,5664.78588111,184.725648031,9.23628240155,2.67028808594e-05,9.23628059013,-2.86346635856e-05,184.725648031,0.895494649624,0,-0.0839041040275,-0.0257757380439,-0.00649661054211,0.00566478588111
0.000598,37880.943452,-0.22353592132,6496.61066291,-5786.92863308,184.725648031,92.3628240155,184.725657267,42426.8789407,-9.77193729642e-10,3.04719944193e-10,184.725648031,-0.22353592132,37880.943452,6496.61066291,-5786.92863308,184.725648031,9.23628240155,-3.0517578125e-05,9.23628059013,3.02216921318e-05,184.725648031,0.89586410092,0,-0.103673273478,-0.0162875118067,0.00649661066291,-0.00578692863308
0.0006,-38000.0663597,-0.224270760949,-6496.61077787,5713.18186989,184.725648031,92.3628240155,184.725657267,-42559.7148304,-9.77203521045e-10,3.0471708181e-10,184.725648031,-0.224270760949,-38000.0663597,-6496.61077787,5713.18186989,184.725648031,9.23628240155,2.67028808594e-05,9.23628061855,-3.11799029801e-05,184.725648031,0.896233552216,0,-0.0919204870579,-0.0277149968259,-0.00649661077787,0.00571318186989
0.000602,38088.3764392,-0.225005473083,6496.61088727,-5845.10371181,184.725648031,92.3628240155,184.725657267,42659.2291501,-9.77187325782e-10,3.04691160961e-10,184.725648031,-0.225005473083,38088.3764392,6496.61088727,-5845.10371181,184.725648031,9.23628240155,-3.43322753906e-05,9.23628059013,3.2893993704e-05,184.725648031,0.896603003512,0,-0.112216054127,-0.0183781299845,0.00649661088727,-0.00584510371181
0.000604,-38208.5482731,-0.225740057304,-6496.61099137,5760.93088852,184.725648031,92.3628240155,184.725657267,-42793.1885637,-9.77197116741e-10,3.04688404363e-10,184.725648031,-0.225740057304,-38208.5482731,-6496.61099137,5760.93088852,184.725648031,9.23628240155,3.43322753906e-05,9.23628059013,-3.39876727112e-05,184.725648031,0.896972454808,0,-0.100767598683,-0.0298677797267,-0.00649661099137,0.00576093088852
0.000606,38294.7677397,-0.226474513194,6496.61109045,-5903.75741425,184.725648031,92.3628240155,184.725657267,42890.4153853,-9.77180921033e-10,3.04662376974e-10,184.725648031,-0.226474513194,38294.7677397,6496.61109045,-5903.75741425,184.725648031,9.23628240155,-3.81469726562e-05,9.23628059013,3.58434507122e-05,184.725648031,0.897341906104,0,-0.121635388881,-0.0206949839716,0.00649661109045,-0.00590375741425
0.000608,-38416.1646565,-0.227208840336,-6496.61118473,5807.95927379,184.725648031,92.3628240155,184.725657267,-43025.6900331,-9.77190711548e-10,3.04659725919e-10,184.725648031,-0.227208840336,-38416.1646565,-6496.61118473,5807.95927379,184.725648031,9.23628240155,3.43322753906e-05,9.23628061855,-3.70881801231e-05,184.725648031,0.8977113574,0,-0.110540734935,-0.0322597598695,-0.00649661118473,0.00580795927379
0.00061,38500.100973,-0.227943038312,6496.61127445,-5962.95759773,184.725648031,92.3628240155,184.725657267,43120.4196272,-9.77174515395e-10,3.04633592162e-10,184.725648031,-0.227943038312,38500.100973,6496.61127445,-5962.95759773,184.725648031,9.23628240155,-3.81469726562e-05,9.23628059013,3.91021093111e-05,184.725648031,0.898080808696,0,-0.132032348425,-0.0232653618133,0.00649661127445,-0.00596295759773
0.000612,-38622.9220768,-0.228677106705,-6496.61135984,5854.18415194,184.725648031,92.3628240155,184.725657267,-43257.2262453,-9.77184305466e-10,3.04631046395e-10,184.725648031,-0.228677106705,-38622.9220768,-6496.61135984,5854.18415194,184.725648031,9.23628240155,3.81469726562e-05,9.23628061855,-4.05154298547e-05,184.725648031,0.898450259992,0,-0.121347138604,-0.0349199569932,-0.00649661135984,0.00585418415194
0.000614,38704.3583102,-0.229411045097,6496.61144109,-6022.78204021,184.725648031,92.3628240155,184.725657267,43349.2222782,-9.77168108868e-10,3.0460480645e-10,184.725648031,-0.229411045097,38704.3583102,6496.61144109,-6022.78204021,184.725648031,9.23628240155,-4.19616699219e-05,9.23628059013,4.27060615271e-05,184.725648031,0.898819711289,0,-0.14352073045,-0.0261201240297,0.00649661144109,-0.00602278204021
0.000616,-38828.8288128,-0.230144853072,-6496.61151841,5899.51210736,184.725648031,92.3628240155,184.725657267,-43487.8060785,-9.77177898495e-10,3.04602365696e-10,184.725648031,-0.230144853072,-38828.8288128,-6496.61151841,5899.51210736,184.725648031,9.23628240155,4.57763671875e-05,9.23628059013,-4.43077382903e-05,184.725648031,0.899189162585,0,-0.133307613719,-0.0378812054102,-0.00649661151841,0.00589951210736
0.000618,38907.5202514,-0.230878530212,6496.611592,-6083.3198705,184.725648031,92.3628240155,184.725657267,43576.8019174,-9.77161701452e-10,3.04576019747e-10,184.725648031,-0.230878530212,38907.5202514,6496.611592,-6083.3198705,184.725648031,9.23628240155,-4.95910644531e-05,9.23628059013,4.66959955884e-05,184.725648031,0.899558613881,0,-0.156228786482,-0.0292942051113,0.006496611592,-0.0060833198705
0.00062,-39033.8950962,-0.2316120761,-6496.61166202,5943.83764809,184.725648031,92.3628240155,184.725657267,-43717.440546,-9.77171490635e-10,3.04573683718e-10,184.725648031,-0.2316120761,-39033.8950962,-6496.61166202,5943.83764809,184.725648031,9.23628240155,4.57763671875e-05,9.23628059013,-4.85083224121e-05,184.725648031,0.899928065177,0,-0.146558372979,-0.0411806915684,-0.00649661166202,0.00594383764809
0.000622,39109.5653674,-0.232345490319,6496.61172866,-6144.67321755,184.725648031,92.3628240155,184.725657267,43803.1350192,-9.77155293148e-10,3.04547231952e-10,184.725648031,-0.232345490319,39109.5653674,6496.61172866,-6144.67321755,184.725648031,9.23628240155,-4.95910644531e-05,9.23628059013,5.11178261462e-05,184.725648031,0.900297516473,0,-0.170301198792,-0.032827189881,0.00649661172866,-0.00614467321755
0.000624,-39238.1333907,-0.233078772452,-6496.61179208,5987.04143502,184.725648031,92.3628240155,184.725657267,-43946.1431012,-9.77165081886e-10,3.04545000342e-10,184.725648031,-0.233078772452,-39238.1333907,-6496.61179208,5987.04143502,184.725648031,9.23628240155,4.95910644531e-05,9.23628061855,-5.31659744574e-05,184.725648031,0.900666967769,0,-0.161253153729,-0.0448605721607,-0.00649661179208,0.00598704143502
0.000626,39310.4700013,-0.233811922082,6496.61185243,-6206.95911421,184.725648031,92.3628240155,184.725657267,44028.1956267,-9.77148883955e-10,3.04518442947e-10,184.725648031,-0.233811922082,39310.4700013,6496.61185243,-6206.95911421,184.725648031,9.23628240155,-5.34057617188e-05,9.23628059013,5.60234166755e-05,184.725648031,0.901036419065,0,-0.185901345786,-0.0367639765354,0.00649661185243,-0.00620695911421
0.000628,-39441.5587144,-0.234544938793,-6496.61190986,6028.98823681,184.725648031,92.3628240155,184.725657267,-44173.9299905,-9.77158672249e-10,3.04516315431e-10,184.725648031,-0.234544938793,-39441.5587144,-6496.61190986,6028.98823681,184.725648031,9.23628240155,6.103515625e-05,9.23628059013,-5.83358356295e-05,184.725648031,0.901405870361,0,-0.177565643881,-0.0489686855333,-0.00649661190986,0.00602898823681
0.00063,39510.207923,-0.235277822167,6496.61196451,-6270.3116969,184.725648031,92.3628240155,184.725657267,44251.9549736,-9.77142473873e-10,3.04489652598e-10,184.725648031,-0.235277822167,39510.207923,6496.61196451,-6270.3116969,184.725648031,9.23628240155,-6.103515625e-05,9.23628059013,6.14714083401e-05,184.725648031,0.901775321657,0,-0.203213900451,-0.0411555401356,0.00649661196451,-0.0062703116969
0.000632,-39644.1890139,-0.236010571789,-6496.61201653,6069.52456565,184.725648031,92.3628240155,184.725657267,-44400.8206618,-9.77152261723e-10,3.04487628832e-10,184.725648031,-0.236010571789,-39644.1890139,-6496.61201653,6069.52456565,184.725648031,9.23628240155,6.48498535156e-05,9.23628059013,-6.40802842625e-05,184.725648031,0.902144772953,0,-0.195692265839,-0.0535593712681,-0.00649661201653,0.00606952456565
0.000634,39708.7499283,-0.236743187241,6496.61206602,-6334.88474971,184.725648031,92.3628240155,184.725657267,44474.3810466,-9.77136062902e-10,3.04460860752e-10,184.725648031,-0.236743187241,39708.7499283,6496.61206602,-6334.88474971,184.725648031,9.23628240155,-6.48498535156e-05,9.23628059013,6.75281719323e-05,184.725648031,0.902514224249,0,-0.222447813726,-0.0460598126175,0.00649661206602,-0.00633488474971
0.000636,-39846.0455968,-0.237475668107,-6496.61211312,6108.47594125,184.725648031,92.3628240155,184.725657267,-44626.8382383,-9.77145850308e-10,3.04458940372e-10,184.725648031,-0.237475668107,-39846.0455968,-6496.61211312,6108.47594125,184.725648031,9.23628240155,7.24792480469e-05,9.23628059013,-7.04699563651e-05,184.725648031,0.902883675545,0,-0.215855374372,-0.0586944153054,-0.00649661211312,0.00610847594125
0.000638,39906.0633739,-0.238208013971,6496.61215795,-6400.85464953,184.725648031,92.3628240155,184.725657267,44695.4380761,-9.77129651042e-10,3.04432067232e-10,184.725648031,-0.238208013971,39906.0633739,6496.61215795,-6400.85464953,184.725648031,9.23628240155,-7.62939453125e-05,9.23628061855,7.42689022318e-05,184.725648031,0.903253126841,0,-0.243839743148,-0.0515426980944,0.00649661215795,-0.00640085464953
0.00064,-40047.1536341,-0.238940224416,-6496.6122006,6145.64372195,184.725648031,92.3628240155,184.725657267,-44852.0100677,-9.77139438004e-10,3.04430249852e-10,184.725648031,-0.238940224416,-40047.1536341,-6496.6122006,6145.64372195,184.725648031,9.23628240155,7.62939453125e-05,9.23628061855,-7.75849194227e-05,184.725648031,0.903622578137,0,-0.238306933593,-0.0644441409024,-0.0064966122006,0.00614564372195
0.000642,40102.111638,-0.239672299026,6496.6122412,-6468.42377894,184.725648031,92.3628240155,184.725657267,44915.0859461,-9.77123238294e-10,3.04403271836e-10,184.725648031,-0.239672299026,40102.111638,6496.6122412,-6468.42377894,184.725648031,9.23628240155,-8.01086425781e-05,9.23628061855,8.17788773286e-05,184.725648031,0.903992029433,0,-0.267657997106,-0.0576792454002,0.0064966122412,-0.00646842377894
0.000644,-40247.5427437,-0.240404237385,-6496.61227983,6180.80143038,184.725648031,92.3628240155,184.725657267,-45076.3683604,-9.77133024811e-10,3.04401557044e-10,184.725648031,-0.240404237385,-40247.5427437,-6496.61227983,6180.80143038,184.725648031,9.23628240155,8.39233398438e-05,9.23628061855,-8.55160238041e-05,184.725648031,0.904361480729,0,-0.263332748949,-0.0708886691718,-0.00649661227983,0.00618080143038
