time_s,SRCE A_v_pu,BUS  A_v_pu,SRCE B_v_pu,BUS  B_v_pu,SRCE C_v_pu,BUS  C_v_pu,BANK A_v_pu,BANK N_v_pu,BANK B_v_pu,BANK C_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,branch_voltage_branch_fixed_4_pu,branch_voltage_branch_fixed_5_pu,branch_voltage_branch_fixed_6_pu,switch_voltage_switch_fixed_1_pu,switch_voltage_switch_fixed_2_pu,switch_voltage_switch_fixed_3_pu
0.0096,-0.888136448814,-0.888136448814,0.0460603900409,0.0460603900409,0.842076058773,0.842076058773,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.888136448814,0.0460603900409,0.842076058773,-0.36580769583,1.36569503844,-0.999938852599,-0.00722883188255,-0.804534727294,2.35711483247
0.00965,-0.879316310191,-0.879316310191,0.0272237724662,0.0272237724662,0.852092537724,0.852092537724,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.879316310191,0.0272237724662,0.852092537724,-0.36580769583,1.36569503844,-0.999938852599,0.00159130674043,-0.823371344868,2.36713131142
0.0097,-0.87018375467,-0.87018375467,0.0083774824148,0.0083774824148,0.861806272255,0.861806272255,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.87018375467,0.0083774824148,0.861806272255,-0.36580769583,1.36569503844,-0.999938852599,0.0107238622615,-0.84221763492,2.37684504595
0.00975,-0.860742027004,-0.860742027004,-0.0104717841161,-0.0104717841161,0.87121381112,0.87121381112,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.860742027004,-0.0104717841161,0.87121381112,-0.36580769583,1.36569503844,-0.999938852599,0.020165589927,-0.861066901451,2.38625258482
0.0098,-0.850994481795,-0.850994481795,-0.0293173300722,-0.0293173300722,0.880311811867,0.880311811867,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.850994481795,-0.0293173300722,0.880311811867,-0.36580769583,1.36569503844,-0.999938852599,0.0299131351363,-0.879912447407,2.39535058557
0.00985,-0.840944582298,-0.840944582298,-0.0481524597203,-0.0481524597203,0.889097042019,0.889097042019,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.840944582298,-0.0481524597203,0.889097042019,-0.36580769583,1.36569503844,-0.999938852599,0.0399630346328,-0.898747577055,2.40413581572
0.0099,-0.830595899196,-0.830595899196,-0.0669704810289,-0.0669704810289,0.897566380225,0.897566380225,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.830595899196,-0.0669704810289,0.897566380225,-0.36580769583,1.36569503844,-0.999938852599,0.0503117177352,-0.917565598363,2.41260515392
0.00995,-0.819952109325,-0.819952109325,-0.0857647080444,-0.0857647080444,0.90571681737,0.90571681737,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.819952109325,-0.0857647080444,0.90571681737,-0.36580769583,1.36569503844,-0.999938852599,0.0609555076055,-0.936359825379,2.42075559107
0.01,-0.809016994375,-0.809016994375,-0.104528463268,-0.104528463268,0.913545457643,0.913545457643,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.809016994375,-0.104528463268,0.913545457643,-0.36580769583,1.36569503844,-0.999938852599,0.0718906225561,-0.955123580602,2.42858423134
0.01005,-0.797794439539,-0.797794439539,-0.123255080025,-0.123255080025,0.921049519564,0.921049519564,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.797794439539,-0.123255080025,0.921049519564,-0.36580769583,1.36569503844,-0.999938852599,0.0831131773924,-0.97385019736,2.43608829326
0.0101,-0.786288432137,-0.786288432137,-0.14193790484,-0.14193790484,0.928226336977,0.928226336977,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.786288432137,-0.14193790484,0.928226336977,-0.36580769583,1.36569503844,-0.999938852599,0.0946191847944,-0.992533022175,2.44326511068
0.01015,-0.774503060199,-0.774503060199,-0.160570299793,-0.160570299793,0.935073359992,0.935073359992,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.774503060199,-0.160570299793,0.935073359992,-0.36580769583,1.36569503844,-0.999938852599,0.106404556732,-1.01116541713,2.45011213369
0.0102,-0.762442511011,-0.762442511011,-0.179145644884,-0.179145644884,0.941588155895,0.941588155895,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.762442511011,-0.179145644884,0.941588155895,-0.36580769583,1.36569503844,-0.999938852599,0.11846510592,-1.02974076222,2.4566269296
0.01025,-0.75011106963,-0.75011106963,-0.197657340379,-0.197657340379,0.94776841001,0.94776841001,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.75011106963,-0.197657340379,0.94776841001,-0.36580769583,1.36569503844,-0.999938852599,0.130796547301,-1.04825245771,2.46280718371
0.0103,-0.737513117358,-0.737513117358,-0.216098809163,-0.216098809163,0.953611926521,0.953611926521,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.737513117358,-0.216098809163,0.953611926521,-0.36580769583,1.36569503844,-0.999938852599,0.143394499573,-1.0666939265,2.46865070022
0.01035,-0.724653130187,-0.724653130187,-0.234463499069,-0.234463499069,0.959116629256,0.959116629256,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.724653130187,-0.234463499069,0.959116629256,-0.36580769583,1.36569503844,-0.999938852599,0.156254486744,-1.0850586164,2.47415540296
0.0104,-0.711535677209,-0.711535677209,-0.252744885209,-0.252744885209,0.964280562419,0.964280562419,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.711535677209,-0.252744885209,0.964280562419,-0.36580769583,1.36569503844,-0.999938852599,0.169371939722,-1.10334000254,2.47931933612
0.01045,-0.698165418993,-0.698165418993,-0.270936472296,-0.270936472296,0.96910189129,0.96910189129,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.698165418993,-0.270936472296,0.96910189129,-0.36580769583,1.36569503844,-0.999938852599,0.182742197938,-1.12153158963,2.48414066499
0.0105,-0.684547105929,-0.684547105929,-0.289031796944,-0.289031796944,0.973578902873,0.973578902873,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.684547105929,-0.289031796944,0.973578902873,-0.36580769583,1.36569503844,-0.999938852599,0.196360511002,-1.13962691428,2.48861767657
0.01055,-0.670685576537,-0.670685576537,-0.307024429971,-0.307024429971,0.977710006508,0.977710006508,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.670685576537,-0.307024429971,0.977710006508,-0.36580769583,1.36569503844,-0.999938852599,0.210222040394,-1.15761954731,2.49274878021
0.0106,-0.656585755753,-0.656585755753,-0.32490797868,-0.32490797868,0.981493734433,0.981493734433,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.656585755753,-0.32490797868,0.981493734433,-0.36580769583,1.36569503844,-0.999938852599,0.224321861178,-1.17550309601,2.49653250813
0.01065,-0.642252653177,-0.642252653177,-0.342676089132,-0.342676089132,0.984928742308,0.984928742308,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.642252653177,-0.342676089132,0.984928742308,-0.36580769583,1.36569503844,-0.999938852599,0.238654963754,-1.19327120647,2.49996751601
0.0107,-0.627691361291,-0.627691361291,-0.3603224484,-0.3603224484,0.988013809691,0.988013809691,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.627691361291,-0.3603224484,0.988013809691,-0.36580769583,1.36569503844,-0.999938852599,0.25321625564,-1.21091756573,2.50305258339
0.01075,-0.612907053653,-0.612907053653,-0.377840786818,-0.377840786818,0.990747840471,0.990747840471,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.612907053653,-0.377840786818,0.990747840471,-0.36580769583,1.36569503844,-0.999938852599,0.268000563278,-1.22843590415,2.50578661417
0.0108,-0.597904983058,-0.597904983058,-0.395224880204,-0.395224880204,0.993129863262,0.993129863262,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.597904983058,-0.395224880204,0.993129863262,-0.36580769583,1.36569503844,-0.999938852599,0.283002633873,-1.24581999754,2.50816863696
0.01085,-0.582690479669,-0.582690479669,-0.412468552072,-0.412468552072,0.995159031741,0.995159031741,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.582690479669,-0.412468552072,0.995159031741,-0.36580769583,1.36569503844,-0.999938852599,0.298217137262,-1.26306366941,2.51019780544
0.0109,-0.567268949127,-0.567268949127,-0.429565675827,-0.429565675827,0.996834624954,0.996834624954,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.567268949127,-0.429565675827,0.996834624954,-0.36580769583,1.36569503844,-0.999938852599,0.313638667804,-1.28016079316,2.51187339865
0.01095,-0.551645870628,-0.551645870628,-0.446510176943,-0.446510176943,0.998156047572,0.998156047572,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.551645870628,-0.446510176943,0.998156047572,-0.36580769583,1.36569503844,-0.999938852599,0.329261746303,-1.29710529428,2.51319482127
0.011,-0.535826794979,-0.535826794979,-0.46329603512,-0.46329603512,0.999122830099,0.999122830099,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.535826794979,-0.46329603512,0.999122830099,-0.36580769583,1.36569503844,-0.999938852599,0.345080821952,-1.31389115245,2.5141616038
0.01105,-0.519817342621,-0.519817342621,-0.479917286421,-0.479917286421,0.999734629042,0.999734629042,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.519817342621,-0.479917286421,0.999734629042,-0.36580769583,1.36569503844,-0.999938852599,0.36109027431,-1.33051240376,2.51477340274
0.0111,-0.503623201636,-0.503623201636,-0.496368025395,-0.496368025395,0.999991227031,0.999991227031,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.503623201636,-0.496368025395,0.999991227031,-0.36580769583,1.36569503844,-0.999938852599,0.377284415295,-1.34696314273,2.51503000073
0.01115,-0.487250125725,-0.487250125725,-0.512642407174,-0.512642407174,0.999892532899,0.999892532899,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.487250125725,-0.512642407174,0.999892532899,-0.36580769583,1.36569503844,-0.999938852599,0.393657491206,-1.36323752451,2.5149313066
0.0112,-0.470703932165,-0.470703932165,-0.528734649546,-0.528734649546,0.999438581711,0.999438581711,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.470703932165,-0.528734649546,0.999438581711,-0.36580769583,1.36569503844,-0.999938852599,0.410203684766,-1.37932976688,2.51447735541
0.01125,-0.45399049974,-0.45399049974,-0.544639035015,-0.544639035015,0.998629534755,0.998629534755,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.45399049974,-0.544639035015,0.998629534755,-0.36580769583,1.36569503844,-0.999938852599,0.426917117191,-1.39523415235,2.51366830845
0.0113,-0.437115766651,-0.437115766651,-0.560349912828,-0.560349912828,0.997465679479,0.997465679479,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.437115766651,-0.560349912828,0.997465679479,-0.36580769583,1.36569503844,-0.999938852599,0.44379185028,-1.41094503016,2.51250445318
0.01135,-0.420085728412,-0.420085728412,-0.575861700985,-0.575861700985,0.995947429397,0.995947429397,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.420085728412,-0.575861700985,0.995947429397,-0.36580769583,1.36569503844,-0.999938852599,0.460821888519,-1.42645681832,2.5109862031
0.0114,-0.402906435714,-0.402906435714,-0.591168888222,-0.591168888222,0.994075323936,0.994075323936,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.402906435714,-0.591168888222,0.994075323936,-0.36580769583,1.36569503844,-0.999938852599,0.478001181217,-1.44176400556,2.50911409764
0.01145,-0.385583992277,-0.385583992277,-0.606266035968,-0.606266035968,0.991850028246,0.991850028246,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.385583992277,-0.606266035968,0.991850028246,-0.36580769583,1.36569503844,-0.999938852599,0.495323624654,-1.4568611533,2.50688880195
0.0115,-0.368124552685,-0.368124552685,-0.621147780278,-0.621147780278,0.989272332963,0.989272332963,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.368124552685,-0.621147780278,0.989272332963,-0.36580769583,1.36569503844,-0.999938852599,0.512783064246,-1.47174289761,2.50431110666
0.01155,-0.350534320191,-0.350534320191,-0.63580883374,-0.63580883374,0.986343153931,0.986343153931,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.350534320191,-0.63580883374,0.986343153931,-0.36580769583,1.36569503844,-0.999938852599,0.53037329674,-1.48640395107,2.50138192763
0.0116,-0.332819544523,-0.332819544523,-0.65024398735,-0.65024398735,0.983063531873,0.983063531873,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.332819544523,-0.65024398735,0.983063531873,-0.36580769583,1.36569503844,-0.999938852599,0.548088072408,-1.50083910468,2.49810230557
0.01165,-0.314986519655,-0.314986519655,-0.664448112368,-0.664448112368,0.979434632023,0.979434632023,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.314986519655,-0.664448112368,0.979434632023,-0.36580769583,1.36569503844,-0.999938852599,0.565921097276,-1.5150432297,2.49447340572
0.0117,-0.297041581577,-0.297041581577,-0.678416162135,-0.678416162135,0.975457743712,0.975457743712,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.297041581577,-0.678416162135,0.975457743712,-0.36580769583,1.36569503844,-0.999938852599,0.583866035354,-1.52901127947,2.49049651741
0.01175,-0.278991106039,-0.278991106039,-0.69214317387,-0.69214317387,0.97113427991,0.97113427991,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.278991106039,-0.69214317387,0.97113427991,-0.36580769583,1.36569503844,-0.999938852599,0.601916510892,-1.5427382912,2.48617305361
0.0118,-0.26084150629,-0.26084150629,-0.705624270432,-0.705624270432,0.966465776722,0.966465776722,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.26084150629,-0.705624270432,0.966465776722,-0.36580769583,1.36569503844,-0.999938852599,0.620066110641,-1.55621938777,2.48150455042
0.01185,-0.242599230796,-0.242599230796,-0.71885466205,-0.71885466205,0.961453892845,0.961453892845,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.242599230796,-0.71885466205,0.961453892845,-0.36580769583,1.36569503844,-0.999938852599,0.638308386136,-1.56944977938,2.47649266655
0.0119,-0.224270760949,-0.224270760949,-0.731829648029,-0.731829648029,0.956100408978,0.956100408978,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.224270760949,-0.731829648029,0.956100408978,-0.36580769583,1.36569503844,-0.999938852599,0.656636855982,-1.58242476536,2.47113918268
0.01195,-0.20586260877,-0.20586260877,-0.744544618419,-0.744544618419,0.950407227189,0.950407227189,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.20586260877,-0.744544618419,0.950407227189,-0.36580769583,1.36569503844,-0.999938852599,0.675045008161,-1.59513973575,2.46544600089
0.012,-0.187381314586,-0.187381314586,-0.756995055652,-0.756995055652,0.944376370238,0.944376370238,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.187381314586,-0.756995055652,0.944376370238,-0.36580769583,1.36569503844,-0.999938852599,0.693526302345,-1.60759017299,2.45941514394
0.01205,-0.168833444713,-0.168833444713,-0.769176536145,-0.769176536145,0.938009980858,0.938009980858,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.168833444713,-0.769176536145,0.938009980858,-0.36580769583,1.36569503844,-0.999938852599,0.712074172218,-1.61977165348,2.45304875456
0.0121,-0.150225589121,-0.150225589121,-0.781084731878,-0.781084731878,0.931310320999,0.931310320999,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.150225589121,-0.781084731878,0.931310320999,-0.36580769583,1.36569503844,-0.999938852599,0.73068202781,-1.63167984921,2.4463490947
0.01215,-0.131564359092,-0.131564359092,-0.792715411925,-0.792715411925,0.924279771018,0.924279771018,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.131564359092,-0.792715411925,0.924279771018,-0.36580769583,1.36569503844,-0.999938852599,0.749343257839,-1.64331052926,2.43931854472
0.0122,-0.112856384874,-0.112856384874,-0.804064443961,-0.804064443961,0.916920828835,0.916920828835,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.112856384874,-0.804064443961,0.916920828835,-0.36580769583,1.36569503844,-0.999938852599,0.768051232057,-1.6546595613,2.43195960253
0.01225,-0.0941083133185,-0.0941083133185,-0.815127795729,-0.815127795729,0.909236109047,0.909236109047,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.0941083133185,-0.815127795729,0.909236109047,-0.36580769583,1.36569503844,-0.999938852599,0.786799303612,-1.66572291306,2.42427488275
0.0123,-0.075326805528,-0.075326805528,-0.825901536471,-0.825901536471,0.901228341999,0.901228341999,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.075326805528,-0.825901536471,0.901228341999,-0.36580769583,1.36569503844,-0.999938852599,0.805580811403,-1.67649665381,2.4162671157
0.01235,-0.056518534482,-0.056518534482,-0.836381838331,-0.836381838331,0.892900372813,0.892900372813,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.056518534482,-0.836381838331,0.892900372813,-0.36580769583,1.36569503844,-0.999938852599,0.824389082449,-1.68697695567,2.40793914651
0.0124,-0.03769018267,-0.03769018267,-0.846564977706,-0.846564977706,0.884255160376,0.884255160376,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.03769018267,-0.846564977706,0.884255160376,-0.36580769583,1.36569503844,-0.999938852599,0.843217434261,-1.69716009504,2.39929393408
0.01245,-0.0188484397154,-0.0188484397154,-0.856447336576,-0.856447336576,0.875295776291,0.875295776291,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-0.0188484397154,-0.856447336576,0.875295776291,-0.36580769583,1.36569503844,-0.999938852599,0.862059177216,-1.70704245391,2.39033454999
0.0125,-5.92883795946e-14,-5.92883795946e-14,-0.866025403784,-0.866025403784,0.866025403784,0.866025403784,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,-5.92883795946e-14,-0.866025403784,0.866025403784,-0.36580769583,1.36569503844,-0.999938852599,0.880907616931,-1.71662052112,2.38106417748
0.01255,0.0188484397154,0.0188484397154,-0.875295776291,-0.875295776291,0.856447336576,0.856447336576,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.0188484397154,-0.875295776291,0.856447336576,-0.36580769583,1.36569503844,-0.999938852599,0.899756056646,-1.72589089363,2.37148611028
0.0126,0.0376901826699,0.0376901826699,-0.884255160376,-0.884255160376,0.846564977706,0.846564977706,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.0376901826699,-0.884255160376,0.846564977706,-0.36580769583,1.36569503844,-0.999938852599,0.918597799601,-1.73485027771,2.36160375141
0.01265,0.056518534482,0.056518534482,-0.892900372813,-0.892900372813,0.836381838331,0.836381838331,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.056518534482,-0.892900372813,0.836381838331,-0.36580769583,1.36569503844,-0.999938852599,0.937426151413,-1.74349549015,2.35142061203
0.0127,0.0753268055279,0.0753268055279,-0.901228341999,-0.901228341999,0.825901536472,0.825901536472,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.0753268055279,-0.901228341999,0.825901536472,-0.36580769583,1.36569503844,-0.999938852599,0.956234422459,-1.75182345933,2.34094031017
0.01275,0.0941083133185,0.0941083133185,-0.909236109047,-0.909236109047,0.815127795729,0.815127795729,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.0941083133185,-0.909236109047,0.815127795729,-0.36580769583,1.36569503844,-0.999938852599,0.975015930249,-1.75983122638,2.33016656943
0.0128,0.112856384873,0.112856384873,-0.916920828835,-0.916920828835,0.804064443961,0.804064443961,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.112856384873,-0.916920828835,0.804064443961,-0.36580769583,1.36569503844,-0.999938852599,0.993764001804,-1.76751594617,2.31910321766
0.01285,0.131564359092,0.131564359092,-0.924279771018,-0.924279771018,0.792715411925,0.792715411925,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.131564359092,-0.924279771018,0.792715411925,-0.36580769583,1.36569503844,-0.999938852599,1.01247197602,-1.77487488835,2.30775418563
0.0129,0.150225589121,0.150225589121,-0.931310320999,-0.931310320999,0.781084731879,0.781084731879,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.150225589121,-0.931310320999,0.781084731879,-0.36580769583,1.36569503844,-0.999938852599,1.03113320605,-1.78190543833,2.29612350558
0.01295,0.168833444713,0.168833444713,-0.938009980858,-0.938009980858,0.769176536146,0.769176536146,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.168833444713,-0.938009980858,0.769176536146,-0.36580769583,1.36569503844,-0.999938852599,1.04974106164,-1.78860509819,2.28421530985
0.013,0.187381314586,0.187381314586,-0.944376370237,-0.944376370237,0.756995055652,0.756995055652,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.187381314586,-0.944376370237,0.756995055652,-0.36580769583,1.36569503844,-0.999938852599,1.06828893152,-1.79497148757,2.27203382935
0.01305,0.20586260877,0.20586260877,-0.950407227189,-0.950407227189,0.744544618419,0.744544618419,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.20586260877,-0.950407227189,0.744544618419,-0.36580769583,1.36569503844,-0.999938852599,1.0867702257,-1.80100234452,2.25958339212
0.0131,0.224270760949,0.224270760949,-0.956100408978,-0.956100408978,0.731829648029,0.731829648029,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.224270760949,-0.956100408978,0.731829648029,-0.36580769583,1.36569503844,-0.999938852599,1.10517837788,-1.80669552631,2.24686842173
0.01315,0.242599230795,0.242599230795,-0.961453892845,-0.961453892845,0.71885466205,0.71885466205,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.242599230795,-0.961453892845,0.71885466205,-0.36580769583,1.36569503844,-0.999938852599,1.12350684773,-1.81204901018,2.23389343575
0.0132,0.26084150629,0.26084150629,-0.966465776722,-0.966465776722,0.705624270432,0.705624270432,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.26084150629,-0.966465776722,0.705624270432,-0.36580769583,1.36569503844,-0.999938852599,1.14174912322,-1.81706089406,2.22066304413
0.01325,0.278991106039,0.278991106039,-0.97113427991,-0.97113427991,0.69214317387,0.69214317387,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.278991106039,-0.97113427991,0.69214317387,-0.36580769583,1.36569503844,-0.999938852599,1.15989872297,-1.82172939724,2.20718194757
0.0133,0.297041581577,0.297041581577,-0.975457743712,-0.975457743712,0.678416162135,0.678416162135,-0.880907616931,-0.515099921102,0.850595117335,-1.5150387737,-0.880907616931,0.850595117335,-1.5150387737,-0.515099921102,0.297041581577,-0.975457743712,0.678416162135,-0.36580769583,1.36569503844,-0.999938852599,1.17794919851,-1.82605286105,2.19345493584
