time_s,SRCE A_v_pu,BUS  A_v_pu,SRCE B_v_pu,BUS  B_v_pu,SRCE C_v_pu,BUS  C_v_pu,STP1 A_v_pu,CAP1 A_v_pu,STP1 B_v_pu,CAP1 B_v_pu,STP1 C_v_pu,CAP1 C_v_pu,STP2 A_v_pu,CAP2 A_v_pu,STP2 B_v_pu,CAP2 B_v_pu,STP2 C_v_pu,CAP2 C_v_pu,CAP1 S_v_pu,CAP2 8_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,switch_voltage_switch_fixed_1_pu,switch_voltage_switch_fixed_2_pu,switch_voltage_switch_fixed_3_pu,switch_voltage_switch_fixed_4_pu,switch_voltage_switch_fixed_5_pu,switch_voltage_switch_fixed_6_pu,switch_current_switch_fixed_1_pu,switch_current_switch_fixed_2_pu,switch_current_switch_fixed_3_pu,switch_current_switch_fixed_4_pu,switch_current_switch_fixed_5_pu,switch_current_switch_fixed_6_pu
0.02462,0.371238190853,0.344029245525,-0.989756306504,-0.978590896589,0.618518115651,0.634561651064,0.344029245476,0.319326390556,-0.97859089657,-0.96649134253,0.634561651094,0.647164951974,0.344029245486,0.365765994491,-0.978590896575,-0.989468984788,0.634561651089,0.623702990297,0.647164951974,0.623702990297,0.344029245525,-0.978590896589,0.634561651064,0.319326390556,-0.96649134253,0.647164951974,0.365765994491,-0.989468984788,0.623702990297,4.94242424764e-11,-1.92229565599e-11,-3.02012859166e-11,3.92144650085e-11,-1.41090472638e-11,-2.51054732558e-11,0.0494242424764,-0.0192229565599,-0.0302012859166,0.0392144650085,-0.0141090472638,-0.0251054732558
0.02464,0.378228581423,0.350542795204,-0.990804601958,-0.979434522396,0.612576020535,0.628891727192,0.350542795136,0.327874008129,-0.979434522368,-0.968335695313,0.628891727232,0.640461687184,0.350542795182,0.370236766938,-0.97943452239,-0.989311032638,0.628891727209,0.6190742657,0.640461687184,0.6190742657,0.350542795204,-0.979434522396,0.628891727192,0.327874008129,-0.968335695313,0.640461687184,0.370236766938,-0.989311032638,0.6190742657,6.82981449174e-11,-2.84644530169e-11,-3.98334698559e-11,2.27187713087e-11,-5.84543524695e-12,-1.68732805506e-11,0.0682981449174,-0.0284644530169,-0.0398334698559,0.0227187713087,-0.00584543524695,-0.0168732805506
0.02466,0.385197470208,0.3572190093,-0.991796571506,-0.9803134127,0.606599101298,0.6230944034,0.357219009215,0.338968077021,-0.980313412663,-0.971374249568,0.623094403448,0.632406172546,0.357219009291,0.372505698505,-0.980313412701,-0.988038841741,0.62309440341,0.615533143236,0.632406172546,0.615533143236,0.3572190093,-0.9803134127,0.6230944034,0.338968077021,-0.971374249568,0.632406172546,0.372505698505,-0.988038841741,0.615533143236,8.43322633948e-11,-3.63165053585e-11,-4.80158135474e-11,9.06014152591e-12,1.0325074129e-12,-1.009270445e-11,0.0843322633948,-0.0363165053585,-0.0480158135474,0.00906014152591,0.0010325074129,-0.01009270445
0.02468,0.392144461036,0.364057267548,-0.992732158755,-0.981226721877,0.600587697719,0.617169454329,0.364057267452,0.352073276137,-0.981226721835,-0.975356754006,0.617169454383,0.62328347787,0.364057267548,0.373106610625,-0.981226721883,-0.98590078003,0.617169454334,0.612794169404,0.62328347787,0.612794169404,0.364057267548,-0.981226721877,0.617169454329,0.352073276137,-0.975356754006,0.62328347787,0.373106610625,-0.98590078003,0.612794169404,9.58751411595e-11,-4.19708712229e-11,-5.39043254477e-11,-1.25177646026e-13,5.72430991497e-12,-5.59907675779e-12,0.0958751411595,-0.0419708712229,-0.0539043254477,-0.000125177646026,0.00572430991497,-0.00559907675779
0.0247,0.39906915898,0.371055902719,-0.99361131052,-0.982173125556,0.59454215154,0.611117222838,0.371055902617,0.366452100773,-0.982173125511,-0.979936017495,0.611117222895,0.613483916722,0.371055902722,0.372773308898,-0.982173125564,-0.983241151628,0.611117222842,0.61046784273,0.613483916722,0.61046784273,0.371055902719,-0.982173125556,0.611117222838,0.366452100773,-0.979936017495,0.613483916722,0.372773308898,-0.983241151628,0.61046784273,1.01807284825e-10,-4.48687753618e-11,-5.69384539517e-11,-3.73273634224e-12,7.67841346061e-12,-3.94573262952e-12,0.101807284825,-0.0448687753618,-0.0569384539517,-0.00373273634224,0.00767841346061,-0.00394573262952
0.02472,0.405971170381,0.378212220789,-0.994433976821,-0.983150839911,0.58846280644,0.604938619122,0.378212220687,0.381251225419,-0.983150839866,-0.984703726601,0.604938619179,0.603452501181,0.37821222079,0.372353264031,-0.983150839918,-0.980464420304,0.604938619128,0.608111156273,0.603452501181,0.608111156273,0.378212220789,-0.983150839911,0.604938619122,0.381251225419,-0.984703726601,0.603452501181,0.372353264031,-0.980464420304,0.608111156273,1.01659958229e-10,-4.47607506615e-11,-5.68992630789e-11,-1.30878641258e-12,6.65245636355e-12,-5.34361443982e-12,0.101659958229,-0.0447607506615,-0.0568992630789,-0.00130878641258,0.00665245636355,-0.00534361443982
0.02474,0.412850102867,0.385522526741,-0.995200110891,-0.984157642562,0.582350008024,0.598635115821,0.385522526646,0.395599657893,-0.984157642521,-0.989233531209,0.598635115875,0.593633873316,0.385522526734,0.372709513211,-0.984157642565,-0.977992168162,0.598635115831,0.605282654951,0.593633873316,0.605282654951,0.385522526741,-0.984157642562,0.598635115821,0.395599657893,-0.989233531209,0.593633873316,0.372709513211,-0.977992168162,0.605282654951,9.56587031808e-11,-4.17331724734e-11,-5.39255307075e-11,6.90741908116e-12,2.73958633557e-12,-9.64706092788e-12,0.0956587031808,-0.0417331724734,-0.0539255307075,0.00690741908116,0.00273958633557,-0.00964706092788
0.02476,0.419705565382,0.392982155764,-0.995909669176,-0.985190894883,0.576204103794,0.592208739119,0.392982155679,0.408707382707,-0.985190894847,-0.993127646949,0.592208739167,0.584420264242,0.392982155744,0.37462208357,-0.985190894879,-0.97621654045,0.592208739135,0.60159445688,0.584420264242,0.60159445688,0.392982155764,-0.985190894883,0.592208739119,0.408707382707,-0.993127646949,0.584420264242,0.37462208357,-0.97621654045,0.60159445688,8.46860914727e-11,-3.62000429632e-11,-4.84859929983e-11,2.00190419797e-11,-3.63953311933e-12,-1.63793423269e-11,0.0846860914727,-0.0362000429632,-0.0484859929983,0.0200190419797,-0.00363953311933,-0.0163793423269
0.02478,0.426537168201,0.400585509604,-0.996562611339,-0.986247565513,0.570025443138,0.585662055909,0.400585509534,0.419953298071,-0.986247565484,-0.996062129441,0.58566205595,0.57610883137,0.400585509567,0.378700132807,-0.986247565501,-0.975455021053,0.585662055934,0.596754888246,0.57610883137,0.596754888246,0.400585509604,-0.986247565513,0.585662055909,0.419953298071,-0.996062129441,0.57610883137,0.378700132807,-0.975455021053,0.596754888246,7.01724789387e-11,-2.88562507222e-11,-4.13163947499e-11,3.65827368398e-11,-1.17842402503e-11,-2.47987186341e-11,0.0701724789387,-0.0288562507222,-0.0413163947499,0.0365827368398,-0.0117842402503,-0.0247987186341
0.0248,0.433344522957,0.408326097815,-0.997158900261,-0.98732425492,0.563814377303,0.578998157105,0.408326097761,0.428952626231,-0.987324254899,-0.997825318284,0.578998157138,0.568872692053,0.40832609776,0.385314626697,-0.987324254899,-0.97591204039,0.578998157139,0.590597413693,0.568872692053,0.590597413693,0.408326097815,-0.98732425492,0.578998157105,0.428952626231,-0.997825318284,0.568872692053,0.385314626697,-0.97591204039,0.590597413693,5.39244204845e-11,-2.05985228874e-11,-3.33257865748e-11,5.47792367023e-11,-2.07910355599e-11,-3.39881456313e-11,0.0539244204845,-0.0205985228874,-0.0333257865748,0.0547792367023,-0.0207910355599,-0.0339881456313
0.02482,0.440127242661,0.416196583591,-0.997698502043,-0.98841722083,0.557571259382,0.572220637238,0.416196583553,0.435596446667,-0.988417220817,-0.998344087955,0.572220637264,0.562747641288,0.416196583518,0.394558903337,-0.9884172208,-0.977652778218,0.572220637281,0.583093874882,0.562747641288,0.583093874882,0.416196583591,-0.98841722083,0.572220637238,0.435596446667,-0.998344087955,0.562747641288,0.394558903337,-0.977652778218,0.583093874882,3.79141718021e-11,-1.24223964448e-11,-2.54918308684e-11,7.26245175109e-11,-2.96597191252e-11,-4.29648538969e-11,0.0379141718021,-0.0124223964448,-0.0254918308684,0.0726245175109,-0.0296597191252,-0.0429648538969
0.02484,0.446884941725,0.424188833878,-0.99818138601,-0.989522404385,0.551296444286,0.565333570507,0.424188833854,0.440059270142,-0.98952240438,-0.997693677476,0.565333570526,0.557634407334,0.42418883379,0.406241205457,-0.989522404348,-0.980593389152,0.565333570558,0.574352183696,0.557634407334,0.574352183696,0.424188833878,-0.989522404385,0.565333570507,0.440059270142,-0.997693677476,0.557634407334,0.406241205457,-0.980593389152,0.574352183696,2.40527042727e-11,-5.30386845554e-12,-1.87487803061e-11,8.81966166766e-11,-3.74086317478e-11,-5.07879294176e-11,0.0240527042727,-0.00530386845554,-0.0187487803061,0.0881966166766,-0.0374086317478,-0.0507879294176
0.02486,0.453617235982,0.432293973417,-0.998607524711,-0.990635456894,0.54499028873,0.558341483478,0.432293973403,0.44277425655,-0.990635456894,-0.996088947941,0.558341483492,0.553314691391,0.432293973317,0.419909577139,-0.990635456851,-0.984509801539,0.558341483534,0.5646002244,0.553314691391,0.5646002244,0.432293973417,-0.990635456894,0.558341483478,0.44277425655,-0.996088947941,0.553314691391,0.419909577139,-0.984509801539,0.5646002244,1.3972933921e-11,-8.50430836863e-14,-1.38880018596e-11,9.98521265672e-11,-4.31911173493e-11,-5.66610092179e-11,0.013972933921,-8.50430836863e-05,-0.0138880018596,0.0998521265672,-0.0431911173493,-0.0566610092179
0.02488,0.46032374271,0.440502442369,-0.998976893921,-0.991751767042,0.538653151211,0.551249324673,0.44050244236,0.444379356763,-0.991751767045,-0.99385761742,0.551249324684,0.549478260657,0.440502442263,0.434905843983,-0.991751766996,-0.98906453991,0.551249324733,0.554158695927,0.549478260657,0.554158695927,0.440502442369,-0.991751767042,0.551249324673,0.444379356763,-0.99385761742,0.549478260657,0.434905843983,-0.98906453991,0.554158695927,8.84831097281e-12,2.62578847554e-12,-1.14742659818e-11,1.06408326594e-10,-4.63945548645e-11,-6.00138827522e-11,0.00884831097281,0.00262578847554,-0.0114742659818,0.106408326594,-0.0463945548645,-0.0600138827522
0.0249,0.467004080655,0.448804057146,-0.999289472641,-0.99286648846,0.532285391986,0.544062431314,0.448804057136,0.445640911251,-0.992866488462,-0.991398830744,0.544062431326,0.545757919493,0.448804057038,0.450442143163,-0.992866488413,-0.993848213276,0.544062431374,0.543406070113,0.545757919493,0.543406070113,0.448804057146,-0.99286648846,0.544062431314,0.445640911251,-0.991398830744,0.545757919493,0.450442143163,-0.993848213276,0.543406070113,9.26553278546e-12,2.52420306879e-12,-1.17899023877e-11,1.07270137217e-10,-4.67106353597e-11,-6.05595573688e-11,0.00926553278546,0.00252420306879,-0.0117899023877,0.107270137217,-0.0467106353597,-0.0605595573688
0.02492,0.473657870047,0.457188074054,-0.999545243101,-0.993974567546,0.525887373054,0.536786493492,0.457188074039,0.447363703035,-0.993974567546,-0.98913275681,0.536786493507,0.541769053775,0.457188073952,0.465691004992,-0.993974567502,-0.998429976407,0.53678649355,0.532738971415,0.541769053775,0.532738971415,0.457188074054,-0.993974567546,0.536786493492,0.447363703035,-0.98913275681,0.541769053775,0.465691004992,-0.998429976407,0.532738971415,1.51655354941e-11,-3.57158747022e-13,-1.48082657248e-11,1.02488795228e-10,-4.41682246333e-11,-5.83204595728e-11,0.0151655354941,-0.000357158747022,-0.0148082657248,0.102488795228,-0.0441682246333,-0.0583204595728
0.02494,0.480284732627,0.465643255369,-0.999744190761,-0.995070771457,0.519459458134,0.529427516088,0.465643255343,0.450297871246,-0.995070771452,-0.98744827784,0.529427516109,0.537150406593,0.465643255276,0.479878578889,-0.995070771418,-1.00240989951,0.529427516142,0.522531320617,0.537150406593,0.522531320617,0.465643255369,-0.995070771457,0.529427516088,0.450297871246,-0.98744827784,0.537150406593,0.479878578889,-1.00240989951,0.522531320617,2.58597587788e-11,-5.65947289033e-12,-2.02002858884e-11,9.27463661426e-11,-3.91237042763e-11,-5.36226618664e-11,0.0258597587788,-0.00565947289033,-0.0202002858884,0.0927463661426,-0.0391237042763,-0.0536226618664
0.02496,0.486884291668,0.474157937415,-0.999886304312,-0.996149716181,0.513002012644,0.521991778766,0.474157937374,0.455053299364,-0.996149716168,-0.986655971375,0.521991778794,0.531602672012,0.474157937335,0.492370388814,-0.996149716149,-1.00546604529,0.521991778813,0.513095656477,0.531602672012,0.513095656477,0.474157937415,-0.996149716181,0.521991778766,0.455053299364,-0.986655971375,0.531602672012,0.492370388814,-1.00546604529,0.513095656477,4.01163546826e-11,-1.27448052112e-11,-2.73714384491e-11,7.92692023133e-11,-3.22122328811e-11,-4.7056913921e-11,0.0401163546826,-0.0127448052112,-0.0273714384491,0.0792692023133,-0.0322122328811,-0.047056913921
0.02498,0.493456171993,0.482720100252,-0.999971575674,-0.997205894623,0.506515403681,0.514485794371,0.482720100196,0.462031092712,-0.997205894603,-0.986952499538,0.514485794407,0.524921406826,0.482720100189,0.502740002716,-0.997205894599,-1.00739013884,0.514485794411,0.504650136125,0.524921406826,0.504650136125,0.482720100252,-0.997205894623,0.514485794371,0.462031092712,-0.986952499538,0.524921406826,0.502740002716,-1.00739013884,0.504650136125,5.63075142068e-11,-2.07782679951e-11,-3.55292462118e-11,6.36805053134e-11,-2.42665887384e-11,-3.94138055526e-11,0.0563075142068,-0.0207782679951,-0.0355292462118,0.0636805053134,-0.0242665887384,-0.0394138055526
0.025,0.5,0.491317438547,-1,-0.998233704648,0.5,0.506916266101,0.491317438474,0.471379683664,-0.998233704619,-0.988400493465,0.506916266145,0.517020809801,0.491317438499,0.510813076682,-0.998233704632,-1.00810774213,0.506916266132,0.497294665451,0.517020809801,0.497294665451,0.491317438547,-0.998233704648,0.506916266101,0.471379683664,-0.988400493465,0.517020809801,0.510813076682,-1.00810774213,0.497294665451,7.25996485151e-11,-2.8829383325e-11,-4.37703207012e-11,4.78102002432e-11,-1.62159174977e-11,-3.15942827456e-11,0.0725996485151,-0.028829383325,-0.0437703207012,0.0478102002432,-0.0162159174977,-0.0315942827456
0.02502,0.506515403681,0.499937433203,-0.999971575674,-0.999227476997,0.493456171993,0.499290043794,0.499937433116,0.482980201132,-0.999227476961,-0.99092551872,0.499290043845,0.507945317588,0.499937433169,0.516682136302,-0.999227476988,-1.00768134736,0.499290043818,0.490999211055,0.507945317588,0.490999211055,0.499937433203,-0.999227476997,0.499290043794,0.482980201132,-0.99092551872,0.507945317588,0.516682136302,-1.00768134736,0.490999211055,8.71643313083e-11,-3.59822172058e-11,-5.11821696136e-11,3.34846039785e-11,-8.97515395337e-12,-2.45095055362e-11,0.0871643313083,-0.0359822172058,-0.0511821696136,0.0334846039785,-0.00897515395337,-0.0245095055362
0.02504,0.513002012644,0.508567423342,-0.999886304312,-1.00018150304,0.486884291668,0.491614079702,0.508567423243,0.496462354435,-1.000181503,-0.994329245764,0.491614079759,0.497866891329,0.50856742332,0.520690844311,-1.00018150304,-1.00629726481,0.491614079721,0.485606420496,0.497866891329,0.485606420496,0.508567423342,-1.00018150304,0.491614079702,0.496462354435,-0.994329245764,0.497866891329,0.520690844311,-1.00629726481,0.485606420496,9.83851888847e-11,-4.14384082603e-11,-5.69468361356e-11,2.23183693748e-11,-3.34154925952e-12,-1.8976709093e-11,0.0983851888847,-0.0414384082603,-0.0569468361356,0.0223183693748,-0.00334154925952,-0.018976709093
0.02506,0.519459458134,0.517194678219,-0.999744190761,-1.00109006233,0.480284732627,0.483895384107,0.517194678114,0.511248601567,-1.00109006228,-0.99831596277,0.483895384167,0.487067361203,0.517194678203,0.523389983571,-1.00109006233,-1.00423916792,0.483895384122,0.480849184346,0.487067361203,0.480849184346,0.517194678219,-1.00109006233,0.483895384107,0.511248601567,-0.99831596277,0.487067361203,0.523389983571,-1.00423916792,0.480849184346,1.05038422404e-10,-4.46040981927e-11,-6.04343242117e-11,1.55350177167e-11,9.08162434143e-14,-1.56256674266e-11,0.105038422404,-0.0446040981927,-0.0604343242117,0.0155350177167,9.08162434143e-05,-0.0156256674266
0.02508,0.525887373054,0.525806468654,-0.999545243101,-1.00194744978,0.473657870047,0.476140981128,0.525806468548,0.526621194602,-1.00194744974,-1.00252831311,0.476140981189,0.475907118511,0.52580646864,0.525470561849,-1.00194744978,-1.00185241305,0.476140981142,0.476381851206,0.475907118511,0.476381851206,0.525806468654,-1.00194744978,0.476140981128,0.526621194602,-1.00252831311,0.475907118511,0.525470561849,-1.00185241305,0.476381851206,1.06425979141e-10,-4.51503279209e-11,-6.12755957086e-11,1.38330458199e-11,9.92539384015e-13,-1.48255852039e-11,0.106425979141,-0.0451503279209,-0.0612755957086,0.0138330458199,0.000992539384015,-0.0148255852039
0.0251,0.532285391986,0.53439013759,-0.999289472641,-1.00274800267,0.467004080655,0.468357865079,0.534390137487,0.541804176431,-1.00274800263,-1.00658766163,0.468357865138,0.464783485201,0.534390137572,0.527681963296,-1.00274800267,-0.999503729785,0.468357865095,0.47182176649,0.4647834852,0.47182176649,0.53439013759,-1.00274800267,0.468357865079,0.541804176431,-1.00658766163,0.464783485201,0.527681963296,-0.999503729785,0.47182176649,1.02447494932e-10,-4.30422364417e-11,-5.9405202979e-11,1.73149272698e-11,-6.72129019108e-13,-1.66428537618e-11,0.102447494932,-0.0430422364417,-0.059405202979,0.0173149272698,-0.000672129019108,-0.0166428537618
0.02512,0.53865315121,0.542933169374,-0.998976893921,-1.00348612707,0.460323742711,0.460552957696,0.542933169281,0.556050819807,-1.00348612703,-1.01013465724,0.460552957751,0.454083837433,0.542933169349,0.53074465488,-1.00348612707,-0.997540713962,0.460552957717,0.466796059083,0.454083837433,0.466796059083,0.542933169374,-1.00348612707,0.460552957696,0.556050819807,-1.01013465724,0.454083837433,0.53074465488,-0.997540713962,0.466796059083,9.36026811615e-11,-3.85356191401e-11,-5.5067284066e-11,2.54831711288e-11,-4.64872584871e-12,-2.08346118136e-11,0.0936026811615,-0.0385356191401,-0.055067284066,0.0254831711288,-0.00464872584871,-0.0208346118136
0.02514,0.54499028873,0.551423257396,-0.998607524712,-1.00415632396,0.453617235982,0.452733066562,0.551423257315,0.568726517815,-1.00415632393,-1.01286612878,0.452733066611,0.444139610968,0.551423257359,0.535267437823,-1.00415632395,-0.996254986596,0.452733066589,0.460987548773,0.444139610968,0.460987548773,0.551423257396,-1.00415632396,0.452733066562,0.568726517815,-1.01286612878,0.444139610968,0.535267437823,-0.996254986596,0.460987548773,8.09267097779e-11,-3.21425108751e-11,-4.87844209474e-11,3.73060471404e-11,-1.04265485135e-11,-2.6879887205e-11,0.0809267097779,-0.0321425108751,-0.0487844209474,0.0373060471404,-0.0104265485135,-0.026879887205
0.02516,0.551296444285,0.559848369701,-0.99818138601,-1.00475321472,0.446884941725,0.444904845022,0.559848369635,0.579377793547,-1.0047532147,-1.01456518751,0.444904845063,0.435187393966,0.559848369649,0.541678575516,-1.00475321471,-0.995852144976,0.444904845056,0.45417356946,0.435187393966,0.45417356946,0.559848369701,-1.00475321472,0.444904845022,0.579377793547,-1.01456518751,0.435187393966,0.541678575516,-0.995852144976,0.45417356946,6.58656462704e-11,-2.45719000702e-11,-4.12936906891e-11,5.13431519522e-11,-1.72986069913e-11,-3.40443229163e-11,0.0658656462704,-0.0245719000702,-0.0412936906891,0.0513431519522,-0.0172986069913,-0.0340443229163
0.02518,0.557571259382,0.568196812243,-0.997698502043,-1.00527156612,0.440127242661,0.437074753878,0.568196812193,0.587779804764,-1.0052715661,-1.01512215167,0.437074753912,0.42734234691,0.568196812177,0.550178421391,-1.0052715661,-0.996430890449,0.43707475392,0.446252469058,0.42734234691,0.446252469058,0.568196812243,-1.00527156612,0.437074753878,0.587779804764,-1.01512215167,0.42734234691,0.550178421391,-0.996430890449,0.446252469058,5.01051422575e-11,-1.66491265219e-11,-3.34561267579e-11,6.59130527936e-11,-2.4443336244e-11,-4.14697165496e-11,0.0501051422575,-0.0166491265219,-0.0334561267579,0.0659130527936,-0.024443336244,-0.0414697165496
0.0252,0.563814377303,0.57645728944,-0.997158900261,-1.00570631455,0.433344522957,0.429249025114,0.576457289405,0.593957267933,-1.00570631454,-1.01454461002,0.42924902514,0.420587342091,0.576457289361,0.560718621669,-1.00570631452,-0.997973015819,0.429249025162,0.437254394151,0.420587342091,0.437254394151,0.57645728944,-1.00570631455,0.429249025114,0.593957267933,-1.01454461002,0.420587342091,0.560718621669,-0.997973015819,0.437254394151,3.53782558804e-11,-9.2243990224e-12,-2.61539123692e-11,7.92894638835e-11,-3.10123038361e-11,-4.82771600474e-11,0.0353782558804,-0.0092243990224,-0.0261539123692,0.0792894638835,-0.0310123038361,-0.0482771600474
0.02522,0.570025443138,0.584618961718,-0.996562611339,-1.0060525896,0.426537168201,0.42143362788,0.584618961695,0.59817681413,-1.00605258959,-1.01295565741,0.4214336279,0.414778843278,0.584618961628,0.573009879845,-1.00605258956,-1.00034521912,0.421433627934,0.427335339276,0.414778843278,0.427335339276,0.584618961718,-1.0060525896,0.42143362788,0.59817681413,-1.01295565741,0.414778843278,0.573009879845,-1.00034521912,0.427335339276,2.32668329048e-11,-3.07998071492e-12,-2.01867966787e-11,8.98976448838e-11,-3.62270213827e-11,-5.36707345233e-11,0.0232668329048,-0.00307998071492,-0.0201867966787,0.0898976448838,-0.0362270213827,-0.0536707345233
0.02524,0.576204103794,0.592671499753,-0.995909669176,-1.00630573671,0.419705565382,0.413634236956,0.592671499738,0.600912058695,-1.00630573671,-1.01058016814,0.413634236972,0.409668109446,0.592671499657,0.586557000407,-1.00630573667,-1.00331287782,0.413634237013,0.41675587741,0.409668109446,0.41675587741,0.592671499753,-1.00630573671,0.413634236956,0.600912058695,-1.01058016814,0.409668109446,0.586557000407,-1.00331287782,0.41675587741,1.50250922815e-11,1.15574216863e-12,-1.61808344501e-11,9.64910373824e-11,-3.94628774103e-11,-5.70281599721e-11,0.0150250922815,0.00115574216863,-0.0161808344501,0.0964910373824,-0.0394628774103,-0.0570281599721
0.02526,0.582350008024,0.600605135147,-0.995200110891,-1.00646133901,0.412850102867,0.405856203859,0.600605135135,0.602785743781,-1.00646133901,-1.00771999581,0.405856203874,0.404934252032,0.600605135048,0.600716852094,-1.00646133897,-1.00656489461,0.405856203917,0.405848042514,0.404934252032,0.405848042514,0.600605135147,-1.00646133901,0.405856203859,0.602785743781,-1.00771999581,0.404934252032,0.600716852094,-1.00656489461,0.405848042514,1.14429576925e-11,3.07820435808e-12,-1.45211065394e-11,9.82888215262e-11,-4.03195254961e-11,-5.79692405189e-11,0.0114429576925,0.00307820435808,-0.0145211065394,0.0982888215262,-0.0403195254961,-0.0579692405189
0.02528,0.58846280644,0.608410707283,-0.994433976821,-1.00651523803,0.405971170381,0.398104530751,0.60841070727,0.604495851594,-1.00651523804,-1.00472018434,0.398104530766,0.400224332742,0.608410707188,0.614772352384,-1.006515238,-1.00974752986,0.398104530808,0.394975177472,0.400224332742,0.394975177472,0.608410707283,-1.00651523803,0.398104530751,0.604495851594,-1.00472018434,0.400224332742,0.614772352384,-1.00974752986,0.394975177472,1.27622357127e-11,2.55129251059e-12,-1.5313417201e-11,9.50577394576e-11,-3.86650711448e-11,-5.63926128017e-11,0.0127622357127,0.00255129251059,-0.015313417201,0.0950577394576,-0.0386650711448,-0.0563926128017
0.0253,0.59454215154,0.616079706154,-0.99361131052,-1.00646355342,0.39906915898,0.390383847271,0.616079706135,0.606734305848,-1.00646355342,-1.00192950978,0.390383847289,0.395195203931,0.616079706067,0.628013855227,-1.00646355339,-1.01250390085,0.390383847323,0.384490045622,0.395195203931,0.384490045622,0.616079706154,-1.00646355342,0.390383847271,0.606734305848,-1.00192950978,0.395195203931,0.628013855227,-1.01250390085,0.384490045622,1.8659185308e-11,-2.78443934576e-13,-1.83807413734e-11,8.71317462625e-11,-3.46507267324e-11,-5.24810195301e-11,0.018659185308,-0.000278443934576,-0.0183807413734,0.0871317462625,-0.0346507267324,-0.0524810195301
0.02532,0.600587697719,0.623604310951,-0.992732158755,-1.00630270134,0.392144461036,0.382698390384,0.623604310923,0.610107596348,-1.00630270133,-0.999659713161,0.382698390407,0.389552116813,0.623604310876,0.639818606712,-1.00630270131,-1.01451478754,0.382698390431,0.374696180826,0.389552116813,0.374696180826,0.623604310951,-1.00630270134,0.382698390384,0.610107596348,-0.999659713161,0.389552116813,0.639818606712,-1.01451478754,0.374696180826,2.82881496005e-11,-4.99866814607e-12,-2.32898145214e-11,7.53663798037e-11,-2.8693936116e-11,-4.66726657322e-11,0.0282881496005,-0.00499866814607,-0.0232898145214,0.0753663798037,-0.028693936116,-0.0466726657322
0.02534,0.606599101298,0.630977424265,-0.991796571506,-1.00602941158,0.385197470208,0.375051987312,0.630977424224,0.615068309581,-1.00602941157,-0.998148362133,0.375051987341,0.383080052552,0.630977424204,0.649719285434,-1.00602941156,-1.01553580659,0.375051987352,0.365816521152,0.383080052552,0.365816521152,0.630977424265,-1.00602941158,0.375051987312,0.615068309581,-0.998148362133,0.383080052552,0.649719285434,-1.01553580659,0.365816521152,4.03873601229e-11,-1.09801057135e-11,-2.94072544094e-11,6.10351769126e-11,-2.14286366429e-11,-3.96064847585e-11,0.0403873601229,-0.0109801057135,-0.0294072544094,0.0610351769126,-0.0214286366429,-0.0396064847585
0.02536,0.612576020535,0.638192701737,-0.990804601958,-1.00564074332,0.378228581423,0.367448041583,0.638192701683,0.621865181954,-1.0056407433,-0.99753017306,0.367448041619,0.375664991107,0.638192701691,0.657454010638,-1.00564074331,-1.01542612201,0.367448041615,0.357972111377,0.375664991107,0.357972111377,0.638192701737,-1.00564074332,0.367448041583,0.621865181954,-0.99753017306,0.375664991107,0.657454010638,-1.01542612201,0.357972111377,5.34263744356e-11,-1.74518177687e-11,-3.59747232004e-11,4.56787940806e-11,-1.36317623856e-11,-3.20470872062e-11,0.0534263744356,-0.0174518177687,-0.0359747232004,0.0456787940806,-0.0136317623856,-0.0320470872062
0.02538,0.618518115651,0.64524457707,-0.989756306504,-1.00513409928,0.371238190853,0.359889522209,0.645244577004,0.630517081387,-1.00513409926,-0.997820738458,0.359889522251,0.367303657071,0.645244577039,0.662992412187,-1.00513409927,-1.01416474726,0.359889522234,0.351172335076,0.367303657071,0.351172335076,0.64524457707,-1.00513409928,0.359889522209,0.630517081387,-0.997820738458,0.367303657071,0.662992412187,-1.01416474726,0.351172335076,6.57862653242e-11,-2.35913510949e-11,-4.2194803207e-11,3.09278158639e-11,-6.13042949738e-12,-2.47972753442e-11,0.0657862653242,-0.0235913510949,-0.042194803207,0.0309278158639,-0.00613042949738,-0.0247972753442
0.0254,0.624425048846,0.652128282293,-0.988651744738,-1.00450723828,0.364226695892,0.352378955983,0.652128282217,0.640813530308,-1.00450723825,-0.998915013003,0.352378956031,0.358101482695,0.652128282275,0.666535149164,-1.00450723828,-1.01185208525,0.352378956002,0.345316936083,0.358101482695,0.345316936083,0.652128282293,-1.00450723828,0.352378955983,0.640813530308,-0.998915013003,0.358101482695,0.666535149164,-1.01185208525,0.345316936083,7.59440288434e-11,-2.86233259317e-11,-4.73205918894e-11,1.83171255941e-11,2.93320923106e-13,-1.86105020283e-11,0.0759440288434,-0.0286233259317,-0.0473205918894,0.0183171255941,0.000293320923106,-0.0186105020283
