time_s,phase_a_voltage_v,phase_b_voltage_v,phase_c_voltage_v,phase_a_current_a,phase_b_current_a,phase_c_current_a,zero_current_a,d_axis_current_a,q_axis_current_a,electromagnetic_torque_nm,shaft_mass_1_speed_rad_s,terminal_power_w,rotor_port_power_w,magnetic_coenergy_j,kinetic_energy_j,elastic_energy_j,dissipated_energy_j,maximum_energy_residual_j,maximum_energy_quadrature_defect_j,event_count,control_sample_count
0.00578,165.36670674339337,19.466605977229634,-302.1846163516809,19.891535820247277,-23.056242235206675,-4.998707639167977,-4.713149301656816,-26.301118064664475,-15.436579723742451,-5.179610022360961,188.469751480754,4351.103537950399,0.0,40.13569407807068,31080.741320315028,0.0,0.8409694599183833,2.8060945019003913e-8,0.00017856967531602874,1,0
0.005790000000000001,164.9104154485701,20.687245698096604,-302.70326946512733,19.887776303371787,-23.07437732657089,-5.073271664401596,-4.768839719658302,-26.34642730520925,-15.388715237545943,-5.1456794578928395,188.46978839741527,4338.052059151059,0.0,40.18733355165316,31080.75349624568,0.0,0.8433952222834731,2.8060945019003913e-8,0.00017901622224548996,1,0
0.0058000000000000005,164.45166671400514,21.907477709702835,-303.2177341927876,19.883979643968864,-23.09228999686839,-5.147801218418222,-4.82440326507885,-26.391563016977823,-15.340694111492116,-5.11186818565163,188.46982550762422,4324.964386509287,0.0,40.23877635211867,31080.765736015033,0.0,0.8458235731294268,2.8060945019003913e-8,0.00017946159994440547,1,0
0.00581,163.9904670595335,23.12728466985045,-303.72800322297877,19.8801460941131,-23.109980285512087,-5.22229544568758,-4.879839321197543,-26.436524978719667,-15.292517205839992,-5.0781766347174795,188.46986281069795,4311.840718366843,0.0,40.290022343153204,31080.77803939789,0.0,0.8482545118877783,2.8060945019003913e-8,0.00017990582674821953,1,0
0.0058200000000000005,163.5268230398231,24.34664924238264,-304.2340693036488,19.876275906607322,-23.12744823324457,-5.296753493171337,-4.935147273079439,-26.481312972883778,-15.244185379665337,-5.044605222946679,188.46990030595114,4298.68125219014,0.0,40.34107139127674,31080.79040616827,0.0,0.8506880379259649,2.8060945019003913e-8,0.00018034890414554694,1,0
0.00583,163.06074124428187,25.565554097429327,-304.73592524247823,19.872369334961842,-23.144693882129577,-5.371174510325964,-4.990326507584264,-26.525926785597,-15.195699490837612,-5.011154357008039,188.46993799269612,4285.486184569987,0.0,40.39192336581345,31080.802836099378,0.0,0.8531241505471783,2.8060945019003913e-8,0.00018079078040275642,1,0
0.005840000000000001,162.5922282969636,26.783981911655054,-305.2335639069836,19.868426633373836,-23.161717275543666,-5.445557649105683,-5.045376413375218,-26.570366206642277,-15.147060395997276,-4.977824432419581,188.46997587024293,4272.2557112214245,0.0,40.442578138862146,31080.81532896371,0.0,0.8555628489902201,2.8060945019003913e-8,0.0001812315142222659,1,0
0.00585,162.12129085647453,28.001915368503134,-305.72697822461765,19.864448056706735,-23.178518458167936,-5.519902063965066,-5.100296380927598,-26.61463102943674,-15.098268950533278,-4.944615833586241,188.47001393789938,4258.990026983647,0.0,40.493035585266654,31080.82788453299,0.0,0.8580041324293561,2.8060945019003913e-8,0.00018167104563535097,1,0
0.005860000000000001,161.64793561587797,29.219337158443402,-306.2161611828709,19.860433860469563,-23.19509747597991,-5.594206911861546,-5.15508580253748,-26.658721051009785,-15.049326008560616,-4.911528933837722,188.4700521949711,4245.689325819896,0.0,40.54329558258637,31080.840502578234,0.0,0.8604479999741764,2.8060945019003913e-8,0.00018210937417864614,1,0
0.00587,161.1721693025997,30.43622997921745,-306.7011058293707,19.85638430079644,-23.211454376245484,-5.6684713522579155,-5.209744072330356,-26.702636071980905,-15.000232422898403,-4.878564095467148,188.4700906407616,4232.3538008175365,0.0,40.59335801106683,31080.853182869785,0.0,0.862894450669453,2.8060945019003913e-8,0.00018254652624176415,1,0
0.005880000000000001,160.69399867833215,31.652576536084702,-307.18180527198024,19.852299634425904,-23.22758920751104,-5.7426945471245405,-5.264270586269791,-26.74637589653744,-14.950989045047816,-4.845721669770114,188.47012927457246,4218.983644188085,0.0,40.643222753610274,31080.8659251773,0.0,0.8653434834950046,2.8060945019003913e-8,0.00018298246039438054,1,0
0.00589,160.21343053893835,32.86835954206818,-307.6582526788963,19.84818011868049,-23.24350201959565,-5.816875660941447,-5.318664742165926,-26.789940332412314,-14.901596725170505,-4.813001997084463,188.47016809570314,4205.579047267342,0.0,40.692889695746494,31080.878729269774,0.0,0.8677950973655586,2.8060945019003913e-8,0.00018341718388979744,1,0
0.005900000000000001,159.7304717143552,34.08356171820037,-308.1304412787467,19.844026011446143,-23.25919286358343,-5.8910138607004345,-5.372925939684162,-26.833329190861562,-14.852056312067088,-4.780405406830376,188.4702071034513,4192.140200515594,0.0,40.74235872560352,31080.891594915593,0.0,0.8702492911306199,2.8060945019003913e-8,0.0001838506907329493,1,0
0.00591,159.24512906849677,35.29816579376823,-308.5983643606863,19.839837571151794,-23.274661791815902,-5.965108315906822,-5.42705358035355,-26.876542286641723,-14.802368653155924,-4.747932217551082,188.47024629711262,4178.667293517852,0.0,40.79162973387855,31080.90452188251,0.0,0.8727060635743372,2.8060945019003913e-8,0.00018428295812900064,1,0
0.005920000000000001,158.75740949915627,36.51215450655944,-309.062015274492,19.8356150567489,-23.289908857884715,-6.039158198581241,-5.4810470675754335,-26.91957943798732,-14.752534594452055,-4.715582736954261,188.47028567598113,4165.16051498413,0.0,40.84070261380887,31080.917509937695,0.0,0.875165413415376,2.8060945019003913e-8,0.00018471399732822302,1,0
0.00593,158.2673199379084,37.72551060310722,-309.5213874306586,19.83135872769102,-23.30493411662415,-6.113162683261184,-5.534905806631822,-26.962440466587953,-14.702554980546392,-4.683357261953567,188.47032523934908,4151.620052749817,0.0,40.889577261142925,31080.930558847765,0.0,0.8776273393067897,2.8060945019003913e-8,0.00018514380277936948,1,0
0.005940000000000001,157.77486735001062,38.938216838935666,-309.97647430049034,19.827068843913448,-23.319737624104068,-6.187120947002581,-5.588629204693971,-27.005125197565565,-14.65243065458517,-4.651256078710972,188.470364986507,4138.046093776093,0.0,40.93825357411133,31080.94366837877,0.0,0.8800918398358966,2.8060945019003913e-8,0.00018557235568003594,1,0
0.00595,157.28005873430425,40.15025597880484,-310.427269416196,19.822745665812917,-23.334319437622735,-6.261032169381023,-5.642216670830669,-27.047633459451394,-14.602162458249563,-4.619279462679572,188.47040491674392,4124.438824150389,0.0,40.986731453398185,31080.956838296235,0.0,0.8825589135241555,2.8060945019003913e-8,0.00018599965680195923,1,0
0.005960000000000001,156.78290112311493,41.36161079695586,-310.87376637097873,19.81838945422721,-23.348679615699915,-6.334895532493004,-5.695667616016747,-27.089965084162976,-14.551751231735425,-4.587427678646627,188.47044502934722,4110.798429086878,0.0,41.03501080211226,31080.970068365168,0.0,0.8850285588270473,2.8060945019003913e-8,0.00018642568638523732,1,0
0.0059700000000000005,156.28340158215295,42.57226407735498,-311.3159588191287,19.81400047041499,-23.362818218069997,-6.40871022095704,-5.748981453141394,-27.132119906980975,-14.501197813733548,-4.555700980777438,188.47048532360287,4097.125092927108,0.0,41.08309152575839,31080.983358350106,0.0,0.8875007741339551,2.8060945019003913e-8,0.00018685045878997358,1,0
0.00598,155.78156721041225,43.78219861393973,-311.75384047611226,19.809578976035503,-23.376735305675307,-6.482475421914641,-5.802157597016571,-27.174097766525946,-14.450503041409803,-4.524099612659427,188.4705257987954,4083.4189991405665,0.0,41.13097353220893,31080.9967080151,0.0,0.8899755577680497,2.8060945019003913e-8,0.00018727395329106583,1,0
0.0059900000000000005,155.27740514007004,44.99139721086214,-312.1874051186621,19.805125233128468,-23.390430940659478,-6.556190325031084,-5.855195464385247,-27.21589850473501,-14.399667750385714,-4.492623807346682,188.47056645420795,4069.680330325395,0.0,41.17865673167523,31081.010117123766,0.0,0.8924529079861758,2.8060945019003913e-8,0.00018769616505905085,1,0
0.006,154.77092253638548,46.19984268273331,-312.6166465848647,19.800639504093894,-23.40390518636093,-6.629854122496203,-5.908094473929747,-27.25752196683835,-14.348692774719268,-4.461273787405226,188.4706072891224,4055.909268209133,0.0,41.226141036679344,31081.02358543927,0.0,0.89493282297874,2.8060945019003913e-8,0.00018811708696509638,1,0
0.006010000000000001,154.26212659759736,47.40751785486832,-313.0415587742488,19.796122051672036,-23.417158107306633,-6.703466009024907,-5.960854046280012,-27.298968001335897,-14.297578946885753,-4.4300497649583335,188.47064830281937,4042.105993649456,0.0,41.27342636202568,31081.037112724403,0.0,0.8974153008696032,2.8060945019003913e-8,0.00018853672407489336,1,0
0.00602,153.75102455482224,48.61440556352978,-313.46213564787155,19.79157313892331,-23.4301897692057,-6.777025181857727,-6.01347360402182,-27.340236459973482,-14.246327097759094,-4.398951941732641,188.47068949457827,4028.270686635054,0.0,41.320512624772846,31081.050698741514,0.0,0.8999003397159728,2.8060945019003913e-8,0.00018895503551453335,1,0
0.006030000000000001,153.2376236719514,49.82048865617189,-313.8783712284047,19.786993029208325,-23.443000238943398,-6.85053084076109,-6.065952571705008,-27.381327197719386,-14.19493805659313,-4.367980509104363,188.47073086367743,4014.403526286482,0.0,41.367399744205514,31081.06434325264,0.0,0.9023879375082999,2.8060945019003913e-8,0.00018937206534709594,1,0
0.00604,152.7219312455479,51.02574999168425,-314.2902596002194,19.78238198616796,-23.45558958457502,-6.923982188027716,-6.118290375851672,-27.42224007274034,-14.143412651003516,-4.337135648146322,188.4707724093941,4000.5046908571558,0.0,41.41408764180642,31081.078046019426,0.0,0.9048780921701757,2.8060945019003913e-8,0.00018978776438890316,1,0
