time_s,receiving_voltage_phase_1_minimum_v,receiving_voltage_phase_1_maximum_v,sending_current_phase_1_minimum_a,sending_current_phase_1_maximum_a,receiving_current_phase_1_minimum_a,receiving_current_phase_1_maximum_a,receiving_voltage_phase_2_minimum_v,receiving_voltage_phase_2_maximum_v,sending_current_phase_2_minimum_a,sending_current_phase_2_maximum_a,receiving_current_phase_2_minimum_a,receiving_current_phase_2_maximum_a,receiving_voltage_phase_3_minimum_v,receiving_voltage_phase_3_maximum_v,sending_current_phase_3_minimum_a,sending_current_phase_3_maximum_a,receiving_current_phase_3_minimum_a,receiving_current_phase_3_maximum_a,terminal_power_minimum_w,terminal_power_maximum_w,cumulative_supplied_energy_minimum_j,cumulative_supplied_energy_maximum_j,maximum_kcl_residual_a
0.00088,169.991731008,170.566215631,17006.6464041,17064.1117991,-17060.0328874,-17002.5729354,-87088.6235632,-86964.8051731,-1743.04301966,-1740.56634972,1739.29610346,1741.77247126,-136711.413229,-136557.527668,-2736.46018172,-2733.38113523,2731.15055336,2734.22826458,1319306909.23,1325712779.35,100203.604832,100670.179368,1.81898940355e-11
0.00089,179.24155936,179.859075139,17924.8267888,17986.5865577,-17989.5046954,-17927.7407672,-86795.2992255,-86672.4770609,-1733.9692102,-1731.51205387,1733.44954122,1735.90598451,-137039.47056,-136886.844652,-2741.48318147,-2738.42996136,2737.73689304,2740.78941119,1403043758.9,1409838082.11,113815.358173,114347.933675,1.81898940355e-11
0.0009,188.377190675,189.037240797,18843.6302431,18909.6515789,-18907.5048245,-18841.4866114,-86355.3895898,-86233.4376625,-1727.51805528,-1725.07873312,1724.66875325,1727.1077918,-137281.629841,-137130.1919,-2747.41413122,-2744.38423697,2742.603838,2745.63259682,1487668064.26,1494845835.77,128268.917289,128871.353264,1.81898940355e-11
0.00091,197.503470905,198.205731304,19752.7560374,19822.9936548,-19824.537245,-19754.29716,-86002.1958964,-85881.115926,-1718.7116497,-1716.28929857,1717.62231852,1720.04391793,-137559.741004,-137409.41879,-2752.1861383,-2749.178735,2748.18837579,2751.19482008,1570476332.4,1578032944.47,143559.639272,144235.747166,1.81898940355e-11
0.00092,206.549905859,207.293959308,20660.2469411,20734.6688962,-20733.54181,-20659.121584,-85569.3226976,-85449.01508,-1711.32526047,-1708.91874951,1708.9803016,1711.38645395,-137790.62007,-137641.344276,-2757.3585951,-2754.3719827,2752.82688552,2755.8124014,1653446487.04,1661377554.64,159679.253369,160432.799661,1.81898940355e-11
0.00093,215.571948346,216.357484826,21560.6841268,21639.2520006,-21640.0756323,-21561.5062736,-85180.750523,-85061.2107225,-1702.60716554,-1700.21564004,1701.22421445,1703.61501046,-138037.171191,-137888.888659,-2761.88471807,-2758.91797989,2757.77777319,2760.74342381,1735163542.59,1743464687.94,176622.303517,177457.010874,1.81898940355e-11
0.00094,224.533183068,225.359842578,22458.3941735,22541.0775641,-22540.4914547,-22457.8089704,-84747.8331007,-84628.9879414,-1694.63505683,-1692.25771085,1692.57975883,1694.95666201,-138256.539131,-138109.192275,-2766.55360632,-2763.60555296,2762.18384551,2765.13078262,1816670194.52,1825337359.14,194381.472203,195301.021109,2.18278728426e-11
0.00095,233.463263284,234.330751982,23350.5491985,23437.314493,-23437.7618133,-23350.9955937,-84336.8366508,-84218.6767534,-1685.90099143,-1683.53709548,1684.37353507,1686.73673302,-138481.333245,-138334.881043,-2770.84179981,-2767.91159815,2766.69762086,2769.6266649,1897226433.2,1906255479.79,212950.955341,213958.985304,2.18278728426e-11
0.00096,242.343493187,243.251492337,24239.4928057,24330.3113057,-24330.0142635,-24239.1961886,-83900.4672488,-83782.9400379,-1677.54237348,-1675.19131943,1675.65880076,1678.00934498,-138689.535754,-138543.932337,-2775.1480005,-2772.23477926,2770.87864674,2773.79071507,1977382771.11,1986769844.52,232324.001363,233424.111926,2.18278728426e-11
0.00097,251.189931611,252.138163711,25123.7658016,25218.607364,-25218.8591344,-25124.0169598,-83474.2447781,-83357.3380358,-1668.73845337,-1666.3996455,1667.14676072,1669.48489556,-138898.130164,-138753.342619,-2779.21280305,-2776.31585119,2775.06685238,2777.96260327,2056752872.42,2066494048.61,252494.679581,253690.431391,2.18278728426e-11
0.00098,259.993107415,260.981284122,26004.6514027,26103.4889813,-26103.3480379,-26004.5106036,-83032.9575537,-82916.6333248,-1660.10957341,-1657.78253241,1658.3326665,1660.65915107,-139095.840255,-138951.832274,-2783.23831361,-2780.35696342,2779.03664548,2781.91680509,2135628055.69,2145719627.03,273456.584221,274751.49977,2.54658516496e-11
0.00099,268.761860795,269.789720075,26881.4103164,26984.2163607,-26984.3678019,-26881.5613167,-82595.6784467,-82479.923466,-1651.2115582,-1648.89580224,1649.59846932,1651.91356893,-139291.564994,-139148.309485,-2787.09701055,-2784.2306687,2782.9661897,2785.83129989,2213807185.39,2224245405.25,295203.760427,296601.324931,2.54658516496e-11
0.001,277.491514858,278.558791414,27754.7565608,27861.5055419,-27861.4503173,-27754.7013161,-82148.997918,-82033.784231,-1642.38198986,-1640.07712977,1640.67568462,1642.97995836,-139479.556493,-139337.024481,-2790.89218673,-2788.0403224,2786.74048963,2789.59112987,2291444944.19,2302226223.28,317730.021074,319233.683074,2.54658516496e-11
0.00101,286.187046126,287.293492032,28624.3273978,28734.9937678,-28735.095073,-28624.4283535,-81703.1768405,-81588.491356,-1633.38176377,-1631.0874083,1631.76982712,1634.06353681,-139664.516798,-139522.685628,-2794.56178216,-2791.72390302,2790.45371256,2793.29033595,2368437043.09,2379557779.18,341029.431011,342642.603086,2.54658516496e-11
0.00102,294.846256145,295.991624109,29490.5295142,29605.0891007,-29605.0822433,-29490.5225396,-81251.10855,-81136.9301129,-1624.39445865,-1622.11028556,1622.73860226,1625.022171,-139843.539068,-139702.385308,-2798.15931672,-2795.33498912,2794.04770616,2796.87078137,2444866009.88,2456322713.5,365095.946276,366822.005549,2.54658516496e-11
0.00103,303.472033539,304.65608824,30353.1954775,30471.624326,-30471.7019458,-30353.2727946,-80798.3294294,-80684.6458051,-1615.29208676,-1613.01777548,1613.6929161,1615.96658859,-140019.13717,-139878.641684,-2801.6550839,-2798.8438983,2797.57283368,2800.3827434,2520678088.03,2532467274.24,389923.666765,391765.955488,2.91038304567e-11
0.00104,312.063447589,313.285956198,31212.5645743,31334.8397099,-31334.861339,-31212.5860278,-80341.0933815,-80227.8880981,-1606.17458542,-1603.90986555,1604.55776196,1606.82186763,-140189.861466,-140050.005027,-2805.07738479,-2802.27898008,2801.00010054,2803.79722932,2595917590.14,2608035855.44,415506.645156,417468.471137,2.91038304567e-11
0.00105,320.622244098,321.882982431,32068.5692829,32194.6680507,-32194.7359027,-32068.6368547,-79882.4021072,-79769.6640887,-1596.97391607,-1594.71852217,1595.39328177,1597.64804214,-140357.078324,-140217.844654,-2808.41243325,-2805.62646661,2804.35689308,2807.14156648,2670557034.85,2683000990.23,441839.018281,443923.655365,2.91038304567e-11
0.00106,329.148128377,330.446875499,32921.3565171,33051.2569927,-33051.2964874,-32921.3958003,-79420.2973551,-79308.0134357,-1587.74466653,-1585.49836955,1586.16026871,1588.4059471,-140520.083067,-140381.456175,-2811.67562973,-2808.90179636,2807.6291235,2810.40166135,2744620401.17,2757386717.65,468914.905461,471125.593904,2.91038304567e-11
0.00107,337.642209409,338.978750918,33770.9086714,33904.5892823,-33904.6546668,-33770.973785,-78956.4193646,-78844.5797007,-1578.45100972,-1576.21358764,1576.89159401,1579.12838729,-140679.6356,-140541.601559,-2814.86096843,-2812.09897918,2810.83203117,2813.59271199,2818093792.68,2831179160.54,496728.47643,499068.423295,2.91038304567e-11
0.00108,346.104500462,347.478625398,34617.320713,34754.7604549,-34754.8121123,-34617.3721362,-78489.758266,-78378.3520983,-1569.12296041,-1566.89421779,1567.56704197,1569.79516532,-140835.409811,-140697.955163,-2817.97715944,-2815.22675451,2813.95910325,2816.70819622,2890990292.51,2904391447.5,525273.896856,527746.276335,2.91038304567e-11
0.00109,354.535746657,355.947249206,35460.5989251,35601.7771417,-35601.8438656,-35460.6653806,-78021.2214729,-77910.2401428,-1559.74192429,-1557.52167368,1558.20480286,1560.42442946,-140987.841698,-140850.954468,-2821.02195093,-2818.28288452,2817.01908936,2819.75683397,2963302961.84,2977016660.5,554545.363128,557153.316875,2.91038304567e-11
0.0011,362.936100295,364.384777987,36300.8082658,36445.7047593,-36445.7654942,-36300.8687515,-77550.3001618,-77439.7347178,-1550.32459253,-1548.1126663,1548.79469436,1551.00600324,-141136.795435,-141000.464182,-2824.00051744,-2821.27256649,2820.00928364,2822.7359087,3035038983.03,3049062017.33,584537.072852,587283.710265,4.36557456851e-11
0.00111,371.306091377,372.79174594,37137.9655001,37286.5604004,-37286.6304289,-37138.0352596,-77077.5059159,-76967.3487833,-1540.86154276,-1538.65778134,1539.34697567,1541.55011832,-141282.531544,-141146.745927,-2826.91237429,-2824.19532834,2822.93491855,2825.65063088,3106194923.54,3120524105.95,615243.242385,618131.640881,4.36557456851e-11
0.00112,379.645925527,381.16836181,37972.1176062,38124.3914237,-38124.4595482,-37972.1854712,-76602.593052,-76492.8366792,-1531.36222611,-1529.16648504,1529.85673358,1532.05186104,-141425.007964,-141289.758176,-2829.76077981,-2827.05444622,2825.79516352,2828.50015929,3176774720.04,3191406891.4,646658.090603,649691.295868,4.36557456851e-11
0.00113,387.955999838,389.515026208,38803.2850455,38959.2185917,-38959.2929213,-38803.3591038,-76125.8581701,-76016.495946,-1521.82206879,-1519.63421135,1520.32991892,1522.5171634,-141564.388306,-141429.66538,-2832.54604121,-2829.85023864,2828.5933076,2831.28776611,3246776657.54,3261708677.92,678775.847491,681956.873714,4.36557456851e-11
0.00114,396.23653088,397.831958555,39631.5035107,39791.07792,-39791.1524947,-39631.5778186,-75647.1925226,-75538.2180095,-1512.24657059,-1510.06647181,1510.76436019,1512.94385045,-141700.675041,-141566.470513,-2835.27034315,-2832.58490444,2831.32941026,2834.01350083,3316202847.23,3331431599.98,711590.745015,714922.575104,4.36557456851e-11
0.00115,404.487829182,406.11947239,40456.793829,40619.9905087,-40620.0696284,-40456.8726748,-75166.7749595,-75058.1823908,-1502.6336961,-1500.46123817,1501.16364782,1503.33549919,-141833.976852,-141700.28292,-2837.93431131,-2835.25907934,2834.0056584,2836.67953705,3385052372.09,3400574758.13,745097.021111,748582.606894,4.36557456851e-11
0.00116,412.710102273,414.377777821,41279.1842128,41445.984849,-41446.0653377,-41279.2644293,-74684.5669555,-74576.3507993,-1492.98677261,-1490.82184709,1491.52701599,1493.69133911,-141964.315872,-141831.125189,-2840.53950283,-2837.874332,2836.62250378,2839.28631744,3453326284.9,3469139224.58,779288.914396,782931.176808,4.36557456851e-11
0.00117,420.90360096,422.607128266,42098.6943096,42269.0808341,-42269.1649692,-42098.778168,-74200.6820467,-74092.8372722,-1483.30507406,-1481.147579,1481.85674544,1484.01364093,-142091.768578,-141959.074333,-2843.08663699,-2840.43139055,2839.18148666,2841.83537156,3521024000.42,3537124429.92,814160.665823,817962.495081,4.36557456851e-11
0.00118,429.068515178,430.807715982,42915.3470786,43089.3016669,-43089.3877525,-42915.4328881,-73715.1168445,-73607.6386703,-1473.59071936,-1471.44056042,1472.15277341,1474.30233689,-142216.364404,-142084.160194,-2845.57688519,-2842.9314359,2841.68320387,2844.32728808,3588145933.16,3604530805.12,849706.515491,853670.771256,4.36557456851e-11
0.00119,437.205052116,438.979750448,43729.160352,43906.6654001,-43906.7546398,-43729.2493127,-73227.947984,-73120.8320177,-1463.84364165,-1461.70073028,1462.41664035,1464.55895968,-142338.160137,-142206.439998,-2848.0109579,-2845.37518628,2844.12879997,2846.76320273,3654691599.22,3671357880.38,885920.703153,890050.214683,4.36557456851e-11
0.0012,445.313381274,447.12340325,44540.1531885,44721.1913074,-44721.2827931,-44540.244395,-72739.1889025,-72632.4309942,-1454.06527591,-1451.92952989,1452.64861988,1454.78377805,-142457.186556,-142325.944888,-2850.38977581,-2847.76357038,2846.51889777,2849.14373112,3720661009.8,3737605681.06,922797.466198,927095.03249,4.36557456851e-11
0.00121,453.393676324,455.238850087,45348.3414218,45532.8954204,-45532.9897857,-45348.4355059,-72248.8948399,-72142.491152,-1444.25587339,-1442.12721562,1442.84982304,1444.9778968,-142573.487802,-142442.719375,-2852.71399793,-2850.09725401,2848.85438749,2851.46975605,3786053673.57,3803273728.3,960331.039615,964799.429537,4.36557456851e-11
0.00122,461.446086241,463.326241807,46153.7410711,46341.7939493,-46341.8907055,-46153.8375458,-71757.0866189,-71651.033539,-1434.4164722,-1432.2948309,1433.02067078,1435.14173238,-142687.093296,-142556.793195,-2854.98437249,-2852.37699217,2851.1358639,2853.74186592,3850869333.9,3868361777.72,998515.654652,1003157.60707,4.36557456851e-11
0.00123,469.470757844,471.385727032,46956.3660039,47147.9009393,-47148.0004177,-46956.4651995,-71263.8066366,-71158.1008099,-1424.54746487,-1422.43277278,1423.1620162,1425.27613273,-142798.038618,-142668.202245,-2857.20149296,-2854.60338433,2853.3640449,2855.96077235,3915107445.38,3932869294.98,1037345.53855,1042163.76243,4.36557456851e-11
0.00124,477.467820727,479.417437042,47756.2297768,47951.2301175,-47951.332053,-47756.3314292,-70769.0783285,-70663.7166047,-1414.64965126,-1412.54184569,1413.27433209,1415.38156657,-142906.350743,-142776.97378,-2859.36598257,-2856.77705951,2855.53947561,2858.12701485,3978767564.84,3996795847.58,1076814.9136,1081812.08814,4.36557456851e-11
0.00125,1564270.4965,1570021.72673,33518.6356697,33642.3878443,-31400.4345345,-31285.40993,246336.897406,247168.018536,4336.0403515,4350.12315877,-4943.36037071,-4926.73794811,63581.5262824,63905.8512448,990.140277994,995.069288972,-1278.1170249,-1271.63052565,-47711660976.7,-47352648528.9,859945.508779,863237.762498,4.36557456851e-11
0.00126,775561.233345,777222.015937,12017.3574069,12035.6987002,-15544.4403187,-15511.2246669,469891.179659,470837.889732,10762.503436,10786.5827287,-9416.75779463,-9397.82359319,274879.03962,275228.3777,6167.82136761,6177.07330914,-5504.567554,-5497.58079241,-17531678590.4,-17459182640.2,535886.352934,537021.064663,4.36557456851e-11
0.00127,408962.312293,409066.080035,10687.6925021,10696.6789526,-8181.3216007,-8179.24624587,433766.001608,434152.331161,7559.18631397,7562.57795728,-8683.04662322,-8675.32003216,303099.679707,303232.147358,5599.32819105,5600.6030857,-6064.64294717,-6061.99359415,-8510267626.71,-8504327824.4,406068.800611,406811.333577,4.36557456851e-11
0.00128,462815.458384,462819.553079,7434.77504121,7443.13326505,-9256.39106159,-9256.30916767,286524.158218,286829.092544,6481.95903089,6485.31421493,-5736.58185089,-5730.48316437,212224.10356,212513.173625,4573.1047881,4578.08550393,-4250.2634725,-4244.48207119,-6586667092.88,-6581096452.75,330613.826024,331354.51318,4.36557456851e-11
0.00129,303378.836384,304030.316644,7221.73383373,7229.14061106,-6080.60633287,-6067.57672768,274641.063821,275025.286283,4976.0323533,4985.64170311,-5500.50572566,-5492.82127643,173418.377266,173896.851094,3204.13401173,3214.37928481,-3477.93702187,-3468.36754532,-3617950875.23,-3602240469.11,279590.736184,280437.828571,4.36557456851e-11
0.0013,317391.663382,317882.963848,5609.6998476,5623.20801109,-6357.65927695,-6347.83326764,194697.372622,195338.420464,4196.0303594,4207.72871962,-3906.76840929,-3893.94745245,113602.522665,114224.53067,2422.95877338,2434.98405842,-2284.4906134,-2272.0504533,-2769729148.37,-2755783994.43,247652.336066,248647.706253,4.36557456851e-11
0.00131,244144.855013,244852.766989,5304.47040405,5316.37455648,-4897.05533978,-4882.89710025,175720.965805,176337.607817,3318.49675856,3331.53507609,-3526.75215633,-3514.41931609,85292.8589174,85935.3034557,1588.26172079,1601.41426906,-1718.70606911,-1705.85717835,-1646696865.76,-1633121937.81,225570.205995,226703.176592,4.36557456851e-11
0.00132,234352.877989,234957.105306,4427.13513026,4440.57171361,-4699.14210612,-4687.05755979,135354.275284,136019.019913,2811.94535737,2824.83645714,-2720.38039827,-2707.08550569,50425.4224789,51081.4363827,1065.24515333,1078.15821288,-1021.62872765,-1008.50844958,-1235384108.52,-1224819071.26,211159.801124,212413.471546,4.36557456851e-11
0.00133,199793.707653,200428.87191,4133.24349806,4145.14238213,-4008.57743819,-3995.87415306,116830.613243,117446.481342,2266.25859596,2278.80607981,-2348.92962684,-2336.61226487,29937.73553,30553.5932235,550.767071364,563.200905324,-611.071864471,-598.7547106,-787684791.969,-778922714.053,201044.456621,202394.76262,4.36557456851e-11
0.00134,185988.4504,186547.970439,3631.81083879,3643.44508506,-3730.95940879,-3719.76900801,94926.3124373,95512.6217759,1934.22094552,1945.80028509,-1910.25243552,-1898.52624875,8964.60509208,9544.15490748,196.836825898,208.330342365,-190.88309815,-179.292101842,-582877212.761,-576272867.005,194191.646598,195618.784714,4.36557456851e-11
0.00135,167544.283326,168071.756107,3393.93220076,3404.20582011,-3361.43512214,-3350.88566651,80748.6374231,81279.7031172,1587.90552966,1598.59806926,-1625.59406234,-1614.97274846,-5541.29116545,-5016.97838159,-130.368407481,-119.850547647,100.339567632,110.825823309,-392371599.631,-387199201.151,189315.402536,190801.424374,4.36557456851e-11
0.00136,156133.071486,156598.607551,3091.14260547,3100.58579065,-3131.97215103,-3122.66142972,67599.3410523,68080.6725348,1365.49761716,1375.06106649,-1361.6134507,-1351.98682105,-18801.0041273,-18326.5690661,-372.519555643,-363.076966331,366.531381323,376.020082546,-289943127.255,-286077433.481,185903.828901,187435.041201,4.36557456851e-11
0.00137,144922.703335,145342.096347,2912.27279048,2920.56203459,-2906.84192695,-2898.4540667,57741.4039233,58169.730977,1142.94551314,1151.53334762,-1163.39461954,-1154.82807847,-28907.4498234,-28486.4020717,-586.765859575,-578.346100957,569.728041434,578.148996469,-203370783.151,-200414961.546,183437.259349,185002.579225,4.36557456851e-11
0.00138,136629.886212,136997.719262,2719.73301956,2727.12369721,-2739.95438525,-2732.59772425,49282.7137847,49662.2478127,991.712029768,999.268954984,-993.244956255,-985.654275693,-37669.2131932,-37296.2497476,-754.283692475,-746.848546438,745.924994952,753.384263863,-151665310.731,-149456549.42,181662.07888,183253.221671,4.36557456851e-11
0.00139,129220.47105,129544.828523,2589.04169636,2595.48876168,-2590.89657046,-2584.409421,42626.3615932,42959.7608504,846.829764833,853.502584975,-859.195217008,-852.527231864,-44705.1736808,-44378.035614,-898.543007132,-892.011083413,887.560712281,894.103473616,-109910706.42,-108236875.851,180354.198794,181964.754544,4.36557456851e-11
0.0014,123356.096681,123638.609694,2461.09745537,2466.75250481,-2472.77219388,-2467.12193362,37001.9138058,37293.8066081,743.16738058,748.984723158,-745.876132162,-740.038276116,-50694.8374961,-50408.6115,-1015.88965608,-1010.1799575,1008.17223,1013.89674992,-83250792.8223,-81995570.7615,179388.391298,181013.592311,4.36557456851e-11
0.00141,118232.474547,118478.771281,2366.1441882,2371.05070691,-2369.57542562,-2364.64949093,32514.9205172,32769.0977384,647.60178093,652.684191689,-655.381954769,-650.298410344,-55645.5579119,-55396.4207695,-1115.68410274,-1110.71311888,1107.92841539,1112.91115824,-62058695.1307,-61108620.1979,178661.843858,180298.071356,4.36557456851e-11
0.00142,114051.488805,114264.814519,2277.9156306,2282.17911629,-2285.29629037,-2281.0297761,28724.7494153,28945.6751935,576.303251978,580.70869215,-578.91350387,-574.494988306,-59852.7890159,-59636.4323092,-1199.12324429,-1194.80657491,1192.72864618,1197.05578032,-47878273.1465,-47161914.9546,178112.159017,179756.718681,4.36557456851e-11
0.00143,110405.655165,110590.373018,2208.44054308,2212.12395237,-2211.80746037,-2208.11310331,25682.6793372,25873.9705622,512.559568761,516.382184419,-517.479411243,-513.653586743,-63395.9808933,-63208.6293279,-1269.97043044,-1266.23346702,1264.17258656,1267.91961787,-36635423.0921,-36091665.3999,177689.590535,179340.450779,4.36557456851e-11
0.00144,107365.952242,107525.282032,2145.59671514,2148.77892451,-2150.50564065,-2147.31904483,23115.8943888,23281.3722704,463.514523264,466.815556742,-465.627445408,-462.317887775,-66423.5666065,-66261.6295983,-1330.35642793,-1327.125671,1325.23259197,1328.47133213,-28812737.7978,-28400122.5325,177362.349731,179017.991839,4.36557456851e-11
0.00145,104706.810063,104844.160083,2094.02715338,2096.76737606,-2096.88320166,-2094.13620125,21045.5802155,21188.3383192,420.696484167,423.548058597,-423.766766384,-420.911604311,-69011.1042487,-68871.3689668,-1381.92203366,-1379.13532131,1377.42737934,1380.22208497,-22599588.8312,-22284885.7646,177105.288098,178764.566798,4.36557456851e-11
0.00146,102446.18458,102564.293514,2047.91162147,2050.26991345,-2051.28587028,-2048.92369161,19307.2450617,19430.3374501,387.079570001,389.535729816,-388.606749001,-386.144901233,-71241.4920294,-71121.0831718,-1426.50946153,-1424.10757263,1422.42166344,1424.82984059,-18117516.5007,-17877142.5758,176901.702571,178563.756656,4.36557456851e-11
0.00147,100457.632122,100559.123891,2008.90315254,2010.92861015,-2011.18247783,-2009.15264243,17901.3143206,18007.2481628,358.295804551,360.411241199,-360.144963256,-358.026286413,-73172.8215869,-73069.175864,-1464.96201107,-1462.89530177,1461.38351728,1463.45643174,-14545211.3692,-14360889.7976,176738.388932,178402.566494,4.36557456851e-11
0.00148,98736.1192432,98823.1794209,1974.08714045,1975.82537633,-1976.46358842,-1974.72238486,16731.1394325,16822.2682988,335.465852125,337.284535686,-336.445365975,-334.622788651,-74854.9710501,-74765.8507923,-1498.61044322,-1496.83305286,1495.31701585,1497.099421,-11879992.9443,-11738353.1189,176606.26291,178272.07028,4.36557456851e-11
0.00149,97210.1451826,97284.7651014,1943.93202827,1945.42158191,-1945.69530203,-1944.20290365,15786.8490791,15865.1363688,316.277324146,317.840414767,-317.302727376,-315.736981581,-76329.6190746,-76253.0468454,-1527.97624554,-1526.44962235,1525.06093691,1526.59238149,-9744344.18288,-9635194.63769,176498.141225,178165.202541,4.36557456851e-11
0.0015,95866.8708582,95930.7371683,1916.90966714,1918.18491548,-1918.61474337,-1917.33741716,15011.7043188,15078.9290962,301.062352134,302.404122018,-301.578581923,-300.234086377,-77628.5370502,-77562.805224,-1553.95618433,-1552.64557906,1551.25610448,1552.570741,-8101948.95518,-8017669.38552,176408.909759,178076.938221,4.36557456851e-11
0.00151,94664.7965015,94719.4045191,1893.04612747,1894.13648548,-1894.38809038,-1893.29593003,14392.9488526,14450.6135548,288.555345039,289.706575816,-289.012271095,-287.858977053,-78780.7695765,-78724.3818086,-1576.91565217,-1575.79169111,1574.48763617,1575.61539153,-6775686.23068,-6710504.4337,176334.521583,178003.297352,4.36557456851e-11
0.00152,93590.3838703,93637.0100343,1871.49924844,1872.43043219,-1872.74020069,-1871.80767741,13896.564692,13945.9998445,278.775186647,279.76195249,-278.919996889,-277.931293841,-79807.4705627,-79759.1407681,-1597.44432047,-1596.48099808,1595.18281536,1596.14941125,-5728455.41032,-5677985.14659,176272.000875,177941.354904,4.36557456851e-11
0.00153,92618.5588553,92658.3178079,1852.1527133,1852.9468244,-1853.16635616,-1852.37117711,13510.5942432,13552.9321411,271.002372726,271.847577242,-271.058642821,-270.211884865,-80728.6565108,-80687.2653467,-1615.81249931,-1614.98772013,1613.74530693,1614.57313022,-4874311.9943,-4835229.19734,176218.987038,177888.788832,4.36557456851e-11
0.00154,91737.7139966,91771.5604937,1834.51767667,1835.19384197,-1835.43120987,-1834.75427993,13213.9570172,13250.1865635,265.147880817,265.871084718,-265.00373127,-264.279140345,-81558.8753791,-81523.4625708,-1632.40738952,-1631.70182959,1630.46925142,1631.17750758,-4184453.33043,-4154201.36394,176173.693211,177843.841679,4.36557456851e-11
0.00155,90932.0132052,90960.7740995,1818.45119282,1819.02587015,-1819.21548199,-1818.6402641,12996.7585554,13027.7249403,260.785647889,261.403830181,-260.554498806,-259.935171109,-82311.920273,-82281.6541698,-1647.43188165,-1646.82905842,1645.6330834,1646.23840546,-3615220.29188,-3591852.3438,176134.694843,177805.111411,4.36557456851e-11
0.00156,90192.3143195,90216.6988718,1803.6546879,1804.14204819,-1804.33397744,-1803.84628639,12845.4568275,12871.8923686,257.803187441,258.330904923,-257.437847373,-256.909136549,-82998.0231196,-82972.1905746,-1661.14308725,-1660.62869789,1659.44381149,1659.96046239,-3146492.50359,-3128497.34732,176100.886279,177771.509662,4.36557456851e-11
0.00157,89508.2003727,89528.8201508,1789.99872252,1790.4109599,-1790.57640302,-1790.16400745,12752.3281467,12774.8602037,255.937516825,256.387327466,-255.497204073,-255.046562933,-83626.7564754,-83604.7418887,-1673.69327448,-1673.25508531,1672.09483777,1672.53512951,-2754888.66014,-2741107.16736,176071.379373,177742.16164,4.36557456851e-11
0.00158,88872.7395103,88890.1194618,1777.29219089,1777.63978134,-1777.80238924,-1777.45479021,12708.3750934,12727.5449466,255.084253601,255.466943931,-254.550898931,-254.167501868,-84205.4310386,-84186.7063807,-1685.25620709,-1684.88365114,1683.73412761,1684.10862077,-2426991.05171,-2416516.82582,176045.469975,177716.37352,4.36557456851e-11
0.00159,88278.8421414,88293.4339686,1765.42941594,1765.72137273,-1765.86867937,-1765.57684283,12707.7321096,12724.0041241,255.07441645,255.399265092,-254.480082483,-254.154642193,-84740.7673034,-84724.8776337,-1695.94584566,-1695.62986635,1694.49755267,1694.81534607,-2149589.79344,-2141721.81232,176022.587071,177693.582326,4.36557456851e-11
0.0016,87721.3331796,87733.524816,1754.28297235,1754.52703361,-1754.67049632,-1754.42666359,12744.2418228,12758.0158612,255.821000589,256.095985807,-255.160317224,-254.884836456,-85238.0527621,-85224.6075828,-1705.88202899,-1705.6148222,1704.49215166,1704.76105524,-1913892.16524,-1908078.88997,176002.269661,177673.333323,4.36557456851e-11
0.00161,87195.2521458,87205.3771652,1743.77032518,1743.97314885,-1744.1075433,-1743.90504292,12813.5000559,12825.1195487,257.211303344,257.443281525,-256.502390973,-256.270001117,-85702.07126,-85690.7343918,-1715.14995675,-1714.92482299,1713.81468784,1714.0414252,-1712056.28971,-1707867.54927,175984.139918,177655.253591,4.36557456851e-11
0.00162,86696.7496278,86705.0947045,1733.8035296,1733.97083328,-1734.10189409,-1733.93499256,12911.1840592,12920.9445664,259.176191065,259.371062753,-258.418891327,-258.223681183,-86136.688219,-86127.1708164,-1723.83400267,-1723.64517392,1722.54341633,1722.73376438,-1538328.20656,-1535423.74739,175967.887996,177639.037134,4.36557456851e-11
0.00163,86222.2749016,86229.0865832,1724.31933808,1724.45604304,-1724.58173166,-1724.44549803,13033.9944434,13042.1501024,261.637951293,261.8007884,-260.843002048,-260.679888868,-86545.3593236,-86537.4127068,-1731.9979736,-1731.84049098,1730.74825414,1730.90718647,-1387846.9152,-1385959.2603,175953.25712,177624.430219,4.36557456851e-11
0.00164,85768.9564755,85774.446836,1715.25529169,1715.36562777,-1715.48893672,-1715.37912951,13178.8284044,13185.5980025,264.542844847,264.678016255,-263.71196005,-263.576568088,-86930.9399725,-86924.350213,-1739.70246428,-1739.57205766,1738.48700426,1738.61879945,-1256816.92003,-1255733.49769,175940.033801,177611.221755,4.36557456851e-11
0.00165,85334.2032172,85338.5547828,1706.56321913,1706.65082961,-1706.77109566,-1706.68406434,13343.2065683,13348.7784706,267.835709648,267.946974239,-266.975569411,-266.864131366,-87295.9634771,-87290.5462683,-1746.99546922,-1746.88846204,1745.81092537,1745.91926954,-1142112.08552,-1141664.6234,175928.039156,177599.234765,4.36557456851e-11
0.00166,84915.8591011,84919.2290543,1698.19769348,1698.26571362,-1698.38458109,-1698.31718202,13524.8578796,13529.3944015,271.47512698,271.565726199,-270.58788803,-270.497157592,-87642.5615569,-87638.1581207,-1753.92131798,-1753.83454163,1752.76316241,1752.85123114,-1041249.36415,-1041195.15339,175917.12262,177588.320195,4.36557456851e-11
