time_s,T5-PH_v_pu,T5-GW_v_pu,T1GRND_v_pu,T2GRND_v_pu,T3GRND_v_pu,T4GRND_v_pu,T5GRND_v_pu,T1-GW_v_pu,T2-GW_v_pu,T2GRNO_v_pu,T3-GW_v_pu,T3GRNO_v_pu,T4-GW_v_pu,T4GRNO_v_pu,T1-PH_v_pu,T2-PH_v_pu,T3-PH_v_pu,T4-PH_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,output_fixed_10_pu,switch_voltage_switch_fixed_1_pu
1.7034e-06,0,0,-37.8527807649,0,0,0,0,-37.7571992809,-31.8565488489,-31.8626440771,0,0,0,0,-11.1674049079,-9.42217608132,0,0,-37.7571992809,-11.1674049079,-31.8565488489,-9.42217608132,0,0,0,0,0,0,-26.589794373
1.7136e-06,0,0,-37.8504615273,0,0,0,0,-37.7545695444,-32.2470736469,-32.2567225721,0,0,0,0,-11.1666271136,-9.53768116722,0,0,-37.7545695444,-11.1666271136,-32.2470736469,-9.53768116722,0,0,0,0,0,0,-26.5879424308
1.7238e-06,0,0,-37.8480262633,0,0,0,0,-37.7519398079,-32.6375994261,-32.6508010671,0,0,0,0,-11.1658493194,-9.65318654333,0,0,-37.7519398079,-11.1658493194,-32.6375994261,-9.65318654333,0,0,0,0,0,0,-26.5860904885
1.734e-06,0,0,-37.8455830004,0,0,0,0,-37.7493100714,-33.0281252106,-33.0448795621,0,0,0,0,-11.1650715251,-9.76869192098,0,0,-37.7493100714,-11.1650715251,-33.0281252106,-9.76869192098,0,0,0,0,0,0,-26.5842385462
1.7442e-06,0,0,-37.8431395651,0,0,0,0,-37.7466803348,-33.4186509951,-33.4389580571,0,0,0,0,-11.1642937309,-9.88419729864,0,0,-37.7466803348,-11.1642937309,-33.4186509951,-9.88419729864,0,0,0,0,0,0,-26.582386604
1.7544e-06,0,0,-37.840696128,0,0,0,0,-37.7440505983,-33.8091767796,-33.8330365521,0,0,0,0,-11.1635159366,-9.9997026763,0,0,-37.7440505983,-11.1635159366,-33.8091767796,-9.9997026763,0,0,0,0,0,0,-26.5805346617
1.7646e-06,0,0,-37.8382526909,0,0,0,0,-37.7414208618,-34.199702564,-34.2271150471,0,0,0,0,-11.1627381424,-10.115208054,0,0,-37.7414208618,-11.1627381424,-34.199702564,-10.115208054,0,0,0,0,0,0,-26.5786827194
1.7748e-06,0,0,-37.8358092538,0,0,0,0,-37.7387911253,-34.5902283485,-34.6211935421,0,0,0,0,-11.1619603481,-10.2307134316,0,0,-37.7387911253,-11.1619603481,-34.5902283485,-10.2307134316,0,0,0,0,0,0,-26.5768307772
1.785e-06,0,0,-37.8333658167,0,0,0,0,-37.7361613888,-34.980754133,-35.0152720371,0,0,0,0,-11.1611825539,-10.3462188093,0,0,-37.7361613888,-11.1611825539,-34.980754133,-10.3462188093,0,0,0,0,0,0,-26.5749788349
1.7952e-06,0,0,-37.8309223795,0,0,0,0,-37.7335316523,-35.3712799175,-35.4042384308,0,0,0,0,-11.1604047596,-10.4617241869,0,0,-37.7335316523,-11.1604047596,-35.3712799175,-10.4617241869,0,0,0,0,0,0,-26.5731268927
1.8054e-06,0,0,-37.8284789424,0,0,0,0,-37.7309019158,-35.761805702,-35.7912643913,0,0,0,0,-11.1596269654,-10.5772295646,0,0,-37.7309019158,-11.1596269654,-35.761805702,-10.5772295646,0,0,0,0,0,0,-26.5712749504
1.8156e-06,0,0,-37.8260355053,0,0,0,0,-37.7282721793,-36.1523314865,-36.1782380901,0,0,0,0,-11.1588491711,-10.6927349423,0,0,-37.7282721793,-11.1588491711,-36.1523314865,-10.6927349423,0,0,0,0,0,0,-26.5694230081
1.8258e-06,0,0,-37.8235920682,0,0,0,0,-37.725795574,-36.542857271,-36.5652111682,0,0,0,0,-11.1581166684,-10.8082403199,0,0,-37.725795574,-11.1581166684,-36.542857271,-10.8082403199,0,0,0,0,0,0,-26.5676789057
1.836e-06,0,0,-37.8211486311,0,0,0,0,-37.7233301409,-36.9333830554,-36.9521842422,0,0,0,0,-11.1573874699,-10.9237456976,0,0,-37.7233301409,-11.1573874699,-36.9333830554,-10.9237456976,0,0,0,0,0,0,-26.565942671
1.8462e-06,0,0,-37.818705194,0,0,0,0,-37.7208649777,-37.3239088399,-37.3391573161,0,0,0,0,-11.1566583513,-11.0392510752,0,0,-37.7208649777,-11.1566583513,-37.3239088399,-11.0392510752,0,0,0,0,0,0,-26.5642066263
1.8564e-06,0,0,-37.8162617569,0,0,0,0,-37.7183998178,-37.7144346244,-37.7261303901,0,0,0,0,-11.1559292337,-11.1547564529,0,0,-37.7183998178,-11.1559292337,-37.7144346244,-11.1547564529,0,0,0,0,0,0,-26.562470584
1.8666e-06,0,0,-37.8138183197,0,0,0,0,-37.7159346579,-38.1049604089,-38.1131034641,0,0,0,0,-11.1552001161,-11.2702618306,0,0,-37.7159346579,-11.1552001161,-38.1049604089,-11.2702618306,0,0,0,0,0,0,-26.5607345418
1.8768e-06,0,0,-37.8113748826,0,0,0,0,-37.713469498,-38.4954861934,-38.500076538,0,0,0,0,-11.1544709985,-11.3857672082,0,0,-37.713469498,-11.1544709985,-38.4954861934,-11.3857672082,0,0,0,0,0,0,-26.5589984995
1.887e-06,0,0,-37.8089314455,0,0,0,0,-37.7110043382,-38.8860119779,-38.887049612,0,0,0,0,-11.1537418809,-11.5012725859,0,0,-37.7110043382,-11.1537418809,-38.8860119779,-11.5012725859,0,0,0,0,0,0,-26.5572624572
1.8972e-06,0,0,-37.8064880084,0,0,0,0,-37.7085391783,-39.274223358,-39.274022686,0,0,0,0,-11.1530127634,-11.6160934347,0,0,-37.7085391783,-11.1530127634,-39.274223358,-11.6160934347,0,0,0,0,0,0,-26.555526415
1.9074e-06,0,0,-37.8040445713,0,0,0,0,-37.7060740184,-39.6615469461,-39.6609957599,0,0,0,0,-11.1522836458,-11.7306517023,0,0,-37.7060740184,-11.1522836458,-39.6615469461,-11.7306517023,0,0,0,0,0,0,-26.5537903727
1.9176e-06,0,0,-37.8016011342,0,0,0,0,-37.7036088586,-40.0488433443,-40.0479688339,0,0,0,0,-11.1515545282,-11.845201928,0,0,-37.7036088586,-11.1515545282,-40.0488433443,-11.845201928,0,0,0,0,0,0,-26.5520543304
1.9278e-06,0,0,-37.7991496446,0,0,0,0,-37.7011436987,-40.4361393664,-40.4349419079,0,0,0,0,-11.1508254106,-11.9597520424,0,0,-37.7011436987,-11.1508254106,-40.4361393664,-11.9597520424,0,0,0,0,0,0,-26.5503182882
1.938e-06,0,0,-37.7966975351,0,0,0,0,-37.6986785388,-40.8234353856,-40.8219149818,0,0,0,0,-11.150096293,-12.074302156,0,0,-37.6986785388,-11.150096293,-40.8234353856,-12.074302156,0,0,0,0,0,0,-26.5485822459
1.9482e-06,0,0,-37.7942454092,0,0,0,0,-37.696213379,-41.2107314047,-41.2088880558,0,0,0,0,-11.1493671754,-12.1888522695,0,0,-37.696213379,-11.1493671754,-41.2107314047,-12.1888522695,0,0,0,0,0,0,-26.5468462036
1.9584e-06,0,0,-37.7917932829,0,0,0,0,-37.6937482191,-41.5980274238,-41.5958611298,0,0,0,0,-11.1486380578,-12.3034023831,0,0,-37.6937482191,-11.1486380578,-41.5980274238,-12.3034023831,0,0,0,0,0,0,-26.5451101613
1.9686e-06,0,0,-37.7893411567,0,0,0,0,-37.6912830592,-41.9853234429,-41.9828342037,0,0,0,0,-11.1479089402,-12.4179524966,0,0,-37.6912830592,-11.1479089402,-41.9853234429,-12.4179524966,0,0,0,0,0,0,-26.5433741191
1.9788e-06,0,0,-37.7868890305,0,0,0,0,-37.6888178994,-42.3726194621,-42.3698072777,0,0,0,0,-11.1471798226,-12.5325026101,0,0,-37.6888178994,-11.1471798226,-42.3726194621,-12.5325026101,0,0,0,0,0,0,-26.5416380768
1.989e-06,0,0,-37.7844369043,0,0,0,0,-37.6863527395,-42.7599154812,-42.7567803517,0,0,0,0,-11.146450705,-12.6470527237,0,0,-37.6863527395,-11.146450705,-42.7599154812,-12.6470527237,0,0,0,0,0,0,-26.5399020345
1.9992e-06,0,0,-37.7819847781,0,0,0,0,-37.6838875796,-43.1472115003,-43.1442144095,0,0,0,0,-11.1457215874,-12.7616028372,0,0,-37.6838875796,-11.1457215874,-43.1472115003,-12.7616028372,0,0,0,0,0,0,-26.5381659923
2.0094e-06,0,0,-37.7795326519,0,0,0,0,-37.6814224198,-43.5345075194,-43.53182715,0,0,0,0,-11.1449924698,-12.8761529508,0,0,-37.6814224198,-11.1449924698,-43.5345075194,-12.8761529508,0,0,0,0,0,0,-26.53642995
2.0196e-06,0,0,-37.7770805256,0,0,0,0,-37.6789572599,-43.9218035386,-43.9194460167,0,0,0,0,-11.1442633522,-12.9907030643,0,0,-37.6789572599,-11.1442633522,-43.9218035386,-12.9907030643,0,0,0,0,0,0,-26.5346939077
2.0298e-06,0,0,-37.7746283994,0,0,0,0,-37.6765027276,-44.3090995577,-44.3070649801,0,0,0,0,-11.1435373779,-13.1052531779,0,0,-37.6765027276,-11.1435373779,-44.3090995577,-13.1052531779,0,0,0,0,0,0,-26.5329653497
2.04e-06,0,0,-37.7721762732,0,0,0,0,-37.6740490562,-44.6963955768,-44.6946839444,0,0,0,0,-11.1428116582,-13.2198032914,0,0,-37.6740490562,-11.1428116582,-44.6963955768,-13.2198032914,0,0,0,0,0,0,-26.5312373979
2.0502e-06,0,0,-37.769724147,0,0,0,0,-37.6715954098,-45.0836915959,-45.0823029087,0,0,0,0,-11.142085946,-13.334353405,0,0,-37.6715954098,-11.142085946,-45.0836915959,-13.334353405,0,0,0,0,0,0,-26.5295094638
2.0604e-06,0,0,-37.7672720208,0,0,0,0,-37.6691417638,-45.4709876151,-45.4699218729,0,0,0,0,-11.1413602338,-13.4489035185,0,0,-37.6691417638,-11.1413602338,-45.4709876151,-13.4489035185,0,0,0,0,0,0,-26.52778153
2.0706e-06,0,0,-37.7648198946,0,0,0,0,-37.6666881179,-45.8582836342,-45.8575408372,0,0,0,0,-11.1406345217,-13.563453632,0,0,-37.6666881179,-11.1406345217,-45.8582836342,-13.563453632,0,0,0,0,0,0,-26.5260535962
2.0808e-06,0,0,-37.7623677683,0,0,0,0,-37.6642344719,-45.8856727701,-46.2451598015,0,0,0,0,-11.1399088095,-13.5715544864,0,0,-37.6642344719,-11.1399088095,-45.8856727701,-13.5715544864,0,0,0,0,0,0,-26.5243256624
2.091e-06,0,0,-37.7599156421,0,0,0,0,-37.661780826,-45.7718815842,-46.6327787658,0,0,0,0,-11.1391830974,-13.5378985937,0,0,-37.661780826,-11.1391830974,-45.7718815842,-13.5378985937,0,0,0,0,0,0,-26.5225977286
2.1012e-06,0,0,-37.7574635159,0,0,0,0,-37.65932718,-45.6531257918,-47.0203977301,0,0,0,0,-11.1384573853,-13.5027743248,0,0,-37.65932718,-11.1384573853,-45.6531257918,-13.5027743248,0,0,0,0,0,0,-26.5208697948
2.1114e-06,0,0,-37.7550113897,0,0,0,0,-37.6568735341,-45.534447644,-47.4080166943,0,0,0,0,-11.1377316731,-13.4676730208,0,0,-37.6568735341,-11.1377316731,-45.534447644,-13.4676730208,0,0,0,0,0,0,-26.5191418609
2.1216e-06,0,0,-37.7525592635,0,0,0,0,-37.6544198881,-45.4157724398,-47.7956356586,0,0,0,0,-11.137005961,-13.4325725874,0,0,-37.6544198881,-11.137005961,-45.4157724398,-13.4325725874,0,0,0,0,0,0,-26.5174139271
2.1318e-06,0,0,-37.7501065784,0,0,0,0,-37.6519662421,-45.2970972877,-48.1832546229,0,0,0,0,-11.1362802488,-13.3974721695,0,0,-37.6519662421,-11.1362802488,-45.2970972877,-13.3974721695,0,0,0,0,0,0,-26.5156859933
2.142e-06,0,0,-37.7476538458,0,0,0,0,-37.6495125962,-45.1784221362,-48.5708735872,0,0,0,0,-11.1355545367,-13.3623717517,0,0,-37.6495125962,-11.1355545367,-45.1784221362,-13.3623717517,0,0,0,0,0,0,-26.5139580595
2.1522e-06,0,0,-37.7452011117,0,0,0,0,-37.4037376569,-45.0597469846,-48.9584925515,-0.153777039714,0,0,0,-11.0628619558,-13.3272713339,-0.0454824642908,0,-37.4037376569,-11.0628619558,-45.0597469846,-13.3272713339,-0.153777039714,-0.0454824642908,0,0,0,0,-26.3408757011
2.1624e-06,0,0,-37.7427483776,0,0,0,0,-36.9869308677,-44.9410718331,-49.3461115158,-0.415644790332,0,0,0,-10.9395834746,-13.2921709161,-0.122934798128,0,-36.9869308677,-10.9395834746,-44.9410718331,-13.2921709161,-0.415644790332,-0.122934798128,0,0,0,0,-26.0473473932
2.1726e-06,0,0,-37.7402956435,0,0,0,0,-36.540069276,-44.8223966816,-49.73373048,-0.696506926923,0,0,0,-10.8074157177,-13.2570704983,-0.206005080414,0,-36.540069276,-10.8074157177,-44.8223966816,-13.2570704983,-0.696506926923,-0.206005080414,0,0,0,0,-25.7326535583
2.1828e-06,0,0,-37.7378429094,0,0,0,0,-36.0932076843,-44.70372153,-49.4044160852,-0.977369063513,0,0,0,-10.6752479609,-13.2219700805,-0.2890753627,0,-36.0932076843,-10.6752479609,-44.70372153,-13.2219700805,-0.977369063513,-0.2890753627,0,0,0,0,-25.4179597234
2.193e-06,0,0,-37.7353901753,0,0,0,0,-35.6463460926,-44.5850463785,-48.7909905339,-1.2582312001,0,0,0,-10.5430802041,-13.1868696627,-0.372145644986,0,-35.6463460926,-10.5430802041,-44.5850463785,-13.1868696627,-1.2582312001,-0.372145644986,0,0,0,0,-25.1032658885
2.2032e-06,0,0,-37.7329374412,0,0,0,0,-35.1994845009,-44.466371227,-48.166088306,-1.53909333669,0,0,0,-10.4109124473,-13.1517692449,-0.455215927272,0,-35.1994845009,-10.4109124473,-44.466371227,-13.1517692449,-1.53909333669,-0.455215927272,0,0,0,0,-24.7885720536
2.2134e-06,0,0,-37.7304847071,0,0,0,0,-34.7526229092,-44.3476960754,-47.5411200831,-1.81995547329,0,0,0,-10.2787446905,-13.1166688271,-0.538286209558,0,-34.7526229092,-10.2787446905,-44.3476960754,-13.1166688271,-1.81995547329,-0.538286209558,0,0,0,0,-24.4738782187
2.2236e-06,0,0,-37.7280319729,0,0,0,0,-34.3057613175,-44.2290209239,-46.9161508361,-2.10081760988,0,0,0,-10.1465769337,-13.0815684093,-0.621356491844,0,-34.3057613175,-10.1465769337,-44.2290209239,-13.0815684093,-2.10081760988,-0.621356491844,0,0,0,0,-24.1591843838
2.2338e-06,0,0,-37.7255792388,0,0,0,0,-33.8589004634,-44.1103457724,-46.291181569,-2.38167974647,0,0,0,-10.014409395,-13.0464679915,-0.70442677413,0,-33.8589004634,-10.014409395,-44.1103457724,-13.0464679915,-2.38167974647,-0.70442677413,0,0,0,0,-23.8444910683
2.244e-06,0,0,-37.7231265047,0,0,0,0,-33.4120396749,-43.9916706208,-45.6662123016,-2.66254188306,0,0,0,-9.88224187581,-13.0113675737,-0.787497056416,0,-33.4120396749,-9.88224187581,-43.9916706208,-13.0113675737,-2.66254188306,-0.787497056416,0,0,0,0,-23.5297977991
2.2542e-06,0,0,-37.6237347231,0,0,0,0,-32.9651788887,-43.8729954693,-45.0412430343,-2.94340401965,-0.306323370826,0,0,-9.75007435724,-12.9762671559,-0.870567338703,0,-32.9651788887,-9.75007435724,-43.8729954693,-12.9762671559,-2.94340401965,-0.870567338703,0,0,0,0,-23.2151045314
2.2644e-06,0,0,-37.4558144922,0,0,0,0,-32.5183181025,-43.7543203178,-44.416273767,-3.22426615624,-0.829193800347,0,0,-9.61790683868,-12.9411667381,-0.953637620989,0,-32.5183181025,-9.61790683868,-43.7543203178,-12.9411667381,-3.22426615624,-0.953637620989,0,0,0,0,-22.9004112638
2.2746e-06,0,0,-37.2756466867,0,0,0,0,-32.0714573163,-43.6356451662,-43.7913044996,-3.50512829283,-1.39076605763,0,0,-9.48573932012,-12.9060663203,-1.03670790327,0,-32.0714573163,-9.48573932012,-43.6356451662,-12.9060663203,-3.50512829283,-1.03670790327,0,0,0,0,-22.5857179962
2.2848e-06,0,0,-37.0954307743,0,0,0,0,-31.6245965301,-43.3908092887,-43.1663352323,-3.78599042942,-1.95249033082,0,0,-9.35357180156,-12.8336514846,-1.11977818556,0,-31.6245965301,-9.35357180156,-43.3908092887,-12.8336514846,-3.78599042942,-1.11977818556,0,0,0,0,-22.2710247286
2.295e-06,0,0,-36.9152148619,0,0,0,0,-31.1777357439,-43.0954707201,-42.5413659649,-4.06685256601,-2.514214604,0,0,-9.221404283,-12.7462995241,-1.20284846785,0,-31.1777357439,-9.221404283,-43.0954707201,-12.7462995241,-4.06685256601,-1.20284846785,0,0,0,0,-21.9563314609
2.3052e-06,0,0,-36.7349989495,0,0,0,0,-30.7308749578,-42.7978949246,-41.9163966976,-4.3477147026,-3.07593887718,0,0,-9.08923676444,-12.6582858615,-1.28591875013,0,-30.7308749578,-9.08923676444,-42.7978949246,-12.6582858615,-4.3477147026,-1.28591875013,0,0,0,0,-21.6416381933
2.3154e-06,0,0,-36.5547830371,0,0,0,0,-30.2840141716,-42.5002926963,-41.2914274302,-4.62857683919,-3.63766315036,0,0,-8.95706924588,-12.5702643809,-1.36898903242,0,-30.2840141716,-8.95706924588,-42.5002926963,-12.5702643809,-4.62857683919,-1.36898903242,0,0,0,0,-21.3269449257
2.3256e-06,0,0,-36.3745671246,0,0,0,0,-29.8371533854,-42.202689939,-40.6664581629,-4.90943897578,-4.19938742354,0,0,-8.82490172732,-12.4822427438,-1.4520593147,0,-29.8371533854,-8.82490172732,-42.202689939,-12.4822427438,-4.90943897578,-1.4520593147,0,0,0,0,-21.0122516581
2.3358e-06,0,0,-36.1943511735,0,0,0,0,-29.3902925992,-41.905087171,-40.0414888955,-5.19030111237,-4.76111169672,0,0,-8.69273420876,-12.3942211035,-1.53512959699,0,-29.3902925992,-8.69273420876,-41.905087171,-12.3942211035,-5.19030111237,-1.53512959699,0,0,0,0,-20.6975583905
2.346e-06,0,0,-36.0141352186,0,0,0,0,-28.943431813,-41.6074844027,-39.4165196282,-5.47116324896,-5.3228359699,0,0,-8.5605666902,-12.3061994632,-1.61819987928,0,-28.943431813,-8.5605666902,-41.6074844027,-12.3061994632,-5.47116324896,-1.61819987928,0,0,0,0,-20.3828651228
2.3562e-06,0,0,-35.8339192637,0,0,0,0,-29.0219732814,-41.3098816345,-38.7915503608,-5.9406913532,-5.88456024308,0,0,-8.58379681308,-12.2181778229,-1.75707168533,0,-29.0219732814,-8.58379681308,-41.3098816345,-12.2181778229,-5.9406913532,-1.75707168533,0,0,0,0,-20.4381764683
2.3664e-06,0,0,-35.6537033088,0,0,0,0,-29.4740446231,-41.0122788663,-38.1665810935,-6.54434978216,-6.44628451627,0,0,-8.71750545188,-12.1301561826,-1.9356150686,0,-29.4740446231,-8.71750545188,-41.0122788663,-12.1301561826,-6.54434978216,-1.9356150686,0,0,0,0,-20.7565391713
2.3766e-06,0,0,-35.4734873538,0,0,0,0,-29.9939891279,-40.7146760981,-37.5416118261,-7.1723806912,-7.00800878945,0,0,-8.87128886074,-12.0421345423,-2.12136707323,0,-29.9939891279,-8.87128886074,-40.7146760981,-12.0421345423,-7.1723806912,-2.12136707323,0,0,0,0,-21.1227002672
2.3868e-06,0,0,-35.2932713989,0,0,0,0,-30.5144610657,-40.4170733298,-37.3765378738,-7.80060099544,-7.56973306263,0,0,-9.02522826789,-11.9541129019,-2.30717509508,0,-30.5144610657,-9.02522826789,-40.4170733298,-11.9541129019,-7.80060099544,-2.30717509508,0,0,0,0,-21.4892327979
2.397e-06,0,0,-35.1130554439,0,0,0,0,-31.0349340511,-40.1194705616,-37.3974097415,-8.42882167584,-8.13145733581,0,0,-9.17916798487,-11.8660912616,-2.49298322818,0,-31.0349340511,-9.17916798487,-40.1194705616,-11.8660912616,-8.42882167584,-2.49298322818,0,0,0,0,-21.8557660663
2.4072e-06,0,0,-34.932839489,0,0,0,0,-31.5554070365,-39.8218677934,-37.4270820677,-9.05704235625,-8.69318160899,0,0,-9.33310770186,-11.7780696213,-2.67879136128,0,-31.5554070365,-9.33310770186,-39.8218677934,-11.7780696213,-9.05704235625,-2.67879136128,0,0,0,0,-22.2222993347
2.4174e-06,0,0,-34.7526235341,0,0,0,0,-32.0758800219,-39.5242650252,-37.4568453347,-9.68526303665,-9.25490588217,0,0,-9.48704741884,-11.690047981,-2.86459949438,0,-32.0758800219,-9.48704741884,-39.5242650252,-11.690047981,-9.68526303665,-2.86459949438,0,0,0,0,-22.588832603
2.4276e-06,0,0,-34.5724075791,0,0,0,0,-32.5963530073,-39.226662257,-37.4866090621,-10.3134837171,-9.81663015535,0,0,-9.64098713582,-11.6020263407,-3.05040762749,0,-32.5963530073,-9.64098713582,-39.226662257,-11.6020263407,-10.3134837171,-3.05040762749,0,0,0,0,-22.9553658714
2.4378e-06,0,0,-34.3921916242,0,0,0,0,-33.1168260438,-38.9290594887,-37.5163727929,-10.9417043975,-10.3783544285,0,0,-9.79492686794,-11.5140047004,-3.23621576059,0,-33.1168260438,-9.79492686794,-38.9290594887,-11.5140047004,-10.9417043975,-3.23621576059,0,0,0,0,-23.3218991759
2.448e-06,0,0,-34.2119756692,0,0,0,0,-33.6372990854,-38.6314567205,-37.5461365238,-11.5699250779,-10.9400787017,0,0,-9.94886660153,-11.4259830601,-3.42202389369,0,-33.6372990854,-9.94886660153,-38.6314567205,-11.4259830601,-11.5699250779,-3.42202389369,0,0,0,0,-23.6884324838
2.4582e-06,0,0,-34.1833807699,0,0,0,0,-34.1577721271,-38.3338539523,-37.5759002547,-12.1981457583,-11.5737482701,0,0,-10.1028063352,-11.3379614197,-3.60783202679,0,-34.1577721271,-10.1028063352,-38.3338539523,-11.3379614197,-12.1981457583,-3.60783202679,0,0,0,0,-24.0549657919
2.4684e-06,0,0,-34.2631886222,0,0,0,0,-34.6782451688,-38.0362511841,-37.6056639856,-12.8263664387,-12.2588557338,0,0,-10.2567460688,-11.2499397794,-3.79364015989,0,-34.6782451688,-10.2567460688,-38.0362511841,-11.2499397794,-12.8263664387,-3.79364015989,0,0,0,0,-24.4214991
2.4786e-06,0,0,-34.3630164529,0,0,0,0,-35.1987182106,-37.7386484159,-37.6354277166,-13.4545871191,-12.9534628231,0,0,-10.4106858025,-11.1619181391,-3.979448293,0,-35.1987182106,-10.4106858025,-37.7386484159,-11.1619181391,-13.4545871191,-3.979448293,0,0,0,0,-24.7880324081
2.4888e-06,0,0,-34.4630751846,0,0,0,0,-35.7191912523,-37.6565019502,-37.6651914475,-14.0828077995,-13.6481794765,0,0,-10.5646255361,-11.1376217702,-4.1652564261,0,-35.7191912523,-10.5646255361,-37.6565019502,-11.1376217702,-14.0828077995,-4.1652564261,0,0,0,0,-25.1545657162
2.499e-06,0,0,-34.5631348301,0,0,0,0,-36.239664294,-37.6623348541,-37.6949551784,-14.7110284799,-14.3428965636,0,0,-10.7185652698,-11.1393469617,-4.3510645592,0,-36.239664294,-10.7185652698,-37.6623348541,-11.1393469617,-14.7110284799,-4.3510645592,0,0,0,0,-25.5210990243
2.5092e-06,0,0,-34.6631944768,0,0,0,0,-36.7601373358,-37.6726404688,-37.7247189093,-15.3392491603,-15.0376136512,0,0,-10.8725050034,-11.1423950419,-4.5368726923,0,-36.7601373358,-10.8725050034,-37.6726404688,-11.1423950419,-15.3392491603,-4.5368726923,0,0,0,0,-25.8876323323
2.5194e-06,0,0,-34.7632541235,0,0,0,0,-37.2806103775,-37.6830051673,-37.7544826402,-15.9674698407,-15.7323307388,0,0,-11.0264447371,-11.1454605973,-4.7226808254,0,-37.2806103775,-11.0264447371,-37.6830051673,-11.1454605973,-15.9674698407,-4.7226808254,0,0,0,0,-26.2541656404
2.5296e-06,0,0,-34.8633137702,0,0,0,0,-37.8010834192,-37.6933702482,-37.7842463711,-16.5956905211,-16.4270478264,0,0,-11.1803844707,-11.1485262657,-4.90848895851,0,-37.8010834192,-11.1803844707,-37.6933702482,-11.1485262657,-16.5956905211,-4.90848895851,0,0,0,0,-26.6206989485
2.5398e-06,0,0,-34.9633734142,0,0,0,0,-38.321556461,-37.7037353314,-37.814010102,-17.2239112015,-17.1217649141,0,0,-11.3343242044,-11.1515919349,-5.09429709161,0,-38.321556461,-11.3343242044,-37.7037353314,-11.1515919349,-17.2239112015,-5.09429709161,0,0,0,0,-26.9872322566
2.55e-06,0,0,-35.063433058,0,0,0,0,-38.8420295027,-37.7141004147,-37.8437738329,-17.8521318819,-17.8164820017,0,0,-11.488263938,-11.1546576041,-5.28010522471,0,-38.8420295027,-11.488263938,-37.7141004147,-11.1546576041,-17.8521318819,-5.28010522471,0,0,0,0,-27.3537655647
2.5602e-06,0,0,-35.1634927017,0,0,0,0,-38.9983806953,-37.724465498,-37.8735375638,-18.4199457984,-18.5111990893,0,0,-11.5345077567,-11.1577232732,-5.44804691632,0,-38.9983806953,-11.5345077567,-37.724465498,-11.1577232732,-18.4199457984,-5.44804691632,0,0,0,0,-27.4638729387
2.5704e-06,0,0,-35.2635523454,0,0,0,0,-38.8929369786,-37.7348305813,-37.9033012947,-18.9443286949,-19.2059161769,0,0,-11.5033207856,-11.1607889424,-5.60314306338,0,-38.8929369786,-11.5033207856,-37.7348305813,-11.1607889424,-18.9443286949,-5.60314306338,0,0,0,0,-27.3896161929
2.5806e-06,0,0,-35.3636119892,0,0,0,0,-38.7383688408,-37.7451956646,-37.9330650256,-19.4605619917,-19.9006332646,0,0,-11.4576043392,-11.1638546116,-5.75582881239,0,-38.7383688408,-11.4576043392,-37.7451956646,-11.1638546116,-19.4605619917,-5.75582881239,0,0,0,0,-27.2807645016
2.5908e-06,0,0,-35.4636716329,0,0,0,0,-38.5830530246,-37.7555607479,-37.935794977,-19.9766712509,-20.5953503522,0,0,-11.4116667527,-11.1669202808,-5.90847787492,0,-38.5830530246,-11.4116667527,-37.7555607479,-11.1669202808,-19.9766712509,-5.90847787492,0,0,0,0,-27.1713862719
2.601e-06,0,0,-35.5637312766,0,0,0,0,-38.427732786,-37.7659258312,-37.9273773491,-20.4927797764,-21.2900674398,0,0,-11.3657278581,-11.16998595,-6.06112672045,0,-38.427732786,-11.3657278581,-37.7659258312,-11.16998595,-20.4927797764,-6.06112672045,0,0,0,0,-27.0620049278
2.6112e-06,0,0,-35.6637909203,0,0,0,0,-38.2724125356,-37.7762909145,-37.9183537246,-21.0088883,-21.9847845274,0,0,-11.3197889602,-11.1730516191,-6.2137755654,0,-38.2724125356,-11.3197889602,-37.7762909145,-11.1730516191,-21.0088883,-6.2137755654,0,0,0,0,-26.9526235755
2.6214e-06,0,0,-35.7638505641,0,0,0,0,-38.1170922853,-37.7866559978,-37.909320249,-21.5249968235,-22.679501615,0,0,-11.2738500622,-11.1761172883,-6.36642441035,0,-38.1170922853,-11.2738500622,-37.7866559978,-11.1761172883,-21.5249968235,-6.36642441035,0,0,0,0,-26.8432422231
2.6316e-06,0,0,-35.8639102078,0,0,0,0,-37.9617720349,-37.7970210811,-37.9002866855,-22.0411053471,-23.3742187027,0,0,-11.2279111642,-11.1791829575,-6.51907325531,0,-37.9617720349,-11.2279111642,-37.7970210811,-11.1791829575,-22.0411053471,-6.51907325531,0,0,0,0,-26.7338608707
2.6418e-06,0,0,-35.9639698515,0,0,0,0,-37.8064517881,-37.8073861644,-37.8912531212,-22.5572138706,-24.0689357903,0,0,-11.1819722672,-11.1822486267,-6.67172210026,0,-37.8064517881,-11.1819722672,-37.8073861644,-11.1822486267,-22.5572138706,-6.67172210026,0,0,0,0,-26.6244795209
