time_s,terminal_1_voltage_v,terminal_1_current_a,terminal_power_kw,supplied_energy_j,maximum_network_kcl_residual_a
0.00505,-41.7911744371,19.742961009,-0.0950976995005,11.6993926428,3.5527136788e-15
0.00506,-42.2398814239,19.6578303927,-0.100547486875,11.6984142719,3.5527136788e-15
0.00507,-42.7680239433,19.6132862952,-0.109269622301,11.6973650789,1.06581410364e-14
0.00508,-43.2201753154,19.5300735019,-0.114821442333,11.6962444819,3.5527136788e-15
0.00509,-43.7399924114,19.4814694057,-0.123185827111,11.6950543355,3.5527136788e-15
0.0051,-44.1946216258,19.3997310527,-0.128807399047,11.6937942306,3.5527136788e-15
0.00511,-44.706850649,19.3474925453,-0.136844588371,11.6924658587,7.1054273576e-15
0.00512,-45.1631202017,19.2668510265,-0.142508060279,11.6910689594,3.5527136788e-15
0.00513,-45.6683800883,19.2113432666,-0.150244531236,11.6896050829,3.5527136788e-15
0.00514,-46.1255628501,19.131477226,-0.155925888992,11.6880740971,7.1054273576e-15
0.00515,-46.6243714013,19.0730137487,-0.163384589894,11.6864774302,3.5527136788e-15
0.00516,-47.0818346667,18.9936499374,-0.169063144405,11.68481506,3.5527136788e-15
0.00517,-47.5746233206,18.9325001798,-0.176263971261,11.6830883091,3.5527136788e-15
0.00518,-48.0318151747,18.8534064954,-0.1819219137,11.6812972502,5.3290705182e-15
0.00519,-48.5189416342,18.7898022287,-0.188882123353,11.6794431141,2.6645352591e-15
0.0052,-48.9753793022,18.7107817659,-0.194504139499,11.6775260551,3.5527136788e-15
0.00521,-49.4571383295,18.6449225934,-0.201238707725,11.6755472248,3.5527136788e-15
0.00522,-49.9123982201,18.565808558,-0.206811643649,11.673506847,7.1054273576e-15
0.00523,-50.3890308662,18.4978666141,-0.213333575446,11.6714060047,7.1054273576e-15
0.00524,-50.8427400625,18.4185179758,-0.218846147786,11.6692449816,3.5527136788e-15
0.00525,-51.3144415572,18.3486419422,-0.225166746155,11.667024801,7.1054273576e-15
0.00526,-51.7662705456,18.2689397185,-0.230609291092,11.6647457978,3.5527136788e-15
0.00527,-52.2331970433,18.1972582564,-0.236738389777,11.6624089434,7.1054273576e-15
0.00528,-52.6828534999,18.1171023362,-0.242102645609,11.6600146165,7.1054273576e-15
0.00529,-53.1451278471,18.0437270207,-0.248048810579,11.6575637435,3.5527136788e-15
0.0053,-53.592351329,17.9630334485,-0.25332772943,11.6550567404,3.5527136788e-15
0.00531,-54.0500679959,17.8880612754,-0.259098433231,11.6524944943,4.4408920985e-15
0.00532,-54.4946254043,17.8067599305,-0.264286018034,11.6498774528,3.5527136788e-15
0.00533,-54.9478547014,17.7302754592,-0.26988779063,11.6472064688,3.5527136788e-15
0.00534,-55.389536406,17.6483080709,-0.274978954026,11.6444820171,3.5527136788e-15
0.00535,-55.8383280904,17.5703852563,-0.280417513248,11.6417049203,7.1054273576e-15
0.00536,-56.2769446181,17.4877037078,-0.285407955471,11.638875676,7.1054273576e-15
0.00537,-56.7213309773,17.4084074646,-0.290688319804,11.6359950808,3.5527136788e-15
0.00538,-57.1567101836,17.3249723424,-0.295574423027,11.6330636511,7.1054273576e-15
0.00539,-57.5967086725,17.2443598832,-0.300701009084,11.6300821607,7.1054273576e-15
0.0054,-58.0286933251,17.1601392375,-0.305479746021,11.627051142,3.5527136788e-15
0.00541,-58.4643088225,17.0782612153,-0.310456452769,11.6239713485,7.1054273576e-15
0.00542,-58.8927545378,16.9932294998,-0.315125307614,11.6208433257,3.5527136788e-15
0.00543,-59.323981276,16.9101309847,-0.319955589122,11.6176678093,5.3290705182e-15
0.00544,-59.7487547567,16.82426815,-0.324512489189,11.6144453559,7.1054273576e-15
0.00545,-60.1755779726,16.7399894641,-0.329199417436,11.6111766852,7.1054273576e-15
0.00546,-60.5965555026,16.6532801828,-0.333642674041,11.6078623626,3.99680288865e-15
0.00547,-61.0189528507,16.5678576125,-0.338188993135,11.6045030938,7.1054273576e-15
0.00548,-61.4360190108,16.4802906166,-0.342517250483,11.6010994514,5.3290705182e-15
0.00549,-61.8539617719,16.393757022,-0.346925423443,11.5976521283,5.3290705182e-15
0.0055,-62.2670083427,16.305324536,-0.351137614449,11.5941617028,5.3290705182e-15
0.00551,-62.6804624592,16.2177098714,-0.355409863549,11.5906288564,3.5527136788e-15
0.00552,-63.0893874856,16.1284071273,-0.359505171641,11.5870541719,5.3290705182e-15
0.00553,-63.4983144477,16.0397388856,-0.363643513202,11.5834383201,7.1054273576e-15
0.00554,-63.9030214403,15.9495637084,-0.367621339306,11.5797818874,3.5527136788e-15
0.00555,-64.3073790444,15.8598673004,-0.371627613678,11.5760855351,7.1054273576e-15
0.00556,-64.7077762986,15.7688197536,-0.375487547681,11.5723498517,5.3290705182e-15
0.00557,-65.107519298,15.6781188324,-0.379363445071,11.5685754899,3.5527136788e-15
0.00558,-65.5035193133,15.5862009141,-0.383105241156,11.5647630397,4.4408920985e-15
0.00559,-65.8985999749,15.494517652,-0.386852323868,11.5609131459,3.5527136788e-15
0.0056,-66.2901189598,15.4017330353,-0.390475879194,11.557026399,3.5527136788e-15
0.00561,-66.6804875418,15.3090883594,-0.394095600771,11.5531034364,7.1054273576e-15
0.00562,-67.0674449927,15.2154421702,-0.397600937037,11.5491448486,7.1054273576e-15
