time_s,BUSA2_v_pu,BUSAS2_v_pu,BUSB2_v_pu,BUSBS2_v_pu,BUSC2_v_pu,BUSCS2_v_pu,BUSMG_v_pu,BUSMGR_v_pu,BUSMS_v_pu,UM1TLA_v_pu,UM1TLB_v_pu,UM1TLC_v_pu,UM1MCC_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,branch_current_branch_fixed_1_pu,branch_current_branch_fixed_7_pu,branch_current_branch_fixed_9_pu,branch_current_branch_fixed_10_pu,torque_Nm_pu,mechanical_speed_rad_s_pu,mechanical_angle_rad_pu,phase_a_current_A_pu,phase_b_current_A_pu,phase_c_current_A_pu,stator_current_1_A_pu,stator_current_2_A_pu,stator_current_3_A_pu
0.013,-384.244298498,562.143943757,-1444.39465689,-2833.12911071,1828.63895539,2270.98516696,184.725369651,92.3626848254,184.72140458,-497.81425013,-1277.74744978,1775.56169991,184.725369651,562.143943757,-384.244298498,184.725369651,280.213385191,203.084179475,-0.816812157631,-3965.07077042,-4167.33813745,184.725648031,3.1868315878,280.213385191,77.2791608024,-357.492545993,186.412255617,-306.132609774,119.720354156
0.0132,-240.779630568,782.52451887,-1536.64853169,-2899.39733016,1777.42816225,2116.87281129,184.725368058,92.3626840292,184.721402988,-363.579254691,-1373.1199334,1736.69918809,184.725368058,782.52451887,-240.779630568,184.725368058,260.515920545,203.084177725,-0.743656307459,-3965.07077039,-4167.41129158,184.725648031,3.22377671741,260.515920545,104.793811252,-365.309731797,186.781833999,-306.080491027,119.298657027
0.0134,-96.0092467113,998.458633569,-1619.93181824,-2949.19059562,1715.94106495,1950.73196205,184.725366609,92.3626833044,184.721401538,-227.348264397,-1460.42234552,1687.77060992,184.725366609,998.458633569,-96.0092467113,184.725366609,239.337700394,203.084176131,-0.67693310976,-3965.07077042,-4167.47801312,184.725648031,3.26072184701,239.337700394,131.713650504,-371.051350897,187.150496153,-306.027245284,118.876749131
0.0136,49.3851532426,1208.71930714,-1694.25375396,-2982.22597181,1644.86860071,1773.50666467,184.72536529,92.3626826448,184.721400219,-89.7375468159,-1539.69898244,1629.43652926,184.72536529,1208.71930714,49.3851532426,184.72536529,216.799223915,203.084174681,-0.615932941437,-3965.07077042,-4167.53901186,184.725648031,3.29766697662,216.799223915,157.885670856,-374.684894772,187.518189255,-305.972939167,118.454749912
0.0138,194.404950431,1412.1117965,-1758.70289371,-2998.31574513,1564.29794328,1586.20394864,184.725364088,92.3626820439,184.721399017,48.2778125618,-1609.95154947,1561.67373691,184.725364088,1412.1117965,194.404950431,184.725364088,193.028404088,203.084173359,-0.561885118484,-3965.07077042,-4167.59305829,184.725648031,3.33461210623,193.028404088,183.161180502,-376.18958459,187.884998474,-305.917460692,118.032462218
0.014,338.429370313,1607.48038494,-1813.40664937,-2997.3684903,1474.97727905,1389.88810536,184.72536299,92.3626814949,184.721397919,186.141230633,-1671.33371721,1485.19248658,184.72536299,1607.48038494,338.429370313,184.72536299,168.160464292,203.084172152,-0.514033079147,-3965.07077042,-4167.64090917,184.725648031,3.37155723583,168.160464292,207.396536868,-375.55700116,188.250874043,-305.860879888,117.610005845
0.0142,480.406925867,1793.71494917,-1857.55831033,-2979.38958979,1377.15138446,1185.67464061,184.725361982,92.3626809911,184.721396911,322.808255031,-1722.94132224,1400.13306721,184.725361982,1793.71494917,480.406925867,184.725361982,142.336563416,203.084171045,-0.473493784666,-3965.07077042,-4167.68144734,184.725648031,3.40850236544,142.336563416,230.454030222,-372.790593637,188.615907834,-305.803091921,117.187184087
0.0144,619.792821664,1969.75726726,-1891.40291414,-2944.4812033,1271.61009247,974.723936041,184.725361051,92.3626805253,184.72139598,457.79569975,-1765.03654587,1307.24084612,184.725361051,1969.75726726,619.792821664,184.725361051,115.703580687,203.08417002,-0.439461171627,-3965.07077042,-4167.7154789,184.725648031,3.44544749504,115.703580687,252.202643251,-367.906223938,188.980052582,-305.744170493,116.764117911
0.0146,755.505461027,2134.60703163,-1914.25444016,-2892.84168726,1158.74897913,758.234655628,184.725360181,92.3626800904,184.72139511,590.012211603,-1796.82724073,1206.81502913,184.725360181,2134.60703163,755.505461027,184.725360181,88.4127164083,203.084169064,-0.412938207388,-3965.07077039,-4167.74200097,184.725648031,3.48239262465,88.4127164083,272.518773892,-360.931490301,189.343406234,-305.684018157,116.340611922
0.0148,887.089635624,2287.32753303,-1926.47234408,-2824.76446768,1039.38270845,537.436934651,184.725359358,92.3626796792,184.721394288,719.060360505,-1818.68078469,1099.62042418,184.725359358,2287.32753303,887.089635624,184.725359358,60.6191726963,203.08416816,-0.393068879843,-3965.07077039,-4167.7618694,184.725648031,3.51933775426,60.6191726963,291.287003794,-351.90617649,189.705923392,-305.622712423,115.916789032
0.015,1013.45681294,2427.05098312,-1927.50452169,-2740.63637293,914.047708749,313.585389803,184.725358569,92.3626792844,184.721393498,843.825122753,-1829.93240035,986.1072776,184.725358569,2427.05098312,1013.45681294,184.725358569,32.4807589205,203.084167292,-0.380741775036,-3965.07077039,-4167.77419564,184.725648031,3.55628288386,32.4807589205,308.400643854,-340.881402775,190.067707379,-305.56016334,115.492455961
0.0152,1134.25320271,2552.98344538,-1917.81901104,-2640.9354356,783.565808331,87.9519902163,184.725357798,92.3626788988,184.721392727,964.0055237,-1831.04892524,867.043401544,184.725357798,2552.98344538,1134.25320271,184.725357798,4.15747815368,203.084166444,-0.375052720308,-3965.07077036,-4167.77988387,184.725648031,3.59322801347,4.15747815368,323.762494449,-327.919972603,190.428713958,-305.496452243,115.067738285
0.0154,1248.40642443,2664.40934644,-1897.00786376,-2526.22817632,648.601439332,-138.181170123,184.72535703,92.3626785152,184.72139196,1078.48636407,-1821.50547368,743.019109611,184.72535703,2664.40934644,1248.40642443,184.72535703,-24.1898334608,203.084165601,-0.376777648926,-3965.07077039,-4167.77815803,184.725648031,3.63017314308,-24.1898334608,337.285200773,-313.095367312,190.789051075,-305.431496656,114.64244558
0.0156,1355.6738644,2760.6955421,-1865.639327,-2397.16638461,509.965462605,-363.529157489,184.725356253,92.3626781265,184.721391182,1187.07189187,-1801.86026679,614.78837492,184.725356253,2760.6955421,1355.6738644,184.725356253,-52.400002868,203.084164746,-0.384967327118,-3965.07077039,-4167.76996748,184.725648031,3.66711827268,-52.400002868,348.891988297,-296.491985429,191.148674905,-305.365381629,114.216706723
0.0158,1455.02180105,2841.29491498,-1823.45666927,-2254.48341532,368.434868218,-586.811499666,184.725355452,92.3626777259,184.721390381,1288.66999114,-1771.73776195,483.067770813,184.725355452,2841.29491498,1455.02180105,184.725355452,-80.3128180715,203.084163865,-0.400288850069,-3965.07077039,-4167.75464508,184.725648031,3.70406340229,-80.3128180715,358.516818925,-278.204000853,191.507697223,-305.298032026,113.790334803
0.016,1546.32623077,2905.74948339,-1771.11758575,-2098.99002154,224.791354977,-806.759461846,184.725354613,92.3626773065,184.721389542,1383.19673369,-1731.77728671,348.580553021,184.725354613,2905.74948339,1546.32623077,184.725354613,-107.769593655,203.084162943,-0.421752542257,-3965.07077036,-4167.73318049,184.725648031,3.74100853189,-107.769593655,366.105086121,-258.335492467,191.866073834,-305.229536386,113.363462553
0.0162,1628.61353902,2953.69300359,-1708.52032374,-1931.56974776,79.9067847247,-1022.12325583,184.725353724,92.3626768618,184.721388653,1469.60561864,-1681.75885222,212.153233582,184.725353724,2953.69300359,1628.61353902,184.725353724,-134.614378442,203.084161965,-0.44992172718,-3965.07077039,-4167.70501031,184.725648031,3.7779536615,-134.614378442,371.613567001,-236.999188558,192.223919525,-305.15982666,112.935907136
0.0164,1701.88323746,2984.85305094,-1636.39908344,-1753.17390936,-65.4841540203,-1231.67914159,184.725352771,92.3626763854,184.7213877,1547.92878817,-1622.39060446,74.4618162853,184.725352771,2984.85305094,1701.88323746,184.725352771,-160.694575914,203.084160918,-0.483772873878,-3965.07077036,-4167.67115815,184.725648031,3.81489879111,-160.694575914,375.011062875,-214.316486961,192.581188945,-305.088994539,112.507805595
0.0166,1765.24175717,2999.05256785,-1554.80750542,-1564.81618709,-210.434251747,-1434.23638076,184.725351743,92.3626758713,184.721386672,1617.18669023,-1553.61097896,-63.575711271,184.725351743,2999.05256785,1765.24175717,184.725351743,-185.862035599,203.084159787,-0.52377218008,-3965.07077036,-4167.63115769,184.725648031,3.85184392071,-185.862035599,376.278146662,-190.416111063,192.93799907,-305.016978702,112.078979631
0.0168,1818.81435314,2996.21086982,-1464.54142804,-1367.56686709,-354.272925102,-1628.64400273,184.725350628,92.3626753139,184.721385557,1677.52929083,-1476.18288025,-201.346410579,184.725350628,2996.21086982,1818.81435314,184.725350628,-209.973713037,203.084158562,-0.568869888783,-3965.07077036,-4167.58605875,184.725648031,3.88878905032,-209.973713037,375.407736183,-165.434023146,193.29430261,-304.943873555,111.649570946
0.017,1861.80551741,2976.34410394,-1365.80697683,-1162.54675936,-495.998540581,-1813.79734459,184.725349415,92.3626747076,184.721384344,1728.06368174,-1390.20267178,-337.861009956,184.725349415,2976.34410394,1861.80551741,184.725349415,-232.892621203,203.084157229,-0.619442999363,-3965.07077039,-4167.53548424,184.725648031,3.92573417993,-232.892621203,372.404640587,-139.512019384,193.650217925,-304.869624055,111.21940613
0.0172,1894.46570878,2939.56515715,-1259.4451428,-950.920829032,-635.020565979,-1988.64432812,184.725348095,92.3626740474,184.721383024,1769.05682884,-1296.47246789,-472.584360951,184.725348095,2939.56515715,1894.46570878,184.725348095,-254.488514171,203.084155777,-0.674424499273,-3965.07077033,-4167.48050135,184.725648031,3.96267930953,-254.488514171,367.286055583,-112.797541413,194.00569502,-304.794326799,110.788631779
0.0174,1916.11320411,2886.08301476,-1145.80840165,-733.891576869,-770.304802462,-2152.19143789,184.725346658,92.3626733288,184.721381587,1799.7201225,-1195.24274159,-604.477380903,184.725346658,2886.08301476,1916.11320411,184.725346658,-274.638677634,203.084154197,-0.734111040831,-3965.07077033,-4167.42081324,184.725648031,3.99962443914,-274.638677634,360.080916831,-85.4422391974,194.360852868,-304.717932483,110.357079615
0.0176,1927.12032983,2816.20157296,-1025.76513873,-512.69220637,-901.3551911,-2303.50936659,184.725345095,92.3626725474,184.721380024,1820.4340994,-1087.33810058,-733.095998821,184.725345095,2816.20157296,1927.12032983,184.725345095,-293.228620304,203.084152479,-0.797427862883,-3965.07077033,-4167.35749469,184.725648031,4.03656956874,-293.228620304,350.830308348,-57.6016880443,194.715638047,-304.640539297,109.924901251
0.0178,1926.93226506,2730.31791205,-899.804984077,-288.579616483,-1027.12728099,-2441.73829557,184.725343399,92.3626716994,184.721378328,1830.52970926,-973.156103228,-857.37360603,184.725343399,2730.31791205,1926.93226506,184.725343399,-310.152685824,203.084150614,-0.864601254463,-3965.07077031,-4167.29031941,184.725648031,4.07351469835,-310.152685824,339.586634932,-29.4339491079,195.070169413,-304.562103075,109.491933662
0.018,1916.03710456,2628.92004013,-768.80506545,-62.8272596499,-1147.23203911,-2566.09278048,184.725341563,92.3626707815,184.721376492,1830.49505607,-853.526319113,-976.968736959,184.725341563,2628.92004013,1916.03710456,184.725341563,-325.314736182,203.084148596,-0.934559345245,-3965.07077033,-4167.22035932,184.725648031,4.11045982796,-325.314736182,326.413937197,-1.09920101519,195.42438945,-304.482722939,109.058333489
0.0182,1894.0171852,2512.58412013,-633.380140474,163.282094205,-1260.63704473,-2675.86621433,184.725339581,92.3626697907,184.721374511,1819.79321655,-728.983345278,-1090.80987127,184.725339581,2512.58412013,1894.0171852,184.725339581,-338.628570944,203.084146417,-1.00746819377,-3965.07077031,-4167.14744833,184.725648031,4.14740495756,-338.628570944,311.386898992,27.2416719521,195.778416229,-304.402359201,108.623942973
0.0184,1861.46760387,2381.97119594,-494.396938107,388.46364663,-1367.07066577,-2770.43484257,184.725337449,92.3626687245,184.721372378,1799.01137305,-600.343743368,-1198.66762968,184.725337449,2381.97119594,1861.46760387,184.725337449,-350.018587567,203.084144073,-1.08226940036,-3965.07077033,-4167.07264467,184.725648031,4.18435008717,-350.018587567,294.59106482,55.427522747,196.132187539,-304.321111215,108.188923677
0.0186,1818.11505803,2237.82343627,-352.58077536,611.437871124,-1465.53428267,-2849.2613074,184.725335162,92.3626675809,184.721370091,1767.75436568,-468.266326399,-1299.48803928,184.725335162,2237.82343627,1818.11505803,184.725335162,-359.419997831,203.084141559,-1.15907979012,-3965.07077033,-4166.99583181,184.725648031,4.22129521678,-359.419997831,276.121701795,83.2982960365,196.48582007,-304.238943079,107.753123009
0.0188,1764.65037104,2080.95991744,-208.768772543,830.937783665,-1555.8815985,-2911.8977011,184.725332717,92.3626663585,184.721367646,1726.69762683,-333.536632295,-1393.16099453,184.725332717,2080.95991744,1764.65037104,184.725332717,-366.779450878,203.084138871,-1.23686563969,-3965.07077033,-4166.91804325,184.725648031,4.25824034638,-366.779450878,256.083917562,110.695533316,196.839246397,-304.155953641,107.316707244
0.019,1700.94862847,1912.27196925,-63.7800380359,1045.71614197,-1637.16859044,-2957.98811121,184.725330112,92.3626650562,184.721365042,1675.59429224,-196.922394733,-1478.67189751,184.725330112,1912.27196925,1700.94862847,184.725330112,-372.055040915,203.084136007,-1.31570470333,-3965.07077036,-4166.83920133,184.725648031,4.29518547599,-372.055040915,234.591399525,137.463641391,197.192581316,-304.07211007,106.879528754
0.0192,1627.78281092,1732.71811027,81.5967672384,1254.55253255,-1709.37957816,-2987.27064282,184.725327347,92.3626636734,184.721362276,1615.19507761,-59.1604657962,-1556.03461181,184.725327347,1732.71811027,1627.78281092,184.725327347,-375.216880044,203.084132967,-1.39459913969,-3965.07077031,-4166.76030387,184.725648031,4.33213060559,-375.216880044,211.766433714,163.450446331,197.545751757,-303.987509968,106.441758211
0.0194,1545.17719195,1543.31860134,226.467325291,1456.26030539,-1771.64451724,-2999.57890673,184.72532442,92.36266221,184.721359349,1545.40473778,78.8899148173,-1624.2946526,184.72532442,1543.31860134,1545.17719195,184.72532442,-376.246895668,203.084129749,-1.47359824181,-3965.07077036,-4166.68130153,184.725648031,4.3690757352,-376.246895668,187.738546755,188.508348913,197.898870202,-303.902122853,106.003252651
0.0196,1453.97131662,1345.14964827,370.109501056,1649.69331667,-1824.08081768,-2994.84296494,184.725321333,92.3626606665,184.721356262,1467.03441849,216.557491448,-1683.59190994,184.725321333,1345.14964827,1453.97131662,184.725321333,-375.139341692,203.084126355,-1.55175057054,-3965.07077031,-4166.60314583,184.725648031,4.40602086481,-375.139341692,162.644428415,212.494913278,198.251857598,-303.816044339,105.564186741
0.0198,1354.33623711,1139.33728657,511.573740861,1833.75244146,-1865.90997797,-2973.08972802,184.725318087,92.3626590436,184.721353016,1380.14057398,352.910657271,-1733.05123125,184.725318087,1139.33728657,1354.33623711,184.725318087,-371.900388464,203.084122787,-1.6290871799,-3965.07077031,-4166.52580566,184.725648031,4.44296599441,-371.900388464,136.626503981,235.273884482,198.604823792,-303.729245586,105.124421794
0.02,1247.1607656,927.050983125,650.221304661,2007.39181908,-1897.38207026,-2934.4428022,184.725314685,92.3626573427,184.721349615,1285.57833808,487.359524938,-1772.93786302,184.725314685,927.050983125,1247.1607656,184.725314685,-366.548562684,203.084119047,-1.70471292734,-3965.07077031,-4166.45017613,184.725648031,4.47991112402,-366.548562684,109.832765372,256.715797312,198.957683513,-303.641819498,104.684135985
0.0202,1132.75720229,709.496991071,785.068321674,2169.62479595,-1917.82552397,-2879.12178702,184.725311131,92.3626555654,184.72134606,1183.55273701,618.920555777,-1802.47329279,184.725311131,709.496991071,1132.75720229,184.725311131,-359.114137085,203.084115139,-1.77865019441,-3965.07077036,-4166.37623491,184.725648031,4.51685625363,-359.114137085,82.4153032371,276.698833848,199.310543755,-303.553738193,104.243194438
0.0204,1012.04498546,487.911495584,915.574727256,2319.52953193,-1927.61971272,-2807.44102752,184.725307428,92.362653714,184.721342357,1074.94519992,747.099496335,-1822.04469625,184.725307428,487.911495584,1012.04498546,184.725307428,-349.63949132,203.084111069,-1.85006973147,-3965.07077033,-4166.30481134,184.725648031,4.55380138323,-349.63949132,54.5300535023,295.109437818,199.663312898,-303.46509118,103.801778282
0.0206,885.469166701,263.553589652,1040.74373332,2456.25423842,-1926.21290002,-2719.80782807,184.725303582,92.3626517911,184.721338511,960.103094086,870.882156688,-1830.98525077,184.725303582,263.553589652,885.469166701,184.725303582,-338.178312833,203.08410684,-1.91899362206,-3965.07077033,-4166.23588325,184.725648031,4.59074651284,-338.178312833,26.3353195392,311.842993294,200.016094967,-303.375850895,103.359755928
0.0208,753.960221356,37.69811965,1160.14728136,2579.02201835,-1914.10750272,-2616.720138,184.725299599,92.3626497994,184.721334528,839.915571111,989.882337023,-1829.79790814,184.725299599,37.69811965,753.960221356,184.725299599,-324.795873071,203.084102461,-1.98466667533,-3965.07077028,-4166.17020581,184.725648031,4.62769164244,-324.795873071,-2.00855720844,326.80443028,200.368791965,-303.286102812,102.917310847
0.021,618.084707829,-188.371558588,1272.79707803,2687.13528072,-1890.88178586,-2498.76372213,184.725295485,92.3626477424,184.721330414,714.863174616,1103.07685779,-1817.94003241,184.725295485,-188.371558588,618.084707829,184.725295485,-309.568055026,203.084097938,-2.04711857438,-3965.07077031,-4166.10774936,184.725648031,4.66463677205,-309.568055026,-30.340654256,339.908709282,200.721504936,-303.195819096,102.474314159
