time_s,node_BUSA2_voltage,node_BUSAS2_voltage,node_BUSB2_voltage,node_BUSBS2_voltage,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSFD_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,branch_current_branch_fixed_1,branch_current_branch_fixed_8,branch_current_branch_fixed_10,branch_current_branch_fixed_11,torque_Nm,mechanical_speed_rad_s,synchronous_torque_angle_rad,phase_a_current_A,phase_b_current_A,phase_c_current_A,field_current_A,q_axis_damper_current_A
0.052,1925.68895387,2186.90588226,563.127900266,685.052610332,-2488.81685414,-2871.9584926,33.1431275284,188.546878706,94.2734393532,188.547085935,1894.34387596,548.495728195,-2442.83960415,188.546878706,2186.90588226,1925.68895387,33.1431275284,188.546878706,-79.457892803,207.285486705,189.397692531,207.229066433,-189.454112364,188.495559215,-1.42108547152e-14,-79.457892803,100.57191969,-21.1140268868,-223.249711901,-10.2808076144
0.0522,1786.525497,2025.99842436,755.087418382,903.116073588,-2541.61291538,-2929.11449795,30.7045331468,188.547261719,94.2736308597,188.547468948,1757.78975929,737.322805291,-2495.11256458,188.547261719,2025.99842436,1786.525497,30.7045331468,188.547261719,-84.4646274381,207.285907783,185.954948783,207.229066461,-186.011789776,188.495559215,-1.7763568394e-14,-84.4646274381,97.872187593,-13.4075601549,-223.221212442,-10.0727962872
0.0524,1636.86596186,1853.57883927,942.77177053,1116.04785116,-2579.63773239,-2969.62669043,28.091469483,188.547637475,94.2738187375,188.547844704,1610.86148489,921.977504946,-2532.83898984,188.547637475,1853.57883927,1636.86596186,28.091469483,188.547637475,-89.0263119949,207.286320883,182.28562367,207.22906649,-182.342877753,188.495559215,-2.13162820728e-14,-89.0263119949,94.6589477035,-5.63263570861,-223.150352624,-9.85250771521
0.0526,1477.58504582,1670.62684946,1125.05007355,1322.63802222,-2602.63511937,-2993.26487168,25.3187844859,188.548005533,94.2740027665,188.548212762,1454.42114687,1101.33842831,-2555.75957518,188.548005533,1670.62684946,1477.58504582,25.3187844859,188.548005533,-93.1236766554,207.28672552,178.411207974,207.229066461,-178.468866692,188.495559215,-1.7763568394e-14,-93.1236766554,90.9501218015,2.17355485395,-223.034516235,-9.62121410959
0.0528,1309.62176208,1478.18202465,1300.82070726,1521.71270019,-2610.44246934,-2999.89472484,22.4022331049,188.548365498,94.274182749,188.548572727,1289.39569144,1274.31262693,-2563.70831837,188.548365498,1478.18202465,1309.62176208,22.4022331049,188.548365498,-96.7395074543,207.28712126,174.354538739,207.22906649,-174.412593195,188.495559215,-2.13162820728e-14,-96.7395074543,86.7651446703,9.97436278406,-222.87135289,-9.3802531615
0.053,1133.97342827,1277.3378747,1469.01917627,1712.14070305,-2602.99260454,-2989.47857775,19.3583877665,188.548717023,94.2743585114,188.548924252,1116.770893,1439.84360756,-2556.61450056,188.548717023,1277.3378747,1133.97342827,19.3583877665,188.548717023,-99.8585579461,207.287507721,170.139661372,207.229066433,-170.198102305,188.495559215,-2.48689957516e-14,-99.8585579461,82.1248405832,17.733717363,-222.658791088,-9.13102061003
0.0532,951.689129301,1069.23563614,1628.62577693,1892.83998091,-2580.31490623,-2962.07561705,16.2045442073,188.54905981,94.2745299049,188.549267039,937.58477809,1596.91914784,-2534.50392593,188.54905981,1069.23563614,951.689129301,16.2045442073,188.54905981,-102.467465153,207.287884575,165.791681409,207.229066461,-165.850499165,188.495559215,-2.13162820728e-14,-102.467465153,77.0513240994,25.4161410533,-222.395049654,-8.87496245347
0.0534,763.862664743,855.05778741,1778.67297424,2062.7837644,-2542.53563899,-2917.84155181,12.9586231954,188.549393614,94.2746968071,188.549600843,752.920504679,1744.57882061,-2497.49932529,188.549393614,855.05778741,763.862664743,12.9586231954,188.549393614,-104.554674426,207.288251555,161.336606562,207.229066461,-161.395791351,188.495559215,-2.48689957516e-14,-104.554674426,71.5679255388,32.9867488869,-222.078647547,-8.61356685484
0.0536,571.625088384,636.021329766,1918.25242836,2221.00639907,-2489.87751674,-2857.02772884,9.63906870151,188.549718245,94.2748591223,188.549925474,563.898812743,1881.92116348,-2445.81997623,188.549718245,636.021329766,571.625088384,9.63906870151,188.549718245,-106.110377401,207.288608448,156.801181376,207.22906649,-156.860723018,188.495559215,-2.84217094304e-14,-106.110377401,65.699140663,40.4112367381,-221.70841193,-8.34835578029
0.0538,376.136870463,413.370872054,2046.52157273,2366.60883234,-2422.6584432,-2779.97970439,6.26474309651,188.550033565,94.2750167825,188.550240794,371.67007579,2008.11038793,-2379.78046372,188.550033565,413.370872054,376.136870463,6.26474309651,188.550033565,-107.126466594,207.288955107,152.212714046,207.229066461,-152.272602368,188.495559215,-2.48689957516e-14,-107.126466594,59.4706031901,47.6558634039,-221.283484514,-8.08087642479
0.054,178.579795362,188.371558588,2162.70969986,2498.76372213,-2341.28949522,-2687.13528072,2.85481997154,188.550339495,94.2751697476,188.550546724,177.406074933,2122.38258228,-2299.78865721,188.550339495,188.371558588,178.579795362,2.85481997154,188.550339495,-107.596509519,207.289291441,147.598899096,207.229066518,-147.659123772,188.495559215,-2.84217094304e-14,-107.596509519,52.9090779916,54.6874315275,-220.803326084,-7.8126924665
0.0542,-19.8513578442,-37.69811965,2266.12345931,2616.720138,-2246.27210147,-2579.02201835,-0.57132480998,188.550636012,94.275318006,188.550843241,-17.7084562385,2224.05130536,-2206.34284912,188.550636012,-37.69811965,-19.8513578442,-0.57132480998,188.550636012,-107.515744421,207.289617427,142.987635612,207.229066461,-143.048186214,188.495559215,-3.19744231092e-14,-107.515744421,46.0424720305,61.4732723906,-220.267719238,-7.54537520699
0.0544,-217.957239255,-263.553589652,2356.15174432,2719.80782807,-2138.19450506,-2456.25423842,-3.99422320996,188.550923149,94.2754615746,188.551130378,-212.484394634,2312.51254747,-2100.02815283,188.550923149,-263.553589652,-217.957239255,-3.99422320996,188.550923149,-106.881098902,207.289933102,138.406843156,207.22906649,-138.467709537,188.495559215,-2.84217094304e-14,-106.881098902,38.8998594637,67.9812394385,-219.676769276,-7.2804946403
