time_s,terminal_1_voltage_v,terminal_1_current_a,terminal_power_kw,supplied_energy_j,maximum_network_kcl_residual_a
0.00786,-82.9149692083,-6.43970934307,0.091344676368,1.20806475623,3.5527136788e-15
0.00787,-82.5681754647,-6.54515606211,0.0913207363431,1.20897807772,3.5527136788e-15
0.00788,-82.2192652343,-6.64976137622,0.0914586278869,1.20989195968,7.1054273576e-15
0.00789,-81.8660837831,-6.75462709513,0.0914394775588,1.21080644401,2.6645352591e-15
0.0079,-81.5105380714,-6.85878364003,0.0915702327797,1.21172147867,3.5527136788e-15
0.00791,-81.1510973158,-6.96301475708,0.0915688797578,1.21263716679,3.5527136788e-15
0.00792,-80.7889141111,-7.06673574498,0.0916798359566,1.21355339798,3.5527136788e-15
0.00793,-80.4233123818,-7.17029459977,0.0917078971916,1.21447032752,2.6645352591e-15
0.00794,-80.0545253711,-7.27357564006,0.0917888573126,1.21538780074,1.7763568394e-15
0.00795,-79.6828251164,-7.37644347449,0.091854470842,1.21630600639,3.5527136788e-15
0.00796,-79.3075066326,-7.47926106824,0.0918996130776,1.21722476812,3.5527136788e-15
0.00797,-78.9297343795,-7.58143804439,0.0920057945782,1.21814428242,3.5527136788e-15
0.00798,-78.5479925283,-7.68375104788,0.0920149718547,1.2190643792,3.5527136788e-15
0.00799,-78.1641444875,-7.78525338723,0.0921587248113,1.21998523356,3.5527136788e-15
0.008,-77.7761150237,-7.88700715268,0.0921378951142,1.22090671076,1.7763568394e-15
0.00801,-77.3861673498,-7.98786190113,0.092310271594,1.22182893666,3.5527136788e-15
0.00802,-76.9920016655,-8.08899440033,0.09227093411,1.2227518373,3.5527136788e-15
0.00803,-76.5959236981,-8.18923267298,0.0924580923053,1.22367546737,3.5527136788e-15
0.00804,-76.1957748397,-8.28968162639,0.0924157660721,1.22459983108,3.5527136788e-15
0.00805,-75.793543245,-8.38933139277,0.0926009048886,1.22552489995,3.5527136788e-15
0.00806,-75.3875521177,-8.48904130266,0.0925728498082,1.22645076225,3.5527136788e-15
0.00807,-74.9791637769,-8.58812081117,0.0927387472364,1.22737730694,3.5527136788e-15
0.00808,-74.5674476034,-8.68704884508,0.0927412644613,1.22830469912,3.5527136788e-15
0.00809,-74.1529293473,-8.78556165577,0.0928730316706,1.22923275892,1.7763568394e-15
0.0081,-73.7355740452,-8.88368153137,0.0929187673924,1.23016170831,3.5527136788e-15
0.00811,-73.3149878655,-8.98161385532,0.0930063752947,1.23109132416,3.5527136788e-15
0.00812,-72.8920453703,-9.07891720287,0.0931020722311,1.23202185501,1.7763568394e-15
0.00813,-72.4654884554,-9.17623788124,0.0931422233745,1.23295306837,3.5527136788e-15
0.00814,-72.0369792518,-9.2727329499,0.0932873116671,1.23388520309,3.5527136788e-15
0.00815,-71.6045789769,-9.36939600596,0.0932843179511,1.23481805453,3.5527136788e-15
0.00816,-71.1704993259,-9.46510397483,0.0934706175241,1.23575181513,1.7763568394e-15
0.00817,-70.732404064,-9.56105329754,0.0934360917244,1.23668634284,3.5527136788e-15
0.00818,-70.2927367476,-9.65600279297,0.0936487285287,1.23762175236,3.5527136788e-15
0.00819,-69.8491039429,-9.7511782162,0.093600082976,1.23855799079,3.5527136788e-15
0.0082,-69.4038308771,-9.845398876,0.0938195279233,1.23949507442,1.7763568394e-15
0.00821,-68.9548141718,-9.93974274081,0.0937774678594,1.2404330533,3.5527136788e-15
0.00822,-68.5039290263,-10.0332587749,0.0939824205104,1.24137183914,3.5527136788e-15
0.00823,-68.0496663047,-10.1267220239,0.093967791138,1.24231158303,3.5527136788e-15
0.00824,-67.5931853292,-10.2195466897,0.0941384811855,1.24325210212,3.5527136788e-15
0.00825,-67.1337893523,-10.3120936398,0.0941689473535,1.24419363061,3.5527136788e-15
0.00826,-66.6717589192,-10.4042253919,0.0942903413873,1.24513591642,1.7763568394e-15
0.00827,-66.2073118065,-10.4958365453,0.0943774257631,1.24607924492,3.5527136788e-15
0.00828,-65.7398116887,-10.5872573605,0.0944418209971,1.24702333224,3.5527136788e-15
0.00829,-65.2703639266,-10.677929907,0.0945887902122,1.24796847334,3.5527136788e-15
0.0083,-64.7975059487,-10.7686059684,0.0945973546218,1.24891439668,3.5527136788e-15
0.00831,-64.3230799599,-10.8583519609,0.0947983261415,1.24986136183,1.7763568394e-15
0.00832,-63.8450023112,-10.9482365548,0.0947612961818,1.25080915368,3.5527136788e-15
0.00833,-63.3655999935,-11.0370790616,0.0950017575951,1.25175795489,3.5527136788e-15
0.00834,-62.8824580733,-11.1261172423,0.0949372084059,1.25270764401,1.7763568394e-15
0.00835,-62.3980711892,-11.2140850437,0.0951959224098,1.25365829541,1.7763568394e-15
0.00836,-61.9100263067,-11.3022193933,0.09512725011,1.25460990547,3.5527136788e-15
0.00837,-61.4206482481,-11.3893409785,0.0953792965324,1.25556242439,1.7763568394e-15
0.00838,-60.9278557566,-11.4765176539,0.0953317624495,1.25651597317,3.5527136788e-15
0.00839,-60.4334930536,-11.5628153469,0.0955522787266,1.25747038058,3.5527136788e-15
0.0084,-59.9360915453,-11.648989587,0.0955491270105,1.25842587988,3.5527136788e-15
0.00841,-59.4367735525,-11.7344746031,0.0957171820638,1.25938220005,3.5527136788e-15
0.00842,-58.9348765701,-11.8196149514,0.0957759276937,1.26033965635,1.7763568394e-15
0.00843,-58.4306620295,-11.9042840456,0.0958779234116,1.26129791586,3.5527136788e-15
0.00844,-57.9243533981,-11.9883747268,0.0960074010613,1.26225733163,3.5527136788e-15
0.00845,-57.4153330096,-12.0722088788,0.0960394497675,1.26321755773,1.7763568394e-15
0.00846,-56.9046663979,-12.1552500185,0.0962381135603,1.26417893326,3.5527136788e-15
0.00847,-56.3909610652,-12.238215323,0.0962069832484,1.2651411519,3.5527136788e-15
0.00848,-55.8759638202,-12.3202209876,0.09646276621,1.26610448731,3.5527136788e-15
