time_s,BUS2 A_v_pu,BUS1 A_v_pu,BUS2 B_v_pu,BUS1 B_v_pu,BUS2 C_v_pu,BUS1 C_v_pu,BUSC A_v_pu,BUSC B_v_pu,BUSC C_v_pu,BUS0 A_v_pu,BUS0 B_v_pu,BUS0 C_v_pu,GEN1 A_v_pu,GEN1 B_v_pu,GEN1 C_v_pu,WNDG1_saturated_transformer_internal_top_v_pu,WNDG2_saturated_transformer_internal_top_v_pu,WNDG3_saturated_transformer_internal_top_v_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase1_history_i_pu_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase2_history_i_pu_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase3_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase1_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase2_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase3_history_i_pu_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,branch_voltage_branch_fixed_1_pu,branch_voltage_branch_fixed_2_pu,branch_voltage_branch_fixed_3_pu,synchronous_machine_1_d_axis_current_pu,synchronous_machine_1_q_axis_current_pu,synchronous_machine_1_zero_sequence_current_pu,synchronous_machine_1_field_current_pu,synchronous_machine_1_d_axis_damper_current_pu,synchronous_machine_1_generator_field_current_pu,synchronous_machine_1_q_axis_damper_current_pu,synchronous_machine_1_phase_a_current_pu,synchronous_machine_1_phase_b_current_pu,synchronous_machine_1_phase_c_current_pu,synchronous_machine_1_electromagnetic_torque_pu,synchronous_machine_1_mechanical_angle_2_pu,synchronous_machine_1_mechanical_speed_2_pu,synchronous_machine_1_shaft_torque_1_pu,synchronous_machine_1_shaft_torque_2_pu,synchronous_machine_1_shaft_torque_3_pu
0.1756,10851590.8268,42244.9246536,-2825044.31392,-9413.193854,-8026937.67214,-32777.7442392,42645.5869413,-9573.08437121,-33642.1005727,-7.43808684814e-10,3.92482350629e-09,-3.28612725874e-09,728010.67807,-528121.420017,-199889.258053,513457.180967,-471658.140414,-41813.9126218,-1825.78656203,-1454.46860591,3342.22105652,-1664.07363483,-1341.92027519,3048.45161352,728010.67807,-528121.420017,-199889.258053,10851590.8268,-2825044.31392,-8026937.67214,400.662287643,-159.890517214,-864.356333524,50084.1758079,-27798.5644501,2.62812687878e-10,1051.86619787,-4660.70445211,394.006101664,2583.26927592,-1478.75635424,-39744.598723,41223.3550773,-1.448637549,46.1962614062,-2.11180598879,-0.0385139734787,-1.28215183982,-0.443824966639
0.1758,-3699066.95224,53628.1587491,-7535908.83387,-18614.7181545,11234544.9763,-35236.3702645,54035.3135958,-18754.6573132,-36128.107662,2.02172040242e-09,-1.44360007631e-10,-1.98177277639e-09,-578479.673609,-147033.584628,725513.258237,-503714.484662,2075.42876052,501622.672726,-292.268592919,1602.43946854,-1248.58776957,-247.402906274,1481.68044158,-1192.16426454,-578479.673609,-147033.584628,725513.258237,-3699066.95224,-7535908.83387,11234544.9763,407.154846754,-139.939158671,-891.737397483,-88965.6874682,103705.024586,3.42289599128e-10,8715.51217575,2239.85701188,-1706.63648362,-9064.30805394,-43280.3025108,110690.2742,-67409.9716892,5.21277361035,46.1719631086,-2.12904697033,-0.0366381353792,-1.27692306169,-0.465191462975
0.176,-7255467.10512,38065.0536472,11442226.404,-11551.7199105,-4187229.23333,-27011.0284428,38470.4083433,-11685.0626074,-27908.4916962,-2.31366432344e-09,1.39659687465e-09,8.13413959893e-10,-119071.054461,722564.16178,-603493.107319,25269.3687791,495554.265217,-520841.508262,2666.04423486,-3051.07653616,446.2015558,2485.04361946,-2816.62651672,373.324583806,-119071.054461,722564.16178,-603493.107319,-7255467.10512,11442226.404,-4187229.23333,405.354696067,-133.342696899,-897.463253331,-108089.87362,-89057.8600272,-6.57319131372e-10,9780.7789795,3176.46066219,1365.0270805,8019.34689128,100720.922966,-3468.74191907,-97252.1810465,-4.09308125025,46.1476707607,-2.11076756368,-0.0346231191944,-1.27135112577,-0.486125641504
0.1762,11448202.4042,39751.5897758,-4874869.69681,4556.72158814,-6573841.22048,-45078.4671358,40140.8304918,4451.64733793,-45989.0061997,-6.88221359778e-10,3.95884166767e-09,-3.37345691997e-09,694780.138685,-630568.668055,-64211.47063,468352.839741,-533153.836792,64781.6524855,-1976.32447598,-1052.46771649,3089.51698399,-1803.05220809,-970.277349891,2814.67291624,694780.138685,-630568.668055,-64211.47063,11448202.4042,-4874869.69681,-6573841.22048,389.240716023,-105.074250209,-910.539063878,56242.3231139,14131.4774052,3.74537138444e-10,710.902846788,-4965.2815523,-274.447533778,-1132.25492068,-25133.3826914,-22185.0508742,47318.4335656,0.571614580854,46.1239453302,-2.03010122489,-0.0325356365226,-1.26414595259,-0.506594880461
0.1764,-5723841.62421,48594.507602,-6021250.38718,-5618.78235981,11744545.4856,-44015.8877509,48987.8892689,-5704.71304405,-44950.6238842,1.52105618209e-09,-3.30623517519e-10,-1.29239529828e-09,-676324.234946,-10577.3979878,686901.632934,-561564.8754,108715.563523,452828.518557,376.949973268,1393.08829146,-1709.78807447,370.779492095,1288.63347711,-1618.49426233,-676324.234946,-10577.3979878,686901.632934,-5723841.62421,-6021250.38718,11744545.4856,393.381666825,-85.9306842306,-934.736133368,-127208.07579,81112.1481539,2.96206598679e-10,10827.1442858,4132.80751599,-1347.96321529,-7060.09182159,-39826.7824899,120863.419029,-81036.6365386,4.19582995808,46.1005038237,-2.0612134756,-0.030352421593,-1.25597500734,-0.526567017993
0.1766,-5610536.98898,31017.0280897,11776039.5144,4393.39691825,-6166086.47863,-36717.9920586,31402.5778945,4315.85686825,-37654.1901447,-2.95486712782e-09,1.92327482554e-09,9.30559837095e-10,20958.2068032,671490.676613,-692448.883416,132429.414102,438259.79351,-570711.427403,2661.16177435,-3387.78332505,786.367489746,2480.52004904,-3127.25480553,687.202923067,20958.2068032,671490.676613,-692448.883416,-5610536.98898,11776039.5144,-6166086.47863,385.549804765,-77.5400499983,-936.198086021,-67584.2134514,-107385.54009,-5.65249615441e-10,7548.32967639,1165.58380456,1658.40177219,9641.98643778,95489.2465228,-12945.2998052,-82543.9467176,-5.06291150861,46.0771396146,-2.01661028053,-0.0280636581742,-1.24732885778,-0.546010428177
0.1768,11677952.3656,34582.2195248,-6847114.37876,18733.2232856,-4831458.76338,-54887.666909,34948.8033425,18686.0435975,-55836.1526067,-5.86969794871e-10,3.82901830814e-09,-3.3420955593e-09,636278.769471,-715863.761041,79584.9915704,405209.464378,-579057.764576,173824.676942,-2076.33412823,-581.656436373,2717.20310562,-1895.4432892,-534.999968205,2470.43544182,636278.769471,-715863.761041,79584.9915704,11677952.3656,-6847114.37876,-4831458.76338,366.58381775,-47.1796881239,-948.48569768,45046.9950638,55994.4229584,4.89745436781e-10,1327.20606533,-4409.55601277,-941.957603215,-4841.66410483,-48788.2833261,-3838.48380695,52626.7671331,2.62220541508,46.0544068312,-1.95100890553,-0.0257352951476,-1.23693392715,-0.564894087913
0.177,-7634622.82451,40537.7618736,-4239494.39836,7802.80866658,11873460.2456,-50174.5615308,40906.1060711,7772.94991322,-51143.0112746,9.69056784805e-10,-5.4500861063e-10,-5.23055517304e-10,-754955.639387,131745.070527,623210.56886,-602531.677224,215927.187204,386579.487002,1048.92018725,1143.98596331,-2134.25563691,991.411716019,1058.94252167,-2010.86301775,-754955.639387,131745.070527,623210.56886,-7634622.82451,-4239494.39836,11873460.2456,368.344197565,-29.8587533614,-968.449743787,-154095.731108,44452.908824,8.16640548919e-11,12313.1051465,5462.09332461,-764.295942174,-3810.37949029,-34605.6024383,126676.550054,-92070.9476162,2.47480832806,46.0318428702,-1.98714520075,-0.0233271742556,-1.22587483117,-0.583187573022
0.1772,-3704457.45113,21530.4041912,11728644.6979,20473.3057037,-8024879.78445,-44096.4376668,21885.131891,20453.0979331,-45061.7935704,-3.49815199626e-09,2.37716794085e-09,1.02306970548e-09,166488.083469,595586.589153,-762074.672622,239875.83436,363688.67134,-603590.864094,2552.16934481,-3609.40101547,1115.29205911,2379.74262836,-3331.50806102,990.731177493,166488.083469,595586.589153,-762074.672622,-3704457.45113,11728644.6979,-8024879.78445,354.727699812,-20.2077706111,-965.355903601,-22284.9993009,-108134.623655,-5.95965196036e-10,5050.41047183,-1081.79625286,1672.16841036,9706.04465922,87003.928797,-23066.7914397,-63937.1373573,-5.19027616422,46.0094662593,-1.91831017049,-0.020853979438,-1.2141205164,-0.600861148741
0.1774,11519259.3836,27000.6310343,-8673754.26774,32408.0738614,-2846232.55616,-61757.0021571,27334.3196507,32419.0652837,-62733.3782473,-4.36366030779e-10,3.53488938541e-09,-3.19529244036e-09,553468.671588,-780531.950445,227063.278857,325423.097197,-607258.837799,281808.05188,-2123.27494201,-55.7638072259,2236.48145965,-1938.90432588,-48.7871557579,2026.10772418,553468.671588,-780531.950445,227063.278857,11519259.3836,-8673754.26774,-2846232.55616,333.688616371,10.991422331,-976.376090173,17590.1641245,90724.0782316,6.06052851164e-10,2840.68353262,-3047.81967318,-1495.89352995,-7918.75946969,-71429.5873482,14655.4332635,56774.1540847,4.35896161528,45.9877314894,-1.87512279325,-0.0183710035936,-1.20062899905,-0.617885813308
0.1776,-9361772.97974,29821.1307236,-2236565.9769,20984.9848021,11597577.2884,-53406.6806428,30154.3070607,21010.5035153,-54397.9196934,3.87939301223e-10,-7.7879214983e-10,2.95280253833e-10,-810774.068014,275484.677716,535289.390298,-624385.939755,320160.358772,304196.587623,1698.08577441,859.842109083,-2501.12984578,1590.8855534,796.939748495,-2349.98209396,-810774.068014,275484.677716,535289.390298,-9361772.97974,-2236565.9769,11597577.2884,333.176337067,25.5187131168,-991.239050619,-164657.993331,-831.147774628,-5.41339876452e-11,12898.7046213,5981.83223666,-42.2509655275,202.444571245,-27577.9968909,127745.408326,-100167.411435,0.303031007854,45.9660660121,-1.9062163382,-0.0158283815534,-1.18674035083,-0.634233301251
0.1778,-1593552.25361,10050.5434243,11284980.9433,35933.2877159,-9692223.89494,-48833.231039,10364.8254629,35969.1529076,-49816.757571,-3.91656251309e-09,2.74363860466e-09,1.07859796285e-09,312579.391194,496466.069111,-809045.460306,343799.831881,273736.578662,-617566.682228,2336.69493945,-3705.45352886,1424.88553064,2180.52044301,-3419.72961207,1276.45631595,312579.391194,496466.069111,-809045.460306,-1593552.25361,11284980.9433,-9692223.89494,314.282038566,35.8651916315,-983.526532048,20441.0481012,-90486.1038784,-6.16026903155e-10,2693.13171955,-3200.19006801,1392.97660394,8139.33765147,75585.83884,-33565.4560645,-42020.3827756,-4.4209775059,45.944719881,-1.8193863605,-0.0132651096719,-1.17188698849,-0.649876181335
0.178,10963593.2934,17398.9639693,-10287678.7035,44889.1665784,-676742.625407,-65382.8036762,17691.0607913,44955.773384,-66375.7087514,-2.35337565543e-10,3.082847415e-09,-2.94054007951e-09,448281.203935,-821637.428743,373356.224808,231102.269201,-616165.408919,385031.616625,-2115.88653426,508.131836057,1663.18470229,-1932.27040561,472.56561564,1496.3333659,448281.203935,-821637.428743,373356.224808,10963593.2934,-10287678.7035,-676742.625407,292.096822091,66.606805685,-992.905075219,-22246.3592569,112137.205515,6.72091218268e-10,5037.33642383,-1072.65904688,-1837.64934314,-9815.65473758,-92063.0286969,32685.1387788,59377.8899181,5.47527706608,45.923967628,-1.80256506856,-0.0107173873529,-1.15544467183,-0.664787875946
0.1782,-10840875.2871,16943.5635406,-67483.0426493,33277.8835521,10907498.186,-53557.7064423,17233.108253,33355.3482926,-54559.7258355,-1.99716928406e-10,-1.02036833664e-09,1.12839870238e-09,-840938.482954,416044.041152,424894.441802,-625551.166369,417898.034812,207620.384552,2299.79017951,545.731682625,-2790.81404085,2146.42889853,507.292247644,-2617.73312437,-840938.482954,416044.041152,424894.441802,-10840875.2871,-67483.0426493,10907498.186,289.544712331,77.4647405094,-1002.01939318,-156410.083394,-47616.037882,-1.66633087024e-10,12446.3281269,5569.43776028,704.62040319,4347.05814732,-18789.6822389,123854.054407,-105064.372168,-1.97950862454,45.9032175873,-1.81900023027,-0.00813484374714,-1.13879814377,-0.678942678566
0.1784,658094.934154,-2865.51135613,10441045.4372,50045.0603033,-11100031.8866,-50753.5851292,-2599.39572683,50133.005488,-51743.4502385,-4.18795756724e-09,3.01166455624e-09,1.08599693137e-09,454117.9038,376470.484614,-830588.388415,440372.988589,170808.100526,-611215.031971,2016.45078007,-3669.57347755,1707.08369666,1884.44001062,-3386.06018389,1536.94619444,454117.9038,376470.484614,-830588.388415,658094.934154,10441045.4372,-11100031.8866,266.115629303,87.9451846807,-989.86510928,53358.4935992,-56654.1095558,-6.14190618319e-10,875.564199993,-4830.83758214,855.788339886,5138.52075147,61667.1579938,-44110.6156805,-17556.5423133,-2.84844145187,45.882919219,-1.72373335534,-0.00557661126269,-1.12091764499,-0.692315850223
0.1786,10015122.8109,6277.2809999,-11624261.5526,55536.413979,1608216.60594,-65621.579356,6521.09929615,55653.3591031,-66618.9268152,1.42519228305e-11,2.48619866501e-09,-2.58931052596e-09,323529.200227,-836831.19683,513301.996603,124986.750923,-604721.245758,479699.384727,-2053.95564286,1089.89962342,1017.24617458,-1875.33899267,1010.44154853,899.540564292,323529.200227,-836831.19683,513301.996603,10015122.8109,-11624261.5526,1608216.60594,243.818296251,116.945124065,-997.347459224,-68318.7994765,116013.718663,7.50002456567e-10,7578.34027879,1211.25564581,-1899.86932373,-10158.4912481,-109765.213488,49684.6195565,60080.5939319,5.75523600989,45.8631132331,-1.73306329771,-0.00305424348441,-1.10172145516,-0.704883617331
0.1788,-12014451.7231,2514.67742422,2203855.30837,44080.1876786,9809644.42295,-50632.5529714,2754.24200812,44203.5900834,-51632.86867,-7.72080912321e-10,-1.2557508675e-09,1.94045246449e-09,-843490.680784,548751.244052,294739.436732,-605193.954804,505726.160947,99431.5456172,2831.19425734,207.317434596,-2986.11577498,2636.95328252,195.208537746,-2798.22194633,-843490.680784,548751.244052,294739.436732,-12014451.7231,2203855.30837,9809644.42295,239.56458391,123.402404844,-1000.31569858,-129880.957745,-88204.3474843,-2.34458505215e-10,10984.6289219,4251.70650789,1353.50046629,7941.49156732,-8366.62178504,114962.527264,-106595.905479,-3.99871158682,45.8432865094,-1.72735278941,-0.000526576794362,-1.08241234387,-0.716623207849
0.179,2980825.35732,-16576.0518112,9205375.58147,62141.8648501,-12187182.0089,-49829.1468616,-16363.5060936,62275.3558683,-50813.2814565,-4.29591128527e-09,3.17397592247e-09,1.03607995506e-09,586040.824389,238640.322961,-824681.14735,525929.717392,57759.965429,-583727.039574,1597.24822405,-3499.86770076,1954.19839926,1496.87882854,-3228.77446403,1765.1124819,586040.824389,238640.322961,-824681.14735,2980825.35732,9205375.58147,-12187182.0089,212.545717666,133.491018242,-984.134594869,70574.9065475,-11642.4146792,-5.67340602291e-10,-77.0984182558,-5681.78410314,140.046607709,1147.44409824,45764.6395191,-54304.9223593,8540.28284024,-0.704067862739,45.824020928,-1.6351254887,0.00193481592905,-1.06165358219,-0.727512936657
0.1792,8690020.09879,-5782.90056614,-12623632.9904,63795.5728587,3932603.5334,-62497.3849776,-5591.67051189,63955.1056558,-63486.9788787,3.07312440068e-10,1.76496327737e-09,-2.15656514758e-09,182765.815279,-824412.766304,641646.951025,10319.6242153,-572421.523466,562063.46408,-1938.03016566,1666.92764581,321.842339245,-1768.60606698,1543.93150827,257.149168433,182765.815279,-824412.766304,641646.951025,8690020.09879,-12623632.9904,3932603.5334,191.230054259,159.532797148,-989.593901068,-113153.253056,100895.53611,8.38420271707e-10,10051.4185438,3433.39842119,-1659.19931385,-8818.20726644,-123725.702617,65141.0864992,58584.6161181,5.11387722011,45.805106149,-1.66612621509,0.00434468598722,-1.03994577247,-0.73753218774
0.1794,-12833004.4422,-12775.6515167,4505453.22318,52869.489878,8326514.3747,-44795.5565863,-12589.9591902,53030.5362077,-45781.8431005,-1.30901530974e-09,-1.46937845788e-09,2.69571115273e-09,-817404.766731,668929.546496,148475.220234,-563253.562028,580388.300372,-17174.2213814,3271.9700752,-148.888127545,-3073.20268352,3043.69435134,-133.318371411,-2878.66223601,-817404.766731,668929.546496,148475.220234,-12833004.4422,4505453.22318,8326514.3747,185.692326563,161.046329715,-986.286514188,-88662.9239349,-115580.905045,-3.13315656736e-10,8711.34184452,2207.19409144,1792.32958904,10364.3911523,3490.60602103,101215.328291,-104705.934312,-5.40729610186,45.7861960468,-1.63430924159,0.00672641687938,-1.01810442428,-0.746661470016
0.1796,5301089.16095,-30386.2698203,7600548.27632,71650.9091967,-12902700.9542,-46178.8869552,-30230.0818445,71821.1907531,-47145.60436,-4.23037616719e-09,3.22712399861e-09,9.22215957649e-10,703525.342783,86707.1318477,-790232.474631,597121.681922,-62136.1015329,-535026.080308,1088.99147028,-3199.25164856,2159.25810034,1026.9990976,-2950.58882963,1954.52456853,703525.342783,86707.1318477,-790232.474631,5301089.16095,7600548.27632,-12902700.9542,156.187975821,170.281556424,-966.717404735,68579.9280859,37474.8374253,-5.66117905473e-10,29.1156529876,-5579.36302333,-641.742592307,-3206.65161125,28445.8978122,-63689.1814431,35243.2836308,1.67603914511,45.7679126784,-1.55674052979,0.00900613280114,-0.994699610611,-0.754882482986
0.1798,7015878.05084,-18149.7198058,-13233658.2492,69227.9526877,6216690.83311,-56200.4341716,-18012.7641218,69420.2218079,-57170.589671,6.35324479781e-10,9.45340445802e-10,-1.66001640858e-09,30124.9641804,-783423.489365,753298.525184,-109301.368088,-519346.552556,628606.435242,-1769.20182655,2215.01027969,-397.711986422,-1613.06589362,2050.65477467,-407.450398981,30124.9641804,-783423.489365,753298.525184,7015878.05084,-13233658.2492,6216690.83311,136.955683994,192.269120222,-970.155499372,-149143.324116,68457.1663219,7.92132402336e-10,12036.8937215,5216.77565187,-1142.21859777,-5943.34541487,-133276.968147,78596.5230387,54680.4451079,3.61733900698,45.7498185186,-1.60128611277,0.0112222584409,-0.97075874759,-0.762178091405
0.18,-13255765.6897,-28191.3306141,6758975.76821,59228.1786434,6495675.5425,-36362.3313744,-28060.7305184,59416.698166,-37323.0469336,-1.79277402113e-09,-1.64514546451e-09,3.36028977488e-09,-762576.384306,771993.493356,-9417.10904994,-500417.041142,638847.22727,-138472.625224,3604.80693357,-515.343412503,-3042.28794169,3350.67866285,-471.344226847,-2850.00915416,-762576.384306,771993.493356,-9417.10904994,-13255765.6897,6758975.76821,6495675.5425,130.600095741,188.519522655,-960.715559174,-38952.5797499,-124612.260713,-4.35570882204e-10,5968.02790578,-256.616806179,1938.95291031,11161.2787633,16509.6118548,82950.0954312,-99459.707286,-5.94419723264,45.7317985177,-1.54379735432,0.0133744917239,-0.946561301276,-0.768532397921
0.1802,7542699.05447,-43583.0541001,5664163.28374,78121.6196215,-13208000.8868,-40062.5667344,-43483.2290849,78318.1468643,-41001.1622301,-3.98815183416e-09,3.17150878724e-09,7.40770859088e-10,802124.12197,-74917.8090205,-727206.312949,651027.648055,-185223.649709,-465847.358979,505.657876442,-2775.65841464,2316.2364868,487.728858314,-2558.85328209,2099.62026707,802124.12197,-74917.8090205,-727206.312949,7542699.05447,5664163.28374,-13208000.8868,99.825015271,196.527242879,-938.595495657,46930.6142795,82648.7639943,-4.5199577403e-10,1219.09692533,-4502.11306484,-1361.43717492,-7210.27802255,10295.3005976,-71759.627168,61464.3265704,3.90323232006,45.7144116985,-1.49077506109,0.0153976957319,-0.920823346,-0.773930782605
0.1804,5031515.0769,-30174.871769,-13413302.7497,71534.1381853,8380625.80802,-47076.9322909,-30091.1405081,71747.6712225,-48017.0688158,9.86314487687e-10,5.8783641972e-11,-1.11917835071e-09,-129823.069752,-713769.682634,843592.752385,-230065.018977,-446217.81481,676238.584121,-1549.06033662,2709.51419683,-1115.17559042,-1410.16941236,2507.83718642,-1070.0169943,-129823.069752,-713769.682634,843592.752385,5031515.0769,-13413302.7497,8380625.80802,83.7312608578,213.533037174,-940.136524926,-169824.401191,23366.2382269,8.34940977841e-10,13177.9856036,6241.09261016,-423.244009813,-1947.65660764,-137912.99687,89648.4808224,48264.5160473,1.47861494108,45.697056037,-1.53835931746,0.0173473530263,-0.894953557697,-0.778359879231
0.1806,-13251612.889,-42985.9819305,8882621.40131,62863.7106205,4367807.16841,-25784.1205446,-42908.9425874,63068.159911,-26709.0917423,-2.20843353894e-09,-1.76753027735e-09,3.90370868684e-09,-679781.562433,853594.554181,-173812.991748,-418060.715319,678373.809569,-260358.200122,3815.81324554,-883.475771315,-2888.03422956,3545.09409252,-810.970638367,-2707.33274418,-679781.562433,853594.554181,-173812.991748,-13251612.889,8882621.40131,4367807.16841,77.0393430955,204.449290509,-924.971197638,11363.7433169,-112986.983959,-4.90234111334e-10,3189.67234216,-2748.70772931,1756.15085508,10127.8228013,30344.4440264,60702.7253723,-91047.1693987,-5.48223050465,45.679875565,-1.46019871163,0.0191973805325,-0.868630235154,-0.781807658204
0.1808,9628000.47231,-55471.438032,3448792.34893,81248.1955852,-13077998.7253,-31866.8548041,-55425.1719847,81459.1554512,-32768.1546351,-3.5731852626e-09,3.01134538561e-09,4.91441633518e-10,877854.471277,-241191.465806,-636663.00547,685218.67198,-307508.028269,-377756.572658,-134.79197798,-2242.00701018,2420.11056904,-104.321954348,-2065.52104719,2195.75925923,877854.471277,-241191.465806,-636663.00547,9628000.47231,3448792.34893,-13077998.7253,46.266047344,210.959865977,-901.299830993,8453.04911214,116160.888208,-2.48708285245e-10,3337.46050701,-2590.69413119,-1896.0412051,-10179.3879971,-8113.92894706,-77998.0543373,86111.9832844,5.59925994335,45.6632688978,-1.43821149173,0.0209015609787,-0.840941107115,-0.784263436976
0.181,2787135.71084,-41228.1951678,-13135817.6024,70570.2626191,10347455.2798,-35610.7712108,-41193.9304135,70792.5283907,-36511.947707,1.34510513006e-09,-8.59314061513e-10,-5.54301972573e-10,-292181.496671,-616352.398978,908533.895649,-348060.353947,-354464.419183,702478.054518,-1279.86183714,3126.70766271,-1804.54183412,-1161.98072783,2893.54002716,-1706.53124807,-292181.496671,-616352.398978,908533.895649,2787135.71084,-13135817.6024,10347455.2798,34.2647542348,222.265771658,-901.17649622,-171013.793974,-27365.8604069,8.08713880161e-10,13243.7296538,6299.24849922,385.996543344,2547.47782244,-137300.304111,97954.9962105,39345.3079002,-0.971527322,45.6465621313,-1.47766933558,0.0225228212319,-0.81346113097,-0.785717866421
0.1812,-12800471.541,-56439.0858241,10794902.3166,63622.4893863,2004322.78872,-13625.540261,-56411.3853766,63830.5265713,-14506.4763119,-2.54410266371e-09,-1.82268007572e-09,4.30018827778e-09,-570638.139628,909820.778359,-339182.638731,-318184.521308,696671.775756,-378534.729053,3894.90323431,-1243.88793065,-2609.73410931,3617.64605876,-1143.53477922,-2449.98455631,-570638.139628,909820.778359,-339182.638731,-12800471.541,10794902.3166,2004322.78872,27.7004475781,208.037184924,-880.936050887,53948.1166171,-81727.6604277,-6.67660151599e-10,836.404343684,-4855.9259569,1259.85228071,7355.14085988,44571.0208258,35203.3838161,-79774.4046419,-4.05529500153,45.6301441206,-1.38781409901,0.0240115633818,-0.785300328971,-0.786163014787
0.1814,11479431.3596,-65410.8617018,1020593.06044,80885.1031915,-12501289.7896,-22084.5665201,-65412.6569102,81097.9991507,-22941.3982431,-2.99668930669e-09,2.7545117878e-09,1.7752724332e-10,927266.104334,-406553.533378,-520712.570957,697794.175242,-424743.085591,-273099.286346,-810.677160246,-1615.83926058,2466.76033288,-729.10533523,-1486.81219568,2239.13044082,927266.104334,-406553.533378,-520712.570957,11479431.3596,1020593.06044,-12501289.7896,-1.79520844874,212.895959285,-856.83172303,-41094.5474673,131928.403929,-1.12871749043e-10,6067.05018273,-131.09873035,-2148.50803392,-11575.0496334,-26237.0763191,-81911.1659706,108148.24229,6.45981489184,45.6141781506,-1.39877333788,0.0253481013834,-0.756091667236,-0.785592349917
0.1816,344504.232142,-50730.8374859,-12391117.6329,66355.938773,12045329.9929,-22398.302666,-50739.7410608,66573.9635608,-23253.667235,1.69390290718e-09,-1.77125287136e-09,1.4670251311e-11,-451804.647877,-493166.312373,944970.96025,-459358.271383,-246274.904861,705584.291577,-964.873794341,3445.08827616,-2441.02161081,-871.49670677,3187.88733181,-2294.10337406,-451804.647877,-493166.312373,944970.96025,344504.232142,-12391117.6329,12045329.9929,-8.9035748793,218.024787772,-855.364569039,-151618.770735,-75457.2747587,7.38280624271e-10,12173.5921129,5337.34983918,1153.45611026,6808.18105299,-131286.226208,103245.919951,28040.3062566,-3.33480240767,45.5980267282,-1.42018166832,0.026591718092,-0.727325058585,-0.784000742081
0.1818,-11895234.4663,-67890.7705138,12418817.5513,61496.8621812,-524883.630474,-536.793715037,-67905.694669,61695.9616217,-1367.70430908,-2.7909951853e-09,-1.79933609926e-09,4.52964713699e-09,-437591.897854,937431.675674,-499839.77782,-203360.770995,692029.803122,-488718.570455,3836.21822138,-1586.72796374,-2211.36145643,3562.94558936,-1459.95028379,-2081.64491652,-437591.897854,937431.675674,-499839.77782,-11895234.4663,12418817.5513,-524883.630474,-14.9241552023,199.099440493,-830.910594042,81380.4426518,-35169.3489704,-8.1086502365e-10,-682.059081089,-6210.8583459,518.845451861,3227.81771506,58684.5135552,7358.22929814,-66042.7428533,-1.85955562029,45.5822675937,-1.33030617412,0.027675771829,-0.697671803251,-0.781384538306
0.182,13021860.3897,-72849.2302466,-1543365.09943,77054.4426676,-11479812.0683,-11287.9794545,-72891.1473863,77256.7132246,-12095.5394545,-2.27702399331e-09,2.41221081477e-09,-1.93851781229e-10,947519.309997,-565120.556043,-382398.753954,687413.070262,-532572.148538,-154891.079234,-1497.13952949,-918.600426608,2452.79239184,-1363.63801227,-842.548339,2226.58932057,947519.309997,-565120.556043,-382398.753954,13021860.3897,-1543365.09943,-11479812.0683,-41.917139693,202.270557003,-807.56000002,-93864.0874669,126590.82444,6.77475142464e-11,8975.32584903,2487.18486894,-2065.07806319,-11099.7209967,-43564.2628444,-83072.3779055,126636.64075,6.30815042581,45.5667898209,-1.37107479218,0.028610790469,-0.667400102539,-0.777741521186
0.1822,-2223398.80952,-58185.1079836,-11186881.1812,59073.588024,13408947.8889,-8117.82007895,-58228.6402564,59274.5941895,-8922.95091664,2.01322143673e-09,-2.63884094034e-09,5.68995968863e-10,-603366.200864,-347329.038438,950695.239301,-560073.404172,-124605.037256,684627.699363,-608.787322051,3646.54296162,-3001.79112933,-543.02892283,3374.13806233,-2811.66350047,-603366.200864,-347329.038438,950695.239301,-2223398.80952,-11186881.1812,13408947.8889,-43.5322728178,201.00616555,-805.130837688,-113961.331261,-112691.584907,7.35603222396e-10,10095.4363163,3470.75559606,1748.05883265,10106.4715094,-119908.140817,105339.282651,14568.8581662,-5.20941903207,45.5510988618,-1.36751419674,0.0294416724141,-0.637667576678,-0.773070931171
0.1824,-10543883.6495,-76773.7780019,13685756.358,56624.9727189,-3143219.22187,12778.436803,-76822.4443073,56803.0487513,12000.9408992,-2.94345315285e-09,-1.68953876052e-09,4.57843065127e-09,-283928.78212,934090.61795,-650161.835829,-76704.9156585,663476.370273,-586822.746481,3638.56421183,-1902.1194291,-1701.5790202,3379.91238358,-1751.10390194,-1610.3294344,-283928.78212,934090.61795,-650161.835829,-10543883.6495,13685756.358,-3143219.22187,-48.6663053799,178.076032449,-777.495903784,88435.9708231,19616.1244424,-8.5342440687e-10,-1076.93230032,-6555.11234222,-354.350031964,-1627.17803716,72104.7176035,-21785.6524097,-50319.0651938,0.772638421142,45.5358712815,-1.29019993076,0.0300945370715,-0.606915503215,-0.767373520879
